STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V
5530/02,Boran-e-olya,39.317,47.522,seismic,BHRC,0.009188257,0.029692562,0.026449035,0.012450922,0,0,0,0,0.009188257,0.029692562,0.026449035,0.012450922,0.006928553,0.013984465,0.013667178,0.011711774,0.01240897,0.033335347,0.029153652,0.018240568
5531/02,Bostan Abad,37.846,46.837,seismic,BHRC,0.007436585,0.012126802,0.008535373,0.004995739,0,0,0,0,0.007436585,0.012126802,0.006713759,0.003978011,0.006669501,0.007590057,0.008535373,0.004995739,0.011753823,0.017243643,0.004674174,0.007743396
5532/03,Damirchi,38.123,47.373,seismic,BHRC,0.171720693,0.065129553,0.044385025,0.025732788,0,0,0,0,0.171720693,0.065129553,0.044385025,0.025732788,0.08930265,0.06057281,0.023051941,0.015888086,0.195574924,0.217012926,0.104967336,0.033439666
5533/02,Douzal,38.86,46.229,seismic,BHRC,0.081053211,0.043308445,0.025492321,0.007788369,0,0,0,0,0.081053211,0.043308445,0.025492321,0.007772105,0.042776758,0.024649882,0.022883042,0.007788369,0.069760347,0.026919884,0.015953744,0.01175904
5534,Gangechin,37.759,44.666,seismic,BHRC,0.014269113,0.019269824,0.043357916,0.047035331,0,0,0,0,0.014269113,0.019269824,0.043357916,0.047035331,0.006152508,0.009217835,0.020292436,0.011992955,0.01202528,0.019154298,0.022804877,0.05504339
5535/02,Qareh Qeshlaq,38.207,44.954,seismic,BHRC,0.013292661,0.024152017,0.024868886,0.030252015,0,0,0,0,0.013292661,0.024152017,0.024868886,0.030252015,0.005785698,0.008376339,0.015511055,0.014976605,0.00977369,0.019151122,0.026939659,0.026748087
5536/02,Qooshchi,37.989,45.036,seismic,BHRC,0.015057594,0.035496914,0.034497043,0.027677499,0,0,0,0,0.015057594,0.035496914,0.034497043,0.027677499,0.006590194,0.014967985,0.016423459,0.011933828,0.014007645,0.041615948,0.020920621,0.032974676
5537,Germi,39.05,48.057,seismic,BHRC,0.013348522,0.03018984,0.025985175,0.015947706,0,0,0,0,0.013348522,0.03018984,0.025985175,0.015947706,0.006861804,0.01321632,0.018984054,0.008931705,0.016934557,0.03914335,0.025051673,0.020097933
5538/02,Hadi Shahr,38.839,45.662,seismic,BHRC,0.03346473,0.085702813,0.058248951,0.049641499,0,0,0,0,0.03346473,0.085702813,0.058248951,0.049641499,0.014419062,0.031089005,0.034022816,0.047101058,0.029881957,0.075124639,0.088698595,0.060700538
5539/02,Hashtrood,37.475,47.05,seismic,BHRC,0.016643425,0.039889379,0.044869538,0.02232902,0,0,0,0,0.016643425,0.039889379,0.044869538,0.02232902,0.008669908,0.033113601,0.010174644,0.007418288,0.015372783,0.045518253,0.037635249,0.02338268
5540/03,Haris,38.247,47.119,seismic,BHRC,0.107238532,0.223491881,0.198109186,0.131309612,0,0,0,0,0.107238532,0.223491881,0.198109186,0.131309612,0.074533333,0.142903464,0.13241624,0.110432811,0.275812436,0.611626522,0.430381174,0.288358479
5542,Helabad,37.936,48.425,seismic,BHRC,0.011499898,0.024753853,0.017309799,0.009031777,0,0,0,0,0.011499898,0.024753853,0.017309799,0.009031777,0.004040581,0.006979539,0.005348581,0.002349453,0.011801325,0.036231589,0.025391984,0.008020744
5543,Talesh,37.839,48.897,seismic,BHRC,0.010174659,0.018023525,0.03515981,0.011398103,0,0,0,0,0.010174659,0.018023525,0.03515981,0.011398103,0.002499521,0.00672563,0.005946749,0.004988776,0.010296738,0.011324255,0.018163024,0.018532761
5544/03,Hoorand,38.858,47.369,seismic,BHRC,0.118146789,0.079075122,0.029643,0.013642375,0,0,0,0,0.118146789,0.079075122,0.029643,0.011415801,0.0431737,0.056849191,0.026437719,0.013642375,0.065645566,0.077284754,0.034956549,0.008596212
5545/03,Kaleibar,38.87,47.039,seismic,BHRC,0.105472987,0.164325372,0.056271059,0.014181907,0,0,0,0,0.105472987,0.104672046,0.048524149,0.014181907,0.091953007,0.164325372,0.056271059,0.012906472,0.111884811,0.137714217,0.053114342,0.019036511
5546/02,Kharvanagh,38.688,46.166,seismic,BHRC,0.069644343,0.121612183,0.112778216,0.047084247,0,0,0,0,0.069644343,0.109104762,0.112778216,0.047084247,0.062503874,0.121612183,0.038444518,0.025947962,0.072153823,0.15668977,0.159091493,0.078517724
5547/03,Khajeh,38.154,46.589,seismic,BHRC,0.179588175,0.845718642,0.127752302,0.077575885,0,0,0,0,0.179588175,0.845718642,0.127752302,0.077575885,0.083933741,0.204040215,0.050530762,0.030940739,0.244828746,1.119843352,0.263569664,0.168946955
5548,Kariq,37.918,48.062,seismic,BHRC,0.022541896,0.029345658,0.020569726,0.004292085,0,0,0,0,0.022541896,0.029345658,0.020569726,0.003847729,0.006188053,0.013400835,0.007197401,0.004292085,0.027775535,0.027886516,0.011055278,0.009256632
5549,Koraiem,37.957,48.237,seismic,BHRC,0.006637676,0.015596179,0.023890725,0.016038586,0,0,0,0,0.006637676,0.015596179,0.023890725,0.016038586,0.004369429,0.010202549,0.008534321,0.006528415,0.013551682,0.034414116,0.028903938,0.015563579
5550/02,Liqvan,37.833,46.432,seismic,BHRC,0.039134149,0.152306284,0.075271944,0.047467372,0,0,0,0,0.039134149,0.152306284,0.065530433,0.047467372,0.02307421,0.058745344,0.075271944,0.024444515,0.036838838,0.1041601,0.099471376,0.03672914
5551/02,Lahrood,38.507,47.826,seismic,BHRC,0.036418654,0.116556845,0.032731446,0.032808168,0,0,0,0,0.036418654,0.116556845,0.030287518,0.032808168,0.020430989,0.045718662,0.032731446,0.025665482,0.031403262,0.087894115,0.031127373,0.021036523
5552,Maraqeh,37.396,46.24,seismic,BHRC,0.014770948,0.029835988,0.044035788,0.020211204,0,0,0,0,0.014770948,0.029835988,0.044035788,0.020211204,0.005967666,0.011995044,0.020988445,0.018104227,0.011211111,0.031455616,0.027050989,0.024709315
5553,Myandoab,36.966,46.105,seismic,BHRC,0.015057085,0.022242603,0.037943171,0.03663165,0,0,0,0,0.015057085,0.022242603,0.037943171,0.03663165,0.005523384,0.01071095,0.016852139,0.017067374,0.012771967,0.034656628,0.027258093,0.038561012
5554/02,Marand,38.445,45.774,seismic,BHRC,0.020803772,0.059009152,0.040234191,0.03121568,0,0,0,0,0.020803772,0.059009152,0.040234191,0.028750565,0.012957085,0.032105845,0.023902868,0.03121568,0.0212,0.034849071,0.05468889,0.024784737
5555,Namin,38.423,48.477,seismic,BHRC,0.011561468,0.012364047,0.010494503,0.007423822,0,0,0,0,0.011561468,0.012364047,0.010494503,0.004855459,0.004449164,0.009572535,0.006908417,0.007423822,0.009840051,0.022070568,0.007717743,0.006770114
5556/02,Nazarkahrizi,37.35,46.75,seismic,BHRC,0.018405505,0.03166651,0.029171947,0.034748734,0,0,0,0,0.018405505,0.03166651,0.029171947,0.034748734,0.007261009,0.010663343,0.015215922,0.013312449,0.017408563,0.032200509,0.051845787,0.03547115
5557/02,Naqadeh,36.962,45.373,seismic,BHRC,0.01884261,0.027781998,0.046383682,0.070438948,0,0,0,0,0.01884261,0.027781998,0.046383682,0.070438948,0.006332773,0.011110519,0.019809278,0.021858278,0.01353527,0.020556749,0.038283891,0.049983559
5558/03,Nahand,38.248,46.47,seismic,BHRC,0.12683894,0.193996961,0.119560812,0.036169521,0,0,0,0,0.12683894,0.193996961,0.119560812,0.036169521,0.072992559,0.090618982,0.033096171,0.021920975,0.150555556,0.2268683,0.076745447,0.047550568
5559,Nir,38.032,47.993,seismic,BHRC,0.016611315,0.027493071,0.056520124,0.024188356,0,0,0,0,0.016611315,0.027493071,0.056520124,0.024188356,0.007563374,0.016116186,0.027262622,0.017872008,0.015658206,0.038964104,0.032367315,0.020695152
5560,Odloo,39.302,48.158,seismic,BHRC,0.016277676,0.026622868,0.033832881,0.011726669,0,0,0,0,0.016277676,0.026622868,0.033832881,0.011726669,0.006120591,0.011089376,0.006915638,0.007935353,0.014090418,0.028076284,0.029104862,0.010952214
5561/02,Orumiyeh 1,37.544,45.063,seismic,BHRC,0.02268002,0.040484646,0.036565487,0.057053024,0,0,0,0,0.02268002,0.040484646,0.036565487,0.057053024,0.00763051,0.012340908,0.020871141,0.017446858,0.019898267,0.041417139,0.033984078,0.06260318
5562/02,Parsabad,39.655,47.924,seismic,BHRC,0.018525586,0.061352629,0.024187331,0.008174711,0,0,0,0,0.018525586,0.061352629,0.024187331,0.008174711,0.004736473,0.013068076,0.004581268,0.002450229,0.0184316,0.073203586,0.026037834,0.010523158
5563,Rashakan,37.321,45.299,seismic,BHRC,0.013292966,0.041054005,0.029094078,0.021497305,0,0,0,0,0.013292966,0.041054005,0.029094078,0.021497305,0.005008889,0.006807195,0.012195387,0.007613938,0.008357523,0.021677847,0.021430221,0.012361893
5564/02,Sarab,37.935,47.541,seismic,BHRC,0.030296432,0.057096597,0.038107484,0.044356443,0,0,0,0,0.030296432,0.057096597,0.038107484,0.044356443,0.020145158,0.024612182,0.019292128,0.023195907,0.030865443,0.064066908,0.050150413,0.038889872
5565/02,Sharabiyan,37.887,47.101,seismic,BHRC,0.04463629,0.113440523,0.079581822,0.037689085,0,0,0,0,0.04463629,0.113440523,0.079581822,0.037689085,0.024559735,0.037639805,0.021091073,0.019128664,0.037656881,0.12165158,0.059754866,0.040608116
5566/02,Sharafkhaneh,38.174,45.487,seismic,BHRC,0.035841386,0.108928072,0.092710423,0.07666318,0,0,0,0,0.035841386,0.108928072,0.092710423,0.07666318,0.009746555,0.025910928,0.028756452,0.019361593,0.037230173,0.12074027,0.096457134,0.091697932
5567/02,Shabestar,38.176,45.708,seismic,BHRC,0.032633537,0.0526146,0.053499309,0.03850115,0,0,0,0,0.032633537,0.0526146,0.053499309,0.03850115,0.012556269,0.024789439,0.023248718,0.022969403,0.016263405,0.040332292,0.035767254,0.03817692
5568/02,Seylab,38.313,44.764,seismic,BHRC,0.010373089,0.013275657,0.019921912,0.026737674,0,0,0,0,0.010373089,0.013275657,0.019921912,0.026737674,0.006262467,0.007564089,0.014098686,0.019478221,0.008252936,0.011330151,0.024143183,0.033438906
5569/02,Salmas1,38.201,44.848,seismic,BHRC,0.010986748,0.014427181,0.027321819,0.029960994,0,0,0,0,0.010986748,0.014427181,0.027321819,0.029960994,0.004882599,0.007064677,0.011788673,0.017168767,0.010887768,0.020217333,0.024914158,0.036612105
5570/02,Soofiyan,38.284,45.98,seismic,BHRC,0.022942712,0.098654855,0.037150894,0.036785984,0,0,0,0,0.022942712,0.098654855,0.037150894,0.036785984,0.013124159,0.036132917,0.021443503,0.015346363,0.021230785,0.075943114,0.047622821,0.038483069
5571/02,Seyedtajedin,38.361,45.039,seismic,BHRC,0.018837819,0.042445915,0.049455282,0.017916789,0,0,0,0,0.018837819,0.042445915,0.049455282,0.017916789,0.00947897,0.042251094,0.010908525,0.005848414,0.017015189,0.043630123,0.032482418,0.016509763
5572/02,Tabriz 4,38.078,46.298,seismic,BHRC,0.0680263,0.126377685,0.139000264,0.079365753,0,0,0,0,0.0680263,0.126377685,0.139000264,0.079365753,0.044240571,0.067151972,0.034701049,0.043525533,0.057797146,0.133021752,0.098105708,0.068448513
5573/02,Tabriz 5,38.102,46.327,seismic,BHRC,0.051300102,0.171918656,0.092219691,0.058479262,0,0,0,0,0.051300102,0.171918656,0.092219691,0.058479262,0.019520693,0.072575529,0.035647487,0.027459666,0.044054128,0.134146381,0.065189805,0.038135988
5574/02,Tabriz 6,38.017,46.388,seismic,BHRC,0.035489399,0.095549161,0.052853168,0.054413899,0,0,0,0,0.035489399,0.095549161,0.052853168,0.054413899,0.026441998,0.063324396,0.034014442,0.033623497,0.032617431,0.060850741,0.095396621,0.100313051
5575/02,Tasooj,38.314,45.361,seismic,BHRC,0.015570642,0.04735306,0.025182823,0.016820098,0,0,0,0,0.015570642,0.04735306,0.025182823,0.016820098,0.006536626,0.019702264,0.02167874,0.008413743,0.015354842,0.029075514,0.037223371,0.028716574
5576/02,Torkmanchay,37.579,47.391,seismic,BHRC,0.025223038,0.038497673,0.018833153,0.007030538,0,0,0,0,0.025223038,0.038497673,0.018833153,0.007030538,0.012842814,0.015976205,0.00681927,0.003060122,0.030651478,0.035273429,0.020193284,0.009112182
5577/02,Tikmedash,37.731,46.953,seismic,BHRC,0.01642946,0.040347299,0.06013314,0.013898485,0,0,0,0,0.01642946,0.040347299,0.06013314,0.013898485,0.009145494,0.034676246,0.014151211,0.007128801,0.01894893,0.042823708,0.05682697,0.015599855
5578,Taleb-e-Qeshlaqi,38.403,48.206,seismic,BHRC,0.015089908,0.054923744,0.012864954,0.006851033,0,0,0,0,0.015089908,0.054923744,0.010598035,0.006851033,0.006405026,0.008273148,0.012864954,0.0043043,0.010967686,0.03321486,0.008819687,0.004442751
5579/03,Varzaqan,38.507,46.64,seismic,BHRC,0.004589929,0.008614143,0.002566891,0.000718551,0,0,0,0,0.004589929,0.008614143,0.002566891,0.000718551,0.003527258,0.002798179,0.000989527,0.000321192,0.004710561,0.006440275,0.005259843,0.001535929
5579/04,Varzaqan,38.507,46.64,seismic,BHRC,0.542142712,1.129581701,0.277140587,0.189037196,0,0,0,0,0.542142712,1.129581701,0.277140587,0.189037196,0.219796126,0.374161325,0.232994825,0.071382812,0.539946993,1.481205531,0.613123753,0.240070186
5580/02,Yekan Kahriz,38.672,45.403,seismic,BHRC,0.015354434,0.037738268,0.034555863,0.017124252,0,0,0,0,0.015354434,0.031178213,0.034555863,0.017124252,0.010854128,0.037738268,0.014344294,0.011406725,0.013601427,0.038913606,0.024178093,0.023754905
5581/02,Zanjireh,38.456,45.366,seismic,BHRC,0.021345872,0.051270169,0.044944706,0.057921173,0,0,0,0,0.021345872,0.051270169,0.044944706,0.057921173,0.011475229,0.023096351,0.028085364,0.027816968,0.018278288,0.050790316,0.036661336,0.016693043
5582/02,Zenooz,38.585,45.834,seismic,BHRC,0.026726402,0.046415755,0.06151616,0.027621331,0,0,0,0,0.026726402,0.046415755,0.06151616,0.027621331,0.011094088,0.02612954,0.017358562,0.01691357,0.026360856,0.042098382,0.039477129,0.031231053
5583/03,Nahand Dam 1,38.223,46.479,seismic,BHRC,0.119568807,0.462011068,0.155044239,0.055598019,0,0,0,0,0.119568807,0.462011068,0.155044239,0.055598019,0.051925586,0.201134419,0.061987708,0.038984847,0.127364934,0.296489763,0.150132083,0.059681786
5584/03,Nahand Dam 2,38.224,46.479,seismic,BHRC,0.308237513,1.12481481,0.374178198,0.104497369,0,0,0,0,0.308237513,1.12481481,0.374178198,0.104497369,0.269058104,0.73390909,0.092277302,0.040221451,0.272901121,0.896015553,0.355196933,0.066848315
5585/03,Nahand Dam 3,38.224,46.481,seismic,BHRC,0.239186544,0.693717902,0.20856371,0.067485839,0,0,0,0,0.239186544,0.693717902,0.20856371,0.067485839,0.074451682,0.122841253,0.059641749,0.033580878,0.173779817,0.775003787,0.248530811,0.071300463
5586/03,Satarkhan Dam 1,38.455,46.9,seismic,BHRC,0.03627421,0.01252007,0.002776851,0.001100334,0,0,0,0,0.03627421,0.01252007,0.002776851,0.001100334,0.016788991,0.004086531,0.001985702,0.000620156,0.037298675,0.003186668,0.000956721,0.000375059
5586/04,Satarkhan Dam 1,38.455,46.9,seismic,BHRC,0.324705403,0.430705557,0.14367666,0.114258874,0,0,0,0,0.324705403,0.430705557,0.14367666,0.114258874,0.172768604,0.139521125,0.092006557,0.066172901,0.278361876,0.310628167,0.109841637,0.157417173
5587/04,Satarkhan Dam 2,38.457,46.915,seismic,BHRC,0.021295413,0.028693909,0.002628195,0.000682164,0,0,0,0,0.011949337,0.028693909,0.002628195,0.000682164,0.021295413,0.009312379,0.001274871,0.000544415,0.023792559,0.031970262,0.006108451,0.001404684
5587/05,Satarkhan Dam 2,38.457,46.915,seismic,BHRC,0.313997961,0.459577574,0.259300585,0.1482784,0,0,0,0,0.313997961,0.459577574,0.259300585,0.1482784,0.286979613,0.228678574,0.069307169,0.061490092,0.344247706,0.625148257,0.248071181,0.142485971
5588/05,Satarkhan Dam 3,38.456,46.899,seismic,BHRC,0.029758818,0.031971653,0.00881239,0.00169296,0,0,0,0,0.024312538,0.031971653,0.00881239,0.00169296,0.029758818,0.017657034,0.003623726,0.000947738,0.05897156,0.029918755,0.013125034,0.002676117
5588/06,Satarkhan Dam 3,38.456,46.899,seismic,BHRC,0.450356779,1.159466838,0.738141752,0.396265207,0,0,0,0,0.245926606,0.509992347,0.738141752,0.396265207,0.450356779,1.159466838,0.20889042,0.0773951,0.359186544,0.824254853,0.620225582,0.222597431
5599/02,Aras Dam3,39.088,45.398,seismic,BHRC,0.010696126,0.035754239,0.010473745,0.008264364,0,0,0,0,0.010359735,0.035754239,0.010473745,0.008264364,0.010696126,0.035056568,0.005968813,0.006846107,0.029461774,0.102948579,0.014275487,0.007480997
5600,Eslam-Abad,38.126,47.944,seismic,BHRC,0.01358053,0.027433839,0.018671966,0.0187388,0,0,0,0,0.01358053,0.027433839,0.018671966,0.0187388,0.00850892,0.013893329,0.0096677,0.009789025,0.012981244,0.027225794,0.022174838,0.017808617
5601/02,Khomarloo,39.153,47.031,seismic,BHRC,0.036685219,0.059768846,0.051172977,0.023338759,0,0,0,0,0.036685219,0.059768846,0.051172977,0.023338759,0.01156208,0.02458362,0.013765731,0.018940082,0.030177268,0.050457127,0.016199468,0.020200906
5602/03,Meshkin Shahr,38.394,47.667,seismic,BHRC,0.084429969,0.141993209,0.13069279,0.073236213,0,0,0,0,0.084429969,0.11402388,0.13069279,0.073236213,0.056914067,0.141993209,0.036905014,0.019789706,0.099969011,0.202381483,0.131661874,0.100972572
5603,Qoorichay Dam1,38.074,48.296,seismic,BHRC,0.010064251,0.026654961,0.015625333,0.020633635,0,0,0,0,0.010064251,0.026654961,0.015625333,0.020633635,0.004932324,0.00977439,0.010625733,0.01058357,0.012148114,0.03331023,0.017502717,0.017814975
5604/02,Ziveh,39.114,47.648,seismic,BHRC,0.057069725,0.19299266,0.062550044,0.026010274,0,0,0,0,0.057069725,0.19299266,0.062550044,0.026010274,0.020246789,0.071423688,0.023674741,0.01546643,0.029106728,0.071522834,0.046722674,0.02341547
5639/02,Tazeh Kandi,39.046,47.744,seismic,BHRC,0.034198165,0.104027738,0.075912215,0.034332783,0,0,0,0,0.034198165,0.104027738,0.075912215,0.026919768,0.019204893,0.055555862,0.040805128,0.034332783,0.046957085,0.139876655,0.114807582,0.031159544
5938,Hassanloo Dam,37.029,45.502,seismic,BHRC,0.017335066,0.021676994,0.054459906,0.053428385,0,0,0,0,0.017335066,0.021676994,0.054459906,0.053428385,0.010239348,0.016206558,0.023525513,0.046975201,0.015808461,0.028455436,0.055057601,0.040771213
