STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES
YMT0011906182222,0.09877583068632016,0.0,38.9142,139.8123,YMT001,seismic,Stations_NIED
YMTH121906182222,0.09794578168895614,0.0,38.6357,140.0055,YMTH12,seismic,Stations_NIED
NIG0101906182222,0.09513952267084086,0.0,37.9144,139.0107,NIG010,seismic,Stations_NIED
AKT0201906182222,0.09410655014709422,0.0,39.2027,139.9088,AKT020,seismic,Stations_NIED
YMTH021906182222,0.09129927141276599,0.0,38.2693,140.2583,YMTH02,seismic,Stations_NIED
YMTH151906182222,0.08997567976832063,0.0,38.4257,140.1249,YMTH15,seismic,Stations_NIED
NIG0021906182222,0.08881116385309983,0.0,38.0748,138.4407,NIG002,seismic,Stations_NIED
NIG0081906182222,0.08861027975914318,0.0,38.0514,139.4086,NIG008,seismic,Stations_NIED
NIG0041906182222,0.08111536559375539,0.0,37.82,138.2788,NIG004,seismic,Stations_NIED
AKT0171906182222,0.07651032717594707,0.0,39.2978,140.5621,AKT017,seismic,Stations_NIED
NIGH061906182222,0.07466871969530892,0.0,37.6527,139.0676,NIGH06,seismic,Stations_NIED
YMT0131906182222,0.07460141842525238,0.0,38.0631,139.7596,YMT013,seismic,Stations_NIED
AKTH031906182222,0.07394981976515948,0.0,39.2223,140.1283,AKTH03,seismic,Stations_NIED
YMT0121906182222,0.07267313506651112,0.0,38.1087,140.043,YMT012,seismic,Stations_NIED
NIGH101906182222,0.07080807411297448,0.0,37.5438,139.3648,NIGH10,seismic,Stations_NIED
YMTH041906182222,0.06898278209174398,0.0,38.0813,140.2978,YMTH04,seismic,Stations_NIED
YMTH061906182222,0.06795694758148818,0.0,37.9633,140.1836,YMTH06,seismic,Stations_NIED
MYGH071906182222,0.06557998908903663,0.0,38.1802,140.6405,MYGH07,seismic,Stations_NIED
AKTH021906182222,0.063853609540465,0.0,39.6634,140.5721,AKTH02,seismic,Stations_NIED
NIGH031906182222,0.06365374516272132,0.0,38.1327,139.4289,NIGH03,seismic,Stations_NIED
AKTH161906182222,0.0634742751092372,0.0,39.545,140.3481,AKTH16,seismic,Stations_NIED
IWTH261906182222,0.06344776248769977,0.0,38.969,141.0013,IWTH26,seismic,Stations_NIED
NIG0011906182222,0.06277882865198625,0.0,38.257,138.4318,NIG001,seismic,Stations_NIED
NIGH081906182222,0.05993382041777783,0.0,37.6708,139.4648,NIGH08,seismic,Stations_NIED
YMT0111906182222,0.05961974782418063,0.0,38.1484,140.2671,YMT011,seismic,Stations_NIED
AKT0091906182222,0.05846644878730259,0.0,39.8869,139.8467,AKT009,seismic,Stations_NIED
NIGH051906182222,0.05803816797785186,0.0,37.9759,139.2788,NIGH05,seismic,Stations_NIED
YMTH031906182222,0.05746406774994529,0.0,38.1035,140.1553,YMTH03,seismic,Stations_NIED
YMT0021906182222,0.05702558977836478,0.0,38.7686,140.2965,YMT002,seismic,Stations_NIED
MYGH131906182222,0.05551640978315744,0.0,38.6993,141.4176,MYGH13,seismic,Stations_NIED
FKS0261906182222,0.055503153472388725,0.0,37.2664,139.5368,FKS026,seismic,Stations_NIED
AKT0101906182222,0.054555837110532225,0.0,39.7223,140.0998,AKT010,seismic,Stations_NIED
MYG0141906182222,0.0543957416650947,0.0,38.3173,140.6362,MYG014,seismic,Stations_NIED
MYG0041906182222,0.05293346861568434,0.0,38.7324,141.027,MYG004,seismic,Stations_NIED
IWTH191906182222,0.05078594627115283,0.0,39.4559,141.0001,IWTH19,seismic,Stations_NIED
MYG0151906182222,0.05043822304252735,0.0,38.1037,140.8708,MYG015,seismic,Stations_NIED
YMT0171906182222,0.05009355896254081,0.0,38.7897,140.3121,YMT017,seismic,Stations_NIED
AKTH141906182222,0.05004563230053085,0.0,40.0622,140.8084,AKTH14,seismic,Stations_NIED
YMTH051906182222,0.049989547908817066,0.0,37.9883,139.8017,YMTH05,seismic,Stations_NIED
MYGH051906182222,0.04922374103287063,0.0,38.5793,140.7804,MYGH05,seismic,Stations_NIED
IWT0151906182222,0.04917071578979578,0.0,39.3183,140.7794,IWT015,seismic,Stations_NIED
YMT0071906182222,0.04868737030484425,0.0,38.4302,140.3902,YMT007,seismic,Stations_NIED
IWT0121906182222,0.04832741048166304,0.0,39.3206,141.1388,IWT012,seismic,Stations_NIED
NIG0091906182222,0.048105112347233844,0.0,37.951,139.3377,NIG009,seismic,Stations_NIED
YMT0151906182222,0.04785222272641532,0.0,37.9049,140.099,YMT015,seismic,Stations_NIED
AKT0231906182222,0.04774923138890455,0.0,39.1464,140.7161,AKT023,seismic,Stations_NIED
IWTH201906182222,0.04719450576904455,0.0,39.3434,141.0473,IWTH20,seismic,Stations_NIED
YMTH111906182222,0.047153717120525435,0.0,38.7132,140.5544,YMTH11,seismic,Stations_NIED
MYG0121906182222,0.04678661928385338,0.0,38.3175,141.0193,MYG012,seismic,Stations_NIED
FKS0211906182222,0.04615235579938111,0.0,37.6537,139.8607,FKS021,seismic,Stations_NIED
FKS0061906182222,0.0459820631918138,0.0,37.5022,140.7593,FKS006,seismic,Stations_NIED
FKS0301906182222,0.04541000239633317,0.0,37.4548,139.5252,FKS030,seismic,Stations_NIED
NIG0141906182222,0.04538654892343468,0.0,37.6412,138.9553,NIG014,seismic,Stations_NIED
AKTH011906182222,0.04514181703231998,0.0,39.8147,140.579,AKTH01,seismic,Stations_NIED
NIG0131906182222,0.04494297237078928,0.0,37.7634,138.883,NIG013,seismic,Stations_NIED
YMT0061906182222,0.04396914338739536,0.0,38.6001,140.4057,YMT006,seismic,Stations_NIED
AKTH171906182222,0.042769957120933316,0.0,39.5575,140.6116,AKTH17,seismic,Stations_NIED
AKT0121906182222,0.04190523777232803,0.0,39.7014,140.7178,AKT012,seismic,Stations_NIED
MYG0061906182222,0.04169619594866755,0.0,38.566,140.9767,MYG006,seismic,Stations_NIED
NIG0051906182222,0.04137498534157951,0.0,37.9207,138.4971,NIG005,seismic,Stations_NIED
FKSH021906182222,0.040769273911070616,0.0,37.7317,139.8821,FKSH02,seismic,Stations_NIED
AKTH131906182222,0.04046131961475129,0.0,39.9819,140.4072,AKTH13,seismic,Stations_NIED
MYG0071906182222,0.03994534321098445,0.0,38.5877,141.251,MYG007,seismic,Stations_NIED
FKSH211906182222,0.03976179429264842,0.0,37.3421,139.3147,FKSH21,seismic,Stations_NIED
NIGH071906182222,0.03964656636058192,0.0,37.6658,139.261,NIGH07,seismic,Stations_NIED
AKT0131906182222,0.039097959037999785,0.0,39.6071,140.3209,AKT013,seismic,Stations_NIED
AKT0141906182222,0.03908266329480512,0.0,39.595,140.5573,AKT014,seismic,Stations_NIED
FKS0241906182222,0.038097617433068436,0.0,37.3963,140.1326,FKS024,seismic,Stations_NIED
NIG0191906182222,0.03801196127117829,0.0,37.3043,138.8121,NIG019,seismic,Stations_NIED
FKSH191906182222,0.03795893602810344,0.0,37.4703,140.7227,FKSH19,seismic,Stations_NIED
AKTH121906182222,0.03792018681201028,0.0,39.9155,140.2221,AKTH12,seismic,Stations_NIED
NIG0161906182222,0.03742664416492897,0.0,37.6458,138.773,NIG016,seismic,Stations_NIED
MYGH141906182222,0.03736444147593731,0.0,38.34,140.9551,MYGH14,seismic,Stations_NIED
FKSH201906182222,0.03586851779149868,0.0,37.4911,140.9871,FKSH20,seismic,Stations_NIED
NIG0281906182222,0.0356135887382542,0.0,37.4257,138.8856,NIG028,seismic,Stations_NIED
FKSH101906182222,0.035575859238374016,0.0,37.1616,140.093,FKSH10,seismic,Stations_NIED
FKSH171906182222,0.035524873427725125,0.0,37.6636,140.5974,FKSH17,seismic,Stations_NIED
FKSH051906182222,0.034181907175233193,0.0,37.2544,139.8725,FKSH05,seismic,Stations_NIED
FKS0251906182222,0.03416253256718661,0.0,37.3082,139.8994,FKS025,seismic,Stations_NIED
NIG0151906182222,0.03376790239276415,0.0,37.6938,139.1884,NIG015,seismic,Stations_NIED
NIG0171906182222,0.03323357109716372,0.0,37.441,138.8425,NIG017,seismic,Stations_NIED
IWTH151906182222,0.03262072165316398,0.0,39.6148,141.0929,IWTH15,seismic,Stations_NIED
AKT0021906182222,0.03185185562857862,0.0,40.2676,140.5664,AKT002,seismic,Stations_NIED
NIG0201906182222,0.03147252119735083,0.0,37.2348,138.9621,NIG020,seismic,Stations_NIED
MYGH101906182222,0.030707734037617382,0.0,37.9411,140.8924,MYGH10,seismic,Stations_NIED
FKS0191906182222,0.03052724426792029,0.0,37.6031,140.4381,FKS019,seismic,Stations_NIED
MYG0131906182222,0.030435469808752277,0.0,38.2661,140.9286,MYG013,seismic,Stations_NIED
IWT0251906182222,0.029702293851621143,0.0,39.5169,140.8299,IWT025,seismic,Stations_NIED
FKS0011906182222,0.029592164500619526,0.0,37.7946,140.9192,FKS001,seismic,Stations_NIED
YMT0091906182222,0.029278091907022324,0.0,38.3902,140.2742,YMT009,seismic,Stations_NIED
FKS0161906182222,0.029085365542769494,0.0,37.1232,140.191,FKS016,seismic,Stations_NIED
YMT0101906182222,0.028893658894729647,0.0,38.2608,140.3484,YMT010,seismic,Stations_NIED
GNMH131906182222,0.02823084335629399,0.0,36.862,139.0627,GNMH13,seismic,Stations_NIED
FKS0281906182222,0.027811739992760064,0.0,37.3037,139.3619,FKS028,seismic,Stations_NIED
FKS0101906182222,0.02769957120933249,0.0,37.2338,141.0018,FKS010,seismic,Stations_NIED
TCG0091906182222,0.02751806172342242,0.0,36.7261,139.7159,TCG009,seismic,Stations_NIED
IWTH021906182222,0.027356946561771903,0.0,39.825,141.3826,IWTH02,seismic,Stations_NIED
NIG0251906182222,0.026939882630663933,0.0,37.161,138.2234,NIG025,seismic,Stations_NIED
MYG0101906182222,0.02676857030688364,0.0,38.4292,141.2819,MYG010,seismic,Stations_NIED
FKS0041906182222,0.026760412577179815,0.0,37.6798,140.7342,FKS004,seismic,Stations_NIED
TCGH131906182222,0.026443280834943676,0.0,36.7342,140.1781,TCGH13,seismic,Stations_NIED
ISKH031906182222,0.02623016014643129,0.0,37.3458,137.2436,ISKH03,seismic,Stations_NIED
FKS0291906182222,0.026088419592827358,0.0,37.0159,139.3806,FKS029,seismic,Stations_NIED
FKS0201906182222,0.025633626161839205,0.0,37.5472,140.1075,FKS020,seismic,Stations_NIED
AKT0221906182222,0.02547149128397571,0.0,39.7739,140.6669,AKT022,seismic,Stations_NIED
MYGH091906182222,0.025204325636175494,0.0,38.0091,140.6027,MYGH09,seismic,Stations_NIED
AKTH081906182222,0.02503097387996925,0.0,40.3188,140.2341,AKTH08,seismic,Stations_NIED
GNM0031906182222,0.02491064736683785,0.0,36.6581,139.0786,GNM003,seismic,Stations_NIED
FKS0031906182222,0.02479236028613241,0.0,37.7624,140.4781,FKS003,seismic,Stations_NIED
FKSH181906182222,0.024008198518352383,0.0,37.4894,140.538,FKSH18,seismic,Stations_NIED
GNM0021906182222,0.023259726818026582,0.0,36.7821,138.9695,GNM002,seismic,Stations_NIED
NIG0211906182222,0.023237293061341067,0.0,37.2011,138.7783,NIG021,seismic,Stations_NIED
IWT0141906182222,0.022809012251890335,0.0,39.4846,141.1466,IWT014,seismic,Stations_NIED
FKSH121906182222,0.022627502765980266,0.0,37.2169,140.5703,FKSH12,seismic,Stations_NIED
FKS0021906182222,0.02225530634824332,0.0,37.8453,140.6008,FKS002,seismic,Stations_NIED
NIGH141906182222,0.021958568930266743,0.0,37.0303,138.8521,NIGH14,seismic,Stations_NIED
NIG0221906182222,0.021917780281747627,0.0,37.0366,138.8461,NIG022,seismic,Stations_NIED
AKT0051906182222,0.02180765093074601,0.0,40.202,140.0286,AKT005,seismic,Stations_NIED
IWTH161906182222,0.021769921430865827,0.0,39.6436,140.9465,IWTH16,seismic,Stations_NIED
FKS0051906182222,0.021671008958206967,0.0,37.6389,140.9853,FKS005,seismic,Stations_NIED
MYG0021906182222,0.021246807013608145,0.0,38.7261,141.511,MYG002,seismic,Stations_NIED
MYG0081906182222,0.02013735577388816,0.0,38.5676,141.4267,MYG008,seismic,Stations_NIED
MYG0161906182222,0.02002416727424761,0.0,38.0079,140.6212,MYG016,seismic,Stations_NIED
IWT0261906182222,0.019893643598986436,0.0,39.2569,141.0983,IWT026,seismic,Stations_NIED
AKT0031906182222,0.01970907496443743,0.0,40.2784,140.2631,AKT003,seismic,Stations_NIED
AKTH091906182222,0.019694798937455738,0.0,40.2755,140.4596,AKTH09,seismic,Stations_NIED
FKS0081906182222,0.019572432991898387,0.0,37.4343,140.567,FKS008,seismic,Stations_NIED
NIGH121906182222,0.019222670330846955,0.0,37.2239,138.9821,NIGH12,seismic,Stations_NIED
IWT0201906182222,0.019156388777003392,0.0,39.7844,141.3296,IWT020,seismic,Stations_NIED
NIGH131906182222,0.019080929777243023,0.0,37.0544,138.3966,NIGH13,seismic,Stations_NIED
NIG0241906182222,0.018862710507665748,0.0,37.1274,138.4442,NIG024,seismic,Stations_NIED
MYG0171906182222,0.01809894306414528,0.0,37.976,140.7822,MYG017,seismic,Stations_NIED
MYG0091906182222,0.017952103929476458,0.0,38.4466,140.8871,MYG009,seismic,Stations_NIED
MYGH061906182222,0.017682898849250284,0.0,38.5907,141.071,MYGH06,seismic,Stations_NIED
IWT0181906182222,0.017139390107733046,0.0,39.6954,141.1477,IWT018,seismic,Stations_NIED
AKT0061906182222,0.016853869568099224,0.0,40.2153,140.7873,AKT006,seismic,Stations_NIED
AKT0081906182222,0.016761075392718237,0.0,39.884,140.0706,AKT008,seismic,Stations_NIED
AOMH091906182222,0.016760055676505257,0.0,40.6199,140.3499,AOMH09,seismic,Stations_NIED
TCGH071906182222,0.016652985474142575,0.0,36.8817,139.4534,TCGH07,seismic,Stations_NIED
IWT0211906182222,0.01640723386681489,0.0,39.9203,141.0822,IWT021,seismic,Stations_NIED
FKS0271906182222,0.01636440578586982,0.0,37.0701,139.6807,FKS027,seismic,Stations_NIED
AOMH141906182222,0.016247138421377358,0.0,40.5488,140.2726,AOMH14,seismic,Stations_NIED
FKS0181906182222,0.016169639989191034,0.0,37.3959,140.3619,FKS018,seismic,Stations_NIED
NIGH111906182222,0.01613802878658872,0.0,37.1728,138.744,NIGH11,seismic,Stations_NIED
MYG0011906182222,0.015562908842469168,0.0,38.9017,141.5709,MYG001,seismic,Stations_NIED
FKSH061906182222,0.015446661194189682,0.0,37.1723,139.5199,FKSH06,seismic,Stations_NIED
FKS0111906182222,0.015229461640825384,0.0,37.0917,140.9031,FKS011,seismic,Stations_NIED
IWTH281906182222,0.014653321980492852,0.0,39.0094,140.864,IWTH28,seismic,Stations_NIED
IWTH221906182222,0.014622730494103515,0.0,39.334,141.3015,IWTH22,seismic,Stations_NIED
MYGH081906182222,0.014406550656952195,0.0,38.1133,140.8441,MYGH08,seismic,Stations_NIED
FKS0311906182222,0.0141475427388558,0.0,37.3363,140.8087,FKS031,seismic,Stations_NIED
IWT0111906182222,0.014100635793058815,0.0,39.1453,141.1527,IWT011,seismic,Stations_NIED
AKT0011906182222,0.01409757664441988,0.0,40.328,140.7429,AKT001,seismic,Stations_NIED
FKS0131906182222,0.014062906293178632,0.0,37.0893,140.5546,FKS013,seismic,Stations_NIED
NIG0181906182222,0.01398948672584422,0.0,37.3727,138.5583,NIG018,seismic,Stations_NIED
IWTH041906182222,0.013805937807508193,0.0,39.1809,141.3909,IWTH04,seismic,Stations_NIED
IWT0131906182222,0.013765149158989076,0.0,39.329,141.5638,IWT013,seismic,Stations_NIED
IWT0161906182222,0.013738636537451651,0.0,39.6,141.679,IWT016,seismic,Stations_NIED
NIG0231906182222,0.01367439441603404,0.0,37.0134,138.6546,NIG023,seismic,Stations_NIED
FKS0121906182222,0.013546929889411799,0.0,36.9066,140.7928,FKS012,seismic,Stations_NIED
FKS0071906182222,0.013473510322077387,0.0,37.4061,140.9632,FKS007,seismic,Stations_NIED
GNM0011906182222,0.013464332876160588,0.0,36.7719,139.2246,GNM001,seismic,Stations_NIED
TCG0021906182222,0.01309825475570151,0.0,36.9903,139.8029,TCG002,seismic,Stations_NIED
FKS0171906182222,0.013080919580080884,0.0,37.2844,140.3689,FKS017,seismic,Stations_NIED
IWTH051906182222,0.012744413229798168,0.0,38.8654,141.3512,IWTH05,seismic,Stations_NIED
GNM0071906182222,0.012399749149811628,0.0,36.4637,139.0093,GNM007,seismic,Stations_NIED
AKT0211906182222,0.012314092987921483,0.0,39.994,140.4035,AKT021,seismic,Stations_NIED
FKSH111906182222,0.011877654448766928,0.0,37.2006,140.3386,FKSH11,seismic,Stations_NIED
AOM0161906182222,0.011838905232673766,0.0,40.6021,140.4982,AOM016,seismic,Stations_NIED
AOMH161906182222,0.011437137044760461,0.0,40.4624,141.0923,AOMH16,seismic,Stations_NIED
AOM0141906182222,0.01142897931505664,0.0,40.4472,140.9403,AOM014,seismic,Stations_NIED
FKS0091906182222,0.010897707168095136,0.0,37.2796,140.6344,FKS009,seismic,Stations_NIED
IWT0091906182222,0.01088649028975238,0.0,39.019,141.4053,IWT009,seismic,Stations_NIED
IWT0101906182222,0.010874253695196644,0.0,38.9346,141.1264,IWT010,seismic,Stations_NIED
MYG0031906182222,0.010826327033186683,0.0,38.7349,141.3116,MYG003,seismic,Stations_NIED
IWT0171906182222,0.01073353285780569,0.0,39.6339,141.4379,IWT017,seismic,Stations_NIED
NIGH191906182222,0.010612186628461317,0.0,36.8114,138.7849,NIGH19,seismic,Stations_NIED
IWT0071906182222,0.010420479980421466,0.0,39.2699,141.8567,IWT007,seismic,Stations_NIED
NGN0021906182222,0.01041334196693062,0.0,36.8068,138.2069,NGN002,seismic,Stations_NIED
AKTH071906182222,0.010278739426817533,0.0,40.4563,140.8395,AKTH07,seismic,Stations_NIED
IBRH071906182222,0.010194102981140365,0.0,35.9521,140.3301,IBRH07,seismic,Stations_NIED
NGNH291906182222,0.010138018589426579,0.0,36.9102,138.4408,NGNH29,seismic,Stations_NIED
TCGH111906182222,0.010135979157000622,0.0,36.7084,139.7694,TCGH11,seismic,Stations_NIED
ISK0051906182222,0.009906543009080589,0.0,37.2309,136.9041,ISK005,seismic,Stations_NIED
AOM0231906182222,0.009747467279856032,0.0,40.9664,140.4317,AOM023,seismic,Stations_NIED
AOM0291906182222,0.00969444203678118,0.0,40.5764,140.2968,AOM029,seismic,Stations_NIED
IWTH211906182222,0.009693422320568202,0.0,39.4734,141.9336,IWTH21,seismic,Stations_NIED
NIG0261906182222,0.009690363171929268,0.0,37.0224,138.2506,NIG026,seismic,Stations_NIED
NGN0011906182222,0.009670988563882687,0.0,36.8513,138.3657,NGN001,seismic,Stations_NIED
ISK0041906182222,0.009410960929573315,0.0,37.308,137.1471,ISK004,seismic,Stations_NIED
TCG0041906182222,0.009367113132415264,0.0,36.8065,139.4221,TCG004,seismic,Stations_NIED
FKSH081906182222,0.009076494011716554,0.0,37.2822,140.2144,FKSH08,seismic,Stations_NIED
IWTH011906182222,0.009027547633493614,0.0,40.2383,141.3423,IWTH01,seismic,Stations_NIED
IWTH271906182222,0.008742027093859794,0.0,39.0307,141.532,IWTH27,seismic,Stations_NIED
MYG0181906182222,0.008692060999423873,0.0,38.7194,141.5228,MYG018,seismic,Stations_NIED
IWTH121906182222,0.008588049945700126,0.0,40.1533,141.4245,IWTH12,seismic,Stations_NIED
ISK0021906182222,0.008524827540495494,0.0,37.4473,137.2877,ISK002,seismic,Stations_NIED
IBR0011906182222,0.008416737621919834,0.0,36.7763,140.3582,IBR001,seismic,Stations_NIED
MYGH111906182222,0.008361672946419025,0.0,38.5158,141.3421,MYGH11,seismic,Stations_NIED
AOMH151906182222,0.00819138033885171,0.0,40.4841,140.5565,AOMH15,seismic,Stations_NIED
IWTH031906182222,0.008140394528202814,0.0,39.802,141.652,IWTH03,seismic,Stations_NIED
GNM0141906182222,0.008129177649860058,0.0,36.3467,138.7211,GNM014,seismic,Stations_NIED
AKT0041906182222,0.00812305935258219,0.0,40.3886,139.9822,AKT004,seismic,Stations_NIED
AOMH181906182222,0.008096546731044764,0.0,40.2962,141.0145,AOMH18,seismic,Stations_NIED
IBRH131906182222,0.00806799467708138,0.0,36.7955,140.575,IBRH13,seismic,Stations_NIED
IBRH121906182222,0.008056777798738625,0.0,36.8369,140.3181,IBRH12,seismic,Stations_NIED
FKSH071906182222,0.008035363758266087,0.0,37.0103,139.3755,FKSH07,seismic,Stations_NIED
AOM0171906182222,0.00802006801507142,0.0,40.6388,139.9295,AOM017,seismic,Stations_NIED
NIG0271906182222,0.007937471001820207,0.0,37.0235,137.8613,NIG027,seismic,Stations_NIED
TCG0051906182222,0.00783651909673539,0.0,36.8061,139.9264,TCG005,seismic,Stations_NIED
AOMH081906182222,0.0077804347050216055,0.0,40.7618,140.3121,AOMH08,seismic,Stations_NIED
IBR0021906182222,0.007615240678519181,0.0,36.7126,140.7073,IBR002,seismic,Stations_NIED
IBRH161906182222,0.007555077421953483,0.0,36.6405,140.3976,IBRH16,seismic,Stations_NIED
TCG0031906182222,0.007554057705740505,0.0,36.8153,139.7184,TCG003,seismic,Stations_NIED
AOM0201906182222,0.0075489591246756145,0.0,40.8194,140.7498,AOM020,seismic,Stations_NIED
FKSH091906182222,0.007504091611304586,0.0,37.353,140.4264,FKSH09,seismic,Stations_NIED
IWTH081906182222,0.0073348187199502495,0.0,40.2686,141.7831,IWTH08,seismic,Stations_NIED
IBR0051906182222,0.007243044260782236,0.0,36.3851,140.2373,IBR005,seismic,Stations_NIED
IBRH061906182222,0.007174723274512715,0.0,36.8809,140.6545,IBRH06,seismic,Stations_NIED
AOM0191906182222,0.007161466963744001,0.0,40.8152,140.447,AOM019,seismic,Stations_NIED
IBR0031906182222,0.007071731937001943,0.0,36.5914,140.6453,IBR003,seismic,Stations_NIED
ISKH011906182222,0.007047258747890473,0.0,37.5266,137.2844,ISKH01,seismic,Stations_NIED
MYGH041906182222,0.006991174356176687,0.0,38.786,141.3254,MYGH04,seismic,Stations_NIED
IWT0061906182222,0.00696568145085224,0.0,39.485,141.9748,IWT006,seismic,Stations_NIED
AOM0241906182222,0.006958543437361394,0.0,41.0473,140.6399,AOM024,seismic,Stations_NIED
AOM0151906182222,0.006922853369907166,0.0,40.4738,140.6306,AOM015,seismic,Stations_NIED
TCGH121906182222,0.006921833653694189,0.0,36.6959,139.9842,TCGH12,seismic,Stations_NIED
IWT0041906182222,0.006771935370386433,0.0,39.7356,141.9671,IWT004,seismic,Stations_NIED
GNMH071906182222,0.00671891012731158,0.0,36.6998,139.2104,GNMH07,seismic,Stations_NIED
NIGH151906182222,0.006493552844243458,0.0,37.0533,138.9951,NIGH15,seismic,Stations_NIED
AOMH101906182222,0.006387502358093753,0.0,40.6091,140.6646,AOMH10,seismic,Stations_NIED
FKS0151906182222,0.006356910871704416,0.0,37.0237,140.3763,FKS015,seismic,Stations_NIED
GNM0061906182222,0.006343654560935702,0.0,36.5105,138.7527,GNM006,seismic,Stations_NIED
IWT0031906182222,0.006263096980110446,0.0,40.0083,141.8885,IWT003,seismic,Stations_NIED
MYGH031906182222,0.0062590181152585335,0.0,38.9207,141.6377,MYGH03,seismic,Stations_NIED
IWT0051906182222,0.006203953439757725,0.0,39.6478,141.9465,IWT005,seismic,Stations_NIED
NIGH161906182222,0.0061570464939607415,0.0,36.9378,137.848,NIGH16,seismic,Stations_NIED
MYG0111906182222,0.00614786904804394,0.0,38.302,141.5079,MYG011,seismic,Stations_NIED
TCG0151906182222,0.006007148210652985,0.0,36.7488,139.7144,TCG015,seismic,Stations_NIED
TCG0081906182222,0.006007148210652985,0.0,36.56,139.7676,TCG008,seismic,Stations_NIED
IBR0131906182222,0.005798106386992509,0.0,36.1587,140.4892,IBR013,seismic,Stations_NIED
IWTH141906182222,0.0057868895086497524,0.0,39.7435,141.9087,IWTH14,seismic,Stations_NIED
AOM0261906182222,0.005685937603564937,0.0,41.128,140.3107,AOM026,seismic,Stations_NIED
AKT0071906182222,0.005593143428183946,0.0,40.0376,140.0919,AKT007,seismic,Stations_NIED
AOM0181906182222,0.005575808252563321,0.0,40.7776,140.206,AOM018,seismic,Stations_NIED
TCGH101906182222,0.005536039320257182,0.0,36.8578,140.0225,TCGH10,seismic,Stations_NIED
GNMH091906182222,0.005282129983225677,0.0,36.6212,138.9068,GNMH09,seismic,Stations_NIED
NGN0031906182222,0.005257656794114206,0.0,36.74,138.4137,NGN003,seismic,Stations_NIED
IBRH101906182222,0.005172000632224061,0.0,36.1112,139.9889,IBRH10,seismic,Stations_NIED
NGNH071906182222,0.005129172551278988,0.0,36.7434,138.376,NGNH07,seismic,Stations_NIED
AOMH071906182222,0.005113876808084318,0.0,40.7451,140.0233,AOMH07,seismic,Stations_NIED
TCG0061906182222,0.0050955219162507155,0.0,36.7638,140.1295,TCG006,seismic,Stations_NIED
NGN0041906182222,0.004907894133062776,0.0,36.6475,138.1941,NGN004,seismic,Stations_NIED
AOMH131906182222,0.004838553430580278,0.0,40.5794,141.4451,AOMH13,seismic,Stations_NIED
