# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,ZhaoEtAl2016SSlab
t_1048,25.478350000000006,44.64734,0.028509188,0.018710885,0.03002154
t_1049,25.60691,44.66765,0.029738188,0.020700265,0.032557406
t_105,26.563119999999998,44.08428,0.022678437,0.013960035,0.023776285
t_1050,25.524069999999995,44.67383,0.028980447,0.019805599,0.031421915
t_1051,25.65267,44.69411,0.030252902,0.021930119,0.03410608
t_1052,25.569819999999993,44.7003,0.030006027,0.020974496,0.03290392
t_1053,25.486950000000007,44.70645,0.028320711,0.020066995,0.031754483
t_1054,25.615589999999997,44.72675,0.031244224,0.022222882,0.03447276
t_1055,25.53271000000001,44.73292,0.02977611,0.021253256,0.033255447
t_1056,25.66138000000001,44.75319,0.03247892,0.02355679,0.03613442
t_1057,25.312690000000003,44.65955,0.025822675,0.017159427,0.028014254
t_1058,25.44122999999999,44.67997,0.028397597,0.0189564,0.030336704
t_1059,25.358370000000008,44.68607,0.027603166,0.018149849,0.029298862
t_106,26.48080999999999,44.09088,0.023137419,0.013935997,0.023821294
t_1060,25.275509999999997,44.69214,0.025172543,0.017363079,0.028279351
t_1061,25.404079999999993,44.71257,0.0265309,0.019205824,0.030656226
t_1062,25.321200000000005,44.71866,0.027512837,0.018372858,0.029586542
t_1063,25.449810000000014,44.73906,0.028081814,0.020333149,0.032092407
t_1064,25.36690999999999,44.74517,0.02628349,0.019449754,0.03096808
t_1065,25.283999999999992,44.75124,0.023936572,0.018569764,0.03259698
t_1066,25.412649999999985,44.77166,0.028062288,0.020598391,0.0324285
t_1067,24.98124999999999,44.68355,0.022449119,0.014234177,0.024145348
t_1068,24.94395,44.71608,0.021972805,0.0143050235,0.024240527
t_1069,24.98956000000001,44.74267,0.022863312,0.015123985,0.025335101
t_107,26.608869999999996,44.11063,0.022786787,0.014520556,0.024529595
t_1070,24.906630000000007,44.74858,0.020426841,0.014356174,0.026554398
t_1071,24.952249999999992,44.77518,0.023013847,0.0151798455,0.025409393
t_1072,24.869290000000007,44.78108,0.021109983,0.0143876895,0.024351483
t_1073,24.914909999999992,44.80767,0.022318056,0.01521384,0.02545458
t_1074,24.831919999999997,44.81355,0.018602856,0.012833026,0.026617015
t_1075,24.960559999999987,44.83425,0.023844872,0.01609558,0.026620919
t_1076,24.877549999999985,44.84015,0.02004351,0.015225986,0.027823344
t_1077,25.155399999999986,44.73073,0.024997063,0.01672114,0.027441984
t_1078,25.072489999999988,44.73672,0.022834826,0.015913557,0.026381033
t_1079,25.20107999999999,44.75728,0.027016135,0.01769734,0.02871338
t_108,26.52654000000001,44.11724,0.020329995,0.014515173,0.024522385
t_1080,25.11814000000001,44.76328,0.025473736,0.016838212,0.02759508
t_1081,25.035200000000003,44.76924,0.023932217,0.01599764,0.026491899
t_1082,25.163819999999987,44.78982,0.021458922,0.015886728,0.031547002
t_1083,25.08086,44.79581,0.024611972,0.016930282,0.027715359
t_1084,24.997890000000012,44.80176,0.0212651,0.016058601,0.02902673
t_1085,25.20953,44.81635,0.023651557,0.018879341,0.033031564
t_1086,25.12655000000001,44.82235,0.020515526,0.015976533,0.031689502
t_1087,25.578480000000013,44.75938,0.031186417,0.022520348,0.03484459
t_1088,25.495569999999987,44.76554,0.0292656,0.021537224,0.03361281
t_1089,25.62428,44.78582,0.032267675,0.023874171,0.03652769
t_109,26.572299999999984,44.14359,0.022187462,0.015112331,0.025319595
t_1090,25.541349999999994,44.79199,0.03239645,0.022823032,0.035222176
t_1091,25.58715000000001,44.81843,0.031764362,0.02419699,0.036926903
t_1092,25.504189999999994,44.82459,0.03137745,0.023130855,0.035605405
t_1093,25.632980000000003,44.84486,0.032998264,0.025665589,0.038733322
t_1094,25.55000000000001,44.85104,0.033051163,0.024526078,0.037333056
t_1095,25.467009999999988,44.85718,0.031170906,0.02341768,0.035961803
t_1096,25.595830000000007,44.87746,0.033915695,0.026016342,0.039162498
t_1097,25.32972000000001,44.77775,0.024748113,0.019665724,0.0341305
t_1098,25.246769999999998,44.7838,0.024302077,0.018738879,0.032834522
t_1099,25.458410000000015,44.79813,0.028877366,0.021823602,0.033972483
t_11,26.8193,44.12359,0.023655247,0.01493467,0.025082981
t_110,26.407579999999996,44.15675,0.022503879,0.015014165,0.025188914
t_1100,25.375460000000004,44.80424,0.025804104,0.020835401,0.03575254
t_1101,25.29249999999999,44.81031,0.025246633,0.019851284,0.0343888
t_1102,25.421220000000005,44.83072,0.02910889,0.02208424,0.034299206
t_1103,25.338239999999985,44.83681,0.024228998,0.018751314,0.036033865
t_1104,25.255259999999993,44.84286,0.0237172,0.017829726,0.03460288
t_1105,25.38400999999999,44.86328,0.02776392,0.022308266,0.03777534
t_1106,25.30100999999999,44.86936,0.02769861,0.021208508,0.033199064
t_1107,25.043560000000014,44.82832,0.02078715,0.0151483165,0.030370338
t_1108,25.172259999999994,44.84888,0.024556804,0.018989617,0.033186097
t_1109,25.089249999999993,44.85487,0.020330241,0.016041284,0.031792168
t_111,26.45331999999999,44.18312,0.02240321,0.015668163,0.026056906
t_1110,25.006229999999988,44.86082,0.022055443,0.017036997,0.030427791
t_1111,25.217989999999986,44.87539,0.021781724,0.01793743,0.034770694
t_1112,25.134960000000007,44.8814,0.021781538,0.01699528,0.033297274
t_1113,25.05193,44.88737,0.023212267,0.01804257,0.031854246
t_1114,25.1807,44.90791,0.0261157,0.02021316,0.03489146
t_1115,25.097649999999987,44.9139,0.020613713,0.01703805,0.033364434
t_1116,25.014579999999995,44.91985,0.021873256,0.016093649,0.031875145
t_1117,25.429810000000003,44.88975,0.03035704,0.0236646,0.036268096
t_1118,25.346779999999995,44.89584,0.027188722,0.022494445,0.03802957
t_1119,25.263750000000016,44.90189,0.025578579,0.01902041,0.036449645
t_112,26.370929999999987,44.18967,0.022381544,0.015570127,0.025927182
t_1120,25.39258000000001,44.9223,0.029046783,0.023869218,0.039897293
t_1121,25.309529999999995,44.92837,0.02565773,0.020178314,0.038228706
t_1122,25.438410000000005,44.94875,0.03220001,0.025339425,0.03833347
t_1123,25.35533000000001,44.95484,0.026995884,0.021416813,0.040114745
t_1124,25.272249999999985,44.9609,0.02526125,0.020271918,0.03837184
t_1125,25.401160000000004,44.98129,0.031303607,0.025516573,0.042114582
t_1126,25.318060000000003,44.98736,0.025611145,0.02151959,0.04027052
t_1127,25.512830000000008,44.88362,0.03281173,0.024841525,0.03772162
t_1128,25.64169000000001,44.90388,0.03162362,0.02460718,0.04490231
t_1129,25.558660000000003,44.91005,0.03453318,0.026361791,0.03958437
t_113,26.416679999999985,44.21604,0.025535291,0.016264156,0.026842687
t_1130,25.475629999999995,44.91619,0.03258673,0.025113534,0.038056098
t_1131,25.604520000000008,44.93647,0.031217704,0.02494178,0.045399074
t_1132,25.521469999999994,44.94262,0.02790996,0.023762487,0.043643933
t_1133,25.650409999999994,44.96286,0.03257799,0.026485661,0.047679313
t_1134,25.56733,44.96904,0.029065039,0.02523712,0.045836773
t_1135,25.484250000000003,44.97518,0.027652627,0.023984551,0.04397536
t_1136,25.613220000000013,44.99544,0.032638997,0.02681238,0.048159458
t_1137,25.226460000000003,44.93441,0.027370429,0.021436619,0.036580782
t_1138,25.14339000000001,44.94042,0.024078218,0.018061792,0.034964275
t_1139,25.060300000000012,44.94639,0.020956814,0.01705228,0.033386774
t_114,26.46244999999999,44.24239,0.025243916,0.016983254,0.027784515
t_1140,25.189150000000012,44.96692,0.023225244,0.019156486,0.03665955
t_1141,25.10605000000001,44.97291,0.023455983,0.018077133,0.03498814
t_1142,25.022940000000006,44.97886,0.020977227,0.017038103,0.03336452
t_1143,25.234939999999995,44.9934,0.02421507,0.020327562,0.038456883
t_1144,25.151819999999987,44.99941,0.023362938,0.019173043,0.036685076
t_1145,25.068690000000004,45.00538,0.023524411,0.018061057,0.034963127
t_1146,25.19762,45.0259,0.025614362,0.020345643,0.038484506
t_1147,25.447010000000006,45.00773,0.026956502,0.024159078,0.04423553
t_1148,25.363889999999998,45.01382,0.027676018,0.022854956,0.042284783
t_1149,25.280759999999987,45.01987,0.028256793,0.024214147,0.040363364
t_115,26.38001,44.24894,0.025704682,0.016871374,0.027638417
t_1150,25.409750000000003,45.04025,0.028292296,0.024283791,0.04442128
t_1151,25.326599999999985,45.04633,0.029223658,0.02292231,0.04238592
t_1152,25.243439999999993,45.05237,0.027657041,0.021600273,0.040392727
t_1153,25.455629999999985,45.06667,0.02795761,0.025812928,0.046688065
t_1154,25.37245999999999,45.07277,0.026548948,0.02435796,0.044531684
t_1155,25.28927999999999,45.07882,0.025370268,0.022942916,0.042416852
t_1156,25.41834,45.09919,0.03013868,0.02589444,0.046808362
t_1157,25.11447000000001,45.03188,0.025757397,0.021492232,0.036657218
t_1158,25.03130999999999,45.03784,0.023228142,0.018013885,0.034889728
t_1159,25.160269999999997,45.05837,0.025274679,0.020325152,0.038453203
t_116,26.425780000000003,44.2753,0.024717093,0.01763535,0.028632987
t_1160,25.07709,45.06434,0.02171488,0.019102477,0.036576264
t_1161,24.993899999999996,45.07028,0.023098756,0.017935753,0.034768082
t_1162,25.20608999999999,45.08485,0.022451948,0.021577235,0.032007582
t_1163,25.122890000000012,45.09084,0.024364801,0.020266844,0.038364086
t_1164,25.039680000000004,45.09679,0.021090362,0.019016037,0.036442894
t_1165,25.168720000000008,45.11731,0.024948634,0.021512212,0.040259343
t_1166,25.085489999999993,45.12328,0.02181292,0.02017094,0.038217425
t_1167,25.33515,45.10526,0.02720703,0.024380302,0.044564933
t_1168,25.25193999999999,45.1113,0.026231525,0.022916984,0.042377926
t_1169,25.464249999999993,45.1256,0.03042296,0.02753911,0.04922458
t_117,26.343320000000006,44.28183,0.026198305,0.017488582,0.02844247
t_1170,25.381039999999985,45.13169,0.02920927,0.025918934,0.0468445
t_1171,25.29781,45.13775,0.027008595,0.024351109,0.04452149
t_1172,25.426950000000005,45.1581,0.02792867,0.027565498,0.049263187
t_1173,25.343700000000013,45.16417,0.02595512,0.025885578,0.037115477
t_1174,25.26044999999999,45.17021,0.025807945,0.024270272,0.044401154
t_1175,25.389620000000008,45.19058,0.026818374,0.027527897,0.03903029
t_1176,25.30635000000001,45.19664,0.02766166,0.025795652,0.046662565
t_1177,25.79011,44.77337,0.03539532,0.026132684,0.039304666
t_1178,25.7072,44.77961,0.03387073,0.02498228,0.037894767
t_1179,25.835970000000003,44.79975,0.03312846,0.027722957,0.045052256
t_118,26.47157999999999,44.30164,0.02759162,0.018427128,0.029656466
t_1180,25.75304,44.80602,0.034603864,0.026505996,0.03976024
t_1181,25.67009999999999,44.81224,0.032774705,0.025320794,0.038310606
t_1182,25.798900000000003,44.83241,0.03610091,0.02813439,0.041736886
t_1183,25.71593999999999,44.83865,0.030159488,0.023945311,0.043916825
t_1184,25.84478999999999,44.85878,0.03739085,0.02987244,0.043828864
t_1185,25.761809999999997,44.86504,0.034213185,0.02851982,0.04610495
t_1186,25.678830000000005,44.87127,0.028702559,0.024273261,0.044405606
t_1187,25.881849999999986,44.82613,0.037056327,0.029418213,0.043283828
t_1188,26.01070999999999,44.84615,0.04010357,0.03252595,0.04699062
t_1189,25.927760000000006,44.85248,0.038467195,0.031223496,0.045443315
t_119,26.389099999999985,44.30819,0.025058063,0.018299183,0.029491566
t_1190,25.973690000000005,44.87883,0.040329397,0.033145495,0.047723666
t_1191,25.89070000000001,44.88514,0.039491203,0.03172597,0.046041273
t_1192,26.01964000000001,44.90515,0.042063832,0.035188545,0.05012816
t_1193,25.93664000000001,44.91148,0.04025124,0.03370115,0.04837954
t_1194,25.853620000000006,44.91778,0.039124776,0.032174088,0.04657346
t_1195,25.98259999999999,44.93781,0.04274104,0.035804305,0.050849166
t_1196,25.899560000000008,44.94412,0.0404263,0.034190334,0.048955753
t_1197,25.807709999999986,44.89142,0.03746536,0.030286578,0.044324793
t_1198,25.724699999999984,44.89766,0.03388349,0.028912311,0.046621922
t_1199,25.7706,44.92404,0.0378324,0.030705156,0.044825085
t_12,26.865129999999994,44.14988,0.023256045,0.015469414,0.025793774
t_120,26.32521,44.16328,0.019415842,0.01490132,0.02735116
t_1200,25.687569999999994,44.93027,0.033834342,0.02931214,0.047147553
t_1201,25.816519999999997,44.95041,0.03942338,0.032620925,0.047103122
t_1202,25.73347000000001,44.95665,0.036420144,0.031131554,0.04952714
t_1203,25.77940000000001,44.98302,0.03912285,0.03307572,0.0476412
t_1204,25.69631000000001,44.98924,0.03265587,0.028132677,0.050091684
t_1205,25.825350000000014,45.00936,0.040651925,0.035151288,0.054719474
t_1206,25.742250000000013,45.01561,0.0342472,0.029891144,0.0526462
t_1207,26.102630000000005,44.89878,0.042534646,0.036600824,0.05177941
t_1208,26.148629999999997,44.92508,0.045622118,0.03882167,0.054359347
t_1209,26.065619999999996,44.93146,0.044280402,0.037358727,0.05266209
t_121,26.242819999999995,44.16977,0.018969685,0.013143884,0.027127111
t_1210,26.111619999999988,44.95775,0.045228895,0.039659772,0.05532795
t_1211,26.028580000000005,44.96412,0.044725187,0.038040727,0.053454377
t_1212,26.157640000000015,44.98403,0.041578818,0.037517708,0.06351267
t_1213,26.074579999999997,44.99042,0.04414616,0.04041594,0.06140402
t_1214,26.12061,45.0167,0.039851602,0.03826482,0.06456111
t_1215,26.037530000000004,45.02306,0.03778831,0.036612075,0.06223827
t_1216,26.16667000000001,45.04296,0.04577375,0.040638506,0.06787574
t_1217,25.94552999999999,44.97045,0.042191863,0.036343418,0.051479083
t_1218,25.862470000000002,44.97675,0.040914766,0.034666702,0.049515814
t_1219,25.99152000000001,44.99677,0.040408928,0.03443712,0.059161216
t_122,26.28853000000001,44.19618,0.023483891,0.015427761,0.025738558
t_1220,25.908439999999985,45.00308,0.042871185,0.036850683,0.052070666
t_1221,25.954430000000002,45.0294,0.037572708,0.034919586,0.059845865
t_1222,25.871319999999997,45.0357,0.04088962,0.037367072,0.057547573
t_1223,26.00045,45.0557,0.047803022,0.041662898,0.057632517
t_1224,25.91731999999999,45.06201,0.04069607,0.03540895,0.060539085
t_1225,25.963339999999988,45.08831,0.044476338,0.042246226,0.0637013
t_1226,25.88019,45.09461,0.04016509,0.035907302,0.061243776
t_1227,25.53012000000001,45.0016,0.027790396,0.025482519,0.046199907
t_1228,25.659140000000008,45.02182,0.030082993,0.02849449,0.05061901
t_1229,25.57602,45.028,0.030911611,0.02708386,0.04855781
t_123,26.206109999999995,44.20265,0.023626471,0.015243023,0.02549336
t_1230,25.49288999999999,45.03414,0.027473133,0.025675116,0.046484563
t_1231,25.621929999999992,45.05439,0.031874664,0.028795045,0.05105636
t_1232,25.538790000000006,45.06055,0.03282806,0.027297033,0.04887022
t_1233,25.58471,45.08693,0.031796664,0.029030818,0.051399015
t_1234,25.501530000000002,45.09308,0.027368357,0.027449198,0.0389389
t_1235,25.630660000000006,45.11331,0.035701547,0.030884491,0.05408028
t_1236,25.54746,45.11947,0.029896298,0.02919956,0.05164402
t_1237,25.78819999999999,45.04196,0.03975925,0.035644673,0.055351168
t_1238,25.705070000000006,45.04819,0.0334901,0.030289635,0.053222246
t_1239,25.834180000000003,45.0683,0.040818386,0.037892587,0.05821507
t_124,26.33426,44.22257,0.023637842,0.016135594,0.026673593
t_1240,25.751030000000014,45.07454,0.033520084,0.032204024,0.055975907
t_1241,25.667879999999997,45.08076,0.03190566,0.030622989,0.053703357
t_1242,25.797020000000003,45.10088,0.038489502,0.034243926,0.058886718
t_1243,25.713840000000005,45.10711,0.033900842,0.032573596,0.056504995
t_1244,25.84303,45.1272,0.03936242,0.036414143,0.061959215
t_1245,25.759829999999994,45.13345,0.038463898,0.034653973,0.059469096
t_1246,25.67662999999999,45.13966,0.035301078,0.032863762,0.056919854
t_1247,26.009389999999996,45.1146,0.043945596,0.040038496,0.067040175
t_1248,25.926209999999998,45.12092,0.040579673,0.03818175,0.06444467
t_1249,25.972260000000006,45.1472,0.040405333,0.040599763,0.06782183
t_125,26.25182000000001,44.22906,0.023552593,0.015960753,0.026443275
t_1250,25.88906,45.1535,0.041122302,0.038720213,0.06519894
t_1251,26.018339999999995,45.17347,0.045035243,0.043166704,0.07138037
t_1252,25.935120000000012,45.17979,0.043990426,0.041171312,0.06861646
t_1253,25.851879999999994,45.18608,0.040692214,0.039225634,0.06590576
t_1254,25.9812,45.20607,0.046668496,0.043771792,0.07221545
t_1255,25.897940000000006,45.21237,0.043785244,0.04172609,0.0693865
t_1256,25.944029999999998,45.23864,0.04322525,0.04437354,0.07304457
t_1257,25.805849999999992,45.15977,0.03855072,0.03686964,0.06260111
t_1258,25.722620000000006,45.166,0.03830037,0.03497594,0.059925757
t_1259,25.768640000000005,45.19233,0.038025275,0.037227567,0.06310481
t_126,26.297560000000004,44.25545,0.0252989,0.016709091,0.027426217
t_1260,25.685390000000012,45.19854,0.034813438,0.035205834,0.0602515
t_1261,25.81468000000001,45.21863,0.03554194,0.039623104,0.052726604
t_1262,25.73141000000001,45.22487,0.03559657,0.03748264,0.0634634
t_1263,25.77745999999999,45.25118,0.03844545,0.03990703,0.0668569
t_1264,25.69416000000001,45.25739,0.035891414,0.0376312,0.0636721
t_1265,25.823530000000005,45.27747,0.03445611,0.027429618,0.055883586
t_1266,25.74020999999999,45.2837,0.033650085,0.025872337,0.053223252
t_1267,26.110559999999992,45.22597,0.046164557,0.048756097,0.07904452
t_1268,26.027299999999997,45.23232,0.046504788,0.046523165,0.07599575
t_1269,26.156710000000004,45.25219,0.049867038,0.051777724,0.08314483
t_127,26.215100000000007,44.26193,0.024668755,0.016499022,0.027151033
t_1270,26.073430000000002,45.25856,0.046924766,0.049427215,0.079957664
t_1271,26.119579999999985,45.28479,0.0530429,0.05248142,0.08409578
t_1272,26.036270000000002,45.29114,0.046983715,0.050108925,0.08088377
t_1273,26.165760000000006,45.311,0.05468682,0.0556798,0.088400304
t_1274,26.082429999999988,45.31737,0.05099506,0.053195406,0.08505917
t_1275,26.12861000000001,45.34358,0.04636931,0.056423675,0.07095251
t_1276,26.04525000000001,45.34994,0.050068747,0.053863756,0.08595969
t_1277,24.79453000000001,44.84602,0.01947846,0.014390194,0.026604267
t_1278,24.92320000000001,44.86673,0.017740926,0.014356717,0.029098516
t_1279,24.84017,44.87262,0.01878946,0.013561464,0.027809154
t_128,26.26084,44.28832,0.02598785,0.01728922,0.028183265
t_1280,24.757119999999986,44.87846,0.01710204,0.012799534,0.026561933
t_1281,24.968880000000013,44.8933,0.02186174,0.01705088,0.030447574
t_1282,24.885819999999995,44.8992,0.021059858,0.016097398,0.029082548
t_1283,24.802760000000006,44.90507,0.01843932,0.013533081,0.027762908
t_1284,24.71968000000001,44.9109,0.01771437,0.012756205,0.026490638
t_1285,24.9315,44.92577,0.019455494,0.01518538,0.030429617
t_1286,24.848420000000004,44.93165,0.019997047,0.014315487,0.029031966
t_1287,24.765330000000006,44.9375,0.017373458,0.013485347,0.027685095
t_1288,24.977210000000014,44.95232,0.022138704,0.016081035,0.031855162
t_1289,24.894110000000012,44.95822,0.023693688,0.016999424,0.027805615
t_129,26.306600000000003,44.3147,0.026433004,0.018113773,0.029252272
t_1290,24.810990000000004,44.96409,0.018905109,0.014262965,0.028947141
t_1291,24.727869999999996,44.96992,0.01770723,0.013418609,0.027576229
t_1292,24.939819999999997,44.98478,0.019566158,0.016042732,0.031794462
t_1293,24.85668000000001,44.99066,0.019077694,0.015092778,0.030281466
t_1294,24.773539999999997,44.99651,0.017979238,0.014189649,0.028828649
t_1295,24.690390000000008,45.00232,0.01743731,0.013333348,0.02743701
t_1296,24.98554999999999,45.01131,0.021830445,0.01699541,0.03329748
t_1297,24.68222,44.94331,0.017781598,0.012695393,0.026390504
t_1298,24.644740000000013,44.97572,0.019136012,0.014157404,0.02626262
t_1299,24.607230000000015,45.0081,0.018244134,0.012523576,0.026107147
t_13,26.782790000000006,44.15659,0.02321849,0.015600173,0.025966953
t_130,26.132630000000006,44.26837,0.025388153,0.016243976,0.026816158
t_1300,24.652890000000014,45.03471,0.01714416,0.013230254,0.027268475
t_1301,24.56970000000001,45.04048,0.016397314,0.012413701,0.0259256
t_1302,24.61536000000001,45.06709,0.018038545,0.013109917,0.027071472
t_1303,24.53214,45.07283,0.016659958,0.012288537,0.025718456
t_1304,24.661040000000014,45.09368,0.018995253,0.013851032,0.028280051
t_1305,24.57781,45.09945,0.01759691,0.012973161,0.026847221
t_1306,24.494560000000007,45.10518,0.01549929,0.012149206,0.02548744
t_1307,24.9024,45.01722,0.017746136,0.015978804,0.025133826
t_1308,24.819240000000008,45.02308,0.019942248,0.015012152,0.030152354
t_1309,24.736070000000012,45.02892,0.018822933,0.014096191,0.028677454
t_131,26.05014,44.27478,0.022017412,0.015947657,0.026426006
t_1310,24.948139999999995,45.04376,0.022417575,0.01692498,0.033186827
t_1311,24.864959999999996,45.04964,0.018413248,0.015889907,0.03155205
t_1312,24.781769999999995,45.05549,0.018436352,0.014909364,0.029987594
t_1313,24.69856999999999,45.06131,0.017540174,0.013983049,0.028494196
t_1314,24.91069999999999,45.07618,0.020225901,0.016826862,0.03303256
t_1315,24.82749000000001,45.08205,0.018353391,0.01577674,0.031372305
t_1316,24.74427,45.08788,0.01904258,0.014785077,0.029788123
t_1317,24.956459999999993,45.10271,0.020651639,0.017827488,0.03459939
t_1318,24.87324000000001,45.10859,0.019759683,0.016702281,0.03283647
t_1319,24.789999999999992,45.11445,0.02019308,0.015640305,0.031155327
t_132,26.178349999999995,44.29479,0.02560738,0.017040735,0.027859515
t_1320,24.70675,45.12026,0.017359706,0.014640429,0.029555628
t_1321,24.919010000000014,45.13512,0.020519378,0.017690182,0.03438522
t_1322,24.83574999999999,45.14099,0.019569093,0.01655209,0.032599773
t_1323,24.752489999999995,45.14682,0.019440368,0.015481435,0.030902283
t_1324,24.964799999999997,45.16163,0.023471715,0.018744795,0.03602378
t_1325,24.881529999999998,45.16752,0.021565013,0.017524825,0.034126952
t_1326,24.798239999999993,45.17337,0.020091834,0.016377507,0.0323242
t_1327,24.623500000000007,45.12604,0.017691279,0.013701372,0.02803688
t_1328,24.540230000000008,45.13179,0.016129388,0.012820775,0.026596868
t_1329,24.456950000000006,45.1375,0.016733836,0.0119962385,0.02523329
t_133,26.095849999999984,44.30121,0.025120627,0.016746072,0.027474603
t_1330,24.669209999999993,45.15262,0.01978923,0.014476358,0.02929146
t_1331,24.585919999999987,45.15839,0.017102977,0.013534726,0.027765589
t_1332,24.50263000000001,45.16412,0.01620248,0.012653909,0.026322149
t_1333,24.419330000000002,45.16982,0.015442921,0.011830954,0.024958046
t_1334,24.631640000000004,45.18497,0.018678298,0.014293977,0.028997233
t_1335,24.548329999999993,45.19072,0.018534306,0.013352447,0.027468208
t_1336,24.465010000000007,45.19643,0.016293256,0.012473512,0.026024463
t_1337,24.714949999999988,45.17919,0.020007836,0.0153014865,0.030615162
t_1338,24.927330000000012,45.19403,0.022505295,0.018562548,0.03574166
t_1339,24.84402,45.1999,0.022461353,0.017332654,0.033826325
t_134,26.14157,44.32762,0.026031991,0.017583467,0.02856567
t_1340,24.76070999999999,45.20574,0.020324338,0.01617998,0.03201185
t_1341,24.973150000000004,45.22053,0.022796046,0.019669916,0.03744953
t_1342,24.88982999999999,45.22642,0.021975445,0.01835109,0.035413787
t_1343,24.8065,45.23227,0.020608814,0.017115623,0.033486176
t_1344,24.723150000000004,45.23809,0.01792828,0.015960753,0.025111115
t_1345,24.935659999999984,45.25292,0.02142637,0.019436857,0.03709133
