# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1017,25.62661,44.5167,0.014057627,0.01195724,0.016526965,0.014057627,0.014057627
t_1018,25.543900000000008,44.52289,0.013232671,0.011255541,0.0155571,0.013232671,0.013232671
t_1019,25.589580000000012,44.54938,0.013988655,0.0118985735,0.016445877,0.013988655,0.013988655
t_102,26.19713999999999,44.14335,0.01071108,0.009110733,0.012592536,0.01071108,0.01071108
t_1020,25.50684000000001,44.55555,0.013555132,0.011529822,0.015936203,0.013555132,0.013555132
t_1021,25.635289999999998,44.57586,0.0148623185,0.012641704,0.017473003,0.0148623185,0.0148623185
t_1022,25.55252999999999,44.58205,0.01428684,0.012152207,0.01679644,0.01428684,0.01428684
t_1023,25.469760000000008,44.5882,0.013571619,0.011543847,0.015955586,0.013571619,0.013571619
t_1024,25.598240000000004,44.60853,0.014670474,0.012478524,0.017247457,0.014670474,0.014670474
t_1025,25.515449999999987,44.6147,0.014425785,0.012270392,0.01695979,0.014425785,0.014425785
t_1026,25.643969999999996,44.635,0.015241788,0.012964481,0.017919121,0.015241788,0.015241788
t_1027,25.29570000000001,44.54125,0.012160115,0.010343236,0.014296144,0.012160115,0.012160115
t_1028,25.424090000000007,44.56169,0.013229273,0.01125265,0.015553107,0.013229273,0.013229273
t_1029,25.34133,44.56779,0.012517512,0.010647234,0.01471632,0.012517512,0.012517512
t_103,26.599670000000003,44.0513,0.00876894,0.0074589495,0.010309001,0.00876894,0.00876894
t_1030,25.25855999999999,44.57386,0.012022388,0.010226088,0.0141342245,0.012022388,0.012022388
t_1031,25.386979999999994,44.59433,0.012580699,0.010700982,0.014790605,0.012580699,0.012580699
t_1032,25.304190000000006,44.60041,0.012771316,0.010863117,0.015014706,0.012771316,0.012771316
t_1033,25.432649999999995,44.62084,0.014171564,0.012054153,0.016660916,0.014171564,0.014171564
t_1034,25.34984,44.62695,0.012968069,0.011030474,0.01524602,0.012968069,0.012968069
t_1035,25.267030000000005,44.63301,0.012777008,0.010867959,0.015021399,0.012777008,0.012777008
t_1036,25.395520000000005,44.65346,0.013873552,0.011800668,0.016310554,0.013873552,0.013873552
t_1037,25.184200000000004,44.63905,0.011983399,0.010192924,0.014088387,0.011983399,0.011983399
t_1038,25.10136,44.64505,0.011377671,0.009677699,0.013376257,0.011377671,0.011377671
t_1039,25.018519999999995,44.65101,0.01117126,0.009502129,0.013133589,0.01117126,0.01117126
t_104,26.517390000000006,44.05792,0.010673016,0.009078485,0.012547609,0.010673016,0.010673016
t_1040,25.229839999999996,44.6656,0.012905208,0.010977005,0.015172117,0.012905208,0.012905208
t_1041,25.146989999999988,44.67162,0.012303516,0.010465211,0.014464734,0.012303516,0.012303516
t_1042,25.064120000000003,44.6776,0.011549828,0.0098241335,0.013578654,0.011549828,0.011549828
t_1043,25.19263000000001,44.69818,0.012847555,0.010927965,0.015104337,0.012847555,0.012847555
t_1044,25.10974999999999,44.70418,0.012023191,0.010226771,0.014135168,0.012023191,0.012023191
t_1045,25.026849999999996,44.71014,0.011638055,0.0098991785,0.013682379,0.011638055,0.011638055
t_1046,25.23830000000001,44.72472,0.013475965,0.0114624845,0.01584313,0.013475965,0.013475965
t_1047,25.561170000000004,44.64119,0.015061623,0.012811231,0.017707314,0.015061623,0.015061623
t_1048,25.478350000000006,44.64734,0.014721862,0.012522232,0.017307874,0.014721862,0.014721862
t_1049,25.60691,44.66765,0.0154683795,0.013157218,0.018185513,0.0154683795,0.0154683795
t_105,26.563119999999998,44.08428,0.011278622,0.009593674,0.013259498,0.011278622,0.011278622
t_1050,25.524069999999995,44.67383,0.015026222,0.012781121,0.017665694,0.015026222,0.015026222
t_1051,25.65267,44.69411,0.015794836,0.013434906,0.018569306,0.015794836,0.015794836
t_1052,25.569819999999993,44.7003,0.015619363,0.013285644,0.018363016,0.015619363,0.015619363
t_1053,25.486950000000007,44.70645,0.0146723725,0.012480142,0.017249685,0.0146723725,0.0146723725
t_1054,25.615589999999997,44.72675,0.016320072,0.013881667,0.019186798,0.016320072,0.016320072
t_1055,25.53271000000001,44.73292,0.015477914,0.013165331,0.018196719,0.015477914,0.015477914
t_1056,25.66138000000001,44.75319,0.017013159,0.01447121,0.020001614,0.017013159,0.017013159
t_1057,25.312690000000003,44.65955,0.013219741,0.011244543,0.015541899,0.013219741,0.013219741
t_1058,25.44122999999999,44.67997,0.014672756,0.012480464,0.017250141,0.014672756,0.014672756
t_1059,25.358370000000008,44.68607,0.014205199,0.012082763,0.016700458,0.014205199,0.014205199
t_106,26.48080999999999,44.09088,0.011519147,0.009798181,0.013542386,0.011519147,0.011519147
t_1060,25.275509999999997,44.69214,0.0128800925,0.010955643,0.015142588,0.0128800925,0.0128800925
t_1061,25.404079999999993,44.71257,0.013675133,0.011631899,0.016077278,0.013675133,0.013675133
t_1062,25.321200000000005,44.71866,0.014141105,0.012028246,0.016625104,0.014141105,0.014141105
t_1063,25.449810000000014,44.73906,0.014518932,0.012349628,0.017069291,0.014518932,0.014518932
t_1064,25.36690999999999,44.74517,0.0135142105,0.011495021,0.015888087,0.0135142105,0.0135142105
t_1065,25.283999999999992,44.75124,0.012236121,0.010407891,0.014385494,0.012236121,0.012236121
t_1066,25.412649999999985,44.77166,0.014459006,0.012298657,0.016998837,0.014459006,0.014459006
t_1067,24.98124999999999,44.68355,0.011278113,0.0095930165,0.0132592125,0.011278113,0.011278113
t_1068,24.94395,44.71608,0.011026127,0.00937868,0.0129629625,0.011026127,0.011026127
t_1069,24.98956000000001,44.74267,0.011512125,0.009792064,0.01353433,0.011512125,0.011512125
t_107,26.608869999999996,44.11063,0.011367175,0.00966908,0.013363489,0.011367175,0.011367175
t_1070,24.906630000000007,44.74858,0.010213228,0.008687238,0.01200727,0.010213228,0.010213228
t_1071,24.952249999999992,44.77518,0.011549936,0.009824226,0.013578782,0.011549936,0.011549936
t_1072,24.869290000000007,44.78108,0.010519023,0.0089473445,0.012366781,0.010519023,0.010519023
t_1073,24.914909999999992,44.80767,0.011137998,0.009473836,0.013094484,0.011137998,0.011137998
t_1074,24.831919999999997,44.81355,0.009198343,0.007823992,0.010814113,0.009198343,0.009198343
t_1075,24.960559999999987,44.83425,0.011905294,0.010126489,0.013996561,0.011905294,0.011905294
t_1076,24.877549999999985,44.84015,0.009915545,0.008434033,0.011657296,0.009915545,0.009915545
t_1077,25.155399999999986,44.73073,0.012721188,0.010820479,0.014955772,0.012721188,0.012721188
t_1078,25.072489999999988,44.73672,0.011549437,0.009823803,0.013578195,0.011549437,0.011549437
t_1079,25.20107999999999,44.75728,0.013791647,0.011731,0.016214263,0.013791647,0.013791647
t_108,26.52654000000001,44.11724,0.010123682,0.008611246,0.011901756,0.010123682,0.010123682
t_1080,25.11814000000001,44.76328,0.012931799,0.010999623,0.015203378,0.012931799,0.012931799
t_1081,25.035200000000003,44.76924,0.012078004,0.010273394,0.014199609,0.012078004,0.012078004
t_1082,25.163819999999987,44.78982,0.010861555,0.0092387,0.0127694765,0.010861555,0.010861555
t_1083,25.08086,44.79581,0.0124301305,0.01057291,0.014613587,0.0124301305,0.0124301305
t_1084,24.997890000000012,44.80176,0.010658244,0.009065765,0.012530455,0.010658244,0.010658244
t_1085,25.20953,44.81635,0.011979788,0.010189857,0.014084132,0.011979788,0.011979788
t_1086,25.12655000000001,44.82235,0.0103215845,0.008779409,0.012134655,0.0103215845,0.0103215845
t_1087,25.578480000000013,44.75938,0.016254751,0.013826109,0.01911,0.016254751,0.016254751
t_1088,25.495569999999987,44.76554,0.015162172,0.012896766,0.017825512,0.015162172,0.015162172
t_1089,25.62428,44.78582,0.01685059,0.014332935,0.019810487,0.01685059,0.01685059
t_109,26.572299999999984,44.14359,0.011101553,0.009443094,0.013051282,0.011101553,0.011101553
t_1090,25.541349999999994,44.79199,0.016840545,0.014324381,0.01979869,0.016840545,0.016840545
t_1091,25.58715000000001,44.81843,0.016505685,0.014039566,0.01940499,0.016505685,0.016505685
t_1092,25.504189999999994,44.82459,0.01620738,0.0137858195,0.019054301,0.01620738,0.01620738
t_1093,25.632980000000003,44.84486,0.017162165,0.014597979,0.020176757,0.017162165,0.017162165
t_1094,25.55000000000001,44.85104,0.017088398,0.014535219,0.020090057,0.017088398,0.017088398
t_1095,25.467009999999988,44.85718,0.015990317,0.01360119,0.018799108,0.015990317,0.015990317
t_1096,25.595830000000007,44.87746,0.01753343,0.014913781,0.020613233,0.01753343,0.01753343
t_1097,25.32972000000001,44.77775,0.012663173,0.010771139,0.014887556,0.012663173,0.012663173
t_1098,25.246769999999998,44.7838,0.012378305,0.010528831,0.014552654,0.012378305,0.012378305
t_1099,25.458410000000015,44.79813,0.014891285,0.012666355,0.01750704,0.014891285,0.014891285
t_11,26.8193,44.12359,0.011820067,0.0100551015,0.013894835,0.011820067,0.011820067
t_110,26.407579999999996,44.15675,0.0112726465,0.009588468,0.013252644,0.0112726465,0.0112726465
t_1100,25.375460000000004,44.80424,0.013210163,0.011236407,0.015530625,0.013210163,0.013210163
t_1101,25.29249999999999,44.81031,0.012859511,0.010938142,0.015118383,0.012859511,0.012859511
t_1102,25.421220000000005,44.83072,0.014924044,0.01269422,0.017545551,0.014924044,0.014924044
t_1103,25.338239999999985,44.83681,0.012314093,0.010474221,0.014477151,0.012314093,0.012314093
t_1104,25.255259999999993,44.84286,0.011992777,0.010200909,0.014099399,0.011992777,0.011992777
t_1105,25.38400999999999,44.86328,0.014119525,0.012009907,0.016599711,0.014119525,0.014119525
t_1106,25.30100999999999,44.86936,0.014011397,0.011917928,0.016472599,0.014011397,0.014011397
t_1107,25.043560000000014,44.82832,0.010406803,0.008851893,0.012234845,0.010406803,0.010406803
t_1108,25.172259999999994,44.84888,0.012366283,0.010518606,0.014538519,0.012366283,0.012366283
t_1109,25.089249999999993,44.85487,0.010157193,0.00863958,0.011941387,0.010157193,0.010157193
t_111,26.45331999999999,44.18312,0.011256802,0.009575026,0.013233967,0.011256802,0.011256802
t_1110,25.006229999999988,44.86082,0.010972201,0.009332813,0.012899561,0.010972201,0.010972201
t_1111,25.217989999999986,44.87539,0.01091959,0.00928807,0.012837699,0.01091959,0.01091959
t_1112,25.134960000000007,44.8814,0.010862208,0.009239259,0.012770241,0.010862208,0.010862208
t_1113,25.05193,44.88737,0.011524066,0.009802225,0.013548364,0.011524066,0.011524066
t_1114,25.1807,44.90791,0.0130165415,0.011071712,0.015302995,0.0130165415,0.0130165415
t_1115,25.097649999999987,44.9139,0.0101780705,0.00865734,0.0119659295,0.0101780705,0.0101780705
t_1116,25.014579999999995,44.91985,0.010744065,0.009138766,0.012631348,0.010744065,0.010744065
t_1117,25.429810000000003,44.88975,0.015433594,0.01312765,0.018144589,0.015433594,0.015433594
t_1118,25.346779999999995,44.89584,0.013703923,0.011656402,0.016111104,0.013703923,0.013703923
t_1119,25.263750000000016,44.90189,0.012809372,0.0108955,0.015059428,0.012809372,0.012809372
t_112,26.370929999999987,44.18967,0.011247692,0.009567226,0.01322333,0.011247692,0.011247692
t_1120,25.39258000000001,44.9223,0.014614415,0.012430867,0.017181516,0.014614415,0.014614415
t_1121,25.309529999999995,44.92837,0.0127971675,0.010885126,0.01504507,0.0127971675,0.0127971675
t_1122,25.438410000000005,44.94875,0.016189342,0.0137705,0.019033065,0.016189342,0.016189342
t_1123,25.35533000000001,44.95484,0.013418341,0.0114135,0.015775343,0.013418341,0.013418341
t_1124,25.272249999999985,44.9609,0.012463588,0.010601388,0.014652896,0.012463588,0.012463588
t_1125,25.401160000000004,44.98129,0.015544774,0.013222238,0.018275272,0.015544774,0.015544774
t_1126,25.318060000000003,44.98736,0.012570674,0.010692484,0.014778778,0.012570674,0.012570674
t_1127,25.512830000000008,44.88362,0.016830109,0.014315525,0.019786393,0.016830109,0.016830109
t_1128,25.64169000000001,44.90388,0.016304644,0.013868613,0.019168567,0.016304644,0.016304644
t_1129,25.558660000000003,44.91005,0.01771491,0.015068151,0.020826582,0.01771491,0.01771491
t_113,26.416679999999985,44.21604,0.012913987,0.0109846005,0.0151822595,0.012913987,0.012913987
t_1130,25.475629999999995,44.91619,0.016561685,0.014087209,0.019470813,0.016561685,0.016561685
t_1131,25.604520000000008,44.93647,0.015949283,0.013566352,0.018750776,0.015949283,0.015949283
t_1132,25.521469999999994,44.94262,0.0141075915,0.0119998,0.016585622,0.0141075915,0.0141075915
t_1133,25.650409999999994,44.96286,0.016632807,0.014147796,0.019554304,0.016632807,0.016632807
t_1134,25.56733,44.96904,0.014676675,0.0124838855,0.017254626,0.014676675,0.014676675
t_1135,25.484250000000003,44.97518,0.013817852,0.011753353,0.016244985,0.013817852,0.013817852
t_1136,25.613220000000013,44.99544,0.016486684,0.014023513,0.019382501,0.016486684,0.016486684
t_1137,25.226460000000003,44.93441,0.013594406,0.0115632415,0.01598236,0.013594406,0.013594406
t_1138,25.14339000000001,44.94042,0.01186166,0.010089383,0.01394525,0.01186166,0.01186166
t_1139,25.060300000000012,44.94639,0.01023962,0.008709692,0.01203829,0.01023962,0.01023962
t_114,26.46244999999999,44.24239,0.012799553,0.010887306,0.015047665,0.012799553,0.012799553
t_1140,25.189150000000012,44.96692,0.011375335,0.009675726,0.013373492,0.011375335,0.011375335
t_1141,25.10605000000001,44.97291,0.011417905,0.0097119305,0.013423546,0.011417905,0.011417905
t_1142,25.022940000000006,44.97886,0.010126422,0.008613409,0.011905209,0.010126422,0.010126422
t_1143,25.234939999999995,44.9934,0.011799134,0.010036211,0.013871726,0.011799134,0.011799134
t_1144,25.151819999999987,44.99941,0.011303343,0.009614491,0.013288854,0.011303343,0.011303343
t_1145,25.068690000000004,45.00538,0.011304917,0.009615825,0.013290712,0.011304917,0.011304917
t_1146,25.19762,45.0259,0.012330735,0.010488385,0.0144967055,0.012330735,0.012330735
t_1147,25.447010000000006,45.00773,0.013294587,0.01130827,0.015629804,0.013294587,0.013294587
t_1148,25.363889999999998,45.01382,0.013531853,0.011510069,0.015908772,0.013531853,0.013531853
t_1149,25.280759999999987,45.01987,0.013722502,0.011672217,0.01613293,0.013722502,0.013722502
t_115,26.38001,44.24894,0.013042168,0.011093608,0.015332986,0.013042168,0.013042168
t_1150,25.409750000000003,45.04025,0.013770223,0.011712844,0.016188983,0.013770223,0.013770223
t_1151,25.326599999999985,45.04633,0.014108185,0.012000291,0.016586337,0.014108185,0.014108185
t_1152,25.243439999999993,45.05237,0.013241172,0.011262803,0.015567052,0.013241172,0.013241172
t_1153,25.455629999999985,45.06667,0.013552631,0.011527792,0.01593313,0.013552631,0.013552631
t_1154,25.37245999999999,45.07277,0.012718522,0.010818277,0.014952549,0.012718522,0.012718522
t_1155,25.28927999999999,45.07882,0.012038627,0.010239944,0.014153255,0.012038627,0.012038627
t_1156,25.41834,45.09919,0.014393356,0.0122429095,0.016921526,0.014393356,0.014393356
t_1157,25.11447000000001,45.03188,0.012314611,0.010474663,0.014477759,0.012314611,0.012314611
t_1158,25.03130999999999,45.03784,0.011000972,0.009357292,0.012933376,0.011000972,0.011000972
t_1159,25.160269999999997,45.05837,0.01199,0.01019856,0.014096118,0.01199,0.01199
t_116,26.425780000000003,44.2753,0.012565981,0.0106886,0.01477311,0.012565981,0.012565981
t_1160,25.07709,45.06434,0.01019525,0.008671959,0.011986117,0.01019525,0.01019525
t_1161,24.993899999999996,45.07028,0.010766718,0.0091580385,0.012657973,0.010766718,0.010766718
t_1162,25.20608999999999,45.08485,0.010550297,0.008973972,0.0124035105,0.010550297,0.010550297
t_1163,25.122890000000012,45.09084,0.011368634,0.009670032,0.013365607,0.011368634,0.011368634
t_1164,25.039680000000004,45.09679,0.009733987,0.008279614,0.011443831,0.009733987,0.009733987
t_1165,25.168720000000008,45.11731,0.011549159,0.009823593,0.013577829,0.011549159,0.011549159
t_1166,25.085489999999993,45.12328,0.0099849,0.008493043,0.011738811,0.0099849,0.0099849
t_1167,25.33515,45.10526,0.0128300935,0.010913178,0.015083718,0.0128300935,0.0128300935
t_1168,25.25193999999999,45.1113,0.012258933,0.010427334,0.014412259,0.012258933,0.012258933
t_1169,25.464249999999993,45.1256,0.014478983,0.012315788,0.017022131,0.014478983,0.014478983
t_117,26.343320000000006,44.28183,0.013339333,0.011346356,0.015682375,0.013339333,0.013339333
t_1170,25.381039999999985,45.13169,0.013710941,0.011662451,0.016119245,0.013710941,0.013710941
t_1171,25.29781,45.13775,0.012528122,0.010656323,0.014728705,0.012528122,0.012528122
t_1172,25.426950000000005,45.1581,0.013026773,0.011080543,0.015314848,0.013026773,0.013026773
t_1173,25.343700000000013,45.16417,0.011937784,0.010154213,0.014034637,0.011937784,0.011937784
t_1174,25.26044999999999,45.17021,0.011750918,0.009995238,0.013814986,0.011750918,0.011750918
t_1175,25.389620000000008,45.19058,0.012267328,0.010434558,0.0144220125,0.012267328,0.012267328
t_1176,25.30635000000001,45.19664,0.0125037525,0.01063562,0.01470002,0.0125037525,0.0125037525
t_1177,25.79011,44.77337,0.01867149,0.015881801,0.021951199,0.01867149,0.01867149
t_1178,25.7072,44.77961,0.017784365,0.015127205,0.020908264,0.017784365,0.017784365
t_1179,25.835970000000003,44.79975,0.01746164,0.014852741,0.020528797,0.01746164,0.01746164
t_118,26.47157999999999,44.30164,0.014106303,0.011998847,0.01658391,0.014106303,0.014106303
t_1180,25.75304,44.80602,0.01819237,0.015474273,0.021387905,0.01819237,0.01819237
t_1181,25.67009999999999,44.81224,0.017131722,0.01457208,0.020140976,0.017131722,0.017131722
t_1182,25.798900000000003,44.83241,0.019005429,0.016165888,0.022343736,0.019005429,0.019005429
t_1183,25.71593999999999,44.83865,0.015740916,0.013389095,0.018505838,0.015740916,0.015740916
t_1184,25.84478999999999,44.85878,0.019698575,0.01675552,0.023158569,0.019698575,0.019698575
t_1185,25.761809999999997,44.86504,0.017899401,0.015225121,0.021043418,0.017899401,0.017899401
t_1186,25.678830000000005,44.87127,0.014882246,0.012658725,0.017496333,0.014882246,0.014882246
t_1187,25.881849999999986,44.82613,0.019595154,0.016667532,0.023037005,0.019595154,0.019595154
t_1188,26.01070999999999,44.84615,0.021318153,0.018133214,0.025062498,0.021318153,0.021318153
t_1189,25.927760000000006,44.85248,0.020359583,0.017317811,0.023935625,0.020359583,0.020359583
t_119,26.389099999999985,44.30819,0.01278283,0.010873026,0.015028083,0.01278283,0.01278283
t_1190,25.973690000000005,44.87883,0.021361422,0.018170055,0.025113316,0.021361422,0.021361422
t_1191,25.89070000000001,44.88514,0.020823661,0.017712582,0.024481177,0.020823661,0.020823661
t_1192,26.01964000000001,44.90515,0.022286134,0.018956736,0.02620028,0.022286134,0.022286134
t_1193,25.93664000000001,44.91148,0.021211885,0.018042898,0.024937458,0.021211885,0.021211885
t_1194,25.853620000000006,44.91778,0.020503871,0.017440597,0.02410518,0.020503871,0.020503871
t_1195,25.98259999999999,44.93781,0.022532176,0.019166082,0.02648945,0.022532176,0.022532176
t_1196,25.899560000000008,44.94412,0.021173637,0.018010408,0.024892436,0.021173637,0.021173637
t_1197,25.807709999999986,44.89142,0.019632941,0.01669971,0.023081379,0.019632941,0.019632941
t_1198,25.724699999999984,44.89766,0.01761143,0.014980185,0.020704849,0.01761143,0.01761143
t_1199,25.7706,44.92404,0.019697309,0.01675448,0.023157027,0.019697309,0.019697309
t_12,26.865129999999994,44.14988,0.011644398,0.009906059,0.013687785,0.011644398,0.011644398
t_120,26.32521,44.16328,0.009700513,0.0082511855,0.011404418,0.009700513,0.009700513
t_1200,25.687569999999994,44.93027,0.017449183,0.01484219,0.020514088,0.017449183,0.017449183
t_1201,25.816519999999997,44.95041,0.02051758,0.017452287,0.024121258,0.02051758,0.02051758
t_1202,25.73347000000001,44.95665,0.018787678,0.015980769,0.0220876,0.018787678,0.018787678
t_1203,25.77940000000001,44.98302,0.02018451,0.017169002,0.02372965,0.02018451,0.02018451
t_1204,25.69631000000001,44.98924,0.016643994,0.01415737,0.019567374,0.016643994,0.016643994
t_1205,25.825350000000014,45.00936,0.020952033,0.017821994,0.024631796,0.020952033,0.020952033
t_1206,25.742250000000013,45.01561,0.017437695,0.014832577,0.020500362,0.017437695,0.017437695
t_1207,26.102630000000005,44.89878,0.022624286,0.019244453,0.026597707,0.022624286,0.022624286
t_1208,26.148629999999997,44.92508,0.024303278,0.020672822,0.028571296,0.024303278,0.024303278
t_1209,26.065619999999996,44.93146,0.023470493,0.019964328,0.027592413,0.023470493,0.023470493
t_121,26.242819999999995,44.16977,0.0094723655,0.0080571035,0.011136223,0.0094723655,0.0094723655
t_1210,26.111619999999988,44.95775,0.023959083,0.020380165,0.02816649,0.023959083,0.023959083
t_1211,26.028580000000005,44.96412,0.023573404,0.020051958,0.027713275,0.023573404,0.023573404
t_1212,26.157640000000015,44.98403,0.02195062,0.018672006,0.025804924,0.02195062,0.02195062
t_1213,26.074579999999997,44.99042,0.023216888,0.019748963,0.02729378,0.023216888,0.023216888
t_1214,26.12061,45.0167,0.02088139,0.017762644,0.024547724,0.02088139,0.02088139
t_1215,26.037530000000004,45.02306,0.019655302,0.016719488,0.023106623,0.019655302,0.019655302
t_1216,26.16667000000001,45.04296,0.024038585,0.020448796,0.02825856,0.024038585,0.024038585
t_1217,25.94552999999999,44.97045,0.022086026,0.018786645,0.025964858,0.022086026,0.022086026
t_1218,25.862470000000002,44.97675,0.021277137,0.018098487,0.025014054,0.021277137,0.021277137
t_1219,25.99152000000001,44.99677,0.021083074,0.017933724,0.024785483,0.021083074,0.021083074
t_122,26.28853000000001,44.19618,0.011813482,0.01004845,0.013888546,0.011813482,0.011813482
t_1220,25.908439999999985,45.00308,0.022279065,0.01895091,0.02619171,0.022279065,0.022279065
t_1221,25.954430000000002,45.0294,0.019415343,0.016515197,0.02282477,0.019415343,0.019415343
t_1222,25.871319999999997,45.0357,0.021028044,0.017886832,0.024720902,0.021028044,0.021028044
t_1223,26.00045,45.0557,0.024813702,0.021107553,0.029170593,0.024813702,0.024813702
t_1224,25.91731999999999,45.06201,0.020874728,0.017756674,0.02454031,0.020874728,0.020874728
t_1225,25.963339999999988,45.08831,0.022815408,0.019407857,0.02682124,0.022815408,0.022815408
t_1226,25.88019,45.09461,0.020385118,0.017340278,0.023964614,0.020385118,0.020385118
t_1227,25.53012000000001,45.0016,0.0138555365,0.0117854355,0.016289249,0.0138555365,0.0138555365
t_1228,25.659140000000008,45.02182,0.015143001,0.012880638,0.017802726,0.015143001,0.015143001
t_1229,25.57602,45.028,0.015406959,0.013105109,0.018113116,0.015406959,0.015406959
t_123,26.206109999999995,44.20265,0.011883321,0.010107833,0.013970682,0.011883321,0.011883321
t_1230,25.49288999999999,45.03414,0.0135117825,0.011493044,0.015885111,0.0135117825,0.0135117825
t_1231,25.621929999999992,45.05439,0.015860783,0.013491196,0.018646566,0.015860783,0.015860783
t_1232,25.538790000000006,45.06055,0.01615853,0.013744401,0.01899669,0.01615853,0.01615853
t_1233,25.58471,45.08693,0.015601342,0.0132705225,0.018341543,0.015601342,0.015601342
t_1234,25.501530000000002,45.09308,0.013220183,0.011245054,0.015542232,0.013220183,0.013220183
t_1235,25.630660000000006,45.11331,0.017519549,0.0149022555,0.02059652,0.017519549,0.017519549
t_1236,25.54746,45.11947,0.014425744,0.012270564,0.016959459,0.014425744,0.014425744
t_1237,25.78819999999999,45.04196,0.02027399,0.017245281,0.023834616,0.02027399,0.02027399
t_1238,25.705070000000006,45.04819,0.016854247,0.014336313,0.019814411,0.016854247,0.016854247
t_1239,25.834180000000003,45.0683,0.02077826,0.017674418,0.024427172,0.02077826,0.02077826
t_124,26.33426,44.22257,0.011931545,0.010148892,0.014027321,0.011931545,0.011931545
t_1240,25.751030000000014,45.07454,0.016832797,0.014318194,0.019789023,0.016832797,0.016832797
t_1241,25.667879999999997,45.08076,0.015840922,0.01347439,0.018623091,0.015840922,0.015840922
t_1242,25.797020000000003,45.10088,0.019339725,0.01645082,0.022735946,0.019339725,0.019339725
t_1243,25.713840000000005,45.10711,0.016811868,0.014300416,0.019764384,0.016811868,0.016811868
