# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:None, gmlt:GEM, Rupture:Ganasetal2010
custom_site_id,lon,lat,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1096,25.595830000000007,44.87746,0.02417008,0.016027702,0.036448944,0.02417008,0.02417008
t_1097,25.32972000000001,44.77775,0.017383171,0.0115271555,0.026214154,0.017383171,0.017383171
t_1098,25.246769999999998,44.7838,0.016965978,0.011250506,0.02558502,0.016965978,0.016965978
t_1099,25.458410000000015,44.79813,0.02050345,0.0135962805,0.030919597,0.02050345,0.02050345
t_11,26.8193,44.12359,0.01809276,0.0119977,0.027284231,0.01809276,0.01809276
t_110,26.407579999999996,44.15675,0.016728766,0.011093206,0.0252273,0.016728766,0.016728766
t_1100,25.375460000000004,44.80424,0.018126715,0.012020215,0.027335433,0.018126715,0.018126715
t_1101,25.29249999999999,44.81031,0.017613562,0.0116799325,0.026561588,0.017613562,0.017613562
t_1102,25.421220000000005,44.83072,0.020491077,0.013588075,0.030900935,0.020491077,0.020491077
t_1103,25.338239999999985,44.83681,0.01684256,0.011168665,0.025398904,0.01684256,0.01684256
t_1104,25.255259999999993,44.84286,0.016377704,0.010860408,0.02469789,0.016377704,0.016377704
t_1105,25.38400999999999,44.86328,0.019319607,0.012811247,0.029134337,0.019319607,0.019319607
t_1106,25.30100999999999,44.86936,0.01914166,0.012693246,0.028865987,0.01914166,0.01914166
t_1107,25.043560000000014,44.82832,0.014197029,0.009414356,0.021409392,0.014197029,0.014197029
t_1108,25.172259999999994,44.84888,0.016878324,0.01119238,0.025452835,0.016878324,0.016878324
t_1109,25.089249999999993,44.85487,0.013834163,0.009173731,0.020862183,0.013834163,0.013834163
t_111,26.45331999999999,44.18312,0.016749633,0.011107043,0.025258768,0.016749633,0.016749633
t_1110,25.006229999999988,44.86082,0.014949921,0.009913614,0.022544766,0.014949921,0.014949921
t_1111,25.217989999999986,44.87539,0.014868122,0.009859372,0.022421412,0.014868122,0.014868122
t_1112,25.134960000000007,44.8814,0.014779134,0.009800362,0.022287218,0.014779134,0.014779134
t_1113,25.05193,44.88737,0.015682822,0.010399617,0.023649994,0.015682822,0.015682822
t_1114,25.1807,44.90791,0.01771189,0.011745136,0.026709871,0.01771189,0.01771189
t_1115,25.097649999999987,44.9139,0.01381515,0.009161123,0.020833509,0.01381515,0.01381515
t_1116,25.014579999999995,44.91985,0.014587214,0.009673096,0.021997798,0.014587214,0.014587214
t_1117,25.429810000000003,44.88975,0.021121737,0.0140062785,0.031851985,0.021121737,0.021121737
t_1118,25.346779999999995,44.89584,0.018693745,0.012396226,0.028190525,0.018693745,0.018693745
t_1119,25.263750000000016,44.90189,0.017439838,0.011564733,0.02629961,0.017439838,0.017439838
t_112,26.370929999999987,44.18967,0.016636545,0.011032051,0.025088228,0.016636545,0.016636545
t_1120,25.39258000000001,44.9223,0.019928388,0.013214944,0.030052392,0.019928388,0.019928388
t_1121,25.309529999999995,44.92837,0.017399287,0.011537842,0.026238458,0.017399287,0.017399287
t_1122,25.438410000000005,44.94875,0.022084018,0.014644388,0.033303123,0.022084018,0.022084018
t_1123,25.35533000000001,44.95484,0.01822841,0.0120876515,0.02748879,0.01822841,0.01822841
t_1124,25.272249999999985,44.9609,0.016898822,0.011205973,0.025483748,0.016898822,0.016898822
t_1125,25.401160000000004,44.98129,0.021127865,0.014010342,0.031861223,0.021127865,0.021127865
t_1126,25.318060000000003,44.98736,0.017019937,0.011286287,0.025666391,0.017019937,0.017019937
t_1127,25.512830000000008,44.88362,0.02311712,0.01532946,0.034861058,0.02311712,0.02311712
t_1128,25.64169000000001,44.90388,0.022452341,0.014888632,0.033858564,0.022452341,0.022452341
t_1129,25.558660000000003,44.91005,0.024341438,0.01614133,0.036707353,0.024341438,0.024341438
t_113,26.416679999999985,44.21604,0.019167352,0.012710284,0.028904734,0.019167352,0.019167352
t_1130,25.475629999999995,44.91619,0.022670593,0.015033359,0.034187686,0.022670593,0.022670593
t_1131,25.604520000000008,44.93647,0.021877302,0.01450731,0.03299139,0.021877302,0.021877302
t_1132,25.521469999999994,44.94262,0.019262642,0.012773473,0.029048432,0.019262642,0.019262642
t_1133,25.650409999999994,44.96286,0.022827715,0.0151375495,0.034424633,0.022827715,0.022827715
t_1134,25.56733,44.96904,0.0200415,0.01328995,0.030222965,0.0200415,0.0200415
t_1135,25.484250000000003,44.97518,0.018799422,0.012466302,0.02834989,0.018799422,0.018799422
t_1136,25.613220000000013,44.99544,0.022538455,0.014945735,0.03398842,0.022538455,0.022538455
t_1137,25.226460000000003,44.93441,0.01847758,0.012252881,0.027864544,0.01847758,0.01847758
t_1138,25.14339000000001,44.94042,0.016091533,0.010670642,0.02426634,0.016091533,0.016091533
t_1139,25.060300000000012,44.94639,0.013872702,0.009199288,0.0209203,0.013872702,0.013872702
t_114,26.46244999999999,44.24239,0.019049443,0.012632096,0.028726926,0.019049443,0.019049443
t_1140,25.189150000000012,44.96692,0.01540036,0.010212311,0.023224037,0.01540036,0.01540036
t_1141,25.10605000000001,44.97291,0.015453051,0.010247251,0.023303498,0.015453051,0.015453051
t_1142,25.022940000000006,44.97886,0.013693204,0.009080258,0.020649614,0.013693204,0.013693204
t_1143,25.234939999999995,44.9934,0.015951652,0.0105778845,0.024055397,0.015951652,0.015951652
t_1144,25.151819999999987,44.99941,0.0152685,0.0101248715,0.02302519,0.0152685,0.0152685
t_1145,25.068690000000004,45.00538,0.015269008,0.010125209,0.023025958,0.015269008,0.015269008
t_1146,25.19762,45.0259,0.016637279,0.011032538,0.025089335,0.016637279,0.016637279
t_1147,25.447010000000006,45.00773,0.018021287,0.011950304,0.027176445,0.018021287,0.018021287
t_1148,25.363889999999998,45.01382,0.01830815,0.012140529,0.027609041,0.01830815,0.01830815
t_1149,25.280759999999987,45.01987,0.018546589,0.012298642,0.02796861,0.018546589,0.018546589
t_115,26.38001,44.24894,0.019292977,0.012793588,0.029094178,0.019292977,0.019292977
t_1150,25.409750000000003,45.04025,0.018610852,0.012341257,0.028065521,0.018610852,0.018610852
t_1151,25.326599999999985,45.04633,0.019041765,0.012627006,0.028715348,0.019041765,0.019041765
t_1152,25.243439999999993,45.05237,0.017844697,0.011833203,0.026910145,0.017844697,0.017844697
t_1153,25.455629999999985,45.06667,0.018297283,0.012133323,0.027592652,0.018297283,0.018297283
t_1154,25.37245999999999,45.07277,0.017124845,0.011355853,0.025824593,0.017124845,0.017124845
t_1155,25.28927999999999,45.07882,0.016181396,0.010730233,0.024401857,0.016181396,0.016181396
t_1156,25.41834,45.09919,0.019376885,0.01284923,0.029220715,0.019376885,0.019376885
t_1157,25.11447000000001,45.03188,0.016612131,0.011015862,0.025051411,0.016612131,0.016612131
t_1158,25.03130999999999,45.03784,0.014827394,0.0098323645,0.022359993,0.014827394,0.014827394
t_1159,25.160269999999997,45.05837,0.016137293,0.010700987,0.024335347,0.016137293,0.016137293
t_116,26.425780000000003,44.2753,0.018635593,0.012357663,0.02810283,0.018635593,0.018635593
t_1160,25.07709,45.06434,0.013705041,0.009088108,0.020667464,0.013705041,0.013705041
t_1161,24.993899999999996,45.07028,0.014483264,0.009604164,0.02184104,0.014483264,0.014483264
t_1162,25.20608999999999,45.08485,0.014159005,0.009389142,0.02135205,0.014159005,0.014159005
t_1163,25.122890000000012,45.09084,0.015261425,0.0101201795,0.023014521,0.015261425,0.015261425
t_1164,25.039680000000004,45.09679,0.013055909,0.008657655,0.019688562,0.013055909,0.013055909
t_1165,25.168720000000008,45.11731,0.015472772,0.010260329,0.023333237,0.015472772,0.015472772
t_1166,25.085489999999993,45.12328,0.013364573,0.008862336,0.020154033,0.013364573,0.013364573
t_1167,25.33515,45.10526,0.017224533,0.01142196,0.025974927,0.017224533,0.017224533
t_1168,25.25193999999999,45.1113,0.016437301,0.010899928,0.024787765,0.016437301,0.016437301
t_1169,25.464249999999993,45.1256,0.019476073,0.012915004,0.029370291,0.019476073,0.019476073
t_117,26.343320000000006,44.28183,0.019667197,0.013041743,0.029658511,0.019667197,0.019667197
t_1170,25.381039999999985,45.13169,0.018391464,0.012195776,0.02773468,0.018391464,0.018391464
t_1171,25.29781,45.13775,0.016769856,0.011120453,0.025289264,0.016769856,0.016769856
t_1172,25.426950000000005,45.1581,0.017445302,0.011568355,0.02630785,0.017445302,0.017445302
t_1173,25.343700000000013,45.16417,0.015946582,0.010574522,0.024047751,0.015946582,0.015946582
t_1174,25.26044999999999,45.17021,0.015680904,0.010398345,0.023647103,0.015680904,0.015680904
t_1175,25.389620000000008,45.19058,0.016367592,0.010853703,0.024682643,0.016367592,0.016367592
t_1176,25.30635000000001,45.19664,0.016661564,0.011048642,0.025125956,0.016661564,0.016661564
t_1177,25.79011,44.77337,0.026141396,0.017334923,0.039421726,0.026141396,0.026141396
t_1178,25.7072,44.77961,0.024776679,0.01642995,0.037363704,0.024776679,0.024776679
t_1179,25.835970000000003,44.79975,0.024445992,0.016210664,0.036865026,0.024445992,0.024445992
t_118,26.47157999999999,44.30164,0.020999165,0.013924999,0.031667143,0.020999165,0.020999165
t_1180,25.75304,44.80602,0.025366744,0.016821235,0.038253535,0.025366744,0.025366744
t_1181,25.67009999999999,44.81224,0.023770953,0.015763031,0.035847053,0.023770953,0.023770953
t_1182,25.798900000000003,44.83241,0.026538493,0.017598247,0.040020555,0.026538493,0.026538493
t_1183,25.71593999999999,44.83865,0.021827126,0.014474038,0.032915723,0.021827126,0.021827126
t_1184,25.84478999999999,44.85878,0.02754956,0.018268706,0.041545264,0.02754956,0.02754956
t_1185,25.761809999999997,44.86504,0.024875078,0.0164952,0.037512094,0.024875078,0.024875078
t_1186,25.678830000000005,44.87127,0.020549798,0.013627013,0.030989489,0.020549798,0.020549798
t_1187,25.881849999999986,44.82613,0.027513172,0.018244578,0.04149039,0.027513172,0.027513172
t_1188,26.01070999999999,44.84615,0.030205574,0.020029968,0.045550585,0.030205574,0.030205574
t_1189,25.927760000000006,44.85248,0.028646836,0.018996336,0.04319998,0.028646836,0.028646836
t_119,26.389099999999985,44.30819,0.018892655,0.012528127,0.028490487,0.018892655,0.018892655
t_1190,25.973690000000005,44.87883,0.03013535,0.0199834,0.045444682,0.03013535,0.03013535
t_1191,25.89070000000001,44.88514,0.029187812,0.019355066,0.04401578,0.029187812,0.029187812
t_1192,26.01964000000001,44.90515,0.031531893,0.020909479,0.0475507,0.031531893,0.031531893
t_1193,25.93664000000001,44.91148,0.029788751,0.019753562,0.04492201,0.029788751,0.029788751
t_1194,25.853620000000006,44.91778,0.028610036,0.018971931,0.043144483,0.028610036,0.028610036
t_1195,25.98259999999999,44.93781,0.031739745,0.021047309,0.047864143,0.031739745,0.031739745
t_1196,25.899560000000008,44.94412,0.029602408,0.019629994,0.044641,0.029602408,0.029602408
t_1197,25.807709999999986,44.89142,0.027345438,0.01813335,0.041237444,0.027345438,0.027345438
t_1198,25.724699999999984,44.89766,0.02437524,0.016163746,0.03675833,0.02437524,0.02437524
t_1199,25.7706,44.92404,0.027326005,0.018120462,0.04120814,0.027326005,0.027326005
t_12,26.865129999999994,44.14988,0.017888496,0.011862247,0.026976194,0.017888496,0.017888496
t_120,26.32521,44.16328,0.014303601,0.009485026,0.021570105,0.014303601,0.014303601
t_1200,25.687569999999994,44.93027,0.02405483,0.015951276,0.036275145,0.02405483,0.02405483
t_1201,25.816519999999997,44.95041,0.028508374,0.018904518,0.042991176,0.028508374,0.028508374
t_1202,25.73347000000001,44.95665,0.025939016,0.01720072,0.03911653,0.025939016,0.025939016
t_1203,25.77940000000001,44.98302,0.027919203,0.018513825,0.042102695,0.027919203,0.027919203
t_1204,25.69631000000001,44.98924,0.022851126,0.015153074,0.034459934,0.022851126,0.022851126
t_1205,25.825350000000014,45.00936,0.029028531,0.019249445,0.04377558,0.029028531,0.029028531
t_1206,25.742250000000013,45.01561,0.02396877,0.015894208,0.036145363,0.02396877,0.02396877
t_1207,26.102630000000005,44.89878,0.032256573,0.021390028,0.04864353,0.032256573,0.032256573
t_1208,26.148629999999997,44.92508,0.03480977,0.023083108,0.052493796,0.03480977,0.03480977
t_1209,26.065619999999996,44.93146,0.03332602,0.0220992,0.050256275,0.03332602,0.03332602
t_121,26.242819999999995,44.16977,0.013888759,0.009209936,0.020944513,0.013888759,0.013888759
t_1210,26.111619999999988,44.95775,0.034139704,0.022638774,0.051483326,0.034139704,0.034139704
t_1211,26.028580000000005,44.96412,0.03331479,0.022091756,0.050239343,0.03331479,0.03331479
t_1212,26.157640000000015,44.98403,0.03136089,0.020796083,0.047292825,0.03136089,0.03136089
t_1213,26.074579999999997,44.99042,0.032900088,0.021816757,0.04961396,0.032900088,0.032900088
t_1214,26.12061,45.0167,0.029664207,0.019670974,0.04473419,0.029664207,0.029664207
t_1215,26.037530000000004,45.02306,0.027655786,0.018339148,0.041705456,0.027655786,0.027655786
t_1216,26.16667000000001,45.04296,0.034362257,0.022786353,0.051818937,0.034362257,0.034362257
t_1217,25.94552999999999,44.97045,0.030956242,0.020527752,0.046682607,0.030956242,0.030956242
t_1218,25.862470000000002,44.97675,0.029617893,0.019640263,0.04466435,0.029617893,0.029617893
t_1219,25.99152000000001,44.99677,0.029597724,0.019626888,0.044633932,0.029597724,0.029597724
t_122,26.28853000000001,44.19618,0.017378751,0.011524225,0.02620749,0.017378751,0.017378751
t_1220,25.908439999999985,45.00308,0.031087382,0.020614713,0.04688037,0.031087382,0.031087382
t_1221,25.954430000000002,45.0294,0.027097471,0.017968917,0.040863506,0.027097471,0.027097471
t_1222,25.871319999999997,45.0357,0.02917703,0.019347917,0.04399952,0.02917703,0.02917703
t_1223,26.00045,45.0557,0.03485436,0.023112677,0.05256104,0.03485436,0.03485436
t_1224,25.91731999999999,45.06201,0.029018031,0.019242482,0.04375975,0.029018031,0.029018031
t_1225,25.963339999999988,45.08831,0.03183785,0.021112366,0.04801209,0.03183785,0.03183785
t_1226,25.88019,45.09461,0.028191742,0.018694552,0.042513687,0.028191742,0.028191742
t_1227,25.53012000000001,45.0016,0.018842354,0.012494771,0.028414631,0.018842354,0.018842354
t_1228,25.659140000000008,45.02182,0.020687997,0.013718656,0.031197896,0.020687997,0.020687997
t_1229,25.57602,45.028,0.020967133,0.013903758,0.031618837,0.020967133,0.020967133
t_123,26.206109999999995,44.20265,0.017387042,0.011529722,0.026219992,0.017387042,0.017387042
t_1230,25.49288999999999,45.03414,0.018305527,0.0121387895,0.027605087,0.018305527,0.018305527
t_1231,25.621929999999992,45.05439,0.021590812,0.014317333,0.032559358,0.021590812,0.021590812
t_1232,25.538790000000006,45.06055,0.02191919,0.014535088,0.03305456,0.02191919,0.02191919
t_1233,25.58471,45.08693,0.0211505,0.014025352,0.031895358,0.0211505,0.0211505
t_1234,25.501530000000002,45.09308,0.017833848,0.011826009,0.026893783,0.017833848,0.017833848
t_1235,25.630660000000006,45.11331,0.023783516,0.015771363,0.035865996,0.023783516,0.023783516
t_1236,25.54746,45.11947,0.019466985,0.012908977,0.029356588,0.019466985,0.019466985
t_1237,25.78819999999999,45.04196,0.027950007,0.018534252,0.042149145,0.027950007,0.027950007
t_1238,25.705070000000006,45.04819,0.023060482,0.015291903,0.03477565,0.023060482,0.023060482
t_1239,25.834180000000003,45.0683,0.028692234,0.01902644,0.04326844,0.028692234,0.028692234
t_124,26.33426,44.22257,0.017594619,0.011667371,0.026533023,0.017594619,0.017594619
t_1240,25.751030000000014,45.07454,0.023050398,0.015285216,0.03476044,0.023050398,0.023050398
t_1241,25.667879999999997,45.08076,0.021570258,0.014303702,0.03252836,0.021570258,0.021570258
t_1242,25.797020000000003,45.10088,0.02655627,0.017610034,0.040047362,0.02655627,0.02655627
t_1243,25.713840000000005,45.10711,0.022920376,0.015198994,0.034564365,0.022920376,0.022920376
t_1244,25.84303,45.1272,0.027158681,0.018009508,0.04095581,0.027158681,0.027158681
t_1245,25.759829999999994,45.13345,0.02608025,0.017294377,0.039329518,0.02608025,0.02608025
t_1246,25.67662999999999,45.13966,0.023457361,0.015555083,0.03537415,0.023457361,0.023457361
t_1247,26.009389999999996,45.1146,0.031464785,0.020864977,0.0474495,0.031464785,0.031464785
