# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1017,25.62661,44.5167,0.025462009,0.021657662,0.02993462,0.025462009,0.025462009
t_1018,25.543900000000008,44.52289,0.024464535,0.020809222,0.028761934,0.024464535,0.024464535
t_1019,25.589580000000012,44.54938,0.025780877,0.02192889,0.0303095,0.025780877,0.025780877
t_102,26.19713999999999,44.14335,0.015770903,0.0134145655,0.018541144,0.015770903,0.015770903
t_1020,25.50684000000001,44.55555,0.025452595,0.021649653,0.029923556,0.025452595,0.025452595
t_1021,25.635289999999998,44.57586,0.027278615,0.023202851,0.03207032,0.027278615,0.027278615
t_1022,25.55252999999999,44.58205,0.026759671,0.02276144,0.031460226,0.026759671,0.026759671
t_1023,25.469760000000008,44.5882,0.025907045,0.022036204,0.030457832,0.025907045,0.025907045
t_1024,25.598240000000004,44.60853,0.027427575,0.023329556,0.032245442,0.027427575,0.027427575
t_1025,25.515449999999987,44.6147,0.02747338,0.023368513,0.032299303,0.02747338,0.02747338
t_1026,25.643969999999996,44.635,0.028406871,0.024162542,0.03339675,0.028406871,0.028406871
t_1027,25.29570000000001,44.54125,0.023559636,0.02003952,0.027698088,0.023559636,0.023559636
t_1028,25.424090000000007,44.56169,0.025253665,0.021480443,0.029689685,0.025253665,0.025253665
t_1029,25.34133,44.56779,0.024283886,0.02065556,0.028549558,0.024283886,0.024283886
t_103,26.599670000000003,44.0513,0.0115840025,0.009853469,0.013618464,0.0115840025,0.0115840025
t_1030,25.25855999999999,44.57386,0.023643084,0.020110501,0.027796196,0.023643084,0.023643084
t_1031,25.386979999999994,44.59433,0.024455106,0.0208012,0.02875085,0.024455106,0.024455106
t_1032,25.304190000000006,44.60041,0.02512566,0.021371564,0.029539198,0.02512566,0.02512566
t_1033,25.432649999999995,44.62084,0.027437,0.023337565,0.032256536,0.027437,0.027437
t_1034,25.34984,44.62695,0.025569646,0.021749213,0.030061169,0.025569646,0.025569646
t_1035,25.267030000000005,44.63301,0.025508333,0.02169706,0.029989088,0.025508333,0.025508333
t_1036,25.395520000000005,44.65346,0.027331073,0.023247465,0.032132,0.027331073,0.027331073
t_1037,25.184200000000004,44.63905,0.024237463,0.020616073,0.028494982,0.024237463,0.024237463
t_1038,25.10136,44.64505,0.023255868,0.019781139,0.027340963,0.023255868,0.023255868
t_1039,25.018519999999995,44.65101,0.02299973,0.01956327,0.027039833,0.02299973,0.02299973
t_104,26.517390000000006,44.05792,0.014395911,0.012245185,0.016924387,0.014395911,0.014395911
t_1040,25.229839999999996,44.6656,0.026122438,0.02221941,0.030711066,0.026122438,0.026122438
t_1041,25.146989999999988,44.67162,0.025186278,0.021423122,0.029610464,0.025186278,0.025186278
t_1042,25.064120000000003,44.6776,0.023885068,0.020316327,0.028080685,0.023885068,0.023885068
t_1043,25.19263000000001,44.69818,0.026382117,0.02244029,0.03101636,0.026382117,0.026382117
t_1044,25.10974999999999,44.70418,0.024967205,0.021236781,0.029352909,0.024967205,0.024967205
t_1045,25.026849999999996,44.71014,0.02435071,0.020712398,0.028628122,0.02435071,0.02435071
t_1046,25.23830000000001,44.72472,0.027751742,0.023605278,0.032626566,0.027751742,0.027751742
t_1047,25.561170000000004,44.64119,0.028625099,0.024348157,0.03365332,0.028625099,0.028625099
t_1048,25.478350000000006,44.64734,0.02848646,0.024230227,0.033490334,0.02848646,0.02848646
t_1049,25.60691,44.66765,0.029343626,0.024959335,0.034498047,0.029343626,0.029343626
t_105,26.563119999999998,44.08428,0.0150489295,0.012800724,0.017691988,0.0150489295,0.0150489295
t_1050,25.524069999999995,44.67383,0.029072048,0.024728328,0.034178775,0.029072048,0.029072048
t_1051,25.65267,44.69411,0.029894274,0.025427723,0.035145402,0.029894274,0.029894274
t_1052,25.569819999999993,44.7003,0.030168502,0.025660967,0.035467815,0.030168502,0.030168502
t_1053,25.486950000000007,44.70645,0.028937882,0.02461421,0.03402104,0.028937882,0.028937882
t_1054,25.615589999999997,44.72675,0.031439733,0.02674228,0.036962327,0.031439733,0.031439733
t_1055,25.53271000000001,44.73292,0.030480964,0.025926748,0.035835158,0.030480964,0.030480964
t_1056,25.66138000000001,44.75319,0.03267037,0.027789066,0.038409103,0.03267037,0.03267037
t_1057,25.312690000000003,44.65955,0.02644257,0.022491714,0.03108743,0.02644257,0.02644257
t_1058,25.44122999999999,44.67997,0.028881347,0.024566114,0.033954583,0.028881347,0.028881347
t_1059,25.358370000000008,44.68607,0.028398788,0.02415565,0.033387266,0.028398788,0.028398788
t_106,26.48080999999999,44.09088,0.015700579,0.013354905,0.018458249,0.015700579,0.015700579
t_1060,25.275509999999997,44.69214,0.02619217,0.022278726,0.030793043,0.02619217,0.02619217
t_1061,25.404079999999993,44.71257,0.027486177,0.023379402,0.03231434,0.027486177,0.027486177
t_1062,25.321200000000005,44.71866,0.02873683,0.024443185,0.033784688,0.02873683,0.02873683
t_1063,25.449810000000014,44.73906,0.02917614,0.024816873,0.034301147,0.02917614,0.02917614
t_1064,25.36690999999999,44.74517,0.027651945,0.023520403,0.032509223,0.027651945,0.027651945
t_1065,25.283999999999992,44.75124,0.025456617,0.02165308,0.029928278,0.025456617,0.025456617
t_1066,25.412649999999985,44.77166,0.029599713,0.02517716,0.03479912,0.029599713,0.029599713
t_1067,24.98124999999999,44.68355,0.023474138,0.019966796,0.027597576,0.023474138,0.023474138
t_1068,24.94395,44.71608,0.023230802,0.019759817,0.027311495,0.023230802,0.023230802
t_1069,24.98956000000001,44.74267,0.024388714,0.020744722,0.028672801,0.024388714,0.024388714
t_107,26.608869999999996,44.11063,0.014996985,0.012756649,0.01763077,0.014996985,0.014996985
t_1070,24.906630000000007,44.74858,0.021827372,0.01856608,0.025661541,0.021827372,0.021827372
t_1071,24.952249999999992,44.77518,0.024751069,0.021052938,0.029098809,0.024751069,0.024751069
t_1072,24.869290000000007,44.78108,0.022695998,0.01930492,0.02668275,0.022695998,0.022695998
t_1073,24.914909999999992,44.80767,0.024187686,0.020573732,0.028436461,0.024187686,0.024187686
t_1074,24.831919999999997,44.81355,0.020159937,0.01714778,0.023701206,0.020159937,0.020159937
t_1075,24.960559999999987,44.83425,0.026014103,0.022127261,0.030583704,0.026014103,0.026014103
t_1076,24.877549999999985,44.84015,0.021888332,0.018617932,0.025733206,0.021888332,0.021888332
t_1077,25.155399999999986,44.73073,0.026505541,0.022545274,0.031161465,0.026505541,0.026505541
t_1078,25.072489999999988,44.73672,0.024344545,0.020707157,0.028620875,0.024344545,0.024344545
t_1079,25.20107999999999,44.75728,0.028785761,0.024484802,0.033842217,0.028785761,0.028785761
t_108,26.52654000000001,44.11724,0.0136544015,0.011614489,0.016052593,0.0136544015,0.0136544015
t_1080,25.11814000000001,44.76328,0.027292922,0.02321501,0.032087155,0.027292922,0.027292922
t_1081,25.035200000000003,44.76924,0.025727334,0.021883339,0.030246561,0.025727334,0.025727334
t_1082,25.163819999999987,44.78982,0.023276698,0.019798864,0.02736544,0.023276698,0.023276698
t_1083,25.08086,44.79581,0.026655717,0.02267301,0.031338017,0.026655717,0.026655717
t_1084,24.997890000000012,44.80176,0.02312611,0.019670771,0.027188411,0.02312611,0.02312611
t_1085,25.20953,44.81635,0.025764804,0.02191522,0.030290596,0.025764804,0.025764804
t_1086,25.12655000000001,44.82235,0.022489982,0.019129694,0.026440531,0.022489982,0.022489982
t_1087,25.578480000000013,44.75938,0.031950366,0.02717662,0.037562646,0.031950366,0.031950366
t_1088,25.495569999999987,44.76554,0.030474024,0.02592085,0.035826996,0.030474024,0.030474024
t_1089,25.62428,44.78582,0.033061016,0.028121352,0.03886836,0.033061016,0.033061016
t_109,26.572299999999984,44.14359,0.014800924,0.012589817,0.01740036,0.014800924,0.014800924
t_1090,25.541349999999994,44.79199,0.033696573,0.028661931,0.039615583,0.033696573,0.033696573
t_1091,25.58715000000001,44.81843,0.03312495,0.02817574,0.03894351,0.03312495,0.03312495
t_1092,25.504189999999994,44.82459,0.03318759,0.028229,0.039017186,0.03318759,0.03318759
t_1093,25.632980000000003,44.84486,0.03438401,0.029246721,0.040423676,0.03438401,0.03438401
t_1094,25.55000000000001,44.85104,0.034963895,0.029739937,0.041105468,0.034963895,0.034963895
t_1095,25.467009999999988,44.85718,0.033455294,0.02845671,0.039331906,0.033455294,0.033455294
t_1096,25.595830000000007,44.87746,0.035887305,0.030525422,0.042191017,0.035887305,0.035887305
t_1097,25.32972000000001,44.77775,0.026442584,0.022491736,0.031087428,0.026442584,0.026442584
t_1098,25.246769999999998,44.7838,0.026160682,0.022251949,0.030756017,0.026160682,0.026160682
t_1099,25.458410000000015,44.79813,0.030547466,0.02598332,0.035913337,0.030547466,0.030547466
t_11,26.8193,44.12359,0.014756949,0.012553451,0.017347224,0.014756949,0.014756949
t_110,26.407579999999996,44.15675,0.015722476,0.0133734755,0.018484069,0.015722476,0.015722476
t_1100,25.375460000000004,44.80424,0.027670324,0.023536047,0.032530818,0.027670324,0.027670324
t_1101,25.29249999999999,44.81031,0.02730307,0.023223657,0.032099064,0.02730307,0.02730307
t_1102,25.421220000000005,44.83072,0.031216905,0.02655274,0.03670036,0.031216905,0.031216905
t_1103,25.338239999999985,44.83681,0.026354084,0.02241647,0.030983368,0.026354084,0.026354084
t_1104,25.255259999999993,44.84286,0.02598237,0.022100287,0.030546373,0.02598237,0.02598237
t_1105,25.38400999999999,44.86328,0.030211493,0.025697552,0.035518337,0.030211493,0.030211493
t_1106,25.30100999999999,44.86936,0.03035634,0.025820743,0.035688646,0.03035634,0.03035634
t_1107,25.043560000000014,44.82832,0.022800798,0.019394066,0.026805948,0.022800798,0.022800798
t_1108,25.172259999999994,44.84888,0.026982717,0.022951163,0.03172245,0.026982717,0.026982717
t_1109,25.089249999999993,44.85487,0.022472883,0.019115148,0.026420427,0.022472883,0.022472883
t_111,26.45331999999999,44.18312,0.015530287,0.01321005,0.018258056,0.015530287,0.015530287
t_1110,25.006229999999988,44.86082,0.024315065,0.020682083,0.02858621,0.024315065,0.024315065
t_1111,25.217989999999986,44.87539,0.024145659,0.020538002,0.028387027,0.024145659,0.024145659
t_1112,25.134960000000007,44.8814,0.024204025,0.020587642,0.028455654,0.024204025,0.024204025
t_1113,25.05193,44.88737,0.02574545,0.021898754,0.03026785,0.02574545,0.02574545
t_1114,25.1807,44.90791,0.02905346,0.02471252,0.034156922,0.02905346,0.02905346
t_1115,25.097649999999987,44.9139,0.023083705,0.019634712,0.027138542,0.023083705,0.023083705
t_1116,25.014579999999995,44.91985,0.024414137,0.020766355,0.02870268,0.024414137,0.024414137
t_1117,25.429810000000003,44.88975,0.033046085,0.028108647,0.038850814,0.033046085,0.033046085
t_1118,25.346779999999995,44.89584,0.02995079,0.025475804,0.03521184,0.02995079,0.02995079
t_1119,25.263750000000016,44.90189,0.028391736,0.024149675,0.033378944,0.028391736,0.028391736
t_112,26.370929999999987,44.18967,0.015882192,0.013509307,0.018671872,0.015882192,0.015882192
t_1120,25.39258000000001,44.9223,0.032055646,0.027266193,0.037686393,0.032055646,0.032055646
t_1121,25.309529999999995,44.92837,0.028611276,0.02433643,0.03363703,0.028611276,0.028611276
t_1122,25.438410000000005,44.94875,0.035515998,0.030209567,0.04175452,0.035515998,0.035515998
t_1123,25.35533000000001,44.95484,0.030186797,0.02567657,0.035489265,0.030186797,0.030186797
t_1124,25.272249999999985,44.9609,0.028439675,0.024190469,0.03343528,0.028439675,0.028439675
t_1125,25.401160000000004,44.98129,0.034957916,0.029734874,0.04109841,0.034957916,0.034957916
t_1126,25.318060000000003,44.98736,0.02895472,0.024628583,0.034040768,0.02895472,0.02895472
t_1127,25.512830000000008,44.88362,0.03523457,0.029970175,0.041423675,0.03523457,0.03523457
t_1128,25.64169000000001,44.90388,0.033550415,0.028537743,0.03944357,0.033550415,0.033550415
t_1129,25.558660000000003,44.91005,0.03707434,0.03153511,0.04358654,0.03707434,0.03707434
t_113,26.416679999999985,44.21604,0.018022954,0.015330275,0.02118859,0.018022954,0.018022954
t_1130,25.475629999999995,44.91619,0.03548301,0.030181505,0.04171575,0.03548301,0.03548301
t_1131,25.604520000000008,44.93647,0.033679727,0.028647747,0.039595574,0.033679727,0.033679727
t_1132,25.521469999999994,44.94262,0.03062923,0.026052969,0.036009323,0.03062923,0.03062923
t_1133,25.650409999999994,44.96286,0.03507965,0.029838601,0.04124127,0.03507965,0.03507965
t_1134,25.56733,44.96904,0.031907037,0.027139923,0.037511494,0.031907037,0.031907037
t_1135,25.484250000000003,44.97518,0.030760279,0.026164444,0.036163382,0.030760279,0.030760279
t_1136,25.613220000000013,44.99544,0.035718124,0.030381704,0.041991863,0.035718124,0.035718124
t_1137,25.226460000000003,44.93441,0.030574603,0.026006397,0.035945248,0.030574603,0.030574603
t_1138,25.14339000000001,44.94042,0.027037365,0.022997653,0.03178668,0.027037365,0.027037365
t_1139,25.060300000000012,44.94639,0.023575857,0.02005333,0.027717143,0.023575857,0.023575857
t_114,26.46244999999999,44.24239,0.017660758,0.015022251,0.020762693,0.017660758,0.017660758
t_1140,25.189150000000012,44.96692,0.026258888,0.022335501,0.030871445,0.026258888,0.026258888
t_1141,25.10605000000001,44.97291,0.026491871,0.022533663,0.031145368,0.026491871,0.026491871
t_1142,25.022940000000006,44.97886,0.023672037,0.02013514,0.027830219,0.023672037,0.023672037
t_1143,25.234939999999995,44.9934,0.027500004,0.023391195,0.03233055,0.027500004,0.027500004
t_1144,25.151819999999987,44.99941,0.026555572,0.022587856,0.031220244,0.026555572,0.026555572
t_1145,25.068690000000004,45.00538,0.026654745,0.0226722,0.03133685,0.026654745,0.026654745
t_1146,25.19762,45.0259,0.029216964,0.024851622,0.034349106,0.029216964,0.029216964
t_1147,25.447010000000006,45.00773,0.030367667,0.025830496,0.0357018,0.030367667,0.030367667
t_1148,25.363889999999998,45.01382,0.03135776,0.026672618,0.036865868,0.03135776,0.03135776
t_1149,25.280759999999987,45.01987,0.03210747,0.027310278,0.037747312,0.03210747,0.03210747
t_115,26.38001,44.24894,0.018434364,0.015680186,0.021672307,0.018434364,0.018434364
t_1150,25.409750000000003,45.04025,0.03216702,0.027361017,0.037817206,0.03216702,0.03216702
t_1151,25.326599999999985,45.04633,0.03333049,0.028350603,0.039185107,0.03333049,0.03333049
t_1152,25.243439999999993,45.05237,0.031652164,0.026923003,0.03721203,0.031652164,0.031652164
t_1153,25.455629999999985,45.06667,0.03192538,0.02715555,0.037533026,0.03192538,0.03192538
t_1154,25.37245999999999,45.07277,0.030520367,0.025960388,0.035881314,0.030520367,0.030520367
t_1155,25.28927999999999,45.07882,0.029270912,0.024897566,0.03441245,0.029270912,0.029270912
t_1156,25.41834,45.09919,0.034670323,0.029490385,0.040760107,0.034670323,0.034670323
t_1157,25.11447000000001,45.03188,0.029300895,0.024922995,0.0344478,0.029300895,0.029300895
t_1158,25.03130999999999,45.03784,0.02636504,0.022425782,0.03099626,0.02636504,0.02636504
t_1159,25.160269999999997,45.05837,0.028958376,0.02463167,0.034045096,0.028958376,0.028958376
t_116,26.425780000000003,44.2753,0.017562686,0.014938789,0.020647453,0.017562686,0.017562686
t_1160,25.07709,45.06434,0.024855994,0.021142215,0.029222123,0.024855994,0.024855994
t_1161,24.993899999999996,45.07028,0.026206812,0.022291193,0.030810237,0.026206812,0.026206812
t_1162,25.20608999999999,45.08485,0.025957659,0.022079313,0.030517254,0.025957659,0.025957659
t_1163,25.122890000000012,45.09084,0.02800372,0.02381965,0.03292275,0.02800372,0.02800372
t_1164,25.039680000000004,45.09679,0.02414742,0.02053951,0.028389085,0.02414742,0.02414742
t_1165,25.168720000000008,45.11731,0.028852096,0.02454129,0.033920117,0.028852096,0.028852096
t_1166,25.085489999999993,45.12328,0.025135359,0.02137985,0.029550543,0.025135359,0.025135359
t_1167,25.33515,45.10526,0.031490773,0.026785808,0.03702217,0.031490773,0.031490773
t_1168,25.25193999999999,45.1113,0.030398514,0.025856692,0.03573812,0.030398514,0.030398514
t_1169,25.464249999999993,45.1256,0.035155002,0.02990276,0.04132977,0.035155002,0.035155002
t_117,26.343320000000006,44.28183,0.019104384,0.016250074,0.02246005,0.019104384,0.019104384
t_1170,25.381039999999985,45.13169,0.03392094,0.028852966,0.0398791,0.03392094,0.03392094
t_1171,25.29781,45.13775,0.031459194,0.026758945,0.036985043,0.031459194,0.031459194
t_1172,25.426950000000005,45.1581,0.03264301,0.027766066,0.03837656,0.03264301,0.03264301
t_1173,25.343700000000013,45.16417,0.030435968,0.025888665,0.035782,0.030435968,0.030435968
t_1174,25.26044999999999,45.17021,0.030218918,0.025703972,0.03552692,0.030218918,0.030218918
t_1175,25.389620000000008,45.19058,0.031611536,0.026888693,0.037163917,0.031611536,0.031611536
t_1176,25.30635000000001,45.19664,0.032537743,0.027676418,0.038252953,0.032537743,0.032537743
t_1177,25.79011,44.77337,0.034728765,0.029539974,0.040828984,0.034728765,0.034728765
t_1178,25.7072,44.77961,0.034008715,0.028927479,0.039982494,0.034008715,0.034008715
t_1179,25.835970000000003,44.79975,0.032441862,0.027594805,0.038140308,0.032441862,0.032441862
t_118,26.47157999999999,44.30164,0.019463142,0.016555384,0.022881614,0.019463142,0.019463142
t_1180,25.75304,44.80602,0.034658577,0.02948029,0.040746447,0.034658577,0.034658577
t_1181,25.67009999999999,44.81224,0.033563968,0.02854919,0.03945961,0.033563968,0.033563968
t_1182,25.798900000000003,44.83241,0.035987932,0.030611088,0.042309217,0.035987932,0.035987932
t_1183,25.71593999999999,44.83865,0.03091257,0.026293982,0.036342423,0.03091257,0.03091257
t_1184,25.84478999999999,44.85878,0.0370489,0.031513628,0.043556426,0.0370489,0.0370489
t_1185,25.761809999999997,44.86504,0.034841426,0.029635902,0.0409613,0.034841426,0.034841426
t_1186,25.678830000000005,44.87127,0.030000215,0.025517954,0.035269793,0.030000215,0.030000215
t_1187,25.881849999999986,44.82613,0.035979662,0.030604105,0.042299423,0.035979662,0.035979662
t_1188,26.01070999999999,44.84615,0.037408408,0.03181958,0.043978866,0.037408408,0.037408408
t_1189,25.927760000000006,44.85248,0.03704264,0.031508375,0.043548964,0.03704264,0.03704264
t_119,26.389099999999985,44.30819,0.018104741,0.015399824,0.021284766,0.018104741,0.018104741
t_1190,25.973690000000005,44.87883,0.03843584,0.03269358,0.045186665,0.03843584,0.03843584
t_1191,25.89070000000001,44.88514,0.038801875,0.03300483,0.04561713,0.038801875,0.038801875
t_1192,26.01964000000001,44.90515,0.039607584,0.03369048,0.04656392,0.039607584,0.039607584
t_1193,25.93664000000001,44.91148,0.0391942,0.033338714,0.046078116,0.0391942,0.0391942
t_1194,25.853620000000006,44.91778,0.039253425,0.03338897,0.046147913,0.039253425,0.039253425
t_1195,25.98259999999999,44.93781,0.04111075,0.034969192,0.048330937,0.04111075,0.04111075
t_1196,25.899560000000008,44.94412,0.040201437,0.034195554,0.047262155,0.040201437,0.040201437
t_1197,25.807709999999986,44.89142,0.037870422,0.032212447,0.044522192,0.037870422,0.037870422
t_1198,25.724699999999984,44.89766,0.035174027,0.029918833,0.041352287,0.035174027,0.035174027
t_1199,25.7706,44.92404,0.038975224,0.033152226,0.045820996,0.038975224,0.038975224
t_12,26.865129999999994,44.14988,0.014348489,0.012206469,0.016866395,0.014348489,0.014348489
t_120,26.32521,44.16328,0.013849949,0.011780664,0.016282706,0.013849949,0.013849949
t_1200,25.687569999999994,44.93027,0.035765268,0.030421764,0.042047348,0.035765268,0.035765268
t_1201,25.816519999999997,44.95041,0.04034397,0.034316644,0.047429927,0.04034397,0.04034397
t_1202,25.73347000000001,44.95665,0.03829001,0.03256942,0.04501538,0.03829001,0.03829001
t_1203,25.77940000000001,44.98302,0.040841185,0.034739632,0.04801439,0.040841185,0.040841185
t_1204,25.69631000000001,44.98924,0.03509161,0.029848898,0.041255157,0.03509161,0.03509161
t_1205,25.825350000000014,45.00936,0.04212399,0.035831057,0.04952214,0.04212399,0.04212399
t_1206,25.742250000000013,45.01561,0.036619227,0.031148471,0.04305084,0.036619227,0.036619227
t_1207,26.102630000000005,44.89878,0.038660657,0.032885157,0.045450486,0.038660657,0.038660657
t_1208,26.148629999999997,44.92508,0.04078728,0.034694422,0.047950134,0.04078728,0.04078728
t_1209,26.065619999999996,44.93146,0.041106526,0.034965787,0.048325714,0.041106526,0.041106526
t_121,26.242819999999995,44.16977,0.013835235,0.0117681185,0.016265446,0.013835235,0.013835235
t_1210,26.111619999999988,44.95775,0.041347094,0.03517082,0.04860797,0.041347094,0.041347094
t_1211,26.028580000000005,44.96412,0.042433877,0.03609501,0.049885947,0.042433877,0.042433877
t_1212,26.157640000000015,44.98403,0.037406843,0.031819638,0.0439751,0.037406843,0.037406843
t_1213,26.074579999999997,44.99042,0.041296486,0.035127997,0.048548166,0.041296486,0.041296486
t_1214,26.12061,45.0167,0.03671282,0.031229567,0.04315882,0.03671282,0.03671282
t_1215,26.037530000000004,45.02306,0.036285754,0.030865932,0.042657252,0.036285754,0.036285754
t_1216,26.16667000000001,45.04296,0.04127336,0.035109825,0.0485189,0.04127336,0.04127336
t_1217,25.94552999999999,44.97045,0.0414923,0.035293855,0.04877933,0.0414923,0.0414923
t_1218,25.862470000000002,44.97675,0.04152571,0.03532207,0.0488189,0.04152571,0.04152571
t_1219,25.99152000000001,44.99677,0.03931629,0.033443294,0.04622064,0.03931629,0.03931629
t_122,26.28853000000001,44.19618,0.017063677,0.014514222,0.020060949,0.017063677,0.017063677
t_1220,25.908439999999985,45.00308,0.04305477,0.036623042,0.05061604,0.04305477,0.04305477
t_1221,25.954430000000002,45.0294,0.037461944,0.031866103,0.04404044,0.037461944,0.037461944
t_1222,25.871319999999997,45.0357,0.042033106,0.035754118,0.049414787,0.042033106,0.042033106
t_1223,26.00045,45.0557,0.046685334,0.03971246,0.054882534,0.046685334,0.046685334
t_1224,25.91731999999999,45.06201,0.04141973,0.03523287,0.048692994,0.04141973,0.04141973
t_1225,25.963339999999988,45.08831,0.044577703,0.03791989,0.052404467,0.044577703,0.044577703
t_1226,25.88019,45.09461,0.041823726,0.03557669,0.049167704,0.041823726,0.041823726
t_1227,25.53012000000001,45.0016,0.030976998,0.026348846,0.03641808,0.030976998,0.030976998
t_1228,25.659140000000008,45.02182,0.032966938,0.02804168,0.03875727,0.032966938,0.032966938
t_1229,25.57602,45.028,0.03440377,0.029263737,0.040446628,0.03440377,0.03440377
t_123,26.206109999999995,44.20265,0.01755748,0.014934215,0.020641532,0.01755748,0.01755748
t_1230,25.49288999999999,45.03414,0.031028157,0.02639237,0.036478214,0.031028157,0.031028157
t_1231,25.621929999999992,45.05439,0.035452124,0.030155607,0.04167892,0.035452124,0.035452124
t_1232,25.538790000000006,45.06055,0.036967076,0.03144409,0.043460142,0.036967076,0.036967076
t_1233,25.58471,45.08693,0.035906017,0.030541705,0.042212505,0.035906017,0.035906017
t_1234,25.501530000000002,45.09308,0.031374145,0.026686767,0.036884833,0.031374145,0.031374145
t_1235,25.630660000000006,45.11331,0.040162973,0.034162916,0.04721682,0.040162973,0.040162973
t_1236,25.54746,45.11947,0.034287665,0.029165147,0.04030989,0.034287665,0.034287665
t_1237,25.78819999999999,45.04196,0.042072844,0.03578763,0.0494619,0.042072844,0.042072844
t_1238,25.705070000000006,45.04819,0.036503363,0.03104996,0.04291457,0.036503363,0.036503363
t_1239,25.834180000000003,45.0683,0.042860787,0.036458276,0.05038766,0.042860787,0.042860787
t_124,26.33426,44.22257,0.017059306,0.014510531,0.020055773,0.017059306,0.017059306
t_1240,25.751030000000014,45.07454,0.036384538,0.030949155,0.0427745,0.036384538,0.036384538
t_1241,25.667879999999997,45.08076,0.035443548,0.03014851,0.041668564,0.035443548,0.035443548
t_1242,25.797020000000003,45.10088,0.04135551,0.035177957,0.048617892,0.04135551,0.04135551
t_1243,25.713840000000005,45.10711,0.037489865,0.031889416,0.04407387,0.037489865,0.037489865
t_1244,25.84303,45.1272,0.041931637,0.035668634,0.04929435,0.041931637,0.041931637
t_1245,25.759829999999994,45.13345,0.042167872,0.035869066,0.04957279,0.042167872,0.042167872
