STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
RNI2,RIONERO SANNITICO,14.1524,41.7033,seismic,0.0008,0.0
SSFR,SSFR,12.7822,43.4363,seismic,0.00078,0.0
T1299,T1299,13.2822,42.6342,seismic,0.00075,0.0
INTR,INTRODACQUA,13.9046,42.0115,seismic,0.00072,0.0
MBAL,Monte Baldo Osservatorio Astronomico Novezzina,10.8589,45.6975,seismic,0.0007,0.0
CESI,Cesi-Serravalle di Chienti,12.9046,43.0049,seismic,0.0007,0.0
VOBA,Vobarno,10.5038,45.644,seismic,0.00068,0.0
CAFI,Castiglion Fiorentino,11.9663,43.3292,seismic,0.00066,0.0
MTRA,Matera di Acquasanta Terme (AP),13.3965,42.7567,seismic,0.00063,0.0
SFI,SANTA SOFIA,11.8469,43.9048,seismic,0.0006,0.0
ATVO,AVT - Monte Valentino,12.4066,43.3821,seismic,0.00057,0.0
GAVE,Gavelli,12.8942,42.6922,seismic,0.00057,0.0
FIU1,Fiuminata,12.9316,43.1886,seismic,0.00056,0.0
LNSS,LEONESSA,13.0403,42.6029,seismic,0.00055,0.0
CING,CINGOLI,13.1954,43.3756,seismic,0.00055,0.0
ZCCA,ZOCCA,10.9765,44.3509,seismic,0.00054,0.0
FIR,Firenze,11.2551,43.7744,seismic,0.00052,0.0
PIEI,PIEIA,12.535,43.5357,seismic,0.00052,0.0
SERM,Semide,11.2958,45.01,seismic,0.00052,0.0
FDMO,Fiordimonte,13.0873,43.0365,seismic,0.0005,0.0
SACS,San Casciano dei Bagni,11.9097,42.8491,seismic,0.00048,0.0
LPEL,Lama dei Peligni,14.1832,42.0468,seismic,0.00048,0.0
MIDA,MIRANDA,14.254,41.6419,seismic,0.00046,0.0
MGAB,Montegabbione,12.1121,42.9126,seismic,0.00046,0.0
NRCA,NORCIA,13.1143,42.8336,seismic,0.00044,0.0
MOMA,Monte Martano,12.5701,42.8039,seismic,0.00043,0.0
FIAM,FIAMIGNANO,13.1172,42.268,seismic,0.00043,0.0
OSSC,OSSC,11.2458,43.5236,seismic,0.0004,0.0
VVLD,VILLAVALLELONGA,13.6232,41.8697,seismic,0.00037,0.0
ZEN8,San Zeno di Montagna,10.7319,45.6378,seismic,0.00036,0.0
KHC,Kasperske Hory,13.5782,49.1309,seismic,0.00033,0.0
FUORN,"Ofenpass-Fuorn, GR",10.2635,46.6203,seismic,0.0003,0.0
SNTG,ESANATOGLIA,12.9406,43.255,seismic,0.00017,0.0
BRIS,BRISIGHELLA,11.7666,44.2245,seismic,0.00013,0.0
TIH,TIH,17.8877,46.9001,seismic,1e-05,0.0
