STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
HAS,Hastane (Yalova),29.263,40.653,seismic,0.040816,0,,408.64,inferred,389
ATS,Ambarli-Termik Santrali,28.693,40.981,seismic,0.038367,0,,527.54,inferred,305
RUZ,Ruzgar (Yalova),29.277,40.647,seismic,0.034898,0,,363.76,inferred,418
FAT,Fatih-Tomb,28.95,41.02,seismic,0.034184,0,,350.56,inferred,351
ZYT,Istanbul-Zeytinburnu,28.908,40.986,seismic,0.02949,0,,600,inferred,354
TAR,Tar (Yalova),29.248,40.658,seismic,0.029286,0,,408.64,inferred,600
GYN,Goynuk-Devlet Hastanesi,30.734,40.381,seismic,0.026122,0,,643.06,inferred,314
KAS,Kasif (Yalova),29.291,40.657,seismic,0.025408,0,,363.76,inferred,335
BAH,Bahcevan (Yalova),29.282,40.652,seismic,0.025102,0,,363.76,inferred,364
SKR,Sakarya-Bayindirlik ve Iskan Mudurlugu,30.379,40.737,seismic,0.023163,0,,336.33,inferred,278
BAG,Baglaralti (Yalova),29.274,40.654,seismic,0.022347,0,,363.76,inferred,418
IZN,Iznik-Karayollari Sefligi Muracaati,29.691,40.437,seismic,0.022143,0,,247.81,inferred,600
KUT,Kutahya-Sivil Savunma Mudurlugu,29.997,39.419,seismic,0.021224,0,,578.67,inferred,449
IZT,Izmit-Meteoroloji Istasyonu,29.907,40.761,seismic,0.02102,0,,600,inferred,600
BUR,Bursa-Tofa Fabrikasi,29.068,40.261,seismic,0.018367,0,,261.51,inferred,264
YPT,Yarimca-Petkim,29.765,40.756,seismic,0.018265,0,,600,inferred,384
DHM,Yesilkoy-Havaalani,28.82,40.982,seismic,0.018061,0,,335.04,inferred,335
KMP,Istanbul-K.M.Pasa,28.928,41.003,seismic,0.017551,0,,371.78,inferred,369
CNAK,Cekmece-Kucuk,28.759,41.024,seismic,0.016939,0,,261.06,inferred,360
ATK,Istanbul-Atakoy,28.849,40.989,seismic,0.016224,0,,290.31,inferred,350
GIR,Girne (Yalova),29.296,40.656,seismic,0.01602,0,,363.76,inferred,348
OBS_30,Antalya (Intensity IV),30.70337,36.88797,macroseismic,0.015391,0.8059,,338.83,inferred,362
OBS_31,Kayseri (Intensity IV),35.4826,38.72049,macroseismic,0.015391,0.8059,,288.76,inferred,289
OBS_32,Samsun (Intensity IV),36.33674,41.27908,macroseismic,0.015391,0.8059,,353.26,inferred,479
DAR,Aslan Cimento,29.367,40.757,seismic,0.014796,0,,600,inferred,463
GB,Sirkeci,28.991,41.019,seismic,0.01449,0,,600,inferred,600
AFY,Afyon-Bayindirlik ve Iskan Mudurlugu,30.561,38.792,seismic,0.011327,0,,213.03,inferred,231
BRS,Bursa-Sivil Savunma Mudurluga,29.131,40.183,seismic,0.008582,0,,580.14,inferred,657
IST,Istanbul-Bayindirlik ve Iskan Mudurlugu,29.09,41.08,seismic,0.008225,0,,470.14,inferred,409
ARC,Gebze-Arcelik,29.361,40.824,seismic,0.007551,0,,399.13,inferred,371
TOS,Tosya-Meteoroloji Mudurlugu,34.037,41.013,seismic,0.007357,0,,611.26,inferred,567
TKR,Tekirdag-Bayindirlik Mudurlugu,27.515,40.979,seismic,0.006071,0,,486.92,inferred,600
YKP,Yapi-Kredi Plaza Levent,29.011,41.081,seismic,0.005378,0,,369.94,inferred,288
MSK,Istanbul-Maslak,29.019,41.104,seismic,0.004775,0,,413.87,inferred,346
BTS,Botas-Gas Terminal,27.98,40.992,seismic,0.00401,0,,600,inferred,600
DNZ,Denizli-Bayindirlik ve Iskan Mudurlugu,29.114,37.813,seismic,0.003714,0,,454.46,inferred,454
CNK,Canakkale-Meteoroloji Istasyonu,26.402,40.142,seismic,0.003551,0,,341.75,inferred,289
USK,Usak-Meteorologji Mudurlugu,29.404,38.671,seismic,0.002806,0,,465.21,inferred,375
BLK,Balikesir-Bayindirlik ve Iskan Mudurlugu,27.883,39.65,seismic,0.001888,0,,382.91,inferred,383
MNS,Manisa-Bayindirlik Mudurlugu,27.45,38.58,seismic,0.001816,0,,900,inferred,900
BRN,Bornova-Eylul Universite Ziraat Fakultesi,27.229,38.455,seismic,0.001776,0,,287.83,inferred,354
