# 20090108_M6.1_Cinchona median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,CauzziEtAl2014
t_1045,-84.42441,9.92044,0.024548171,0.025729349,0.026662108
t_1046,-84.55916,9.78768,0.016617484,0.015797034,0.015924143
t_1047,-84.60407,9.78768,0.012790013,0.012364034,0.012944128
t_1048,-84.64899,9.78768,0.011981881,0.011542457,0.012066737
t_1049,-84.60407,9.83194,0.015930852,0.015258481,0.01547459
t_105,-84.82865,10.09737,0.014065899,0.013161338,0.0132991215
t_1050,-84.55916,9.83194,0.015149534,0.014819416,0.015433482
t_1051,-84.64899,9.83194,0.016475199,0.015399007,0.01535384
t_1052,-84.64899,9.87619,0.016590329,0.015766826,0.01582371
t_1053,-84.55916,9.87619,0.018914377,0.018465528,0.01861558
t_1054,-84.60407,9.87619,0.020840967,0.019394638,0.01913749
t_1055,-84.55916,9.92044,0.024628555,0.023646737,0.023150083
t_1056,-84.64899,9.92044,0.0174514,0.016755821,0.016805314
t_1057,-84.60407,9.92044,0.020416409,0.019670198,0.01948095
t_1058,-84.60407,9.96468,0.021236444,0.020903783,0.020668328
t_1059,-84.64899,9.96468,0.018527072,0.017963775,0.017953956
t_106,-84.87357,10.09737,0.013603259,0.012616931,0.012640194
t_1060,-84.55916,9.96468,0.022518488,0.022866582,0.022667892
t_1061,-84.64899,10.00891,0.01796804,0.017780919,0.017988537
t_1062,-84.60407,10.00891,0.021552501,0.021745622,0.021532653
t_1063,-84.55916,10.00891,0.02470177,0.025762014,0.025187476
t_1064,-84.55916,10.05314,0.022392273,0.024409287,0.024415651
t_1065,-84.64899,10.05314,0.01825095,0.018234352,0.018508337
t_1066,-84.46933,9.92044,0.026113985,0.026603138,0.02647604
t_1067,-84.51424,9.92044,0.026469177,0.026043423,0.025487185
t_1068,-84.42441,9.96468,0.033007313,0.03482024,0.03435287
t_1069,-84.51424,9.96468,0.024576105,0.025590232,0.025388101
t_107,-84.91848,10.09737,0.012215129,0.011420802,0.011467154
t_1070,-84.46933,9.96468,0.023197105,0.024968179,0.025726225
t_1071,-84.46933,10.00891,0.028268564,0.031444807,0.031143632
t_1072,-84.42441,10.00891,0.030192072,0.03373433,0.03409427
t_1073,-84.51424,10.00891,0.02224515,0.024643403,0.02508831
t_1074,-84.51424,10.05314,0.028308483,0.032444846,0.031298455
t_1075,-84.46933,10.05314,0.032275807,0.038036253,0.036477547
t_1076,-84.42441,10.05314,0.04658135,0.05185541,0.04819826
t_1077,-84.51424,10.09737,0.032409515,0.037754957,0.035426363
t_1078,-84.42441,10.09737,0.0441611,0.051094245,0.047337122
t_1079,-84.46933,10.09737,0.041702274,0.04991519,0.045383483
t_108,-84.91848,10.14158,0.011996096,0.011251407,0.011371261
t_1080,-84.46933,10.14158,0.040431324,0.045668993,0.042238668
t_1081,-84.51424,10.14158,0.03370043,0.03722712,0.035090555
t_1082,-84.42441,10.14158,0.04239787,0.0486023,0.04516915
t_1083,-84.46933,10.1858,0.03606136,0.039153825,0.037098583
t_1084,-84.51424,10.1858,0.030806983,0.032680754,0.031543326
t_1085,-84.42441,10.1858,0.039914362,0.044608183,0.041780815
t_1086,-84.60407,10.05314,0.023599984,0.024010709,0.023494015
t_1087,-84.55916,10.09737,0.02826374,0.030424807,0.029159779
t_1088,-84.64899,10.09737,0.019144077,0.019111196,0.019322973
t_1089,-84.60407,10.09737,0.018440185,0.019431477,0.020109573
t_109,-84.87357,10.14158,0.012481641,0.011739482,0.011977168
t_1090,-84.60407,10.14158,0.01792169,0.018797237,0.019697273
t_1091,-84.55916,10.14158,0.025230762,0.026997622,0.02660455
t_1092,-84.64899,10.14158,0.015582874,0.015846964,0.016866831
t_1093,-84.64899,10.1858,0.021547958,0.020866038,0.02086729
t_1094,-84.60407,10.1858,0.017922165,0.018440302,0.01942523
t_1095,-84.55916,10.1858,0.030983502,0.030924756,0.029879544
t_1096,-83.66084,9.78768,0.0102926465,0.009693606,0.0101813
t_1097,-83.57101,9.83194,0.011255676,0.010447715,0.011111922
t_1098,-83.61593,9.83194,0.00886409,0.008483097,0.00945151
t_1099,-83.66084,9.83194,0.011768198,0.010909418,0.011253908
t_11,-85.18798,9.65487,0.00459243,0.0050187716,0.0051604514
t_110,-84.82865,10.14158,0.013116221,0.012387897,0.012737925
t_1100,-83.66084,9.87619,0.011916802,0.0111540025,0.01164966
t_1101,-83.57101,9.87619,0.009578755,0.009105053,0.010168181
t_1102,-83.61593,9.87619,0.009514519,0.009098535,0.010127458
t_1103,-83.66084,9.92044,0.011744477,0.011174879,0.011981834
t_1104,-83.57101,9.92044,0.011778153,0.011008128,0.011908814
t_1105,-83.61593,9.92044,0.012189287,0.0114489645,0.01228064
t_1106,-83.75067,9.92044,0.010554604,0.010433201,0.011036366
t_1107,-83.70576,9.92044,0.010479211,0.010207831,0.0110408645
t_1108,-83.75067,9.96468,0.01219798,0.012246758,0.013316591
t_1109,-83.79559,9.96468,0.01342909,0.013757158,0.014775002
t_111,-84.82865,10.1858,0.014163463,0.013222636,0.013449358
t_1110,-83.70576,9.96468,0.013293077,0.012909694,0.013781834
t_1111,-83.79559,10.00891,0.017092561,0.017646573,0.018806107
t_1112,-83.75067,10.00891,0.014985978,0.015171967,0.016383022
t_1113,-83.70576,10.00891,0.01379495,0.013698554,0.014955975
t_1114,-83.75067,10.05314,0.017124347,0.017599303,0.01883994
t_1115,-83.70576,10.05314,0.015380534,0.0154402675,0.016766055
t_1116,-83.61593,9.96468,0.013650548,0.012822457,0.013678511
t_1117,-83.66084,9.96468,0.013396128,0.01278143,0.013674498
t_1118,-83.57101,9.96468,0.014193637,0.0131252,0.013845067
t_1119,-83.61593,10.00891,0.013848715,0.013145408,0.014217574
t_112,-84.91848,10.1858,0.011674337,0.01098606,0.011191304
t_1120,-83.57101,10.00891,0.01409299,0.013154992,0.0140744625
t_1121,-83.66084,10.00891,0.015122134,0.01449215,0.015443872
t_1122,-83.66084,10.05314,0.016947554,0.01631692,0.017231587
t_1123,-83.57101,10.05314,0.014144994,0.013300098,0.0143739125
t_1124,-83.61593,10.05314,0.01471622,0.014048345,0.015188377
t_1125,-83.66084,10.09737,0.01771239,0.017224642,0.01816324
t_1126,-83.84051,10.05314,0.025296904,0.02723545,0.027818765
t_1127,-83.84051,10.09737,0.03125672,0.034306552,0.03337771
t_1128,-83.93034,10.09737,0.06154982,0.0730528,0.06353917
t_1129,-83.88542,10.09737,0.03677183,0.04269787,0.040820125
t_113,-84.87357,10.1858,0.011758646,0.0111244535,0.011526977
t_1130,-83.84051,10.14158,0.028462097,0.03288679,0.0320454
t_1131,-83.93034,10.14158,0.068867125,0.086973175,0.070563465
t_1132,-83.88542,10.14158,0.043199874,0.051716935,0.04655927
t_1133,-83.93034,10.1858,0.07043655,0.09217575,0.0720366
t_1134,-83.88542,10.1858,0.050451934,0.06016167,0.052167088
t_1135,-83.84051,10.1858,0.037473954,0.041841008,0.03864182
t_1136,-83.79559,10.05314,0.02003322,0.021095864,0.022161037
t_1137,-83.70576,10.09737,0.016366098,0.016657118,0.017964777
t_1138,-83.79559,10.09737,0.024819637,0.026369225,0.026476122
t_1139,-83.75067,10.09737,0.021319643,0.02192776,0.022479946
t_114,-85.05323,10.05314,0.007440861,0.007363865,0.0077034254
t_1140,-83.70576,10.14158,0.02023857,0.020418998,0.020998098
t_1141,-83.75067,10.14158,0.022350175,0.023401586,0.02355155
t_1142,-83.79559,10.14158,0.026515432,0.028781181,0.02813572
t_1143,-83.79559,10.1858,0.02549997,0.028277867,0.02718895
t_1144,-83.75067,10.1858,0.021569647,0.023044901,0.022956934
t_1145,-83.70576,10.1858,0.020758297,0.021086963,0.021475058
t_1146,-83.61593,10.09737,0.01716893,0.016296446,0.017190661
t_1147,-83.57101,10.09737,0.018171718,0.01671147,0.017323924
t_1148,-83.61593,10.14158,0.019564483,0.018404173,0.019033955
t_1149,-83.57101,10.14158,0.018517818,0.017097438,0.017734466
t_115,-85.05323,10.09737,0.007573515,0.007473782,0.0078221755
t_1150,-83.66084,10.14158,0.018871894,0.018441767,0.019239813
t_1151,-83.66084,10.1858,0.021162398,0.020478083,0.020955622
t_1152,-83.57101,10.1858,0.021811541,0.019481458,0.019937718
t_1153,-83.61593,10.1858,0.022000195,0.020312037,0.020755066
t_1154,-83.57101,10.23,0.023500504,0.02048116,0.021024339
t_1155,-83.61593,10.23,0.025903933,0.02256628,0.023251234
t_1156,-83.43626,10.23,0.019965328,0.016621992,0.01713815
t_1157,-83.48118,10.23,0.021206975,0.017847426,0.018392924
t_1158,-83.5261,10.23,0.0243782,0.01987036,0.020876026
t_1159,-83.43626,10.2742,0.019725211,0.016526178,0.016992206
t_116,-85.00832,10.09737,0.008222834,0.008028097,0.008414657
t_1160,-83.5261,10.2742,0.02369595,0.019654624,0.020450417
t_1161,-83.48118,10.2742,0.022182168,0.018215572,0.018956747
t_1162,-83.43626,10.31839,0.02044055,0.016745325,0.01736764
t_1163,-83.48118,10.31839,0.020170614,0.017282836,0.01770392
t_1164,-83.5261,10.31839,0.02361574,0.019530524,0.020323902
t_1165,-83.5261,10.36258,0.022589238,0.018966012,0.019581154
t_1166,-83.79559,10.23,0.02582507,0.028284907,0.027130494
t_1167,-83.70576,10.23,0.024281034,0.023852458,0.023916407
t_1168,-83.75067,10.23,0.023787612,0.024835091,0.024468316
t_1169,-83.70576,10.2742,0.028297614,0.026195493,0.02655463
t_117,-84.9634,10.09737,0.009684464,0.009302215,0.009591051
t_1170,-83.79559,10.2742,0.032978788,0.033244718,0.032463387
t_1171,-83.75067,10.2742,0.029294401,0.02844651,0.028352698
t_1172,-83.79559,10.31839,0.039093323,0.03572196,0.03637348
t_1173,-83.75067,10.31839,0.034261446,0.030660637,0.031534627
t_1174,-83.70576,10.31839,0.031021329,0.027324155,0.028193759
t_1175,-83.70576,10.36258,0.032034308,0.027405651,0.028548457
t_1176,-83.66084,10.23,0.026255809,0.023852803,0.024311397
t_1177,-83.66084,10.2742,0.028134516,0.02469588,0.025474317
t_1178,-83.61593,10.2742,0.027528444,0.02315792,0.02422288
t_1179,-83.57101,10.2742,0.025469804,0.021299643,0.022194684
t_118,-85.05323,10.14158,0.0110350335,0.010284637,0.010105253
t_1180,-83.66084,10.31839,0.030199753,0.025278052,0.026640035
t_1181,-83.57101,10.31839,0.021687957,0.019327164,0.01979859
t_1182,-83.61593,10.31839,0.02780848,0.023147287,0.02428101
t_1183,-83.61593,10.36258,0.02738458,0.02278209,0.023822933
t_1184,-83.57101,10.36258,0.020368783,0.01831082,0.01882929
t_1185,-83.66084,10.36258,0.029506825,0.02487055,0.025973279
t_1186,-83.88542,10.23,0.05920292,0.064418085,0.05787939
t_1187,-83.93034,10.23,0.076040976,0.09390905,0.07506747
t_1188,-83.84051,10.23,0.038390037,0.042003263,0.039018203
t_1189,-83.84051,10.2742,0.044920713,0.044380173,0.043212134
t_119,-85.00832,10.14158,0.009598937,0.009215875,0.009378174
t_1190,-83.88542,10.2742,0.057436273,0.060215577,0.055470645
t_1191,-83.93034,10.2742,0.07120779,0.0819955,0.0693607
t_1192,-83.84051,10.31839,0.04862397,0.04392041,0.04501996
t_1193,-83.88542,10.31839,0.057002015,0.055290617,0.05355829
t_1194,-83.93034,10.31839,0.06599986,0.06947094,0.06291884
t_1195,-83.93034,10.36258,0.06441018,0.05917771,0.059082415
t_1196,-83.97525,9.78768,0.013473104,0.014291081,0.01519304
t_1197,-84.02017,9.78768,0.014091326,0.014993695,0.015913742
t_1198,-84.06508,9.78768,0.01945204,0.020103069,0.020395555
t_1199,-84.06508,9.83194,0.020819131,0.02245836,0.02309119
t_12,-85.09815,9.65487,0.006509088,0.0067326785,0.006630256
t_120,-84.9634,10.14158,0.009269719,0.0089329695,0.009337013
t_1200,-83.97525,9.83194,0.015793925,0.016876485,0.017515132
t_1201,-84.02017,9.83194,0.017444625,0.018887203,0.019278608
t_1202,-84.06508,9.87619,0.033501964,0.03599974,0.03573057
t_1203,-84.02017,9.87619,0.019843625,0.022096768,0.02249252
t_1204,-83.97525,9.87619,0.018199945,0.019404516,0.02011542
t_1205,-84.02017,9.92044,0.040145542,0.042484995,0.042292964
t_1206,-84.37949,9.87619,0.02861423,0.029553574,0.029985711
t_1207,-84.24475,9.87619,0.045628592,0.04740448,0.048198346
t_1208,-84.28966,9.87619,0.03559656,0.037907436,0.039300244
t_1209,-84.24475,9.92044,0.062125146,0.06407068,0.06492045
t_121,-84.9634,10.1858,0.009555457,0.009172953,0.009553572
t_1210,-84.33458,9.92044,0.05155789,0.050917983,0.05046257
t_1211,-84.37949,9.92044,0.028757572,0.030323919,0.031460237
t_1212,-84.28966,9.92044,0.04077457,0.043246303,0.045628157
t_1213,-84.24475,9.96468,0.10521214,0.10239761,0.10307387
t_1214,-84.28966,9.96468,0.06923803,0.07033761,0.06979422
t_1215,-84.37949,9.96468,0.04535467,0.046434544,0.045182534
t_1216,-84.19983,9.92044,0.06284114,0.06622146,0.06933256
t_1217,-84.11,9.92044,0.13110863,0.12755264,0.12925419
t_1218,-84.11,9.96468,0.14677496,0.15673476,0.1498562
t_1219,-84.15492,9.96468,0.15071064,0.15412088,0.15026826
t_122,-85.05323,10.1858,0.011087244,0.010325889,0.010156412
t_1220,-84.19983,9.96468,0.12512992,0.12609132,0.1249644
t_1221,-84.15492,10.00891,0.15652496,0.16828102,0.15761752
t_1222,-84.11,10.00891,0.14058244,0.1575385,0.14383367
t_1223,-84.19983,10.00891,0.16480225,0.16701892,0.16460958
t_1224,-84.15492,10.05314,0.13959886,0.16285053,0.14229694
t_1225,-84.11,10.05314,0.13237475,0.16379586,0.1361282
t_1226,-83.93034,9.92044,0.020616721,0.02138852,0.022077322
t_1227,-83.88542,9.92044,0.016895384,0.017601846,0.018205255
t_1228,-83.84051,9.96468,0.016118241,0.016823042,0.017801227
t_1229,-83.88542,9.96468,0.02493131,0.025704365,0.025734058
t_123,-85.00832,10.1858,0.009513941,0.009137973,0.009340786
t_1230,-83.93034,9.96468,0.028921623,0.03056584,0.030885305
t_1231,-83.93034,10.00891,0.035218395,0.03886554,0.038766056
t_1232,-83.88542,10.00891,0.026407817,0.02848316,0.029144432
t_1233,-83.84051,10.00891,0.020816522,0.021916116,0.022928761
t_1234,-83.93034,10.05314,0.05133907,0.05803172,0.053485677
t_1235,-83.88542,10.05314,0.037119877,0.040405598,0.03909154
t_1236,-83.97525,9.92044,0.027654976,0.028954094,0.02934046
t_1237,-84.06508,9.92044,0.07458671,0.07551604,0.075177215
t_1238,-83.97525,9.96468,0.042956863,0.045284662,0.044746228
t_1239,-84.02017,9.96468,0.06801434,0.07084643,0.06979739
t_124,-84.73882,10.09737,0.014986553,0.014419673,0.01486455
t_1240,-84.06508,9.96468,0.111774325,0.11496722,0.11287148
t_1241,-84.06508,10.00891,0.11488248,0.12845564,0.11889983
t_1242,-83.97525,10.00891,0.060679894,0.06618305,0.062316444
t_1243,-84.02017,10.00891,0.0952493,0.102070324,0.096292816
t_1244,-84.02017,10.05314,0.090648085,0.11287428,0.095152974
t_1245,-84.06508,10.05314,0.12210011,0.15329741,0.1250869
t_1246,-84.33458,9.96468,0.05046979,0.052291572,0.051768716
t_1247,-84.28966,10.00891,0.08201089,0.08404843,0.082116134
t_1248,-84.33458,10.00891,0.05699024,0.06006602,0.058553744
t_1249,-84.24475,10.00891,0.13034837,0.12834312,0.12800476
t_125,-84.6939,10.09737,0.013484107,0.013482428,0.014488265
t_1250,-84.37949,10.00891,0.043761764,0.047107052,0.045918606
t_1251,-84.37949,10.05314,0.042200882,0.04747595,0.046336308
t_1252,-84.28966,10.05314,0.07922786,0.08526172,0.08112772
t_1253,-84.33458,10.05314,0.06547789,0.070301704,0.06631738
t_1254,-84.24475,10.05314,0.106361374,0.11445807,0.10861892
t_1255,-84.28966,10.09737,0.081896625,0.09220623,0.083088584
t_1256,-84.19983,10.05314,0.12783627,0.14132245,0.13135444
t_1257,-84.15492,10.09737,0.12033067,0.15704286,0.12460802
t_1258,-84.11,10.09737,0.11702974,0.16893439,0.12431711
t_1259,-84.19983,10.09737,0.12148585,0.14570813,0.122585155
t_126,-84.78374,10.09737,0.01622913,0.015105004,0.015128055
t_1260,-84.19983,10.14158,0.11365074,0.15223692,0.11460765
t_1261,-84.15492,10.14158,0.1195544,0.1779055,0.122475706
t_1262,-84.11,10.14158,0.12953226,0.21549636,0.13204053
t_1263,-84.24475,10.1858,0.09874524,0.13748397,0.09929993
t_1264,-84.15492,10.1858,0.14415783,0.24054594,0.13936873
t_1265,-84.11,10.1858,0.14439489,0.27363914,0.14115204
t_1266,-83.97525,10.05314,0.059917368,0.07270804,0.0657182
t_1267,-83.97525,10.09737,0.07162981,0.09497031,0.07747902
t_1268,-84.06508,10.09737,0.1307962,0.19385192,0.13196853
t_1269,-84.02017,10.09737,0.09555819,0.13925685,0.101938866
t_127,-84.6939,10.14158,0.016448304,0.016042959,0.016584544
t_1270,-84.06508,10.14158,0.12946205,0.23790294,0.1325848
t_1271,-84.02017,10.14158,0.11322127,0.19044635,0.116668634
t_1272,-83.97525,10.14158,0.101407856,0.14132866,0.10083726
t_1273,-83.97525,10.1858,0.11308242,0.16393736,0.10953938
t_1274,-84.02017,10.1858,0.120777845,0.22265635,0.121759415
t_1275,-84.06508,10.1858,0.17537533,0.311473,0.15845618
t_1276,-84.19983,10.1858,0.10043802,0.15733857,0.105203755
t_1277,-84.19983,10.23,0.11079258,0.20035943,0.11298608
t_1278,-84.24475,10.23,0.08821068,0.139331,0.09226818
t_1279,-84.15492,10.23,0.14845638,0.27943817,0.14003626
t_128,-84.78374,10.14158,0.0137697505,0.0131067885,0.01358579
t_1280,-84.11,10.23,0.16390476,0.29570362,0.14881207
t_1281,-84.11,10.2742,0.14445344,0.25259495,0.13526072
t_1282,-84.15492,10.2742,0.15834829,0.28852773,0.14625286
t_1283,-84.19983,10.2742,0.14162828,0.25397655,0.1315634
t_1284,-84.24475,10.2742,0.08868497,0.14204998,0.09148082
t_1285,-84.19983,10.31839,0.11069599,0.18129501,0.10810689
t_1286,-84.02017,10.23,0.12726592,0.20697819,0.1218183
t_1287,-83.97525,10.23,0.08527854,0.12616755,0.087211266
t_1288,-84.06508,10.23,0.14599535,0.26477644,0.13798854
t_1289,-84.06508,10.2742,0.11818073,0.18795012,0.11397543
t_129,-84.73882,10.14158,0.012604843,0.012334746,0.01329068
t_1290,-84.02017,10.2742,0.09652645,0.13807322,0.09515857
t_1291,-83.97525,10.2742,0.08350102,0.107654415,0.08225434
t_1292,-84.06508,10.31839,0.098805286,0.13491948,0.09578008
t_1293,-83.97525,10.31839,0.07002178,0.08210492,0.06879365
t_1294,-84.02017,10.31839,0.08351988,0.1045579,0.081628725
t_1295,-83.97525,10.36258,0.06320889,0.06765021,0.060698755
t_1296,-84.24475,10.09737,0.099472895,0.11481978,0.1011862
t_1297,-84.33458,10.09737,0.063345835,0.071358494,0.06544522
t_1298,-84.37949,10.09737,0.05459798,0.061324023,0.05641482
t_1299,-84.24475,10.14158,0.079284646,0.102481715,0.08552696
t_13,-85.18798,9.69914,0.005722464,0.0060795136,0.0060141236
t_130,-84.73882,10.1858,0.015319314,0.014625247,0.015157526
t_1300,-84.33458,10.14158,0.05988199,0.070390716,0.06276039
t_1301,-84.37949,10.14158,0.049157925,0.056690786,0.052026704
t_1302,-84.28966,10.14158,0.07465952,0.090584084,0.077407524
t_1303,-84.37949,10.1858,0.046251394,0.053454544,0.04880445
t_1304,-84.28966,10.1858,0.08390462,0.10633835,0.08408826
t_1305,-84.33458,10.1858,0.06167638,0.07405953,0.063473895
t_1306,-84.64899,10.23,0.01582324,0.015653826,0.016755134
t_1307,-84.60407,10.23,0.020595545,0.020389475,0.020909246
t_1308,-84.55916,10.23,0.024867196,0.024945416,0.024928836
t_1309,-84.55916,10.2742,0.021550238,0.021313187,0.021955827
t_131,-84.6939,10.1858,0.015277811,0.014911603,0.015744528
t_1310,-84.64899,10.2742,0.015882006,0.015467229,0.016584426
t_1311,-84.60407,10.2742,0.019516964,0.019017184,0.019777989
t_1312,-84.64899,10.31839,0.016740832,0.015968883,0.01694925
t_1313,-84.55916,10.31839,0.022596646,0.021699525,0.022188231
t_1314,-84.60407,10.31839,0.019936565,0.019038204,0.019748008
t_1315,-84.64899,10.36258,0.014477609,0.013890536,0.0152408695
t_1316,-84.33458,10.23,0.04931066,0.061401263,0.053526014
t_1317,-84.28966,10.23,0.08418833,0.11107309,0.08352152
t_1318,-84.37949,10.23,0.04548614,0.051527493,0.046727777
t_1319,-84.28966,10.2742,0.0675638,0.09193081,0.07021246
t_132,-84.78374,10.1858,0.012418633,0.011898574,0.01267473
t_1320,-84.37949,10.2742,0.03443828,0.03885868,0.037058197
t_1321,-84.33458,10.2742,0.046170793,0.056598216,0.04968558
t_1322,-84.28966,10.31839,0.061694287,0.07930964,0.06385645
t_1323,-84.37949,10.31839,0.030108219,0.032963105,0.03238844
t_1324,-84.33458,10.31839,0.044523977,0.052155875,0.046707157
t_1325,-84.37949,10.36258,0.036535718,0.037581235,0.03607279
t_1326,-84.46933,10.23,0.027317673,0.02919867,0.02914919
t_1327,-84.42441,10.23,0.03610458,0.039163083,0.037253577
t_1328,-84.51424,10.23,0.026912026,0.027733548,0.027538778
t_1329,-84.42441,10.2742,0.028810512,0.030411601,0.030104054
t_133,-84.6939,10.23,0.013796521,0.013516333,0.014662681
t_1330,-84.46933,10.2742,0.027754026,0.028133754,0.02793241
t_1331,-84.51424,10.2742,0.024790373,0.024784338,0.02501321
t_1332,-84.42441,10.31839,0.025712341,0.025835041,0.025876326
t_1333,-84.46933,10.31839,0.024128651,0.023863161,0.024159078
t_1334,-84.51424,10.31839,0.023591274,0.022988955,0.023426265
t_1335,-84.46933,10.36258,0.024361314,0.023664603,0.024096949
t_1336,-84.28966,10.36258,0.06548196,0.075099915,0.06391322
t_1337,-84.33458,10.36258,0.048020758,0.052237723,0.04757471
t_1338,-84.37949,10.40676,0.042385947,0.040370766,0.039484005
t_1339,-84.33458,10.40676,0.04703934,0.048178997,0.04546746
t_134,-84.9634,10.23,0.009418744,0.009042061,0.009468367
