# 20040224_M6.3_AlHoceima median gmf, Stations:None, gmlt:GEM, Rupture:StichEtAl2005
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
t_1140,-4.44676,33.53386,0.0048597953,0.0057306224
t_1141,-4.40184,33.53386,0.005705854,0.0070016333
t_1142,-4.17726,33.49641,0.005942133,0.007340335
t_1143,-4.08743,33.53386,0.005730652,0.0070721214
t_1144,-4.13235,33.53386,0.006516786,0.008292589
t_1145,-4.17726,33.53386,0.005010189,0.005986573
t_1146,-4.17726,33.57129,0.0054011815,0.006614781
t_1147,-4.13235,33.57129,0.0051922305,0.0063003986
t_1148,-4.08743,33.57129,0.006593208,0.008469463
t_1149,-4.13235,33.60871,0.0066947266,0.008682363
t_115,-5.97389,32.17559,0.0021648202,0.0009494372
t_1150,-4.17726,33.60871,0.005355965,0.0065865233
t_1151,-4.08743,33.60871,0.0064905384,0.00835542
t_1152,-5.07558,31.41207,0.001673042,0.00051905226
t_1153,-5.07558,31.56528,0.002649252,0.001017055
t_1154,-5.07558,31.71823,0.0026940221,0.0011396735
t_1155,-5.07558,31.87094,0.0017830026,0.00074580667
t_1156,-5.07558,32.02339,0.0018953802,0.0008794029
t_1157,-5.07558,32.17559,0.0024553142,0.0013212452
t_1158,-5.07558,32.32753,0.0022730173,0.001303459
t_1159,-5.07558,32.47922,0.0029620358,0.0019591574
t_116,-5.97389,32.32753,0.0022541974,0.00108169
t_1160,-5.07558,32.63065,0.0037316284,0.0028162359
t_1161,-5.07558,32.78183,0.0036520425,0.0029369458
t_1162,-4.89592,31.41207,0.0016504993,0.00052145356
t_1163,-4.89592,31.56528,0.002592817,0.0010104764
t_1164,-4.89592,31.71823,0.002006091,0.0008049351
t_1165,-4.89592,31.87094,0.002002364,0.00088045787
t_1166,-4.89592,32.02339,0.002264294,0.0011213773
t_1167,-4.89592,32.17559,0.0023212808,0.001260341
t_1168,-4.89592,32.32753,0.002275134,0.0013351516
t_1169,-4.89592,32.47922,0.0028344535,0.0018977745
t_117,-5.97389,32.47922,0.0022102508,0.001139799
t_1170,-4.89592,32.63065,0.003525378,0.0026822377
t_1171,-4.89592,32.78183,0.004489268,0.0039001803
t_1172,-5.25524,31.41207,0.0022189291,0.00072011736
t_1173,-5.25524,31.56528,0.0023777825,0.00086454954
t_1174,-5.25524,31.71823,0.0016550865,0.0006046118
t_1175,-5.25524,31.87094,0.0019631751,0.0008188076
t_1176,-5.25524,32.02339,0.0018603579,0.0008368648
t_1177,-5.25524,32.17559,0.0019791424,0.0009842692
t_1178,-5.25524,32.32753,0.0025946095,0.0014953339
t_1179,-5.25524,32.47922,0.002475972,0.0015257333
t_118,-5.97389,32.63065,0.0027949929,0.0016420665
t_1180,-5.25524,32.63065,0.0035507046,0.0025751197
t_1181,-5.25524,32.78183,0.0034854086,0.0026965188
t_1182,-5.07558,32.93275,0.0043640984,0.003915968
t_1183,-5.07558,33.08341,0.0039947308,0.003719376
t_1184,-5.07558,33.23382,0.005084164,0.0053023957
t_1185,-4.94083,33.30893,0.0046567223,0.0049467124
t_1186,-5.03066,33.30893,0.005326075,0.005788913
t_1187,-4.98575,33.30893,0.0054819407,0.006034042
t_1188,-4.98575,33.34646,0.0051762797,0.005678799
t_1189,-4.94083,33.34646,0.0053419727,0.0059355134
t_119,-5.97389,32.78183,0.003135398,0.0020310194
t_1190,-5.03066,33.34646,0.00552794,0.0061349296
t_1191,-5.07558,33.34646,0.005204661,0.005657446
t_1192,-5.07558,33.30893,0.0050486047,0.005383853
t_1193,-5.12049,33.30893,0.004444916,0.0045678085
t_1194,-5.16541,33.30893,0.0051954505,0.00551579
t_1195,-5.21033,33.30893,0.0052682543,0.005579003
t_1196,-5.21033,33.34646,0.004892205,0.0051429295
t_1197,-5.12049,33.34646,0.0047533526,0.005023748
t_1198,-5.16541,33.34646,0.005961604,0.0066546984
t_1199,-5.21033,33.38397,0.004557419,0.004763332
t_12,-7.23154,31.41207,0.0011708062,0.00019621519
t_120,-5.79423,31.41207,0.0019122296,0.00054288434
t_1200,-5.12049,33.38397,0.0046477406,0.004941363
t_1201,-5.16541,33.38397,0.0050963764,0.005508403
t_1202,-4.98575,33.38397,0.005148029,0.0057026865
t_1203,-5.07558,33.38397,0.005647689,0.006338011
t_1204,-4.94083,33.38397,0.006139057,0.0071506156
t_1205,-5.03066,33.38397,0.0053865323,0.0060033374
t_1206,-5.03066,33.42147,0.0053831837,0.0060624764
t_1207,-4.98575,33.42147,0.0053701885,0.006074488
t_1208,-4.94083,33.42147,0.0060790423,0.0071297013
t_1209,-5.07558,33.42147,0.005678967,0.0064488025
t_121,-5.79423,31.56528,0.0014831846,0.00043524493
t_1210,-5.03066,33.45895,0.0052286605,0.00590687
t_1211,-5.07558,33.45895,0.005649725,0.0064719324
t_1212,-5.21033,33.42147,0.004021869,0.0041246326
t_1213,-5.12049,33.42147,0.0046900157,0.005052383
t_1214,-5.16541,33.42147,0.004415789,0.0046606776
t_1215,-5.16541,33.45895,0.0049613626,0.0054434203
t_1216,-5.12049,33.45895,0.0056734392,0.0064713582
t_1217,-5.21033,33.45895,0.0049654865,0.005415922
t_1218,-5.16541,33.49641,0.004215248,0.0044926917
t_1219,-5.12049,33.49641,0.006892018,0.0084070815
t_122,-5.92898,33.30893,0.003427604,0.0028291086
t_1220,-5.21033,33.49641,0.004795942,0.0052410373
t_1221,-5.16541,33.53386,0.0052868696,0.0060090898
t_1222,-4.94083,33.45895,0.005511494,0.006367144
t_1223,-4.98575,33.45895,0.0051095607,0.0057687024
t_1224,-4.94083,33.49641,0.0057518496,0.006778688
t_1225,-5.07558,33.49641,0.0055670673,0.0064162565
t_1226,-5.03066,33.49641,0.005315714,0.006088837
t_1227,-4.98575,33.49641,0.0055709477,0.0064852326
t_1228,-4.94083,33.53386,0.006255433,0.007595112
t_1229,-5.07558,33.53386,0.005539602,0.006437235
t_123,-5.88406,33.30893,0.0029934642,0.0024182533
t_1230,-4.98575,33.53386,0.0052718204,0.0061120284
t_1231,-5.03066,33.53386,0.006054737,0.007227452
t_1232,-4.89592,33.49641,0.005012688,0.005739058
t_1233,-4.89592,33.53386,0.00509793,0.005913475
t_1234,-4.851,33.53386,0.006968895,0.008774478
t_1235,-4.80608,33.53386,0.006338428,0.007807994
t_1236,-4.851,33.57129,0.005863958,0.0071210084
t_1237,-4.80608,33.57129,0.0060842694,0.007480188
t_1238,-4.89592,33.57129,0.006025843,0.00733865
t_1239,-4.80608,33.60871,0.005694741,0.0069439323
t_124,-5.83915,33.30893,0.0035812233,0.003054131
t_1240,-4.89592,33.60871,0.0059624794,0.007300534
t_1241,-4.851,33.60871,0.0058241533,0.007116454
t_1242,-5.12049,33.53386,0.006188695,0.0073576937
t_1243,-5.21033,33.53386,0.005863161,0.006798468
t_1244,-5.12049,33.57129,0.005373238,0.006222237
t_1245,-5.16541,33.57129,0.0054394314,0.0062833535
t_1246,-5.21033,33.57129,0.0055669826,0.006430371
t_1247,-5.16541,33.60871,0.00598174,0.007134901
t_1248,-5.21033,33.60871,0.0057011694,0.006683167
t_1249,-5.12049,33.60871,0.0057506454,0.0068286173
t_125,-5.83915,33.34646,0.003446652,0.002949609
t_1250,-5.21033,33.64611,0.0059602396,0.007123467
t_1251,-5.12049,33.64611,0.00606437,0.0073548127
t_1252,-4.35693,33.53386,0.005798935,0.0071567106
t_1253,-4.35693,33.57129,0.005525971,0.0067889704
t_1254,-4.40184,33.57129,0.006400686,0.008130529
t_1255,-4.49167,33.57129,0.006686176,0.00855655
t_1256,-4.44676,33.57129,0.007029752,0.009121773
t_1257,-4.40184,33.60871,0.0059079533,0.0074097766
t_1258,-4.35693,33.60871,0.0061087916,0.0077359728
t_1259,-4.44676,33.60871,0.006784334,0.008783191
t_126,-5.88406,33.34646,0.0034881413,0.0029614521
t_1260,-4.49167,33.60871,0.0072619696,0.009544734
t_1261,-4.49167,33.64611,0.007294556,0.009652842
t_1262,-4.31201,33.53386,0.0063662077,0.008043114
t_1263,-4.31201,33.57129,0.0055430015,0.0068218913
t_1264,-4.22218,33.57129,0.005279996,0.006430343
t_1265,-4.26709,33.57129,0.005188791,0.006290972
t_1266,-4.22218,33.60871,0.005336131,0.0065555763
t_1267,-4.26709,33.60871,0.005311958,0.0065171565
t_1268,-4.31201,33.60871,0.005283584,0.006470357
t_1269,-4.22218,33.64611,0.00649438,0.008405964
t_127,-5.92898,33.34646,0.0032464175,0.0026786895
t_1270,-4.31201,33.64611,0.006493934,0.008399544
t_1271,-4.26709,33.64611,0.006676961,0.008698165
t_1272,-4.35693,33.64611,0.0059397696,0.007512909
t_1273,-4.44676,33.64611,0.0058326456,0.007325742
t_1274,-4.40184,33.64611,0.005542118,0.006885846
t_1275,-4.40184,33.68349,0.0071495986,0.009486029
t_1276,-4.49167,33.68349,0.007183091,0.009519084
t_1277,-4.44676,33.68349,0.0075341295,0.010111912
t_1278,-4.35693,33.68349,0.005621431,0.007052351
t_1279,-4.35693,33.72086,0.0073621976,0.009886354
t_128,-5.83915,33.38397,0.0040072217,0.003601951
t_1280,-4.44676,33.72086,0.0072070593,0.009612485
t_1281,-4.49167,33.72086,0.007288086,0.009735876
t_1282,-4.13235,33.64611,0.0055613257,0.006937315
t_1283,-4.08743,33.64611,0.0055730953,0.006954812
t_1284,-4.17726,33.64611,0.005544589,0.0069118585
t_1285,-4.13235,33.68349,0.0071436744,0.009500417
t_1286,-4.08743,33.68349,0.005776048,0.007301968
t_1287,-4.17726,33.68349,0.007061691,0.009367101
t_1288,-4.08743,33.72086,0.007438504,0.010022129
t_1289,-4.17726,33.72086,0.006227622,0.008047883
t_129,-5.88406,33.38397,0.0039818278,0.0035353345
t_1290,-4.13235,33.72086,0.007325888,0.009837342
t_1291,-4.17726,33.75821,0.0071710795,0.009611623
t_1292,-4.22218,33.68349,0.0057213446,0.007219476
t_1293,-4.26709,33.68349,0.006325221,0.008172807
t_1294,-4.31201,33.68349,0.005881614,0.0074662254
t_1295,-4.22218,33.72086,0.005932281,0.007580137
t_1296,-4.31201,33.72086,0.0064210533,0.00835607
t_1297,-4.26709,33.72086,0.006321196,0.008198847
t_1298,-4.22218,33.75821,0.0064930255,0.008502392
t_1299,-4.31201,33.75821,0.0077063553,0.010508213
t_13,-6.87221,31.41207,0.0012787313,0.00024702383
t_130,-5.79423,31.71823,0.0018174882,0.0006144094
t_1300,-4.26709,33.75821,0.0071939677,0.00965355
t_1301,-4.22218,33.79554,0.006396469,0.008365753
t_1302,-4.40184,33.72086,0.0075821877,0.010245269
t_1303,-4.40184,33.75821,0.0075863763,0.010287998
t_1304,-4.44676,33.75821,0.008244328,0.011396945
t_1305,-4.49167,33.75821,0.0058829384,0.007497715
t_1306,-4.35693,33.75821,0.0076769576,0.010446983
t_1307,-4.35693,33.79554,0.009297299,0.013290368
t_1308,-4.49167,33.79554,0.008436716,0.011751714
t_1309,-4.44676,33.79554,0.0075704353,0.010282988
t_131,-5.79423,31.87094,0.0020128828,0.0007630488
t_1310,-4.40184,33.79554,0.0077225207,0.0105454195
t_1311,-4.35693,33.83286,0.0074912556,0.010178322
t_1312,-4.13235,33.75821,0.0074576046,0.010085445
t_1313,-4.08743,33.75821,0.007139786,0.009552733
t_1314,-4.08743,33.79554,0.0072349226,0.009728648
t_1315,-4.17726,33.79554,0.0077723498,0.010641033
t_1316,-4.13235,33.79554,0.007847178,0.010762629
t_1317,-4.08743,33.83286,0.006732171,0.008909133
t_1318,-4.13235,33.83286,0.0067134113,0.008883454
t_1319,-4.17726,33.83286,0.0068492456,0.009111799
t_132,-5.79423,32.02339,0.0020552003,0.0008541106
t_1320,-4.17726,33.87016,0.00927644,0.013262689
t_1321,-4.13235,33.87016,0.009587633,0.013805628
t_1322,-4.31201,33.79554,0.0081948815,0.01136516
t_1323,-4.26709,33.79554,0.010726348,0.016069552
t_1324,-4.31201,33.83286,0.008782717,0.012400007
t_1325,-4.22218,33.83286,0.009829247,0.014267869
t_1326,-4.26709,33.83286,0.008088316,0.011201335
t_1327,-4.31201,33.87016,0.0077263783,0.010587627
t_1328,-4.22218,33.87016,0.008250892,0.011482295
t_1329,-4.26709,33.87016,0.007508164,0.010220433
t_133,-5.79423,32.17559,0.0019547024,0.0008728181
t_1330,-4.22218,33.90745,0.008165217,0.011328364
t_1331,-4.26709,33.90745,0.009349656,0.013399289
t_1332,-3.95268,33.79554,0.0065308926,0.008563564
t_1333,-4.04252,33.79554,0.006478404,0.008483476
t_1334,-3.9976,33.79554,0.0064807534,0.008484486
t_1335,-3.9976,33.83286,0.006832329,0.009065521
t_1336,-4.04252,33.83286,0.0067428937,0.0089224
t_1337,-3.95268,33.83286,0.006739925,0.008911674
t_1338,-4.04252,33.87016,0.0070265876,0.009388882
t_1339,-3.9976,33.87016,0.008625366,0.012092252
t_134,-5.79423,32.32753,0.002531886,0.0013050991
t_1340,-3.95268,33.87016,0.007840864,0.010743529
t_1341,-3.95268,33.90745,0.008380646,0.011652785
t_1342,-4.40184,33.83286,0.009705403,0.014040882
t_1343,-4.44676,33.83286,0.0101418905,0.01486676
t_1344,-4.49167,33.83286,0.009423277,0.01352166
t_1345,-4.44676,33.87016,0.008953322,0.012696321
t_1346,-4.40184,33.87016,0.008010418,0.011065883
t_1347,-4.35693,33.87016,0.006965029,0.0093093775
t_1348,-4.49167,33.87016,0.009257397,0.013231993
t_1349,-4.40184,33.90745,0.007795613,0.010700726
t_135,-5.79423,32.47922,0.0025730657,0.0014383323
t_1350,-4.35693,33.90745,0.00776158,0.010641489
t_1351,-4.49167,33.90745,0.010474175,0.015460865
t_1352,-4.67134,33.49641,0.0050314115,0.005867084
t_1353,-4.71625,33.53386,0.007242435,0.009298666
t_1354,-4.67134,33.53386,0.0057587065,0.006994593
t_1355,-4.76117,33.53386,0.00551071,0.006583804
t_1356,-4.71625,33.57129,0.005638003,0.0068480293
t_1357,-4.67134,33.57129,0.005364686,0.0064563905
t_1358,-4.76117,33.57129,0.0059373607,0.007279982
t_1359,-4.76117,33.60871,0.0070172288,0.009029644
t_136,-5.79423,32.63065,0.0026865953,0.0016334929
t_1360,-4.71625,33.60871,0.0057328404,0.0070427237
t_1361,-4.67134,33.60871,0.00719422,0.009362919
t_1362,-4.80608,33.64611,0.008009615,0.010738774
t_1363,-4.89592,33.64611,0.005671509,0.0069127018
t_1364,-4.851,33.64611,0.006401086,0.008058867
t_1365,-4.80608,33.68349,0.0070711826,0.009207316
t_1366,-4.851,33.68349,0.007234574,0.009448183
t_1367,-4.89592,33.68349,0.0062731183,0.007886783
t_1368,-4.89592,33.72086,0.0056880354,0.0070298957
t_1369,-4.851,33.72086,0.00683013,0.00884575
t_137,-5.79423,32.78183,0.0031938097,0.0021720792
t_1370,-4.80608,33.72086,0.006967226,0.009091128
t_1371,-4.89592,33.75821,0.006837953,0.008882299
t_1372,-4.62642,33.64611,0.0055526374,0.0068464396
t_1373,-4.53659,33.64611,0.0070154485,0.009182036
t_1374,-4.5815,33.64611,0.0057498855,0.0071632774
t_1375,-4.62642,33.68349,0.006556101,0.008460183
t_1376,-4.53659,33.68349,0.0072561447,0.009625838
t_1377,-4.5815,33.68349,0.006752041,0.008790193
t_1378,-4.5815,33.72086,0.005705679,0.007171546
t_1379,-4.62642,33.72086,0.005501536,0.0068442277
t_138,-5.79423,32.93275,0.003590233,0.0026834689
t_1380,-4.53659,33.72086,0.007246306,0.009654812
t_1381,-4.62642,33.75821,0.007167151,0.009537656
t_1382,-4.76117,33.64611,0.005998232,0.00747971
t_1383,-4.67134,33.64611,0.0063983887,0.008143723
t_1384,-4.71625,33.64611,0.0058656763,0.007294659
t_1385,-4.67134,33.68349,0.0060557686,0.007652469
t_1386,-4.71625,33.68349,0.005899236,0.007391632
t_1387,-4.76117,33.68349,0.0068075424,0.00880535
t_1388,-4.71625,33.72086,0.005742109,0.0071879528
t_1389,-4.67134,33.72086,0.0058578984,0.007382688
t_139,-5.79423,33.08341,0.0029618994,0.0022441912
t_1390,-4.76117,33.72086,0.00668352,0.008655846
t_1391,-4.67134,33.75821,0.0068114884,0.008940963
t_1392,-4.851,33.75821,0.006363981,0.008148634
t_1393,-4.80608,33.75821,0.0063709733,0.008180336
t_1394,-4.89592,33.79554,0.006549517,0.008463956
t_1395,-4.80608,33.79554,0.0071940343,0.009552997
t_1396,-4.851,33.79554,0.0067171887,0.008755318
t_1397,-4.89592,33.83286,0.008458586,0.0116964625
t_1398,-4.851,33.83286,0.006448181,0.008359032
t_1399,-4.80608,33.83286,0.008227822,0.011332259
t_14,-6.33322,31.41207,0.001325224,0.00030258423
t_140,-5.97389,32.93275,0.0034013113,0.002399571
t_1400,-4.89592,33.87016,0.0061878087,0.0079558585
t_1401,-4.80608,33.87016,0.008425951,0.011708513
t_1402,-4.76117,33.75821,0.0069243265,0.009089674
t_1403,-4.71625,33.75821,0.007647686,0.010302476
t_1404,-4.67134,33.79554,0.0068836208,0.009094267
t_1405,-4.76117,33.79554,0.0066978186,0.008761761
t_1406,-4.71625,33.79554,0.007064017,0.009375389
t_1407,-4.67134,33.83286,0.0074802213,0.010112359
t_1408,-4.71625,33.83286,0.007895202,0.010797326
t_1409,-4.76117,33.83286,0.008342413,0.011547624
t_141,-5.97389,33.08341,0.0031465723,0.0023139745
t_1410,-4.76117,33.87016,0.008724204,0.012244627
t_1411,-4.71625,33.87016,0.008583473,0.012010108
t_1412,-4.53659,33.75821,0.005874092,0.0074756877
t_1413,-4.5815,33.75821,0.0070494083,0.009357291
t_1414,-4.5815,33.79554,0.006739169,0.008881075
t_1415,-4.62642,33.79554,0.007717491,0.010491216
t_1416,-4.53659,33.79554,0.0084363455,0.011742173
t_1417,-4.5815,33.83286,0.007444423,0.010073271
t_1418,-4.62642,33.83286,0.006265137,0.008129785
t_1419,-4.53659,33.83286,0.0073705283,0.009957422
t_142,-5.97389,33.23382,0.0036158098,0.0029111223
t_1420,-4.62642,33.87016,0.0076387003,0.010413133
t_1421,-4.53659,33.87016,0.0085498,0.011984381
t_1422,-4.67134,33.87016,0.009062798,0.0128655005
t_1423,-4.71625,33.90745,0.010859098,0.016362919
t_1424,-4.67134,33.90745,0.008341314,0.011621109
t_1425,-4.76117,33.90745,0.0077123246,0.010529827
t_1426,-4.76117,33.94472,0.008300625,0.011551477
t_1427,-4.71625,33.94472,0.008182929,0.011356045
t_1428,-4.67134,33.94472,0.0069983923,0.00936247
