# 19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:Ganasetal2010
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,LinLee2008SSlab,ZhaoEtAl2016SSlab
t_1150,21.02582000000001,46.93709,0.010506222,0.0032762098,0.0056448486,0.008653496
t_1151,20.685900000000004,46.95369,0.009349502,0.002669247,0.00515062,0.00743041
t_1152,20.86802,47.0618,0.009631384,0.002899216,0.0053501735,0.007901274
t_1153,20.527629999999988,47.07813,0.008722256,0.0023702672,0.004895351,0.006802609
t_1154,21.05053000000001,47.16964,0.009707337,0.0031377703,0.005551634,0.008352165
t_1155,20.709810000000004,47.18625,0.009017336,0.002565441,0.005074407,0.0072145504
t_116,24.210399999999993,42.69778,0.009551963,0.004815006,0.0072363513,0.0136794
t_117,23.88490999999999,42.72029,0.0076965597,0.0043538357,0.006903634,0.01006143
t_118,24.388739999999984,42.80629,0.008285187,0.003627667,0.0077818674,0.012174637
t_1186,20.892380000000003,47.29412,0.009318935,0.0027668027,0.005254376,0.0076060677
t_1188,21.07535999999999,47.40172,0.010039974,0.0029724499,0.005433986,0.008049227
t_1189,20.73383000000001,47.41834,0.008719916,0.0024404798,0.004977556,0.0069287126
t_119,23.529930000000007,42.50198,0.0066573652,0.0032085786,0.006012253,0.008013534
t_1190,20.916859999999986,47.52596,0.009238464,0.0026134464,0.0051376508,0.0073146434
t_1192,21.100310000000007,47.63332,0.009674809,0.0027871875,0.0052954606,0.007673114
t_1193,20.757959999999997,47.64995,0.008034934,0.0022992902,0.0048627667,0.0066286535
t_1194,20.941460000000006,47.75733,0.008809922,0.0024450503,0.005003231,0.0069614253
t_12,24.909940000000006,41.79674,0.0052449633,0.0017434075,0.0055944496,0.007048044
t_120,23.707240000000013,42.61126,0.008155532,0.0037338636,0.006435742,0.011314543
t_121,23.3819,42.63293,0.0081294915,0.0033409535,0.006121182,0.010414829
t_1215,21.125370000000004,47.86444,0.008998899,0.0025888982,0.0051398603,0.007239447
t_122,23.55928,42.74224,0.008839124,0.003896837,0.0065609626,0.011680788
t_1220,21.150559999999984,48.09508,0.008300899,0.0023840847,0.004971068,0.0068094013
t_123,23.233509999999995,42.76365,0.010173262,0.0038790803,0.0059229215,0.0097808
t_1239,26.59604999999999,46.46672,0.12712876,0.16543704,0.058866113,0.2148773
t_124,23.73702,42.85132,0.007162226,0.0029413009,0.0070483326,0.010407497
t_1240,26.25891999999999,46.49245,0.09978721,0.13149177,0.05270812,0.14100872
t_1241,26.446159999999992,46.59604,0.09226172,0.13102804,0.051295016,0.14060016
t_1242,26.633790000000005,46.69937,0.09773963,0.12575905,0.048493646,0.17086694
t_1243,26.295870000000008,46.72512,0.08021695,0.102602996,0.044396,0.115148924
t_1244,26.483589999999992,46.82847,0.08399286,0.099160194,0.042343818,0.14092776
t_1245,26.14519999999999,46.85395,0.06691745,0.08050373,0.038395196,0.094660744
t_1246,26.671699999999987,46.93156,0.07064297,0.09218451,0.039561428,0.1055815
t_1247,26.333,46.95732,0.06407329,0.078235306,0.03689427,0.09251274
t_1248,26.521199999999993,47.06043,0.064560875,0.073558554,0.034817673,0.11088864
t_1249,25.77077,46.64642,0.07167421,0.08080728,0.038993664,0.11954353
t_125,23.410950000000014,42.873,0.0075667794,0.004040386,0.0066701905,0.009515728
t_1250,25.95778999999999,46.75031,0.07237944,0.08070608,0.03913001,0.11942359
t_1251,25.619529999999997,46.77496,0.057735942,0.06384139,0.03373036,0.07863751
t_1252,25.806629999999984,46.87887,0.054381642,0.06377842,0.033831462,0.078575775
t_1253,25.99412000000001,46.98252,0.05721745,0.06364973,0.03329768,0.07844956
t_1254,25.655069999999995,47.00717,0.04886493,0.051120583,0.02940506,0.0659394
t_1255,25.842659999999995,47.11085,0.04741869,0.05103875,0.02901266,0.06585608
t_1256,26.030630000000002,47.21426,0.046863362,0.049998198,0.028192032,0.06479463
t_1257,25.690789999999993,47.23892,0.036585208,0.026664395,0.02542144,0.055756576
t_1258,25.878860000000003,47.34235,0.040630244,0.040567156,0.024804352,0.06930095
t_1259,25.50313,47.13523,0.03912473,0.041351765,0.025713561,0.055813152
t_126,23.588760000000008,42.98211,0.007192551,0.0030563204,0.007174783,0.010710058
t_1260,25.163430000000005,47.15905,0.03635274,0.03364296,0.022581698,0.059893552
t_1261,25.350779999999986,47.26302,0.040783085,0.0336321,0.022627983,0.059878528
t_1262,25.01060000000001,47.28658,0.03348932,0.027513564,0.019999756,0.05125034
t_1263,25.53853000000001,47.36674,0.032392003,0.021692434,0.022407493,0.04746211
t_1264,25.19802999999999,47.39057,0.032469813,0.02750995,0.020036785,0.051245138
t_1265,25.385860000000008,47.4943,0.028901953,0.027488794,0.019868385,0.04062273
t_1266,25.04489000000001,47.51786,0.0251518,0.022630872,0.017848605,0.034967568
t_1267,25.232799999999997,47.62161,0.028085997,0.022618545,0.017718334,0.044069987
t_1268,25.421120000000002,47.7251,0.027275743,0.022345446,0.017435456,0.043660596
t_1269,26.182019999999994,47.08592,0.057623822,0.062133424,0.03219329,0.096950024
t_127,23.262259999999998,43.00353,0.0066510695,0.002686397,0.0067615267,0.009726435
t_1270,26.370299999999986,47.18905,0.064417824,0.06615045,0.029524913,0.09299972
t_1271,26.558989999999994,47.29192,0.05037091,0.054538332,0.028781492,0.08744354
t_1272,26.219009999999997,47.31741,0.045926623,0.047786195,0.02702062,0.07879554
t_1273,26.407780000000002,47.4203,0.042745974,0.04465557,0.025595453,0.07471276
t_1274,26.596959999999996,47.52293,0.046082336,0.040919278,0.024015682,0.06977089
t_1275,26.25618,47.54843,0.036302406,0.03673986,0.02281183,0.050885428
t_1276,26.44543999999999,47.65108,0.041771613,0.038151473,0.020710343,0.06039058
t_1277,26.635109999999997,47.75346,0.034522418,0.030990517,0.020254826,0.05619463
t_1278,26.293530000000004,47.77897,0.031266756,0.028288016,0.019413585,0.05236179
t_1279,26.067319999999995,47.44552,0.044620343,0.03899506,0.023912694,0.06719352
t_128,23.766930000000002,43.09098,0.010498622,0.005560663,0.0077372277,0.015234619
t_1280,25.726679999999988,47.47019,0.035647474,0.033077337,0.021937491,0.05910965
t_1281,25.915230000000008,47.57338,0.032920554,0.031947196,0.021251455,0.04563996
t_1282,25.574099999999987,47.59777,0.0290598,0.027114134,0.019505965,0.040194143
t_1283,26.104179999999985,47.67631,0.035791915,0.030307068,0.020393861,0.05523174
t_1284,25.762730000000005,47.70098,0.02653341,0.026291914,0.01897221,0.039249435
t_1285,25.95177000000001,47.80393,0.032152414,0.02508679,0.01829795,0.047726005
t_1286,25.60983999999999,47.82833,0.025617693,0.021740321,0.017015643,0.042749785
t_1287,25.798959999999994,47.93129,0.030383635,0.02338928,0.015786983,0.041393593
t_1288,25.988490000000013,48.03399,0.028288899,0.019719135,0.01585502,0.039668363
t_1289,25.079340000000002,47.74867,0.022255579,0.018713294,0.015887229,0.030224642
t_129,24.71439000000001,42.78296,0.010018191,0.006126855,0.008117115,0.016382074
t_1290,25.267740000000003,47.85218,0.024508627,0.018512014,0.015663916,0.0377967
t_1291,25.45653999999999,47.95542,0.020365216,0.018061813,0.015330299,0.029416706
t_1292,25.11394999999999,47.97899,0.02020605,0.015413332,0.014140407,0.02606506
t_1293,25.302840000000003,48.08225,0.018769518,0.01507483,0.013872595,0.025628123
t_1294,25.492130000000003,48.18525,0.020411579,0.01456667,0.013526125,0.03148427
t_1295,25.14873,48.20883,0.016450938,0.012637089,0.012606053,0.022414207
t_1296,25.33811,48.31184,0.017712679,0.012248864,0.012323663,0.027603848
t_1297,24.99421000000001,48.33515,0.015613322,0.0106377425,0.011500606,0.024810107
t_1298,25.52789999999999,48.41459,0.023357786,0.013181595,0.011456128,0.024483552
t_1299,26.483280000000008,47.88137,0.03579859,0.029205339,0.017600212,0.049102537
t_13,24.58734000000001,41.82056,0.0052121524,0.0016569798,0.005465486,0.006786494
t_130,24.893380000000008,42.89094,0.009943478,0.0046109348,0.008743465,0.014573
t_1300,26.14121,47.90661,0.028687108,0.023585128,0.017517868,0.04551093
t_1301,26.67344,47.98351,0.023707379,0.023660833,0.017267523,0.03618545
t_1302,26.331050000000005,48.00903,0.024798848,0.021881508,0.016666455,0.034074377
t_1303,26.521299999999997,48.11118,0.022890259,0.020067882,0.015775505,0.03188598
t_1304,26.17841999999999,48.13642,0.022731684,0.018425772,0.015164559,0.03766201
t_1305,26.36876000000001,48.23859,0.020057775,0.017030355,0.014433259,0.028124778
t_1306,26.559500000000014,48.3405,0.017037658,0.010066867,0.013682437,0.026294501
t_1307,26.215810000000005,48.36575,0.017759297,0.014469946,0.013229389,0.024841994
t_1308,26.406650000000013,48.46767,0.017614583,0.013343587,0.012603497,0.029455103
t_1309,25.645749999999992,48.0584,0.027015029,0.01951286,0.01426386,0.036035098
t_131,24.567440000000005,42.91456,0.01065259,0.0065683383,0.008386689,0.017259276
t_1310,25.83537000000001,48.16111,0.01975499,0.016538424,0.014396153,0.027502794
t_1311,26.025390000000016,48.26356,0.018921953,0.015549382,0.013832575,0.026240088
t_1312,25.68182999999999,48.28798,0.020846438,0.013915984,0.01311432,0.030409606
t_1313,25.871939999999995,48.39044,0.017186847,0.013154351,0.01265137,0.023106778
t_1314,26.062459999999987,48.49264,0.014910676,0.007951056,0.012151325,0.021979423
t_1315,25.71808999999999,48.51707,0.017639467,0.01115729,0.0116027985,0.025720786
t_1316,25.90870000000001,48.61928,0.019791568,0.011781602,0.010687421,0.024567641
t_1317,25.563829999999996,48.64343,0.014077372,0.009488868,0.010670513,0.018048014
t_1318,26.099710000000016,48.72123,0.013400456,0.0098007135,0.0107456,0.01849372
t_1319,25.18368000000001,48.43817,0.01601911,0.010338628,0.011268583,0.02428126
t_132,24.74651,43.02258,0.011903685,0.007692656,0.009058636,0.019433212
t_1320,25.373549999999994,48.54094,0.016349947,0.009950221,0.010989101,0.023589313
t_1321,25.028840000000002,48.56425,0.019042024,0.009826129,0.009874002,0.019613316
t_1322,25.218790000000013,48.66702,0.014212474,0.008454221,0.010106591,0.02086327
t_1323,25.409159999999986,48.76953,0.017222287,0.009078837,0.009394579,0.018479755
t_1324,25.06362999999999,48.79285,0.014666632,0.007204977,0.009322497,0.018500125
t_1325,25.254079999999988,48.89538,0.011614787,0.0069180336,0.009097707,0.0179442
t_1326,25.444940000000003,48.99763,0.010920567,0.0065923315,0.008848319,0.013723627
t_1327,25.09858,49.02095,0.010325334,0.005929957,0.008433201,0.0126764355
t_1328,25.289530000000013,49.12322,0.013098077,0.0063611055,0.007842005,0.015456958
t_1329,26.597890000000007,48.56932,0.01919318,0.012207809,0.011969371,0.027533723
t_133,24.42013,43.04593,0.011651873,0.0069923257,0.0086391205,0.018088646
t_1330,26.253379999999993,48.59458,0.015544752,0.011428958,0.011627409,0.0207714
t_1331,26.44471999999999,48.69625,0.014581128,0.010525766,0.011091468,0.019517766
t_1332,26.63646,48.79765,0.013278485,0.00962914,0.010553476,0.018248904
t_1333,26.29113000000001,48.82291,0.017267758,0.010188097,0.009827898,0.022016333
t_1334,26.482969999999995,48.92433,0.0116987815,0.008357423,0.009831011,0.016401485
t_1335,26.137139999999988,48.94932,0.01610226,0.008796086,0.009128525,0.019711465
t_1336,26.675219999999996,49.02547,0.012422492,0.007648148,0.009372176,0.01934864
t_1337,26.32907,49.05074,0.013591897,0.0072555887,0.009167932,0.018597635
t_1338,26.521410000000003,49.1519,0.010242483,0.0066770404,0.008771306,0.013855702
t_1339,22.209519999999998,48.27198,0.01073909,0.0036990668,0.006104293,0.009440637
t_134,24.92595,43.13035,0.0149375135,0.009025494,0.009806571,0.021916393
t_1340,22.395820000000015,48.3775,0.011879531,0.0038020853,0.0061998754,0.009667786
t_1341,22.051050000000004,48.39608,0.010296575,0.003200736,0.005715519,0.00847655
t_1342,22.237419999999986,48.50162,0.010619739,0.0032852883,0.005798917,0.008642622
t_1343,22.424199999999985,48.60689,0.008123544,0.0029877455,0.0061591724,0.0095833875
t_1344,22.26545999999999,48.73076,0.0074115773,0.0025849128,0.005770134,0.008604483
t_1345,22.45272,48.83578,0.0071938857,0.0026201678,0.0058203656,0.008691605
t_1346,22.92750000000001,48.46333,0.008093489,0.0040837945,0.007141747,0.009591903
t_1347,22.58252999999999,48.48275,0.010306619,0.0038837886,0.0062798033,0.009789645
t_1348,23.11497,48.56804,0.007899451,0.0041201776,0.0071957232,0.009655595
t_1349,22.769659999999988,48.58774,0.008200651,0.003513436,0.006654931,0.010812841
t_135,24.59926999999999,43.15398,0.013821973,0.008225744,0.009355287,0.020437507
t_1350,22.957189999999997,48.69246,0.006917159,0.0022877532,0.0067017754,0.008628388
t_1351,22.61139,48.71189,0.008672487,0.0030304561,0.006216506,0.009685176
t_1352,23.14515,48.79692,0.008268664,0.0035526853,0.0067288983,0.01090273
t_1353,22.799000000000007,48.81663,0.0061656614,0.001972561,0.006257401,0.0077264155
t_1354,22.987030000000004,48.9211,0.007915634,0.003063274,0.0062812194,0.009763146
t_1355,22.6404,48.94053,0.005995722,0.0026406737,0.005856265,0.0069321105
t_1356,23.17546999999999,49.0253,0.0072800065,0.00306861,0.0062875827,0.009775803
t_1357,22.828489999999988,49.04501,0.006113003,0.0026477643,0.0058772904,0.0069459495
t_1358,23.01701,49.14923,0.0065395907,0.0026526812,0.005883146,0.008771692
t_1359,23.205929999999995,49.25318,0.006315273,0.0026562635,0.005873766,0.0069625266
t_136,24.778780000000012,43.2618,0.015283093,0.009699613,0.010157186,0.023139596
t_1360,22.85812999999999,49.2729,0.0056050117,0.0022983917,0.0055170143,0.0062523154
t_1361,23.04713000000001,49.37686,0.0058577633,0.002301743,0.005509136,0.00625909
t_1368,24.461430000000007,48.25433,0.013420879,0.00920689,0.010773039,0.017642105
t_1369,24.650149999999996,48.3579,0.013096226,0.009141911,0.010677486,0.017548166
t_137,24.451660000000004,43.28516,0.015357498,0.009790004,0.009190615,0.021365073
t_1370,24.839290000000005,48.46121,0.0147873955,0.008989932,0.010531355,0.021851296
t_1371,24.494740000000007,48.48368,0.0120159285,0.007743659,0.009799011,0.0154869035
t_1372,24.683960000000013,48.58701,0.013087981,0.0076253926,0.0096776765,0.019305358
t_1373,24.873590000000007,48.69006,0.013940891,0.0074435873,0.00951744,0.018958453
t_1374,24.52821,48.71254,0.012422937,0.006490356,0.0089225415,0.017105373
t_1375,24.717919999999992,48.81562,0.0153516065,0.0071215113,0.008385599,0.015399616
t_1376,24.908050000000003,48.91842,0.010966385,0.006158203,0.008623598,0.016444845
t_1377,24.561849999999993,48.94091,0.012922755,0.0060909246,0.0077626877,0.014962911
t_1378,23.42929000000001,48.31841,0.010516047,0.0056187715,0.008364138,0.015353629
t_1379,23.617019999999997,48.42282,0.009230253,0.003637386,0.00840576,0.012199047
t_138,24.95866000000001,43.36936,0.020698091,0.012863068,0.0105635375,0.024034485
t_1380,23.27233000000001,48.44335,0.008653479,0.004804326,0.007746839,0.0108292755
t_1381,23.80516,48.52697,0.009274531,0.0036419106,0.008415066,0.012210405
t_1382,23.460139999999996,48.54778,0.01011499,0.0048169913,0.007782678,0.013683615
t_1383,23.648359999999997,48.65195,0.009596849,0.0048235883,0.007791051,0.013697617
t_1384,23.302850000000007,48.67248,0.010143336,0.0041310475,0.0072268043,0.012200616
t_1385,23.49114,48.77666,0.0074540293,0.0026712157,0.0072343983,0.009685388
t_1386,23.679849999999988,48.88057,0.007684552,0.0026739452,0.00721845,0.009692772
t_1387,23.33350999999999,48.90111,0.007722572,0.0035584327,0.006735825,0.008655817
t_1388,24.02602999999999,48.85948,0.009292675,0.0048045833,0.0077256453,0.010829709
t_1389,24.21548999999999,48.96284,0.012181601,0.005325944,0.007298494,0.013534243
t_139,24.06295,42.82908,0.008251091,0.005087418,0.007421994,0.011302823
t_1390,23.86896999999999,48.98422,0.008247463,0.0041231764,0.007179308,0.009660839
t_1391,24.40536,49.06594,0.008604047,0.004656213,0.007556875,0.0105788335
t_1392,24.05850000000001,49.08759,0.009120968,0.004077096,0.007117876,0.012081526
t_1393,24.24844999999999,49.1907,0.009550894,0.004004539,0.0070353737,0.011920758
t_1394,23.901099999999985,49.21209,0.009840703,0.003939647,0.006325221,0.010807746
t_1395,24.091129999999993,49.31521,0.010989182,0.0038740854,0.0062574646,0.009771415
t_1396,24.28157999999999,49.41806,0.008670876,0.0033743898,0.006478005,0.010492374
t_1397,23.933390000000003,49.43945,0.010124465,0.0033483068,0.0058518476,0.008765706
t_1398,23.522289999999998,49.00504,0.006739944,0.0023001153,0.0067224833,0.008663111
t_1399,23.711489999999998,49.1087,0.007440828,0.0035481222,0.0066891997,0.008637119
t_14,24.76459,41.92935,0.0056719254,0.001893471,0.005796434,0.007494624
t_140,24.24135000000001,42.93762,0.008636979,0.0038465036,0.007997762,0.012720562
t_1400,23.364319999999992,49.12924,0.006430899,0.0019837231,0.0062764077,0.007758941
t_1401,23.553589999999986,49.23291,0.006916817,0.003061142,0.0062479675,0.007737722
t_1402,23.74328,49.33631,0.009067416,0.00340137,0.0059102853,0.009687598
t_1403,23.395280000000014,49.35686,0.0072005107,0.002647378,0.005849371,0.008758646
t_1404,23.585049999999995,49.46028,0.008467553,0.0029435218,0.005535119,0.008699618
t_1405,23.236549999999994,49.48055,0.00621133,0.002294729,0.005488124,0.007875522
t_1406,23.775239999999997,49.56342,0.007937014,0.0029004351,0.0054845307,0.008604737
t_1407,23.426389999999998,49.58398,0.008876158,0.002552945,0.0051948726,0.0071645956
t_1408,24.752049999999997,49.04372,0.009837485,0.0052781506,0.0079986425,0.014651684
t_1409,24.942669999999993,49.14627,0.009723993,0.0050955173,0.007836445,0.014270846
t_141,23.91512,42.96014,0.008574632,0.005338238,0.00758998,0.011717091
t_1410,24.595650000000006,49.16877,0.010085724,0.004535771,0.0074379686,0.013082287
t_1411,24.78635,49.27133,0.00807278,0.0043888963,0.0072991024,0.010121861
t_1412,24.438819999999993,49.29354,0.010108932,0.004384403,0.0066092107,0.01170485
t_1413,24.97747000000001,49.37362,0.00899486,0.0042196047,0.007142882,0.012395272
t_1414,24.629610000000014,49.39612,0.007738786,0.0037888892,0.0068139564,0.009070355
t_1415,24.820809999999994,49.49842,0.008118357,0.0036514988,0.0066790464,0.011127956
t_1416,24.47245000000001,49.52064,0.0068424256,0.0032780406,0.006374757,0.008142383
t_1417,24.663729999999987,49.62296,0.006587831,0.0031660378,0.006257725,0.0079342825
t_1418,24.12392,49.54231,0.0068318946,0.0029205014,0.006065705,0.009422393
t_1419,24.314869999999985,49.64491,0.0065507973,0.002841925,0.005976059,0.007321414
t_142,24.09360000000001,43.06873,0.01149297,0.006271313,0.008193931,0.016670708
t_1420,23.965840000000014,49.6663,0.0059050904,0.002533044,0.0056913807,0.006720876
t_1421,24.156869999999998,49.7689,0.0055125137,0.0015939537,0.005613264,0.0065936036
t_1422,24.34832,49.87124,0.007849438,0.0026855096,0.0052616214,0.008126015
t_1423,23.99844999999999,49.89263,0.0058338223,0.0021486052,0.0052822796,0.00749974
t_1424,24.18997999999999,49.99498,0.0062958044,0.0020865488,0.0052041053,0.0073382137
t_1428,23.616659999999996,49.68713,0.008489879,0.0025178073,0.005150882,0.0070911855
t_143,24.27243999999999,43.17707,0.013598569,0.0073869894,0.00886938,0.018850055
t_1430,23.80734000000001,49.79002,0.008191131,0.0024700558,0.0050958213,0.006991006
t_1438,24.855439999999987,49.72501,0.0066647027,0.0030409812,0.00612875,0.0076997527
t_1439,24.50623999999999,49.74723,0.0076234243,0.0027503017,0.0058741705,0.009010694
t_144,23.945480000000003,43.1996,0.012096274,0.0065506194,0.008366327,0.017224345
t_1440,24.69802999999999,49.84929,0.00853016,0.0029706263,0.0054883915,0.008018903
t_1441,24.890240000000006,49.95107,0.00577234,0.0025358684,0.005639544,0.0067264475
t_1442,24.540189999999996,49.9733,0.006717517,0.0023087983,0.005425363,0.007911379
t_1443,24.732489999999984,50.0751,0.0071459184,0.0024867933,0.0050647235,0.0076747504
t_1444,24.925209999999993,50.17662,0.0070716036,0.0023762535,0.0049554077,0.007419806
t_145,24.124390000000005,43.30797,0.012491538,0.007740018,0.009072461,0.01952308
t_1457,25.754520000000014,48.74566,0.012994277,0.008971781,0.010321136,0.01730148
t_1458,25.945629999999994,48.84762,0.015548044,0.008416544,0.009949271,0.020793244
t_1459,25.599940000000004,48.87178,0.011913328,0.007682196,0.009545341,0.015394404
t_146,24.303679999999986,43.4161,0.017336493,0.010294258,0.0094217295,0.020313222
t_1460,25.79113000000001,48.97375,0.013462662,0.0072394386,0.009229888,0.018566538
t_1461,25.982730000000004,49.07546,0.012054195,0.0067756567,0.008899549,0.017666347
t_1462,25.63622000000001,49.09962,0.014573237,0.006998654,0.008185719,0.015200048
t_1463,25.827910000000003,49.20134,0.012094187,0.0058633443,0.008296197,0.015851341
t_1464,26.020019999999988,49.30279,0.011131169,0.0054786312,0.008003232,0.015066105
t_1465,25.672680000000014,49.32696,0.008425402,0.0032803372,0.0077468003,0.011291562
t_1466,25.86488,49.42842,0.011452003,0.005348576,0.0071449806,0.013577194
t_1467,26.17474999999999,49.1769,0.0094094435,0.004069162,0.008560063,0.013268465
t_1468,26.36717999999999,49.27807,0.012963263,0.0065408982,0.007837819,0.015782934
t_1469,26.560030000000012,49.37897,0.011403957,0.005365529,0.007873047,0.014832765
t_147,23.97596999999999,43.43865,0.015822904,0.009020364,0.0088226,0.018390164
t_1470,26.212549999999993,49.40398,0.008295289,0.0032872288,0.007704765,0.011309296
t_1471,26.40548000000001,49.50489,0.0102952635,0.004708266,0.0074045793,0.013452168
t_1472,26.598839999999996,49.60553,0.010112853,0.0043349853,0.0071058106,0.012647398
t_1473,26.250519999999995,49.63054,0.009071633,0.0041321362,0.006970246,0.012203016
t_1474,26.443970000000007,49.7312,0.009688707,0.0042874943,0.0063924994,0.011511365
t_1475,26.63784000000001,49.83158,0.01045607,0.0039494783,0.006142643,0.009912759
t_1476,26.288690000000003,49.85659,0.009772307,0.0037794397,0.0060371077,0.009593009
t_1477,25.48089999999999,49.22522,0.0147102205,0.006040728,0.0076214955,0.01361371
t_1478,25.133710000000008,49.24855,0.009883052,0.004885975,0.007654732,0.013829804
t_1479,25.32516000000001,49.35057,0.01015452,0.004655091,0.0074568135,0.013338502
t_148,24.155329999999992,43.54681,0.016281834,0.010723701,0.009617161,0.02288341
t_1480,25.517030000000005,49.45231,0.011707921,0.0049465597,0.0069084545,0.011725038
t_1481,25.169010000000014,49.47564,0.0108338995,0.0045241937,0.006646123,0.011982113
t_1482,25.360960000000006,49.5774,0.009501791,0.003830997,0.006789198,0.011533291
t_1483,25.012429999999995,49.60046,0.007378688,0.0034986855,0.006530873,0.008547277
t_1484,25.20447999999999,49.70222,0.009121975,0.003740721,0.006071838,0.010398494
t_1485,25.39694,49.80372,0.0073305024,0.0031604925,0.0062037716,0.009992912
t_1486,25.047570000000007,49.82678,0.005722596,0.0018759767,0.0059896936,0.0074430294
t_1487,26.05749,49.52962,0.009676329,0.0044488837,0.0072332122,0.0128946835
t_1488,25.70931999999999,49.55379,0.009165454,0.0041519455,0.0070257215,0.012246643
t_1489,25.902019999999993,49.65499,0.010736781,0.0043648286,0.006480311,0.010679939
t_149,23.44013000000001,43.11268,0.0077033616,0.003152961,0.00728068,0.010962142
t_1490,25.55333999999999,49.67888,0.007443297,0.0036203768,0.006597152,0.008767874
t_1491,26.095140000000015,49.75593,0.009508408,0.0040703234,0.0062593846,0.0110738035
t_1492,25.746129999999994,49.7801,0.0093989475,0.0038196451,0.00609727,0.010561494
t_1493,25.939340000000016,49.88105,0.00763776,0.0031863267,0.006195073,0.010053672
t_1494,25.589820000000003,49.90494,0.0074163415,0.002981662,0.006029158,0.009568861
t_1495,25.783119999999997,50.0059,0.0074983775,0.0028003163,0.005849821,0.009132319
t_1496,25.976850000000013,50.10658,0.0069680605,0.0026191287,0.005667622,0.008689041
t_1497,26.482650000000007,49.95699,0.0094818445,0.0034956683,0.0058154264,0.009051301
t_1498,26.132980000000003,49.98172,0.007894007,0.002969779,0.005989515,0.009540462
t_1499,26.677030000000002,50.05711,0.008410731,0.003221911,0.005596085,0.009304567
t_15,24.44156000000001,41.95291,0.005257036,0.0017856404,0.0056429273,0.0071746646
t_150,23.618380000000002,43.22158,0.010017331,0.005747974,0.007860728,0.015617192
t_1500,26.327030000000008,50.08213,0.008468242,0.003093683,0.005509389,0.009027618
t_1501,26.521510000000006,50.18226,0.0062627327,0.0025509833,0.0055785063,0.008520354
t_1502,26.170999999999992,50.207,0.0067359055,0.002440308,0.0054841354,0.008243951
t_1503,26.36556999999999,50.30714,0.004954654,0.0014629146,0.0053008306,0.0061862776
t_1504,26.560569999999984,50.40701,0.007165787,0.0023529425,0.0048744935,0.007365663
