# {20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
custom_site_id,lon,lat,McVerry2006Asc
t_104,168.28926,-46.4,0.0003936171
t_1040,169.72656,-45.24189,0.001646842
t_1041,169.77148,-45.24189,0.0016824573
t_1042,169.68164000000002,-45.24189,0.0016172506
t_1043,169.77148,-45.21026,0.0017257477
t_1044,169.81639,-45.21026,0.0017679034
t_1045,169.68164000000002,-45.21026,0.0026719475
t_1046,169.72656,-45.21026,0.0016889251
t_1047,169.77148,-45.17861,0.0017687733
t_1048,169.68164000000002,-45.17861,0.0027346585
t_1049,169.81639,-45.17861,0.0018127267
t_105,168.01976000000002,-46.4,0.00032341725
t_1050,169.72656,-45.17861,0.0023403128
t_1051,169.72656,-45.14694,0.0023951489
t_1052,169.5469,-45.21026,0.0016180191
t_1053,169.59181,-45.21026,0.001620949
t_1054,169.63673,-45.21026,0.0026355663
t_1055,169.63673,-45.17861,0.0022622368
t_1056,169.59181,-45.17861,0.0016556864
t_1057,169.5469,-45.17861,0.0016490947
t_1058,169.59181,-45.14694,0.0016866216
t_1059,169.5469,-45.14694,0.001674298
t_106,168.19942000000003,-46.4,0.00036738778
t_1060,169.63673,-45.14694,0.0017074185
t_1061,169.5469,-45.11525,0.0016967842
t_1062,169.45706,-45.21026,0.0022442166
t_1063,169.36723,-45.21026,0.0024259153
t_1064,169.18757,-45.21026,0.0014867301
t_1065,169.2774,-45.21026,0.0017910724
t_1066,169.2774,-45.14694,0.0016416229
t_1067,169.18757,-45.14694,0.0014977417
t_1068,169.45706,-45.14694,0.0016767986
t_1069,169.36723,-45.14694,0.0022949283
t_107,168.10959000000003,-46.4,0.0002861161
t_1070,169.45706,-45.08354,0.0022761265
t_1071,169.18757,-45.08354,0.0015009337
t_1072,169.77148,-45.14694,0.0018115628
t_1073,169.68164000000002,-45.14694,0.0027950797
t_1074,169.81639,-45.14694,0.001857655
t_1075,169.81639,-45.11525,0.0019027521
t_1076,169.77148,-45.11525,0.0025081795
t_1077,169.68164000000002,-45.11525,0.0017729498
t_1078,169.72656,-45.11525,0.0029139444
t_1079,169.81639,-45.08354,0.0019481417
t_108,168.10959000000003,-46.33802,0.000365278
t_1080,169.68164000000002,-45.08354,0.0018100721
t_1081,169.72656,-45.08354,0.0018510664
t_1082,169.59181,-45.11525,0.0017155289
t_1083,169.63673,-45.11525,0.0017410187
t_1084,169.63673,-45.08354,0.0024001913
t_1085,169.59181,-45.08354,0.0028095706
t_1086,169.5469,-45.08354,0.0017195585
t_1087,169.63673,-45.05182,0.002446648
t_1088,169.59181,-45.05182,0.0028575312
t_1089,169.5469,-45.05182,0.0023601826
t_109,168.01976000000002,-46.33802,0.000342866
t_1090,169.5469,-45.02008,0.0028573032
t_1091,169.59181,-45.02008,0.0024449022
t_1092,169.77148,-45.08354,0.0025662044
t_1093,169.77148,-45.05182,0.0019405164
t_1094,169.68164000000002,-45.05182,0.0024994467
t_1095,169.72656,-45.05182,0.0025588758
t_1096,169.81639,-45.05182,0.003203505
t_1097,169.81639,-45.02008,0.0020403364
t_1098,169.77148,-45.02008,0.001984551
t_1099,169.68164000000002,-45.02008,0.0025521966
t_11,169.5469,-46.4,0.0007519037
t_110,168.28926,-46.33802,0.0004189927
t_1100,169.72656,-45.02008,0.0026151456
t_1101,169.72656,-44.98832,0.0026730218
t_1102,169.36723,-45.08354,0.0016468109
t_1103,169.2774,-45.08354,0.0015847704
t_1104,169.2774,-45.02008,0.0016001372
t_1105,169.18757,-45.02008,0.0024796147
t_1106,169.45706,-45.02008,0.0017165011
t_1107,169.36723,-45.02008,0.0016618852
t_1108,169.18757,-44.95655,0.0016153733
t_1109,169.2774,-44.95655,0.0022708164
t_111,168.19942000000003,-46.33802,0.00039018266
t_1110,169.36723,-44.95655,0.0017334764
t_1111,169.45706,-44.95655,0.0017862321
t_1112,169.63673,-45.02008,0.0024955277
t_1113,169.5469,-44.98832,0.001808284
t_1114,169.59181,-44.98832,0.0024940115
t_1115,169.63673,-44.98832,0.0025476066
t_1116,169.5469,-44.95655,0.0018475469
t_1117,169.59181,-44.95655,0.0018838207
t_1118,169.63673,-44.95655,0.0026032478
t_1119,169.5469,-44.92476,0.0018919493
t_112,168.10959000000003,-46.27596,0.0003892642
t_1120,169.59181,-44.92476,0.0019275496
t_1121,169.63673,-44.92476,0.0019683482
t_1122,169.68164000000002,-44.98832,0.00309916
t_1123,169.77148,-44.98832,0.002745124
t_1124,169.81639,-44.98832,0.0020873665
t_1125,169.77148,-44.95655,0.0020752756
t_1126,169.68164000000002,-44.95655,0.003166546
t_1127,169.72656,-44.95655,0.0032456897
t_1128,169.81639,-44.95655,0.0034265507
t_1129,169.68164000000002,-44.92476,0.002014389
t_113,168.64858000000004,-46.4,0.0005687286
t_1130,169.72656,-44.92476,0.00206564
t_1131,169.77148,-44.92476,0.0028702866
t_1132,169.81639,-44.92476,0.0021832949
t_1133,169.77148,-44.89294,0.003481185
t_1134,169.68164000000002,-44.89294,0.0020604383
t_1135,169.81639,-44.89294,0.002231976
t_1136,169.72656,-44.89294,0.0021121646
t_1137,169.72656,-44.86112,0.0021594365
t_1138,169.77148,-44.86112,0.0029991693
t_1139,169.68164000000002,-44.86112,0.002107686
t_114,168.73841,-46.4,0.00053637463
t_1140,169.81639,-44.86112,0.0022807757
t_1141,169.81639,-44.82927,0.0023293972
t_1142,167.39094,-45.33669,0.00037222597
t_1143,167.48077,-45.33669,0.00046494915
t_1144,167.48077,-45.27351,0.00041592176
t_1145,167.39094,-45.27351,0.0004715163
t_1146,167.5706,-45.27351,0.00051510776
t_1147,167.30111,-45.27351,0.00030446702
t_1148,167.21128,-45.27351,0.0002726004
t_1149,167.48077,-45.21026,0.00037572533
t_115,168.46892000000003,-46.4,0.00046192654
t_1150,167.30111,-45.21026,0.00029072227
t_1151,167.5706,-45.21026,0.00043549947
t_1152,167.03161,-45.27351,0.00021911111
t_1153,167.12144999999998,-45.27351,0.00039891206
t_1154,166.94178,-45.27351,0.0001957896
t_1155,167.12144999999998,-45.21026,0.00023681419
t_1156,167.03161,-45.21026,0.0002145625
t_1157,167.12144999999998,-45.14694,0.00023345528
t_1158,167.21128,-45.21026,0.00026163153
t_1159,167.39094,-45.21026,0.0003275209
t_116,168.55875000000003,-46.4,0.0005088786
t_1160,167.5706,-45.14694,0.00053030404
t_1161,167.21128,-45.14694,0.00025612506
t_1162,167.48077,-45.14694,0.00035012813
t_1163,167.30111,-45.14694,0.00028223533
t_1164,167.39094,-45.14694,0.00031321685
t_1165,167.48077,-45.08354,0.00045507273
t_1166,167.5706,-45.08354,0.0005009527
t_1167,167.30111,-45.08354,0.00027826813
t_1168,167.66043000000002,-45.14694,0.0004346687
t_1169,167.8401,-45.14694,0.0008137587
t_117,168.64858000000004,-46.33802,0.0006328532
t_1170,167.75027,-45.14694,0.00047177568
t_1171,167.92993,-45.14694,0.0007101209
t_1172,167.75027,-45.08354,0.00071488693
t_1173,167.8401,-45.08354,0.0007675539
t_1174,167.66043000000002,-45.08354,0.0004055065
t_1175,167.92993,-45.08354,0.0005047834
t_1176,167.92993,-45.02008,0.0004990338
t_1177,167.75027,-45.02008,0.0004275642
t_1178,167.03161,-45.14694,0.0002132638
t_1179,167.12144999999998,-45.08354,0.0003153557
t_118,168.73841,-46.33802,0.0006100459
t_1180,167.39094,-45.08354,0.00030553338
t_1181,167.21128,-45.08354,0.00025434326
t_1182,167.21128,-45.02008,0.00041521588
t_1183,167.5706,-45.02008,0.00036153884
t_1184,167.30111,-45.02008,0.00027778198
t_1185,167.39094,-45.02008,0.0003030132
t_1186,167.48077,-45.02008,0.00033100758
t_1187,167.39094,-44.95655,0.0003041586
t_1188,167.48077,-44.95655,0.00033105927
t_1189,167.8401,-45.02008,0.00046220093
t_119,168.55875000000003,-46.33802,0.0005557915
t_1190,167.66043000000002,-45.02008,0.00039396418
t_1191,167.8401,-44.95655,0.00046400912
t_1192,167.92993,-44.95655,0.0005036772
t_1193,167.66043000000002,-44.95655,0.00053116964
t_1194,167.75027,-44.95655,0.00042718917
t_1195,167.75027,-44.89294,0.00043496766
t_1196,167.92993,-44.89294,0.0005175103
t_1197,167.8401,-44.89294,0.0004750901
t_1198,167.66043000000002,-44.89294,0.0005383453
t_1199,167.5706,-44.95655,0.00036059244
t_12,169.63673,-46.33802,0.0010987886
t_120,168.46892000000003,-46.33802,0.0004979623
t_1200,167.30111,-44.95655,0.0002798013
t_1201,167.5706,-44.89294,0.00049318984
t_1202,167.48077,-44.89294,0.00033466128
t_1203,167.39094,-44.89294,0.0004162966
t_1204,167.48077,-44.82927,0.00034044622
t_1205,167.5706,-44.82927,0.00037171773
t_1206,168.28926,-45.33669,0.0006271436
t_1207,168.01976000000002,-45.33669,0.00089292246
t_1208,168.19942000000003,-45.33669,0.00063123566
t_1209,168.01976000000002,-45.27351,0.00083295675
t_121,168.37909000000002,-46.33802,0.0004538568
t_1210,168.10959000000003,-45.27351,0.0006180946
t_1211,168.28926,-45.27351,0.0008864055
t_1212,168.19942000000003,-45.27351,0.00062942307
t_1213,168.19942000000003,-45.21026,0.00063180504
t_1214,168.01976000000002,-45.21026,0.00057618174
t_1215,168.28926,-45.21026,0.00068700046
t_1216,168.46892000000003,-45.27351,0.00077631115
t_1217,168.37909000000002,-45.27351,0.0007044309
t_1218,168.73841,-45.27351,0.001613096
t_1219,168.55875000000003,-45.27351,0.0008614079
t_122,168.73841,-46.27596,0.00072349556
t_1220,168.37909000000002,-45.21026,0.00077353517
t_1221,168.46892000000003,-45.21026,0.0009000178
t_1222,168.64858000000004,-45.21026,0.0011936635
t_1223,168.73841,-45.21026,0.0016843006
t_1224,168.55875000000003,-45.21026,0.0010573376
t_1225,168.55875000000003,-45.14694,0.0014171711
t_1226,168.10959000000003,-45.21026,0.00059711206
t_1227,168.19942000000003,-45.14694,0.00064179825
t_1228,168.28926,-45.14694,0.00072442467
t_1229,168.10959000000003,-45.14694,0.000588472
t_123,168.82824,-46.27596,0.0010651293
t_1230,168.01976000000002,-45.14694,0.0005520154
t_1231,168.28926,-45.08354,0.0007601807
t_1232,168.01976000000002,-45.08354,0.00054149865
t_1233,168.19942000000003,-45.08354,0.0006553355
t_1234,168.10959000000003,-45.08354,0.00058847514
t_1235,168.28926,-45.02008,0.00078285293
t_1236,168.64858000000004,-45.14694,0.0017365357
t_1237,168.46892000000003,-45.14694,0.0014619525
t_1238,168.37909000000002,-45.14694,0.0008587266
t_1239,168.73841,-45.14694,0.002810597
t_124,169.00791000000004,-46.27596,0.0008191265
t_1240,168.46892000000003,-45.08354,0.0020935005
t_1241,168.64858000000004,-45.08354,0.0031686325
t_1242,168.55875000000003,-45.08354,0.0032839223
t_1243,168.37909000000002,-45.08354,0.0012736007
t_1244,168.73841,-45.08354,0.0043811426
t_1245,168.46892000000003,-45.02008,0.0013900474
t_1246,168.91808000000003,-45.14694,0.0013912936
t_1247,169.09774,-45.14694,0.0013842526
t_1248,168.82824,-45.14694,0.001536577
t_1249,169.00791000000004,-45.14694,0.0013445086
t_125,169.00791000000004,-46.21384,0.0011826569
t_1250,168.82824,-45.08354,0.0019295292
t_1251,168.91808000000003,-45.08354,0.0015742338
t_1252,169.09774,-45.08354,0.0014395416
t_1253,169.00791000000004,-45.08354,0.0014462575
t_1254,169.09774,-45.02008,0.0014921393
t_1255,169.00791000000004,-45.02008,0.0015151661
t_1256,168.64858000000004,-45.02008,0.005129273
t_1257,168.73841,-45.02008,0.0054660207
t_1258,168.55875000000003,-45.02008,0.0032083236
t_1259,168.37909000000002,-45.02008,0.0009844536
t_126,169.09774,-46.21384,0.0013827053
t_1260,168.37909000000002,-44.95655,0.0015730945
t_1261,168.73841,-44.95655,0.0032885426
t_1262,168.64858000000004,-44.95655,0.0025759586
t_1263,168.55875000000003,-44.95655,0.0018845166
t_1264,168.46892000000003,-44.95655,0.0012958337
t_1265,168.46892000000003,-44.89294,0.0011406831
t_1266,168.82824,-45.02008,0.0021284118
t_1267,168.91808000000003,-45.02008,0.0022650885
t_1268,169.00791000000004,-44.95655,0.00154673
t_1269,168.91808000000003,-44.95655,0.0016520781
t_127,168.91808000000003,-46.21384,0.0011613994
t_1270,168.82824,-44.95655,0.002622042
t_1271,169.09774,-44.95655,0.0015559021
t_1272,168.82824,-44.89294,0.0016706634
t_1273,169.09774,-44.89294,0.0016649576
t_1274,168.91808000000003,-44.89294,0.0015779805
t_1275,169.00791000000004,-44.89294,0.0015618629
t_1276,168.10959000000003,-45.02008,0.00059386255
t_1277,168.01976000000002,-45.02008,0.0007318496
t_1278,168.19942000000003,-45.02008,0.00090317015
t_1279,168.19942000000003,-44.95655,0.00067660457
t_128,168.82824,-46.21384,0.0014670761
t_1280,168.10959000000003,-44.95655,0.00060278183
t_1281,168.28926,-44.95655,0.00078733376
t_1282,168.01976000000002,-44.95655,0.00089054095
t_1283,168.28926,-44.89294,0.00077969866
t_1284,168.01976000000002,-44.89294,0.00056279864
t_1285,168.19942000000003,-44.89294,0.0006833014
t_1286,168.73841,-44.89294,0.0017648875
t_1287,168.55875000000003,-44.89294,0.001434962
t_1288,168.64858000000004,-44.89294,0.0017027175
t_1289,168.37909000000002,-44.89294,0.0014982197
t_129,168.82824,-46.15164,0.002143873
t_1290,168.37909000000002,-44.82927,0.0014257253
t_1291,168.46892000000003,-44.82927,0.0010239637
t_1292,168.73841,-44.82927,0.0014588278
t_1293,168.64858000000004,-44.82927,0.001354741
t_1294,168.55875000000003,-44.82927,0.0011952331
t_1295,168.55875000000003,-44.76553,0.0010770311
t_1296,168.10959000000003,-44.89294,0.0006152641
t_1297,168.28926,-44.82927,0.00077005924
t_1298,168.19942000000003,-44.82927,0.00093432004
t_1299,168.01976000000002,-44.82927,0.0005862099
t_13,169.36723,-46.46192,0.000635603
t_130,169.00791000000004,-46.15164,0.0020054616
t_1300,168.10959000000003,-44.82927,0.00085552566
t_1301,168.01976000000002,-44.76553,0.0008401597
t_1302,168.19942000000003,-44.76553,0.00094724965
t_1303,168.10959000000003,-44.76553,0.0006543869
t_1304,168.28926,-44.76553,0.0010339965
t_1305,168.01976000000002,-44.70171,0.0006617175
t_1306,169.63673,-44.89294,0.002014525
t_1307,169.59181,-44.89294,0.0019746728
t_1308,169.5469,-44.89294,0.0019411196
t_1309,169.63673,-44.86112,0.002062525
t_131,169.09774,-46.15164,0.0013310112
t_1310,169.59181,-44.86112,0.0020245542
t_1311,169.5469,-44.86112,0.0019943945
t_1312,169.63673,-44.82927,0.0021118475
t_1313,169.59181,-44.82927,0.0020764347
t_1314,169.5469,-44.82927,0.0020505844
t_1315,169.5469,-44.79741,0.002107772
t_1316,169.36723,-44.89294,0.002523589
t_1317,169.2774,-44.89294,0.0024901547
t_1318,169.18757,-44.89294,0.0017818956
t_1319,169.45706,-44.89294,0.0018929834
t_132,168.91808000000003,-46.15164,0.0036737213
t_1320,169.18757,-44.82927,0.0021468324
t_1321,169.36723,-44.82927,0.003327842
t_1322,169.2774,-44.82927,0.002135753
t_1323,169.45706,-44.82927,0.0027494037
t_1324,169.45706,-44.76553,0.0021836301
t_1325,169.18757,-44.76553,0.0029702457
t_1326,169.77148,-44.82927,0.0022651667
t_1327,169.72656,-44.82927,0.0022070482
t_1328,169.68164000000002,-44.82927,0.0021556895
t_1329,169.81639,-44.79741,0.002377435
t_133,167.30111,-46.21384,0.00014446065
t_1330,169.77148,-44.79741,0.0023127822
t_1331,169.72656,-44.79741,0.0022546882
t_1332,169.68164000000002,-44.79741,0.0022039346
t_1333,169.81639,-44.76553,0.0024247984
t_1334,169.72656,-44.76553,0.0023018804
t_1335,169.68164000000002,-44.76553,0.002251658
t_1336,169.59181,-44.79741,0.0021289296
t_1337,169.63673,-44.79741,0.0021615685
t_1338,169.59181,-44.76553,0.0021804557
t_1339,169.63673,-44.76553,0.002210593
t_134,167.39094,-46.21384,0.00020534612
t_1340,169.5469,-44.76553,0.0021636442
t_1341,169.59181,-44.73363,0.0022293443
t_1342,169.63673,-44.73363,0.0030540274
t_1343,169.5469,-44.73363,0.0022155643
t_1344,169.59181,-44.70171,0.0030757864
t_1345,169.63673,-44.70171,0.0023021656
t_1346,169.77148,-44.76553,0.0023599216
t_1347,169.77148,-44.73363,0.002406164
t_1348,169.81639,-44.73363,0.0024711948
t_1349,169.68164000000002,-44.73363,0.002298102
t_135,167.48077,-46.21384,0.00021773692
t_1350,169.72656,-44.73363,0.003176112
t_1351,169.81639,-44.70171,0.002516317
t_1352,169.77148,-44.70171,0.0024511763
t_1353,169.72656,-44.70171,0.0023928545
t_1354,169.68164000000002,-44.70171,0.0023426076
t_1355,169.68164000000002,-44.66978,0.0023844817
t_1356,169.36723,-44.76553,0.0023100278
t_1357,169.2774,-44.76553,0.0025979704
t_1358,169.45706,-44.70171,0.0023021272
t_1359,169.18757,-44.70171,0.0069527347
t_136,167.5706,-46.21384,0.00023232079
t_1360,169.36723,-44.70171,0.002493076
t_1361,169.2774,-44.70171,0.0048319125
t_1362,169.18757,-44.63782,0.0034368357
t_1363,169.2774,-44.63782,0.004621899
t_1364,169.45706,-44.63782,0.0023528861
t_1365,169.36723,-44.63782,0.002504071
t_1366,169.5469,-44.70171,0.0030584899
t_1367,169.5469,-44.66978,0.002298923
t_1368,169.63673,-44.66978,0.0023428106
t_1369,169.59181,-44.66978,0.002313184
t_137,167.5706,-46.15164,0.00024644565
t_1370,169.5469,-44.63782,0.0023287546
t_1371,169.63673,-44.63782,0.0023796668
t_1372,169.59181,-44.63782,0.0023470097
t_1373,169.5469,-44.60586,0.0023515082
t_1374,169.59181,-44.60586,0.0023759028
t_1375,169.63673,-44.60586,0.002413077
t_1376,169.77148,-44.66978,0.0024947166
t_1377,169.72656,-44.66978,0.0024357438
t_1378,169.81639,-44.66978,0.002559983
t_1379,169.72656,-44.63782,0.003349902
t_138,167.48077,-46.15164,0.00027646552
t_1380,169.81639,-44.63782,0.0026020124
t_1381,169.68164000000002,-44.63782,0.0032783214
t_1382,169.77148,-44.63782,0.002536519
t_1383,169.81639,-44.60586,0.0026424648
t_1384,169.72656,-44.60586,0.00251558
t_1385,169.68164000000002,-44.60586,0.0024603684
t_1386,169.77148,-44.60586,0.0025768152
t_1387,169.68164000000002,-44.57387,0.002495346
t_1388,169.81639,-44.57387,0.0026821028
