# {20110222_M6.1_Christchurch} median gmf, Stations:None, gmlt:USGS, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_1018,169.36723,-45.27351,0.00096503616,0.00084151217,0.0008956828,0.0011767069,0.0011042169
t_1019,169.18757,-45.27351,0.00086436595,0.0007499373,0.00078409124,0.0010620403,0.0009864916
t_102,168.91808000000003,-46.27596,0.00037691533,0.00031107911,0.00028452845,0.00050173484,0.0004142477
t_1020,169.2774,-45.27351,0.000915631,0.0007968998,0.0008400776,0.0011196682,0.0010466111
t_1021,169.45706,-45.27351,0.0010267117,0.0008990042,0.0009629029,0.001244051,0.0011766348
t_1022,169.59181,-45.33669,0.0010708179,0.0009396651,0.0010121911,0.0012932947,0.0012281586
t_1023,169.63673,-45.30511,0.0011274506,0.000992319,0.0010752958,0.0013556065,0.001294364
t_1024,169.59181,-45.30511,0.0010942343,0.0009612767,0.0010384681,0.0013193941,0.0012554866
t_1025,169.5469,-45.30511,0.001063979,0.0009333561,0.0010045307,0.0012856625,0.0012201737
t_1026,169.59181,-45.27351,0.0011179496,0.0009831812,0.001065155,0.0013457999,0.0012831446
t_1027,169.5469,-45.27351,0.0010867596,0.0009543759,0.0010300721,0.0013110539,0.0012467651
t_1028,169.63673,-45.27351,0.0011771688,0.0010424401,0.001124936,0.001401917,0.0013539558
t_1029,169.5469,-45.24189,0.0011108872,0.0009768314,0.0010569185,0.0013375441,0.00127498
t_103,168.37909000000002,-46.4,0.0004268998,0.00039502143,0.00026689857,0.000499708,0.00048414883
t_1030,169.59181,-45.24189,0.0011419542,0.0010053695,0.0010922409,0.001372508,0.0013111199
t_1031,169.63673,-45.24189,0.0011555064,0.0010147294,0.0011125539,0.0013944248,0.0013255688
t_1032,169.72656,-45.30511,0.0016301567,0.0015710996,0.0014382652,0.0017487076,0.0019397447
t_1033,169.68164000000002,-45.30511,0.0011570489,0.0010193312,0.0011093103,0.0013893099,0.001328701
t_1034,169.77148,-45.30511,0.001239379,0.0010982978,0.0011986144,0.0014748904,0.0014256053
t_1035,169.72656,-45.27351,0.0012163796,0.001074266,0.0011766661,0.0014552259,0.0013977244
t_1036,169.68164000000002,-45.27351,0.0011827472,0.0010431138,0.0011384339,0.0014178738,0.0013586135
t_1037,169.81639,-45.27351,0.0012861541,0.0011389862,0.0012563834,0.0015326136,0.0014787284
t_1038,169.77148,-45.27351,0.0012508476,0.0011062224,0.0012159803,0.0014934713,0.001437763
t_1039,169.81639,-45.24189,0.0013155513,0.001166288,0.0012901217,0.0015651803,0.0015128
t_104,168.28926,-46.4,0.0005105726,0.000500055,0.0003105331,0.00055547757,0.0005900496
t_1040,169.72656,-45.24189,0.001243492,0.0010994,0.0012075795,0.0014853099,0.0014292223
t_1041,169.77148,-45.24189,0.0012790803,0.001132419,0.0012482777,0.0015247738,0.0014705245
t_1042,169.68164000000002,-45.24189,0.001215891,0.0010749848,0.0011742619,0.0014521441,0.0013976543
t_1043,169.77148,-45.21026,0.0013076843,0.0011589794,0.0012810844,0.0015564634,0.0015036854
t_1044,169.81639,-45.21026,0.0013453498,0.0011939823,0.0013244076,0.0015981692,0.0015473019
t_1045,169.68164000000002,-45.21026,0.0025564968,0.0027618308,0.0022117728,0.0023713212,0.0031763813
t_1046,169.72656,-45.21026,0.0012546278,0.0011070325,0.0012244752,0.0015034345,0.0014409556
t_1047,169.77148,-45.17861,0.0013334241,0.001182357,0.0013115046,0.0015861174,0.0015332518
t_1048,169.68164000000002,-45.17861,0.0023762037,0.0025069853,0.002077497,0.0022750397,0.0029268556
t_1049,169.81639,-45.17861,0.0013755464,0.0012220663,0.0013592379,0.001631578,0.0015822285
t_105,168.01976000000002,-46.4,0.00052666076,0.0005350108,0.0003049222,0.00058692996,0.00061259035
t_1050,169.72656,-45.17861,0.0019571912,0.0019479602,0.0017455897,0.0020204934,0.0023582522
t_1051,169.72656,-45.14694,0.0017523483,0.0016783797,0.0015778111,0.0018886838,0.0020766146
t_1052,169.5469,-45.21026,0.0011353128,0.0009995889,0.001084165,0.001364327,0.0013035281
t_1053,169.59181,-45.21026,0.0011645346,0.0010259788,0.001118225,0.001398215,0.0013373015
t_1054,169.63673,-45.21026,0.0020518135,0.0021054463,0.0017905276,0.0020395909,0.0025030032
t_1055,169.63673,-45.17861,0.0015486651,0.0014566118,0.0013769638,0.0017035,0.001821933
t_1056,169.59181,-45.17861,0.0011907708,0.0010505422,0.0011475428,0.0014267657,0.0013679478
t_1057,169.5469,-45.17861,0.001156648,0.0010189593,0.0011088565,0.001388837,0.0013282342
t_1058,169.59181,-45.14694,0.0012173402,0.0010754477,0.0011773,0.0014556355,0.0013989656
t_1059,169.5469,-45.14694,0.0011804231,0.0010409611,0.0011357965,0.0014152612,0.0013559089
t_106,168.19942000000003,-46.4,0.00057966256,0.0005928341,0.00034419188,0.00063862896,0.0006792465
t_1060,169.63673,-45.14694,0.001273538,0.0011309113,0.0012362268,0.0015107634,0.001465675
t_1061,169.5469,-45.11525,0.0012044165,0.0010631805,0.0011630517,0.0014419109,0.0013838169
t_1062,169.45706,-45.21026,0.0016339866,0.0016169784,0.0014064796,0.0017031842,0.0019670192
t_1063,169.36723,-45.21026,0.0015141062,0.00148628,0.0012905312,0.0015952088,0.0018170115
t_1064,169.18757,-45.21026,0.00089776254,0.0007805185,0.00082051003,0.001099582,0.0010256632
t_1065,169.2774,-45.21026,0.00095187995,0.00083016953,0.0008799414,0.0011603084,0.0010890802
t_1066,169.2774,-45.14694,0.0009891833,0.0008645352,0.0009210633,0.0012018936,0.0011327737
t_1067,169.18757,-45.14694,0.0010349114,0.00092438917,0.0008930052,0.0012155367,0.001192774
t_1068,169.45706,-45.14694,0.0011140204,0.000979726,0.001060446,0.0013410089,0.0012786336
t_1069,169.36723,-45.14694,0.0014925734,0.0014456663,0.0012849837,0.0015960193,0.0017812201
t_107,168.10959000000003,-46.4,0.00028852373,0.00024550807,0.00017579275,0.0003735553,0.00031374564
t_1070,169.45706,-45.08354,0.0014128344,0.0013103391,0.0012443368,0.0015783024,0.0016523384
t_1071,169.18757,-45.08354,0.0010761914,0.0009638308,0.0009328885,0.0012589459,0.0012417098
t_1072,169.77148,-45.14694,0.0014624211,0.0013198047,0.001417866,0.0016921507,0.0016903603
t_1073,169.68164000000002,-45.14694,0.0025107474,0.0026751547,0.0021977501,0.0023717566,0.0031028984
t_1074,169.81639,-45.14694,0.0014061277,0.0012505274,0.0013945969,0.001665394,0.0016175624
t_1075,169.81639,-45.11525,0.0014469534,0.0012902198,0.0014394,0.0017069551,0.0016654691
t_1076,169.77148,-45.11525,0.0016568253,0.0015367512,0.0015088982,0.0018436477,0.0019329935
t_1077,169.68164000000002,-45.11525,0.0013485522,0.001202429,0.0013196131,0.0015899505,0.0015534653
t_1078,169.72656,-45.11525,0.0027618143,0.0029843422,0.002430325,0.002558847,0.003428476
t_1079,169.81639,-45.08354,0.0016469383,0.0015084646,0.0015315567,0.001864279,0.0019112271
t_108,168.10959000000003,-46.33802,0.0005750359,0.0005877731,0.00034072946,0.00063413463,0.0006734156
t_1080,169.68164000000002,-45.08354,0.0013377125,0.0011859088,0.0013171046,0.0015917795,0.0015380163
t_1081,169.72656,-45.08354,0.0015176429,0.0013784377,0.0014263405,0.0017390155,0.0017575515
t_1082,169.59181,-45.11525,0.0012784798,0.0011381977,0.001237634,0.0015104159,0.0014725616
t_1083,169.63673,-45.11525,0.001264379,0.0011165548,0.0012348867,0.0015132128,0.0014524817
t_1084,169.63673,-45.08354,0.0017425537,0.0016737768,0.0015637858,0.0018729984,0.002068184
t_1085,169.59181,-45.08354,0.0021800646,0.0022471757,0.0019192753,0.0021531223,0.0026627383
t_1086,169.5469,-45.08354,0.0012707384,0.0011317285,0.0012276275,0.0015002827,0.0014638699
t_1087,169.63673,-45.05182,0.001700216,0.0016114038,0.0015330093,0.0018524781,0.0020050576
t_1088,169.59181,-45.05182,0.002427244,0.002562374,0.0021308772,0.0023215616,0.002989716
t_1089,169.5469,-45.05182,0.002009886,0.0020318916,0.0017748603,0.002036199,0.0024374926
t_109,168.01976000000002,-46.33802,0.00054771634,0.000557941,0.0003204171,0.0006075251,0.0006390321
t_1090,169.5469,-45.02008,0.00212782,0.0021749744,0.0018806335,0.0021247868,0.002590721
t_1091,169.59181,-45.02008,0.0017581647,0.0016891118,0.0015804876,0.0018890245,0.0020866103
t_1092,169.77148,-45.08354,0.0019396025,0.001881475,0.0017659222,0.0020594806,0.00230891
t_1093,169.77148,-45.05182,0.001446825,0.0012868982,0.0014440868,0.001713628,0.001663784
t_1094,169.68164000000002,-45.05182,0.0018155038,0.0017429482,0.0016437252,0.0019507087,0.0021526306
t_1095,169.72656,-45.05182,0.0016763299,0.0015554556,0.0015298956,0.0018642496,0.0019557
t_1096,169.81639,-45.05182,0.0031519332,0.0034490637,0.0028139576,0.002869133,0.003924584
t_1097,169.81639,-45.02008,0.0015297264,0.0013653627,0.0015388755,0.0018027091,0.001759788
t_1098,169.77148,-45.02008,0.0014660223,0.0013028681,0.0014692377,0.0017388902,0.0016849579
t_1099,169.68164000000002,-45.02008,0.0021756373,0.0021921047,0.0019615605,0.0022108075,0.002631646
t_11,169.5469,-46.4,0.00046052615,0.00038439533,0.00036564787,0.0006017086,0.00051193434
t_110,168.28926,-46.33802,0.0005284887,0.0005181799,0.0003250004,0.00057351583,0.000612214
t_1100,169.72656,-45.02008,0.0019368823,0.0018722529,0.0017676422,0.0020641326,0.0023016026
t_1101,169.72656,-44.98832,0.0021515866,0.002135453,0.0019629253,0.0022251587,0.0025848378
t_1102,169.36723,-45.08354,0.0010897154,0.0009571035,0.0010333911,0.001314303,0.0012502109
t_1103,169.2774,-45.08354,0.0010606402,0.0009359287,0.0009915764,0.0012694832,0.0012183799
t_1104,169.2774,-45.02008,0.0010636989,0.00093309645,0.001004217,0.001285284,0.001219798
t_1105,169.18757,-45.02008,0.0016328316,0.0016398615,0.001382506,0.0016725933,0.0019768514
t_1106,169.45706,-45.02008,0.0012020263,0.0010609659,0.0011603334,0.0014392416,0.0013810296
t_1107,169.36723,-45.02008,0.0011308196,0.000995074,0.0010796677,0.0013600728,0.0012981257
t_1108,169.18757,-44.95655,0.0010817233,0.00095675274,0.0010119734,0.0012886723,0.0012430287
t_1109,169.2774,-44.95655,0.0017051413,0.0016959448,0.0014747034,0.0017654853,0.002056167
t_111,168.19942000000003,-46.33802,0.00041394116,0.00038401887,0.0002548009,0.00048368998,0.0004687012
t_1110,169.36723,-44.95655,0.0011722811,0.0010334231,0.0011265641,0.0014061829,0.0013463085
t_1111,169.45706,-44.95655,0.0012473343,0.0011029617,0.0012119669,0.0014895278,0.0014336313
t_1112,169.63673,-45.02008,0.0018017603,0.0017302923,0.0016283795,0.0019356471,0.0021369806
t_1113,169.5469,-44.98832,0.0012959625,0.0011470492,0.0012692403,0.0015456816,0.0014896232
t_1114,169.59181,-44.98832,0.0016939098,0.0015994705,0.0015301338,0.0018522345,0.0019938936
t_1115,169.63673,-44.98832,0.0017922452,0.0017090465,0.0016263295,0.001939014,0.0021181821
t_1116,169.5469,-44.95655,0.0013087853,0.0011569643,0.0012870036,0.0015641374,0.0015035528
t_1117,169.59181,-44.95655,0.0013822396,0.0012305595,0.001363489,0.0016341064,0.0015909985
t_1118,169.63673,-44.95655,0.0016190291,0.0014886999,0.0014834909,0.0018226041,0.0018824405
t_1119,169.5469,-44.92476,0.0013653303,0.0012147967,0.0013440027,0.0016154596,0.0015713857
t_112,168.10959000000003,-46.27596,0.00041375944,0.00038449405,0.00025394867,0.0004825546,0.00046858596
t_1120,169.59181,-44.92476,0.001395508,0.0012407538,0.0013821346,0.001653394,0.0016053146
t_1121,169.63673,-44.92476,0.0014389874,0.0012811285,0.0014326815,0.0017017034,0.0016554635
t_1122,169.68164000000002,-44.98832,0.0029084804,0.003150075,0.0025815421,0.0026853094,0.003610955
t_1123,169.77148,-44.98832,0.0019534496,0.0018673643,0.0017998185,0.0021045555,0.0023072497
t_1124,169.81639,-44.98832,0.0015455615,0.0013773551,0.001561478,0.0018260665,0.0017765738
t_1125,169.77148,-44.95655,0.0016386238,0.001483337,0.0016394339,0.0018886691,0.001892878
t_1126,169.68164000000002,-44.95655,0.0026783329,0.002827101,0.0024027037,0.002559939,0.0032937862
t_1127,169.72656,-44.95655,0.0024829383,0.002552144,0.0022556835,0.0024584262,0.003022796
t_1128,169.81639,-44.95655,0.003441959,0.003802187,0.003097719,0.0030925323,0.0042952783
t_1129,169.68164000000002,-44.92476,0.0014794644,0.0013180049,0.0014809923,0.0017482231,0.0017017107
t_113,168.64858000000004,-46.4,0.00050457905,0.00047491147,0.0003262762,0.00057569856,0.00057956873
t_1130,169.72656,-44.92476,0.0016900693,0.001544691,0.0016031264,0.0019193009,0.0019586228
t_1131,169.77148,-44.92476,0.0018071283,0.0016691367,0.0016874024,0.0020215588,0.0021007573
t_1132,169.81639,-44.92476,0.0016430469,0.0014739509,0.0016676593,0.0019219267,0.0018911865
t_1133,169.77148,-44.89294,0.0031553316,0.0034003214,0.0028634795,0.002930922,0.003901982
t_1134,169.68164000000002,-44.89294,0.0015132013,0.0013503198,0.0015190268,0.0017836696,0.0017409363
t_1135,169.81639,-44.89294,0.0016575633,0.0014843547,0.0016893749,0.0019446311,0.001906155
t_1136,169.72656,-44.89294,0.0015752761,0.0014106351,0.0015880644,0.0018471448,0.0018134636
t_1137,169.72656,-44.86112,0.0015908541,0.0014226893,0.0016100218,0.0018696259,0.0018300472
t_1138,169.77148,-44.86112,0.0018840635,0.0017443681,0.0017690865,0.002100665,0.0021903517
t_1139,169.68164000000002,-44.86112,0.0015420202,0.0013772151,0.0015526736,0.0018154766,0.0017740158
t_114,168.73841,-46.4,0.00047325506,0.000433446,0.00031159693,0.0005577498,0.00053884485
t_1140,169.81639,-44.86112,0.0016612578,0.0014827584,0.0017009544,0.0019592738,0.0019076746
t_1141,169.81639,-44.82927,0.001722139,0.0015444603,0.0017659393,0.0020164594,0.0019797191
t_1142,167.39094,-45.33669,0.0002591944,0.00020867774,0.00017855292,0.0003602303,0.0002775377
t_1143,167.48077,-45.33669,0.0002753347,0.00022265817,0.00019250305,0.00037981055,0.00029610706
t_1144,167.48077,-45.27351,0.00028247852,0.00022879423,0.00019885614,0.0003886163,0.00030433986
t_1145,167.39094,-45.27351,0.0003169905,0.00026697508,0.00020207037,0.00041198553,0.00034503377
t_1146,167.5706,-45.27351,0.0002986339,0.00024264687,0.00021345192,0.00040859924,0.0003229843
t_1147,167.30111,-45.27351,0.0002613478,0.00021197459,0.00017784238,0.00035910297,0.0002799949
t_1148,167.21128,-45.27351,0.00023609017,0.0001888129,0.00015882614,0.0003318561,0.0002510496
t_1149,167.48077,-45.21026,0.0002938645,0.00023920047,0.00020797185,0.0004010549,0.00031749438
t_115,168.46892000000003,-46.4,0.00045996282,0.0004301991,0.00029052232,0.00053038175,0.0005249048
t_1150,167.30111,-45.21026,0.00025772548,0.00020749836,0.00017713266,0.00035820785,0.00027585044
t_1151,167.5706,-45.21026,0.00031470438,0.0002577297,0.00022589507,0.00042518994,0.00034161942
t_1152,167.03161,-45.27351,0.00022848969,0.00018491298,0.00014402144,0.0003156214,0.00024225748
t_1153,167.12144999999998,-45.27351,0.0005021153,0.0005006602,0.00029525807,0.00054382306,0.0005803116
t_1154,166.94178,-45.27351,0.00019884638,0.00015726138,0.00012759195,0.00028495843,0.00020861541
t_1155,167.12144999999998,-45.21026,0.00023663764,0.0001904544,0.00015720079,0.00032942143,0.00025163588
t_1156,167.03161,-45.21026,0.00022160384,0.00017735781,0.00014500681,0.00031141084,0.00023446033
t_1157,167.12144999999998,-45.14694,0.00023578492,0.0001888871,0.00015797334,0.00033059224,0.00025069277
t_1158,167.21128,-45.21026,0.00024179497,0.00019367949,0.00016370697,0.00033895846,0.00025757926
t_1159,167.39094,-45.21026,0.00027091664,0.0002185092,0.00018922525,0.00037527594,0.0002910128
t_116,168.55875000000003,-46.4,0.000534523,0.0005155464,0.00033924088,0.0005913457,0.00061830936
t_1160,167.5706,-45.14694,0.00043839542,0.00039238116,0.00029043484,0.0005308524,0.0004938566
t_1161,167.21128,-45.14694,0.00024397815,0.00019506652,0.00016641548,0.0003429085,0.00026007765
t_1162,167.48077,-45.14694,0.0003212546,0.00026591515,0.0002231119,0.0004269405,0.0003493083
t_1163,167.30111,-45.14694,0.00025785796,0.0002067831,0.00017869638,0.00036049905,0.00027598717
t_1164,167.39094,-45.14694,0.00029466752,0.00024140925,0.00020598728,0.00039816176,0.00031844038
t_1165,167.48077,-45.08354,0.00035423625,0.00029918348,0.0002341474,0.00045710395,0.0003882851
t_1166,167.5706,-45.08354,0.00044174254,0.00039394456,0.00029464872,0.0005365599,0.0004972911
t_1167,167.30111,-45.08354,0.0002707443,0.00021878524,0.00018832437,0.0003739731,0.00029082203
t_1168,167.66043000000002,-45.14694,0.00032439193,0.00026368586,0.00023902766,0.00044303574,0.00035267646
t_1169,167.8401,-45.14694,0.0007112064,0.0007006423,0.0004836344,0.0007609144,0.00083759084
t_117,168.64858000000004,-46.33802,0.0005270129,0.0004974812,0.00034452145,0.0005983497,0.0006071271
t_1170,167.75027,-45.14694,0.0003570574,0.0002938942,0.00026616425,0.00047809805,0.00039074375
t_1171,167.92993,-45.14694,0.0005253636,0.00046884693,0.00036978448,0.0006322053,0.0005958272
t_1172,167.75027,-45.08354,0.0006232277,0.000596933,0.00042312234,0.0006924535,0.00072544796
t_1173,167.8401,-45.08354,0.0009483426,0.0010032401,0.0006376507,0.0009882302,0.0011478991
t_1174,167.66043000000002,-45.08354,0.00034485516,0.00028320772,0.00025488774,0.0004635209,0.00037656078
t_1175,167.92993,-45.08354,0.00041358403,0.00034364674,0.0003194117,0.00054512545,0.00045662065
t_1176,167.92993,-45.02008,0.0004220445,0.0003507737,0.00032813373,0.0005559431,0.0004664562
t_1177,167.75027,-45.02008,0.00042337624,0.00035979814,0.0002967038,0.000539464,0.00046903556
t_1178,167.03161,-45.14694,0.00022099647,0.00017609986,0.00014581782,0.00031264214,0.00023380527
t_1179,167.12144999999998,-45.08354,0.0003466485,0.00030838946,0.00021356119,0.0004272793,0.00038496737
t_118,168.73841,-46.33802,0.00052573904,0.0004912794,0.00034876258,0.00060389284,0.000604469
t_1180,167.39094,-45.08354,0.00029624102,0.00024204091,0.00020869171,0.00040193772,0.0003202524
t_1181,167.21128,-45.08354,0.0002839772,0.0002344987,0.00018186306,0.00037956008,0.00030617777
t_1182,167.21128,-45.02008,0.0004635508,0.00043927072,0.00028810085,0.0005269378,0.0005297065
t_1183,167.5706,-45.02008,0.00033053354,0.00027042476,0.0002422324,0.00044702462,0.00035991802
t_1184,167.30111,-45.02008,0.00027689658,0.00022409833,0.0001937126,0.00038148178,0.00029790803
t_1185,167.39094,-45.02008,0.00030002912,0.00024492794,0.0002127899,0.00040755767,0.00032462808
t_1186,167.48077,-45.02008,0.00031369523,0.0002561414,0.0002262541,0.0004257763,0.00034042494
t_1187,167.39094,-44.95655,0.00030814006,0.0002521917,0.00021967091,0.00041682052,0.00033401983
t_1188,167.48077,-44.95655,0.00034917914,0.0002913073,0.00024218054,0.0004581781,0.00038186688
t_1189,167.8401,-45.02008,0.00039234018,0.00032391195,0.00030095238,0.00052243035,0.00043171702
t_119,168.55875000000003,-46.33802,0.00051258825,0.00048479944,0.00033076655,0.0005812112,0.0005897591
t_1190,167.66043000000002,-45.02008,0.00035167576,0.00028893986,0.00026160348,0.00047226602,0.00038446774
t_1191,167.8401,-44.95655,0.00041809442,0.000348907,0.000321462,0.00054733874,0.00046202965
t_1192,167.92993,-44.95655,0.00046839385,0.00039723254,0.00035727833,0.000597636,0.0005213939
t_1193,167.66043000000002,-44.95655,0.0004260829,0.00036542647,0.00029317042,0.0005366107,0.0004729572
t_1194,167.75027,-44.95655,0.0003861041,0.00031959818,0.0002929954,0.0005121797,0.00042458109
t_1195,167.75027,-44.89294,0.00044577091,0.00038039818,0.00031538977,0.00056424784,0.0004954412
t_1196,167.92993,-44.89294,0.00046841078,0.00039557318,0.0003665959,0.0006015141,0.00052117655
t_1197,167.8401,-44.89294,0.00042112297,0.00035060535,0.0003261085,0.0005532938,0.00046546044
t_1198,167.66043000000002,-44.89294,0.00044727034,0.0003872178,0.00030908157,0.00055702555,0.0004989027
t_1199,167.5706,-44.95655,0.00034203817,0.00028099987,0.00025184013,0.00045950906,0.00037330564
t_12,169.63673,-46.33802,0.0005096341,0.00042879765,0.00041290344,0.00065738684,0.000569636
t_120,168.46892000000003,-46.33802,0.00049120473,0.00046364838,0.00031312022,0.00055908994,0.00056356273
t_1200,167.30111,-44.95655,0.0002798504,0.00022622928,0.0001970556,0.00038616243,0.00030130168
t_1201,167.5706,-44.89294,0.0004362546,0.0003807413,0.00029667708,0.00054036925,0.00048746425
t_1202,167.48077,-44.89294,0.00035581487,0.00029706128,0.00024911895,0.00046625067,0.00038959275
t_1203,167.39094,-44.89294,0.00037995164,0.00032736594,0.00025065543,0.00047941323,0.00042019848
t_1204,167.48077,-44.82927,0.00035898862,0.00029925982,0.000257044,0.00047139399,0.00039323865
t_1205,167.5706,-44.82927,0.0003982826,0.00033678696,0.00027617178,0.00051158015,0.00043950652
t_1206,168.28926,-45.33669,0.0004919774,0.0004167278,0.00038872182,0.0006279577,0.0005493863
t_1207,168.01976000000002,-45.33669,0.0005615359,0.00051471,0.00039134722,0.0006566739,0.00064397807
t_1208,168.19942000000003,-45.33669,0.00048323537,0.00041179027,0.0003594747,0.0006113223,0.0005394811
t_1209,168.01976000000002,-45.27351,0.00046766375,0.0004021326,0.0003309626,0.00058548147,0.0005216799
t_121,168.37909000000002,-46.33802,0.00046564234,0.0004373982,0.00029337508,0.00053400465,0.0005321215
t_1210,168.10959000000003,-45.27351,0.000429371,0.00035773657,0.00033423785,0.0005632769,0.000475084
t_1211,168.28926,-45.27351,0.00068074476,0.00062902196,0.0004981191,0.00078257534,0.00078867446
t_1212,168.19942000000003,-45.27351,0.0004467872,0.00037186092,0.00035323692,0.00058667717,0.0004952628
t_1213,168.19942000000003,-45.21026,0.00046616327,0.0003899782,0.00037073554,0.0006074639,0.0005180511
t_1214,168.01976000000002,-45.21026,0.00041435877,0.00034415862,0.00032045695,0.00054645736,0.00045750433
t_1215,168.28926,-45.21026,0.00050325715,0.00042422107,0.00040511438,0.00064774003,0.0005616976
t_1216,168.46892000000003,-45.27351,0.0006040988,0.00052354136,0.00046392568,0.0007440365,0.0006827156
t_1217,168.37909000000002,-45.27351,0.0005203254,0.00043970477,0.00042117736,0.00066647056,0.00058225315
t_1218,168.73841,-45.27351,0.0015724392,0.001714239,0.0011860997,0.0015571454,0.0019537704
t_1219,168.55875000000003,-45.27351,0.00057440426,0.00048674762,0.0004782006,0.0007323784,0.00064567564
t_122,168.73841,-46.27596,0.00051792455,0.00047745297,0.00034848312,0.0006039934,0.0005932782
t_1220,168.37909000000002,-45.21026,0.0005405892,0.00045855867,0.00044059035,0.0006885715,0.00060566934
t_1221,168.46892000000003,-45.21026,0.0005563173,0.00046983286,0.00046059123,0.00071243395,0.0006239845
t_1222,168.64858000000004,-45.21026,0.0006301845,0.0005370674,0.000535242,0.0007962312,0.00071122416
t_1223,168.73841,-45.21026,0.00083828444,0.000761338,0.0006621113,0.0009717101,0.00096991606
t_1224,168.55875000000003,-45.21026,0.0005870213,0.00049715926,0.00049267773,0.0007490503,0.0006601521
t_1225,168.55875000000003,-45.14694,0.00060677476,0.00051479746,0.0005129488,0.00077158684,0.0006828689
t_1226,168.10959000000003,-45.21026,0.00043740167,0.00036420245,0.00034321359,0.00057439244,0.0004843752
t_1227,168.19942000000003,-45.14694,0.0004658421,0.0003876083,0.0003740074,0.00061197917,0.00051730336
t_1228,168.28926,-45.14694,0.00056251854,0.0004843353,0.000432512,0.0007004832,0.0006325833
t_1229,168.10959000000003,-45.14694,0.00045350584,0.00037893953,0.0003580346,0.00059218385,0.000503271
t_123,168.82824,-46.27596,0.0006609085,0.0006447341,0.00044418292,0.0007163978,0.0007749873
t_1230,168.01976000000002,-45.14694,0.00044285826,0.00037180053,0.0003436015,0.00057413476,0.00049110304
t_1231,168.28926,-45.08354,0.0005247621,0.00044215668,0.0004288615,0.00067581516,0.00058667955
t_1232,168.01976000000002,-45.08354,0.0004398517,0.00036695364,0.0003445637,0.0005758759,0.00048731986
t_1233,168.19942000000003,-45.08354,0.0005284299,0.00045070663,0.00042061132,0.00066775037,0.00059188134
t_1234,168.10959000000003,-45.08354,0.0005230202,0.00044992918,0.00038717737,0.00065281155,0.0005863403
t_1235,168.28926,-45.02008,0.0005922058,0.00051087776,0.0004650895,0.0007349676,0.000667492
t_1236,168.64858000000004,-45.14694,0.0007170815,0.0006261582,0.0005791936,0.0008714709,0.00081579614
t_1237,168.46892000000003,-45.14694,0.00066005054,0.0005781946,0.00050832325,0.0008005823,0.00074909825
t_1238,168.37909000000002,-45.14694,0.00056889805,0.00048590876,0.000465997,0.00071700074,0.00063925097
t_1239,168.73841,-45.14694,0.0016804631,0.0018389246,0.0012857215,0.0016538962,0.0020927514
