# {20110222_M6.1_Christchurch} median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_1094,169.68164000000002,-45.05182,0.0015818311,0.0021317613,0.0014925505,0.0020973606,0.0021305128
t_1095,169.72656,-45.05182,0.0014613229,0.0019035498,0.0013895779,0.002005867,0.0019359667
t_1096,169.81639,-45.05182,0.0027521334,0.004218795,0.002558675,0.0030903907,0.0038866217
t_1097,169.81639,-45.02008,0.0013350012,0.0016725436,0.0013982531,0.001942716,0.0017421538
t_1098,169.77148,-45.02008,0.0012786718,0.0015951529,0.0013345479,0.00187256,0.001667736
t_1099,169.68164000000002,-45.02008,0.0018956877,0.0026801133,0.0017808339,0.0023770246,0.0026036284
t_11,169.5469,-46.4,0.0003981381,0.00046722093,0.00033218504,0.0006390935,0.0005089859
t_110,168.28926,-46.33802,0.00045595056,0.0006286394,0.00029571736,0.0006067748,0.00061095087
t_1100,169.72656,-45.02008,0.0016884634,0.0022908093,0.001605158,0.00222105,0.002277605
t_1101,169.72656,-44.98832,0.0018756135,0.0026122122,0.0017820834,0.0023944003,0.0025568134
t_1102,169.36723,-45.08354,0.00094608444,0.0011666754,0.00093678135,0.0014066547,0.0012356371
t_1103,169.2774,-45.08354,0.0009200209,0.0011406676,0.0008985843,0.0013573287,0.0012033053
t_1104,169.2774,-45.02008,0.0009227396,0.0011377857,0.0009097929,0.0013745782,0.0012042942
t_1105,169.18757,-45.02008,0.0014156324,0.0019980895,0.0012523702,0.0017869076,0.0019519838
t_1106,169.45706,-45.02008,0.0010444784,0.0012943923,0.0010519724,0.001542557,0.0013639394
t_1107,169.36723,-45.02008,0.000981738,0.0012138535,0.0009784566,0.0014560954,0.0012816289
t_1108,169.18757,-44.95655,0.00093786535,0.0011670261,0.00091654615,0.0013773955,0.0012276432
t_1109,169.2774,-44.95655,0.0014796932,0.002068333,0.0013361062,0.0018887827,0.0020300942
t_111,168.19942000000003,-46.33802,0.00035700877,0.0004658172,0.00023183032,0.0005115563,0.00046782088
t_1110,169.36723,-44.95655,0.0010179552,0.0012612712,0.0010208432,0.0015060665,0.0013289886
t_1111,169.45706,-44.95655,0.0010839709,0.0013467644,0.0010985255,0.0015970365,0.001415088
t_1112,169.63673,-45.02008,0.0015689,0.0021149796,0.0014777702,0.00207984,0.0021136436
t_1113,169.5469,-44.98832,0.0011271777,0.001400473,0.0011509868,0.0016588242,0.001471271
t_1114,169.59181,-44.98832,0.001474058,0.0019534598,0.0013878541,0.0019889323,0.0019701414
t_1115,169.63673,-44.98832,0.0015604781,0.002088767,0.0014755161,0.002083562,0.002093808
t_1116,169.5469,-44.95655,0.0011383703,0.0014133498,0.001166962,0.0016789996,0.0014841771
t_1117,169.59181,-44.95655,0.001202834,0.0015035927,0.0012365859,0.0017552093,0.0015705969
t_1118,169.63673,-44.95655,0.001409601,0.0018190976,0.0013456595,0.0019587472,0.001859423
t_1119,169.5469,-44.92476,0.001187673,0.0014844367,0.0012185446,0.0017344457,0.0015509477
t_112,168.10959000000003,-46.27596,0.00035676666,0.00046627593,0.00023099929,0.00051023334,0.00046762812
t_1120,169.59181,-44.92476,0.00121447,0.0015165242,0.0012533456,0.0017762502,0.0015844728
t_1121,169.63673,-44.92476,0.0012529064,0.0015662507,0.001299454,0.001829311,0.0016340557
t_1122,169.68164000000002,-44.98832,0.0025348524,0.003847268,0.0023437585,0.0028867817,0.0035708765
t_1123,169.77148,-44.98832,0.0017037786,0.0022859026,0.0016344454,0.0022664287,0.0022828318
t_1124,169.81639,-44.98832,0.0013487932,0.0016871095,0.0014184309,0.0019681086,0.0017581907
t_1125,169.77148,-44.95655,0.0014290722,0.0018157338,0.0014883386,0.0020341785,0.0018719482
t_1126,169.68164000000002,-44.95655,0.002333814,0.0034529178,0.0021805586,0.002752356,0.0032550206
t_1127,169.72656,-44.95655,0.0021645308,0.0031205474,0.0020475313,0.0026453834,0.002988399
t_1128,169.81639,-44.95655,0.003005459,0.004648608,0.0028147995,0.0033319455,0.0042494596
t_1129,169.68164000000002,-44.92476,0.0012887996,0.0016113675,0.0013435528,0.0018804661,0.0016803724
t_113,168.64858000000004,-46.4,0.0004356686,0.0005766411,0.00029688602,0.00060981855,0.00057803775
t_1130,169.72656,-44.92476,0.0014730493,0.0018892072,0.0014546365,0.002065794,0.0019349252
t_1131,169.77148,-44.92476,0.0015759656,0.0020428835,0.0015315326,0.0021774543,0.002076267
t_1132,169.81639,-44.92476,0.0014337258,0.0018050338,0.0015140625,0.0020717697,0.0018698751
t_1133,169.77148,-44.89294,0.0027529574,0.004155528,0.0025997364,0.0031565253,0.0038539264
t_1134,169.68164000000002,-44.89294,0.0013183028,0.00165179,0.0013779361,0.0019190838,0.0017182865
t_1135,169.81639,-44.89294,0.0014463937,0.0018171859,0.0015334465,0.002096455,0.0018834122
t_1136,169.72656,-44.89294,0.0013730767,0.0017260134,0.0014408865,0.0019887171,0.0017899914
t_1137,169.72656,-44.86112,0.0013868333,0.0017413526,0.0014607036,0.0020134086,0.0018061541
t_1138,169.77148,-44.86112,0.0016432727,0.0021356659,0.0016053771,0.0022637239,0.002161876
t_1139,169.68164000000002,-44.86112,0.0013436201,0.0016852269,0.0014084104,0.0019538228,0.0017508148
t_114,168.73841,-46.4,0.00040870014,0.000526413,0.00028350856,0.00059100694,0.00053729
t_1140,169.81639,-44.86112,0.001449721,0.001815509,0.0015438934,0.0021128259,0.0018835202
t_1141,169.81639,-44.82927,0.0015030658,0.0018921216,0.0016027902,0.0021751453,0.0019539294
t_1142,167.39094,-45.33669,0.00022216537,0.0002517539,0.00016111787,0.00037897466,0.0002750797
t_1143,167.48077,-45.33669,0.00023613348,0.0002687716,0.00017376334,0.0003998407,0.0002934942
t_1144,167.48077,-45.27351,0.0002421,0.0002759784,0.00017931893,0.0004089019,0.00030136463
t_1145,167.39094,-45.27351,0.0002715232,0.00032184907,0.00018215664,0.00043319652,0.00034164905
t_1146,167.5706,-45.27351,0.0002560967,0.0002928591,0.0001925477,0.0004302271,0.00031984187
t_1147,167.30111,-45.27351,0.00022373688,0.00025540264,0.00016026436,0.00037734446,0.000277242
t_1148,167.21128,-45.27351,0.0002020046,0.0002273728,0.00014308335,0.00034849084,0.00024857884
t_1149,167.48077,-45.21026,0.00025168163,0.0002883094,0.00018734354,0.00042175804,0.00031407762
t_115,168.46892000000003,-46.4,0.00039696542,0.00052215054,0.00026437166,0.0005614332,0.00052375766
t_1150,167.30111,-45.21026,0.00022047882,0.0002498152,0.00015945756,0.00037619213,0.00027286616
t_1151,167.5706,-45.21026,0.0002696904,0.00031082638,0.00020356062,0.00044745381,0.00033795947
t_1152,167.03161,-45.27351,0.00019529817,0.00022244519,0.00012967062,0.0003310367,0.0002398771
t_1153,167.12144999999998,-45.27351,0.0004294436,0.00060245406,0.00026593017,0.0005706988,0.0005746077
t_1154,166.94178,-45.27351,0.0001698762,0.00018908668,0.00011484682,0.00029870088,0.00020657082
t_1155,167.12144999999998,-45.21026,0.00020222085,0.00022904931,0.0001414284,0.00034552137,0.00024891194
t_1156,167.03161,-45.21026,0.00018927598,0.00021318893,0.00013042065,0.0003264321,0.00023192582
t_1157,167.12144999999998,-45.14694,0.00020133988,0.00022697766,0.00014196837,0.0003465387,0.0002477244
t_1158,167.21128,-45.21026,0.00020673772,0.00023305128,0.00014732569,0.000355747,0.0002547902
t_1159,167.39094,-45.21026,0.00023189379,0.00026321877,0.00017039877,0.00039437873,0.0002878709
t_116,168.55875000000003,-46.4,0.000461432,0.0006258249,0.00030870095,0.0006261738,0.0006168204
t_1160,167.5706,-45.14694,0.00037541683,0.000472823,0.00026143767,0.0005583172,0.00048806306
t_1161,167.21128,-45.14694,0.00020844716,0.00023452776,0.00014959974,0.0003596753,0.00025699695
t_1162,167.48077,-45.14694,0.0002749355,0.00032024895,0.00020076323,0.00044871564,0.00034519297
t_1163,167.30111,-45.14694,0.00022042649,0.0002487505,0.00016068973,0.00037837133,0.00027272024
t_1164,167.39094,-45.14694,0.00025203504,0.00029056755,0.00018529095,0.00041818077,0.00031467766
t_1165,167.48077,-45.08354,0.00030292346,0.00036000635,0.0002104543,0.000480114,0.00038330097
t_1166,167.5706,-45.08354,0.0003779864,0.0004743043,0.00026492967,0.0005639686,0.0004909321
t_1167,167.30111,-45.08354,0.0002312591,0.0002629622,0.00016915526,0.00039226306,0.00028707364
t_1168,167.66043000000002,-45.14694,0.0002779587,0.00031794817,0.00021524019,0.00046630448,0.00034856048
t_1169,167.8401,-45.14694,0.0006102488,0.0008457169,0.00043587573,0.000802067,0.0008279668
t_117,168.64858000000004,-46.33802,0.00045512788,0.00060414197,0.00031346892,0.0006340079,0.0006053802
t_1170,167.75027,-45.14694,0.00030614325,0.00035459647,0.00023976834,0.00050358876,0.0003862135
t_1171,167.92993,-45.14694,0.00045105355,0.0005664177,0.00033338656,0.0006669595,0.000589038
t_1172,167.75027,-45.08354,0.00053397735,0.0007195208,0.00038074653,0.000728903,0.00071627746
t_1173,167.8401,-45.08354,0.00081323466,0.0012096177,0.00057408615,0.001040984,0.0011335192
t_1174,167.66043000000002,-45.08354,0.00029526293,0.00034119783,0.00022926192,0.00048756457,0.00037176834
t_1175,167.92993,-45.08354,0.00035481248,0.00041482697,0.00028764643,0.0005747597,0.00045093635
t_1176,167.92993,-45.02008,0.00036177764,0.0004230566,0.00029515295,0.0005857906,0.00046013878
t_1177,167.75027,-45.02008,0.00036242744,0.0004333596,0.00026666175,0.0005675072,0.00046258888
t_1178,167.03161,-45.14694,0.00018861429,0.00021150256,0.00013100711,0.0003275227,0.00023104093
t_1179,167.12144999999998,-45.08354,0.00029577728,0.00037024778,0.0001917089,0.00044759642,0.00038000714
t_118,168.73841,-46.33802,0.0004541301,0.0005967449,0.00031731447,0.0006401128,0.0006025933
t_1180,167.39094,-45.08354,0.00025318094,0.0002910779,0.00018751042,0.000421879,0.00031613084
t_1181,167.21128,-45.08354,0.00024242874,0.0002816941,0.00016330105,0.00039786345,0.00030222978
t_1182,167.21128,-45.02008,0.0003954203,0.00052714185,0.00025840005,0.00055195886,0.00052230764
t_1183,167.5706,-45.02008,0.00028259077,0.0003253037,0.0002175403,0.00046955197,0.0003549217
t_1184,167.30111,-45.02008,0.00023631736,0.00026910496,0.00017378967,0.00039986827,0.00029374514
t_1185,167.39094,-45.02008,0.0002562053,0.00029428408,0.00019096663,0.00042748952,0.00032009705
t_1186,167.48077,-45.02008,0.00026803245,0.00030793657,0.00020311873,0.0004469107,0.0003356838
t_1187,167.39094,-44.95655,0.0002629015,0.00030272457,0.00019689958,0.00043689282,0.00032898266
t_1188,167.48077,-44.95655,0.00029809037,0.00034988168,0.00021714889,0.00048057773,0.00037611838
t_1189,167.8401,-45.02008,0.00033608338,0.0003903938,0.00027058925,0.0005500263,0.00042582306
t_119,168.55875000000003,-46.33802,0.0004425635,0.0005886113,0.00030096062,0.0006156228,0.00058818934
t_1190,167.66043000000002,-45.02008,0.0003008545,0.00034779173,0.00023502394,0.00049643486,0.00037915396
t_1191,167.8401,-44.95655,0.00035783456,0.00042012334,0.0002886724,0.00057584903,0.0004551965
t_1192,167.92993,-44.95655,0.0004011623,0.00047864008,0.0003209715,0.0006292873,0.0005137392
t_1193,167.66043000000002,-44.95655,0.0003641911,0.0004394401,0.0002630588,0.00056367164,0.00046588478
t_1194,167.75027,-44.95655,0.00033023354,0.00038457735,0.00026300288,0.0005384272,0.00041826323
t_1195,167.75027,-44.89294,0.00038091562,0.00045728276,0.0002827397,0.0005927171,0.00048748625
t_1196,167.92993,-44.89294,0.00040080928,0.00047616722,0.00032891592,0.00063290086,0.0005129088
t_1197,167.8401,-44.89294,0.00036009552,0.0004217481,0.00029246623,0.00058167946,0.0004580274
t_1198,167.66043000000002,-44.89294,0.00038194898,0.00046517953,0.00027697856,0.0005846744,0.0004908574
t_1199,167.5706,-44.95655,0.0002921713,0.00033770475,0.00022588953,0.00048232274,0.0003677016
t_12,169.63673,-46.33802,0.00044081997,0.0005214159,0.00037508478,0.00069879956,0.0005661063
t_120,168.46892000000003,-46.33802,0.000423993,0.0005628054,0.00028490648,0.00059197244,0.0005621792
t_1200,167.30111,-44.95655,0.00023862965,0.00027140678,0.00017657208,0.0004044847,0.00029675438
t_1201,167.5706,-44.89294,0.00037230967,0.00045711314,0.00026576544,0.00056676526,0.00047957755
t_1202,167.48077,-44.89294,0.0003034759,0.00035643764,0.00022308381,0.0004886751,0.00038327466
t_1203,167.39094,-44.89294,0.00032387307,0.0003925688,0.00022438596,0.00050211686,0.00041337538
t_1204,167.48077,-44.82927,0.00030588717,0.00035870107,0.00022987401,0.0004936705,0.00038638944
t_1205,167.5706,-44.82927,0.0003395735,0.0004039234,0.00024706486,0.00053614285,0.00043186508
t_1206,168.28926,-45.33669,0.0004238508,0.00050549966,0.00035175539,0.0006649953,0.0005437736
t_1207,168.01976000000002,-45.33669,0.00048321058,0.000623571,0.0003538847,0.000694115,0.00063833094
t_1208,168.19942000000003,-45.33669,0.00041614912,0.000499388,0.00032525594,0.00064701005,0.0005341632
t_1209,168.01976000000002,-45.27351,0.00040231904,0.00048688398,0.0002991177,0.0006187914,0.0005168087
t_121,168.37909000000002,-46.33802,0.00040182154,0.00053082046,0.00026693882,0.00056519994,0.0005309209
t_1210,168.10959000000003,-45.27351,0.00036959405,0.00043342705,0.0003021681,0.00059576146,0.00047065606
t_1211,168.28926,-45.27351,0.0005865738,0.00076358445,0.0004506757,0.0008289175,0.00078085484
t_1212,168.19942000000003,-45.27351,0.00038479033,0.0004508545,0.00031941565,0.00062093826,0.00049062405
t_1213,168.19942000000003,-45.21026,0.0004013487,0.00047249525,0.0003350325,0.00064282253,0.00051286805
t_1214,168.01976000000002,-45.21026,0.00035624314,0.0004163943,0.00028934324,0.00057728816,0.00045280694
t_1215,168.28926,-45.21026,0.00043357123,0.00051435974,0.00036623416,0.0006860015,0.00055611925
t_1216,168.46892000000003,-45.27351,0.0005209644,0.00063555635,0.00041983527,0.0007890598,0.00067534036
t_1217,168.37909000000002,-45.27351,0.00044852388,0.00053363794,0.00038110945,0.0007063702,0.0005761668
t_1218,168.73841,-45.27351,0.0013588667,0.0020808016,0.0010743164,0.0016546554,0.0019320617
t_1219,168.55875000000003,-45.27351,0.00049560115,0.0005910489,0.0004328123,0.0007772184,0.000638565
t_122,168.73841,-46.27596,0.00044746752,0.000580066,0.00031704005,0.000640432,0.00059129973
t_1220,168.37909000000002,-45.21026,0.0004660142,0.0005564106,0.00039841834,0.00072980585,0.00059965864
t_1221,168.46892000000003,-45.21026,0.00047983037,0.0005707983,0.00041675812,0.0007557572,0.0006174313
t_1222,168.64858000000004,-45.21026,0.0005440587,0.00065253256,0.0004844311,0.0008457601,0.0007031575
t_1223,168.73841,-45.21026,0.00072410714,0.0009252746,0.00059935363,0.0010328874,0.00095873006
t_1224,168.55875000000003,-45.21026,0.00050655473,0.0006038634,0.00044585785,0.00079511607,0.0006528849
t_1225,168.55875000000003,-45.14694,0.00052360987,0.00062555075,0.00046390019,0.00081908854,0.00067563227
t_1226,168.10959000000003,-45.21026,0.00037631916,0.00044095115,0.00031002625,0.0006073091,0.0004794658
t_1227,168.19942000000003,-45.14694,0.00040080823,0.00046927523,0.00033764332,0.000647286,0.00051162107
t_1228,168.28926,-45.14694,0.0004843557,0.0005868196,0.00039064744,0.00074156804,0.0006257416
t_1229,168.10959000000003,-45.14694,0.00038990655,0.00045844726,0.00032307397,0.00062579726,0.00049766595
t_123,168.82824,-46.27596,0.00057117053,0.0007833631,0.00040410805,0.00075988297,0.000772236
t_1230,168.01976000000002,-45.14694,0.0003804796,0.00044949303,0.0003099118,0.0006062056,0.00048556618
t_1231,168.28926,-45.08354,0.0004515228,0.00053529476,0.00038692675,0.00071507116,0.00057972706
t_1232,168.01976000000002,-45.08354,0.00037761332,0.00044326935,0.00031043257,0.000607692,0.00048131408
t_1233,168.19942000000003,-45.08354,0.00045432767,0.0005452319,0.00037929812,0.0007058851,0.00058476377
t_1234,168.10959000000003,-45.08354,0.00044933986,0.0005438905,0.00034898394,0.0006894741,0.000579197
t_1235,168.28926,-45.02008,0.00050916,0.00061796786,0.00041912822,0.000777199,0.0006588589
t_1236,168.64858000000004,-45.14694,0.0006191756,0.00076135277,0.00052415294,0.0009259609,0.0008067822
t_1237,168.46892000000003,-45.14694,0.00056919776,0.0007016283,0.00045954555,0.0008490946,0.00074123224
t_1238,168.37909000000002,-45.14694,0.00049022964,0.0005891773,0.00042109756,0.00075976335,0.00063245255
t_1239,168.73841,-45.14694,0.0014524438,0.0022334978,0.0011640785,0.0017581705,0.0020687485
