STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V
3165,Shahdad,30.414,57.689,seismic,BHRC,0.0208923547,0.0386997719,0.0203097409,0.0174466081,0,0,0,0,0.0208923547,0.0386997719,0.0203097409,0.0174466081,0.0086532314,0.0204383644,0.0136540209,0.0107090641,0.0138099898,0.0295493614,0.0201871421,0.0192186097
3166,Kahnooj,27.94,57.7,seismic,BHRC,0.0112311927,0.0161343896,0.009890205,0.004776382,0,0,0,0,0.0112311927,0.0161343896,0.009890205,0.0034109407,0.0081615494,0.0123564859,0.0066150243,0.004776382,0.0108852192,0.0262465171,0.0129061385,0.0057102234
3167/02,Rayen,29.59,57.44,seismic,BHRC,0.0159928644,0.0293554875,0.0245340889,0.0158999488,0,0,0,0,0.0159928644,0.0293554875,0.0245340889,0.0158999488,0.0156268094,0.017165546,0.0143707845,0.0130639181,0.0147262997,0.0320683446,0.0197167823,0.0190961559
3168/02,Bam1,29.09,58.35,seismic,BHRC,1.0076503568,1.5775913859,0.8798037848,1.0810118282,0,0,0,0,0.8145382263,1.5775913859,0.8798037848,1.0810118282,1.0076503568,1.0495512207,0.3362140943,0.5996539048,0.6486992864,1.1470156528,0.6977887009,0.6562461444
3169,Cheshmeh sabz,29.465,56.418,seismic,BHRC,0.0238416922,0.0822555121,0.0296621519,0.0100685561,0,0,0,0,0.0238416922,0.0822555121,0.0296621519,0.0079291557,0.009330683,0.0145266756,0.0111052948,0.0100685561,0.0113053007,0.0314188871,0.0166521123,0.0114078233
3170/02,Jiroft,28.671,57.736,seismic,BHRC,0.0411114169,0.1265832831,0.0805856771,0.0303738304,0,0,0,0,0.0411114169,0.1265832831,0.0805856771,0.0303738304,0.0324234455,0.0835718405,0.0281077636,0.0253921114,0.0288760449,0.1124232105,0.0446464469,0.02233929
3172,Bardsir,29.913,56.576,seismic,BHRC,0.0142409786,0.0335582047,0.0242895485,0.0151554835,0,0,0,0,0.0142409786,0.0335582047,0.0242895485,0.0151554835,0.0056109582,0.0115141596,0.0097036723,0.0064482506,0.0106358818,0.0342003734,0.0157268,0.0146676587
3173,Ravar,31.263,56.791,seismic,BHRC,0.0127068298,0.0230723231,0.0334569829,0.0232306189,0,0,0,0,0.0127068298,0.0230723231,0.0334569829,0.0232306189,0.0062688481,0.0111863019,0.0157068359,0.0104909657,0.0128634047,0.0319514533,0.0315421035,0.0249822692
3174/01,Horjand,30.675,57.154,seismic,BHRC,0.0068100204,0.0169949386,0.0163217159,0.01393805,0,0,0,0,0.0068100204,0.0141963547,0.0153359246,0.0133918499,0.0061534047,0.0169949386,0.0163217159,0.01393805,0.0123937819,0.0307340511,0.0277406767,0.0182286242
3175,Kerman 2,30.288,57.072,seismic,BHRC,0.0196088685,0.0452162404,0.0418964669,0.0261232467,0,0,0,0,0.0196088685,0.0452162404,0.0418964669,0.0261232467,0.0084761264,0.019523195,0.0126549257,0.0192034403,0.0312328236,0.06993157,0.0914889966,0.0395510339
3176/01,Abaragh,28.099,57.229,seismic,BHRC,0.1744342508,0.0907772633,0.0502786431,0.0322536323,0,0,0,0,0.1744342508,0.0907772633,0.0502786431,0.0322536323,0.0905089704,0.0688534987,0.0282250488,0.0263809741,0.1135412844,0.0951114602,0.0338374407,0.0216324491
3180,Laleh Zar,29.524,56.812,seismic,BHRC,0.013287156,0.0530180929,0.0284869581,0.0105219606,0,0,0,0,0.013287156,0.0530180929,0.0284869581,0.0105219606,0.0081967788,0.015643709,0.0155699202,0.0087548146,0.0122238532,0.0352918938,0.0249513639,0.0159249325
3187,Zarand,30.81,56.577,seismic,BHRC,0.0124481142,0.0163798041,0.0217676532,0.0394768582,0,0,0,0,0.0124481142,0.0163798041,0.0217676532,0.0394768582,0.0065211009,0.0152600198,0.0124500538,0.0134503766,0.0128680938,0.0186735159,0.0281729713,0.0355237313
3188,Jiroft Dam1,28.86,57.465,seismic,BHRC,0.0222839959,0.0468441354,0.0650889843,0.0242153524,0,0,0,0,0.0222839959,0.0468441354,0.0650889843,0.0242153524,0.0107906218,0.0227255275,0.0176046733,0.0146603442,0.0120150866,0.0288518725,0.0346378006,0.0104357186
3203/02,Hasan Langi,27.386,56.862,seismic,BHRC,0.0127509684,0.0176137388,0.0236131261,0.0189095697,0,0,0,0,0.0127509684,0.0176137388,0.0236131261,0.0189095697,0.0055433945,0.0065404706,0.0141906684,0.0111443233,0.0112224261,0.0208996158,0.0352035987,0.0278204233
3288,Qadrooni Dam,30.962,56.819,seismic,BHRC,0.0193344546,0.0247553057,0.0426033239,0.0297450128,0,0,0,0,0.0179905199,0.0247553057,0.0426033239,0.0297450128,0.0193344546,0.0214203665,0.028853552,0.0275037296,0.0084278389,0.0130812648,0.0214249825,0.0240522277
3290,Baft,29.234,56.603,seismic,BHRC,0.014127421,0.0367504164,0.0239371564,0.0121648483,0,0,0,0,0.014127421,0.0367504164,0.0239371564,0.0121648483,0.0090119572,0.0229816815,0.0177127269,0.0061883212,0.0145569827,0.0426493677,0.0210321292,0.0128353046
