STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
201711130228SSMD.lis,201711130228SSMD.lis,9.6494,-83.9719,seismic,Stations_LIS_UCR,0.039784836,0.078669108,0.122537989,0.071598254,0.0,0.0,0.0,0.0,0.033642921,0.060594816,0.098212929,0.062817841,0.039784836,0.078669108,0.122537989,0.071598254,0.014638515,0.0,0.0,0.0,,,,,,,,
201711130228PQSH.lis,201711130228PQSH.lis,9.4427,-84.1369,seismic,Stations_LIS_UCR,0.038830521,0.119085266,0.104533796,0.063200381,0.0,0.0,0.0,0.0,0.036951839,0.119085266,0.104533796,0.037854573,0.038830521,0.08068246,0.087410911,0.063200381,0.017285295,0.0,0.0,0.0,,,,,,,,
201711130228LTAL.lis,201711130228LTAL.lis,9.6235,-82.8562,seismic,Stations_LIS_UCR,0.037858109,0.071012104,0.237719714,0.067224687,0.0,0.0,0.0,0.0,0.037858109,0.071012104,0.237719714,0.067224687,0.03400238,0.057414188,0.15447646,0.05754516,0.014190266,0.0,0.0,0.0,,,,,,,,
201711130228SLMA.lis,201711130228SLMA.lis,9.9331,-84.0903,seismic,Stations_LIS_UCR,0.037069065,0.065448614,0.047900799,0.041045595,0.0,0.0,0.0,0.0,0.025292601,0.05884063,0.035938777,0.033628963,0.037069065,0.065448614,0.047900799,0.041045595,0.01627783,0.0,0.0,0.0,,,,,,,,
201711130228CTBA.lis,201711130228CTBA.lis,9.902,-83.673,seismic,Stations_LIS_UCR,0.03706493,0.099337243,0.077779027,0.042402708,0.0,0.0,0.0,0.0,0.03706493,0.073022001,0.06145059,0.042402708,0.033344677,0.099337243,0.077779027,0.029495079,0.020296778,0.0,0.0,0.0,,,,,,,,
201711130228APMR.lis,201711130228APMR.lis,10.0579,-84.4315,seismic,Stations_LIS_UCR,0.036913433,0.09969916,0.060347677,0.03230989,0.0,0.0,0.0,0.0,0.036913433,0.083654814,0.060347677,0.03230989,0.026858639,0.09969916,0.055439789,0.021098183,0.017353371,0.0,0.0,0.0,,,,,,,,
201711130228SHTH.lis,201711130228SHTH.lis,9.9147,-84.0967,seismic,Stations_LIS_UCR,0.036108494,0.135758035,0.066419392,0.03710992,0.0,0.0,0.0,0.0,0.030474495,0.092470192,0.045435291,0.027218128,0.036108494,0.135758035,0.066419392,0.03710992,0.01490028,0.0,0.0,0.0,,,,,,,,
201711130228SSBN.lis,201711130228SSBN.lis,9.943,-84.113,seismic,Stations_LIS_UCR,0.03584827,0.103015623,0.100778424,0.02423273,0.0,0.0,0.0,0.0,0.03584827,0.103015623,0.100778424,0.02423273,0.028922083,0.05025676,0.060415685,0.022672175,0.01512932,0.0,0.0,0.0,,,,,,,,
201711130228ASRM.lis,201711130228ASRM.lis,10.087,-84.485,seismic,Stations_LIS_UCR,0.035721729,0.07730898,0.076093003,0.075942186,0.0,0.0,0.0,0.0,0.035721729,0.073906568,0.076093003,0.066672178,0.033866203,0.07730898,0.057353666,0.075942186,0.029682001,0.0,0.0,0.0,,,,,,,,
201711130228SESC.lis,201711130228SESC.lis,9.9029,-84.1404,seismic,Stations_LIS_UCR,0.033454433,0.072576566,0.061236102,0.019613745,0.0,0.0,0.0,0.0,0.019021399,0.033607672,0.042197745,0.012529779,0.033454433,0.072576566,0.061236102,0.019613745,0.011643525,0.0,0.0,0.0,,,,,,,,
201711130228GNAN.lis,201711130228GNAN.lis,9.9951,-85.2517,seismic,Stations_LIS_UCR,0.033132324,0.108607516,0.064262192,0.011698244,0.0,0.0,0.0,0.0,0.033132324,0.078175929,0.064262192,0.008445037,0.031485947,0.108607516,0.044502049,0.011698244,0.010096678,0.0,0.0,0.0,,,,,,,,
201711130228AORT.lis,201711130228AORT.lis,9.9121,-84.5222,seismic,Stations_LIS_UCR,0.032938881,0.074248816,0.03439247,0.027251633,0.0,0.0,0.0,0.0,0.032938881,0.06540786,0.027138143,0.027251633,0.026373579,0.074248816,0.03439247,0.02507685,0.01838236,0.0,0.0,0.0,,,,,,,,
201711130228PBNH.lis,201711130228PBNH.lis,9.1698,-83.3301,seismic,Stations_LIS_UCR,0.032813442,0.100929249,0.087033697,0.02825179,0.0,0.0,0.0,0.0,0.032813442,0.07191635,0.082583073,0.027359583,0.031119051,0.100929249,0.087033697,0.02825179,0.013608099,0.0,0.0,0.0,,,,,,,,
201711130228PCOB.lis,201711130228PCOB.lis,9.6863,-85.1,seismic,Stations_LIS_UCR,0.032742477,0.105814441,0.05471957,0.038596438,0.0,0.0,0.0,0.0,0.032742477,0.105814441,0.05471957,0.038596438,0.024814846,0.077188892,0.025039303,0.023874421,0.007988452,0.0,0.0,0.0,,,,,,,,
201711130228SGTS.lis,201711130228SGTS.lis,9.8692,-84.0359,seismic,Stations_LIS_UCR,0.031585117,0.075192718,0.091426976,0.032828531,0.0,0.0,0.0,0.0,0.027758219,0.062371107,0.091426976,0.029425833,0.031585117,0.075192718,0.079688042,0.032828531,0.014794608,0.0,0.0,0.0,,,,,,,,
201711130228CCDN.lis,201711130228CCDN.lis,9.8325,-83.9177,seismic,Stations_LIS_UCR,0.031549973,0.101319698,0.076409036,0.029752926,0.0,0.0,0.0,0.0,0.031549973,0.101319698,0.047185028,0.022257958,0.023488899,0.058108184,0.076409036,0.029752926,0.019083654,0.0,0.0,0.0,,,,,,,,
201711130228PPUN.lis,201711130228PPUN.lis,9.981,-84.81,seismic,Stations_LIS_UCR,0.031154299,0.068240253,0.046347401,0.037587809,0.0,0.0,0.0,0.0,0.027526726,0.051642028,0.046165518,0.031071888,0.031154299,0.068240253,0.046347401,0.037587809,0.006008176,0.0,0.0,0.0,,,,,,,,
201711130228ALCA.lis,201711130228ALCA.lis,10.0247,-84.2821,seismic,Stations_LIS_UCR,0.03074427,0.074856381,0.033975691,0.017673718,0.0,0.0,0.0,0.0,0.030621357,0.074856381,0.027709409,0.015771867,0.03074427,0.070095496,0.033975691,0.017673718,0.012446231,0.0,0.0,0.0,,,,,,,,
201711130228SASR.lis,201711130228SASR.lis,9.8633,-84.0934,seismic,Stations_LIS_UCR,0.028682156,0.091744857,0.047592747,0.022382313,0.0,0.0,0.0,0.0,0.025877115,0.08558845,0.023581661,0.01004699,0.028682156,0.091744857,0.047592747,0.022382313,0.011882875,0.0,0.0,0.0,,,,,,,,
201711130228STRN.lis,201711130228STRN.lis,9.9334,-84.0768,seismic,Stations_LIS_UCR,0.02821682,0.100714911,0.068153501,0.05498463,0.0,0.0,0.0,0.0,0.02821682,0.100714911,0.041050627,0.035185074,0.023058647,0.081571255,0.068153501,0.05498463,0.013143926,0.0,0.0,0.0,,,,,,,,
201711130228PBNA.lis,201711130228PBNA.lis,9.1724,-83.3357,seismic,Stations_LIS_UCR,0.027800766,0.109334849,0.073478327,0.02682414,0.0,0.0,0.0,0.0,0.027377306,0.109334849,0.054162653,0.02682414,0.027800766,0.081813701,0.073478327,0.025326061,0.009406823,0.0,0.0,0.0,,,,,,,,
201711130228SCOH.lis,201711130228SCOH.lis,9.9278,-84.2489,seismic,Stations_LIS_UCR,0.027498041,0.035672264,0.016885541,0.013469752,0.0,0.0,0.0,0.0,0.025064447,0.019920772,0.016885541,0.010977605,0.027498041,0.035672264,0.015584729,0.013469752,0.01235196,0.0,0.0,0.0,,,,,,,,
201711130228AALA.lis,201711130228AALA.lis,10.013,-84.213,seismic,Stations_LIS_UCR,0.026148949,0.071404913,0.071015134,0.026644561,0.0,0.0,0.0,0.0,0.026148949,0.071404913,0.049653946,0.025048383,0.021770636,0.05346448,0.071015134,0.026644561,0.016079002,0.0,0.0,0.0,,,,,,,,
201711130228SPCL.lis,201711130228SPCL.lis,9.8475,-84.3113,seismic,Stations_LIS_UCR,0.024726734,0.085922819,0.052420101,0.042296391,0.0,0.0,0.0,0.0,0.024726734,0.085922819,0.035218352,0.030823246,0.021725697,0.070506014,0.052420101,0.042296391,0.020321981,0.0,0.0,0.0,,,,,,,,
201711130228AATN.lis,201711130228AATN.lis,9.9774,-84.384,seismic,Stations_LIS_UCR,0.022676752,0.047059722,0.065132692,0.021160504,0.0,0.0,0.0,0.0,0.022676752,0.047059722,0.065132692,0.019925699,0.022481119,0.0420271,0.030180688,0.021160504,0.014098404,0.0,0.0,0.0,,,,,,,,
201711130228PUVT.lis,201711130228PUVT.lis,9.1748,-83.7333,seismic,Stations_LIS_UCR,0.021029743,0.041139264,0.030865576,0.033627889,0.0,0.0,0.0,0.0,0.018697044,0.037298032,0.017206572,0.016424493,0.021029743,0.041139264,0.030865576,0.033627889,0.005807275,0.0,0.0,0.0,,,,,,,,
201711130228GNAR.lis,201711130228GNAR.lis,10.546,-84.8939,seismic,Stations_LIS_UCR,0.020630968,0.0507451,0.049961025,0.035976192,0.0,0.0,0.0,0.0,0.020630968,0.040710192,0.049961025,0.035976192,0.015386813,0.0507451,0.0476893,0.026530949,0.009117773,0.0,0.0,0.0,,,,,,,,
201711130228SMSO.lis,201711130228SMSO.lis,9.9336,-84.0768,seismic,Stations_LIS_UCR,0.020234564,0.047498241,0.062912939,0.051366433,0.0,0.0,0.0,0.0,0.020234564,0.045061579,0.036799503,0.036103503,0.019881214,0.047498241,0.062912939,0.051366433,0.009671999,0.0,0.0,0.0,,,,,,,,
201711130228AMTR.lis,201711130228AMTR.lis,10.5519,-84.6501,seismic,Stations_LIS_UCR,0.019875145,0.028835946,0.051773703,0.054653517,0.0,0.0,0.0,0.0,0.017318169,0.023960632,0.046861543,0.038932745,0.019875145,0.028835946,0.051773703,0.054653517,0.005958104,0.0,0.0,0.0,,,,,,,,
201711130228GCNS.lis,201711130228GCNS.lis,10.4279,-85.0912,seismic,Stations_LIS_UCR,0.019129517,0.04496679,0.037887368,0.020735107,0.0,0.0,0.0,0.0,0.013221508,0.04496679,0.02871018,0.016028886,0.019129517,0.04324559,0.037887368,0.020735107,0.008771583,0.0,0.0,0.0,,,,,,,,
201711130228SJUD.lis,201711130228SJUD.lis,9.934,-84.184,seismic,Stations_LIS_UCR,0.019090069,0.035807313,0.040635436,0.036143186,0.0,0.0,0.0,0.0,0.019090069,0.027978413,0.040635436,0.024421648,0.015477725,0.035807313,0.024577636,0.036143186,0.012246654,0.0,0.0,0.0,,,,,,,,
201711130228CAVM.lis,201711130228CAVM.lis,9.9119,-83.9548,seismic,Stations_LIS_UCR,0.018871111,0.049466995,0.059202343,0.028887971,0.0,0.0,0.0,0.0,0.017988016,0.041266588,0.039035772,0.02206034,0.018871111,0.049466995,0.059202343,0.028887971,0.011190612,0.0,0.0,0.0,,,,,,,,
201711130228BJL0.lis,201711130228BJL0.lis,9.8408,-83.8898,seismic,Stations_LIS_UCR,0.018459595,0.092328952,0.046911871,0.036366956,0.0,0.0,0.0,0.0,0.018459595,0.092328952,0.041511611,0.016523078,0.017003757,0.063775782,0.046911871,0.036366956,0.009741384,0.0,0.0,0.0,,,,,,,,
201711130228CCHI.lis,201711130228CCHI.lis,9.8408,-83.8036,seismic,Stations_LIS_UCR,0.018431334,0.052404389,0.051112666,0.02421611,0.0,0.0,0.0,0.0,0.018431334,0.0309594,0.051112666,0.02421611,0.016391333,0.052404389,0.02754452,0.016797871,0.011467277,0.0,0.0,0.0,,,,,,,,
201711130228HHDA.lis,201711130228HHDA.lis,9.9989,-84.1218,seismic,Stations_LIS_UCR,0.018410776,0.054476202,0.039940275,0.024794594,0.0,0.0,0.0,0.0,0.016425682,0.040141083,0.024661944,0.020073581,0.018410776,0.054476202,0.039940275,0.024794594,0.013612439,0.0,0.0,0.0,,,,,,,,
201711130228LGMO.lis,201711130228LGMO.lis,10.2188,-83.5923,seismic,Stations_LIS_UCR,0.017893072,0.035676076,0.040973121,0.022095753,0.0,0.0,0.0,0.0,0.015178553,0.035676076,0.035642196,0.019312579,0.017893072,0.03322739,0.040973121,0.022095753,0.005459519,0.0,0.0,0.0,,,,,,,,
201711130228AANG.lis,201711130228AANG.lis,10.2528,-84.1803,seismic,Stations_LIS_UCR,0.0175637,0.053431592,0.036596691,0.013993545,0.0,0.0,0.0,0.0,0.015526058,0.053431592,0.023796772,0.013993545,0.0175637,0.035600736,0.036596691,0.012869435,0.011421674,0.0,0.0,0.0,,,,,,,,
201711130228LGPL.lis,201711130228LGPL.lis,10.2156,-83.7896,seismic,Stations_LIS_UCR,0.01735305,0.025332733,0.03483944,0.02603139,0.0,0.0,0.0,0.0,0.011967509,0.019291867,0.031165011,0.02603139,0.01735305,0.025332733,0.03483944,0.023050073,0.003999473,0.0,0.0,0.0,,,,,,,,
201711130228LGPI.lis,201711130228LGPI.lis,10.2126,-83.7714,seismic,Stations_LIS_UCR,0.017294741,0.023680508,0.031007293,0.032310473,0.0,0.0,0.0,0.0,0.015332067,0.019731075,0.025473727,0.032310473,0.017294741,0.023680508,0.031007293,0.021709114,0.004827651,0.0,0.0,0.0,,,,,,,,
201711130228LVES.lis,201711130228LVES.lis,9.7357,-82.9697,seismic,Stations_LIS_UCR,0.016867838,0.046338989,0.042371265,0.038322116,0.0,0.0,0.0,0.0,0.014174391,0.046338989,0.030615565,0.038322116,0.016867838,0.035371343,0.042371265,0.033899439,0.012506551,0.0,0.0,0.0,,,,,,,,
201711130228HPVJ.lis,201711130228HPVJ.lis,10.4498,-84.0133,seismic,Stations_LIS_UCR,0.01686705,0.034763961,0.031790143,0.015494937,0.0,0.0,0.0,0.0,0.01686705,0.034763961,0.031790143,0.015494937,0.011054763,0.028213797,0.022819933,0.01005215,0.00364755,0.0,0.0,0.0,,,,,,,,
201711130228ARCT.lis,201711130228ARCT.lis,10.3433,-84.2155,seismic,Stations_LIS_UCR,0.016842569,0.044236431,0.023231296,0.010751129,0.0,0.0,0.0,0.0,0.01593072,0.044236431,0.023231296,0.010751129,0.016842569,0.037244697,0.018800961,0.009133385,0.004889524,0.0,0.0,0.0,,,,,,,,
201711130228LLIH.lis,201711130228LLIH.lis,9.9998,-83.0271,seismic,Stations_LIS_UCR,0.016216986,0.021434394,0.029306578,0.036568294,0.0,0.0,0.0,0.0,0.012751061,0.021079629,0.029306578,0.025189504,0.016216986,0.021434394,0.024667949,0.036568294,0.005152328,0.0,0.0,0.0,,,,,,,,
201711130228AGTS.lis,201711130228AGTS.lis,10.6697,-84.8205,seismic,Stations_LIS_UCR,0.015710533,0.044700193,0.065728971,0.020542165,0.0,0.0,0.0,0.0,0.015710533,0.025765151,0.064279795,0.020542165,0.01518357,0.044700193,0.065728971,0.01732708,0.004433511,0.0,0.0,0.0,,,,,,,,
201711130228PFAL.lis,201711130228PFAL.lis,8.7829,-83.257,seismic,Stations_LIS_UCR,0.015704533,0.046944646,0.050103564,0.03681883,0.0,0.0,0.0,0.0,0.01227369,0.037064245,0.033550072,0.03681883,0.015704533,0.046944646,0.050103564,0.035822033,0.003964933,0.0,0.0,0.0,,,,,,,,
201711130228HGNR.lis,201711130228HGNR.lis,10.2137,-83.9159,seismic,Stations_LIS_UCR,0.014398638,0.057979363,0.019833927,0.015087986,0.0,0.0,0.0,0.0,0.013829742,0.031277624,0.019833927,0.013470775,0.014398638,0.057979363,0.015888169,0.015087986,0.007190527,0.0,0.0,0.0,,,,,,,,
201711130228GSTC.lis,201711130228GSTC.lis,10.2856,-85.5898,seismic,Stations_LIS_UCR,0.014376138,0.034046492,0.034604711,0.033724988,0.0,0.0,0.0,0.0,0.009908004,0.024612112,0.023870379,0.033724988,0.014376138,0.034046492,0.034604711,0.013395602,0.004654212,0.0,0.0,0.0,,,,,,,,
201711130228PPTG.lis,201711130228PPTG.lis,9.0175,-83.1735,seismic,Stations_LIS_UCR,0.014158215,0.030422727,0.03596605,0.037624884,0.0,0.0,0.0,0.0,0.011255717,0.030422727,0.023004174,0.029470285,0.014158215,0.029797229,0.03596605,0.037624884,0.007891486,0.0,0.0,0.0,,,,,,,,
201711130228POSH.lis,201711130228POSH.lis,8.9879,-83.546,seismic,Stations_LIS_UCR,0.013838741,0.031124316,0.039255796,0.016406205,0.0,0.0,0.0,0.0,0.013135987,0.030509577,0.039255796,0.015269529,0.013838741,0.031124316,0.035115299,0.016406205,0.005811307,0.0,0.0,0.0,,,,,,,,
