# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,ZhaoEtAl2016SSlab
t_1058,25.44122999999999,44.67997,0.04345037,0.034333058,0.04932624
t_1059,25.358370000000008,44.68607,0.042831752,0.033258922,0.048054505
t_106,26.48080999999999,44.09088,0.025697729,0.016355785,0.027157446
t_1060,25.275509999999997,44.69214,0.039721813,0.032085773,0.046659216
t_1061,25.404079999999993,44.71257,0.04140267,0.035247177,0.05040436
t_1062,25.321200000000005,44.71866,0.043298148,0.034038413,0.04897793
t_1063,25.449810000000014,44.73906,0.043746352,0.0373478,0.05286811
t_1064,25.36690999999999,44.74517,0.041644465,0.03610873,0.051417105
t_1065,25.283999999999992,44.75124,0.03854119,0.03475998,0.054441568
t_1066,25.412649999999985,44.77166,0.044387013,0.038299877,0.05397878
t_1067,24.98124999999999,44.68355,0.036168452,0.026550163,0.03997508
t_1068,24.94395,44.71608,0.035790768,0.026906844,0.040411294
t_1069,24.98956000000001,44.74267,0.03739613,0.02857832,0.042444725
t_107,26.608869999999996,44.11063,0.02459351,0.016347127,0.02705833
t_1070,24.906630000000007,44.74858,0.033718538,0.027269492,0.044631448
t_1071,24.952249999999992,44.77518,0.03797944,0.028965944,0.04291386
t_1072,24.869290000000007,44.78108,0.035077836,0.027639188,0.04130436
t_1073,24.914909999999992,44.80767,0.037234277,0.029360242,0.04339018
t_1074,24.831919999999997,44.81355,0.031354524,0.024951162,0.045597363
t_1075,24.960559999999987,44.83425,0.039898235,0.031201085,0.045602445
t_1076,24.877549999999985,44.84015,0.033921953,0.029750628,0.047917485
t_1077,25.155399999999986,44.73073,0.040265977,0.03137033,0.04580492
t_1078,25.072489999999988,44.73672,0.03721092,0.029959863,0.044112835
t_1079,25.20107999999999,44.75728,0.043487694,0.033329703,0.04813847
t_108,26.52654000000001,44.11724,0.022391539,0.016794909,0.027647493
t_1080,25.11814000000001,44.76328,0.041443363,0.031843547,0.04637027
t_1081,25.035200000000003,44.76924,0.039283156,0.030366028,0.0446012
t_1082,25.163819999999987,44.78982,0.035472274,0.030172024,0.053270947
t_1083,25.08086,44.79581,0.04058609,0.03227822,0.04688857
t_1084,24.997890000000012,44.80176,0.035510276,0.030780071,0.049269598
t_1085,25.20953,44.81635,0.039107107,0.03599677,0.056032434
t_1086,25.12655000000001,44.82235,0.034373548,0.030589426,0.0538763
t_1087,25.578480000000013,44.75938,0.0475242,0.040664546,0.05672225
t_1088,25.495569999999987,44.76554,0.045527633,0.03956267,0.05544647
t_1089,25.62428,44.78582,0.04901881,0.042980887,0.059390124
t_109,26.572299999999984,44.14359,0.024163777,0.01722605,0.028212355
t_1090,25.541349999999994,44.79199,0.050033774,0.041890774,0.058136884
t_1091,25.58715000000001,44.81843,0.04916541,0.044331707,0.060937617
t_1092,25.504189999999994,44.82459,0.049404085,0.04305265,0.059472486
t_1093,25.632980000000003,44.84486,0.05088827,0.046882067,0.06384364
t_1094,25.55000000000001,44.85104,0.051866144,0.045615282,0.06240268
t_1095,25.467009999999988,44.85718,0.049902394,0.044136155,0.06071396
t_1096,25.595830000000007,44.87746,0.053122506,0.048297368,0.06544796
t_1097,25.32972000000001,44.77775,0.03991708,0.036907315,0.05719911
t_1098,25.246769999999998,44.7838,0.039616358,0.03541505,0.05528508
t_1099,25.458410000000015,44.79813,0.04568586,0.04061401,0.056663834
t_11,26.8193,44.12359,0.024310578,0.015671931,0.026164914
t_110,26.407579999999996,44.15675,0.025497044,0.01810575,0.029357923
t_1100,25.375460000000004,44.80424,0.041651227,0.039183725,0.060099915
t_1101,25.29249999999999,44.81031,0.041240487,0.03763341,0.058126785
t_1102,25.421220000000005,44.83072,0.04674221,0.04159285,0.05779367
t_1103,25.338239999999985,44.83681,0.03981138,0.03564031,0.06112099
t_1104,25.255259999999993,44.84286,0.03939541,0.03411598,0.058949374
t_1105,25.38400999999999,44.86328,0.045410767,0.042485416,0.06426987
t_1106,25.30100999999999,44.86936,0.04577553,0.04070559,0.056769688
t_1107,25.043560000000014,44.82832,0.0349778,0.029161546,0.051800817
t_1108,25.172259999999994,44.84888,0.041006472,0.036505543,0.056684785
t_1109,25.089249999999993,44.85487,0.03445275,0.031009454,0.054484367
t_111,26.45331999999999,44.18312,0.0251326,0.018624775,0.030029625
t_1110,25.006229999999988,44.86082,0.03736571,0.033169344,0.052384537
t_1111,25.217989999999986,44.87539,0.036785353,0.034613114,0.059658933
t_1112,25.134960000000007,44.8814,0.037024554,0.03298318,0.05732755
t_1113,25.05193,44.88737,0.039486524,0.035272766,0.05510204
t_1114,25.1807,44.90791,0.044199,0.03937144,0.06033814
t_1115,25.097649999999987,44.9139,0.035500433,0.03343882,0.05798073
t_1116,25.014579999999995,44.91985,0.0376844,0.03187166,0.055729203
t_1117,25.429810000000003,44.88975,0.049473953,0.045126528,0.061845426
t_1118,25.346779999999995,44.89584,0.045181695,0.04328141,0.06526905
t_1119,25.263750000000016,44.90189,0.04306289,0.03682928,0.06280672
t_112,26.370929999999987,44.18967,0.02562842,0.019050164,0.030577945
t_1120,25.39258000000001,44.9223,0.048221834,0.0460097,0.06867705
t_1121,25.309529999999995,44.92837,0.043384112,0.039186556,0.066129155
t_1122,25.438410000000005,44.94875,0.053177036,0.04889245,0.0661208
t_1123,25.35533000000001,44.95484,0.045691546,0.041686937,0.06962672
t_1124,25.272249999999985,44.9609,0.04331686,0.03972848,0.06688945
t_1125,25.401160000000004,44.98129,0.052608944,0.049741395,0.07329951
t_1126,25.318060000000003,44.98736,0.044079326,0.042270605,0.07043947
t_1127,25.512830000000008,44.88362,0.052394424,0.046813536,0.06376581
t_1128,25.64169000000001,44.90388,0.04974574,0.045538653,0.07496621
t_1129,25.558660000000003,44.91005,0.054947756,0.049622715,0.066945165
t_113,26.416679999999985,44.21604,0.028887592,0.019614588,0.03130252
t_1130,25.475629999999995,44.91619,0.052921336,0.047911163,0.06501075
t_1131,25.604520000000008,44.93647,0.050064825,0.046843164,0.076762386
t_1132,25.521469999999994,44.94262,0.04587797,0.045310073,0.07465087
t_1133,25.650409999999994,44.96286,0.05200469,0.049564004,0.08049036
t_1134,25.56733,44.96904,0.047659744,0.048042472,0.07840861
t_1135,25.484250000000003,44.97518,0.04624677,0.046280373,0.0759882
t_1136,25.613220000000013,44.99544,0.053083234,0.050890107,0.0822988
t_1137,25.226460000000003,44.93441,0.04644161,0.041891877,0.063523315
t_1138,25.14339000000001,44.94042,0.041421536,0.03557524,0.061028536
t_1139,25.060300000000012,44.94639,0.036429867,0.033902418,0.05864415
t_114,26.46244999999999,44.24239,0.028266225,0.02017117,0.03201385
t_1140,25.189150000000012,44.96692,0.040270332,0.037852183,0.064251564
t_1141,25.10605000000001,44.97291,0.040829822,0.03606886,0.06172939
t_1142,25.022940000000006,44.97886,0.036797833,0.03435141,0.059285562
t_1143,25.234939999999995,44.9934,0.042130806,0.040275652,0.06765582
t_1144,25.151819999999987,44.99941,0.04094142,0.038377054,0.06499106
t_1145,25.068690000000004,45.00538,0.04133007,0.036558885,0.062423952
t_1146,25.19762,45.0259,0.044936523,0.040833287,0.06843555
t_1147,25.447010000000006,45.00773,0.045872293,0.047121834,0.07714532
t_1148,25.363889999999998,45.01382,0.047607437,0.044967677,0.07417816
t_1149,25.280759999999987,45.01987,0.04896164,0.048079517,0.07124623
t_115,26.38001,44.24894,0.029394861,0.020656772,0.03263199
t_1150,25.409750000000003,45.04025,0.04875483,0.047820296,0.078104
t_1151,25.326599999999985,45.04633,0.05076267,0.045581065,0.0750247
t_1152,25.243439999999993,45.05237,0.04856387,0.0434413,0.07206566
t_1153,25.455629999999985,45.06667,0.04830692,0.050827682,0.08221379
t_1154,25.37245999999999,45.07277,0.04656674,0.048466895,0.07899005
t_1155,25.28927999999999,45.07882,0.045007333,0.046203952,0.07588299
t_1156,25.41834,45.09919,0.05261987,0.05150704,0.08313831
t_1157,25.11447000000001,45.03188,0.045323703,0.043654174,0.0657362
t_1158,25.03130999999999,45.03784,0.041185338,0.03696634,0.06300059
t_1159,25.160269999999997,45.05837,0.044835623,0.04139941,0.06922585
t_116,26.425780000000003,44.2753,0.027987363,0.021263598,0.03340131
t_1160,25.07709,45.06434,0.038909785,0.039359987,0.0663726
t_1161,24.993899999999996,45.07028,0.041274905,0.037271444,0.063431874
t_1162,25.20608999999999,45.08485,0.04029651,0.04404113,0.05783858
t_1163,25.122890000000012,45.09084,0.04371517,0.041904043,0.0699292
t_1164,25.039680000000004,45.09679,0.0381369,0.039699722,0.06684913
t_1165,25.168720000000008,45.11731,0.04499908,0.04460035,0.07367056
t_1166,25.085489999999993,45.12328,0.03966738,0.04228181,0.07045507
t_1167,25.33515,45.10526,0.0482893,0.04912287,0.07988756
t_1168,25.25193999999999,45.1113,0.046985447,0.04683734,0.07675438
t_1169,25.464249999999993,45.1256,0.05318619,0.054697752,0.0874625
t_117,26.343320000000006,44.28183,0.03029301,0.021753354,0.034019772
t_1170,25.381039999999985,45.13169,0.051803555,0.052195795,0.08407421
t_1171,25.29781,45.13775,0.048531815,0.049789745,0.08079859
t_1172,25.426950000000005,45.1581,0.049773484,0.055416588,0.08843278
t_1173,25.343700000000013,45.16417,0.04691158,0.05289391,0.06747344
t_1174,25.26044999999999,45.17021,0.046986543,0.050451968,0.0817019
t_1175,25.389620000000008,45.19058,0.048524518,0.05614488,0.070966
t_1176,25.30635000000001,45.19664,0.05039329,0.05359986,0.085977845
t_1177,25.79011,44.77337,0.051199626,0.04448251,0.06111001
t_1178,25.7072,44.77961,0.050259378,0.04385323,0.060390152
t_1179,25.835970000000003,44.79975,0.047895446,0.046749074,0.069596365
t_118,26.47157999999999,44.30164,0.030835476,0.021859448,0.034153465
t_1180,25.75304,44.80602,0.051104166,0.046209253,0.063078925
t_1181,25.67009999999999,44.81224,0.049659785,0.04539446,0.062151007
t_1182,25.798900000000003,44.83241,0.052911337,0.04863496,0.06582979
t_1183,25.71593999999999,44.83865,0.04580193,0.042690262,0.07102302
t_1184,25.84478999999999,44.85878,0.0543488,0.051117733,0.068628326
t_1185,25.761809999999997,44.86504,0.051346242,0.05048518,0.074215844
t_1186,25.678830000000005,44.87127,0.044539195,0.04414787,0.07304461
t_1187,25.881849999999986,44.82613,0.052825157,0.049063787,0.066314355
t_1188,26.01070999999999,44.84615,0.054727603,0.051349916,0.06888919
t_1189,25.927760000000006,44.85248,0.05426545,0.051409245,0.06895583
t_119,26.389099999999985,44.30819,0.028693397,0.022414777,0.03485168
t_1190,25.973690000000005,44.87883,0.05617439,0.053768974,0.071599
t_1191,25.89070000000001,44.88514,0.056756258,0.05364206,0.0714572
t_1192,26.01964000000001,44.90515,0.05778081,0.056118622,0.0742174
t_1193,25.93664000000001,44.91148,0.057277568,0.056187432,0.07429388
t_1194,25.853620000000006,44.91778,0.05745914,0.055845723,0.073913954
t_1195,25.98259999999999,44.93781,0.05992142,0.058730815,0.077113524
t_1196,25.899560000000008,44.94412,0.05875419,0.058581762,0.07694867
t_1197,25.807709999999986,44.89142,0.05556172,0.053139944,0.070895776
t_1198,25.724699999999984,44.89766,0.05189613,0.05228017,0.07642079
t_1199,25.7706,44.92404,0.05720335,0.055106144,0.07309072
t_12,26.865129999999994,44.14988,0.023619361,0.015959557,0.026546258
t_120,26.32521,44.16328,0.022484405,0.01848082,0.032600842
t_1200,25.687569999999994,44.93027,0.05284617,0.0539973,0.07852191
t_1201,25.816519999999997,44.95041,0.059079476,0.057995178,0.07629946
t_1202,25.73347000000001,44.95665,0.05636652,0.056991816,0.08216793
t_1203,25.77940000000001,44.98302,0.059899345,0.060061213,0.07858281
t_1204,25.69631000000001,44.98924,0.05194872,0.052377883,0.0843214
t_1205,25.825350000000014,45.00936,0.06164773,0.063180596,0.08963646
t_1206,25.742250000000013,45.01561,0.054060217,0.05526931,0.0882341
t_1207,26.102630000000005,44.89878,0.05641256,0.055641208,0.07368643
t_1208,26.148629999999997,44.92508,0.05933476,0.057705376,0.075978436
t_1209,26.065619999999996,44.93146,0.059840694,0.058434423,0.076785676
t_121,26.242819999999995,44.16977,0.022417938,0.016760064,0.033058275
t_1210,26.111619999999988,44.95775,0.060159843,0.060686953,0.07927258
t_1211,26.028580000000005,44.96412,0.061740115,0.061243713,0.07988565
t_1212,26.157640000000015,44.98403,0.054621223,0.056011386,0.08923459
t_1213,26.074579999999997,44.99042,0.06015466,0.0636956,0.0902542
t_1214,26.12061,45.0167,0.053665545,0.058867827,0.09307237
t_1215,26.037530000000004,45.02306,0.053132772,0.059443995,0.093844004
t_1216,26.16667000000001,45.04296,0.060063463,0.06084728,0.095719986
t_1217,25.94552999999999,44.97045,0.060529992,0.061323427,0.07997336
t_1218,25.862470000000002,44.97675,0.06069526,0.060923714,0.07953336
t_1219,25.99152000000001,44.99677,0.057468,0.057076305,0.09066781
t_122,26.28853000000001,44.19618,0.027420387,0.019424558,0.031058937
t_1220,25.908439999999985,45.00308,0.06279261,0.06386615,0.08276489
t_1221,25.954430000000002,45.0294,0.0548969,0.05952693,0.09395501
t_1222,25.871319999999997,45.0357,0.061477456,0.06632396,0.09339853
t_1223,26.00045,45.0557,0.06776288,0.06965795,0.08907785
t_1224,25.91731999999999,45.06201,0.06056565,0.061901186,0.09712585
t_1225,25.963339999999988,45.08831,0.06493583,0.07253282,0.10077406
t_1226,25.88019,45.09461,0.06121142,0.06416238,0.10013363
t_1227,25.53012000000001,45.0016,0.046481535,0.049118347,0.07988138
t_1228,25.659140000000008,45.02182,0.049019724,0.05384129,0.08630461
t_1229,25.57602,45.028,0.051374655,0.052081555,0.08391907
t_123,26.206109999999995,44.20265,0.028140895,0.019742178,0.03146586
t_1230,25.49288999999999,45.03414,0.046758033,0.05005215,0.081156686
t_1231,25.621929999999992,45.05439,0.05278273,0.05515863,0.08808475
t_1232,25.538790000000006,45.06055,0.055297546,0.053117674,0.08532473
t_1233,25.58471,45.08693,0.05363353,0.05630526,0.08963039
t_1234,25.501530000000002,45.09308,0.04736738,0.053978566,0.06864117
t_1235,25.630660000000006,45.11331,0.059613418,0.05960067,0.09405369
t_1236,25.54746,45.11947,0.051491167,0.057260487,0.09091539
t_1237,25.78819999999999,45.04196,0.061709642,0.0653191,0.09219804
t_1238,25.705070000000006,45.04819,0.054028194,0.05687983,0.0904036
t_1239,25.834180000000003,45.0683,0.062746026,0.068657994,0.096179456
t_124,26.33426,44.22257,0.027342835,0.020042777,0.031850033
t_1240,25.751030000000014,45.07454,0.05375111,0.05998366,0.09456602
t_1241,25.667879999999997,45.08076,0.052647747,0.05833322,0.092355676
t_1242,25.797020000000003,45.10088,0.060738225,0.06312564,0.098756015
t_1243,25.713840000000005,45.10711,0.055466373,0.061582115,0.0967005
t_1244,25.84303,45.1272,0.061440848,0.06627038,0.10292754
t_1245,25.759829999999994,45.13345,0.062005,0.06487775,0.10108284
t_1246,25.67662999999999,45.13966,0.058771472,0.06297878,0.09856067
t_1247,26.009389999999996,45.1146,0.063253835,0.06730178,0.104291126
t_1248,25.926209999999998,45.12092,0.06103459,0.067091964,0.104013905
t_1249,25.972260000000006,45.1472,0.059863426,0.06993378,0.10776101
t_125,26.25182000000001,44.22906,0.02781816,0.020413654,0.032322798
t_1250,25.88906,45.1535,0.063255295,0.069376856,0.10702794
t_1251,26.018339999999995,45.17347,0.06514938,0.07264041,0.11131522
t_1252,25.935120000000012,45.17979,0.06641471,0.07239872,0.1109984
t_1253,25.851879999999994,45.18608,0.06408135,0.07145616,0.10976183
t_1254,25.9812,45.20607,0.06901105,0.07528282,0.114771985
t_1255,25.897940000000006,45.21237,0.06768959,0.074645355,0.11393921
t_1256,25.944029999999998,45.23864,0.065803036,0.07769423,0.11791579
t_1257,25.805849999999992,45.15977,0.06160218,0.06818339,0.105454944
t_1258,25.722620000000006,45.166,0.06303859,0.066411324,0.10311401
t_1259,25.768640000000005,45.19233,0.062131222,0.06986138,0.10766575
t_126,26.297560000000004,44.25545,0.029563215,0.021085028,0.033175275
t_1260,25.685390000000012,45.19854,0.058809537,0.06769353,0.104808465
t_1261,25.81468000000001,45.21863,0.05766274,0.07328183,0.089061975
t_1262,25.73141000000001,45.22487,0.05960355,0.07126547,0.10951146
t_1263,25.77745999999999,45.25118,0.063454516,0.07481321,0.11415856
t_1264,25.69416000000001,45.25739,0.0612438,0.072361775,0.11094996
t_1265,25.823530000000005,45.27747,0.056441274,0.050542578,0.09425899
t_1266,25.74020999999999,45.2837,0.057065945,0.049075555,0.09190098
t_1267,26.110559999999992,45.22597,0.06381617,0.07743441,0.11757754
t_1268,26.027299999999997,45.23232,0.06745251,0.07797013,0.118274845
t_1269,26.156710000000004,45.25219,0.06687928,0.07941249,0.12014987
t_127,26.215100000000007,44.26193,0.02945901,0.021449259,0.033636015
t_1270,26.073430000000002,45.25856,0.066478476,0.08040295,0.121435456
t_1271,26.119579999999985,45.28479,0.07271757,0.08252199,0.12418059
t_1272,26.036270000000002,45.29114,0.068248,0.083123006,0.12495789
t_1273,26.165760000000006,45.311,0.07271718,0.084270515,0.12644042
t_1274,26.082429999999988,45.31737,0.07186137,0.08537426,0.12786451
t_1275,26.12861000000001,45.34358,0.06371575,0.08723385,0.1034907
t_1276,26.04525000000001,45.34994,0.07240832,0.087899245,0.13111554
t_1277,24.79453000000001,44.84602,0.033002075,0.028298687,0.045999385
t_1278,24.92320000000001,44.86673,0.03038942,0.028185716,0.050374616
t_1279,24.84017,44.87262,0.03213493,0.026814276,0.04835882
t_128,26.26084,44.28832,0.030716848,0.022178404,0.03455481
t_1280,24.757119999999986,44.87846,0.02932346,0.025438942,0.046323024
t_1281,24.968880000000013,44.8933,0.03739036,0.033626035,0.052976444
t_1282,24.885819999999995,44.8992,0.036105085,0.03199647,0.05085936
t_1283,24.802760000000006,44.90507,0.031779125,0.027055487,0.048714362
t_1284,24.71968000000001,44.9109,0.030516481,0.025602572,0.046566017
t_1285,24.9315,44.92577,0.03373549,0.03033639,0.053509455
t_1286,24.848420000000004,44.93165,0.034618918,0.028784297,0.05125023
t_1287,24.765330000000006,44.9375,0.030194044,0.027236369,0.048980694
t_1288,24.977210000000014,44.95232,0.038447604,0.032279067,0.056315873
t_1289,24.894110000000012,44.95822,0.04094457,0.03437096,0.049371015
t_129,26.306600000000003,44.3147,0.0309285,0.022905648,0.03546669
t_1290,24.810990000000004,44.96409,0.033019815,0.02898489,0.05154311
t_1291,24.727869999999996,44.96992,0.030921156,0.027354924,0.049155124
t_1292,24.939819999999997,44.98478,0.03444165,0.032608826,0.056790024
t_1293,24.85668000000001,44.99066,0.03358084,0.0308555,0.054261617
t_1294,24.773539999999997,44.99651,0.031640492,0.029116137,0.051734596
t_1295,24.690390000000008,45.00232,0.030608486,0.027409717,0.04923571
t_1296,24.98554999999999,45.01131,0.038537633,0.034717325,0.05980751
t_1297,24.68222,44.94331,0.030787768,0.025709715,0.04672501
t_1298,24.644740000000013,44.97572,0.033170372,0.028903171,0.046799567
t_1299,24.607230000000015,45.0081,0.031812266,0.025751883,0.04678756
t_13,26.782790000000006,44.15659,0.024033856,0.016542712,0.027315987
t_130,26.132630000000006,44.26837,0.03092706,0.021742972,0.03400668
t_1300,24.652890000000014,45.03471,0.030228188,0.02740042,0.049222033
t_1301,24.56970000000001,45.04048,0.028795853,0.025686488,0.04669055
t_1302,24.61536000000001,45.06709,0.03183977,0.027326943,0.049113967
t_1303,24.53214,45.07283,0.029306803,0.025563683,0.04650829
t_1304,24.661040000000014,45.09368,0.03374824,0.029082673,0.051685784
t_1305,24.57781,45.09945,0.031160476,0.027190205,0.048912745
t_1306,24.494560000000007,45.10518,0.027370919,0.025385767,0.046244014
t_1307,24.9024,45.01722,0.031562295,0.032855786,0.045329686
t_1308,24.819240000000008,45.02308,0.035240572,0.031000968,0.054472093
t_1309,24.736070000000012,45.02892,0.033224385,0.029176764,0.05182301
t_131,26.05014,44.27478,0.0274742,0.02196129,0.034281712
t_1310,24.948139999999995,45.04376,0.039803278,0.034992237,0.060199186
t_1311,24.864959999999996,45.04964,0.032911632,0.033016916,0.05737595
t_1312,24.781769999999995,45.05549,0.03284689,0.031067561,0.054568402
t_1313,24.69856999999999,45.06131,0.031167015,0.029165542,0.051806644
t_1314,24.91069999999999,45.07618,0.036315657,0.035170894,0.060453515
t_1315,24.82749000000001,45.08205,0.03297809,0.033090144,0.057480987
t_1316,24.74427,45.08788,0.034020707,0.03105414,0.054548994
t_1317,24.956459999999993,45.10271,0.037343904,0.037470095,0.06371243
t_1318,24.87324000000001,45.10859,0.035700586,0.0352518,0.06056864
t_1319,24.789999999999992,45.11445,0.03629476,0.03307476,0.057458922
t_132,26.178349999999995,44.29479,0.030936081,0.022532064,0.03499881
t_1320,24.70675,45.12026,0.031219626,0.030961484,0.054414976
t_1321,24.919010000000014,45.13512,0.0373183,0.03755954,0.063838705
t_1322,24.83574999999999,45.14099,0.035521664,0.03523354,0.060542658
t_1323,24.752489999999995,45.14682,0.035112124,0.032970455,0.05730929
t_1324,24.964799999999997,45.16163,0.04274868,0.040019248,0.067296855
t_1325,24.881529999999998,45.16752,0.03930195,0.03753828,0.063808694
t_1326,24.798239999999993,45.17337,0.036548477,0.03511641,0.060375974
t_1327,24.623500000000007,45.12604,0.031594735,0.02893001,0.05146301
t_1328,24.540230000000008,45.13179,0.02869195,0.026991654,0.048620313
t_1329,24.456950000000006,45.1375,0.029498227,0.025153926,0.04589925
t_133,26.095849999999984,44.30121,0.031010173,0.022807073,0.035343345
t_1330,24.669209999999993,45.15262,0.03547934,0.030790608,0.054167684
t_1331,24.585919999999987,45.15839,0.030625524,0.028708726,0.05113982
t_1332,24.50263000000001,45.16412,0.028838886,0.026734106,0.048240554
t_1333,24.419330000000002,45.16982,0.027299494,0.024871757,0.045479044
t_1334,24.631640000000004,45.18497,0.033621058,0.03054379,0.053810168
t_1335,24.548329999999993,45.19072,0.033101022,0.028422112,0.050720714
t_1336,24.465010000000007,45.19643,0.028994303,0.02642035,0.047777228
t_1337,24.714949999999988,45.17919,0.03616938,0.032779343,0.057034962
t_1338,24.927330000000012,45.19403,0.0412652,0.039994545,0.067262255
t_1339,24.84402,45.1999,0.040976845,0.037406348,0.06362242
t_134,26.14157,44.32762,0.031847678,0.02366169,0.036410104
t_1340,24.76070999999999,45.20574,0.03703356,0.03490252,0.060071405
t_1341,24.973150000000004,45.22053,0.042103652,0.042607807,0.07090842
t_1342,24.88982999999999,45.22642,0.04047616,0.03984663,0.06705503
t_1343,24.8065,45.23227,0.037846494,0.03716684,0.06328406
t_1344,24.723150000000004,45.23809,0.03287317,0.03459441,0.047304496
t_1345,24.935659999999984,45.25292,0.039824992,0.042441517,0.07067722
