# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:Ganasetal2010
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,ZhaoEtAl2016SSlab
t_1039,25.018519999999995,44.65101,0.010733437,0.007199558,0.007871235
t_104,26.517390000000006,44.05792,0.011140761,0.0074618217,0.008095134
t_1040,25.229839999999996,44.6656,0.012177574,0.008351722,0.008845327
t_1041,25.146989999999988,44.67162,0.01166805,0.007970444,0.008525795
t_1042,25.064120000000003,44.6776,0.011017037,0.007597164,0.00821033
t_1043,25.19263000000001,44.69818,0.012105558,0.0084169395,0.008899724
t_1044,25.10974999999999,44.70418,0.011394021,0.008020551,0.008567939
t_1045,25.026849999999996,44.71014,0.011090739,0.0076339734,0.008241559
t_1046,25.23830000000001,44.72472,0.01263046,0.008892625,0.009294301
t_1047,25.561170000000004,44.64119,0.01402157,0.009937669,0.010148758
t_1048,25.478350000000006,44.64734,0.013733842,0.009526211,0.00981426
t_1049,25.60691,44.66765,0.014320922,0.010505319,0.010606448
t_105,26.563119999999998,44.08428,0.011735789,0.0077844565,0.008368756
t_1050,25.524069999999995,44.67383,0.013938831,0.010066476,0.01025299
t_1051,25.65267,44.69411,0.014549041,0.011111089,0.01109037
t_1052,25.569819999999993,44.7003,0.014410873,0.0106426375,0.010716541
t_1053,25.486950000000007,44.70645,0.013586582,0.010196696,0.010358137
t_1054,25.615589999999997,44.72675,0.0149846375,0.011257307,0.011206519
t_1055,25.53271000000001,44.73292,0.014262882,0.010782127,0.010828133
t_1056,25.66138000000001,44.75319,0.015556064,0.01191348,0.011724788
t_1057,25.312690000000003,44.65955,0.012424971,0.008739412,0.009167622
t_1058,25.44122999999999,44.67997,0.0136475265,0.009647307,0.009912956
t_1059,25.358370000000008,44.68607,0.013259663,0.009232467,0.009573958
t_106,26.48080999999999,44.09088,0.011917647,0.0077184415,0.008340081
t_1060,25.275509999999997,44.69214,0.012088101,0.008821589,0.009235615
t_1061,25.404079999999993,44.71257,0.012718937,0.009757699,0.010002744
t_1062,25.321200000000005,44.71866,0.013189856,0.009322129,0.009647443
t_1063,25.449810000000014,44.73906,0.013440012,0.010317468,0.010455455
t_1064,25.36690999999999,44.74517,0.012573571,0.009855674,0.01008229
t_1065,25.283999999999992,44.75124,0.011449068,0.009399652,0.010607979
t_1066,25.412649999999985,44.77166,0.013401275,0.010424602,0.010541624
t_1067,24.98124999999999,44.68355,0.010817213,0.0072334995,0.007900311
t_1068,24.94395,44.71608,0.010575517,0.007258758,0.007921933
t_1069,24.98956000000001,44.74267,0.010981583,0.007661378,0.008264792
t_107,26.608869999999996,44.11063,0.01181115,0.00811928,0.008650566
t_1070,24.906630000000007,44.74858,0.009820402,0.0072751166,0.008668852
t_1071,24.952249999999992,44.77518,0.011043101,0.0076791546,0.008279854
t_1072,24.869290000000007,44.78108,0.010141187,0.0072826734,0.0079423925
t_1073,24.914909999999992,44.80767,0.010699246,0.007687152,0.008286628
t_1074,24.831919999999997,44.81355,0.0089285225,0.0064893393,0.008674497
t_1075,24.960559999999987,44.83425,0.011407696,0.008118094,0.008649847
t_1076,24.877549999999985,44.84015,0.009599706,0.007685446,0.0090504
t_1077,25.155399999999986,44.73073,0.011988473,0.008471416,0.008945106
t_1078,25.072489999999988,44.73672,0.010956969,0.008060571,0.008601566
t_1079,25.20107999999999,44.75728,0.012933022,0.008952094,0.00934337
t_108,26.52654000000001,44.11724,0.0104934415,0.008059059,0.008600124
t_1080,25.11814000000001,44.76328,0.012200934,0.0085149985,0.008981374
t_1081,25.035200000000003,44.76924,0.011471451,0.008090213,0.008626453
t_1082,25.163819999999987,44.78982,0.010250736,0.008020761,0.010249099
t_1083,25.08086,44.79581,0.0117722545,0.008547312,0.009008244
t_1084,24.997890000000012,44.80176,0.010179263,0.008109495,0.009440906
t_1085,25.20953,44.81635,0.01127599,0.00951624,0.010712034
t_1086,25.12655000000001,44.82235,0.009786468,0.008052118,0.010280756
t_1087,25.578480000000013,44.75938,0.014916141,0.011406109,0.011324467
t_1088,25.495569999999987,44.76554,0.013983015,0.010914328,0.010933674
t_1089,25.62428,44.78582,0.0154104065,0.01207214,0.0118494015
t_109,26.572299999999984,44.14359,0.011466035,0.008413102,0.008896284
t_1090,25.541349999999994,44.79199,0.015458235,0.011550631,0.011438785
t_1091,25.58715000000001,44.81843,0.015128123,0.012229424,0.011972676
t_1092,25.504189999999994,44.82459,0.014933772,0.011679022,0.0115401475
t_1093,25.632980000000003,44.84486,0.015691798,0.012953793,0.012537216
t_1094,25.55000000000001,44.85104,0.015704872,0.012370431,0.012082977
t_1095,25.467009999999988,44.85718,0.014802265,0.011790217,0.011627789
t_1096,25.595830000000007,44.87746,0.016088163,0.013108456,0.012657098
t_1097,25.32972000000001,44.77775,0.011813985,0.009940371,0.01108877
t_1098,25.246769999999998,44.7838,0.011604691,0.009464427,0.010665818
t_1099,25.458410000000015,44.79813,0.0137652,0.0110314265,0.011026984
t_11,26.8193,44.12359,0.012407596,0.008505333,0.008972347
t_110,26.407579999999996,44.15675,0.011519635,0.008242637,0.008754084
t_1100,25.375460000000004,44.80424,0.012294343,0.010517177,0.011596832
t_1101,25.29249999999999,44.81031,0.012031355,0.010011149,0.0111513715
t_1102,25.421220000000005,44.83072,0.0138467215,0.0111328475,0.011107668
t_1103,25.338239999999985,44.83681,0.011520399,0.009442478,0.011664701
t_1104,25.255259999999993,44.84286,0.011282467,0.0089728255,0.0112013165
t_1105,25.38400999999999,44.86328,0.013178908,0.011217569,0.012207605
t_1106,25.30100999999999,44.86936,0.013154184,0.010656455,0.010727605
t_1107,25.043560000000014,44.82832,0.009927633,0.007636379,0.009859262
t_1108,25.172259999999994,44.84888,0.011693099,0.009554527,0.010746157
t_1109,25.089249999999993,44.85487,0.009686956,0.0080723185,0.01030114
t_111,26.45331999999999,44.18312,0.011483326,0.008621412,0.009069667
t_1110,25.006229999999988,44.86082,0.010525124,0.008577427,0.009867675
t_1111,25.217989999999986,44.87539,0.010345022,0.009010007,0.011238146
t_1112,25.134960000000007,44.8814,0.010356166,0.008537394,0.010768057
t_1113,25.05193,44.88737,0.011053113,0.009067278,0.010310119
t_1114,25.1807,44.90791,0.012394831,0.010136173,0.011261773
t_1115,25.097649999999987,44.9139,0.009790107,0.008546998,0.010777652
t_1116,25.014579999999995,44.91985,0.010405858,0.008078716,0.010307592
t_1117,25.429810000000003,44.88975,0.014384862,0.01188324,0.0117010055
t_1118,25.346779999999995,44.89584,0.012882466,0.011285291,0.012266325
t_1119,25.263750000000016,44.90189,0.012125994,0.009538207,0.011758678
t_112,26.370929999999987,44.18967,0.011419179,0.008509065,0.00897636
t_1120,25.39258000000001,44.9223,0.013736263,0.011957286,0.012845962
t_1121,25.309529999999995,44.92837,0.012135993,0.010102486,0.012309542
t_1122,25.438410000000005,44.94875,0.015202104,0.012675812,0.012321177
t_1123,25.35533000000001,44.95484,0.012742249,0.010705677,0.012892894
t_1124,25.272249999999985,44.9609,0.011932106,0.010130924,0.012337169
t_1125,25.401160000000004,44.98129,0.014752058,0.012735704,0.013510919
t_1126,25.318060000000003,44.98736,0.012069866,0.010736668,0.01292272
t_1127,25.512830000000008,44.88362,0.015554495,0.012492355,0.01217819
t_1128,25.64169000000001,44.90388,0.014968786,0.012385652,0.014491181
t_1129,25.558660000000003,44.91005,0.016343342,0.013242499,0.012760816
t_113,26.416679999999985,44.21604,0.013036878,0.008907856,0.009306765
t_1130,25.475629999999995,44.91619,0.015414776,0.0125944,0.012257765
t_1131,25.604520000000008,44.93647,0.014737909,0.012517009,0.014614667
t_1132,25.521469999999994,44.94262,0.013165942,0.011902358,0.014035079
t_1133,25.650409999999994,44.96286,0.015355267,0.0132807065,0.015328756
t_1134,25.56733,44.96904,0.013685598,0.012626937,0.014717855
t_1135,25.484250000000003,44.97518,0.013018048,0.011982019,0.0141104525
t_1136,25.613220000000013,44.99544,0.0153465215,0.013401882,0.015441475
t_1137,25.226460000000003,44.93441,0.01296248,0.01073117,0.0117841335
t_1138,25.14339000000001,44.94042,0.011413038,0.009044261,0.011272053
t_1139,25.060300000000012,44.94639,0.009945436,0.008544123,0.01077478
t_114,26.46244999999999,44.24239,0.012907042,0.00932418,0.009648972
t_1140,25.189150000000012,44.96692,0.010981622,0.009575326,0.011795076
t_1141,25.10605000000001,44.97291,0.011108136,0.009040956,0.011268783
t_1142,25.022940000000006,44.97886,0.0099490965,0.008528916,0.010759585
t_1143,25.234939999999995,44.9934,0.01142391,0.010142843,0.012348744
t_1144,25.151819999999987,44.99941,0.011037527,0.009571535,0.011791358
t_1145,25.068690000000004,45.00538,0.0111337565,0.009024066,0.011252065
t_1146,25.19762,45.0259,0.012075631,0.010138586,0.01234461
t_1147,25.447010000000006,45.00773,0.012666971,0.012040766,0.014165986
t_1148,25.363889999999998,45.01382,0.013016455,0.011384656,0.013543288
t_1149,25.280759999999987,45.01987,0.01330649,0.012061351,0.012935249
t_115,26.38001,44.24894,0.013078172,0.009196684,0.009544505
t_1150,25.409750000000003,45.04025,0.013277068,0.012077863,0.014201034
t_1151,25.326599999999985,45.04633,0.013731303,0.011398791,0.013556762
t_1152,25.243439999999993,45.05237,0.013011155,0.010744728,0.012930475
t_1153,25.455629999999985,45.06667,0.01309007,0.012819824,0.014898582
t_1154,25.37245999999999,45.07277,0.0124406945,0.012093246,0.014215561
t_1155,25.28927999999999,45.07882,0.011903121,0.011392924,0.01355117
t_1156,25.41834,45.09919,0.014097468,0.012836464,0.014914153
t_1157,25.11447000000001,45.03188,0.012164917,0.010718458,0.011773025
t_1158,25.03130999999999,45.03784,0.010988551,0.0089938,0.011222095
t_1159,25.160269999999997,45.05837,0.011907233,0.010117785,0.012324406
t_116,26.425780000000003,44.2753,0.012594377,0.009635314,0.009903064
t_1160,25.07709,45.06434,0.010246175,0.009519391,0.011740218
t_1161,24.993899999999996,45.07028,0.010924807,0.008950247,0.011178939
t_1162,25.20608999999999,45.08485,0.010548444,0.010721658,0.010237237
t_1163,25.122890000000012,45.09084,0.011472347,0.010080867,0.01228853
t_1164,25.039680000000004,45.09679,0.009948743,0.0094714565,0.011693165
t_1165,25.168720000000008,45.11731,0.011719765,0.010680776,0.0128689185
t_1166,25.085489999999993,45.12328,0.010265678,0.010027974,0.012237095
t_1167,25.33515,45.10526,0.012737787,0.012086552,0.014209239
t_1168,25.25193999999999,45.1113,0.012300142,0.01136731,0.01352675
t_1169,25.464249999999993,45.1256,0.014199027,0.013632302,0.015655395
t_117,26.343320000000006,44.28183,0.013281592,0.009487142,0.009782297
t_1170,25.381039999999985,45.13169,0.013647176,0.0128289405,0.014907112
t_1171,25.29781,45.13775,0.012635694,0.012058082,0.014182347
t_1172,25.426950000000005,45.1581,0.0130169,0.013623603,0.015647328
t_1173,25.343700000000013,45.16417,0.012112854,0.0127970455,0.011799422
t_1174,25.26044999999999,45.17021,0.012066884,0.0120079005,0.014134921
t_1175,25.389620000000008,45.19058,0.012488458,0.013588082,0.01238432
t_1176,25.30635000000001,45.19664,0.012906432,0.012741517,0.01482526
t_1177,25.79011,44.77337,0.016968688,0.013185476,0.012716716
t_1178,25.7072,44.77961,0.016202703,0.012614198,0.012273193
t_1179,25.835970000000003,44.79975,0.015860477,0.013973448,0.014555322
t_118,26.47157999999999,44.30164,0.014073087,0.010093585,0.010274725
t_1180,25.75304,44.80602,0.016532889,0.013362838,0.012853794
t_1181,25.67009999999999,44.81224,0.01562904,0.012783354,0.012404845
t_1182,25.798900000000003,44.83241,0.017230561,0.014162795,0.013468603
t_1183,25.71593999999999,44.83865,0.014355794,0.0120704295,0.014194015
t_1184,25.84478999999999,44.85878,0.017829766,0.015017914,0.014119923
t_1185,25.761809999999997,44.86504,0.01627132,0.014355337,0.01487461
t_1186,25.678830000000005,44.87127,0.01361921,0.012233929,0.014348296
t_1187,25.881849999999986,44.82613,0.017733395,0.014815975,0.013966639
t_1188,26.01070999999999,44.84615,0.019252466,0.016449988,0.015198369
t_1189,25.927760000000006,44.85248,0.018397853,0.015716622,0.014647935
t_119,26.389099999999985,44.30819,0.0127212135,0.009948615,0.010157521
t_1190,25.973690000000005,44.87883,0.019281995,0.01668,0.0153702395
t_1191,25.89070000000001,44.88514,0.01881914,0.015932273,0.014810175
t_1192,26.01964000000001,44.90515,0.020108346,0.017709943,0.016135674
t_1193,25.93664000000001,44.91148,0.019168174,0.016910018,0.015541762
t_1194,25.853620000000006,44.91778,0.018576154,0.016151778,0.01497498
t_1195,25.98259999999999,44.93781,0.02034956,0.017955659,0.016317299
t_1196,25.899560000000008,44.94412,0.01917915,0.017144242,0.015716068
t_1197,25.807709999999986,44.89142,0.017804006,0.015223621,0.014275749
t_1198,25.724699999999984,44.89766,0.016063547,0.014551477,0.015038092
t_1199,25.7706,44.92404,0.017921127,0.015432917,0.014433966
t_12,26.865129999999994,44.14988,0.012229618,0.008843325,0.0092521915
t_120,26.32521,44.16328,0.009899593,0.008127408,0.00945726
t_1200,25.687569999999994,44.93027,0.015993439,0.014738853,0.015193956
t_1201,25.816519999999997,44.95041,0.018655064,0.01637542,0.015142546
t_1202,25.73347000000001,44.95665,0.017195443,0.015638212,0.01593798
t_1203,25.77940000000001,44.98302,0.018452805,0.016598979,0.015309714
t_1204,25.69631000000001,44.98924,0.015365777,0.014097026,0.016085213
t_1205,25.825350000000014,45.00936,0.019153424,0.017624639,0.017559426
t_1206,25.742250000000013,45.01561,0.016092468,0.014969875,0.016886873
t_1207,26.102630000000005,44.89878,0.02042365,0.018536493,0.016745282
t_1208,26.148629999999997,44.92508,0.02192221,0.019684866,0.01758581
t_1209,26.065619999999996,44.93146,0.021171438,0.018811513,0.016947215
t_121,26.242819999999995,44.16977,0.009631856,0.007124513,0.009334724
t_1210,26.111619999999988,44.95775,0.021630356,0.019988568,0.017806888
t_1211,26.028580000000005,44.96412,0.021292932,0.019073574,0.017139237
t_1212,26.157640000000015,44.98403,0.019885737,0.018933797,0.020448929
t_1213,26.074579999999997,44.99042,0.021013126,0.020268675,0.019677546
t_1214,26.12061,45.0167,0.018964304,0.019202555,0.020686336
t_1215,26.037530000000004,45.02306,0.01789342,0.018317983,0.01990296
t_1216,26.16667000000001,45.04296,0.02181025,0.020417755,0.021754466
t_1217,25.94552999999999,44.97045,0.020006549,0.018205661,0.016501721
t_1218,25.862470000000002,44.97675,0.019343007,0.017383,0.01589339
t_1219,25.99152000000001,44.99677,0.019145126,0.017237278,0.01893875
t_122,26.28853000000001,44.19618,0.011927045,0.008376552,0.008865998
t_1220,25.908439999999985,45.00308,0.0202547,0.01846039,0.016689254
t_1221,25.954430000000002,45.0294,0.017723687,0.017479392,0.019155463
t_1222,25.871319999999997,45.0357,0.019243471,0.018719807,0.018441856
t_1223,26.00045,45.0557,0.022574646,0.020843009,0.01842633
t_1224,25.91731999999999,45.06201,0.0191335,0.017725904,0.019375684
t_1225,25.963339999999988,45.08831,0.020908821,0.021137774,0.020364944
t_1226,25.88019,45.09461,0.018817155,0.017963354,0.019587403
t_1227,25.53012000000001,45.0016,0.01305593,0.012714597,0.014800041
t_1228,25.659140000000008,45.02182,0.014113924,0.014230789,0.016208531
t_1229,25.57602,45.028,0.01449883,0.013498464,0.015531209
t_123,26.206109999999995,44.20265,0.011949827,0.008225437,0.0087397555
t_1230,25.49288999999999,45.03414,0.012882656,0.012779077,0.014860438
t_1231,25.621929999999992,45.05439,0.014923486,0.01433727,0.016306574
t_1232,25.538790000000006,45.06055,0.015372764,0.013569498,0.015597144
t_1233,25.58471,45.08693,0.014856878,0.014415433,0.016378473
t_1234,25.501530000000002,45.09308,0.01278544,0.013614173,0.0124035245
t_1235,25.630660000000006,45.11331,0.016659038,0.015321387,0.017207747
t_1236,25.54746,45.11947,0.013941422,0.014464735,0.016423794
t_1237,25.78819999999999,45.04196,0.018671691,0.017842945,0.017735938
t_1238,25.705070000000006,45.04819,0.015692445,0.015117373,0.017021649
t_1239,25.834180000000003,45.0683,0.019147009,0.018961232,0.01863537
t_124,26.33426,44.22257,0.012016839,0.008777312,0.009198928
t_1240,25.751030000000014,45.07454,0.015681662,0.016065588,0.017883614
t_1241,25.667879999999997,45.08076,0.014910638,0.015235071,0.017129056
t_1242,25.797020000000003,45.10088,0.017993677,0.01707962,0.018797344
t_1243,25.713840000000005,45.10711,0.01582026,0.01619558,0.018001193
t_1244,25.84303,45.1272,0.018380888,0.0181632,0.01976529
t_1245,25.759829999999994,45.13345,0.017933864,0.017223336,0.018926203
t_1246,25.67662999999999,45.13966,0.016440647,0.016290953,0.018087374
t_1247,26.009389999999996,45.1146,0.020648181,0.020027759,0.021412456
t_1248,25.926209999999998,45.12092,0.018995833,0.019099051,0.020594794
t_1249,25.972260000000006,45.1472,0.018902458,0.020309439,0.021659387
t_125,26.25182000000001,44.22906,0.011921495,0.008626204,0.009073732
t_1250,25.88906,45.1535,0.019187748,0.019320255,0.020790013
t_1251,26.018339999999995,45.17347,0.021075655,0.021598093,0.02278337
t_1252,25.935120000000012,45.17979,0.020518756,0.020554865,0.021874152
t_1253,25.851879999999994,45.18608,0.018929796,0.019496702,0.020945508
t_1254,25.9812,45.20607,0.02176557,0.021870239,0.023019528
t_1255,25.897940000000006,45.21237,0.020359034,0.020750318,0.022044932
t_1256,25.944029999999998,45.23864,0.020082518,0.02208667,0.023207048
t_1257,25.805849999999992,45.15977,0.01794915,0.018322363,0.019906765
t_1258,25.722620000000006,45.166,0.017815853,0.017328687,0.019020567
t_1259,25.768640000000005,45.19233,0.017659882,0.01843904,0.020010363
t_126,26.297560000000004,44.25545,0.012813794,0.009046515,0.009421106
t_1260,25.685390000000012,45.19854,0.016153257,0.017394667,0.019079622
t_1261,25.81468000000001,45.21863,0.016479403,0.019625729,0.016705982
t_1262,25.73141000000001,45.22487,0.016491983,0.01851179,0.020074911
t_1263,25.77745999999999,45.25118,0.01779399,0.019706363,0.02113001
t_1264,25.69416000000001,45.25739,0.016601602,0.018539777,0.020099727
t_1265,25.823530000000005,45.27747,0.015920775,0.01354731,0.017649502
t_1266,25.74020999999999,45.2837,0.015537407,0.01274319,0.016783584
t_1267,26.110559999999992,45.22597,0.021615915,0.024422059,0.02521593
t_1268,26.027299999999997,45.23232,0.021683374,0.023268491,0.024226973
t_1269,26.156710000000004,45.25219,0.023378512,0.02596326,0.026527572
t_127,26.215100000000007,44.26193,0.012441926,0.008875677,0.009280275
t_1270,26.073430000000002,45.25856,0.021883273,0.024751842,0.025497392
t_1271,26.119579999999985,45.28479,0.024770167,0.026320158,0.026829662
t_1272,26.036270000000002,45.29114,0.021830183,0.025017416,0.02572367
t_1273,26.165760000000006,45.311,0.025564084,0.027971085,0.028220803
t_1274,26.082429999999988,45.31737,0.023713399,0.026613515,0.02707754
t_1275,26.12861000000001,45.34358,0.02156233,0.028293882,0.022610182
t_1276,26.04525000000001,45.34994,0.023200382,0.026827576,0.027258152
t_1277,24.79453000000001,44.84602,0.00934448,0.007270815,0.0086648315
t_1278,24.92320000000001,44.86673,0.0084759,0.007233434,0.009446911
t_1279,24.84017,44.87262,0.008993068,0.0068395077,0.009039857
t_128,26.26084,44.28832,0.013115511,0.009315894,0.009642292
t_1280,24.757119999999986,44.87846,0.008199538,0.006462943,0.008646814
t_1281,24.968880000000013,44.8933,0.010424687,0.008575052,0.00986552
t_1282,24.885819999999995,44.8992,0.010058961,0.008103428,0.009435345
t_1283,24.802760000000006,44.90507,0.008821692,0.0068206857,0.009020305
t_1284,24.71968000000001,44.9109,0.008491406,0.0064380113,0.008620649
t_1285,24.9315,44.92577,0.009269613,0.00763006,0.009852826
t_1286,24.848420000000004,44.93165,0.009546418,0.007201543,0.009414106
t_1287,24.765330000000006,44.9375,0.008308984,0.0067933686,0.008991911
t_1288,24.977210000000014,44.95232,0.010526257,0.008064956,0.010293712
t_1289,24.894110000000012,44.95822,0.011289916,0.008535634,0.008998536
t_129,26.306600000000003,44.3147,0.013352154,0.009778092,0.01001925
t_1290,24.810990000000004,44.96409,0.009022005,0.0071716374,0.00938332
t_1291,24.727869999999996,44.96992,0.008468039,0.0067577255,0.008954833
t_1292,24.939819999999997,44.98478,0.009296746,0.008040042,0.010268567
t_1293,24.85668000000001,44.99066,0.009083415,0.007574561,0.0097962525
t_1294,24.773539999999997,44.99651,0.008578749,0.0071326643,0.009343165
t_1295,24.690390000000008,45.00232,0.008339234,0.0067139775,0.008909276
t_1296,24.98554999999999,45.01131,0.01035042,0.00850137,0.010732049
t_1297,24.68222,44.94331,0.00852279,0.006405383,0.008586377
t_1298,24.644740000000013,44.97572,0.009173447,0.0071420814,0.008544324
t_1299,24.607230000000015,45.0081,0.008746721,0.0063180756,0.008494518
t_13,26.782790000000006,44.15659,0.012143969,0.008846376,0.00925523
t_130,26.132630000000006,44.26837,0.012752429,0.008686126,0.009123456
t_1300,24.652890000000014,45.03471,0.008200499,0.0066624335,0.008855532
t_1301,24.56970000000001,45.04048,0.007862585,0.006263893,0.008437394
t_1302,24.61536000000001,45.06709,0.00863193,0.006603342,0.008793825
t_1303,24.53214,45.07283,0.0079922415,0.006202971,0.008373058
t_1304,24.661040000000014,45.09368,0.00907058,0.0069640535,0.009168992
t_1305,24.57781,45.09945,0.00842435,0.006537052,0.008724485
t_1306,24.494560000000007,45.10518,0.0074390927,0.006135805,0.008301995
t_1307,24.9024,45.01722,0.0084286835,0.0080040265,0.008114411
t_1308,24.819240000000008,45.02308,0.009495196,0.0075319037,0.0097527215
t_1309,24.736070000000012,45.02892,0.008982661,0.007084923,0.009293923
t_131,26.05014,44.27478,0.0110212965,0.008480133,0.00895235
t_1310,24.948139999999995,45.04376,0.010627146,0.008461884,0.010692549
t_1311,24.864959999999996,45.04964,0.008745514,0.007957223,0.010184886
t_1312,24.781769999999995,45.05549,0.00877778,0.007479638,0.009699326
t_1313,24.69856999999999,45.06131,0.0083714845,0.007028604,0.009235759
t_1314,24.91069999999999,45.07618,0.009585489,0.008410482,0.010641082
t_1315,24.82749000000001,45.08205,0.008718076,0.007899946,0.010126924
t_1316,24.74427,45.08788,0.009069265,0.0074180462,0.009636318
t_1317,24.956459999999993,45.10271,0.009764516,0.0088938,0.011122952
t_1318,24.87324000000001,45.10859,0.009365468,0.008347718,0.010578168
t_1319,24.789999999999992,45.11445,0.00959641,0.007832634,0.010058716
t_132,26.178349999999995,44.29479,0.012869186,0.009123994,0.009484863
t_1320,24.70675,45.12026,0.0082700085,0.0073476243,0.009564166
t_1321,24.919010000000014,45.13512,0.009703523,0.008824948,0.011054582
t_1322,24.83574999999999,45.14099,0.009277978,0.0082739545,0.010504123
t_1323,24.752489999999995,45.14682,0.009242216,0.0077556255,0.009980557
t_1324,24.964799999999997,45.16163,0.0110773295,0.0093337195,0.011557741
t_1325,24.881529999999998,45.16752,0.010202837,0.008744104,0.010974188
t_1326,24.798239999999993,45.17337,0.009531064,0.008189701,0.01041941
t_1327,24.623500000000007,45.12604,0.00845135,0.006891811,0.009094138
t_1328,24.540230000000008,45.13179,0.0077256868,0.0064638867,0.008647804
t_1329,24.456950000000006,45.1375,0.008037927,0.006062594,0.008224373
t_133,26.095849999999984,44.30121,0.012575414,0.008913426,0.009311454
t_1330,24.669209999999993,45.15262,0.009434868,0.0072687585,0.009483218
t_1331,24.585919999999987,45.15839,0.008175356,0.0068121245,0.009011409
t_1332,24.50263000000001,45.16412,0.0077665285,0.0063843373,0.008564255
t_1333,24.419330000000002,45.16982,0.007423215,0.005983915,0.008140762
t_1334,24.631640000000004,45.18497,0.008910617,0.0071819057,0.009393893
t_1335,24.548329999999993,45.19072,0.0088677,0.006725571,0.008921354
t_1336,24.465010000000007,45.19643,0.007816876,0.0062987898,0.008474195
t_1337,24.714949999999988,45.17919,0.009518408,0.0076694954,0.00989298
t_1338,24.927330000000012,45.19403,0.010624248,0.00924502,0.011470356
t_1339,24.84402,45.1999,0.010633854,0.008651771,0.0108822165
t_134,26.14157,44.32762,0.013036142,0.009369927,0.009686548
