calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
632,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",116,AkkarEtAlRjb2014,PGA,-0.142,0.142,0.4954203,GCMT,USGS,all
634,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",117,AkkarEtAlRjb2014,PGA,-0.147,0.147,0.51477814,USGS,USGS,all
640,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.154,0.154,0.4588793,EFEHR,GEM,all
636,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",166,KothaEtAl2020ESHM20SlopeGeology,PGA,0.154,0.154,0.43645838,INGV,GEM,all
647,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",139,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.194,0.194,0.3210864,USGS,GEM,seismic
641,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",136,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.213,0.213,0.32820684,GCMT,GEM,seismic
628,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",113,CauzziEtAl2014,PGA,-0.336,0.336,0.47502044,INGV,USGS,all
630,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",116,CauzziEtAl2014,PGA,-0.337,0.337,0.49338973,EFEHR,USGS,all
643,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",178,KothaEtAl2020ESHM20SlopeGeology,PGA,0.358,0.358,0.4309613,GCMT,GEM,all
648,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",184,KothaEtAl2020ESHM20SlopeGeology,PGA,0.376,0.376,0.47071794,USGS,GEM,all
639,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",131,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.435,0.435,0.324887,EFEHR,GEM,seismic
635,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",140,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.436,0.436,0.32405108,INGV,GEM,seismic
630,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",116,ZhaoEtAl2016Asc,PGA,-0.476,0.476,0.47491586,EFEHR,USGS,all
632,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",116,CauzziEtAl2014,PGA,-0.501,0.501,0.4937099,GCMT,USGS,all
628,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",113,ZhaoEtAl2016Asc,PGA,-0.506,0.506,0.45758304,INGV,USGS,all
640,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.51,0.51,0.4588793,EFEHR,GEM,all
634,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",117,CauzziEtAl2014,PGA,-0.51,0.51,0.48987058,USGS,USGS,all
636,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",166,KothaEtAl2020ESHM20SlopeGeology,PGA,0.511,0.511,0.43645838,INGV,GEM,all
647,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",139,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.565,0.565,0.3210864,USGS,GEM,seismic
641,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",136,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.584,0.584,0.32820684,GCMT,GEM,seismic
634,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",117,ZhaoEtAl2016Asc,PGA,-0.65,0.65,0.47430873,USGS,USGS,all
632,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",116,ZhaoEtAl2016Asc,PGA,-0.661,0.661,0.47843117,GCMT,USGS,all
643,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",178,KothaEtAl2020ESHM20SlopeGeology,PGA,0.712,0.712,0.4309613,GCMT,GEM,all
648,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",184,KothaEtAl2020ESHM20SlopeGeology,PGA,0.73,0.73,0.47071794,USGS,GEM,all
639,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",131,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.808,0.808,0.324887,EFEHR,GEM,seismic
635,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",140,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.809,0.809,0.32405108,INGV,GEM,seismic
643,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",178,KothaEtAl2020ESHM20SlopeGeology,PGA,0.829,0.829,0.4309613,GCMT,GEM,all
648,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",184,KothaEtAl2020ESHM20SlopeGeology,PGA,0.847,0.847,0.47071794,USGS,GEM,all
640,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.866,0.866,0.4588793,EFEHR,GEM,all
636,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",166,KothaEtAl2020ESHM20SlopeGeology,PGA,0.867,0.867,0.43645838,INGV,GEM,all
639,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",131,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.903,0.903,0.324887,EFEHR,GEM,seismic
635,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",140,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.903,0.903,0.32405108,INGV,GEM,seismic
647,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",139,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.937,0.937,0.3210864,USGS,GEM,seismic
641,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",136,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.955,0.955,0.32820684,GCMT,GEM,seismic
629,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",92,AkkarEtAlRjb2014,PGA,-0.964,0.964,0.349548,EFEHR,USGS,seismic
627,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",84,AkkarEtAlRjb2014,PGA,-0.964,0.964,0.34752226,INGV,USGS,seismic
640,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.981,0.981,0.4588793,EFEHR,GEM,all
636,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",166,KothaEtAl2020ESHM20SlopeGeology,PGA,0.982,0.982,0.43645838,INGV,GEM,all
647,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",139,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.033,1.033,0.3210864,USGS,GEM,seismic
641,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",136,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.052,1.052,0.32820684,GCMT,GEM,seismic
631,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",97,AkkarEtAlRjb2014,PGA,-1.144,1.144,0.37141073,GCMT,USGS,seismic
633,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",94,AkkarEtAlRjb2014,PGA,-1.148,1.148,0.34420624,USGS,USGS,seismic
629,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",92,CauzziEtAl2014,PGA,-1.354,1.354,0.3573446,EFEHR,USGS,seismic
627,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",84,CauzziEtAl2014,PGA,-1.354,1.354,0.32396498,INGV,USGS,seismic
629,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",92,ZhaoEtAl2016Asc,PGA,-1.42,1.42,0.34207186,EFEHR,USGS,seismic
627,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",84,ZhaoEtAl2016Asc,PGA,-1.452,1.452,0.31261432,INGV,USGS,seismic
631,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",97,CauzziEtAl2014,PGA,-1.517,1.517,0.35370588,GCMT,USGS,seismic
633,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",94,CauzziEtAl2014,PGA,-1.526,1.526,0.33452195,USGS,USGS,seismic
633,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",94,ZhaoEtAl2016Asc,PGA,-1.591,1.591,0.3228573,USGS,USGS,seismic
631,"Median gmf - DRAFT_20090406_M6.18_Laquila (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",97,ZhaoEtAl2016Asc,PGA,-1.604,1.604,0.34170824,GCMT,USGS,seismic
