STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE
OBS_118,Galaxidion,38.367,22.367,macroseismic,Stations_USGS,,0.210836,0.8059,0.367154,1.0131,,,0.111956,1.0822,866.5,inferred,6.0,0.3,0.875,11.7387,1.4737,0.02259
obs_13,SELINOUNTAS  ACHAIA(561),38.213,22.088,macroseismic,Stations_USGS,,0.210228,0.8059,0.366597,1.0131,,,0.112155,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.022635
OBS_98,Elaion,38.2,22.167,macroseismic,Stations_USGS,,0.210192,0.8059,0.366564,1.0131,,,0.112166,1.0822,495.16,inferred,6.0,0.3,0.875,11.7387,1.4737,0.022638
obs_15,GALAXIDI  PHOKIDA(1369),38.386,22.348,macroseismic,Stations_USGS,,0.207266,0.8059,0.363873,1.0131,,,0.113134,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.022857
obs_9,ELAIONAS  ACHAIA(857),38.19,22.165,macroseismic,Stations_USGS,,0.204962,0.8059,0.36174,1.0131,,,0.113912,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.023033
obs_11,NEOS-ERINEOS  ACHAIA(443),38.283,22.002,macroseismic,Stations_USGS,,0.200875,0.8059,0.357931,1.0131,,,0.115327,1.0822,600.09,inferred,6.0,0.3,0.875,11.7387,1.4737,0.023354
OBS_262,Neos Erineos,38.27,22.0,macroseismic,Stations_USGS,,0.199348,0.8059,0.356497,1.0131,,,0.115868,1.0822,665.25,inferred,6.0,0.3,0.875,11.7387,1.4737,0.023476
OBS_294,Platanos,38.166,22.266,macroseismic,Stations_USGS,,0.198934,0.8059,0.356108,1.0131,,,0.116016,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.02351
obs_12,PLATANOS  ACHAIA(445),38.164,22.255,macroseismic,Stations_USGS,,0.197578,0.8059,0.354829,1.0131,,,0.116503,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.023621
obs_8,DAPHNES  ACHAIA(391),38.209,22.003,macroseismic,Stations_USGS,,0.189786,0.8059,0.347402,1.0131,,,0.119412,1.0822,802.15,inferred,6.0,0.3,0.875,11.7387,1.4737,0.024283
OBS_80,Dafnai,38.2,22.0,macroseismic,Stations_USGS,,0.187175,0.8059,0.344883,1.0131,,,0.12043,1.0822,809.54,inferred,6.0,0.3,0.875,11.7387,1.4737,0.024515
OBS_283,Pentapolis,38.47,22.2,macroseismic,Stations_USGS,,0.187,0.8059,0.344713,1.0131,,,0.120499,1.0822,521.77,inferred,6.0,0.3,0.875,11.7387,1.4737,0.024531
obs_14,AGIA-EFTHYMIA  PHOKIDA(756),38.471,22.335,macroseismic,Stations_USGS,,0.182825,0.8059,0.340645,1.0131,,,0.122178,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.024914
OBS_6,Agia Efthymia,38.47,22.35,macroseismic,Stations_USGS,,0.182661,0.8059,0.340484,1.0131,,,0.122245,1.0822,357.14,inferred,6.0,0.3,0.875,11.7387,1.4737,0.024929
obs_16,PENTAPOLI  PHOKIDA(563),38.494,22.198,macroseismic,Stations_USGS,,0.180704,0.8059,0.338561,1.0131,,,0.123055,1.0822,327.63,inferred,6.0,0.3,0.875,11.7387,1.4737,0.025115
obs_27,AGIOI-PANTES  PHOKIDA(278),38.368,22.291,macroseismic,Stations_USGS,,0.157097,0.8059,0.280508,1.0131,,,0.074494,1.0822,403.11,inferred,5.5,0.3,0.875,8.1544,1.4737,0.015232
OBS_217,Longos,38.28,22.02,macroseismic,Stations_USGS,,0.15205,0.8059,0.275733,1.0131,,,0.076,1.0822,606.97,inferred,5.5,0.3,0.875,8.1544,1.4737,0.015577
obs_28,AMYGDALIA  PHOKIDA(569),38.404,22.229,macroseismic,Stations_USGS,,0.150876,0.8059,0.274611,1.0131,,,0.076363,1.0822,685.59,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01566
obs_21,LONGOS  ACHAIA(729),38.297,22.015,macroseismic,Stations_USGS,,0.150827,0.8059,0.274565,1.0131,,,0.076378,1.0822,354.28,inferred,5.5,0.3,0.875,8.1544,1.4737,0.015664
obs_41,VOUNICHORA  PHOKIDA(547),38.44,22.303,macroseismic,Stations_USGS,,0.140996,0.8059,0.265006,1.0131,,,0.079599,1.0822,888.57,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016406
OBS_185,Kounina,38.2,22.02,macroseismic,Stations_USGS,,0.140118,0.8059,0.264137,1.0131,,,0.079904,1.0822,652.25,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016477
obs_38,MARATHIAS  PHOKIDA(367),38.396,22.016,macroseismic,Stations_USGS,,0.139608,0.8059,0.263631,1.0131,,,0.080083,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016518
OBS_384,Vounichora,38.45,22.28,macroseismic,Stations_USGS,,0.139374,0.8059,0.263399,1.0131,,,0.080166,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016537
obs_36,MALANDRINO  PHOKIDA(393),38.455,22.238,macroseismic,Stations_USGS,,0.139269,0.8059,0.263295,1.0131,,,0.080202,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016546
obs_19,KOUNINA  ACHAIA(577),38.189,22.018,macroseismic,Stations_USGS,,0.13776,0.8059,0.261791,1.0131,,,0.08074,1.0822,450.8,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01667
OBS_233,Marathias,38.4,22.0,macroseismic,Stations_USGS,,0.13665,0.8059,0.260679,1.0131,,,0.081141,1.0822,831.37,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016763
OBS_189,Krini,37.83,21.95,macroseismic,Stations_USGS,,0.134702,0.8059,0.290108,1.0131,,,0.147334,1.0822,900.0,inferred,6.0,0.3,0.875,11.7387,1.4737,0.030731
obs_34,ITEA  PHOKIDA(4303),38.443,22.428,macroseismic,Stations_USGS,,0.133978,0.8059,0.257987,1.0131,,,0.082129,1.0822,417.42,inferred,5.5,0.3,0.875,8.1544,1.4737,0.016992
obs_22,MAVRIKI  ACHAIA(526),38.151,22.03,macroseismic,Stations_USGS,,0.13204,0.8059,0.256019,1.0131,,,0.082866,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017163
obs_10,KRINOS  ACHAIA(393),38.06,21.495,macroseismic,Stations_USGS,,0.129671,0.8059,0.28436,1.0131,,,0.150812,1.0822,727.7,inferred,6.0,0.3,0.875,11.7387,1.4737,0.031545
obs_39,MONASTIRAKI  PHOKIDA(487),38.405,21.953,macroseismic,Stations_USGS,,0.129619,0.8059,0.25354,1.0131,,,0.083811,1.0822,554.01,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017382
OBS_85,Desfina,38.417,22.517,macroseismic,Stations_USGS,,0.127342,0.8059,0.251189,1.0131,,,0.084727,1.0822,549.87,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017595
OBS_78,Chryson,38.467,22.467,macroseismic,Stations_USGS,,0.127258,0.8059,0.251101,1.0131,,,0.084761,1.0822,560.12,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017603
obs_29,CHRISSO(CHRYSO)  PHOKIDA(968),38.482,22.46,macroseismic,Stations_USGS,,0.125938,0.8059,0.249729,1.0131,,,0.085304,1.0822,817.54,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01773
OBS_317,Roupakia,38.317,21.883,macroseismic,Stations_USGS,,0.125124,0.8059,0.248879,1.0131,,,0.085644,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017809
obs_31,DESPHINA  PHOKIDA(2389),38.38,22.554,macroseismic,Stations_USGS,,0.125116,0.8059,0.248871,1.0131,,,0.085647,1.0822,696.71,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01781
OBS_97,Efpalion,38.42,21.92,macroseismic,Stations_USGS,,0.124643,0.8059,0.248376,1.0131,,,0.085846,1.0822,450.99,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017856
obs_37,MANAGOULI  PHOKIDA(563),38.39,21.903,macroseismic,Stations_USGS,,0.124476,0.8059,0.248201,1.0131,,,0.085917,1.0822,244.02,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017873
obs_23,PETSAKOI  ACHAIA(220),38.104,22.027,macroseismic,Stations_USGS,,0.124256,0.8059,0.24797,1.0131,,,0.08601,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017894
obs_32,EFPALIO  PHOKIDA(781),38.449,21.931,macroseismic,Stations_USGS,,0.12391,0.8059,0.247607,1.0131,,,0.086157,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.017929
obs_30,DELPHOI  PHOKIDA(1499),38.485,22.506,macroseismic,Stations_USGS,,0.122178,0.8059,0.245781,1.0131,,,0.086904,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018103
OBS_228,Managouli,38.4,21.88,macroseismic,Stations_USGS,,0.121454,0.8059,0.245014,1.0131,,,0.087221,1.0822,260.83,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018177
obs_33,ELAIONAS  PHOKIDA(533),38.538,22.424,macroseismic,Stations_USGS,,0.120811,0.8059,0.244332,1.0131,,,0.087505,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018243
OBS_290,Petsakoi,38.08,22.02,macroseismic,Stations_USGS,,0.120654,0.8059,0.244164,1.0131,,,0.087575,1.0822,546.45,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01826
OBS_99,Elaion,38.55,22.417,macroseismic,Stations_USGS,,0.119596,0.8059,0.243037,1.0131,,,0.088049,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01837
OBS_304,Prosilion,38.57,22.32,macroseismic,Stations_USGS,,0.118937,0.8059,0.242332,1.0131,,,0.088348,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01844
OBS_52,Antikyra,38.37,22.62,macroseismic,Stations_USGS,,0.118429,0.8059,0.241787,1.0131,,,0.08858,1.0822,584.47,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018495
obs_20,LEONTIo  ACHAIA(450),38.132,21.897,macroseismic,Stations_USGS,,0.118424,0.8059,0.241782,1.0131,,,0.088582,1.0822,460.12,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018495
obs_42,ANTIKYRA  VIOTIA(2346),38.396,22.624,macroseismic,Stations_USGS,,0.117454,0.8059,0.240738,1.0131,,,0.08903,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.0186
OBS_56,Arachova,38.483,22.583,macroseismic,Stations_USGS,,0.116575,0.8059,0.23979,1.0131,,,0.089441,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018696
OBS_210,Leontion,38.08,21.92,macroseismic,Stations_USGS,,0.115443,0.8059,0.238563,1.0131,,,0.089977,1.0822,772.94,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018822
obs_43,ARACHOVA  VIOTIA(3375),38.512,22.577,macroseismic,Stations_USGS,,0.114978,0.8059,0.238057,1.0131,,,0.0902,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018874
obs_40,PROSILIO  PHOKIDA(268),38.61,22.312,macroseismic,Stations_USGS,,0.114498,0.8059,0.237534,1.0131,,,0.090432,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.018928
OBS_247,Metochion,38.202,22.169,macroseismic,Stations_USGS,,0.113456,0.8059,0.210818,1.0131,,,0.050526,1.0822,495.16,inferred,5.0,0.3,0.875,5.6645,1.4737,0.010493
obs_35,KALOSKOPI  PHOKIDA(334),38.656,22.305,macroseismic,Stations_USGS,,0.110138,0.8059,0.232736,1.0131,,,0.092609,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.01944
OBS_143,Kaloskopi,38.67,22.32,macroseismic,Stations_USGS,,0.108791,0.8059,0.231234,1.0131,,,0.093311,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.019605
obs_62,SYLIVAINIOTIKA  ACHAIA(808),38.167,22.333,macroseismic,Stations_USGS,,0.107744,0.8059,0.20517,1.0131,,,0.052151,1.0822,526.72,inferred,5.0,0.3,0.875,5.6645,1.4737,0.010872
obs_63,ZACHLORITIKA  ACHAIA(568),38.178,22.18,macroseismic,Stations_USGS,,0.107412,0.8059,0.204838,1.0131,,,0.05225,1.0822,670.49,inferred,5.0,0.3,0.875,5.6645,1.4737,0.010895
OBS_144,Kalousion,38.033,21.8,macroseismic,Stations_USGS,,0.106156,0.8059,0.228273,1.0131,,,0.094724,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.019938
OBS_252,Monastirakion,38.72,22.1,macroseismic,Stations_USGS,,0.10588,0.8059,0.22796,1.0131,,,0.094875,1.0822,900.0,inferred,5.5,0.3,0.875,8.1544,1.4737,0.019974
obs_25,STAROCHORI  ACHAIA(656),38.059,21.754,macroseismic,Stations_USGS,,0.10536,0.8059,0.227372,1.0131,,,0.095161,1.0822,509.39,inferred,5.5,0.3,0.875,8.1544,1.4737,0.020041
OBS_394,Zachloritika,38.17,22.17,macroseismic,Stations_USGS,,0.105344,0.8059,0.202755,1.0131,,,0.052876,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011042
obs_18,KALOUSI  ACHAIA(276),38.021,21.781,macroseismic,Stations_USGS,,0.104711,0.8059,0.226634,1.0131,,,0.095522,1.0822,710.68,inferred,5.5,0.3,0.875,8.1544,1.4737,0.020127
obs_97,MILIA  PHOKIDA(119),38.447,22.139,macroseismic,Stations_USGS,,0.104687,0.8059,0.202089,1.0131,,,0.053079,1.0822,856.36,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011089
OBS_348,Starochorion,38.03,21.75,macroseismic,Stations_USGS,,0.103847,0.8059,0.225649,1.0131,,,0.096009,1.0822,635.39,inferred,5.5,0.3,0.875,8.1544,1.4737,0.020241
obs_26,VRACHNAIIKA  ACHAIA(2393),38.132,21.664,macroseismic,Stations_USGS,,0.103598,0.8059,0.225365,1.0131,,,0.09615,1.0822,539.37,inferred,5.5,0.3,0.875,8.1544,1.4737,0.020275
OBS_1,Aeghira,38.15,22.35,macroseismic,Stations_USGS,,0.103468,0.8059,0.200849,1.0131,,,0.053462,1.0822,548.61,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011179
obs_45,AIGEIRA  ACHAIA(1696),38.134,22.354,macroseismic,Stations_USGS,,0.100343,0.8059,0.197636,1.0131,,,0.054476,1.0822,617.18,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011417
OBS_173,Kirra,38.42,22.45,macroseismic,Stations_USGS,,0.098829,0.8059,0.196063,1.0131,,,0.054986,1.0822,600.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011537
obs_24,ROUPAKIA  ACHAIA(318),37.979,21.64,macroseismic,Stations_USGS,,0.097757,0.8059,0.218593,1.0131,,,0.099632,1.0822,715.73,inferred,5.5,0.3,0.875,8.1544,1.4737,0.021099
obs_94,KIRRA  PHOKIDA(1173),38.431,22.451,macroseismic,Stations_USGS,,0.097704,0.8059,0.194887,1.0131,,,0.055373,1.0822,781.64,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011628
OBS_385,Vrachnaiika,38.105,21.485,macroseismic,Stations_USGS,,0.095465,0.8059,0.215884,1.0131,,,0.101091,1.0822,271.25,inferred,5.5,0.3,0.875,8.1544,1.4737,0.021446
OBS_356,Sykia,38.32,22.53,macroseismic,Stations_USGS,,0.095315,0.8059,0.192367,1.0131,,,0.05622,1.0822,600.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011827
OBS_214,Lidorikion,38.52,22.2,macroseismic,Stations_USGS,,0.093656,0.8059,0.190599,1.0131,,,0.056828,1.0822,599.13,inferred,5.0,0.3,0.875,5.6645,1.4737,0.011971
OBS_54,Apideon,38.07,21.42,macroseismic,Stations_USGS,,0.09276,0.8059,0.212646,1.0131,,,0.102888,1.0822,288.65,inferred,5.5,0.3,0.875,8.1544,1.4737,0.021874
OBS_221,Lykoporia,38.133,22.483,macroseismic,Stations_USGS,,0.092697,0.8059,0.189571,1.0131,,,0.057188,1.0822,453.35,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012056
obs_17,APIDEONAS  ACHAIA(411),38.06,21.412,macroseismic,Stations_USGS,,0.092362,0.8059,0.212165,1.0131,,,0.103159,1.0822,294.89,inferred,5.5,0.3,0.875,8.1544,1.4737,0.021939
obs_88,PYRGOS  KORINTHIA(529),38.092,22.442,macroseismic,Stations_USGS,,0.091004,0.8059,0.187743,1.0131,,,0.057838,1.0822,833.66,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012209
obs_96,LIDORIKI  PHOKIDA(985),38.544,22.217,macroseismic,Stations_USGS,,0.090751,0.8059,0.187468,1.0131,,,0.057936,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012232
obs_84,LYKOPORIA  KORINTHIA(1042),38.121,22.5,macroseismic,Stations_USGS,,0.090541,0.8059,0.18724,1.0131,,,0.058019,1.0822,514.2,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012252
obs_82,KALLITHEA  KORINTHIA(273),38.111,22.486,macroseismic,Stations_USGS,,0.090536,0.8059,0.187234,1.0131,,,0.058021,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012252
OBS_192,Krokyleion,38.53,22.03,macroseismic,Stations_USGS,,0.090415,0.8059,0.187103,1.0131,,,0.058068,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012264
obs_95,KROKYLEIO  PHOKIDA(383),38.543,22.066,macroseismic,Stations_USGS,,0.090337,0.8059,0.187018,1.0131,,,0.058099,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012271
obs_58,PSATHOPYRGOS  ACHAIA(669),38.323,21.868,macroseismic,Stations_USGS,,0.090212,0.8059,0.186882,1.0131,,,0.058148,1.0822,700.89,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012283
OBS_307,Psathopyrgos,38.317,21.867,macroseismic,Stations_USGS,,0.090211,0.8059,0.186881,1.0131,,,0.058149,1.0822,869.19,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012283
OBS_309,Pyrgos,38.07,22.42,macroseismic,Stations_USGS,,0.089621,0.8059,0.186237,1.0131,,,0.058383,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012338
obs_93,KASTRAKI  PHOKIDA(510),38.413,21.893,macroseismic,Stations_USGS,,0.089491,0.8059,0.186095,1.0131,,,0.058435,1.0822,565.1,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012351
OBS_331,Skepasto,38.07,22.07,macroseismic,Stations_USGS,,0.088702,0.8059,0.185231,1.0131,,,0.058753,1.0822,724.48,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012426
OBS_142,Kallithea,38.07,22.45,macroseismic,Stations_USGS,,0.088554,0.8059,0.185068,1.0131,,,0.058813,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.01244
obs_100,TRIKORPHO  PHOKIDA(321),38.451,21.899,macroseismic,Stations_USGS,,0.088413,0.8059,0.184914,1.0131,,,0.058871,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012454
OBS_158,Kastrakion,38.42,21.88,macroseismic,Stations_USGS,,0.088272,0.8059,0.184758,1.0131,,,0.058928,1.0822,458.68,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012467
OBS_90,Distomon,38.417,22.605,macroseismic,Stations_USGS,,0.086759,0.8059,0.183087,1.0131,,,0.059556,1.0822,814.83,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012616
obs_67,KATAPHYGIO  AITOLOAKARNANIA(340),38.508,21.917,macroseismic,Stations_USGS,,0.086618,0.8059,0.18293,1.0131,,,0.059616,1.0822,900.0,inferred,5.0,0.3,0.875,5.6645,1.4737,0.012631
