# 20160416_M7.0_Kumamoto median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
s_139,130.36019999999996,31.8374,0.03989,0.03989,0.03989
s_14,131.06870000000004,33.1208,0.22495,0.22495,0.22495
s_140,129.8813,33.2646,0.03901,0.03901,0.03901
s_141,131.6003,32.4281,0.03892,0.03892,0.03892
s_142,131.9251,32.7972,0.0381,0.0381,0.0381
s_143,132.4336,33.4496,0.037,0.037,0.037
s_144,131.6019,34.6173,0.03631,0.03631,0.03631
s_145,129.8102,33.1256,0.03594,0.03594,0.03594
s_146,129.80259999999998,32.9553,0.03586,0.03586,0.03586
s_147,131.39869999999996,34.4073,0.03532,0.03532,0.03532
s_148,131.22770000000003,31.4637,0.03431,0.03431,0.03431
s_149,131.6587,32.8578,0.03401,0.03401,0.03401
s_15,130.7371,32.2054,0.22213,0.22213,0.22213
s_150,129.8877,33.508,0.034,0.034,0.034
s_151,129.78020000000004,32.9061,0.03322,0.03322,0.03322
s_152,131.05060000000003,34.1149,0.03214,0.03214,0.03214
s_153,130.1046,33.1806,0.03114,0.03114,0.03114
s_154,132.9377,32.9895,0.03092,0.03092,0.03092
s_155,132.35609999999997,33.9091,0.03088,0.03088,0.03088
s_156,130.45939999999996,31.6988,0.03055,0.03055,0.03055
s_157,129.71770000000004,33.1808,0.03027,0.03027,0.03027
s_158,130.349,31.5896,0.02953,0.02953,0.02953
s_159,131.7378,33.5666,0.02944,0.02944,0.02944
s_16,130.54769999999996,32.9336,0.21836,0.21836,0.21836
s_160,130.4438,31.9812,0.0291,0.0291,0.0291
s_161,130.9298,34.149,0.02882,0.02882,0.02882
s_162,129.68989999999997,33.7502,0.0286,0.0286,0.0286
s_163,131.4042,34.0121,0.02816,0.02816,0.02816
s_164,129.8625,32.6999,0.02782,0.02782,0.02782
s_165,132.50549999999998,33.427,0.0276,0.0276,0.0276
s_166,131.37739999999997,34.3979,0.02699,0.02699,0.02699
s_167,132.5047,32.9453,0.02642,0.02642,0.02642
s_168,130.574,31.6057,0.02583,0.02583,0.02583
s_169,130.7613,31.7368,0.02582,0.02582,0.02582
s_17,130.69489999999996,33.1089,0.2179,0.2179,0.2179
s_170,130.9323,34.1349,0.02406,0.02406,0.02406
s_171,131.68560000000002,33.4736,0.02344,0.02344,0.02344
s_172,131.3743,31.6129,0.02205,0.02205,0.02205
s_173,129.7652,33.2122,0.02182,0.02182,0.02182
s_174,129.87710000000004,33.5274,0.0215,0.0215,0.0215
s_175,132.10109999999997,33.9649,0.02107,0.02107,0.02107
s_176,129.64279999999997,32.9327,0.02085,0.02085,0.02085
s_177,132.5727,33.2217,0.02082,0.02082,0.02082
s_178,130.54489999999998,31.3757,0.01985,0.01985,0.01985
s_179,132.72820000000002,33.8198,0.01963,0.01963,0.01963
s_18,130.40520000000004,33.1627,0.2109,0.2109,0.2109
s_180,132.56169999999997,34.253,0.0195,0.0195,0.0195
s_181,132.70889999999997,33.7654,0.01824,0.01824,0.01824
s_182,132.1141,33.3924,0.01784,0.01784,0.01784
s_183,131.81489999999997,33.9725,0.0176,0.0176,0.0176
s_184,129.75959999999998,32.5811,0.01705,0.01705,0.01705
s_185,131.60019999999997,34.3829,0.01701,0.01701,0.01701
s_186,131.01099999999997,31.4304,0.01683,0.01683,0.01683
s_187,131.8077,34.0544,0.01635,0.01635,0.01635
s_188,131.0618,32.0421,0.016,0.016,0.016
s_189,132.27660000000003,34.2869,0.01598,0.01598,0.01598
s_19,130.6024,32.5078,0.20202,0.20202,0.20202
s_190,133.52710000000002,33.5611,0.01597,0.01597,0.01597
s_191,133.90679999999998,33.5014,0.01583,0.01583,0.01583
s_192,132.6411,34.2883,0.01543,0.01543,0.01543
s_193,132.1157,33.3719,0.01525,0.01525,0.01525
s_194,133.6354,34.1138,0.01498,0.01498,0.01498
s_195,131.20640000000003,34.1657,0.01497,0.01497,0.01497
s_196,132.9982,34.0624,0.01491,0.01491,0.01491
s_197,132.90679999999998,34.3413,0.01475,0.01475,0.01475
s_198,132.60109999999997,33.5807,0.01453,0.01453,0.01453
s_199,132.47680000000003,33.6094,0.0145,0.0145,0.0145
s_2,130.83010000000002,32.9984,0.80393,0.80393,0.80393
s_20,131.68309999999997,32.6978,0.19746,0.19746,0.19746
s_200,132.1766,34.1699,0.01447,0.01447,0.01447
s_201,132.97180000000003,32.7797,0.01425,0.01425,0.01425
s_202,132.7722,33.9621,0.01378,0.01378,0.01378
s_203,132.07579999999996,34.0966,0.01348,0.01348,0.01348
s_204,130.99379999999996,31.5973,0.01342,0.01342,0.01342
s_205,132.6882,33.4512,0.01305,0.01305,0.01305
s_206,130.9484,34.2904,0.01304,0.01304,0.01304
s_207,132.40459999999996,33.9291,0.01298,0.01298,0.01298
s_208,131.5618,34.0494,0.01295,0.01295,0.01295
s_209,131.3052,31.3985,0.01292,0.01292,0.01292
s_21,131.3089,32.705,0.1925,0.1925,0.1925
s_210,133.0016,33.5388,0.01272,0.01272,0.01272
s_211,131.77520000000004,34.4668,0.01266,0.01266,0.01266
s_212,131.66809999999998,34.6257,0.01255,0.01255,0.01255
s_213,133.7081,34.198,0.01249,0.01249,0.01249
s_214,132.9758,33.1967,0.01207,0.01207,0.01207
s_215,130.43330000000003,31.3741,0.01202,0.01202,0.01202
s_216,133.28660000000002,33.392,0.01164,0.01164,0.01164
s_217,129.28679999999997,34.2029,0.01135,0.01135,0.01135
s_218,130.3225,31.4162,0.01107,0.01107,0.01107
s_219,132.798,33.3348,0.01094,0.01094,0.01094
s_22,130.6846,33.0185,0.18799,0.18799,0.18799
s_220,132.2794,34.4926,0.0109,0.0109,0.0109
s_221,132.45050000000003,34.3768,0.0108,0.0108,0.0108
s_222,133.54899999999998,33.981,0.01071,0.01071,0.01071
s_223,132.91409999999996,33.7974,0.0107,0.0107,0.0107
s_224,130.49149999999997,31.2396,0.01063,0.01063,0.01063
s_225,133.87710000000004,33.6975,0.01063,0.01063,0.01063
s_226,132.49779999999998,35.1942,0.01044,0.01044,0.01044
s_227,132.37940000000003,34.7471,0.01022,0.01022,0.01022
s_228,129.1255,33.2558,0.01021,0.01021,0.01021
s_229,132.10400000000004,33.826,0.01019,0.01019,0.01019
s_23,131.147,32.455,0.18198,0.18198,0.18198
s_230,133.06579999999997,33.9023,0.01008,0.01008,0.01008
s_231,132.5552,33.0556,0.00982,0.00982,0.00982
s_232,129.0211,32.888,0.00953,0.00953,0.00953
s_233,131.18200000000002,34.3709,0.00952,0.00952,0.00952
s_234,132.04020000000003,34.694,0.00947,0.00947,0.00947
s_235,131.9352,34.3529,0.00925,0.00925,0.00925
s_236,132.39070000000004,34.4122,0.00922,0.00922,0.00922
s_237,132.7201,34.6029,0.00889,0.00889,0.00889
s_238,132.50530000000003,34.1161,0.00888,0.00888,0.00888
s_239,132.22270000000003,35.0112,0.00884,0.00884,0.00884
s_24,130.18110000000001,32.3151,0.17905,0.17905,0.17905
s_240,132.89620000000002,33.3982,0.00883,0.00883,0.00883
s_241,129.324,34.3973,0.00877,0.00877,0.00877
s_242,130.63239999999996,31.2535,0.00874,0.00874,0.00874
s_243,130.8702,31.3954,0.0087,0.0087,0.0087
s_244,132.97540000000004,32.7359,0.00869,0.00869,0.00869
s_245,130.99689999999998,31.5618,0.00865,0.00865,0.00865
s_246,132.70659999999998,32.8414,0.0086,0.0086,0.0086
s_247,134.28499999999997,34.0905,0.00858,0.00858,0.00858
s_248,132.8032,33.7112,0.00845,0.00845,0.00845
s_249,130.6999,31.496,0.00843,0.00843,0.00843
s_25,130.5607,33.2252,0.17644,0.17644,0.17644
s_250,130.30079999999998,31.2776,0.00839,0.00839,0.00839
s_251,131.6329,34.4837,0.00838,0.00838,0.00838
s_252,132.79629999999997,33.6324,0.00828,0.00828,0.00828
s_253,133.14440000000002,33.6472,0.00821,0.00821,0.00821
s_254,134.0374,34.3473,0.00819,0.00819,0.00819
s_255,131.8458,34.669,0.00807,0.00807,0.00807
s_256,131.98220000000003,34.2304,0.00803,0.00803,0.00803
s_257,132.74220000000003,34.4276,0.00802,0.00802,0.00802
s_258,131.81690000000003,34.2319,0.00794,0.00794,0.00794
s_259,132.9524,33.0754,0.00772,0.00772,0.00772
s_26,131.3148,33.4244,0.17526,0.17526,0.17526
s_260,130.849,31.199,0.0073,0.0073,0.0073
s_261,132.9891,33.2683,0.00729,0.00729,0.00729
s_262,132.12040000000002,33.8455,0.00716,0.00716,0.00716
s_263,133.43880000000001,33.5313,0.00713,0.00713,0.00713
s_264,133.4918,35.3553,0.0071,0.0071,0.0071
s_265,133.8243,33.6748,0.00681,0.00681,0.00681
s_266,133.16930000000002,34.3027,0.00674,0.00674,0.00674
s_267,129.45939999999996,34.6609,0.00656,0.00656,0.00656
s_268,133.2896,33.3925,0.00652,0.00652,0.00652
s_269,132.7923,34.4572,0.00633,0.00633,0.00633
s_27,130.18489999999997,32.6106,0.17429,0.17429,0.17429
s_270,132.01409999999998,34.5718,0.00631,0.00631,0.00631
s_271,132.748,33.5022,0.00628,0.00628,0.00628
s_272,133.0082,33.641,0.00622,0.00622,0.00622
s_273,133.0236,34.3736,0.00616,0.00616,0.00616
s_274,132.06259999999997,34.027,0.00611,0.00611,0.00611
s_275,132.5308,34.8523,0.0061,0.0061,0.0061
s_276,132.0122,34.5725,0.00607,0.00607,0.00607
s_277,133.05809999999997,34.1918,0.00601,0.00601,0.00601
s_278,130.61829999999998,31.2066,0.00571,0.00571,0.00571
s_279,134.39,34.7551,0.00553,0.00553,0.00553
s_28,131.11419999999998,33.4549,0.17251,0.17251,0.17251
s_280,133.41790000000003,34.5566,0.00547,0.00547,0.00547
s_281,132.4063,34.209,0.00546,0.00546,0.00546
s_282,132.2326,34.5716,0.00545,0.00545,0.00545
s_283,133.80899999999997,34.0319,0.00542,0.00542,0.00542
s_284,132.2772,34.7262,0.0053,0.0053,0.0053
s_285,132.16110000000003,34.3935,0.00529,0.00529,0.00529
s_286,134.0614,34.038,0.00524,0.00524,0.00524
s_287,133.17179999999996,33.5742,0.00523,0.00523,0.00523
s_288,132.6689,34.6629,0.00516,0.00516,0.00516
s_289,133.3641,33.7079,0.00516,0.00516,0.00516
s_29,131.101,32.8114,0.16484,0.16484,0.16484
s_290,128.8433,32.6658,0.00504,0.00504,0.00504
s_291,133.7896,34.2644,0.00495,0.00495,0.00495
s_292,132.5308,35.0918,0.00478,0.00478,0.00478
s_293,133.1375,34.5183,0.00476,0.00476,0.00476
s_294,133.19709999999998,34.4198,0.00474,0.00474,0.00474
s_295,132.89890000000003,35.3422,0.00472,0.00472,0.00472
s_296,133.69209999999998,33.5934,0.00469,0.00469,0.00469
s_297,134.1603,33.2866,0.00468,0.00468,0.00468
s_298,134.6098,34.203,0.00464,0.00464,0.00464
s_299,134.79409999999996,34.2937,0.00461,0.00461,0.00461
s_30,131.3349,32.5181,0.16391,0.16391,0.16391
s_300,134.4192,33.6692,0.00458,0.00458,0.00458
s_301,132.12599999999998,34.1891,0.0044,0.0044,0.0044
s_302,132.40769999999998,34.6659,0.00433,0.00433,0.00433
s_303,133.81920000000002,33.5294,0.00429,0.00429,0.00429
s_304,132.80079999999998,35.4259,0.00427,0.00427,0.00427
s_305,133.30039999999997,35.5579,0.00417,0.00417,0.00417
s_306,133.6497,33.9154,0.00412,0.00412,0.00412
s_307,133.04880000000003,34.5868,0.00393,0.00393,0.00393
s_308,133.30740000000003,33.9216,0.00386,0.00386,0.00386
s_309,134.18560000000002,34.2496,0.00381,0.00381,0.00381
s_31,131.39279999999997,32.106,0.16239,0.16239,0.16239
s_310,132.84180000000003,34.8143,0.00379,0.00379,0.00379
s_311,133.8933,33.9997,0.00378,0.00378,0.00378
s_312,134.31560000000002,33.6628,0.00364,0.00364,0.00364
s_313,131.05039999999997,31.2804,0.00355,0.00355,0.00355
s_314,133.0946,34.7032,0.00336,0.00336,0.00336
s_315,133.7486,35.3649,0.00334,0.00334,0.00334
s_316,133.3909,35.2313,0.0033,0.0033,0.0033
s_317,134.11969999999997,33.5421,0.00321,0.00321,0.00321
s_318,133.0226,35.5232,0.00313,0.00313,0.00313
s_319,132.63959999999997,34.8697,0.00312,0.00312,0.00312
s_32,130.8268,32.3961,0.15904,0.15904,0.15904
s_320,133.6861,34.6429,0.00306,0.00306,0.00306
s_321,131.08770000000004,31.2583,0.00301,0.00301,0.00301
s_322,132.30690000000004,35.0087,0.00292,0.00292,0.00292
s_323,133.28070000000002,34.777,0.0029,0.0029,0.0029
s_324,132.90179999999998,35.0337,0.00281,0.00281,0.00281
s_325,133.1674,34.8225,0.00268,0.00268,0.00268
s_326,133.5283,34.6756,0.00267,0.00267,0.00267
s_327,132.8558,35.1634,0.00263,0.00263,0.00263
s_328,133.85270000000003,34.8684,0.00255,0.00255,0.00255
s_329,133.40549999999996,34.9103,0.00254,0.00254,0.00254
s_33,130.50990000000002,32.365,0.15746,0.15746,0.15746
s_330,135.07140000000004,34.2868,0.00254,0.00254,0.00254
s_331,133.789,34.7783,0.0025,0.0025,0.0025
s_332,134.1988,35.3946,0.00242,0.00242,0.00242
s_333,134.12940000000003,33.8778,0.00236,0.00236,0.00236
s_334,134.14819999999997,34.27,0.00233,0.00233,0.00233
s_335,128.61940000000004,32.6341,0.0023,0.0023,0.0023
s_336,133.67650000000003,35.1809,0.00211,0.00211,0.00211
s_337,130.699,31.0899,0.00198,0.00198,0.00198
s_338,133.2604,35.2963,0.00198,0.00198,0.00198
s_339,133.0856,35.2235,0.00197,0.00197,0.00197
s_34,130.44709999999998,33.0159,0.14833,0.14833,0.14833
s_340,134.42340000000002,35.0671,0.00189,0.00189,0.00189
s_341,135.43960000000004,33.6894,0.00165,0.00165,0.00165
s_342,134.5423,34.9313,0.00156,0.00156,0.00156
s_343,134.6701,35.0322,0.00136,0.00136,0.00136
s_344,134.9071,35.2925,0.00133,0.00133,0.00133
s_345,134.90359999999998,35.101,0.00124,0.00124,0.00124
s_346,136.6134,35.6325,0.00121,0.00121,0.00121
s_347,136.4563,34.9849,0.0012,0.0012,0.0012
s_348,136.1689,34.0637,0.00094,0.00094,0.00094
s_349,130.81989999999996,32.7967,1.17976,1.17976,1.17976
s_35,130.40459999999996,33.3654,0.14769,0.14769,0.14769
s_350,130.7772,32.7934,0.84351,0.84351,0.84351
s_351,130.61490000000003,31.714,0.04714,0.04714,0.04714
s_352,133.08439999999996,33.9253,0.01554,0.01554,0.01554
s_353,132.74490000000003,35.3608,0.01524,0.01524,0.01524
s_354,133.33010000000002,35.4259,0.0113,0.0113,0.0113
s_355,133.41660000000002,33.4943,0.01101,0.01101,0.01101
s_356,134.582,34.0439,0.00949,0.00949,0.00949
s_357,135.02679999999998,35.6814,0.0081,0.0081,0.0081
s_358,133.06809999999996,35.4713,0.00804,0.00804,0.00804
s_359,135.38959999999997,34.6628,0.00746,0.00746,0.00746
s_36,131.397,32.9722,0.14654,0.14654,0.14654
s_360,133.3619,34.4852,0.00668,0.00668,0.00668
s_361,133.6565,33.7691,0.00663,0.00663,0.00663
s_362,135.83529999999996,34.6682,0.00641,0.00641,0.00641
s_363,134.16660000000002,33.2946,0.00637,0.00637,0.00637
s_364,135.28359999999998,34.3977,0.00634,0.00634,0.00634
s_365,133.75400000000002,34.5897,0.00629,0.00629,0.00629
s_366,135.3918,34.4404,0.00627,0.00627,0.00627
s_367,134.0548,35.4606,0.00619,0.00619,0.00619
s_368,132.07569999999998,34.8876,0.00609,0.00609,0.00609
s_369,135.471,34.5894,0.00596,0.00596,0.00596
s_37,131.5609,32.2565,0.14476,0.14476,0.14476
s_370,135.7461,34.8983,0.00589,0.00589,0.00589
s_371,134.2201,35.4859,0.00578,0.00578,0.00578
s_372,134.99040000000002,34.533,0.00565,0.00565,0.00565
s_373,133.6297,35.5144,0.00547,0.00547,0.00547
s_374,133.57600000000002,33.7543,0.00539,0.00539,0.00539
s_375,135.46839999999997,34.7668,0.00535,0.00535,0.00535
s_376,133.6307,35.4668,0.00515,0.00515,0.00515
s_377,135.3501,34.7463,0.0051,0.0051,0.0051
s_378,136.74019999999996,35.1734,0.00502,0.00502,0.00502
s_379,135.25530000000003,34.3744,0.00479,0.00479,0.00479
s_38,130.17629999999997,32.1947,0.13975,0.13975,0.13975
s_380,135.51009999999997,34.7256,0.00472,0.00472,0.00472
s_381,133.3467,33.7758,0.00472,0.00472,0.00472
s_382,135.606,34.5575,0.00471,0.00471,0.00471
s_383,133.50900000000001,34.5094,0.00455,0.00455,0.00455
s_384,132.5919,35.0773,0.00454,0.00454,0.00454
s_385,133.90750000000003,34.6554,0.00449,0.00449,0.00449
s_386,133.18399999999997,33.865,0.00439,0.00439,0.00439
s_387,133.34929999999997,34.3785,0.00425,0.00425,0.00425
s_388,134.40089999999998,34.2271,0.0042,0.0042,0.0042
s_389,133.73180000000002,35.0096,0.00415,0.00415,0.00415
s_39,130.54989999999998,33.5608,0.13906,0.13906,0.13906
s_390,135.63959999999997,34.7407,0.00411,0.00411,0.00411
s_391,136.6356,34.9708,0.00398,0.00398,0.00398
s_392,138.1114,36.0451,0.00394,0.00394,0.00394
s_393,135.11609999999996,34.0996,0.00392,0.00392,0.00392
s_394,134.8078,34.8164,0.00384,0.00384,0.00384
s_395,132.9022,35.2875,0.00383,0.00383,0.00383
s_396,133.0838,34.4037,0.00381,0.00381,0.00381
s_397,133.9493,34.2186,0.00379,0.00379,0.00379
s_398,136.77840000000003,36.8937,0.00374,0.00374,0.00374
s_399,134.1993,33.7722,0.00372,0.00372,0.00372
s_4,130.98559999999998,32.6858,0.74833,0.74833,0.74833
s_40,130.38850000000002,32.3942,0.13806,0.13806,0.13806
s_400,134.9889,34.7974,0.00363,0.00363,0.00363
s_401,136.83159999999998,34.8806,0.00354,0.00354,0.00354
s_402,133.9241,34.1645,0.00352,0.00352,0.00352
s_403,132.72230000000002,35.2243,0.00348,0.00348,0.00348
s_404,136.7002,35.2768,0.00346,0.00346,0.00346
s_405,135.5199,34.7159,0.00343,0.00343,0.00343
s_406,134.2808,33.5277,0.0034,0.0034,0.0034
s_407,136.09569999999997,35.1339,0.00338,0.00338,0.00338
s_408,132.9524,34.7016,0.00332,0.00332,0.00332
s_409,133.78700000000003,34.4483,0.00331,0.00331,0.00331
s_41,131.2668,32.347,0.13713,0.13713,0.13713
s_410,136.97500000000002,36.8659,0.00328,0.00328,0.00328
s_411,135.37710000000004,33.7289,0.00327,0.00327,0.00327
s_412,132.81439999999998,35.1959,0.00325,0.00325,0.00325
s_413,133.2364,34.5686,0.00322,0.00322,0.00322
s_414,133.2348,36.1969,0.00315,0.00315,0.00315
s_415,134.59069999999997,33.775,0.00314,0.00314,0.00314
s_416,137.0446,34.9119,0.00312,0.00312,0.00312
s_417,136.22789999999998,36.0444,0.00311,0.00311,0.00311
s_418,139.8972,35.7136,0.00308,0.00308,0.00308
s_419,134.60400000000004,33.8716,0.00307,0.00307,0.00307
s_42,131.9028,32.9747,0.13664,0.13664,0.13664
s_420,139.9176,35.6948,0.00305,0.00305,0.00305
s_421,133.61040000000003,34.7805,0.00305,0.00305,0.00305
s_422,133.1651,35.5347,0.00304,0.00304,0.00304
s_423,134.7292,34.2496,0.00303,0.00303,0.00303
s_424,136.0303,35.639,0.00301,0.00301,0.00301
s_425,135.1694,34.2293,0.00299,0.00299,0.00299
s_426,133.9219,33.8744,0.00297,0.00297,0.00297
s_427,135.71709999999996,34.5171,0.00296,0.00296,0.00296
s_428,133.6205,34.9363,0.00294,0.00294,0.00294
s_429,136.97379999999998,35.0631,0.00294,0.00294,0.00294
s_43,131.53089999999997,32.2132,0.13626,0.13626,0.13626
s_430,135.43060000000003,34.2755,0.00293,0.00293,0.00293
s_431,135.5958,34.8572,0.00292,0.00292,0.00292
s_432,134.5337,33.9902,0.00291,0.00291,0.00291
s_433,133.27530000000002,34.8951,0.00289,0.00289,0.00289
s_434,133.17060000000004,35.3653,0.00289,0.00289,0.00289
s_435,134.628,35.6394,0.00288,0.00288,0.00288
s_436,134.31420000000003,34.4724,0.00285,0.00285,0.00285
s_437,136.2946,35.0704,0.00285,0.00285,0.00285
s_438,137.2627,36.7294,0.00282,0.00282,0.00282
s_439,135.90909999999997,35.5483,0.0028,0.0028,0.0028
s_44,130.30039999999997,33.2627,0.12872,0.12872,0.12872
s_440,136.8641,34.9966,0.00279,0.00279,0.00279
s_441,138.312,34.8564,0.00278,0.00278,0.00278
s_442,135.64890000000003,33.9666,0.00276,0.00276,0.00276
s_443,134.8945,35.6038,0.00276,0.00276,0.00276
s_444,134.2113,33.9341,0.00275,0.00275,0.00275
s_445,135.2496,35.7101,0.00275,0.00275,0.00275
s_446,134.57820000000004,35.4583,0.00274,0.00274,0.00274
s_447,136.3154,36.3031,0.00274,0.00274,0.00274
s_448,133.5018,34.9586,0.00272,0.00272,0.00272
s_449,135.15250000000003,33.8909,0.00269,0.00269,0.00269
s_45,130.5115,33.3235,0.12484,0.12484,0.12484
s_450,140.33010000000002,35.9521,0.00268,0.00268,0.00268
s_451,136.44889999999998,34.8568,0.00267,0.00267,0.00267
s_452,135.1959,35.5356,0.00265,0.00265,0.00265
s_453,133.11850000000004,34.9413,0.00265,0.00265,0.00265
s_454,139.5353,35.8028,0.00265,0.00265,0.00265
s_455,133.926,35.2793,0.00263,0.00263,0.00263
s_456,135.55179999999996,35.4904,0.00263,0.00263,0.00263
s_457,137.404,34.7552,0.00262,0.00262,0.00262
s_458,134.1162,35.0732,0.0026,0.0026,0.0026
s_459,134.389,33.8788,0.00258,0.00258,0.00258
s_46,131.59339999999997,33.2317,0.12156,0.12156,0.12156
s_460,133.4866,35.2836,0.00255,0.00255,0.00255
s_461,134.90110000000004,34.3389,0.00254,0.00254,0.00254
s_462,134.0702,34.7501,0.00252,0.00252,0.00252
s_463,135.73040000000003,35.0094,0.0025,0.0025,0.0025
s_464,137.08029999999997,36.7824,0.00248,0.00248,0.00248
s_465,137.3902,34.6643,0.00246,0.00246,0.00246
s_466,134.6871,34.8145,0.00246,0.00246,0.00246
s_467,135.1019,35.7404,0.00243,0.00243,0.00243
s_468,136.4409,36.3976,0.00241,0.00241,0.00241
s_469,133.90390000000002,34.8688,0.00241,0.00241,0.00241
s_47,130.40459999999996,32.2161,0.11913,0.11913,0.11913
s_470,134.0054,35.0685,0.00241,0.00241,0.00241
s_471,136.85090000000002,35.2177,0.00239,0.00239,0.00239
s_472,134.31899999999996,35.0999,0.00238,0.00238,0.00238
s_473,134.1884,34.7454,0.00238,0.00238,0.00238
s_474,134.3241,34.4572,0.00237,0.00237,0.00237
s_475,136.7505,35.2974,0.00237,0.00237,0.00237
s_476,135.56370000000004,35.0171,0.00236,0.00236,0.00236
s_477,134.0505,35.1785,0.00235,0.00235,0.00235
s_478,138.5679,35.6551,0.00224,0.00224,0.00224
s_479,137.7441,34.6683,0.0022,0.0022,0.0022
s_48,129.95820000000003,32.9002,0.1186,0.1186,0.1186
s_480,134.32259999999997,34.985,0.00219,0.00219,0.00219
s_481,133.82579999999996,35.4298,0.00218,0.00218,0.00218
s_482,137.4706,35.4571,0.00217,0.00217,0.00217
s_483,137.83820000000003,35.5232,0.00217,0.00217,0.00217
s_484,136.45460000000003,34.8701,0.00216,0.00216,0.00216
s_485,136.42449999999997,34.8224,0.00216,0.00216,0.00216
s_486,137.28769999999997,37.4473,0.00215,0.00215,0.00215
s_487,135.8965,34.9719,0.00214,0.00214,0.00214
s_488,133.09339999999997,35.1798,0.00214,0.00214,0.00214
s_489,136.02430000000004,35.4214,0.00214,0.00214,0.00214
s_49,130.69619999999998,33.6519,0.115,0.115,0.115
s_490,139.73490000000004,35.929,0.00214,0.00214,0.00214
s_491,134.2804,34.5452,0.00213,0.00213,0.00213
s_492,135.7276,34.7153,0.00213,0.00213,0.00213
s_493,133.7314,35.1945,0.00212,0.00212,0.00212
s_494,135.921,35.2002,0.00211,0.00211,0.00211
s_495,134.5446,34.8591,0.00211,0.00211,0.00211
s_496,135.43100000000004,34.0841,0.00211,0.00211,0.00211
s_497,137.56039999999996,34.6913,0.0021,0.0021,0.0021
s_498,136.4948,35.1719,0.0021,0.0021,0.0021
s_499,134.33460000000002,35.1732,0.00209,0.00209,0.00209
s_5,131.34389999999996,33.2569,0.73375,0.73375,0.73375
s_50,129.87630000000001,32.7353,0.11451,0.11451,0.11451
s_500,137.9989,34.7705,0.00208,0.00208,0.00208
s_501,139.42129999999997,34.9413,0.00204,0.00204,0.00204
s_502,135.08439999999996,34.9082,0.00203,0.00203,0.00203
s_503,139.37779999999998,35.0966,0.00202,0.00202,0.00202
s_504,134.0931,34.9185,0.00199,0.00199,0.00199
s_505,135.58050000000003,34.4364,0.00197,0.00197,0.00197
