# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Hayes, Max_dist:250km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_162,85.4253,27.667,0.20873463,0.18227416,0.16323791,0.1873074,0.22874554,0.16725066,0.2823162
m_163,85.4167,27.671,0.17712246,0.19033797,0.14759001,0.15517779,0.19159873,0.16487722,0.25609964
m_164,84.6433,28.03,0.30749097,0.29037914,0.087281205,0.18710442,0.40269434,0.1363779,0.90306306
m_165,85.4287,27.668,0.21128774,0.1838367,0.1626756,0.18818066,0.23249935,0.16771968,0.29047108
m_166,85.4306,27.669,0.21263182,0.18466116,0.16234644,0.18860018,0.23443106,0.16794437,0.29486457
m_167,85.4357,27.669,0.21747085,0.1876645,0.16165955,0.19090587,0.24130331,0.1690362,0.30947584
m_168,85.439,27.668,0.22079057,0.18969437,0.16127983,0.19254623,0.24615423,0.16981736,0.31958556
m_169,85.4308,27.672,0.21194218,0.1842526,0.16214207,0.18788087,0.2332839,0.16761926,0.29350024
m_17,85.3088,27.781,0.22315142,0.23255032,0.16147247,0.17387013,0.2445172,0.19787812,0.42283428
m_170,85.424,27.676,0.19617769,0.18941285,0.1462728,0.16960004,0.21432668,0.16580203,0.2729927
m_171,85.4286,27.676,0.20702499,0.18637015,0.16219227,0.18088253,0.22705746,0.16676612,0.28564236
m_172,85.4304,27.676,0.20867305,0.18738028,0.16194403,0.18156457,0.2294709,0.16712533,0.2905812
m_173,85.4437,27.673,0.21803766,0.19975576,0.14410563,0.1812726,0.24494588,0.17019093,0.33007696
m_174,85.4872,27.662,0.22098717,0.23034139,0.14045426,0.16620308,0.2570663,0.17837183,0.3861987
m_175,85.441,27.678,0.21839346,0.1933525,0.16047204,0.18559854,0.24336773,0.16918361,0.32030317
m_176,85.3197,27.7218,0.17780241,0.17623787,0.17484091,0.17631854,0.17862166,0.17538391,0.17860393
m_177,85.4712,27.679,0.23019752,0.21883199,0.14122899,0.17734705,0.2663754,0.17458975,0.4076016
m_178,85.4644,27.686,0.22388221,0.21484037,0.14152233,0.17428884,0.2566223,0.17306632,0.38707286
m_179,85.3106,27.74,0.20395803,0.20238082,0.18590109,0.18442751,0.21158215,0.19178659,0.30495992
m_18,85.4695,27.738,0.21707106,0.22269394,0.13900104,0.15881912,0.2459312,0.17502369,0.36673787
m_180,85.4867,27.685,0.21360394,0.2261484,0.13983363,0.16066457,0.24643959,0.1766694,0.37547475
m_181,85.3473,27.73,0.18095152,0.17480364,0.16476524,0.16906397,0.18572985,0.16612318,0.24789348
m_182,85.3537,27.73,0.18186198,0.1739658,0.16365351,0.1691868,0.18729399,0.16492094,0.24735469
m_183,85.4236,27.71,0.18955746,0.19483614,0.14356926,0.1578637,0.20658621,0.16540858,0.29042733
m_184,85.3488,27.742,0.18445179,0.1940897,0.14916569,0.16015474,0.19302928,0.17133884,0.2813311
m_185,85.4235,27.718,0.19315167,0.19747093,0.14298469,0.15881668,0.2110358,0.16634423,0.30301648
m_186,85.3608,27.739,0.1813185,0.19116905,0.14675353,0.15701546,0.1902229,0.16773762,0.27302182
m_187,85.3682,27.737,0.18112686,0.18957582,0.14577962,0.15657414,0.19049546,0.16620004,0.2696996
m_188,85.6204,27.648,0.3259975,0.2700091,0.13422464,0.211645,0.41694817,0.19113468,0.7899692
m_189,85.3405,27.752,0.19522631,0.20364697,0.15222682,0.16541629,0.20662665,0.17804289,0.31324142
m_19,85.1463,27.8969,0.32985303,0.28087184,0.14595549,0.20140526,0.40653843,0.20716994,0.6985856
m_190,85.4107,27.736,0.20998663,0.19027948,0.158899,0.17621963,0.22842206,0.16743073,0.31365633
m_191,85.3651,27.751,0.18232302,0.20220058,0.1466669,0.15171081,0.19404832,0.17157565,0.30847067
m_192,85.4367,27.73,0.2271937,0.18877813,0.1573635,0.19386408,0.2521286,0.16978644,0.2565237
m_193,85.502,27.71,0.22495371,0.23176897,0.13812152,0.16216435,0.2614709,0.17835028,0.414524
m_194,85.3439,27.761,0.197384,0.21060392,0.1514831,0.16195634,0.21155389,0.17977281,0.33836776
m_195,85.4635,27.723,0.21869051,0.21816838,0.13994874,0.164494,0.24857417,0.1732488,0.40861085
m_196,85.3575,27.759,0.1949672,0.20712939,0.1482448,0.1595805,0.2093173,0.17561452,0.3309271
m_197,85.4194,27.739,0.21788155,0.1944324,0.15812011,0.17945169,0.23956499,0.16895488,0.33594456
m_198,85.4597,27.73,0.20706914,0.21721196,0.13988023,0.15590398,0.23239148,0.17309286,0.33776823
m_199,85.375,27.757,0.18679538,0.20627412,0.14540328,0.15161058,0.20069508,0.17247465,0.33055285
m_20,86.0163,27.663,0.30139843,0.26833546,0.086536504,0.1729468,0.3782891,0.13144,0.81324756
m_200,85.3477,27.769,0.20593779,0.21463093,0.15050083,0.16498172,0.22321405,0.18102375,0.36195585
m_201,85.3752,27.765,0.17180084,0.20814508,0.09668189,0.14068446,0.18492693,0.11907392,0.29307917
m_202,85.3706,27.769,0.1938816,0.21294914,0.14605492,0.15312253,0.21000025,0.17633146,0.30075705
m_203,85.4329,27.749,0.20986865,0.21321823,0.1407477,0.16004892,0.23434728,0.1720416,0.3834632
m_204,85.4536,27.744,0.18031523,0.20997858,0.09287709,0.14144114,0.2023843,0.118303835,0.3444929
m_205,85.3738,27.773,0.19845292,0.21522085,0.14556369,0.15465617,0.2160922,0.17704223,0.31183127
m_206,85.3634,27.783,0.1737474,0.21217242,0.09775247,0.14024226,0.18944366,0.123324156,0.3341903
m_207,85.3539,27.793,0.18162999,0.2172697,0.09858073,0.1435447,0.1997027,0.12581259,0.35764804
m_208,85.3761,27.789,0.17919758,0.21364467,0.0963354,0.14115137,0.19748093,0.12279038,0.35039485
m_209,85.1273,27.869,0.35794836,0.27940407,0.1494098,0.23286963,0.45303357,0.2116495,0.84858686
m_21,85.1303,27.9236,0.28433248,0.26913318,0.09456895,0.17763327,0.35140267,0.13888314,0.72431093
m_210,85.1377,27.884,0.36049744,0.2741757,0.14754362,0.23575512,0.4548047,0.209198,0.84797853
m_211,85.5727,27.754,0.29128098,0.25392002,0.13433646,0.18367453,0.35394433,0.18500212,0.6868783
m_212,85.1441,27.901,0.33070806,0.2808171,0.14532709,0.2010804,0.40802294,0.20661911,0.7024518
m_213,86.0212,27.679,0.30118114,0.26629698,0.08647576,0.17164634,0.37708625,0.13099803,0.8057934
m_214,85.1494,27.921,0.28940564,0.27241856,0.0950277,0.17978689,0.35587126,0.13884594,0.7091849
m_215,85.1685,27.916,0.3273294,0.2771602,0.1438622,0.19688524,0.4009403,0.2041046,0.69161546
m_216,85.1325,27.927,0.31650373,0.2784107,0.1419718,0.18990447,0.39002794,0.20369911,0.7241436
m_217,85.1468,27.925,0.34910464,0.27906436,0.14247645,0.21075663,0.43798733,0.20369162,0.8695979
m_218,86.0083,27.699,0.3005664,0.26435363,0.086437084,0.17043094,0.37533417,0.1305744,0.79757816
m_219,85.1587,27.925,0.28550917,0.27002165,0.0948137,0.1775178,0.35035938,0.13829616,0.703428
m_22,85.6862,27.755,0.3218205,0.26874003,0.1319844,0.18664166,0.39745435,0.18976375,0.6951318
m_220,85.5068,27.823,0.27017483,0.24583434,0.13514961,0.16951375,0.31751645,0.18357301,0.53074175
m_221,85.6902,27.779,0.28278846,0.26011056,0.08753151,0.16856065,0.34785688,0.1286778,0.6960455
m_222,86.0488,27.635,0.29491064,0.2631032,0.08636015,0.16960242,0.33318704,0.13030101,0.7953191
m_223,86.0621,27.65,0.29313076,0.25919136,0.086236075,0.16712624,0.32346493,0.1294315,0.781026
m_224,86.0711,27.684,0.29445878,0.25688443,0.08615886,0.16566685,0.33068362,0.12891084,0.772616
m_225,86.0718,27.67,0.292998,0.25670072,0.08615337,0.16555299,0.3219002,0.12886994,0.77195144
m_226,86.0733,27.629,0.28664136,0.25416785,0.08607516,0.16397017,0.2953549,0.12829651,0.7624875
m_227,86.088,27.67,0.2882048,0.25117818,0.08596871,0.16208886,0.29985595,0.12760626,0.75162244
m_228,86.0083,27.419,0.26638743,0.26036713,0.086284,0.16789337,0.2552302,0.1297147,0.7858564
m_229,85.2889,28.108,0.28829655,0.24479242,0.087359056,0.15860705,0.34544662,0.12737626,0.7004773
m_23,85.1413,27.9255,0.315218,0.2777485,0.14231923,0.18955037,0.38749883,0.20375998,0.71772754
m_230,84.4179,28.164,0.31225103,0.28760946,0.086784154,0.1843442,0.40432143,0.1346035,0.8793338
m_231,84.4215,28.183,0.3060684,0.2801325,0.08671057,0.18028061,0.39427155,0.13396612,0.86739457
m_232,85.918,27.246,0.2598059,0.2849283,0.08689567,0.1835039,0.26583928,0.1349386,0.88103145
m_233,86.063,27.388,0.2365723,0.22535361,0.08479849,0.14577359,0.194572,0.12027724,0.64114916
m_234,86.0637,27.371,0.22637154,0.21744722,0.08460267,0.14134358,0.18418945,0.119208604,0.626396
m_235,85.952,27.24,0.26207072,0.26715058,0.12975888,0.17657612,0.2461396,0.190355,0.77743626
m_236,85.9208,27.219,0.31873366,0.28573003,0.13040309,0.22058026,0.32635608,0.19559345,1.0337404
m_237,86.0988,27.405,0.22491413,0.20853758,0.08396926,0.13559544,0.17522822,0.115947455,0.5830683
m_238,84.3734,28.229,0.3174666,0.2826267,0.0866082,0.1823741,0.4059524,0.13322398,0.8541654
m_239,86.1004,27.367,0.23684995,0.20816545,0.12622695,0.13944109,0.18175274,0.16946985,0.5532674
m_24,85.5439,27.805,0.24112098,0.23932163,0.08925724,0.15689301,0.28717896,0.12528624,0.555887
m_240,86.2262,27.656,0.23257606,0.18964846,0.08292103,0.12459537,0.16801214,0.111200206,0.5252898
m_241,85.898,27.197,0.32659188,0.2949977,0.13075721,0.23202738,0.347208,0.1988643,1.0786188
m_242,86.0976,27.349,0.20710267,0.1953519,0.08333146,0.12802047,0.15835755,0.11294233,0.54561746
m_243,86.1113,27.379,0.20977657,0.19442233,0.083270304,0.1274637,0.15871948,0.11266315,0.542201
m_244,85.9558,27.201,0.22908798,0.25156432,0.08572801,0.16388677,0.21584827,0.12607078,0.7284699
m_245,85.9058,27.15,0.24525969,0.27796462,0.13009562,0.18524021,0.2530842,0.19328986,0.81632537
m_246,86.2605,27.565,0.2022343,0.1629402,0.08064916,0.10878841,0.13349189,0.10239363,0.43002835
m_247,85.9577,27.102,0.16115524,0.23450023,0.12763256,0.17067488,0.2224133,0.1769277,0.8018855
m_248,86.0167,27.112,0.11562627,0.19216427,0.08272962,0.12656167,0.14983867,0.11039154,0.5160727
m_249,85.9739,27.081,0.13969144,0.21681955,0.12658615,0.14849949,0.18591544,0.17143483,0.5724118
m_25,86.0335,27.649,0.299577,0.2671036,0.08648466,0.17214556,0.36087194,0.13117395,0.8096668
m_250,86.0034,27.089,0.13291234,0.20345034,0.12541252,0.13981704,0.17322053,0.1658971,0.5224197
m_251,85.094,27.599,0.31218788,0.32441583,0.11206614,0.23594245,0.40747064,0.16473122,0.77868325
m_252,85.3156,27.575,0.2553476,0.2562017,0.17274418,0.21284729,0.3033411,0.21305488,0.46729344
m_253,85.3326,27.572,0.24354996,0.25394943,0.16679758,0.2018753,0.28748664,0.20706975,0.39870617
m_254,85.2617,27.616,0.26699647,0.26448616,0.21978857,0.23108967,0.30134186,0.2544696,0.3649237
m_255,85.2806,27.613,0.22608292,0.25075543,0.13798305,0.20415951,0.2535946,0.16285701,0.33373728
m_256,85.3836,27.582,0.19511172,0.2326746,0.10310552,0.1687166,0.22924247,0.13124199,0.3698821
m_257,85.3207,27.609,0.22779961,0.22959526,0.17982619,0.20134118,0.2568251,0.20586908,0.3413548
m_258,85.3185,27.611,0.2271968,0.2289922,0.18154383,0.20154028,0.25538516,0.20682229,0.33655912
m_259,85.328,27.6089,0.2221957,0.2263555,0.17581037,0.19626044,0.2503574,0.20130894,0.3351489
m_26,85.5308,27.821,0.24137282,0.23875609,0.089322284,0.15632032,0.2865912,0.12529784,0.5553118
m_260,85.2904,27.622,0.21163014,0.23890722,0.13769491,0.1956727,0.23268682,0.15805155,0.29250926
m_261,85.3544,27.615,0.21739556,0.21021344,0.1642944,0.19370598,0.24414723,0.18693411,0.30623034
m_262,85.3657,27.616,0.19309299,0.21226773,0.16048232,0.17083596,0.21429288,0.18332802,0.25871676
m_263,85.2363,27.668,0.2567558,0.26828703,0.1958357,0.23737016,0.27819067,0.22071347,0.36073357
m_264,85.515,27.58,0.28607237,0.2656936,0.13908553,0.20419827,0.36114553,0.19110471,0.6627644
m_265,85.2776,27.657,0.25669673,0.24509338,0.26541632,0.24296656,0.26975515,0.27426347,0.29746926
m_266,85.5203,27.583,0.2873149,0.2660213,0.13877006,0.2040778,0.3626994,0.19102213,0.66806155
m_267,85.2237,27.68,0.26035476,0.27187142,0.18623386,0.23400381,0.28572774,0.21571323,0.39202216
m_268,85.2913,27.659,0.22416529,0.22504465,0.23122673,0.21576391,0.23246858,0.2363537,0.25184298
m_269,85.2535,27.674,0.25647524,0.2655523,0.22012754,0.24540862,0.268505,0.23530525,0.3104134
m_27,85.5839,27.82,0.28042486,0.25316274,0.13307662,0.16931401,0.3371373,0.18605742,0.61057997
m_270,85.2151,27.689,0.2601288,0.27261192,0.17623016,0.22861639,0.28878373,0.20851476,0.41353887
m_271,85.2783,27.672,0.26306248,0.24944684,0.2995498,0.2554335,0.26909372,0.29865724,0.27968937
m_272,85.3722,27.642,0.19758034,0.17190948,0.17459945,0.19265178,0.21138525,0.16985393,0.23186702
m_273,85.2369,27.688,0.29077616,0.2747184,0.29886615,0.25572544,0.31040627,0.3264039,0.35469165
m_274,85.5119,27.6,0.2526434,0.2577608,0.1393426,0.18266867,0.30991298,0.18834619,0.51796883
m_275,85.2846,27.679,0.24248947,0.24280477,0.2643503,0.23884052,0.24393465,0.2627527,0.25013924
m_276,85.3271,27.667,0.1674453,0.16687496,0.16279875,0.16530843,0.17065534,0.16498108,0.17396027
m_277,85.3249,27.669,0.17317268,0.15966871,0.18105993,0.17480022,0.17561878,0.16429491,0.17121118
m_278,85.2711,27.688,0.30493876,0.24542026,0.34709775,0.30936632,0.31496125,0.34577122,0.3095997
m_279,85.3223,27.671,0.17227758,0.1589469,0.18128616,0.17426656,0.17424127,0.16397654,0.16891217
m_28,85.7014,27.796,0.30745354,0.26389456,0.13144957,0.17609023,0.37674704,0.18914099,0.70161736
m_280,85.2128,27.707,0.30340722,0.2796983,0.24879529,0.24898408,0.3396075,0.29164296,0.503115
m_281,85.3581,27.66,0.1760461,0.15581632,0.17409877,0.17927366,0.1814821,0.16143125,0.13268588
m_282,85.3203,27.675,0.16223772,0.16097704,0.1603719,0.1617044,0.16349113,0.16085146,0.16316679
m_283,85.4399,27.637,0.17289475,0.20963933,0.09699781,0.14854077,0.19629422,0.119938254,0.30729514
m_284,85.4118,27.647,0.18562894,0.1984919,0.14947246,0.161603,0.20429945,0.16965677,0.27949852
m_285,85.3236,27.676,0.1584737,0.15806316,0.15673378,0.1578659,0.15952492,0.15742216,0.16029571
m_286,85.3645,27.666,0.17022552,0.15165927,0.17195322,0.17482004,0.17399812,0.15819162,0.12597503
m_287,85.4299,27.646,0.19046958,0.20812236,0.14687993,0.15980126,0.21252853,0.17232276,0.2717803
m_288,85.3269,27.679,0.1630331,0.14168155,0.17011113,0.1730262,0.1638811,0.15391709,0.11448921
m_289,85.2518,27.709,0.2467995,0.25922462,0.27254093,0.2224884,0.2587115,0.29738024,0.32136676
m_29,85.1857,27.9737,0.28300673,0.2603477,0.09185238,0.17034404,0.34565514,0.1344823,0.7092928
m_290,85.375,27.668,0.16994825,0.15196958,0.17112362,0.17361157,0.17389643,0.15770057,0.12666538
m_291,85.3643,27.6749,0.16240078,0.14699641,0.17011203,0.16798978,0.16396561,0.15452985,0.1170505
m_292,85.3167,27.691,0.15792483,0.16487822,0.15694007,0.15611476,0.15733609,0.16106993,0.17371275
m_293,85.3758,27.673,0.16537191,0.14921625,0.17080317,0.17002964,0.16781196,0.1558894,0.12051842
m_294,85.4384,27.657,0.19113523,0.20804314,0.14541183,0.15837918,0.21313675,0.17143616,0.27582738
m_295,85.4136,27.666,0.17666379,0.1900797,0.14834629,0.1557983,0.19098341,0.16516778,0.25292194
m_296,85.4243,27.669,0.18460673,0.1954564,0.14665388,0.15835305,0.20222114,0.16673702,0.27788645
m_297,85.3074,27.7082,0.17894025,0.17601801,0.18381853,0.17863336,0.17890728,0.1792703,0.22780469
m_298,85.3945,27.681,0.16459441,0.16982745,0.15017709,0.15410611,0.17081574,0.15810516,0.19403733
m_299,85.4331,27.669,0.21502082,0.18614984,0.16200621,0.18974996,0.23781064,0.16848752,0.30202195
m_30,85.7599,27.772,0.34897444,0.2717594,0.13103005,0.19637303,0.43846074,0.1904441,0.904809
m_300,85.4313,27.674,0.21190272,0.18424134,0.1619499,0.18759187,0.2331303,0.16750254,0.29387262
m_301,85.3886,27.689,0.17027456,0.15317087,0.16673955,0.17025608,0.17432375,0.1562634,0.13380831
m_302,85.2672,27.734,0.19349436,0.235282,0.14195804,0.17523533,0.2031537,0.16598326,0.3137572
m_303,85.443,27.675,0.22304246,0.18381141,0.16040626,0.20073003,0.2485284,0.16986175,0.23744057
m_304,85.4062,27.692,0.17683026,0.17825352,0.14709793,0.15855564,0.18699007,0.16071822,0.22799341
m_305,84.8607,27.907,0.3370149,0.30393308,0.13471982,0.20420593,0.44168073,0.2043245,0.89300364
m_306,84.9031,27.896,0.32790428,0.30165803,0.09052088,0.20097436,0.4280576,0.14004369,0.87792706
m_307,85.3099,27.735,0.19889127,0.2001086,0.1866433,0.18227349,0.20471255,0.19095321,0.29239756
m_308,85.3732,27.715,0.17485617,0.16417195,0.16223462,0.16576977,0.17957985,0.15851738,0.2156192
m_309,85.4133,27.703,0.19293648,0.17984927,0.16154534,0.17021307,0.20634097,0.16287152,0.2569456
m_31,86.0792,27.649,0.29798514,0.2586669,0.08604164,0.16702314,0.30992174,0.12808403,0.7591643
m_310,85.3037,27.746,0.1991776,0.22006673,0.17150037,0.17136212,0.20899174,0.19903149,0.33105993
m_311,85.2999,27.755,0.21100846,0.22572865,0.1719124,0.17649405,0.22491086,0.20252396,0.3606712
m_312,84.9478,27.902,0.3009451,0.28868493,0.09132177,0.188763,0.38952833,0.13997963,0.85050786
m_313,85.3929,27.73,0.18940084,0.18673018,0.14411359,0.16233559,0.20175374,0.16434921,0.27244553
m_314,85.3155,27.765,0.22659141,0.19218771,0.17993051,0.2152011,0.24436174,0.19323123,0.26847988
m_315,85.4216,27.727,0.21203822,0.190536,0.15867235,0.17780958,0.23182732,0.16726418,0.31522086
m_316,85.48,27.709,0.22327429,0.22376442,0.1394476,0.1652463,0.2564629,0.1751922,0.36429837
m_317,85.3928,27.743,0.20009561,0.19413705,0.14368403,0.1663398,0.21590734,0.16780758,0.30569592
m_318,85.4487,27.727,0.21477214,0.21186645,0.14071667,0.16539083,0.24186999,0.17131704,0.37688065
m_319,85.3357,27.768,0.22414707,0.20455621,0.17125945,0.18962033,0.24184763,0.1846489,0.36329433
m_32,85.3038,28.082,0.2865901,0.24606647,0.08775698,0.15950735,0.34369424,0.12791823,0.6974705
m_320,85.4436,27.739,0.21638316,0.21290779,0.140484,0.1650762,0.24359913,0.17181748,0.3850092
m_321,85.2966,27.793,0.19659331,0.23130675,0.10806022,0.1560595,0.21680844,0.13825633,0.38952988
m_322,85.3175,27.79,0.2272761,0.23301376,0.15708226,0.17306478,0.25133675,0.19475205,0.4405044
m_323,85.4165,27.754,0.20715378,0.21018136,0.14165233,0.16044565,0.2295328,0.17158604,0.36658496
m_324,85.3373,27.791,0.18781246,0.22382489,0.10096558,0.14838324,0.20569625,0.12841716,0.35686028
