# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
t_1021,85.80938,29.33275,0.113156736,0.07180104,0.052351493,0.06534159,0.08535511,0.05985524,0.054929294
t_1022,85.80938,29.41103,0.11890576,0.07302449,0.07601348,0.067010194,0.09014893,0.09259822,0.0659603
t_1023,85.89921,27.03676,0.29948637,0.24190609,0.15216193,0.17452504,0.24604993,0.23036973,0.298027
t_1024,85.89921,27.11675,0.3407854,0.28875798,0.1604906,0.20301867,0.2857085,0.25757217,0.39040172
t_1025,85.89921,27.19668,0.4243967,0.37063438,0.16708966,0.2808004,0.4011666,0.2880904,0.6724716
t_1026,85.89921,27.27655,0.46426952,0.437885,0.17201722,0.29708502,0.42798802,0.3201321,0.70264953
t_1027,85.89921,27.35636,0.49257016,0.5068493,0.11435403,0.3336185,0.47322717,0.23631512,0.892059
t_1028,85.89921,27.43612,0.5111153,0.5275594,0.11469073,0.34724644,0.51980656,0.2403957,0.93720686
t_1029,85.89921,27.51582,0.49683115,0.51164323,0.11443594,0.33675995,0.54399186,0.23727581,0.9024974
t_103,83.20426,27.83404,0.100647464,0.064041555,0.049916018,0.059892364,0.07420244,0.056487452,0.049913228
t_1030,85.89921,27.59546,0.4815532,0.4943571,0.11412847,0.32546854,0.54944444,0.23376429,0.8648972
t_1031,85.89921,27.67504,0.549034,0.50425726,0.17406459,0.3603477,0.65790415,0.3385228,0.99274766
t_1032,85.89921,27.75457,0.45562276,0.46441534,0.113508046,0.3061394,0.5501441,0.22735503,0.8000584
t_1033,85.89921,27.83404,0.4438307,0.45055977,0.113177374,0.2972883,0.5485866,0.22423808,0.77020144
t_1034,85.89921,27.91345,0.4336983,0.4385419,0.11286504,0.28965667,0.546381,0.2214516,0.74439126
t_1035,85.89921,27.9928,0.4241469,0.4271232,0.11254417,0.28244334,0.54357266,0.21872915,0.71994966
t_1036,85.89921,28.07209,0.41499105,0.41610023,0.112210155,0.27551374,0.54022217,0.2160287,0.69643694
t_1037,85.89921,28.15132,0.40025935,0.39821932,0.11161206,0.2643403,0.49936548,0.21148863,0.658483
t_1038,85.89921,28.2305,0.36295587,0.35230747,0.10968649,0.2359988,0.40156564,0.19882834,0.5622776
t_1039,85.89921,28.30962,0.36090732,0.3181242,0.1641274,0.22011723,0.35803318,0.2732186,0.45374724
t_104,83.20426,27.91345,0.101110965,0.06439581,0.050131347,0.060130816,0.07458783,0.056781795,0.050342962
t_1040,85.89921,28.38867,0.29870516,0.26159114,0.1023299,0.1820445,0.27508438,0.16480775,0.3612968
t_1041,85.89921,28.46767,0.30313903,0.24283376,0.15102826,0.17776999,0.27237865,0.22721088,0.38699967
t_1042,85.89921,28.54661,0.26722804,0.20655091,0.14301297,0.15285714,0.22900313,0.20676456,0.31448084
t_1043,85.89921,28.6255,0.26166314,0.19498917,0.13479444,0.15139061,0.22758877,0.18840605,0.25799128
t_1044,85.89921,28.70432,0.24161112,0.17471212,0.12702939,0.13784914,0.20659165,0.17278776,0.21573307
t_1045,85.89921,28.78308,0.2354445,0.16764432,0.13453159,0.13871016,0.20252797,0.15957142,0.13384138
t_1046,85.89921,28.86178,0.1738056,0.121040605,0.113046475,0.09724689,0.13745865,0.14766914,0.115708
t_1047,85.89921,28.94043,0.17188849,0.11554385,0.10652649,0.0946453,0.13612118,0.1369578,0.0999348
t_1048,85.89921,29.01901,0.17356284,0.114191204,0.10035306,0.09540379,0.14000745,0.12728266,0.118571535
t_1049,85.89921,29.09753,0.13738397,0.090263724,0.09453725,0.07755172,0.10595856,0.11853068,0.07596427
t_105,83.20426,27.9928,0.11790711,0.07277028,0.077588946,0.066566534,0.08781276,0.09470241,0.050271504
t_1050,85.89921,29.176,0.13293888,0.08511761,0.08902919,0.07448258,0.10184263,0.11053077,0.06670656
t_1051,85.89921,29.2544,0.11524604,0.073979944,0.054068472,0.06668466,0.08727463,0.062281743,0.058679476
t_1052,85.89921,29.33275,0.10541454,0.06704031,0.05081746,0.061961394,0.07901532,0.057724047,0.05172975
t_1053,85.89921,29.41103,0.13461101,0.08211706,0.07394118,0.07514929,0.10524046,0.089856386,0.062476374
t_1054,85.98904,27.03676,0.299753,0.23954026,0.15046614,0.17527616,0.24949329,0.22567248,0.38116768
t_1055,85.98904,27.11675,0.3088569,0.26746935,0.15875027,0.18666388,0.25725508,0.2508374,0.36556947
t_1056,85.98904,27.19668,0.38145733,0.33297086,0.16514745,0.23189394,0.32933235,0.27808312,0.47519004
t_1057,85.98904,27.27655,0.4017705,0.3866399,0.11074197,0.2586413,0.36241966,0.20544657,0.61087614
t_1058,85.98904,27.35636,0.42920694,0.43318304,0.11271751,0.28626692,0.39964688,0.22018324,0.7329104
t_1059,85.98904,27.43612,0.49888465,0.48096767,0.17361724,0.3243576,0.49698007,0.33408424,0.7983748
t_106,83.20426,28.07209,0.10401312,0.065745205,0.049810577,0.06113617,0.07679765,0.056343563,0.049703747
t_1060,85.98904,27.51582,0.47176135,0.483138,0.11390993,0.31819272,0.5111571,0.23141298,0.84055567
t_1061,85.98904,27.59546,0.47542456,0.4873478,0.11399379,0.3209181,0.5446196,0.23230214,0.84968334
t_1062,85.98904,27.67504,0.514469,0.49302053,0.17394242,0.3340663,0.6071769,0.33728203,0.8220264
t_1063,85.98904,27.75457,0.45190236,0.4600595,0.113407314,0.30335066,0.54976976,0.22638588,0.7906612
t_1064,85.98904,27.83404,0.51599514,0.47257984,0.17306174,0.333393,0.64812845,0.3289347,0.7616679
t_1065,85.98904,27.91345,0.43002144,0.4341563,0.1127447,0.28688195,0.5453834,0.22041479,0.7349942
t_1066,85.98904,27.9928,0.42044714,0.42267776,0.11241245,0.27964482,0.542296,0.21764883,0.71045727
t_1067,85.98904,28.07209,0.41147348,0.41184637,0.11207443,0.27284816,0.53550154,0.2149669,0.68738604
t_1068,85.98904,28.15132,0.38654813,0.38143554,0.1109793,0.2539243,0.4599847,0.20703606,0.62309045
t_1069,85.98904,28.2305,0.34561256,0.33076373,0.10853899,0.22285147,0.3650515,0.1923254,0.51786995
t_107,83.20426,28.15132,0.11146828,0.06904143,0.07633456,0.0637986,0.08249373,0.09302566,0.048670225
t_1070,85.98904,28.30962,0.30450088,0.27968076,0.10494503,0.1919793,0.29272953,0.17518854,0.41494006
t_1071,85.98904,28.38867,0.29190174,0.24831845,0.15565175,0.17486528,0.2626184,0.24061844,0.33042932
t_1072,85.98904,28.46767,0.27285376,0.21777749,0.14792062,0.15770966,0.2344454,0.21892008,0.26489723
t_1073,85.98904,28.54661,0.25394952,0.19365458,0.13978802,0.14413223,0.21410371,0.1992973,0.21483119
t_1074,85.98904,28.6255,0.23103052,0.17018361,0.13156924,0.12952131,0.19115339,0.18174353,0.23934421
t_1075,85.98904,28.70432,0.18626717,0.13727075,0.07973282,0.106721066,0.14952564,0.10525212,0.1464017
t_1076,85.98904,28.78308,0.20101115,0.13930488,0.115717754,0.1111569,0.16447939,0.1522229,0.16738449
t_1077,85.98904,28.86178,0.17761198,0.120249934,0.10872125,0.097793624,0.14145797,0.14050318,0.10499837
t_1078,85.98904,28.94043,0.15588209,0.104176186,0.10242411,0.0867379,0.12160749,0.1304818,0.0910719
t_1079,85.98904,29.01901,0.1330654,0.0892603,0.0622973,0.0765118,0.10268926,0.0745662,0.07948349
t_108,83.20426,28.2305,0.11076593,0.06826285,0.07517576,0.06333812,0.08185205,0.091486335,0.047223005
t_1080,85.98904,29.09753,0.14682047,0.093886666,0.090909906,0.08104405,0.11483745,0.11323253,0.09527461
t_1081,85.98904,29.176,0.112503916,0.073347725,0.055317383,0.06609095,0.08527975,0.064074874,0.061525147
t_1082,85.98904,29.2544,0.110422544,0.070336744,0.052152872,0.0642548,0.083167665,0.059577372,0.05450716
t_1083,85.98904,29.33275,0.11518188,0.07083111,0.07610688,0.06524293,0.08653261,0.09272249,0.04838347
t_1084,85.98904,29.41103,0.11063667,0.06725671,0.07166026,0.06302444,0.08285392,0.086871706,0.04301378
t_1085,86.07887,27.03676,0.27228877,0.215345,0.14700532,0.15654486,0.21861564,0.21657187,0.25847647
t_1086,86.07887,27.11675,0.29361066,0.24646592,0.15487182,0.17438893,0.24091396,0.2382537,0.3227097
t_1087,86.07887,27.19668,0.36022818,0.30455366,0.16120219,0.21948661,0.31404746,0.26045287,0.5291818
t_1088,86.07887,27.27655,0.333278,0.3154146,0.107602164,0.21353486,0.2892449,0.18744487,0.4865675
t_1089,86.07887,27.35636,0.35992602,0.34854957,0.10949912,0.23369911,0.31925556,0.19772178,0.5544943
t_109,83.20426,28.30962,0.09584459,0.060416657,0.047666136,0.057439752,0.07020319,0.053450588,0.045575283
t_1090,86.07887,27.43612,0.3934952,0.38566005,0.110866055,0.25604647,0.3735665,0.2062725,0.61719584
t_1091,86.07887,27.51582,0.4078206,0.40741822,0.11192889,0.27007836,0.41349837,0.2138496,0.67797834
t_1092,86.07887,27.59546,0.42854282,0.43238905,0.112695195,0.28576535,0.46249235,0.21999392,0.7312108
t_1093,86.07887,27.67504,0.44185954,0.4482298,0.113118745,0.29580545,0.5089914,0.22370398,0.7651909
t_1094,86.07887,27.75457,0.44509625,0.45205364,0.11321449,0.29823986,0.54120696,0.22457898,0.7734155
t_1095,86.07887,27.83404,0.46369877,0.45534977,0.11296149,0.30339327,0.58008355,0.22229697,0.75213563
t_1096,86.07887,27.91345,0.4967556,0.45461932,0.17244992,0.3165969,0.63318515,0.3236545,0.7257204
t_1097,86.07887,27.9928,0.41649935,0.41792107,0.11226706,0.27665618,0.54081815,0.21647982,0.7003151
t_1098,86.07887,28.07209,0.40440235,0.403265,0.111788325,0.26748505,0.5119341,0.2127904,0.66916823
t_1099,86.07887,28.15132,0.3765436,0.3664592,0.11008982,0.24399263,0.42519364,0.20127672,0.5798418
t_11,82.93477,27.91345,0.083990216,0.051311415,0.04063069,0.051259484,0.06005812,0.04438639,0.033648357
t_110,83.20426,28.38867,0.09403692,0.05907401,0.046810832,0.056525186,0.0686953,0.052314233,0.04399668
t_1100,86.07887,28.2305,0.3275817,0.30832684,0.107131585,0.20924543,0.3311675,0.18511684,0.47221568
t_1101,86.07887,28.30962,0.28886262,0.26041132,0.10317056,0.18041532,0.26917872,0.16799706,0.37714222
t_1102,86.07887,28.38867,0.25612578,0.22077131,0.09850902,0.15669422,0.22559205,0.15169424,0.3015691
t_1103,86.07887,28.46767,0.2289426,0.1889652,0.093445756,0.13765006,0.19393578,0.1368811,0.24346742
t_1104,86.07887,28.54661,0.23961207,0.18042038,0.13654402,0.13506724,0.19830878,0.19213718,0.19846278
t_1105,86.07887,28.6255,0.2081192,0.15362592,0.12835996,0.11754588,0.16870537,0.17536514,0.16365944
t_1106,86.07887,28.70432,0.20905435,0.1473753,0.12038448,0.11596273,0.17147754,0.16043815,0.18576017
t_1107,86.07887,28.78308,0.19011791,0.13044135,0.11275406,0.10481013,0.15355493,0.1471768,0.15668474
t_1108,86.07887,28.86178,0.17643023,0.11809227,0.105520196,0.09700635,0.14142874,0.13535151,0.13327353
t_1109,86.07887,28.94043,0.13220571,0.08992513,0.063746825,0.076855026,0.10219452,0.076853104,0.08370539
t_111,83.20426,28.46767,0.09227357,0.057775687,0.0459722,0.05563748,0.06722304,0.051209513,0.04248513
t_1110,86.07887,29.01901,0.123001456,0.08200934,0.059899174,0.07175367,0.09427728,0.07086757,0.07289211
t_1111,86.07887,29.09753,0.118276104,0.0771666,0.05644429,0.06865224,0.0900301,0.06571377,0.064182006
t_1112,86.07887,29.176,0.14851901,0.0926592,0.08241387,0.08218888,0.11793392,0.10125666,0.07758328
t_1113,86.07887,29.2544,0.10454687,0.066230714,0.050185066,0.06144658,0.078233644,0.056855325,0.05045057
t_1114,86.07887,29.33275,0.12451225,0.075826645,0.07334264,0.06980262,0.09584548,0.08906985,0.061494105
t_1115,86.07887,29.41103,0.1211458,0.073027566,0.069220126,0.06827414,0.09291937,0.08371612,0.055008683
t_1116,86.1687,27.03676,0.24010046,0.19022128,0.14208558,0.1394858,0.19099063,0.20457868,0.22753039
t_1117,86.1687,27.11675,0.27033317,0.21999036,0.1492595,0.15819985,0.21827523,0.22242934,0.2747245
t_1118,86.1687,27.19668,0.26761195,0.23454393,0.10030607,0.16493101,0.21979618,0.15760763,0.32746384
t_1119,86.1687,27.27655,0.28934947,0.2610087,0.1032298,0.18077336,0.24193834,0.1682267,0.3783044
t_112,83.20426,28.54661,0.11625304,0.07025081,0.0699296,0.06576757,0.0874379,0.084629685,0.056090783
t_1120,86.1687,27.35636,0.30749208,0.2833825,0.10525583,0.19420487,0.2610939,0.17652084,0.42227155
t_1121,86.1687,27.43612,0.33293998,0.3124123,0.10707879,0.21121109,0.29971865,0.18486036,0.4706568
t_1122,86.1687,27.51582,0.34741968,0.3330115,0.108667396,0.22421919,0.32795855,0.19302233,0.52247834
t_1123,86.1687,27.59546,0.44235036,0.39238498,0.1689298,0.2852483,0.45798355,0.29869866,0.7337187
t_1124,86.1687,27.67504,0.38832492,0.38361737,0.11106581,0.2552746,0.40829667,0.20762582,0.6276777
t_1125,86.1687,27.75457,0.40535286,0.40442076,0.11182784,0.26820627,0.4551843,0.21308626,0.6716186
t_1126,86.1687,27.83404,0.41614234,0.41749027,0.11225366,0.2763858,0.5001581,0.21637328,0.6993974
t_1127,86.1687,27.91345,0.473162,0.4415119,0.17209509,0.30136913,0.59702146,0.3207542,0.70667243
t_1128,86.1687,27.9928,0.4127121,0.41334543,0.11212271,0.27378696,0.5387887,0.21534234,0.69057405
t_1129,86.1687,28.07209,0.39187172,0.38796684,0.11123437,0.25796965,0.47419262,0.2087916,0.6368348
t_113,83.20426,28.6255,0.08887629,0.055306043,0.04434494,0.053939417,0.064383104,0.04909232,0.03965151
t_1130,86.1687,28.15132,0.35171258,0.33834907,0.10896388,0.2274706,0.37754047,0.19465968,0.5334453
t_1131,86.1687,28.2305,0.31027746,0.28683314,0.1055375,0.19628085,0.30187288,0.17774911,0.42912516
t_1132,86.1687,28.30962,0.27411363,0.24241029,0.10124283,0.16963679,0.24867716,0.16086225,0.3424331
t_1133,86.1687,28.38867,0.28134182,0.22486472,0.14926836,0.16251226,0.24322647,0.22245285,0.27479133
t_1134,86.1687,28.46767,0.23682626,0.18713178,0.09121204,0.13753808,0.19839083,0.1310223,0.22291237
t_1135,86.1687,28.54661,0.25573936,0.18928245,0.13314898,0.14698192,0.22097045,0.18497343,0.24826597
t_1136,86.1687,28.6255,0.19215174,0.14199628,0.080786906,0.10977486,0.15473956,0.10738135,0.15194662
t_1137,86.1687,28.70432,0.17011265,0.12303396,0.075748004,0.097742,0.13512652,0.09753627,0.12735757
t_1138,86.1687,28.78308,0.17553057,0.11940299,0.10984743,0.09680422,0.13870944,0.14234553,0.10769033
t_1139,86.1687,28.86178,0.13870792,0.09569474,0.06636377,0.08053548,0.10781544,0.08108578,0.09182253
t_114,83.20426,28.70432,0.09839562,0.059611533,0.06746048,0.057432935,0.07152052,0.08146392,0.038323734
t_1140,86.1687,28.94043,0.13855864,0.09178602,0.06209389,0.078445956,0.10706578,0.07424844,0.0789058
t_1141,86.1687,29.01901,0.12949231,0.08394895,0.08999804,0.07344088,0.0992059,0.11191882,0.068265535
t_1142,86.1687,29.09753,0.11045168,0.07170057,0.054398935,0.06500317,0.083522715,0.06275387,0.05942257
t_1143,86.1687,29.176,0.120528854,0.074717276,0.07928549,0.067856304,0.091149814,0.096987806,0.05249614
t_1144,86.1687,29.2544,0.10349301,0.06460566,0.048295207,0.060515888,0.077094026,0.054292683,0.04676072
t_1145,86.1687,29.33275,0.11773704,0.071255326,0.070609555,0.06648463,0.089693986,0.08550826,0.057140924
t_1146,86.1687,29.41103,0.124146566,0.07444921,0.07482674,0.07015075,0.09564169,0.080483064,0.05125959
t_1147,86.25854,27.03676,0.20484133,0.16194768,0.08786357,0.12138821,0.16110316,0.12283853,0.19627751
t_1148,86.25854,27.11675,0.22219187,0.1812725,0.091992654,0.13303131,0.17657441,0.13303,0.22981147
t_1149,86.25854,27.19668,0.239036,0.20062955,0.09546788,0.14464155,0.19212401,0.14251333,0.2644807
t_115,83.20426,28.78308,0.08564083,0.05299277,0.04278173,0.052336928,0.061674695,0.047090597,0.03704844
t_1150,86.25854,27.27655,0.25347194,0.21761431,0.09806659,0.15480602,0.20589687,0.15029839,0.2956925
t_1151,86.25854,27.35636,0.26769972,0.2346498,0.100319095,0.16499434,0.22067945,0.157652,0.32766446
t_1152,86.25854,27.43612,0.2831148,0.25337285,0.10245048,0.1761987,0.2440068,0.16525745,0.36349824
t_1153,86.25854,27.51582,0.31587344,0.28298992,0.1044222,0.19485942,0.28167853,0.17299893,0.40311864
t_1154,86.25854,27.59546,0.3207509,0.2983095,0.10621313,0.20291667,0.29637757,0.18078117,0.44644058
t_1155,86.25854,27.67504,0.3354678,0.31813988,0.107776485,0.21518621,0.3237386,0.18832725,0.49210346
t_1156,86.25854,27.75457,0.35378584,0.34092548,0.10910287,0.22904193,0.35970575,0.1954413,0.53875077
t_1157,86.25854,27.83404,0.370652,0.3618379,0.11013944,0.24184385,0.40097043,0.20158444,0.5820832
t_1158,86.25854,27.91345,0.38481942,0.37931094,0.11089378,0.2526105,0.44576764,0.20645854,0.6186275
t_1159,86.25854,27.9928,0.3923534,0.3885569,0.111256845,0.25833562,0.4755625,0.20894875,0.63807833
t_116,83.20426,28.86178,0.08387785,0.051748138,0.0419247,0.051469654,0.060197618,0.046006273,0.035669044
t_1160,86.25854,28.07209,0.3723072,0.36388445,0.11023272,0.24310148,0.42323393,0.20216711,0.5863483
t_1161,86.25854,28.15132,0.3335011,0.31569228,0.10762009,0.21370305,0.34181604,0.18753509,0.48713106
t_1162,86.25854,28.2305,0.29397762,0.26669645,0.10377973,0.18418361,0.2767028,0.17039129,0.3894011
t_1163,86.25854,28.30962,0.2604477,0.22593355,0.099207275,0.1597815,0.23093572,0.15394375,0.31122664
t_1164,86.25854,28.38867,0.23744038,0.19652028,0.09418355,0.14200649,0.20219381,0.13889724,0.25084433
t_1165,86.25854,28.46767,0.2092105,0.1667498,0.08895861,0.12428795,0.17308807,0.12544325,0.20450243
t_1166,86.25854,28.54661,0.23039499,0.1683068,0.12968108,0.12909187,0.19160609,0.1779623,0.2291761
t_1167,86.25854,28.6255,0.21219236,0.15034807,0.12175519,0.11785981,0.17442106,0.16291918,0.19155021
t_1168,86.25854,28.70432,0.18621248,0.1285256,0.11413784,0.10277248,0.14856118,0.14951725,0.11857622
t_1169,86.25854,28.78308,0.14557144,0.10194132,0.069031775,0.08448886,0.11378468,0.085548446,0.10081989
t_117,83.20426,28.94043,0.081860706,0.05033776,0.040939786,0.050482377,0.058506712,0.044771448,0.034124352
t_1170,86.25854,28.86178,0.16988513,0.111690514,0.10010238,0.0933425,0.13622646,0.12689848,0.11789624
t_1171,86.25854,28.94043,0.12926799,0.08579731,0.060482007,0.07432025,0.099383116,0.07175702,0.07445084
t_1172,86.25854,29.01901,0.15269533,0.09664594,0.08767372,0.0841536,0.121410355,0.10860198,0.08820574
t_1173,86.25854,29.09753,0.12836766,0.08010533,0.082093835,0.0716849,0.09830257,0.10081664,0.056333452
t_1174,86.25854,29.176,0.10009619,0.06362124,0.049659494,0.059609164,0.07465908,0.056137655,0.04940467
t_1175,86.25854,29.2544,0.093496606,0.05867499,0.04655431,0.056252714,0.06900968,0.051975325,0.04353055
t_1176,86.25854,29.33275,0.10951133,0.06593908,0.0679874,0.06251152,0.08221073,0.08213631,0.053161103
t_1177,86.25854,29.41103,0.08971351,0.054452058,0.041475624,0.05365508,0.065149896,0.045441754,0.034959413
t_1178,86.34837,27.03676,0.20252363,0.15223539,0.08353756,0.11608582,0.15825988,0.11313344,0.16758437
t_1179,86.34837,27.11675,0.20209919,0.15895714,0.08715674,0.11957982,0.15870433,0.1211912,0.19119337
t_118,83.20426,29.01901,0.084146485,0.05105448,0.039847717,0.051176984,0.060031675,0.04341624,0.03246105
t_1180,86.34837,27.19668,0.2273325,0.17966875,0.09017285,0.13260834,0.18004869,0.12841105,0.21415852
t_1181,86.34837,27.27655,0.22505,0.18451829,0.09261799,0.134981,0.17917463,0.13466856,0.23555306
t_1182,86.34837,27.35636,0.23659524,0.19779193,0.09499495,0.14294179,0.19119734,0.14116542,0.25933588
t_1183,86.34837,27.43612,0.24902688,0.2123495,0.097301565,0.15165663,0.20788236,0.14793569,0.28594354
t_1184,86.34837,27.51582,0.26240638,0.22828121,0.09951483,0.16118547,0.2242642,0.15495351,0.31563804
t_1185,86.34837,27.59546,0.27674004,0.24560086,0.101605654,0.17154601,0.24266855,0.16215798,0.34853995
t_1186,86.34837,27.67504,0.2919458,0.26419756,0.103541225,0.182685,0.2641191,0.16944514,0.38451877
t_1187,86.34837,27.75457,0.3079077,0.28389716,0.105298325,0.19451442,0.2893247,0.17670487,0.42329258
t_1188,86.34837,27.83404,0.3241203,0.30402175,0.1068331,0.20664369,0.3189625,0.1836789,0.46353173
t_1189,86.34837,27.91345,0.3401268,0.32393816,0.10813567,0.21870363,0.35353768,0.19018161,0.5039136
t_119,83.20426,29.09753,0.07724361,0.047164198,0.03866899,0.04824225,0.05463408,0.041969754,0.030722573
t_1190,86.34837,27.9928,0.34869865,0.33460206,0.108756974,0.22518754,0.37120688,0.19351283,0.5257429
t_1191,86.34837,28.07209,0.33571184,0.31844357,0.107795686,0.21537031,0.34593907,0.18842515,0.49272102
t_1192,86.34837,28.15132,0.30827293,0.2843495,0.10533553,0.1947865,0.29860783,0.17686637,0.42419034
t_1193,86.34837,28.2305,0.28977334,0.25354198,0.10164269,0.17677337,0.26439828,0.16229142,0.34917372
t_1194,86.34837,28.30962,0.29880735,0.23865253,0.15032904,0.17457634,0.26659927,0.22529998,0.37976503
t_1195,86.34837,28.38867,0.23628081,0.18902414,0.09195081,0.13833071,0.19868596,0.13292134,0.22943427
t_1196,86.34837,28.46767,0.21928236,0.16712487,0.13428171,0.1255314,0.18007103,0.1873287,0.18799362
t_1197,86.34837,28.54661,0.18202637,0.13765211,0.0815079,0.10662577,0.14659391,0.1088609,0.1558761
t_1198,86.34837,28.6255,0.18888667,0.13330339,0.118437976,0.10519142,0.15059654,0.15696937,0.1306011
t_1199,86.34837,28.70432,0.18101333,0.12353196,0.11098179,0.099754855,0.14422847,0.1442177,0.11046907
t_12,82.93477,27.9928,0.081193954,0.04987477,0.040613245,0.050157204,0.05794762,0.04436469,0.033621613
t_120,83.20426,29.176,0.09576338,0.05650906,0.05796199,0.056193642,0.06957828,0.0696282,0.039574035
t_1200,86.34837,28.78308,0.20509014,0.13952139,0.116620764,0.12038037,0.17335446,0.13285013,0.09366083
t_1201,86.34837,28.86178,0.16410613,0.10695127,0.097325444,0.09018167,0.1309655,0.12268533,0.110634334
t_1202,86.34837,28.94043,0.15427849,0.09865568,0.09114176,0.0849162,0.12237522,0.113567695,0.095797695
t_1203,86.34837,29.01901,0.13483177,0.0848896,0.085383244,0.07492248,0.10403438,0.105376646,0.08345341
t_1204,86.34837,29.09753,0.110568374,0.07008089,0.051645003,0.06415089,0.08320201,0.05886949,0.05343851
t_1205,86.34837,29.176,0.09750873,0.061641503,0.04840003,0.05827234,0.072436444,0.05443353,0.046960294
t_1206,86.34837,29.2544,0.09104517,0.05687789,0.045385532,0.055021644,0.06691102,0.050442234,0.041448627
t_1207,86.34837,29.33275,0.08891356,0.054575935,0.042590607,0.053568788,0.064758554,0.046847988,0.03673794
t_1208,86.34837,29.41103,0.10979913,0.06514788,0.06194462,0.06293798,0.08265515,0.074526496,0.044676665
t_1209,86.4382,27.03676,0.1880602,0.13689573,0.078975804,0.10677583,0.14595768,0.103746824,0.14255872
t_121,83.20426,29.2544,0.07213048,0.04373779,0.03612997,0.045792088,0.050345328,0.038910285,0.027170682
t_1210,86.4382,27.11675,0.18403459,0.13973491,0.082111426,0.10789854,0.14317483,0.110114425,0.1592551
t_1211,86.4382,27.19668,0.19758031,0.1521233,0.0847161,0.115376905,0.15453357,0.11569202,0.17485967
t_1212,86.4382,27.27655,0.23331924,0.17473373,0.13493781,0.13131142,0.18363838,0.18870856,0.19095607
