# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
t_1072,85.98903999999999,28.46767,0.21777701,0.1479205,0.09820446,0.1935227,0.17696741
t_1073,85.98903999999999,28.54661,0.19365428,0.13978793,0.080513895,0.18008848,0.15367809
t_1074,85.98903999999999,28.6255,0.17018355,0.13156922,0.06695752,0.15998124,0.16950108
t_1075,85.98903999999999,28.70432,0.13727047,0.07973274,0.05646132,0.12012795,0.118013225
t_1076,85.98903999999999,28.78308,0.13930501,0.11571782,0.04823481,0.13525127,0.13169135
t_1077,85.98903999999999,28.86178,0.12024952,0.10872101,0.042006064,0.111497015,0.09327385
t_1078,85.98903999999999,28.94043,0.104176074,0.10242403,0.037148304,0.09245159,0.08418125
t_1079,85.98903999999999,29.01901,0.08926013,0.06229722,0.033098727,0.07547601,0.07623444
t_108,83.20425999999998,28.2305,0.06826267,0.0751756,0.021696828,0.055932753,0.05167812
t_1080,85.98903999999999,29.09753,0.09388665,0.0909099,0.029689223,0.08488564,0.08742397
t_1081,85.98903999999999,29.176,0.07334769,0.055317365,0.026788287,0.059699822,0.06308228
t_1082,85.98903999999999,29.2544,0.07033664,0.052152812,0.024300467,0.057170697,0.057605907
t_1083,85.98903999999999,29.33275,0.07083102,0.0761068,0.022113463,0.058942188,0.052640773
t_1084,85.98903999999999,29.41103,0.06725664,0.07166019,0.02017884,0.05543289,0.048123702
t_1085,86.07887,27.03676,0.21534643,0.14700566,0.095935754,0.19309993,0.17408705
t_1086,86.07887,27.11675,0.24646784,0.1548722,0.11860365,0.21042363,0.2017563
t_1087,86.07887,27.19668,0.30455622,0.1612025,0.1460443,0.28104812,0.29385367
t_1088,86.07887,27.27655,0.31541783,0.10760237,0.1748067,0.23761958,0.26361805
t_1089,86.07887,27.35636,0.34854254,0.10949877,0.19676074,0.25527376,0.28666344
t_109,83.20425999999998,28.30962,0.06041678,0.047666214,0.021104073,0.047016665,0.050299022
t_1090,86.07887,27.43612,0.38566095,0.11086609,0.21605502,0.2777735,0.3069447
t_1091,86.07887,27.51582,0.4074233,0.11192906,0.23372874,0.2840762,0.32581958
t_1092,86.07887,27.59546,0.43238923,0.1126952,0.24830057,0.29541183,0.34179154
t_1093,86.07887,27.67504,0.448226,0.11311865,0.25714147,0.30235857,0.3517439
t_1094,86.07887,27.75457,0.45205316,0.11321448,0.25922868,0.3040102,0.35412884
t_1095,86.07887,27.83404,0.4553501,0.1129615,0.25378934,0.3209348,0.34794304
t_1096,86.07887,27.91345,0.45462033,0.17244996,0.24683817,0.3566683,0.34016645
t_1097,86.07887,27.9928,0.4179183,0.11226697,0.23994525,0.28890046,0.3325769
t_1098,86.07887,28.07209,0.4032632,0.11178826,0.23122971,0.2821395,0.32312334
t_1099,86.07887,28.15132,0.36645848,0.11008979,0.20468481,0.2669506,0.2949712
t_11,82.93477000000001,27.91345,0.05131128,0.0406306,0.016749965,0.038015474,0.03981234
t_110,83.20425999999998,28.38867,0.059073944,0.04681079,0.020534368,0.045688514,0.048962887
t_1100,86.07887,28.2305,0.30832714,0.10713161,0.17004153,0.23368876,0.25858068
t_1101,86.07887,28.30962,0.2604106,0.10317049,0.1376346,0.2055644,0.22348638
t_1102,86.07887,28.38867,0.22076948,0.09850877,0.11115547,0.17997645,0.19291574
t_1103,86.07887,28.46767,0.1889652,0.093445756,0.09062902,0.15767005,0.16723526
t_1104,86.07887,28.54661,0.18042019,0.13654396,0.07474226,0.16533996,0.14560752
t_1105,86.07887,28.6255,0.15362602,0.12836,0.062507115,0.13794251,0.12752625
t_1106,86.07887,28.70432,0.14737494,0.12038432,0.052984055,0.14198503,0.14181405
t_1107,86.07887,28.78308,0.1304414,0.11275409,0.04547713,0.12371922,0.12561733
t_1108,86.07887,28.86178,0.11809203,0.10552006,0.039457574,0.11143595,0.11179659
t_1109,86.07887,28.94043,0.08992506,0.063746795,0.03457536,0.07553712,0.07917355
t_111,83.20425999999998,28.46767,0.057775572,0.045972124,0.01998731,0.04440315,0.047669895
t_1110,86.07887,29.01901,0.08200947,0.05989924,0.03078936,0.06804368,0.07153666
t_1111,86.07887,29.09753,0.077166565,0.056444272,0.027726116,0.063672364,0.06510171
t_1112,86.07887,29.176,0.092659235,0.0824139,0.025109313,0.088400625,0.074992895
t_1113,86.07887,29.2544,0.06623061,0.050185002,0.022853713,0.052938804,0.054337747
t_1114,86.07887,29.33275,0.07582655,0.07334257,0.020894706,0.06649619,0.06287823
t_1115,86.07887,29.41103,0.07302748,0.06922005,0.019173631,0.063824795,0.0577267
t_1116,86.1687,27.03676,0.19022244,0.14208592,0.0849983,0.16604882,0.15977465
t_1117,86.1687,27.11675,0.21999186,0.14925985,0.10167916,0.19138312,0.18132591
t_1118,86.1687,27.19668,0.23454572,0.10030629,0.120274805,0.18913066,0.20371096
t_1119,86.1687,27.27655,0.26101077,0.10323001,0.13803993,0.20593466,0.22393796
t_112,83.20425999999998,28.54661,0.070250995,0.069929756,0.01946205,0.059746947,0.05859864
t_1120,86.1687,27.35636,0.28337905,0.105255544,0.15318032,0.21939862,0.2405453
t_1121,86.1687,27.43612,0.31241122,0.107078716,0.1695209,0.23811114,0.25802904
t_1122,86.1687,27.51582,0.33301613,0.10866766,0.18654428,0.24714002,0.275959
t_1123,86.1687,27.59546,0.39238474,0.16892979,0.20365332,0.3539086,0.3709996
t_1124,86.1687,27.67504,0.38361943,0.11106589,0.21917823,0.2728002,0.3102518
t_1125,86.1687,27.75457,0.4044248,0.111827984,0.23192945,0.2826817,0.32387722
t_1126,86.1687,27.83404,0.4174886,0.11225361,0.23969327,0.28870466,0.3323015
t_1127,86.1687,27.91345,0.44151378,0.17209516,0.24169092,0.33392674,0.33448866
t_1128,86.1687,27.9928,0.4133446,0.11212268,0.23725186,0.2868088,0.32963988
t_1129,86.1687,28.07209,0.38796583,0.11123433,0.22187905,0.27489483,0.31312
t_113,83.20425999999998,28.6255,0.05530614,0.044345003,0.01895719,0.041956123,0.045208238
t_1130,86.1687,28.15132,0.33835047,0.10896395,0.19007102,0.24996187,0.2796557
t_1131,86.1687,28.2305,0.28683087,0.10553732,0.15551832,0.22142002,0.24307047
t_1132,86.1687,28.30962,0.24240941,0.101242736,0.12552549,0.19422802,0.20978959
t_1133,86.1687,28.38867,0.2248643,0.14926825,0.10170159,0.20073462,0.18135382
t_1134,86.1687,28.46767,0.18713236,0.09121215,0.08336704,0.16329479,0.15757358
t_1135,86.1687,28.54661,0.18928203,0.13314883,0.069304,0.19780429,0.17388904
t_1136,86.1687,28.6255,0.1419964,0.08078694,0.058402404,0.124949984,0.1211144
t_1137,86.1687,28.70432,0.12303381,0.075747944,0.04980584,0.106654994,0.10700849
t_1138,86.1687,28.78308,0.119402796,0.10984732,0.042944856,0.108935505,0.0949805
t_1139,86.1687,28.86178,0.09569453,0.06636367,0.03741024,0.08091355,0.08468329
t_114,83.20425999999998,28.70432,0.059611745,0.06746068,0.018472157,0.046855018,0.044036806
t_1140,86.1687,28.94043,0.09178587,0.06209382,0.032896545,0.07897774,0.075828165
t_1141,86.1687,29.01901,0.083948925,0.089998014,0.029164145,0.07139564,0.0681526
t_1142,86.1687,29.09753,0.07170043,0.054398857,0.026044631,0.058097612,0.06146374
t_1143,86.1687,29.176,0.0747172,0.07928543,0.02358419,0.063082494,0.05599577
t_1144,86.1687,29.2544,0.06460555,0.04829514,0.021530682,0.051581934,0.0512927
t_1145,86.1687,29.33275,0.07125531,0.07060954,0.019741321,0.060933474,0.05943958
t_1146,86.1687,29.41103,0.07444919,0.07482672,0.018170577,0.06681215,0.054666676
t_1147,86.25853999999998,27.03676,0.16194859,0.08786379,0.0739731,0.1373024,0.14451152
t_1148,86.25853999999998,27.11675,0.1812736,0.09199286,0.08580404,0.15201126,0.16085505
t_1149,86.25853999999998,27.19668,0.20063081,0.09546809,0.09805832,0.16605082,0.17678271
t_115,83.20425999999998,28.78308,0.05299288,0.042781807,0.018004673,0.03966251,0.042900175
t_1150,86.25853999999998,27.27655,0.21761434,0.0980666,0.10908353,0.17783836,0.19041635
t_1151,86.25853999999998,27.35636,0.2346496,0.100319065,0.120343976,0.1891986,0.20379166
t_1152,86.25853999999998,27.43612,0.25337502,0.10245071,0.13288976,0.20118739,0.2181685
t_1153,86.25853999999998,27.51582,0.2829896,0.104422174,0.14661564,0.22688755,0.23340282
t_1154,86.25853999999998,27.59546,0.2983071,0.10621295,0.16139089,0.22926113,0.24937552
t_1155,86.25853999999998,27.67504,0.31813866,0.1077764,0.17663038,0.2391132,0.26554093
t_1156,86.25853999999998,27.75457,0.3409257,0.109102875,0.19176756,0.25131378,0.28143314
t_1157,86.25853999999998,27.83404,0.36183667,0.11013938,0.20537706,0.26205036,0.29569796
t_1158,86.25853999999998,27.91345,0.37930807,0.11089366,0.21648094,0.27070627,0.30739516
t_1159,86.25853999999998,27.9928,0.3885506,0.11125661,0.22224098,0.2751754,0.313505
t_116,83.20425999999998,28.86178,0.05174824,0.04192477,0.017497214,0.038428538,0.041657872
t_1160,86.25853999999998,28.07209,0.36387998,0.11023252,0.20668924,0.2630771,0.29707614
t_1161,86.25853999999998,28.15132,0.3156898,0.107619934,0.17498912,0.23776925,0.26381052
t_1162,86.25853999999998,28.2305,0.26669782,0.10377986,0.1418841,0.20941932,0.22820123
t_1163,86.25853999999998,28.30962,0.2259342,0.09920736,0.11456114,0.18344258,0.19698513
t_1164,86.25853999999998,28.38867,0.19651905,0.09418334,0.09323595,0.16452207,0.17062184
t_1165,86.25853999999998,28.46767,0.166749,0.088958435,0.07687044,0.1410237,0.14861435
t_1166,86.25853999999998,28.54661,0.16830644,0.12968095,0.06429013,0.16136564,0.16442925
t_1167,86.25853999999998,28.6255,0.15034844,0.121755354,0.05448498,0.1449178,0.1449306
t_1168,86.25853999999998,28.70432,0.1285253,0.114137694,0.046741355,0.118633054,0.10172894
t_1169,86.25853999999998,28.78308,0.101940736,0.06903153,0.040548842,0.08665016,0.090593286
t_117,83.20425999999998,28.94043,0.050337847,0.04093985,0.01692648,0.037030812,0.04025004
t_1170,86.25853999999998,28.86178,0.11169065,0.100102454,0.03550864,0.1062282,0.10226081
t_1171,86.25853999999998,28.94043,0.085797206,0.060481954,0.03133595,0.07225797,0.07266005
t_1172,86.25853999999998,29.01901,0.096645996,0.08767377,0.027863873,0.091405354,0.08255513
t_1173,86.25853999999998,29.09753,0.08010516,0.08209371,0.024949517,0.0693464,0.0590518
t_1174,86.25853999999998,29.176,0.06362126,0.049659505,0.022479493,0.05017959,0.053482004
t_1175,86.25853999999998,29.2544,0.05867497,0.046554297,0.020365866,0.045293648,0.048565675
t_1176,86.25853999999998,29.33275,0.065939054,0.067987375,0.018680163,0.054503847,0.056226656
t_1177,86.25853999999998,29.41103,0.05445208,0.04147564,0.017235328,0.04133117,0.041013274
t_1178,86.34836999999999,27.03676,0.15223613,0.08353776,0.06388447,0.1338951,0.12963577
t_1179,86.34836999999999,27.11675,0.15895797,0.087156944,0.07218279,0.13496082,0.14194071
t_118,83.20425999999998,29.01901,0.051054556,0.03984777,0.016308738,0.037810724,0.038713496
t_1180,86.34836999999999,27.19668,0.1796697,0.09017304,0.08027726,0.15547574,0.1533523
t_1181,86.34836999999999,27.27655,0.1845187,0.09261806,0.08783219,0.15441188,0.1635553
t_1182,86.34836999999999,27.35636,0.19779117,0.09499482,0.09623823,0.16403267,0.1744727
t_1183,86.34836999999999,27.43612,0.2123486,0.09730142,0.1056412,0.17423443,0.18622203
t_1184,86.34836999999999,27.51582,0.22828147,0.09951486,0.11611437,0.18500419,0.19882569
t_1185,86.34836999999999,27.59546,0.2456008,0.10160565,0.1276642,0.19627106,0.21223973
t_1186,86.34836999999999,27.67504,0.26419923,0.10354139,0.14019446,0.20789364,0.2263317
t_1187,86.34836999999999,27.75457,0.2838954,0.105298184,0.15353009,0.21970193,0.24092366
t_1188,86.34836999999999,27.83404,0.30402207,0.10683313,0.16714077,0.23127468,0.25550354
t_1189,86.34836999999999,27.91345,0.3239379,0.108135656,0.18050721,0.24226995,0.26962107
t_119,83.20425999999998,29.09753,0.047164258,0.038669035,0.01565917,0.033890557,0.037083432
t_1190,86.34836999999999,27.9928,0.3345968,0.10875668,0.18759103,0.24797924,0.27705652
t_1191,86.34836999999999,28.07209,0.3184395,0.10779543,0.17683186,0.23927784,0.2657532
t_1192,86.34836999999999,28.15132,0.2843469,0.10533532,0.15383592,0.21996686,0.2412543
t_1193,86.34836999999999,28.2305,0.25354043,0.10164252,0.12788494,0.2068296,0.21249181
t_1194,86.34836999999999,28.30962,0.23865163,0.15032884,0.10459281,0.2248923,0.23345701
t_1195,86.34836999999999,28.38867,0.18902516,0.091951005,0.085670725,0.16305579,0.1606766
t_1196,86.34836999999999,28.46767,0.16712533,0.13428187,0.0710564,0.148022,0.14030877
t_1197,86.34836999999999,28.54661,0.13765277,0.08150809,0.059779026,0.117744334,0.12328634
t_1198,86.34836999999999,28.6255,0.13330287,0.118437715,0.050938167,0.120765395,0.10892386
t_1199,86.34836999999999,28.70432,0.12353173,0.110981666,0.04391382,0.11429619,0.096725844
t_12,82.93477000000001,27.9928,0.04987464,0.040613152,0.016740045,0.036571983,0.039787706
t_120,83.20425999999998,29.176,0.056509122,0.05796205,0.01499145,0.04420842,0.044678792
t_1200,86.34836999999999,28.78308,0.13952108,0.11662057,0.0382595,0.16463427,0.11015041
t_1201,86.34836999999999,28.86178,0.106951274,0.097325444,0.033642787,0.100840166,0.0976112
t_1202,86.34836999999999,28.94043,0.0986552,0.09114144,0.029823931,0.09217989,0.087778986
t_1203,86.34836999999999,29.01901,0.0848897,0.085383326,0.026633557,0.07465426,0.07921037
t_1204,86.34836999999999,29.09753,0.07008081,0.051644955,0.023920057,0.057051394,0.056752685
t_1205,86.34836999999999,29.176,0.06164143,0.048399985,0.021602452,0.04822896,0.051459294
t_1206,86.34836999999999,29.2544,0.056877855,0.04538551,0.019611252,0.04351387,0.046775345
t_1207,86.34836999999999,29.33275,0.054575857,0.04259056,0.017890543,0.041321423,0.04262155
t_1208,86.34836999999999,29.41103,0.065147854,0.061944604,0.016391,0.05465016,0.049130466
t_1209,86.4382,27.03676,0.13689633,0.07897599,0.05511748,0.12114563,0.115838766
t_121,83.20425999999998,29.2544,0.04373783,0.036130004,0.01431764,0.030513972,0.03367035
t_1210,86.4382,27.11675,0.13973555,0.082111605,0.060963143,0.119469866,0.12513694
t_1211,86.4382,27.19668,0.15212323,0.084716074,0.066438384,0.13061152,0.13349462
t_1212,86.4382,27.27655,0.17473392,0.13493788,0.072098866,0.15946947,0.14181952
t_1213,86.4382,27.35636,0.17348464,0.08952995,0.078447185,0.14817168,0.15081842
t_1214,86.4382,27.43612,0.18423979,0.09190455,0.08552316,0.15562628,0.16047892
t_1215,86.4382,27.51582,0.19339806,0.09423891,0.09343695,0.16088285,0.17088129
t_1216,86.4382,27.59546,0.20708701,0.0965013,0.10222246,0.17058817,0.18200181
t_1217,86.4382,27.67504,0.22195469,0.09867181,0.111935504,0.18077555,0.19385198
t_1218,86.4382,27.75457,0.23796554,0.1007211,0.122554705,0.19135861,0.20636179
t_1219,86.4382,27.83404,0.29128653,0.15882522,0.13396217,0.28463718,0.27693573
t_122,83.20425999999998,29.33275,0.043787476,0.034805413,0.013647448,0.030510917,0.031941965
t_1220,86.4382,27.91345,0.2723388,0.104300976,0.14570196,0.21283376,0.23240209
t_1221,86.4382,27.9928,0.27910587,0.10489594,0.15028547,0.21687585,0.23740558
t_1222,86.4382,28.07209,0.271238,0.104026176,0.14366676,0.21298389,0.23016667
t_1223,86.4382,28.15132,0.24724701,0.10178913,0.12876894,0.19731922,0.21349983
t_1224,86.4382,28.2305,0.22007166,0.098412,0.11069664,0.17950493,0.19236383
t_1225,86.4382,28.30962,0.21206698,0.14588693,0.093269095,0.19178802,0.17066464
t_1226,86.4382,28.38867,0.19477408,0.13851902,0.07818316,0.18738788,0.1899262
t_1227,86.4382,28.46767,0.17043693,0.13072881,0.06575251,0.16274343,0.16722117
t_1228,86.4382,28.54661,0.14907143,0.122839555,0.055708997,0.14041741,0.14744455
t_1229,86.4382,28.6255,0.11770999,0.0743659,0.047719557,0.101246506,0.103429824
t_123,83.20425999999998,29.41103,0.040270314,0.033465117,0.012988935,0.027121726,0.030228885
t_1230,86.4382,28.70432,0.1358374,0.10789497,0.041331824,0.14289162,0.11618757
t_1231,86.4382,28.78308,0.10561624,0.10103305,0.036156844,0.0956346,0.08226817
t_1232,86.4382,28.86178,0.10388962,0.09460822,0.03191053,0.09808132,0.09320566
t_1233,86.4382,28.94043,0.076834686,0.057211,0.028380826,0.063075796,0.066497475
t_1234,86.4382,29.01901,0.084891275,0.08302608,0.025417265,0.07573334,0.0758517
t_1235,86.4382,29.09753,0.073973715,0.077839375,0.022905607,0.0625377,0.054456074
t_1236,86.4382,29.176,0.059596896,0.047145363,0.02075576,0.046205908,0.049483374
t_1237,86.4382,29.2544,0.05515548,0.044244353,0.018894784,0.04180676,0.045057964
t_1238,86.4382,29.33275,0.051188193,0.041535433,0.017270036,0.037873425,0.041098844
t_1239,86.4382,29.41103,0.047641117,0.039015144,0.015848087,0.034361806,0.03755903
t_124,83.29410000000001,27.03676,0.071703345,0.06993459,0.016530594,0.064099304,0.049569756
t_1240,86.52803,27.03676,0.12605962,0.11515475,0.047696386,0.11348418,0.10338971
t_1241,86.52803,27.11675,0.12342281,0.077047355,0.05186627,0.10569977,0.110480115
t_1242,86.52803,27.19668,0.13543265,0.07939372,0.055854317,0.11809735,0.11703388
t_1243,86.52803,27.27655,0.13843751,0.081736885,0.06022442,0.11839558,0.12398431
t_1244,86.52803,27.35636,0.14691986,0.08410445,0.06509616,0.12535033,0.13147496
t_1245,86.52803,27.43612,0.16328964,0.08646976,0.07049921,0.14262018,0.13949725
t_1246,86.52803,27.51582,0.1716459,0.08883378,0.076532505,0.14780034,0.14813937
t_1247,86.52803,27.59546,0.1771105,0.0911636,0.08321884,0.14890294,0.15737268
t_1248,86.52803,27.67504,0.20467897,0.14474183,0.09065468,0.18243657,0.16726878
t_1249,86.52803,27.75457,0.20186357,0.0956699,0.09885069,0.16692264,0.17778276
t_125,83.29410000000001,27.11675,0.08216893,0.07275762,0.017463747,0.081561625,0.05306482
t_1250,86.52803,27.83404,0.21572062,0.097795404,0.107843265,0.17654744,0.18891129
t_1251,86.52803,27.91345,0.22838333,0.09952807,0.11618186,0.18507177,0.19890544
t_1252,86.52803,27.9928,0.23253016,0.10005619,0.11893385,0.18780941,0.20214331
t_1253,86.52803,28.07209,0.22764017,0.09929201,0.114985324,0.18500653,0.1974887
t_1254,86.52803,28.15132,0.21243374,0.097314075,0.1056967,0.17429307,0.18629009
t_1255,86.52803,28.2305,0.19914427,0.09430746,0.09368581,0.16807719,0.17120217
t_1256,86.52803,28.30962,0.21121538,0.14019768,0.08128792,0.22135141,0.1953419
t_1257,86.52803,28.38867,0.15706573,0.086208664,0.06987366,0.13412473,0.13858277
t_1258,86.52803,28.46767,0.1628654,0.12639579,0.059972953,0.15904349,0.15601838
t_1259,86.52803,28.54661,0.15978657,0.11911391,0.0516379,0.17352527,0.13898605
t_126,83.29410000000001,27.19668,0.077111065,0.07571465,0.018480055,0.07072778,0.055615406
t_1260,86.52803,28.6255,0.110013075,0.0722433,0.044708736,0.09393222,0.09814573
