# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Stevens, Max_dist:250km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_166,85.4306,27.669,0.21693291,0.21100213,0.17670184,0.22328568,0.23419522,0.19102953,0.35180193
m_167,85.4357,27.669,0.22248814,0.21679421,0.17700937,0.22896905,0.2416021,0.19409783,0.3741137
m_168,85.439,27.668,0.22615562,0.22067301,0.17731349,0.23283157,0.24639744,0.19621757,0.38961396
m_169,85.4308,27.672,0.21622099,0.21031347,0.17635432,0.22205968,0.2339117,0.19045237,0.34974465
m_17,85.3088,27.781,0.241696,0.28141376,0.17700255,0.20621207,0.2746025,0.22720826,0.5106018
m_170,85.424,27.676,0.20269915,0.21758243,0.15734045,0.19664156,0.21623611,0.18563277,0.3188785
m_171,85.4286,27.676,0.21186084,0.21284822,0.17574516,0.21179476,0.2287432,0.18830469,0.3374157
m_172,85.4304,27.676,0.21366644,0.2148058,0.17586942,0.2134934,0.23128293,0.18935369,0.3448536
m_173,85.4437,27.673,0.22632189,0.23805353,0.15882128,0.22063905,0.2475369,0.19780725,0.4057233
m_174,85.4872,27.662,0.2391837,0.3094245,0.16170183,0.22085825,0.26041532,0.22175112,0.5755264
m_175,85.441,27.678,0.22481136,0.22656354,0.17642888,0.22381793,0.24696091,0.19540071,0.3904138
m_176,85.3197,27.7218,0.17809448,0.17759317,0.17568758,0.17801195,0.17977837,0.17669658,0.18040809
m_177,85.4712,27.679,0.2437788,0.27762797,0.15996905,0.226944,0.27482867,0.2114555,0.5299452
m_178,85.4644,27.686,0.23747094,0.2700227,0.15922368,0.22053617,0.26733318,0.20760414,0.49737972
m_179,85.3106,27.74,0.21019629,0.21659963,0.19248785,0.19723341,0.22077493,0.20198624,0.32934076
m_18,85.4695,27.738,0.23657168,0.2927386,0.15898938,0.20484944,0.27914953,0.21480758,0.5335316
m_180,85.4867,27.685,0.23212539,0.30306903,0.16056585,0.21172963,0.2596795,0.21870533,0.55613923
m_181,85.3473,27.73,0.18323918,0.1835434,0.16964036,0.17830215,0.1933198,0.17355995,0.2660235
m_182,85.3537,27.73,0.1841977,0.18349001,0.16911581,0.17955862,0.19561969,0.17322432,0.26714608
m_183,85.4236,27.71,0.19848067,0.22878626,0.15517347,0.18350703,0.22000568,0.18641166,0.34328315
m_184,85.3488,27.742,0.19042744,0.21362153,0.15581118,0.1732003,0.20648244,0.18310444,0.31054989
m_185,85.4235,27.718,0.2023431,0.2330332,0.15516794,0.18541445,0.22735935,0.18846403,0.36057693
m_186,85.3608,27.739,0.1873155,0.21142891,0.15370992,0.170524,0.2040656,0.17995642,0.30276245
m_187,85.3682,27.737,0.18715659,0.21032631,0.15304735,0.17085153,0.20467636,0.17895474,0.30047014
m_188,85.6204,27.648,0.35722196,0.3997463,0.16588624,0.32567486,0.43635917,0.26553953,1.243111
m_189,85.3405,27.752,0.20360205,0.2288324,0.1606712,0.18294519,0.22344439,0.19338432,0.35336387
m_19,85.1463,27.8969,0.3788638,0.40720144,0.18032148,0.2942108,0.4879627,0.28359747,1.1468314
m_190,85.4107,27.736,0.2165783,0.21885586,0.17273864,0.20576899,0.24871442,0.18983938,0.37447846
m_191,85.3651,27.751,0.19248492,0.23418052,0.15630348,0.17053781,0.21328798,0.18905917,0.3547736
m_192,85.4367,27.73,0.23312712,0.22105272,0.17455634,0.23593745,0.2732189,0.19862317,0.31534937
m_193,85.502,27.71,0.24581164,0.31616807,0.16079299,0.2175754,0.2894034,0.22505605,0.6271272
m_194,85.3439,27.761,0.20836286,0.24382919,0.162048,0.18329257,0.23327135,0.19914977,0.39158845
m_195,85.4635,27.723,0.23481412,0.27885368,0.15836693,0.208302,0.27531272,0.20925154,0.53027385
m_196,85.3575,27.759,0.20536177,0.24039574,0.15895857,0.18111715,0.23146288,0.19518842,0.3846899
m_197,85.4194,27.739,0.2255298,0.22730957,0.17365125,0.21357016,0.26275104,0.19453254,0.40940723
m_198,85.4597,27.73,0.22477154,0.28089762,0.1581992,0.19738215,0.2600598,0.20897512,0.48167917
m_199,85.375,27.757,0.19845834,0.24434501,0.15692931,0.17414024,0.22359183,0.19359411,0.38930115
m_20,86.0163,27.663,0.351089,0.45097086,0.111123934,0.2897307,0.46740088,0.19823985,1.5693601
m_200,85.3477,27.769,0.21860293,0.2530013,0.16288072,0.19078809,0.24893497,0.20406786,0.42863557
m_201,85.3752,27.765,0.18491174,0.255515,0.10472853,0.16456632,0.20872761,0.13700992,0.38530046
m_202,85.3706,27.769,0.20828646,0.25821704,0.15947619,0.17991167,0.23742922,0.20148662,0.39720535
m_203,85.4329,27.749,0.22518414,0.26645568,0.15724699,0.19699427,0.2651024,0.20368318,0.48509416
m_204,85.4536,27.744,0.19616011,0.27650025,0.10460587,0.17900692,0.23024705,0.14459103,0.4915378
m_205,85.3738,27.773,0.21295506,0.26248577,0.15987532,0.18296738,0.24583547,0.2038574,0.4147012
m_206,85.3634,27.783,0.18891904,0.26826087,0.107527345,0.16864976,0.21731134,0.14515114,0.4517681
m_207,85.3539,27.793,0.19873662,0.2782857,0.10936819,0.17535524,0.2311382,0.14997421,0.4911387
m_208,85.3761,27.789,0.19570784,0.27480042,0.10716197,0.17319329,0.2294092,0.14698853,0.4843149
m_209,85.1273,27.869,0.39814836,0.39190203,0.18379517,0.33828306,0.5277584,0.28778946,1.2716354
m_21,85.1303,27.9236,0.32902727,0.4019798,0.11726653,0.2624427,0.4279778,0.1944471,1.206301
m_210,85.1377,27.884,0.39945588,0.38337037,0.18188302,0.34295008,0.5334617,0.28529692,1.2772892
m_211,85.5727,27.754,0.32687774,0.36860856,0.16377665,0.26884684,0.42026863,0.25062394,1.0453027
m_212,85.1441,27.901,0.37964588,0.40752783,0.17981623,0.29398242,0.49093,0.28335482,1.1546509
m_213,86.0212,27.679,0.35178056,0.4462178,0.11107602,0.28644896,0.47018087,0.19745903,1.5502697
m_214,85.1494,27.921,0.33416042,0.404038,0.11744516,0.26369685,0.43392727,0.19337122,1.1721251
m_215,85.1685,27.916,0.37631,0.40189803,0.1780752,0.28686264,0.4875755,0.2798905,1.1352144
m_216,85.1325,27.927,0.3662982,0.41189516,0.17712332,0.2805266,0.4752171,0.28258836,1.2062141
m_217,85.1468,27.925,0.3967516,0.4023218,0.17731649,0.30942014,0.53055185,0.28141245,1.3348019
m_218,86.0083,27.699,0.35193998,0.4410002,0.111011714,0.28290468,0.47148237,0.19652654,1.5269921
m_219,85.1587,27.925,0.3310641,0.40205482,0.11717998,0.2610641,0.42866284,0.19281597,1.1671499
m_22,85.6862,27.755,0.36907217,0.41436514,0.16616796,0.29050604,0.4849603,0.27009702,1.2373528
m_220,85.5068,27.823,0.30712485,0.3525009,0.16342561,0.24082425,0.38876173,0.24484634,0.8588635
m_221,85.6902,27.779,0.32694736,0.40924382,0.109858274,0.26233688,0.43138695,0.1856618,1.2405971
m_222,86.0488,27.635,0.35071045,0.45749453,0.11120542,0.29415536,0.46456793,0.1994297,1.6005253
m_223,86.0621,27.65,0.3517988,0.45271707,0.11116234,0.29082927,0.46880043,0.19867425,1.5819106
m_224,86.0711,27.684,0.3532612,0.44280484,0.11106028,0.28401488,0.47388047,0.19702645,1.5414345
m_225,86.0718,27.67,0.3528495,0.44670966,0.111102924,0.2866848,0.47240025,0.19769074,1.5577509
m_226,86.0733,27.629,0.3513738,0.45847324,0.11122379,0.29478103,0.46516815,0.19965541,1.6070443
m_227,86.088,27.67,0.35381404,0.4466916,0.11110787,0.28664646,0.4728602,0.19772442,1.559035
m_228,86.0083,27.419,0.22167476,0.36253852,0.10984218,0.23116109,0.28602183,0.18178234,1.2088317
m_229,85.2889,28.108,0.3447632,0.37493244,0.111069776,0.23934013,0.4535942,0.18452638,1.2126598
m_23,85.1413,27.9255,0.36453044,0.40984127,0.17728187,0.27914393,0.47215435,0.2819985,1.1915852
m_230,84.4179,28.164,0.36481744,0.423175,0.11083816,0.26936084,0.48993036,0.19278477,1.4431851
m_231,84.4215,28.183,0.35884795,0.41227373,0.110772245,0.26336035,0.48099658,0.19195892,1.4245986
m_232,85.918,27.246,0.1326494,0.19251595,0.100335844,0.12824309,0.14981711,0.13235109,0.535682
m_233,86.063,27.388,0.20616199,0.3321525,0.10889682,0.21127075,0.26098713,0.17368695,1.0639054
m_234,86.0637,27.371,0.19111906,0.30650613,0.10822342,0.19606978,0.23868436,0.168749,0.98293394
m_235,85.952,27.24,0.14640932,0.20409325,0.15390405,0.13694596,0.16592774,0.20038243,0.5401883
m_236,85.9208,27.219,0.16677722,0.20677628,0.15144432,0.149871,0.190801,0.19240846,0.6505902
m_237,86.0988,27.405,0.21071626,0.3413952,0.10919159,0.21697226,0.26835683,0.17611568,1.1066775
m_238,84.3734,28.229,0.3725961,0.41176042,0.11062233,0.2638096,0.49804395,0.1902912,1.388273
m_239,86.1004,27.367,0.20771368,0.30851367,0.16366573,0.20353298,0.25716344,0.24493787,0.93517196
m_24,85.5439,27.805,0.2743678,0.3538132,0.108190745,0.22696011,0.3518106,0.17106394,0.9165588
m_240,86.2262,27.656,0.20150506,0.3258901,0.10885977,0.20798893,0.28441155,0.17358756,1.0639918
m_241,85.898,27.197,0.16014883,0.19507188,0.14895983,0.14228329,0.18119882,0.1850943,0.59430975
m_242,86.0976,27.349,0.17609131,0.27769503,0.1069842,0.17854661,0.21517599,0.1609974,0.86776936
m_243,86.1113,27.379,0.18928613,0.30298743,0.10808298,0.19390129,0.23580422,0.16785933,0.9697091
m_244,85.9558,27.201,0.13099372,0.18150966,0.09793956,0.1224753,0.14570627,0.12503399,0.47211888
m_245,85.9058,27.15,0.123642765,0.16055202,0.14465883,0.11132585,0.13453776,0.17385623,0.38305378
m_246,86.2605,27.565,0.17566474,0.27680892,0.10692204,0.17799413,0.2262601,0.16075817,0.86546665
m_247,85.9577,27.102,0.13488893,0.16138542,0.14090538,0.116851114,0.14833237,0.16530794,0.4614988
m_248,86.0167,27.112,0.11184845,0.14775115,0.09215473,0.102514155,0.12077168,0.11011973,0.3600841
m_249,85.9739,27.081,0.1199499,0.14729448,0.13878503,0.10477942,0.12944269,0.16113473,0.32269427
m_25,86.0335,27.649,0.3510171,0.45427,0.11116642,0.2919627,0.46628022,0.19884893,1.5852964
m_250,86.0034,27.089,0.12262684,0.15121545,0.14001964,0.107313596,0.13280623,0.1635796,0.33387387
m_251,85.094,27.599,0.19968516,0.27917823,0.13108544,0.19894624,0.23485662,0.17932054,0.6507841
m_252,85.3156,27.575,0.18066226,0.22659038,0.19169086,0.17934802,0.20273167,0.22201064,0.41610715
m_253,85.3326,27.572,0.17147541,0.22564334,0.18563977,0.17152222,0.19210255,0.2170443,0.3482791
m_254,85.2617,27.616,0.21161745,0.24469374,0.23848446,0.20772427,0.2288849,0.2645764,0.33642912
m_255,85.2806,27.613,0.17969774,0.23136684,0.14785446,0.18278477,0.19341071,0.16859062,0.30877084
m_256,85.3836,27.582,0.14617102,0.22548854,0.11436902,0.1574788,0.16760153,0.14249572,0.36523512
m_257,85.3207,27.609,0.18254475,0.2175671,0.19367927,0.18331231,0.20105343,0.21417752,0.3236406
m_258,85.3185,27.611,0.18345302,0.21745439,0.19514367,0.18407355,0.20147085,0.21497299,0.31955248
m_259,85.328,27.6089,0.17856023,0.21612582,0.1894131,0.18002717,0.19712837,0.2100478,0.32044184
m_26,85.5308,27.821,0.27520978,0.35206017,0.10825957,0.22538203,0.3529272,0.17091717,0.91282636
m_260,85.2904,27.622,0.17578621,0.22608136,0.14585176,0.17937149,0.18693122,0.16340825,0.27986044
m_261,85.3544,27.615,0.1799471,0.20839404,0.17659436,0.1855,0.2027752,0.1974147,0.30500075
m_262,85.3657,27.616,0.16079699,0.21525513,0.17292312,0.16666365,0.17917457,0.19520225,0.27187565
m_263,85.2363,27.668,0.23906085,0.28024292,0.20731644,0.2457937,0.25533226,0.23590383,0.38192922
m_264,85.515,27.58,0.23771732,0.32362399,0.16591807,0.2451345,0.300081,0.23846601,0.83953846
m_265,85.2776,27.657,0.2404725,0.23971112,0.2736274,0.23586932,0.24912572,0.2780001,0.28348577
m_266,85.5203,27.583,0.24203564,0.3293412,0.16585621,0.24980457,0.3063407,0.24019386,0.86054826
m_267,85.2237,27.68,0.24693975,0.29845348,0.19966453,0.2549545,0.26847196,0.23715505,0.44038692
m_268,85.2913,27.659,0.2144581,0.22276099,0.23640436,0.21085234,0.2192777,0.23885837,0.24444991
m_269,85.2535,27.674,0.248036,0.27440396,0.22739147,0.25196865,0.2573896,0.2449757,0.32341623
m_27,85.5839,27.82,0.32263637,0.38041344,0.1647636,0.2520588,0.41848722,0.2574139,1.0389142
m_270,85.2151,27.689,0.25095758,0.31222403,0.19093809,0.25996634,0.27654347,0.23478538,0.48914108
m_271,85.2783,27.672,0.25833434,0.24620132,0.30333194,0.2529362,0.26248506,0.29896736,0.2662151
m_272,85.3722,27.642,0.17635176,0.17469458,0.18347535,0.19669597,0.19689476,0.17882557,0.24113318
m_273,85.2369,27.688,0.2843939,0.29877028,0.3170918,0.27981424,0.30270085,0.3505985,0.39909106
m_274,85.5119,27.6,0.22262944,0.33275914,0.16533394,0.2322628,0.2757654,0.2378814,0.73001075
m_275,85.2846,27.679,0.24169964,0.24213454,0.2651425,0.23745428,0.24226052,0.26206866,0.24384226
m_276,85.3271,27.667,0.16158909,0.1668739,0.16457216,0.16434444,0.16650623,0.16635472,0.17373422
m_277,85.3249,27.669,0.16752224,0.15737726,0.18299015,0.17375855,0.1718269,0.1653821,0.17088225
m_278,85.2711,27.688,0.3012388,0.23936994,0.35092324,0.3157857,0.31598708,0.34716815,0.294074
m_279,85.3223,27.671,0.1678212,0.156601,0.18290104,0.17333697,0.17111196,0.16482943,0.16857633
m_28,85.7014,27.796,0.35790843,0.41327873,0.16635238,0.27536806,0.47131124,0.27115914,1.2585822
m_280,85.2128,27.707,0.29843628,0.3286659,0.27293473,0.29673535,0.3349596,0.3323623,0.57568026
m_281,85.3581,27.66,0.16183454,0.15484032,0.17798764,0.18088171,0.17532627,0.16501722,0.13319987
m_282,85.3203,27.675,0.16035943,0.16079016,0.16104487,0.1613447,0.1620164,0.16137317,0.16308811
m_283,85.4399,27.637,0.15773545,0.2576245,0.10739965,0.17611471,0.1857233,0.1409821,0.40375882
m_284,85.4118,27.647,0.16897388,0.2262209,0.161029,0.18098685,0.19572411,0.1882357,0.31717873
m_285,85.3236,27.676,0.15584716,0.15793012,0.15730038,0.15740764,0.15797597,0.15782675,0.16018042
m_286,85.3645,27.666,0.15555874,0.15032019,0.17479374,0.17643829,0.16940849,0.16085309,0.12606983
m_287,85.4299,27.646,0.17552452,0.2491262,0.1612645,0.18745622,0.20487262,0.19734134,0.35356644
m_288,85.3269,27.679,0.15864289,0.13774365,0.17071751,0.17275544,0.16213384,0.15415742,0.11301891
m_289,85.2518,27.709,0.24413048,0.2904425,0.28587115,0.24696335,0.2587567,0.31791365,0.37311274
m_29,85.1857,27.9737,0.3306825,0.3911687,0.114576526,0.25255302,0.4326196,0.1898287,1.1928788
m_290,85.375,27.668,0.15435775,0.15205179,0.17423603,0.17750119,0.17038436,0.16120687,0.12803154
m_291,85.3643,27.6749,0.14854842,0.14508119,0.17135775,0.16919766,0.16124971,0.15571402,0.11644286
m_292,85.3167,27.691,0.15431692,0.16688304,0.15652706,0.15709673,0.15711348,0.16103117,0.17508894
m_293,85.3758,27.673,0.14958969,0.1483849,0.1728439,0.17277531,0.16502418,0.15814991,0.12084295
m_294,85.4384,27.657,0.17847258,0.2553258,0.16015369,0.19105656,0.2093587,0.19853209,0.37040958
m_295,85.4136,27.666,0.1627105,0.21800609,0.15803993,0.17626587,0.18815991,0.18186133,0.2877743
m_296,85.4243,27.669,0.17059597,0.22987965,0.15815291,0.18432862,0.19949521,0.1873203,0.3257228
m_297,85.3074,27.7082,0.184796,0.176773,0.18407078,0.18063775,0.17973536,0.17985493,0.23105627
m_298,85.3945,27.681,0.16786067,0.18143046,0.15467547,0.16378038,0.1719682,0.16556795,0.20692724
m_299,85.4331,27.669,0.21969967,0.21387683,0.17685346,0.22612901,0.2378625,0.19255272,0.36272028
m_30,85.7599,27.772,0.4015054,0.42253414,0.16690432,0.31224525,0.54463017,0.27605507,1.516092
m_300,85.4313,27.674,0.21618266,0.2103269,0.17615761,0.221666,0.23435019,0.19033112,0.35026127
m_301,85.3886,27.689,0.1692064,0.15595743,0.1705744,0.1774622,0.17564726,0.16147871,0.13820592
m_302,85.2672,27.734,0.2142111,0.27371237,0.14889552,0.19622365,0.21234557,0.18162002,0.37889293
m_303,85.443,27.675,0.22679189,0.21231002,0.1768448,0.24363862,0.2505427,0.1970536,0.2869402
m_304,85.4062,27.692,0.18080872,0.19610892,0.15433228,0.17388098,0.19138123,0.17296608,0.2524127
m_305,84.8607,27.907,0.38661024,0.46547914,0.17199776,0.31498083,0.5037827,0.29294527,1.5489602
m_306,84.9031,27.896,0.37550783,0.46210283,0.11455906,0.30920586,0.48800698,0.20191786,1.5180409
m_307,85.3099,27.735,0.20434985,0.21161729,0.19178796,0.19209386,0.2118093,0.19880179,0.31104952
m_308,85.3732,27.715,0.17608131,0.17116758,0.16715199,0.17458943,0.18592444,0.16560088,0.23035295
m_309,85.4133,27.703,0.19661279,0.1999013,0.17209816,0.19153184,0.21473426,0.17901386,0.2930902
m_31,86.0792,27.649,0.36504903,0.461415,0.111169614,0.29737702,0.4859695,0.19874173,1.5841136
m_310,85.3037,27.746,0.21071918,0.24575134,0.17929855,0.18642157,0.22184995,0.21280888,0.36318654
m_311,85.2999,27.755,0.22486706,0.25764436,0.18234284,0.19729884,0.24252696,0.22127324,0.40677792
m_312,84.9478,27.902,0.3457501,0.44342324,0.115252,0.28902477,0.45202217,0.20109145,1.4646585
m_313,85.3929,27.73,0.19531569,0.20962375,0.15309201,0.1816404,0.21710047,0.18025808,0.31091893
m_314,85.3155,27.765,0.2304276,0.2109616,0.1932229,0.24503204,0.26114622,0.21469167,0.30694982
m_315,85.4216,27.727,0.2178851,0.21972308,0.17308511,0.20847829,0.25065333,0.19046155,0.37770405
m_316,85.48,27.709,0.24103865,0.29290614,0.15951198,0.21420151,0.28057283,0.21520327,0.5315215
m_317,85.3928,27.743,0.20801051,0.222996,0.15461996,0.19085336,0.23643136,0.1877543,0.358782
m_318,85.4487,27.727,0.22878654,0.2638841,0.15736754,0.20480059,0.26726946,0.20327468,0.47780216
m_319,85.3357,27.768,0.23173015,0.23182507,0.18485288,0.21744543,0.2646629,0.20675491,0.4258049
m_32,85.3038,28.082,0.34179783,0.3762624,0.11124395,0.24025114,0.4491823,0.18465638,1.2042689
m_320,85.4436,27.739,0.23068225,0.26542178,0.15736063,0.2042698,0.2732434,0.2042098,0.4892339
m_321,85.2966,27.793,0.21558625,0.29324728,0.11971083,0.18966159,0.24776259,0.16400914,0.5265393
m_322,85.3175,27.79,0.24618405,0.28589502,0.17395914,0.20830211,0.28625923,0.22690874,0.5425537
m_323,85.4165,27.754,0.22128426,0.25799048,0.15683791,0.19413993,0.25914374,0.20041144,0.45568842
m_324,85.3373,27.791,0.20489867,0.28315848,0.11140658,0.17917211,0.23633704,0.15169175,0.48299858
m_325,85.3353,27.807,0.21478398,0.29399085,0.11249697,0.18657677,0.2527364,0.15772514,0.5543376
