# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
m_170,85.42399999999998,27.676,0.2058082,0.16263504,0.2570347,0.27436206,0.26945052
m_171,85.42860000000002,27.676,0.20512214,0.18266182,0.2676561,0.31803435,0.2816551
m_172,85.43040000000002,27.676,0.2067899,0.18297413,0.2718034,0.32434425,0.28644028
m_173,85.44370000000004,27.673,0.22371554,0.16598244,0.30493066,0.35285595,0.32485437
m_174,85.48720000000003,27.662,0.2671783,0.17237681,0.41449577,0.38469446,0.36017913
m_175,85.44100000000003,27.678,0.21627653,0.18455267,0.29581678,0.36102703,0.31422484
m_176,85.31970000000001,27.7218,0.17726114,0.1760665,0.18025832,0.18273038,0.18089873
m_177,85.47120000000001,27.679,0.2519511,0.16926458,0.36838394,0.39840186,0.39945075
m_178,85.46440000000001,27.686,0.24523042,0.16791086,0.35023725,0.3728896,0.377934
m_179,85.31060000000002,27.74,0.21038358,0.19570762,0.22693087,0.22967592,0.23461238
m_18,85.46949999999998,27.738,0.25867268,0.16883078,0.38919428,0.35634202,0.33603677
m_180,85.48669999999998,27.685,0.2620224,0.17089215,0.40342855,0.36248022,0.3496299
m_181,85.34730000000002,27.73,0.18114619,0.17196013,0.19780616,0.20703156,0.19942553
m_182,85.3537,27.73,0.18100762,0.17172413,0.20061561,0.21309985,0.20279023
m_183,85.42359999999996,27.71,0.21239296,0.16063382,0.26401302,0.25308317,0.27675998
m_184,85.34879999999998,27.742,0.2034377,0.15868904,0.2231007,0.20506309,0.22813395
m_185,85.42349999999999,27.718,0.21614037,0.16091451,0.27193266,0.26165065,0.2857319
m_186,85.36079999999998,27.739,0.2008285,0.15675503,0.22259875,0.20409498,0.22772832
m_187,85.3682,27.737,0.19988328,0.15625815,0.22386082,0.20751472,0.22932303
m_188,85.62040000000002,27.648,0.3465859,0.18256307,0.6771522,0.8897675,0.7785146
m_189,85.34050000000002,27.752,0.21566784,0.16438496,0.2436881,0.22658367,0.25220856
m_19,85.1463,27.8969,0.36081937,0.19865353,0.6996758,0.81384885,0.65167683
m_190,85.41070000000002,27.736,0.21086209,0.17959939,0.27393523,0.31601036,0.28760263
m_191,85.36509999999998,27.751,0.21588427,0.16064577,0.250953,0.21222368,0.26035073
m_192,85.43669999999997,27.73,0.21556923,0.18317084,0.31246534,0.42099422,0.33661738
m_193,85.50200000000001,27.71,0.27395362,0.17217746,0.44116116,0.4042294,0.3857416
m_194,85.34390000000002,27.761,0.22645535,0.16684282,0.26582903,0.2376923,0.2781006
m_195,85.46350000000001,27.723,0.25063735,0.167384,0.36224556,0.35443968,0.39194334
m_196,85.35750000000002,27.759,0.22351629,0.16385092,0.26522118,0.23847532,0.27699417
m_197,85.4194,27.739,0.21797629,0.1813713,0.29300982,0.3461813,0.30992526
m_198,85.4597,27.73,0.24829601,0.16711149,0.359847,0.3219946,0.30828413
m_199,85.375,27.757,0.22338687,0.16223939,0.27163494,0.22935587,0.28441572
m_20,86.0163,27.663,0.37029257,0.12311119,0.869294,0.8710479,0.816332
m_200,85.34770000000003,27.769,0.23400432,0.16858597,0.2860083,0.26361984,0.30188406
m_201,85.3752,27.765,0.22656308,0.1075505,0.28986073,0.21184276,0.24225162
m_202,85.37059999999997,27.769,0.23397212,0.16572905,0.29582426,0.24906844,0.24789093
m_203,85.43290000000002,27.749,0.24166383,0.16517264,0.3328566,0.31553993,0.3567731
m_204,85.4536,27.744,0.23956211,0.10937495,0.36417887,0.27415127,0.312235
m_205,85.37380000000002,27.773,0.23824233,0.16662158,0.30754316,0.26283002,0.2588484
m_206,85.36340000000001,27.783,0.2350766,0.11120423,0.32598087,0.22814935,0.27648264
m_207,85.35390000000001,27.793,0.24368419,0.11355158,0.34761304,0.24902494,0.2974771
m_208,85.37610000000001,27.789,0.24071985,0.11138744,0.34725517,0.2497752,0.29652548
m_209,85.12729999999999,27.869,0.35942832,0.20220402,0.6946357,0.999233,0.8177772
m_21,85.13030000000003,27.9236,0.34848303,0.12835592,0.73369277,0.70194054,0.68496644
m_210,85.1377,27.884,0.35501057,0.200243,0.69672334,1.0499823,0.8195263
m_211,85.5727,27.754,0.32145208,0.17891297,0.594864,0.67647845,0.67840767
m_212,85.14409999999998,27.901,0.36199278,0.19825767,0.70567244,0.8226089,0.6574458
m_213,86.02120000000002,27.679,0.36825716,0.12305312,0.86523616,0.8684581,0.8130859
m_214,85.14940000000001,27.921,0.35192907,0.12836435,0.7184772,0.7044958,0.66966593
m_215,85.1685,27.916,0.3585203,0.19634098,0.69981337,0.8082614,0.6509759
m_216,85.1325,27.927,0.36219653,0.19600856,0.73474586,0.79524916,0.6859274
m_217,85.14679999999998,27.925,0.36494192,0.19602129,0.7238045,0.94446224,0.8519652
m_218,86.00830000000002,27.699,0.3661602,0.12297018,0.8600148,0.863917,0.80849916
m_219,85.15870000000001,27.925,0.34904417,0.1280251,0.7144564,0.6922382,0.6656378
m_22,85.68619999999999,27.755,0.35580233,0.18415682,0.7352024,0.85227245,0.6795821
m_220,85.5068,27.823,0.30868667,0.17781614,0.55802387,0.57201433,0.50211626
m_221,85.6902,27.779,0.34416932,0.12050113,0.73906136,0.72859,0.6847451
m_222,86.04880000000003,27.635,0.360422,0.122845896,0.8498702,0.85953766,0.8012325
m_223,86.06209999999999,27.65,0.35598773,0.12270812,0.8405873,0.85369474,0.79401714
m_224,86.0711,27.684,0.35505107,0.122679085,0.8387793,0.85276717,0.79270756
m_225,86.0718,27.67,0.3537535,0.12263705,0.835923,0.85085964,0.79045844
m_226,86.07330000000002,27.629,0.34784597,0.12243707,0.8227443,0.8420512,0.7801498
m_227,86.08799999999997,27.67,0.346088,0.12237724,0.8190905,0.8400075,0.77748257
m_228,86.00830000000002,27.419,0.34339488,0.1223052,0.81253225,0.8352258,0.7721977
m_229,85.28890000000001,28.108,0.3390312,0.122750536,0.77442,0.7768883,0.73117924
m_23,85.1413,27.9255,0.36076733,0.19604863,0.7278793,0.7852681,0.67900604
m_230,84.41790000000003,28.164,0.33156478,0.12172865,0.77616936,0.8325598,0.74674183
m_231,84.42149999999998,28.183,0.32275206,0.12155797,0.76696163,0.8097327,0.73981816
m_232,85.918,27.246,0.29738167,0.12022925,0.7002793,0.7606657,0.68842256
m_233,86.06299999999999,27.388,0.29900926,0.12000205,0.691588,0.7744059,0.68254
m_234,86.06369999999998,27.371,0.28824487,0.11967335,0.67709297,0.74612707,0.672076
m_235,85.952,27.24,0.2968333,0.18332489,0.66469777,0.8218025,0.6628982
m_236,85.92079999999999,27.219,0.3036424,0.18257123,0.6418809,1.061387,0.81577563
m_237,86.09879999999998,27.405,0.27855524,0.11879209,0.6411971,0.7352749,0.6461612
m_238,84.3734,28.229,0.28709954,0.11920646,0.6573478,0.7677716,0.65922636
m_239,86.10039999999998,27.367,0.27826756,0.18134929,0.6098112,0.80148256,0.62357527
m_24,85.54390000000001,27.805,0.30196655,0.11685135,0.5872957,0.5208227,0.5310482
m_240,86.2262,27.656,0.26330295,0.11795282,0.61071473,0.7018736,0.62455416
m_241,85.89800000000002,27.197,0.29104272,0.18121502,0.60473776,1.0386614,0.78175706
m_242,86.0976,27.349,0.2598196,0.11769255,0.60092086,0.69456476,0.6171754
m_243,86.11130000000003,27.379,0.25968102,0.1176793,0.6005204,0.6942378,0.6168625
m_244,85.95580000000001,27.201,0.26344168,0.117298916,0.5868582,0.73056215,0.6067279
m_245,85.9058,27.15,0.24277526,0.17713515,0.514923,0.7186627,0.55391645
m_246,86.26049999999998,27.565,0.22473207,0.114361204,0.5037731,0.6252666,0.5462737
m_247,85.95769999999999,27.102,0.22559728,0.17162935,0.42695358,0.79277176,0.61531585
m_248,86.01670000000001,27.112,0.19901057,0.110201634,0.4154686,0.5844819,0.47853124
m_249,85.97390000000001,27.081,0.20458874,0.16883661,0.394948,0.6617057,0.46211433
m_25,86.0335,27.649,0.3669969,0.12303461,0.86329615,0.86797047,0.81179696
m_250,86.0034,27.089,0.20466468,0.16872509,0.39384088,0.6650459,0.46127814
m_251,85.094,27.599,0.38560677,0.14659064,0.7167178,0.7484437,0.67807585
m_252,85.31560000000002,27.575,0.2877522,0.2067341,0.41960648,0.44735923,0.47194597
m_253,85.33260000000001,27.572,0.28444207,0.20034231,0.41951135,0.41930172,0.3717936
m_254,85.26170000000002,27.616,0.2877152,0.2523395,0.38106543,0.4022465,0.3502387
m_255,85.28059999999999,27.613,0.26860225,0.15450428,0.35591853,0.32243153,0.3205311
m_256,85.3836,27.582,0.25876775,0.12151204,0.3959583,0.3204243,0.34539443
m_257,85.32069999999999,27.609,0.24821575,0.20347266,0.3200397,0.3336791,0.351218
m_258,85.31849999999997,27.611,0.24710086,0.20473215,0.3162132,0.3293641,0.34697944
m_259,85.32799999999997,27.6089,0.24501744,0.19890913,0.31578618,0.32385635,0.3449758
m_26,85.5308,27.821,0.30145642,0.11691318,0.585882,0.51927894,0.5300105
m_260,85.29039999999998,27.622,0.25313148,0.15099959,0.32044554,0.28113472,0.28433552
m_261,85.3544,27.615,0.22801998,0.18453811,0.29192796,0.32276553,0.31368425
m_262,85.3657,27.616,0.22788545,0.18071215,0.29131866,0.26459798,0.24731083
m_263,85.23630000000003,27.668,0.2836213,0.21330906,0.35581055,0.33412835,0.3476481
m_264,85.51499999999999,27.58,0.32344377,0.18150492,0.57336676,0.6613054,0.64785635
m_265,85.2776,27.657,0.2527764,0.2796781,0.27547222,0.3018706,0.3138563
m_266,85.52030000000002,27.583,0.3242546,0.18140785,0.5771208,0.6668134,0.65249
m_267,85.22370000000001,27.68,0.29119676,0.20625576,0.37853575,0.35439754,0.36962488
m_268,85.29129999999998,27.659,0.23018771,0.24012706,0.24464095,0.24813098,0.26475504
m_269,85.25350000000003,27.674,0.2746798,0.23103258,0.31026077,0.29799312,0.30534074
m_27,85.58389999999997,27.82,0.32748628,0.18115565,0.648077,0.6615152,0.59298915
m_270,85.2151,27.689,0.29603124,0.19789916,0.39673325,0.36828998,0.38529947
m_271,85.2783,27.672,0.25300306,0.30682948,0.2575646,0.2820244,0.29481238
m_272,85.37220000000002,27.642,0.18341075,0.18881807,0.22712651,0.2889552,0.23679765
m_273,85.23689999999999,27.688,0.29167622,0.32799888,0.3423617,0.37089202,0.3349135
m_274,85.51189999999997,27.6,0.30887875,0.17969336,0.53747666,0.52615,0.47835514
m_275,85.28460000000001,27.679,0.24291284,0.26614326,0.24079348,0.2412151,0.2558829
m_276,85.32709999999997,27.667,0.16897377,0.16567,0.17523053,0.17829749,0.17779098
m_277,85.32490000000001,27.669,0.16253524,0.18452758,0.17265186,0.19529663,0.17480974
m_278,85.27109999999999,27.688,0.25264707,0.35481387,0.26038373,0.37744448,0.3172542
m_279,85.32229999999998,27.671,0.16161777,0.18425742,0.17069411,0.19252543,0.1724763
m_28,85.70140000000004,27.796,0.35217625,0.18467206,0.7483956,0.80988187,0.6952789
m_280,85.21280000000002,27.707,0.30831355,0.28603154,0.4009172,0.4539304,0.4858675
m_281,85.35809999999998,27.66,0.16138256,0.18051197,0.18274267,0.22214209,0.18829635
m_282,85.32029999999997,27.675,0.16206348,0.1614731,0.1647293,0.16737019,0.16568016
m_283,85.43989999999997,27.637,0.23145874,0.11189717,0.33782974,0.25686255,0.2883545
m_284,85.41179999999997,27.647,0.21349359,0.16693,0.2662642,0.24835409,0.28078282
m_285,85.3236,27.676,0.1588134,0.15765251,0.16086952,0.16215347,0.1615356
m_286,85.36450000000002,27.666,0.15572405,0.17667665,0.17303117,0.20726854,0.1771791
m_287,85.42989999999998,27.646,0.22814132,0.168557,0.3031231,0.27109167,0.25608557
m_288,85.32690000000002,27.679,0.14387816,0.17138019,0.15611704,0.19167554,0.15793277
m_289,85.2518,27.709,0.2702991,0.29326043,0.3047346,0.2819257,0.2867481
m_29,85.1857,27.9737,0.34362563,0.12567171,0.73754036,0.709624,0.6884927
m_290,85.375,27.668,0.15647557,0.17619379,0.17430146,0.20754306,0.17853977
m_291,85.36430000000001,27.6749,0.14961773,0.17235881,0.16051714,0.18618463,0.16287695
m_292,85.31669999999997,27.691,0.16392322,0.15617034,0.1595834,0.14968857,0.15836097
m_293,85.37580000000003,27.673,0.15248126,0.17423396,0.16603848,0.19412379,0.16921423
m_294,85.4384,27.657,0.22894916,0.16743967,0.3062843,0.27339917,0.25881028
m_295,85.41359999999997,27.666,0.20204626,0.16271304,0.2414637,0.22156242,0.25195393
m_296,85.42430000000002,27.669,0.2112682,0.1636992,0.26242414,0.24541879,0.2757902
m_297,85.30740000000003,27.7082,0.17619285,0.1842694,0.1761764,0.18101127,0.1768196
m_298,85.3945,27.681,0.1750949,0.15674345,0.18887123,0.18248494,0.19241022
m_299,85.43309999999997,27.669,0.2072996,0.18444332,0.28252494,0.35945192,0.2989488
m_30,85.75990000000002,27.772,0.36833775,0.18586046,0.78539383,1.0196292,0.9247457
m_300,85.43129999999996,27.674,0.2043619,0.1834042,0.27495927,0.34649116,0.2901205
m_301,85.3886,27.689,0.15859261,0.17267981,0.17809378,0.20899105,0.18214603
m_302,85.2672,27.734,0.24518257,0.1510999,0.2887561,0.21081172,0.25589916
m_303,85.44299999999998,27.675,0.20796195,0.18523638,0.30211422,0.42066997,0.3251168
m_304,85.40620000000001,27.692,0.18787684,0.15768886,0.21489269,0.21375456,0.2211879
m_305,84.86070000000001,27.907,0.3969286,0.19262736,0.8765171,0.9746572,0.82188886
m_306,84.9031,27.896,0.39194062,0.12674439,0.8609213,0.92922616,0.80741024
m_307,85.30989999999997,27.735,0.20607477,0.1943121,0.21649878,0.21457729,0.22238962
m_308,85.3732,27.715,0.17069124,0.1696181,0.18983622,0.20719434,0.19172722
m_309,85.41329999999999,27.703,0.19389388,0.17740676,0.2365565,0.26305303,0.2454229
m_31,86.07920000000001,27.649,0.35537186,0.12243613,0.8227679,0.8758366,0.7802356
m_310,85.30369999999999,27.746,0.22923782,0.18280315,0.24768785,0.21238928,0.26038912
m_311,85.29989999999998,27.755,0.23973054,0.18716641,0.2723726,0.24400735,0.29041967
m_312,84.94780000000003,27.902,0.37436208,0.12729932,0.84015703,0.82762,0.7881349
m_313,85.3929,27.73,0.20033154,0.15716349,0.23698407,0.24024718,0.24496363
m_314,85.31549999999999,27.765,0.21169223,0.19980241,0.2826977,0.3826768,0.30357206
m_315,85.42160000000001,27.727,0.21180746,0.18028955,0.27932623,0.32724738,0.29413962
m_316,85.48000000000002,27.709,0.26001364,0.1694571,0.39086226,0.37850383,0.3376385
m_317,85.39279999999997,27.743,0.21188292,0.15964566,0.26080963,0.2698187,0.27207413
m_318,85.44870000000003,27.727,0.24058081,0.16541871,0.33404186,0.3349215,0.35838774
m_319,85.33569999999997,27.768,0.22480026,0.1915606,0.28338495,0.32491404,0.2992473
m_32,85.30380000000002,28.082,0.3381442,0.12275583,0.764688,0.76117307,0.7202456
m_320,85.4436,27.739,0.24232616,0.16550377,0.33761373,0.33821267,0.3626001
m_321,85.29660000000001,27.793,0.25832412,0.1243454,0.36618236,0.27020335,0.31938916
m_322,85.3175,27.79,0.26134625,0.18207549,0.34469244,0.32046953,0.37451053
m_323,85.41649999999998,27.754,0.23596463,0.16404738,0.31461957,0.30012995,0.33508477
m_324,85.33730000000003,27.791,0.24910966,0.11541463,0.34144905,0.25152206,0.29227057
m_325,85.33530000000002,27.807,0.25739402,0.11749184,0.38267463,0.28441072,0.33204123
m_326,85.47919999999999,27.757,0.27388933,0.17111154,0.4299235,0.46069765,0.47363526
m_327,85.59460000000001,27.835,0.31988513,0.11895267,0.6681955,0.6230816,0.61412853
m_328,85.1911,27.973,0.34293568,0.1256132,0.7345835,0.70580506,0.68547726
m_329,85.428,27.7004,0.2128535,0.16143249,0.266609,0.2594815,0.28000268
m_33,85.88710000000003,27.259,0.3136547,0.12107933,0.7409168,0.78684306,0.7178222
m_330,86.01049999999998,27.339,0.31624755,0.12118441,0.7484734,0.7935219,0.7242155
m_331,86.0435,27.414,0.31564954,0.121142745,0.7467822,0.7920449,0.72280806
m_332,86.04470000000003,27.396,0.30932644,0.12083724,0.73110765,0.7818027,0.71131134
m_333,84.3997,28.197,0.32898048,0.18507874,0.7226463,1.0174017,0.89238036
m_334,84.39069999999998,28.209,0.29610607,0.120188616,0.69933873,0.7641826,0.6898056
m_335,84.37619999999998,28.184,0.32086113,0.18424644,0.69401103,1.073355,0.8658751
m_336,86.16550000000001,27.592,0.28858587,0.11933644,0.6636587,0.7593055,0.6625439
m_337,84.37829999999997,28.219,0.2857698,0.11956519,0.67211866,0.74573225,0.6699593
m_338,84.37819999999999,28.23,0.30141294,0.18330279,0.66426486,0.88055784,0.66425157
m_339,84.3777,28.234,0.29998973,0.18317744,0.66048557,0.87749296,0.6615065
m_34,86.18029999999999,27.605,0.2892968,0.18273024,0.64866585,0.7997328,0.651775
m_340,86.18540000000002,27.574,0.26663005,0.11820413,0.61957645,0.70758235,0.6307543
m_341,84.36619999999999,28.236,0.2808952,0.118790194,0.640932,0.7560304,0.6473126
m_342,84.36199999999997,28.228,0.28048116,0.11876208,0.639829,0.75523454,0.64651054
m_343,84.36810000000003,28.245,0.27303246,0.11871184,0.6379479,0.72236663,0.64514947
m_344,86.125,27.397,0.25640786,0.1174134,0.59155595,0.6880167,0.6103806
m_345,84.35750000000002,28.257,0.26900455,0.118046865,0.6134539,0.72477376,0.62737745
m_346,86.14279999999997,27.378,0.24139036,0.11608738,0.550111,0.65884805,0.580292
m_347,86.13279999999997,27.352,0.2580214,0.17868127,0.5470923,0.77833647,0.5780966
m_348,84.41449999999998,27.6851,0.30818328,0.18325923,0.6560678,1.177378,0.8303197
m_349,85.3236,27.598,0.25921103,0.202838,0.34871534,0.37381062,0.38528705
m_35,86.22069999999997,27.628,0.27472866,0.18098031,0.6009457,0.7936372,0.6174345
m_350,85.27390000000003,27.636,0.26337194,0.259915,0.3179705,0.31045333,0.28853673
m_351,85.22199999999998,27.667,0.29479522,0.20299584,0.39166954,0.36906162,0.38140756
m_352,85.39080000000001,27.632,0.2132129,0.17118749,0.26763815,0.21932632,0.22428511
m_353,85.27789999999999,27.676,0.25397247,0.32011828,0.25501415,0.29392955,0.2947287
m_354,85.22300000000001,27.696,0.30213195,0.30488494,0.37512574,0.42957154,0.4588868
m_355,85.35899999999998,27.658,0.16449219,0.1816465,0.18669268,0.2249645,0.19072482
m_356,85.35219999999998,27.661,0.16040908,0.18072048,0.18055029,0.21946795,0.18581694
m_357,85.32640000000004,27.672,0.1630655,0.16062003,0.16645916,0.16673957,0.16782902
m_358,85.24029999999999,27.703,0.28641394,0.3073915,0.3321798,0.35791075,0.31900224
m_359,85.40190000000001,27.698,0.18570712,0.1564979,0.2094684,0.20558986,0.2148867
m_36,86.25490000000002,27.591,0.23317227,0.11526701,0.5273734,0.6427249,0.563783
m_360,85.32100000000003,27.749,0.21669821,0.17104694,0.24062228,0.23530662,0.2496063
m_361,85.32889999999998,27.756,0.22330265,0.16980621,0.25459692,0.23984358,0.26553914
m_362,85.30520000000001,27.769,0.24470074,0.1849212,0.3000392,0.31445023,0.3224522
m_363,85.39920000000001,27.738,0.21030399,0.15938789,0.25973234,0.27056587,0.2710386
m_364,84.00560000000002,28.2179,0.16713306,0.1511865,0.26014453,0.65734935,0.4355446
m_365,84.36990000000003,28.207,0.2838943,0.11944666,0.667123,0.7423248,0.6663237
m_366,86.74619999999999,27.7993,0.115606084,0.09120389,0.21218109,0.35590875,0.29704788
m_367,85.95960000000002,27.137,0.21506408,0.11324789,0.4764811,0.6039847,0.5254394
m_368,85.3247,27.596,0.26109758,0.20241827,0.35384652,0.3802051,0.39128062
m_369,85.38670000000002,27.672,0.15992652,0.17611012,0.18136856,0.21672274,0.18638399
m_37,86.25889999999998,27.572,0.2270561,0.11461829,0.51027596,0.63011324,0.5511161
m_370,85.3759,27.699,0.1645299,0.15119556,0.17078024,0.1686283,0.17146955
m_371,85.39359999999999,27.695,0.17690314,0.15494141,0.19134197,0.18348053,0.19466211
m_372,85.32,27.739,0.20370004,0.1872501,0.21765576,0.21518758,0.22259854
m_374,88.45760000000001,26.7087,0.029042805,0.033600125,0.021295095,0.06175158,0.037024286
m_375,85.05799999999999,25.6197,0.04569176,0.04820764,0.038832594,0.07697149,0.053993635
