# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Hayes
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
m_157,85.3114,27.688,0.17146337,0.1660489,0.16796647,0.16176395,0.16875446,0.16746122
m_158,84.6553,27.993,0.295598,0.079590105,0.62285244,0.32395914,0.15084125,0.42608556
m_159,85.2769,27.708,0.21930529,0.27097648,0.23792839,0.29431534,0.2617127,0.2593875
m_16,85.4421,27.705,0.20497286,0.1373426,0.25954077,0.17572695,0.17482679,0.19350132
m_160,85.2609,27.713,0.25262648,0.25460386,0.26892966,0.24593167,0.28477746,0.29785782
m_161,85.4047,27.665,0.1838791,0.14682207,0.20713241,0.171226,0.16672364,0.20113117
m_162,85.4253,27.667,0.18240847,0.15856718,0.23693419,0.24352577,0.1721243,0.22646563
m_163,85.4167,27.671,0.1904547,0.14404063,0.22085975,0.17128809,0.16889633,0.21260118
m_164,84.6433,28.03,0.29109344,0.079400115,0.6161984,0.3211369,0.14976932,0.42132488
m_165,85.4287,27.668,0.18398055,0.1578023,0.241506,0.24739936,0.17284472,0.230271
m_166,85.4306,27.669,0.18480907,0.15737042,0.24389242,0.24934296,0.17319882,0.23224084
m_167,85.4357,27.669,0.18782403,0.15635358,0.25227585,0.25673845,0.17471115,0.23935933
m_168,85.439,27.668,0.18986316,0.15574837,0.25814477,0.26206958,0.17578396,0.24435529
m_169,85.4308,27.672,0.18439725,0.15721406,0.24266785,0.24775782,0.17281714,0.23108147
m_17,85.3088,27.781,0.23275626,0.15603131,0.2836966,0.2047522,0.20470619,0.27372327
m_170,85.424,27.676,0.18954715,0.1423349,0.23010086,0.20371404,0.1703416,0.22026594
m_171,85.4286,27.676,0.18651277,0.157482,0.23751637,0.23059253,0.1717023,0.22656642
m_172,85.4304,27.676,0.18752773,0.1571097,0.24038528,0.23303196,0.17221445,0.22899415
m_173,85.4437,27.673,0.19994104,0.13895652,0.26336312,0.23743571,0.17643002,0.24855398
m_174,85.4872,27.662,0.23065487,0.13324408,0.3353485,0.2167896,0.18792178,0.24449493
m_175,85.441,27.678,0.19352457,0.15496714,0.25714132,0.2469344,0.17512925,0.24311464
m_176,85.3197,27.7218,0.17624594,0.17453267,0.17903079,0.17927022,0.17569047,0.17858167
m_177,85.4712,27.679,0.21909586,0.1347976,0.30485442,0.239496,0.18283194,0.28294054
m_178,85.4644,27.686,0.21508531,0.13542418,0.29298288,0.23055467,0.18077758,0.27286533
m_179,85.3106,27.74,0.20244767,0.18356687,0.21533771,0.19982933,0.19420044,0.21331523
m_18,85.4695,27.738,0.22298145,0.13220438,0.31613827,0.20525151,0.18392624,0.23057978
m_180,85.4867,27.685,0.22645143,0.13279618,0.32707024,0.20619787,0.18593335,0.23850366
m_181,85.3473,27.73,0.17484851,0.16301675,0.18912879,0.18396486,0.16788453,0.18388002
m_182,85.3537,27.73,0.17401889,0.1616986,0.19095603,0.18671983,0.1668936,0.18529077
m_183,85.4236,27.71,0.19498305,0.13945806,0.2339466,0.18377593,0.17023408,0.22240925
m_184,85.3488,27.742,0.1941723,0.1467098,0.20790747,0.17056008,0.17417686,0.2009717
m_185,85.4235,27.718,0.19762355,0.13867421,0.23963493,0.18689439,0.17145903,0.22713637
m_186,85.3608,27.739,0.1912577,0.14419363,0.20674036,0.16799566,0.17068534,0.19925718
m_187,85.3682,27.737,0.18966782,0.1431169,0.20710415,0.16918935,0.16926086,0.1993113
m_188,85.6204,27.648,0.27056128,0.12402464,0.490137,0.374788,0.20668569,0.432932
m_189,85.3405,27.752,0.20375378,0.1491513,0.22399463,0.18099722,0.1816756,0.21632679
m_19,85.1463,27.8969,0.281447,0.13488002,0.50473493,0.34181526,0.22399996,0.3606519
m_190,85.4107,27.736,0.19042973,0.1540972,0.24085054,0.22514847,0.17259306,0.22798052
m_191,85.3651,27.751,0.20232777,0.1431937,0.2268693,0.1627823,0.17569466,0.21701565
m_192,85.4367,27.73,0.18896289,0.1514727,0.26674283,0.2766295,0.17631929,0.25268742
m_193,85.502,27.71,0.2321094,0.13050255,0.34950188,0.2170025,0.18865252,0.25264087
m_194,85.3439,27.761,0.21073875,0.14768934,0.23893566,0.17954105,0.18434103,0.22939663
m_195,85.4635,27.723,0.21842487,0.13363324,0.29945284,0.21345295,0.18134859,0.2774199
m_196,85.3575,27.759,0.20726693,0.14440203,0.237388,0.17829525,0.18023767,0.22684528
m_197,85.4194,27.739,0.19460322,0.15276271,0.25396305,0.23683012,0.17481673,0.2391024
m_198,85.4597,27.73,0.21746582,0.13360211,0.29788154,0.19447497,0.18113935,0.21863443
m_199,85.375,27.757,0.20642607,0.14129417,0.24093111,0.16710956,0.17743772,0.22894432
m_20,86.0163,27.663,0.26898655,0.07875747,0.57505023,0.30407858,0.14428179,0.39432228
m_200,85.3477,27.769,0.21479242,0.1461017,0.25280216,0.19006822,0.18641597,0.24133684
m_201,85.3752,27.765,0.20831677,0.093629085,0.25338975,0.14860675,0.122915424,0.18998417
m_202,85.3706,27.769,0.21312946,0.14132343,0.25755942,0.17302497,0.18217275,0.19306523
m_203,85.4329,27.749,0.21344893,0.13504075,0.28005025,0.19988292,0.17923683,0.2610494
m_204,85.4536,27.744,0.2102312,0.0886606,0.30023506,0.16434935,0.12387089,0.22011264
m_205,85.3738,27.773,0.21541269,0.14053525,0.26535603,0.17820066,0.18330893,0.19830045
m_206,85.3634,27.783,0.21237563,0.09413003,0.27831912,0.15034693,0.12801906,0.20776099
m_207,85.3539,27.793,0.21750106,0.0946326,0.29273045,0.15846726,0.1310069,0.21817614
m_208,85.3761,27.789,0.21387401,0.092386365,0.2909459,0.15711293,0.12798327,0.21566136
m_209,85.1273,27.869,0.27996096,0.13828133,0.5056622,0.4278079,0.22849904,0.45928538
m_21,85.1303,27.9236,0.26970482,0.08708685,0.5204395,0.28314623,0.15068676,0.36836568
m_210,85.1377,27.884,0.27472994,0.13645126,0.50477266,0.44516525,0.22602202,0.45678055
m_211,85.5727,27.754,0.25440457,0.12479829,0.43742564,0.30036935,0.19899093,0.38939828
m_212,85.1441,27.901,0.28139633,0.13422173,0.5071394,0.34295344,0.22353218,0.36179787
m_213,86.0212,27.679,0.26694268,0.07869991,0.57141846,0.30271775,0.14380059,0.39206836
m_214,85.1494,27.921,0.2729887,0.087619044,0.5116268,0.28782526,0.15045975,0.363061
m_215,85.1685,27.916,0.27772737,0.13285369,0.501272,0.33577055,0.2208346,0.35685006
m_216,85.1325,27.927,0.27900344,0.13071665,0.5204545,0.320003,0.22104941,0.36815026
m_217,85.1468,27.925,0.27965245,0.13130109,0.51414555,0.38359213,0.2208418,0.45996717
m_218,86.0083,27.699,0.2649981,0.078671806,0.5673326,0.30108777,0.14332391,0.38955048
m_219,85.1587,27.925,0.2705844,0.08743071,0.5085281,0.28292218,0.14984831,0.36079505
m_22,85.6862,27.755,0.26933184,0.1211764,0.5117976,0.33098552,0.20650662,0.35510692
m_220,85.5068,27.823,0.24628495,0.12594627,0.41389236,0.26187378,0.19684517,0.2935916
m_221,85.6902,27.779,0.2606926,0.080306746,0.5123567,0.2804455,0.14013053,0.35538793
m_222,86.0488,27.635,0.2637432,0.07858073,0.56632674,0.30097228,0.14306082,0.38895464
m_223,86.0621,27.65,0.25982076,0.07846305,0.55911267,0.2983258,0.14211428,0.38459527
m_224,86.0711,27.684,0.2575134,0.07839012,0.55478877,0.29674363,0.14154883,0.38201207
m_225,86.0718,27.67,0.25732818,0.07838474,0.55445117,0.2966273,0.14150429,0.38181272
m_226,86.0733,27.629,0.25478733,0.07831198,0.5495423,0.29484624,0.1408769,0.37890887
m_227,86.088,27.67,0.2517926,0.07821131,0.54377985,0.29276544,0.14012632,0.37553322
m_228,86.0083,27.419,0.26100534,0.07850275,0.5617032,0.29942268,0.14243387,0.3861866
m_229,85.2889,28.108,0.24536924,0.07977743,0.5135623,0.2790485,0.13935167,0.35818228
m_23,85.1413,27.9255,0.27833596,0.13111284,0.5166633,0.31793317,0.22098826,0.36590838
m_230,84.4179,28.164,0.28831112,0.07891484,0.60630965,0.32337716,0.14787978,0.41416496
m_231,84.4215,28.183,0.28082395,0.07884776,0.600964,0.31481916,0.14718196,0.410675
m_232,85.918,27.246,0.28562465,0.07905054,0.60681117,0.31686702,0.14818542,0.4146571
m_233,86.063,27.388,0.22590314,0.07713342,0.48051447,0.2769135,0.13209973,0.34008732
m_234,86.0637,27.371,0.21798295,0.07695368,0.47140634,0.26701084,0.13093072,0.33516213
m_235,85.952,27.24,0.26780835,0.11803237,0.55742353,0.33214033,0.20906396,0.3836578
m_236,85.9208,27.219,0.28642893,0.118621424,0.5911313,0.45707536,0.21481001,0.5105362
m_237,86.0988,27.405,0.2090486,0.07637435,0.44380125,0.26192504,0.12735303,0.32036814
m_238,84.3734,28.229,0.2833252,0.07875268,0.59492546,0.32609764,0.14637044,0.4067644
m_239,86.1004,27.367,0.20867401,0.11480505,0.4241184,0.28615743,0.18614717,0.30993223
m_24,85.5439,27.805,0.23977591,0.08293979,0.43060964,0.23110303,0.13472725,0.3040467
m_240,86.2262,27.656,0.19011381,0.07541203,0.40507057,0.24329649,0.12215307,0.29988727
m_241,85.898,27.197,0.29572123,0.11894386,0.6118366,0.4759388,0.2184025,0.52764094
m_242,86.0976,27.349,0.19583352,0.07579032,0.4189891,0.24831942,0.12405974,0.30722216
m_243,86.1113,27.379,0.19490047,0.07573494,0.41668957,0.24747899,0.12375219,0.3059983
m_244,85.9558,27.201,0.25217998,0.07797434,0.5312766,0.30803296,0.13847142,0.36840582
m_245,85.9058,27.15,0.27864555,0.11832894,0.5769115,0.34705448,0.21230303,0.39547604
m_246,86.2605,27.565,0.16334061,0.07334182,0.33763725,0.21801582,0.112485416,0.26396564
m_247,85.9577,27.102,0.2350786,0.116073675,0.471092,0.37473115,0.19435772,0.4230316
m_248,86.0167,27.112,0.19263577,0.07523387,0.39869943,0.25346512,0.12127115,0.29656813
m_249,85.9739,27.081,0.21735337,0.11511813,0.43662393,0.31303066,0.18832943,0.3166694
m_25,86.0335,27.649,0.2677526,0.07870127,0.5733681,0.30354235,0.14400609,0.39327532
m_250,86.0034,27.089,0.20395237,0.114048965,0.40305296,0.3000954,0.18224952,0.2988787
m_251,85.094,27.599,0.32502285,0.104211286,0.54615635,0.3473481,0.17701457,0.41015598
m_252,85.3156,27.575,0.25650117,0.16506916,0.35281444,0.27592728,0.22285603,0.34321555
m_253,85.3326,27.572,0.25425923,0.1592125,0.35167977,0.25585306,0.21683238,0.26861453
m_254,85.2617,27.616,0.26471677,0.21247283,0.3355351,0.28106484,0.2631392,0.27678356
m_255,85.2806,27.613,0.2509668,0.13363215,0.31599566,0.22993733,0.16810508,0.2569223
m_256,85.3836,27.582,0.23294915,0.09844746,0.33165285,0.1956675,0.13738531,0.24920863
m_257,85.3207,27.609,0.22977902,0.17433748,0.2846997,0.24018437,0.21228258,0.2829247
m_258,85.3185,27.611,0.22917019,0.17615992,0.2821641,0.23927358,0.21307711,0.28116333
m_259,85.328,27.6089,0.22653677,0.17043926,0.28040776,0.23270419,0.20758632,0.27731523
m_26,85.5308,27.821,0.23920844,0.08300432,0.42942628,0.23042698,0.134733,0.3033611
m_260,85.2904,27.622,0.23907495,0.13406827,0.2894957,0.21169844,0.16228323,0.23586345
m_261,85.3544,27.615,0.21037194,0.15953024,0.2607315,0.23578064,0.19245763,0.25482106
m_262,85.3657,27.616,0.21243341,0.15571368,0.25947055,0.19174331,0.18888363,0.19980976
m_263,85.2363,27.668,0.26844588,0.19133838,0.325937,0.26097208,0.22584632,0.29531989
m_264,85.515,27.58,0.26616594,0.1298865,0.4375773,0.31583652,0.20449609,0.39482465
m_265,85.2776,27.657,0.24516377,0.26241168,0.26430795,0.26787058,0.2773703,0.29036328
m_266,85.5203,27.583,0.2664964,0.12953173,0.43976423,0.31690705,0.20450126,0.3963542
m_267,85.2237,27.68,0.27206522,0.18114151,0.3405554,0.2635864,0.2217138,0.3037705
m_268,85.2913,27.659,0.2250911,0.22929054,0.23663755,0.22669154,0.23832755,0.24929388
m_269,85.2535,27.674,0.26564035,0.21725462,0.29455176,0.25863686,0.23838371,0.27774715
m_27,85.5839,27.82,0.25368556,0.12294601,0.4629986,0.27504689,0.20122585,0.3244692
m_270,85.2151,27.689,0.2728348,0.1707668,0.35077712,0.2624227,0.21511638,0.30725396
m_271,85.2783,27.672,0.24947257,0.29842615,0.25389105,0.27096024,0.29977095,0.2871242
m_272,85.3722,27.642,0.17199294,0.17134981,0.21131179,0.23637791,0.17304176,0.20726372
m_273,85.2369,27.688,0.27486813,0.29270396,0.31574267,0.29649764,0.33320507,0.28846067
m_274,85.5119,27.6,0.258195,0.130523,0.41483322,0.25940847,0.20093706,0.2975806
m_275,85.2846,27.679,0.24280946,0.26418343,0.24036035,0.23971899,0.2629173,0.25491554
m_276,85.3271,27.667,0.16689289,0.16210169,0.1722621,0.1702521,0.1656829,0.17240293
m_277,85.3249,27.669,0.15968277,0.18041481,0.17019741,0.1879165,0.16487597,0.17036544
m_278,85.2711,27.688,0.24543385,0.3463467,0.25804666,0.36854604,0.3465131,0.31212524
m_279,85.3223,27.671,0.1589557,0.1807659,0.16856949,0.18650085,0.16444184,0.16876724
m_28,85.7014,27.796,0.26448447,0.120478466,0.5155246,0.30777624,0.20617765,0.35734633
m_280,85.2128,27.707,0.27993897,0.2405648,0.35178748,0.31610736,0.30151522,0.3815574
m_281,85.3581,27.66,0.15584667,0.17271066,0.17691353,0.20367865,0.16271414,0.17763618
m_282,85.3203,27.675,0.16098405,0.16010986,0.16344358,0.16427948,0.16111211,0.16352934
m_283,85.4399,27.637,0.20986016,0.09310302,0.28756443,0.16505218,0.124902524,0.21441425
m_284,85.4118,27.647,0.19863707,0.14529812,0.23823622,0.18298765,0.17447987,0.22887152
m_285,85.3236,27.676,0.15806583,0.15650804,0.15988827,0.15961039,0.15764512,0.15981153
m_286,85.3645,27.666,0.15167919,0.17096247,0.16932343,0.19494545,0.15909714,0.17017092
m_287,85.4299,27.646,0.20831448,0.14177962,0.26348516,0.18494347,0.17845757,0.19809042
m_288,85.3269,27.679,0.14168201,0.16996777,0.15571767,0.19006033,0.15404388,0.15710151
m_289,85.2518,27.709,0.25933257,0.2680855,0.2855182,0.23585081,0.30226994,0.25433376
m_29,85.1857,27.9737,0.26091868,0.08442035,0.5138531,0.27801153,0.14619529,0.36127132
m_290,85.375,27.668,0.15199177,0.17005053,0.1698805,0.19381534,0.15868384,0.17049007
m_291,85.3643,27.6749,0.14700486,0.16973561,0.15876608,0.18148524,0.15486911,0.1599531
m_292,85.3167,27.691,0.1648747,0.15708256,0.1600641,0.15109141,0.16092551,0.15930724
m_293,85.3758,27.673,0.14923126,0.17013378,0.16334039,0.18595573,0.15649639,0.16435485
m_294,85.4384,27.657,0.20823742,0.14023283,0.2650801,0.18450378,0.17770082,0.19862245
m_295,85.4136,27.666,0.19019343,0.14486183,0.21975626,0.17128868,0.16909787,0.21193202
m_296,85.4243,27.669,0.19559605,0.14256665,0.23404996,0.18034911,0.17146584,0.2239208
m_297,85.3074,27.7082,0.17601919,0.18378466,0.17632332,0.18086389,0.17930321,0.1768489
m_298,85.3945,27.681,0.16987437,0.14853054,0.18048239,0.16170482,0.15983893,0.17722003
m_299,85.4331,27.669,0.18630259,0.15686667,0.24801238,0.25297824,0.1739487,0.23574378
m_30,85.7599,27.772,0.27238697,0.11980743,0.53427476,0.37679347,0.20809066,0.46586147
m_300,85.4313,27.674,0.18438612,0.15702352,0.24258715,0.2473585,0.17270139,0.23093398
m_301,85.3886,27.689,0.15320112,0.16541666,0.17216006,0.19133388,0.15749936,0.17143095
m_302,85.2672,27.734,0.23540042,0.13923563,0.26711828,0.17069575,0.1691951,0.22183007
m_303,85.443,27.675,0.18398012,0.15474316,0.26144725,0.28446305,0.17601168,0.24959473
m_304,85.4062,27.692,0.17833735,0.14447293,0.19967899,0.17552827,0.16360848,0.19348724
m_305,84.8607,27.907,0.30466008,0.122880034,0.6087596,0.3596032,0.22380082,0.4201033
m_306,84.9031,27.896,0.30237016,0.08266018,0.60098684,0.34723845,0.15321876,0.41632724
m_307,85.3099,27.735,0.20016009,0.18481873,0.20776932,0.19250539,0.19281918,0.20644456
m_308,85.3732,27.715,0.16421886,0.16049136,0.18136299,0.18380946,0.16022205,0.17657423
m_309,85.4133,27.703,0.17995736,0.15784772,0.2151151,0.20405881,0.16664733,0.20646746
m_31,86.0792,27.649,0.25929552,0.07828004,0.54778033,0.30595025,0.14064558,0.37787294
m_310,85.3037,27.746,0.22016181,0.16865517,0.2312859,0.17677766,0.20235415,0.22979565
m_311,85.2999,27.755,0.22585712,0.1681685,0.24870582,0.19153681,0.2069857,0.24618915
m_312,84.9478,27.902,0.28935248,0.08349297,0.58766556,0.3125468,0.15296324,0.40857252
m_313,85.3929,27.73,0.1868389,0.14087822,0.21557099,0.1869992,0.16808383,0.20634463
m_314,85.3155,27.765,0.19231607,0.17528497,0.25368458,0.2869361,0.19829775,0.24936643
m_315,85.4216,27.727,0.19069071,0.15367548,0.24469334,0.23014863,0.17264439,0.23131359
m_316,85.48,27.709,0.22405818,0.13262008,0.31788054,0.21818435,0.1841175,0.23203613
m_317,85.3928,27.743,0.19427209,0.13978711,0.23224258,0.19901137,0.17243531,0.22076334
m_318,85.4487,27.727,0.21209335,0.13496035,0.2810367,0.2115886,0.17854635,0.26198682
m_319,85.3357,27.768,0.20470266,0.16650936,0.2518263,0.23809698,0.18986012,0.24180643
m_32,85.3038,28.082,0.24663581,0.0802254,0.51131487,0.27732617,0.13979737,0.35679868
m_320,85.4436,27.739,0.21313916,0.13465638,0.28327873,0.21218668,0.17917432,0.26374072
m_321,85.2966,27.793,0.23154789,0.10378884,0.30999205,0.17340958,0.14388637,0.2359733
m_322,85.3175,27.79,0.23324032,0.15120691,0.2938056,0.21034795,0.2022386,0.28066918
m_323,85.4165,27.754,0.210386,0.13636449,0.26825184,0.19715573,0.17816891,0.2512537
m_324,85.3373,27.791,0.224052,0.097113185,0.2902373,0.16372095,0.13345844,0.21782288
m_325,85.3353,27.807,0.22597143,0.095724374,0.31612077,0.17216332,0.13597785,0.23532194
m_326,85.4792,27.757,0.23016384,0.13041528,0.34102225,0.2495214,0.18760024,0.31146276
m_327,85.5946,27.835,0.24611656,0.081262685,0.47265023,0.25321952,0.13722208,0.33055326
m_328,85.1911,27.973,0.26043752,0.08446748,0.51200706,0.27707428,0.14606465,0.3601093
m_329,85.428,27.7004,0.19554372,0.13977158,0.23636276,0.1877174,0.17075768,0.22475602
m_33,85.8871,27.259,0.31195542,0.07954119,0.6469204,0.3335257,0.15371919,0.44316208
m_330,86.0105,27.339,0.2428536,0.07793096,0.52592844,0.28646272,0.13785452,0.36529985
m_331,86.0435,27.414,0.23872758,0.077795304,0.51705605,0.28321424,0.13674861,0.36025205
m_332,86.0447,27.396,0.23424086,0.07762955,0.5075211,0.27982208,0.13553737,0.35492262
m_333,84.3997,28.197,0.2930818,0.1185966,0.60025394,0.4103191,0.21613665,0.51783174
m_334,84.3907,28.209,0.27915066,0.07879868,0.59810793,0.3136982,0.14679079,0.40881246
m_335,84.3762,28.184,0.29395646,0.11866322,0.60493946,0.44647503,0.21693502,0.5216701
m_336,86.1655,27.592,0.2108925,0.07639798,0.44558087,0.26546243,0.12757093,0.32132322
m_337,84.3783,28.219,0.27832934,0.07877672,0.5966811,0.31314197,0.1466,0.4078905
m_338,84.3782,28.23,0.28882322,0.11848571,0.5942627,0.3713121,0.21508582,0.4063428
m_339,84.3777,28.234,0.2881588,0.1184652,0.5930415,0.37075153,0.21487567,0.40556476
m_34,86.1803,27.605,0.2105274,0.115096524,0.43430153,0.27902302,0.1879548,0.31533492
m_340,86.1854,27.574,0.19491863,0.07572443,0.4167679,0.24750014,0.123751275,0.30604416
m_341,84.3662,28.236,0.28296843,0.0787427,0.59431046,0.32584834,0.14628774,0.4063691
m_342,84.362,28.228,0.28407902,0.07876687,0.5962631,0.32663622,0.14653887,0.40761665
m_343,84.3681,28.245,0.27543077,0.0787076,0.59153134,0.31115142,0.14593041,0.40460247
m_344,86.125,27.397,0.19176725,0.07554043,0.40900624,0.24469523,0.12271329,0.30193263
m_345,84.3575,28.257,0.27957425,0.078686446,0.5900991,0.31912315,0.14574206,0.40369284
m_346,86.1428,27.378,0.18027984,0.0747545,0.3804862,0.23425172,0.1187642,0.2868467
m_347,86.1328,27.352,0.19257857,0.11325554,0.3799968,0.2774292,0.1779411,0.28659147
m_348,84.4145,27.6851,0.349313,0.1202987,0.7163142,0.5905673,0.23887049,0.6361038
m_349,85.3236,27.598,0.23678394,0.16969362,0.3045795,0.2554313,0.2140424,0.29998094
m_35,86.2207,27.628,0.19860737,0.113971,0.4000823,0.2757357,0.18171617,0.29724103
m_350,85.2739,27.636,0.25036162,0.2311902,0.29242525,0.24475357,0.26403078,0.24692091
m_351,85.222,27.667,0.2736479,0.17633155,0.34902382,0.26776862,0.2186386,0.30830792
m_352,85.3908,27.632,0.20076613,0.14949054,0.24052241,0.1631878,0.17835917,0.18422899
