# 20150425_M7.8_Gorkha median gmf, Stations:All_Panjamani_USGS, gmlt:Adjusted, Rupture:Kobayashi, Max_dist:50km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_1107,86.314,26.092,0.08727676,0.04866002,0.13468438,0.060864516,0.06492236,0.07694443,0.014295477
m_1108,85.806,26.054,0.08882287,0.04977647,0.1378503,0.06186797,0.0661893,0.07895973,0.014990884
m_1109,84.665,27.103,0.16542539,0.10680019,0.23646116,0.12675452,0.13275246,0.15958434,0.06050293
m_1110,82.176,26.177,0.03070175,0.017134814,0.04572031,0.028415093,0.017443575,0.027250515,0.002145529
m_1111,84.986,26.465,0.102005765,0.05848249,0.15766674,0.070974566,0.077383935,0.09209035,0.0199493
m_1112,82.927,26.888,0.0672064,0.035926215,0.097953565,0.04861465,0.047851577,0.054960985,0.00979783
m_1113,84.66,25.556,0.04343679,0.023726776,0.07057505,0.034878083,0.027848475,0.040000703,0.004371592
m_1114,87.465,26.135,0.053796697,0.028839907,0.08044528,0.04081585,0.036254965,0.04527088,0.0054723653
m_1115,84.502,26.801,0.11734468,0.06887659,0.1784822,0.082616955,0.09058081,0.10701483,0.026567142
m_1116,85.179,26.303,0.095308065,0.05382589,0.14675164,0.066284105,0.07178422,0.08474299,0.017081548
m_1117,85.866,26.433,0.12624595,0.07641934,0.19360897,0.089642614,0.09764069,0.118763454,0.032611974
m_1118,85.743,25.84,0.074683204,0.040742394,0.11403144,0.052898645,0.054175965,0.06428555,0.010304828
m_1119,82.816,27.14,0.068114296,0.036668368,0.101647474,0.04902932,0.04856788,0.057065513,0.008309825
m_1120,82.565,27.262,0.059646618,0.031959817,0.088857904,0.044117842,0.0412508,0.04986995,0.006517237
m_1122,84.744,26.99,0.15326795,0.09594831,0.22353101,0.11465983,0.12194233,0.14527349,0.049244422
m_1123,86.92,24.88,0.030949319,0.017255241,0.046112727,0.02854418,0.017634172,0.027447013,0.0021749493
m_1124,89.117,24.88,0.014201532,0.009324086,0.019253088,0.019779323,0.0058590937,0.014091457,0.00057017844
m_1125,85.803,26.053,0.09055818,0.050426196,0.13770767,0.06311345,0.06788712,0.07886847,0.014959019
m_1126,86.248,26.272,0.10353606,0.059412293,0.1593593,0.0721059,0.078746945,0.093259394,0.020433217
m_1127,86.98,26.278,0.07616527,0.041456327,0.11494563,0.0538596,0.05551217,0.06482904,0.0104630925
m_1128,86.6,25.754,0.06177875,0.03336884,0.09480055,0.045226675,0.043083593,0.053181734,0.0073182625
m_1129,82.177,27.431,0.046543293,0.025077725,0.070184626,0.036809478,0.03017772,0.039794896,0.0043307086
m_1130,81.165,27.849,0.027053095,0.015373499,0.036538232,0.026968293,0.014428664,0.022682047,0.0019026186
m_1131,87.492,26.205,0.056558058,0.030109694,0.081792995,0.04251291,0.038592145,0.046000823,0.0056329663
m_1132,81.291,24.523,0.009191249,0.0067722546,0.013484795,0.016216436,0.0032192324,0.011115618,0.0003375656
m_1133,86.16,25.509,0.056427747,0.030333765,0.08554535,0.042230655,0.038509864,0.048046786,0.0060936436
m_1134,87.689,26.38,0.05218893,0.027959784,0.07759648,0.03995023,0.03488285,0.04373624,0.0051411632
m_1135,88.0,25.0,0.022059385,0.012972047,0.034056287,0.023607124,0.011219494,0.021453986,0.0013517796
m_1136,86.203,26.106,0.08882968,0.050119046,0.13990109,0.061843403,0.066077545,0.080276996,0.015454894
m_1137,86.013,26.193,0.10085903,0.05758542,0.15535633,0.070176736,0.07647754,0.09051203,0.019316122
m_1138,87.074,25.391,0.042341184,0.022861714,0.062385462,0.034646887,0.02664516,0.03572343,0.0035547214
m_1140,85.066,26.83,0.14803052,0.09176837,0.21766384,0.1094521,0.11719009,0.13954973,0.045180712
m_1141,86.177,25.113,0.0366417,0.020300547,0.06246214,0.031077158,0.022532733,0.0357631,0.0048915283
m_1142,87.426,26.189,0.057174854,0.030569127,0.084468335,0.04275554,0.039126243,0.04745748,0.00595936
m_1143,85.276,26.737,0.14536543,0.09030579,0.21567719,0.106637366,0.11448362,0.1376666,0.043931276
m_1144,85.152,26.825,0.15247254,0.0951517,0.22253934,0.11382756,0.12123552,0.14415452,0.048352957
m_1145,85.927,25.981,0.08314464,0.046226587,0.12947693,0.058151703,0.061331965,0.07367438,0.0132027
m_1146,82.931,27.174,0.07231332,0.039448205,0.111296274,0.051428195,0.05211116,0.062668554,0.009840721
m_1147,86.071,25.799,0.071661726,0.03900065,0.10973019,0.05105042,0.051564623,0.061748285,0.009581039
m_1148,85.467,24.73,0.028947705,0.01632044,0.046225533,0.027181974,0.01633431,0.027503522,0.0021834397
m_1149,83.381,26.897,0.08386632,0.04627361,0.12783961,0.05868699,0.062102057,0.07265777,0.0128718885
m_1150,83.956,27.158,0.13592666,0.081827894,0.2012381,0.098712854,0.10718661,0.12513076,0.03624712
m_1151,84.029,26.31,0.06898665,0.037261285,0.103898264,0.049507868,0.04929976,0.058358535,0.008652516
m_1152,88.505,26.644,0.034587864,0.019002978,0.050342802,0.030581182,0.020448461,0.029573375,0.0025034407
m_1153,86.567,25.938,0.07101595,0.038791828,0.11023876,0.050622195,0.050980296,0.06204663,0.009664863
m_1154,85.402,25.038,0.03853978,0.020994548,0.057709355,0.032548863,0.023608897,0.033316936,0.003125779
m_1155,85.05,25.905,0.06824223,0.036830287,0.10271208,0.049067993,0.048657157,0.05767603,0.00847082
m_1156,82.652,27.494,0.06465292,0.034994837,0.09929003,0.04688674,0.045542475,0.055720005,0.007959943
m_1157,84.685,26.098,0.069417,0.037768267,0.106980816,0.049683794,0.04962268,0.0601431,0.00913585
m_1158,81.759,25.968,0.022680089,0.01328403,0.033586696,0.024139334,0.011544139,0.021221789,0.0013230812
m_1159,86.247,26.047,0.08605487,0.04773524,0.13183282,0.060090054,0.06394076,0.07514695,0.013689372
m_1160,84.109,26.448,0.07687699,0.042204633,0.11860465,0.05421833,0.05602031,0.06701911,0.011112579
m_1161,84.72,26.756,0.12132672,0.07179355,0.18419069,0.08579116,0.09393106,0.11134352,0.028688267
m_1162,85.172,25.177,0.043343782,0.023264486,0.06149022,0.035367828,0.027373394,0.035260774,0.0034705265
m_1163,82.092,25.258,0.01631328,0.0101530915,0.027169455,0.02004828,0.007536173,0.018047577,0.0013132152
m_1164,87.467,26.311,0.058014188,0.031123161,0.08703382,0.043163527,0.0398533,0.048864007,0.0062819854
m_1165,85.892,25.211,0.046426594,0.024929635,0.068332106,0.03684879,0.030019168,0.038820982,0.004139393
m_1166,85.789,26.543,0.14322785,0.08828264,0.2119934,0.10492261,0.11294372,0.13440579,0.041945655
m_1168,85.576,26.651,0.1530318,0.09411818,0.22056216,0.11580815,0.12319143,0.14226776,0.059072062
m_1169,82.541,27.305,0.059608858,0.03190016,0.08832306,0.044120044,0.04121873,0.04957449,0.0064477543
m_1170,85.243,24.642,0.02859441,0.016112633,0.042147536,0.027342133,0.015819864,0.025466785,0.0018858375
m_1171,86.139,25.251,0.046448193,0.025014605,0.06977823,0.03677309,0.030088693,0.039580863,0.004288358
m_1172,86.311,25.892,0.07350215,0.04028476,0.114247866,0.05212403,0.0531046,0.0644141,0.010342181
m_1173,83.185,26.073,0.045915265,0.024665916,0.067525834,0.036576048,0.029591557,0.03839846,0.004057502
m_1174,85.661,26.509,0.1335237,0.08142834,0.20164837,0.095920034,0.104099214,0.12537824,0.036351576
m_1175,85.248,25.074,0.03902823,0.021217214,0.057836216,0.03285408,0.023969447,0.0333819,0.0031370646
m_1176,85.42,25.324,0.047357596,0.025532415,0.07200648,0.037218817,0.030876985,0.04075697,0.004523189
m_1177,81.014,24.7,0.007912258,0.0059742527,0.013194954,0.0147578055,0.0027038702,0.010962107,0.00044910226
m_1178,84.084,26.816,0.101258375,0.05841971,0.1586314,0.07039491,0.076566435,0.09275773,0.020227699
m_1179,87.472,26.211,0.05503698,0.029552158,0.08301379,0.04147174,0.037320744,0.04666425,0.0057806447
m_1180,87.08,24.389,0.017421827,0.01063496,0.028329868,0.02031288,0.008447834,0.020331921,0.0016690794
m_1181,87.662,26.394,0.052323315,0.028134117,0.07936095,0.039945386,0.035032883,0.044685427,0.0053449823
m_1182,86.049,25.71,0.06684006,0.036175083,0.10199203,0.048188016,0.047424003,0.057262864,0.008361711
m_1183,81.714,27.916,0.035807654,0.019601565,0.0522437,0.031215988,0.021348495,0.030534178,0.00265787
m_1184,82.968,26.837,0.06507037,0.035028435,0.09782418,0.0472058,0.045918327,0.054887664,0.0077468334
m_1186,86.601,26.108,0.07910722,0.043792788,0.12377406,0.05557759,0.05786878,0.07015544,0.012075513
m_1187,83.747,26.571,0.0764489,0.04187556,0.11738434,0.05396756,0.055672865,0.06628602,0.010893117
m_1188,85.085,25.635,0.05513868,0.029703641,0.084485255,0.041472185,0.037431527,0.047466718,0.005961456
m_1189,85.106,25.634,0.055241972,0.029781763,0.084941134,0.041518297,0.037525028,0.047715966,0.0060181017
m_1190,85.716,25.25,0.04825197,0.02581715,0.07013589,0.037896805,0.03151974,0.039769217,0.004325617
m_1191,81.604,29.602,0.012669361,0.008012817,0.01942681,0.01618512,0.00599694,0.011190944,0.0013394046
m_1192,85.159,24.789,0.030689616,0.017136276,0.0462138,0.02835855,0.017469505,0.027497642,0.0021825556
m_1193,84.31,26.367,0.07581424,0.041712396,0.11814296,0.053535294,0.05507381,0.06674144,0.01102914
m_1194,85.927,25.863,0.07692222,0.04200286,0.116871946,0.054300025,0.05613101,0.06597903,0.010801803
m_1195,88.126,26.427,0.038934957,0.021235479,0.05951646,0.032673784,0.02407226,0.03424401,0.0032883803
m_1196,85.079,25.577,0.053018503,0.028528303,0.08076409,0.040313885,0.0356281,0.04544332,0.0055101276
m_1197,85.116,25.605,0.05590142,0.029945789,0.08335901,0.0420003,0.038043097,0.046852235,0.005822788
m_1198,86.68,26.214,0.08431991,0.046640564,0.12911177,0.058963086,0.062455803,0.07344723,0.013128426
m_1199,79.696,28.92,0.0091044195,0.006714479,0.013519119,0.016101332,0.0031877768,0.011133764,0.00033882057
m_1200,84.786,26.272,0.083796345,0.04606548,0.12660016,0.05868577,0.062119894,0.07189119,0.01262497
m_1201,83.244,24.694,0.018767629,0.011439881,0.027062977,0.022106552,0.008823276,0.017994804,0.0009505885
m_1202,86.645,25.891,0.06833066,0.036952414,0.10353739,0.049094077,0.048719037,0.05815069,0.008597002
m_1204,81.6,27.58,0.031935938,0.017745914,0.048211087,0.02900923,0.018433036,0.028499875,0.0023352965
m_1205,86.401,26.501,0.11963319,0.07031393,0.18086948,0.084544726,0.09269675,0.108812675,0.0274496
m_1207,84.127,26.775,0.1002607,0.057380524,0.15543619,0.06971777,0.07587658,0.09056727,0.01933902
m_1208,86.058,25.946,0.08097775,0.044658225,0.12457957,0.05680185,0.059552662,0.070648625,0.012230487
m_1209,83.056,25.385,0.028448615,0.016035473,0.04077673,0.027399685,0.015627488,0.024784692,0.0017900915
m_1211,81.112,26.471,0.019944048,0.012002029,0.028577723,0.022795126,0.00958816,0.018745005,0.0010327016
m_1212,82.45,25.2,0.018705694,0.01133902,0.02997758,0.021580152,0.00902089,0.019437527,0.0011109485
m_1215,85.143,25.613,0.049771,0.027365042,0.0845222,0.038251385,0.03320822,0.04748691,0.008192906
m_1217,86.355,25.399,0.04967376,0.026791422,0.076285765,0.038444888,0.032835588,0.04303391,0.0049925065
m_1218,85.137,25.61,0.054954246,0.029602552,0.08418582,0.041369934,0.037275024,0.047303166,0.0059244116
m_1220,85.264,26.238,0.09235555,0.052016195,0.14296585,0.064244494,0.06921443,0.08226144,0.016166836
m_1222,87.231,25.316,0.035067666,0.01937024,0.05605517,0.03044283,0.021063596,0.03247144,0.002980397
m_1223,84.149,25.758,0.04691415,0.025278527,0.07090832,0.03700119,0.030492166,0.040176548,0.0044066496
m_1224,81.988,27.366,0.042124495,0.02271247,0.06108817,0.034604657,0.02642385,0.0350533,0.0034330369
m_1226,85.031,26.071,0.0755428,0.041369952,0.11629379,0.05340005,0.0548836,0.06563309,0.010699294
m_1227,86.873,25.403,0.04454561,0.024057748,0.06734278,0.03572102,0.028531116,0.038302645,0.0040390263
m_1228,85.141,25.616,0.04985139,0.027410286,0.08466372,0.038295973,0.03327495,0.047564257,0.00821702
m_1229,85.0,26.883,0.15158787,0.094949044,0.2223344,0.11270759,0.12014118,0.14400677,0.04826588
m_1230,84.304,28.527,0.14126165,0.12972571,0.16178966,0.12283844,0.1246557,0.13940871,0.11100244
m_1231,85.538,25.456,0.053328652,0.028696286,0.08126596,0.040484365,0.03589071,0.045715068,0.0055698603
m_1232,80.377,25.663,0.008464846,0.006214583,0.013124527,0.014965469,0.0030191469,0.011767648,0.00052727276
m_1233,82.091,25.552,0.022284413,0.013110226,0.031890444,0.024090193,0.011179499,0.020383237,0.0012215197
m_1234,86.264,25.594,0.057947606,0.03136434,0.09038177,0.042996164,0.039839897,0.05071408,0.0067175287
m_1235,86.051,25.699,0.065334015,0.035451088,0.10104136,0.04726361,0.046122905,0.05671863,0.00821895
m_1236,85.122,25.611,0.05690011,0.030408397,0.083879836,0.04261082,0.038889617,0.047136176,0.0058866898
m_1237,85.055,25.564,0.051688027,0.027865158,0.079433754,0.03954857,0.034526173,0.04472468,0.0053534852
m_1241,86.039,25.671,0.06168924,0.033694115,0.09879054,0.045073073,0.043043856,0.055435892,0.007886875
m_1242,84.642,22.876,0.004596644,0.0037785629,0.0067636548,0.010606678,0.0014146465,0.004978074,0.00027758718
m_1243,84.871,26.352,0.090057224,0.050388195,0.13864969,0.0627168,0.06731662,0.07947173,0.015169504
m_1244,83.556,24.471,0.011837084,0.0077151456,0.02253403,0.016345715,0.0051353155,0.01711179,0.0011776352
m_1245,85.092,24.967,0.035368614,0.019393306,0.051861685,0.03095993,0.021017062,0.030340811,0.0026264933
m_1246,85.742,26.204,0.10082379,0.057835817,0.15663083,0.070112295,0.07631556,0.09138127,0.019665089
m_1247,82.567,25.386,0.023208007,0.013530859,0.034929402,0.024350526,0.011958536,0.021885822,0.001405809
m_1251,83.07,26.78,0.066882744,0.036047563,0.100545995,0.048268955,0.047483966,0.05643564,0.008145156
m_1253,86.471,25.505,0.054422643,0.02914633,0.08100488,0.04118285,0.03678073,0.045573656,0.005538743
m_1255,84.843,24.942,0.03238824,0.017950946,0.04803483,0.029328408,0.018725311,0.028411293,0.0023216307
m_1256,84.064,24.827,0.02518324,0.014481909,0.036244996,0.025632337,0.013244487,0.02253686,0.0014888641
m_1257,83.364,26.041,0.045719735,0.02471294,0.070098534,0.036300622,0.029541787,0.039749537,0.004321718
m_1258,85.953,26.506,0.13652503,0.084023304,0.2058916,0.09852356,0.10659349,0.12903574,0.0385735
m_1261,82.451,25.883,0.030692138,0.017116299,0.044661317,0.028518183,0.01736448,0.026720837,0.0020670218
m_1262,82.502,26.933,0.05178509,0.027726745,0.07667127,0.03974583,0.034533944,0.04324024,0.00503599
m_1263,83.605,25.042,0.025783462,0.014766688,0.037239365,0.025937576,0.013688243,0.02302931,0.0015529514
m_1264,81.994,26.451,0.032169472,0.01783006,0.046867024,0.029295737,0.018500594,0.027825065,0.0022320012
m_1266,84.833,24.43,0.019747356,0.011812829,0.033725545,0.021897262,0.009874684,0.021290442,0.0018285555
m_1267,81.635,25.634,0.019336656,0.01173062,0.027095892,0.022569336,0.009133401,0.01801112,0.00095234445
m_1268,84.279,26.583,0.089822166,0.050395027,0.13923053,0.062535435,0.067050435,0.07984512,0.015301782
m_1270,85.635,25.624,0.05955088,0.032370843,0.094203204,0.043871675,0.041218814,0.0528464,0.007235293
m_1272,85.166,26.47,0.11169912,0.06414857,0.16761762,0.07845556,0.08627645,0.09905847,0.022900136
m_1273,83.838,26.394,0.067706175,0.036833826,0.10488672,0.048653413,0.048150856,0.058929052,0.008805741
m_1274,81.776,27.399,0.035675406,0.019568402,0.0532472,0.031042181,0.021315448,0.031042805,0.0027411128
m_1275,85.321,27.624,0.1969309,0.1945323,0.19520016,0.19725303,0.1975184,0.19508468,0.19503811
