# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Kobayashi
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
m_204,85.4536,27.744,0.24130477,0.10455966,0.3529516,0.25639954,0.2994102
m_205,85.37380000000002,27.773,0.23932834,0.15918374,0.3002177,0.24966098,0.2504938
m_206,85.36340000000001,27.783,0.23837629,0.10765451,0.31769148,0.21592471,0.26696014
m_207,85.35390000000001,27.793,0.24694997,0.10945189,0.33859506,0.23490554,0.2868593
m_208,85.37610000000001,27.789,0.24352346,0.10722836,0.33774164,0.23512173,0.2854391
m_209,85.12729999999999,27.869,0.34826338,0.18189935,0.66399616,0.89981645,0.7694383
m_21,85.13030000000003,27.9236,0.3431797,0.11668552,0.6961916,0.6251797,0.6383387
m_210,85.1377,27.884,0.341987,0.17997351,0.66441536,0.9428252,0.76875263
m_211,85.5727,27.754,0.31415856,0.16200507,0.5665022,0.60889626,0.6355037
m_212,85.14409999999998,27.901,0.3537559,0.17788701,0.6710931,0.73600024,0.61460817
m_213,86.02120000000002,27.679,0.34922227,0.10992693,0.7937917,0.7462258,0.7319559
m_214,85.14940000000001,27.921,0.34580427,0.11687327,0.6809902,0.6276059,0.6235255
m_215,85.1685,27.916,0.34932563,0.17615333,0.6637677,0.7214039,0.60667706
m_216,85.1325,27.927,0.35443518,0.17516375,0.69644314,0.70756924,0.63850707
m_217,85.14679999999998,27.925,0.3528041,0.17537253,0.68543136,0.84041613,0.79248273
m_218,86.00830000000002,27.699,0.34662294,0.10985763,0.78804445,0.7416484,0.7269024
m_219,85.15870000000001,27.925,0.3432394,0.116594814,0.6775194,0.61688566,0.6199443
m_22,85.68619999999999,27.755,0.34376875,0.16401114,0.69060665,0.7510386,0.62650406
m_220,85.5068,27.823,0.30195758,0.16171293,0.5303927,0.5152036,0.46927255
m_221,85.6902,27.779,0.33399612,0.109017976,0.69271827,0.6403836,0.6295404
m_222,86.04880000000003,27.635,0.35562548,0.11008896,0.80744666,0.7569147,0.7440039
m_223,86.06209999999999,27.65,0.3524537,0.11001475,0.8019411,0.7535511,0.7394206
m_224,86.0711,27.684,0.34616652,0.109859005,0.79006374,0.7456991,0.7294852
m_225,86.0718,27.67,0.34878966,0.10992553,0.79521894,0.7492408,0.7338207
m_226,86.07330000000002,27.629,0.35561636,0.110092446,0.8084408,0.75846833,0.7451167
m_227,86.08799999999997,27.67,0.34790757,0.10990571,0.79406345,0.74896437,0.7330171
m_228,86.00830000000002,27.419,0.39994583,0.110966496,0.8838642,0.81352854,0.815159
m_229,85.28890000000001,28.108,0.319565,0.110179126,0.70929724,0.6680473,0.656474
m_23,85.1413,27.9255,0.35253856,0.17531829,0.68919283,0.69848365,0.63147974
m_230,84.41790000000003,28.164,0.3570033,0.11006361,0.80518454,0.77582526,0.74365956
m_231,84.42149999999998,28.183,0.34557876,0.10991076,0.79344285,0.7523717,0.73383397
m_232,85.918,27.246,0.44644824,0.111592144,0.9476138,0.86786157,0.88645554
m_233,86.06299999999999,27.388,0.3861654,0.11061837,0.8534104,0.8115924,0.7857028
m_234,86.06369999999998,27.371,0.37683803,0.110566854,0.84890455,0.7888908,0.7815531
m_235,85.952,27.24,0.45151383,0.16746835,0.94175565,0.9615906,0.8788271
m_236,85.92079999999999,27.219,0.4481225,0.16766582,0.9580046,1.2911627,1.1354591
m_237,86.09879999999998,27.405,0.36207607,0.11014723,0.8136347,0.77827483,0.7502125
m_238,84.3734,28.229,0.30573997,0.10839274,0.69209117,0.716218,0.65457785
m_239,86.10039999999998,27.367,0.36045432,0.1653739,0.79450685,0.8595427,0.73409176
m_24,85.54390000000001,27.805,0.29709056,0.10763656,0.5575086,0.46748164,0.4954927
m_240,86.2262,27.656,0.3155909,0.10897519,0.72924817,0.70879954,0.68209994
m_241,85.89800000000002,27.197,0.45194042,0.16776443,0.96635956,1.3222371,1.1495603
m_242,86.0976,27.349,0.34451097,0.10984361,0.7897253,0.7482752,0.7301468
m_243,86.11130000000003,27.379,0.34119844,0.109755106,0.7830521,0.7437491,0.7246295
m_244,85.95580000000001,27.201,0.44487855,0.11146155,0.9361601,0.91620237,0.8718276
m_245,85.9058,27.15,0.4778608,0.16781455,0.9729737,1.0146044,0.91905355
m_246,86.26049999999998,27.565,0.27880412,0.107490614,0.6431505,0.6541541,0.61811626
m_247,85.95769999999999,27.102,0.40089554,0.16658048,0.87460035,1.1350493,1.0174357
m_248,86.01670000000001,27.112,0.34769598,0.10971749,0.78093344,0.7815068,0.723214
m_249,85.97390000000001,27.081,0.37386888,0.16573396,0.8173673,0.94348013,0.75374025
m_25,86.0335,27.649,0.35413963,0.11005035,0.8038749,0.7537797,0.7407357
m_250,86.0034,27.089,0.35581332,0.16511747,0.7801471,0.9185895,0.7225849
m_251,85.094,27.599,0.40150547,0.13478123,0.70270634,0.6976757,0.6655715
m_252,85.31560000000002,27.575,0.2930755,0.19384852,0.41364047,0.4273264,0.46532804
m_253,85.33260000000001,27.572,0.29095423,0.18767259,0.4130356,0.39966786,0.36593845
m_254,85.26170000000002,27.616,0.2917611,0.2394435,0.3772274,0.38883954,0.34665984
m_255,85.28059999999999,27.613,0.27543297,0.14968075,0.3525939,0.31228253,0.31746852
m_256,85.3836,27.582,0.26774147,0.11597977,0.38967764,0.3050751,0.33927757
m_257,85.32069999999999,27.609,0.25111675,0.19450818,0.3168448,0.32322663,0.34756553
m_258,85.31849999999997,27.611,0.25010496,0.19593349,0.31333092,0.31950584,0.34370926
m_259,85.32799999999997,27.6089,0.2481414,0.19019923,0.31254613,0.3136352,0.34129125
m_26,85.5308,27.821,0.29632816,0.107703485,0.55590266,0.46588174,0.49419
m_260,85.29039999999998,27.622,0.25941384,0.14738578,0.3178448,0.2737033,0.28202546
m_261,85.3544,27.615,0.22896154,0.17702712,0.2890372,0.3129421,0.31028402
m_262,85.3657,27.616,0.23239401,0.17323601,0.2881358,0.2560996,0.24424188
m_263,85.23630000000003,27.668,0.28698844,0.20772934,0.35300592,0.32585618,0.34432378
m_264,85.51499999999999,27.58,0.32379675,0.16546616,0.5554445,0.6089443,0.6225245
m_265,85.2776,27.657,0.25263554,0.2731122,0.27464706,0.29850528,0.31284156
m_266,85.52030000000002,27.583,0.32468405,0.16528809,0.55922884,0.61381304,0.6269695
m_267,85.22370000000001,27.68,0.2947597,0.19981757,0.37472552,0.34365383,0.36497468
m_268,85.29129999999998,27.659,0.23116063,0.2362091,0.24407324,0.24611516,0.26417714
m_269,85.25350000000003,27.674,0.27690938,0.22763544,0.3088778,0.29383218,0.30373836
m_27,85.58389999999997,27.82,0.3189712,0.16278102,0.6118316,0.58808845,0.54948837
m_270,85.2151,27.689,0.29999614,0.19094695,0.3920748,0.35548776,0.3795829
m_271,85.2783,27.672,0.25178856,0.30234775,0.2572158,0.2809025,0.29438975
m_272,85.37220000000002,27.642,0.1809,0.18311328,0.22585186,0.28336343,0.23519349
m_273,85.23689999999999,27.688,0.29166612,0.3150027,0.3395496,0.3621381,0.3314032
m_274,85.51189999999997,27.6,0.31212416,0.16449533,0.52085626,0.48556367,0.4595401
m_275,85.28460000000001,27.679,0.24335612,0.2647488,0.24093282,0.24121808,0.2560485
m_276,85.32709999999997,27.667,0.16888219,0.16457343,0.17480266,0.17737176,0.17735304
m_277,85.32490000000001,27.669,0.16099937,0.18269055,0.17242312,0.19456355,0.17457971
m_278,85.27109999999999,27.688,0.24502215,0.34889132,0.25994843,0.3762075,0.31656978
m_279,85.32229999999998,27.671,0.16005988,0.18260467,0.17047656,0.19191936,0.1722672
m_28,85.70140000000004,27.796,0.33948538,0.16406941,0.6998309,0.7098058,0.63746846
m_280,85.21280000000002,27.707,0.30795398,0.27091238,0.39553234,0.4364816,0.47723117
m_281,85.35809999999998,27.66,0.15900052,0.17766231,0.18212523,0.22016306,0.18760854
m_282,85.32029999999997,27.675,0.1617801,0.16104263,0.16445498,0.1669453,0.16540667
m_283,85.43989999999997,27.637,0.23757419,0.107676804,0.33180588,0.2445876,0.28168067
m_284,85.41179999999997,27.647,0.21607323,0.1606151,0.2630212,0.24017225,0.27641106
m_285,85.3236,27.676,0.15875547,0.15730956,0.16073863,0.16187252,0.16140497
m_286,85.36450000000002,27.666,0.15375148,0.17448096,0.1729082,0.20621006,0.1770151
m_287,85.42989999999998,27.646,0.23134981,0.16066523,0.2980328,0.25957406,0.25057977
m_288,85.32690000000002,27.679,0.14139305,0.17045966,0.15621778,0.19164924,0.15803581
m_289,85.2518,27.709,0.2728704,0.28414246,0.302697,0.27645463,0.2840745
m_29,85.1857,27.9737,0.3337247,0.113916345,0.6924776,0.6254386,0.63413805
m_290,85.375,27.668,0.15427725,0.1738631,0.17374486,0.20597522,0.17789565
m_291,85.36430000000001,27.6749,0.14774558,0.17107704,0.16033043,0.18570738,0.16269681
m_292,85.31669999999997,27.691,0.16455214,0.15657656,0.15943533,0.1496841,0.15821382
m_293,85.37580000000003,27.673,0.15032493,0.17248686,0.16548543,0.19299468,0.16859272
m_294,85.4384,27.657,0.23196271,0.15943937,0.30091572,0.26131576,0.2528643
m_295,85.41359999999997,27.666,0.20407592,0.15756975,0.23867999,0.21508949,0.24813601
m_296,85.42430000000002,27.669,0.2129856,0.15758272,0.25868866,0.23678373,0.27062464
m_297,85.30740000000003,27.7082,0.1758021,0.18387924,0.17620437,0.1809889,0.17681915
m_298,85.3945,27.681,0.17583227,0.15445913,0.18785891,0.17996486,0.19100732
m_299,85.43309999999997,27.669,0.20368868,0.17582008,0.27783576,0.34491536,0.29240122
m_30,85.75990000000002,27.772,0.35106185,0.16454531,0.7316226,0.8893611,0.84464777
m_300,85.43129999999996,27.674,0.20085528,0.17516074,0.27050442,0.33293432,0.28389072
m_301,85.3886,27.689,0.15623708,0.17013337,0.17704886,0.20654097,0.18077199
m_302,85.2672,27.734,0.25036746,0.14916213,0.2857387,0.2054723,0.2522092
m_303,85.44299999999998,27.675,0.20263459,0.17571357,0.29628566,0.40139493,0.3168123
m_304,85.40620000000001,27.692,0.1878975,0.15398411,0.21262607,0.20858787,0.21805069
m_305,84.86070000000001,27.907,0.398082,0.17019945,0.8413973,0.8706235,0.77635956
m_306,84.9031,27.896,0.39328024,0.11406736,0.8262376,0.8305744,0.7624401
m_307,85.30989999999997,27.735,0.20622678,0.19136688,0.21526574,0.21169394,0.22059953
m_308,85.3732,27.715,0.16890906,0.16672817,0.18812554,0.20365794,0.18945314
m_309,85.41329999999999,27.703,0.19193743,0.17131539,0.23317856,0.25471196,0.2407107
m_31,86.07920000000001,27.649,0.35925758,0.110005006,0.8016247,0.78398687,0.73932827
m_310,85.30369999999999,27.746,0.23188105,0.17895295,0.24518992,0.20749985,0.2567508
m_311,85.29989999999998,27.755,0.24162778,0.18182333,0.268888,0.23673202,0.28523254
m_312,84.94780000000003,27.902,0.37603554,0.1147386,0.8056546,0.73962605,0.7430923
m_313,85.3929,27.73,0.19973114,0.15269628,0.2336865,0.23268662,0.2402064
m_314,85.31549999999999,27.765,0.20625196,0.19230007,0.27831993,0.36902896,0.2969965
m_315,85.42160000000001,27.727,0.2085516,0.17210431,0.27377203,0.31284747,0.28616685
m_316,85.48000000000002,27.709,0.25932366,0.15842408,0.37897193,0.3531374,0.32396445
m_317,85.39279999999997,27.743,0.21052247,0.15410931,0.25607255,0.25930578,0.2653431
m_318,85.44870000000003,27.727,0.23929156,0.15647589,0.3252049,0.31574592,0.34568438
m_319,85.33569999999997,27.768,0.22134916,0.18393703,0.2777981,0.31169105,0.29134297
m_32,85.30380000000002,28.082,0.3198745,0.11036498,0.70261896,0.6566652,0.6486858
m_320,85.4436,27.739,0.24138549,0.15647967,0.32910928,0.31891814,0.3500218
m_321,85.29660000000001,27.793,0.26191494,0.119788416,0.357347,0.2554554,0.30874264
m_322,85.3175,27.79,0.26128048,0.17308798,0.3362329,0.30346465,0.36200622
m_323,85.41649999999998,27.754,0.2352785,0.15604962,0.30668584,0.28406557,0.32366875
m_324,85.33730000000003,27.791,0.25242057,0.11152219,0.33285245,0.23785417,0.28222236
m_325,85.33530000000002,27.807,0.25918576,0.11248196,0.37087047,0.2661611,0.3183064
m_326,85.47919999999999,27.757,0.26992857,0.15883236,0.41432798,0.4253764,0.45066535
m_327,85.59460000000001,27.835,0.3117338,0.10839881,0.6293403,0.55187035,0.5673977
m_328,85.1911,27.973,0.33295494,0.11389454,0.68955994,0.6220943,0.6312589
m_329,85.428,27.7004,0.21327014,0.1552227,0.26222605,0.24939701,0.27370304
m_33,85.88710000000003,27.259,0.44656044,0.11160164,0.946137,0.86607313,0.8851572
m_330,86.01049999999998,27.339,0.40880543,0.111108474,0.89880836,0.8262767,0.83049786
m_331,86.0435,27.414,0.39209,0.110838324,0.8730124,0.8059944,0.8043568
m_332,86.04470000000003,27.396,0.3914115,0.110828705,0.8722508,0.8056202,0.8036244
m_333,84.3997,28.197,0.3458869,0.16473737,0.7568573,0.9497981,0.8889956
m_334,84.39069999999998,28.209,0.31747538,0.10907544,0.73447144,0.71350074,0.6867231
m_335,84.37619999999998,28.184,0.33770972,0.16438182,0.7382821,1.0104164,0.8706285
m_336,86.16550000000001,27.592,0.3469334,0.10972748,0.78158414,0.76449317,0.72333103
m_337,84.37829999999997,28.219,0.3060037,0.10866868,0.7086449,0.69686157,0.6670009
m_338,84.37819999999999,28.23,0.31741318,0.16354205,0.6977781,0.82051444,0.6588288
m_339,84.3777,28.234,0.31569868,0.16345274,0.6937269,0.8174354,0.65579927
m_34,86.18029999999999,27.605,0.34541157,0.16491072,0.7686425,0.80700034,0.7128889
m_340,86.18540000000002,27.574,0.3277491,0.10936455,0.7552992,0.7253995,0.702286
m_341,84.36619999999999,28.236,0.29857054,0.108100824,0.6753655,0.7050838,0.64217013
m_342,84.36199999999997,28.228,0.2992745,0.1081305,0.67702204,0.7061841,0.64339256
m_343,84.36810000000003,28.245,0.2896026,0.10800566,0.6700916,0.67224145,0.638285
m_344,86.125,27.397,0.3347643,0.10957765,0.76997393,0.7350855,0.7140089
m_345,84.35750000000002,28.257,0.28382763,0.107503,0.6434287,0.67324895,0.61880356
m_346,86.14279999999997,27.378,0.31535307,0.10897754,0.7286421,0.7083529,0.6815935
m_347,86.13279999999997,27.352,0.33191252,0.16420959,0.730633,0.8411218,0.6831454
m_348,84.41449999999998,27.6851,0.4351768,0.16789487,0.9627771,1.4173297,1.1417024
m_349,85.3236,27.598,0.2625152,0.19266246,0.34495932,0.3605312,0.38100466
m_35,86.22069999999997,27.628,0.32858595,0.16413544,0.72770447,0.8082024,0.6808947
m_350,85.27390000000003,27.636,0.26729447,0.2502899,0.31601164,0.303635,0.28669062
m_351,85.22199999999998,27.667,0.29911807,0.1961193,0.3876845,0.3573558,0.376793
m_352,85.39080000000001,27.632,0.21857527,0.16480659,0.2648919,0.21270452,0.2214754
m_353,85.27789999999999,27.676,0.25182825,0.31595546,0.25511527,0.29357925,0.2948526
m_354,85.22300000000001,27.696,0.30160618,0.29050294,0.37127236,0.41615742,0.45266908
m_355,85.35899999999998,27.658,0.16231276,0.17853,0.1860676,0.2227877,0.19002467
m_356,85.35219999999998,27.661,0.15795492,0.17805058,0.17992838,0.21765134,0.18514849
m_357,85.32640000000004,27.672,0.16311957,0.15997368,0.16619913,0.16619316,0.1675563
m_358,85.24029999999999,27.703,0.28592023,0.29581147,0.3291014,0.3491165,0.31513876
m_359,85.40190000000001,27.698,0.18603228,0.15313984,0.20755628,0.20105761,0.21215619
m_36,86.25490000000002,27.591,0.2876243,0.10789629,0.6646467,0.6677618,0.63377357
m_360,85.32100000000003,27.749,0.21669793,0.16745526,0.23785761,0.22946057,0.24568884
m_361,85.32889999999998,27.756,0.22379383,0.16531269,0.2509925,0.23250526,0.2603967
m_362,85.30520000000001,27.769,0.24360637,0.17805861,0.29518968,0.30237293,0.31507403
m_363,85.39920000000001,27.738,0.20913637,0.15383025,0.25536716,0.26027772,0.26469138
m_364,84.00560000000002,28.2179,0.17181873,0.14232047,0.2803589,0.62806636,0.4368013
m_365,84.36990000000003,28.207,0.30568817,0.10865715,0.7079202,0.6963946,0.6664526
m_366,86.74619999999999,27.7993,0.12856758,0.08927432,0.24549109,0.3595239,0.3149695
m_367,85.95960000000002,27.137,0.41356143,0.11118202,0.90814734,0.8349547,0.8401314
m_368,85.3247,27.596,0.2643052,0.19204201,0.3497433,0.36620766,0.38659453
m_369,85.38670000000002,27.672,0.15771936,0.17326519,0.18067013,0.2144899,0.18545908
m_37,86.25889999999998,27.572,0.2812434,0.10760637,0.6491438,0.65794843,0.6224653
m_370,85.3759,27.699,0.16470072,0.15021242,0.170258,0.1673187,0.17068334
m_371,85.39359999999999,27.695,0.17762858,0.15260226,0.19017582,0.18065211,0.19297561
m_372,85.32,27.739,0.20365275,0.18402222,0.2159529,0.21156023,0.22021413
m_374,88.45760000000001,26.7087,0.028840646,0.03406449,0.020952757,0.060141098,0.03687744
