# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:USGS, Max_dist:250km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_144,84.6258,28.002,0.29254925,0.37943545,0.17043859,0.26431015,0.42361808,0.27185813,1.1104954
m_145,85.538,27.602,0.24074394,0.30663016,0.16685337,0.22469994,0.3112516,0.23618276,0.64327294
m_146,85.3178,27.673,0.17505573,0.1627164,0.18629102,0.17769237,0.1749603,0.16740109,0.17000969
m_147,85.3334,27.668,0.16245054,0.1652071,0.16053805,0.16214946,0.1643666,0.16310473,0.17170107
m_148,85.3231,27.673,0.16959593,0.15825233,0.18027464,0.17182867,0.16966978,0.16226171,0.1657264
m_149,85.3111,27.677,0.17409576,0.17353368,0.17298211,0.17420533,0.17444213,0.17355001,0.1753538
m_15,86.2538,27.602,0.16597725,0.21938606,0.10370098,0.14847226,0.19798729,0.1440767,0.5840652
m_150,85.3341,27.671,0.15886047,0.16214293,0.15776245,0.15850104,0.16035913,0.15994054,0.16716963
m_151,85.3881,27.654,0.17434046,0.18534794,0.16035576,0.17209147,0.18580371,0.17346211,0.22556165
m_152,84.6152,28.03,0.25772253,0.36803514,0.111364484,0.24161565,0.37705365,0.1847808,1.1019982
m_153,85.3327,27.676,0.1669346,0.1457454,0.17233273,0.17479894,0.165947,0.15584254,0.11695335
m_154,85.3075,27.685,0.17954035,0.14432353,0.19552808,0.22170132,0.1810238,0.17690544,0.13609993
m_155,85.2262,27.714,0.26670966,0.28956902,0.27480346,0.25216135,0.29801452,0.31731883,0.41290706
m_156,85.3228,27.684,0.15189056,0.15431353,0.15137842,0.1513658,0.15182607,0.15282792,0.15710688
m_157,85.3114,27.688,0.16618262,0.17062703,0.16542505,0.1650331,0.16622649,0.16842133,0.17728959
m_158,84.6553,27.993,0.24885999,0.36055917,0.11153586,0.23641986,0.36339366,0.18499202,1.1008993
m_159,85.2769,27.708,0.25203732,0.22586909,0.2803403,0.2573357,0.26106438,0.26552033,0.304931
m_16,85.4421,27.705,0.1717406,0.22053228,0.15720277,0.16599363,0.20031866,0.18955812,0.30130064
m_160,85.2609,27.713,0.24478434,0.26005414,0.27020144,0.23430617,0.26134387,0.29361254,0.365308
m_161,85.4047,27.665,0.16751364,0.19082023,0.15814371,0.16442022,0.18169358,0.17402026,0.23998222
m_162,85.4253,27.667,0.19956589,0.19639531,0.17757137,0.20042445,0.22176778,0.1833382,0.29721683
m_163,85.4167,27.671,0.16797192,0.19923551,0.15779838,0.16422364,0.18583603,0.17806871,0.26736513
m_164,84.6433,28.03,0.24666353,0.35713014,0.11134199,0.23410617,0.36405557,0.18411946,1.0891924
m_165,85.4287,27.668,0.2015133,0.1988492,0.1776351,0.2022044,0.22528933,0.18472166,0.30683833
m_166,85.4306,27.669,0.20245689,0.20009825,0.17761995,0.20303701,0.22710195,0.18539956,0.3119421
m_167,85.4357,27.669,0.20606522,0.20437033,0.17795402,0.20649177,0.23309678,0.18789871,0.32854804
m_168,85.439,27.668,0.20866503,0.20735078,0.17828476,0.20902024,0.23734081,0.18968666,0.34021708
m_169,85.4308,27.672,0.20171274,0.19954258,0.1772581,0.20219995,0.22618625,0.18490288,0.3104521
m_17,85.3088,27.781,0.20234755,0.25036302,0.17732403,0.19005215,0.23900063,0.22119339,0.45313603
m_170,85.424,27.676,0.18553089,0.2014984,0.15764886,0.18097545,0.20791738,0.1808301,0.2868895
m_171,85.4286,27.676,0.19627497,0.2004876,0.17662163,0.1940222,0.22027844,0.18314473,0.30138275
m_172,85.4304,27.676,0.19751619,0.20198686,0.1767551,0.19514984,0.22249164,0.18402822,0.3070735
m_173,85.4437,27.673,0.20283616,0.21749456,0.15923303,0.19740738,0.23540877,0.19096637,0.35223043
m_174,85.4872,27.662,0.19644447,0.25648418,0.16231765,0.18796964,0.24158323,0.2107184,0.43035126
m_175,85.441,27.678,0.20442012,0.21050353,0.17734712,0.20137179,0.23497596,0.18891956,0.34083608
m_176,85.3197,27.7218,0.17709142,0.17701879,0.17571239,0.1770434,0.17853849,0.17635414,0.17915542
m_177,85.4712,27.679,0.20785679,0.24300867,0.16049841,0.19834475,0.25360456,0.20252945,0.4441253
m_178,85.4644,27.686,0.20270452,0.23699665,0.15968098,0.19371209,0.24542527,0.19910897,0.41975847
m_179,85.3106,27.74,0.19678763,0.20833287,0.19290629,0.19057465,0.20984995,0.1998269,0.31292278
m_18,85.4695,27.738,0.19037104,0.248813,0.15944484,0.18059364,0.23709093,0.20586832,0.41251838
m_180,85.4867,27.685,0.18916117,0.25174266,0.16111457,0.18200155,0.23368672,0.20828833,0.41968688
m_181,85.3473,27.73,0.1763026,0.17965348,0.16987981,0.1740075,0.18497285,0.17203538,0.25388068
m_182,85.3537,27.73,0.17658563,0.1793285,0.16938564,0.17450617,0.18635324,0.17144866,0.25367346
m_183,85.4236,27.71,0.1763724,0.20766097,0.15539607,0.1701408,0.20194636,0.18175672,0.30800593
m_184,85.3488,27.742,0.17520471,0.20083803,0.1557117,0.16759436,0.19124112,0.180977,0.29189637
m_185,85.4235,27.718,0.1784895,0.21107051,0.15539168,0.17167436,0.20615433,0.18362916,0.32205966
m_186,85.3608,27.739,0.17170249,0.19810663,0.15363893,0.1645831,0.18833071,0.17768155,0.28359258
m_187,85.3682,27.737,0.1713919,0.19704631,0.15300575,0.16456261,0.18855275,0.176567,0.28074577
m_188,85.6204,27.648,0.27600083,0.32598442,0.16682056,0.25652438,0.38434413,0.24610017,0.91592556
m_189,85.3405,27.752,0.18327655,0.21228434,0.16060124,0.17437282,0.20414363,0.1902103,0.32664594
m_19,85.1463,27.8969,0.27046695,0.3394073,0.18154821,0.2460974,0.38331416,0.26735803,0.8313001
m_190,85.4107,27.736,0.19591606,0.20590386,0.17342019,0.19111213,0.22455531,0.18507452,0.3344856
m_191,85.3651,27.751,0.16945077,0.21191041,0.15631248,0.16178674,0.19143826,0.185594,0.32476896
m_192,85.4367,27.73,0.21178742,0.2092865,0.17536831,0.2138402,0.24670196,0.19212055,0.27661216
m_193,85.502,27.71,0.19548729,0.26216254,0.16138381,0.18673427,0.24864005,0.21401049,0.47016504
m_194,85.3439,27.761,0.18294562,0.22204518,0.16208395,0.17332244,0.2085613,0.19534141,0.3571504
m_195,85.4635,27.723,0.19462425,0.24182412,0.1587936,0.18482034,0.23957838,0.20105903,0.44745132
m_196,85.3575,27.759,0.18040664,0.21901366,0.15901414,0.1712708,0.20624843,0.19142143,0.3501583
m_197,85.4194,27.739,0.20143147,0.21222746,0.17437682,0.19618526,0.23491547,0.18893601,0.36038107
m_198,85.4597,27.73,0.1835423,0.23961274,0.15858153,0.1750695,0.22450113,0.2007002,0.37580553
m_199,85.375,27.757,0.17143217,0.21847749,0.15701874,0.16354999,0.1973565,0.18938698,0.3510955
m_20,86.0163,27.663,0.2383342,0.34422275,0.110566676,0.22574712,0.35988063,0.18046823,1.0346692
m_200,85.3477,27.769,0.18867537,0.22868319,0.16297536,0.17829125,0.21945634,0.19935885,0.3848479
m_201,85.3752,27.765,0.15613976,0.22099869,0.10368458,0.15318368,0.18154831,0.13224174,0.3188294
m_202,85.3706,27.769,0.17598693,0.22807609,0.15961765,0.16721503,0.2062961,0.19640796,0.3280501
m_203,85.4329,27.749,0.18781744,0.2340354,0.15755336,0.17832568,0.22826031,0.19684745,0.41759595
m_204,85.4536,27.744,0.15926409,0.23109114,0.10372801,0.15946177,0.19589274,0.13756552,0.38497743
m_205,85.3738,27.773,0.1790492,0.23183891,0.16007075,0.16980693,0.2119394,0.19860356,0.3415648
m_206,85.3634,27.783,0.15543728,0.22829945,0.10651514,0.15495946,0.1853951,0.13951962,0.36783463
m_207,85.3539,27.793,0.1613279,0.23608778,0.10837771,0.1600694,0.19532637,0.14385405,0.3967146
m_208,85.3761,27.789,0.15891929,0.23303618,0.10619309,0.15800256,0.19329222,0.14092135,0.39014375
m_209,85.1273,27.869,0.30215505,0.33850613,0.18511309,0.28213394,0.42478642,0.27137873,0.98333627
m_21,85.1303,27.9236,0.23012069,0.32691512,0.11683537,0.2196769,0.3318145,0.18159057,0.87168807
m_210,85.1377,27.884,0.3042663,0.33414474,0.18315981,0.2869491,0.42896715,0.2691362,0.9869656
m_211,85.5727,27.754,0.24137142,0.30361336,0.16449305,0.22235918,0.33767608,0.23504317,0.7982788
m_212,85.1441,27.901,0.2709815,0.34035742,0.18106696,0.24647258,0.3849364,0.26732102,0.8386814
m_213,86.0212,27.679,0.23717697,0.34232143,0.11051085,0.22451615,0.36057252,0.18002948,1.0278794
m_214,85.1494,27.921,0.23470458,0.33047035,0.1170103,0.22201538,0.33695257,0.18093671,0.85311246
m_215,85.1685,27.916,0.2666829,0.33706754,0.17929368,0.24238415,0.38088736,0.26455262,0.83021545
m_216,85.1325,27.927,0.25589612,0.33973435,0.17838064,0.23516774,0.36878145,0.26642022,0.87279785
m_217,85.1468,27.925,0.28555533,0.3425531,0.17857815,0.2607098,0.41546145,0.26575327,1.0272789
m_218,86.0083,27.699,0.2359819,0.34039664,0.1104476,0.22330216,0.36102366,0.17954142,1.0197114
m_219,85.1587,27.925,0.23124714,0.32778737,0.116714776,0.21945406,0.33276507,0.18025549,0.84745324
m_22,85.6862,27.755,0.25797725,0.33299878,0.16705245,0.23446056,0.3787073,0.25115594,0.85093653
m_220,85.5068,27.823,0.22197364,0.2922685,0.16406816,0.20497334,0.3080901,0.23143293,0.62987167
m_221,85.6902,27.779,0.22452386,0.32193792,0.10922063,0.21256796,0.33352083,0.1709952,0.85548
m_222,86.0488,27.635,0.23278083,0.3349933,0.1103024,0.21980052,0.3407684,0.17834434,1.0022733
m_223,86.0621,27.65,0.23029797,0.33085427,0.110171035,0.21714956,0.33763912,0.17735569,0.9874139
m_224,86.0711,27.684,0.22977212,0.32997409,0.110140465,0.2165754,0.34324107,0.17714906,0.9845264
m_225,86.0718,27.67,0.22905298,0.3287703,0.11010225,0.21581341,0.33832282,0.17685507,0.9800476
m_226,86.0733,27.629,0.22577643,0.32327366,0.1099202,0.21233743,0.3224316,0.17549615,0.95962405
m_227,86.088,27.67,0.22480272,0.3216291,0.10986032,0.21128033,0.32760918,0.17509468,0.95401484
m_228,86.0083,27.419,0.2233502,0.31913602,0.10980276,0.20977046,0.27727422,0.17447522,0.9439097
m_229,85.2889,28.108,0.22100984,0.31599286,0.11067189,0.2083751,0.3482825,0.1740735,0.902554
m_23,85.1413,27.9255,0.2550438,0.33854777,0.17853567,0.23448487,0.36667824,0.2660436,0.86449695
m_230,84.4179,28.164,0.21800587,0.30801228,0.10921754,0.20200227,0.2911041,0.17053057,0.8904131
m_231,84.4215,28.183,0.21212581,0.29982617,0.109063946,0.19754502,0.28554043,0.16958074,0.8774028
m_232,85.918,27.246,0.19841447,0.27634797,0.10792541,0.1831392,0.22978114,0.1628096,0.78653044
m_233,86.063,27.388,0.200764,0.277837,0.10770695,0.18354093,0.23467849,0.1618116,0.7753205
m_234,86.0637,27.371,0.19353476,0.26783696,0.107409395,0.17786074,0.22261065,0.16025667,0.7565918
m_235,85.952,27.24,0.21001339,0.27581736,0.1645454,0.18627334,0.24088112,0.23635577,0.7406083
m_236,85.9208,27.219,0.24377236,0.2821509,0.16387403,0.21176615,0.2833552,0.2330148,0.90940756
m_237,86.0988,27.405,0.18936338,0.2588201,0.10661328,0.1719229,0.22122408,0.15633792,0.7111379
m_238,84.3734,28.229,0.19657518,0.26670146,0.10695105,0.17742975,0.24920224,0.1580189,0.73179114
m_239,86.1004,27.367,0.20252663,0.25854316,0.16274923,0.17644538,0.22847116,0.2280797,0.6724153
m_24,85.5439,27.805,0.19724984,0.28526604,0.10746315,0.19094513,0.2773249,0.15950505,0.66291535
m_240,86.2262,27.656,0.18031448,0.2446241,0.10584566,0.16368543,0.22671634,0.1528879,0.6736819
m_241,85.898,27.197,0.23654522,0.27044362,0.16265707,0.20383611,0.2719071,0.22740504,0.8575096
m_242,86.0976,27.349,0.17847984,0.24140611,0.10562034,0.1617619,0.20063353,0.15181403,0.6616226
m_243,86.1113,27.379,0.17840315,0.24127693,0.10560884,0.16168237,0.20212258,0.15176813,0.6611334
m_244,85.9558,27.201,0.18619251,0.24477512,0.105273455,0.16491418,0.20865496,0.15023503,0.6444905
m_245,85.9058,27.15,0.18121246,0.22557312,0.158975,0.15527143,0.19867222,0.21280839,0.5595865
m_246,86.2605,27.565,0.15993758,0.20878169,0.10261627,0.14211868,0.18658835,0.1400953,0.5469904
m_247,85.9577,27.102,0.18716668,0.20959146,0.15401071,0.15356979,0.20353517,0.19661891,0.60976183
m_248,86.0167,27.112,0.14949729,0.1848846,0.098883875,0.12819222,0.158881,0.12808625,0.4464495
m_249,85.9739,27.081,0.16486068,0.19006853,0.15149884,0.13532633,0.1752967,0.19009757,0.42340264
m_25,86.0335,27.649,0.23647584,0.3411286,0.11048346,0.22373761,0.3525087,0.17978005,1.0243104
m_250,86.0034,27.089,0.16531639,0.19013657,0.15139583,0.1355672,0.17588495,0.18985635,0.42218104
m_251,85.094,27.599,0.28154796,0.3644855,0.1349267,0.2669314,0.334778,0.20402102,0.8510169
m_252,85.3156,27.575,0.2410647,0.27778837,0.1962873,0.23122641,0.27060965,0.24430154,0.4950714
m_253,85.3326,27.572,0.22856602,0.27435747,0.18998086,0.21943581,0.2559722,0.23808411,0.42597753
m_254,85.2617,27.616,0.25505808,0.28026697,0.24277925,0.24520865,0.27760962,0.28157094,0.3821348
m_255,85.2806,27.613,0.21619481,0.2620144,0.14895806,0.2154925,0.2342438,0.1788696,0.3481765
m_256,85.3836,27.582,0.18179587,0.2496574,0.11526885,0.18425885,0.20724022,0.15083343,0.39773798
m_257,85.3207,27.609,0.21852732,0.24231964,0.19640195,0.21278316,0.23892726,0.22589932,0.35437226
m_258,85.3185,27.611,0.21835321,0.24139868,0.19781913,0.21275134,0.23814727,0.22637714,0.34911215
m_259,85.328,27.6089,0.21341786,0.23919198,0.19199064,0.2079545,0.23318818,0.22111402,0.34882483
m_26,85.5308,27.821,0.19686474,0.28479907,0.10752622,0.19040638,0.27760586,0.15955149,0.6629497
m_260,85.2904,27.622,0.2045552,0.24795178,0.14647046,0.2053995,0.21810813,0.17112197,0.30479157
m_261,85.3544,27.615,0.20905404,0.22287709,0.17844522,0.2048851,0.22967257,0.20439325,0.3185865
m_262,85.3657,27.616,0.18451446,0.22261561,0.17459822,0.18103243,0.20118776,0.20091316,0.27247307
m_263,85.2363,27.668,0.24668384,0.2785596,0.20772918,0.2478847,0.26583263,0.236595,0.37274417
m_264,85.515,27.58,0.25271204,0.3067376,0.16787322,0.23682477,0.32441387,0.23644637,0.74022937
m_265,85.2776,27.657,0.25262788,0.25055668,0.27606884,0.24742821,0.26283777,0.28363392,0.29952762
m_266,85.5203,27.583,0.252997,0.30739594,0.16769463,0.23691358,0.32614103,0.23666781,0.7466803
m_267,85.2237,27.68,0.2472365,0.28500447,0.19983344,0.24697578,0.27174112,0.23455353,0.4086805
m_268,85.2913,27.659,0.22233276,0.22869305,0.2378345,0.21945633,0.2280297,0.24260412,0.25416586
m_269,85.2535,27.674,0.25144833,0.271898,0.22759567,0.25232238,0.26196602,0.24506065,0.31751668
m_27,85.5839,27.82,0.22524641,0.30799028,0.16550708,0.20966361,0.3262625,0.24139692,0.7392548
m_270,85.2151,27.689,0.2454068,0.28889564,0.19091477,0.24422398,0.27386937,0.22974609,0.43610668
m_271,85.2783,27.672,0.2620153,0.25226626,0.30551645,0.25722516,0.26691315,0.30218276,0.27928254
m_272,85.3722,27.642,0.19468603,0.1807576,0.18481354,0.19986247,0.2052106,0.17985149,0.23802248
m_273,85.2369,27.688,0.2793607,0.2870024,0.32029375,0.26700312,0.3000001,0.34819955,0.36721182
m_274,85.5119,27.6,0.22226591,0.29361275,0.16677551,0.21092953,0.28104714,0.23098224,0.58444613
m_275,85.2846,27.679,0.24189003,0.2427941,0.26595154,0.238914,0.2434104,0.26321813,0.24939741
m_276,85.3271,27.667,0.16691358,0.16841272,0.16486093,0.16675743,0.16902272,0.16718674,0.17500994
m_277,85.3249,27.669,0.17372324,0.16208607,0.18377766,0.17611279,0.17454387,0.1661317,0.17210127
m_278,85.2711,27.688,0.3061485,0.25222355,0.3539381,0.3110971,0.31538078,0.34841686,0.30795702
m_279,85.3223,27.671,0.17310745,0.16125855,0.18365452,0.17554827,0.17347272,0.16553247,0.16982126
m_28,85.7014,27.796,0.24259074,0.3291728,0.16719256,0.22328192,0.36329815,0.2521757,0.86730003
m_280,85.2128,27.707,0.28315982,0.30038026,0.27526113,0.26722434,0.32302302,0.32365194,0.5267048
m_281,85.3581,27.66,0.176723,0.16038401,0.1788709,0.18244937,0.17930317,0.16554111,0.13421705
m_282,85.3203,27.675,0.16239382,0.16185847,0.16117212,0.16252853,0.16297968,0.16177529,0.16380611
m_283,85.4399,27.637,0.15922758,0.2242188,0.106785394,0.16229536,0.18445623,0.13613902,0.33235905
m_284,85.4118,27.647,0.17571683,0.20885415,0.16162136,0.1717033,0.19546533,0.18523167,0.29233086
m_285,85.3236,27.676,0.15842497,0.15863648,0.15739372,0.1584097,0.15904826,0.15815493,0.16070184
m_286,85.3645,27.666,0.17099573,0.15502815,0.17551593,0.17665665,0.17255077,0.16094996,0.12672499
m_287,85.4299,27.646,0.17745948,0.22197656,0.16189535,0.1727816,0.20173699,0.19243863,0.29192457
m_288,85.3269,27.679,0.16540113,0.14378422,0.17121567,0.17314894,0.16405386,0.15425755,0.11438487
m_289,85.2518,27.709,0.2370904,0.2668693,0.28779712,0.23084548,0.2531707,0.31324607,0.33227158
m_29,85.1857,27.9737,0.22535957,0.32187226,0.114137605,0.21449985,0.3330476,0.17791902,0.8714985
m_290,85.375,27.668,0.17065562,0.15571597,0.17493412,0.176113,0.172486,0.16087101,0.127846
m_291,85.3643,27.6749,0.16421308,0.14936097,0.17192371,0.16924603,0.1636946,0.15576237,0.11759611
m_292,85.3167,27.691,0.15754408,0.16403931,0.15633217,0.15593578,0.15748514,0.16066293,0.17368665
m_293,85.3758,27.673,0.16649711,0.15201916,0.17345524,0.1716325,0.16706866,0.15786627,0.12120726
m_294,85.4384,27.657,0.1769404,0.22260328,0.1606528,0.17190035,0.20299512,0.19210109,0.29737455
m_295,85.4136,27.666,0.16781256,0.19835886,0.1583599,0.16428408,0.1849686,0.17791446,0.2631955
m_296,85.4243,27.669,0.17382726,0.20668778,0.15850417,0.16926074,0.1952968,0.182381,0.29235828
m_297,85.3074,27.7082,0.1784282,0.17616741,0.18423061,0.17836048,0.17886412,0.17924465,0.22757708
m_298,85.3945,27.681,0.1606063,0.1736067,0.15478443,0.15837902,0.16883606,0.16380948,0.19818655
m_299,85.4331,27.669,0.20421539,0.20218392,0.17778245,0.204715,0.23004597,0.18662228,0.3200126
m_30,85.7599,27.772,0.27722117,0.34363914,0.16781023,0.25114477,0.42171457,0.25616825,1.1022977
m_300,85.4313,27.674,0.20150802,0.19952498,0.17705259,0.20190513,0.22613335,0.18478742,0.31087175
m_301,85.3886,27.689,0.16951609,0.15761657,0.17111771,0.17393933,0.17359945,0.16040878,0.1359041
m_302,85.2672,27.734,0.18304834,0.24152933,0.14779815,0.18350926,0.19900757,0.17647792,0.3284041
m_303,85.443,27.675,0.21175034,0.20224826,0.17779377,0.21834557,0.24042852,0.19031729,0.25278622
m_304,85.4062,27.692,0.16940346,0.18527094,0.15448204,0.16570465,0.18389298,0.17024623,0.23591563
m_305,84.8607,27.907,0.27397266,0.3696165,0.17343488,0.2514853,0.39628258,0.2726157,1.0591948
m_306,84.9031,27.896,0.2664942,0.3652966,0.11426554,0.24676165,0.3849771,0.18606983,1.0385646
m_307,85.3099,27.735,0.19310561,0.20451139,0.19214624,0.1870827,0.20341758,0.19719046,0.29851463
m_308,85.3732,27.715,0.17103156,0.16926719,0.16754001,0.17070958,0.17880023,0.1642472,0.22084366
m_309,85.4133,27.703,0.18350801,0.19044317,0.17278104,0.1803458,0.20266995,0.1754555,0.26878846
m_31,86.0792,27.649,0.23364346,0.33026174,0.109917074,0.2170219,0.33737838,0.17548777,0.9596402
m_310,85.3037,27.746,0.18839604,0.22628397,0.17934702,0.17872104,0.20611955,0.21005143,0.34190285
m_311,85.2999,27.755,0.1974316,0.23567982,0.18252333,0.18671893,0.2211901,0.21748783,0.37659058
m_312,84.9478,27.902,0.24394412,0.34923732,0.11492516,0.23226462,0.35364982,0.18561502,1.0097945
m_313,85.3929,27.73,0.17836247,0.19683571,0.1531442,0.17231788,0.19917603,0.17696093,0.285686
m_314,85.3155,27.765,0.21821603,0.20744419,0.19392769,0.23021847,0.2417171,0.21033221,0.28254202
m_315,85.4216,27.727,0.19746327,0.2066179,0.17382629,0.19299473,0.2271872,0.185505,0.3361668
m_316,85.48,27.709,0.1975434,0.25008932,0.16002367,0.18738309,0.24548936,0.20591873,0.40833893
m_317,85.3928,27.743,0.18634933,0.20741645,0.15471531,0.17908601,0.21273308,0.18364057,0.3242437
m_318,85.4487,27.727,0.1932486,0.23291604,0.15772066,0.1839627,0.23438044,0.19607928,0.40958834
m_319,85.3357,27.768,0.2098434,0.21995096,0.18551052,0.20431527,0.23834808,0.20243299,0.38539517
m_32,85.3038,28.082,0.2204667,0.31542623,0.11081021,0.20815837,0.34465927,0.17388651,0.89195234
m_320,85.4436,27.739,0.19384055,0.23450005,0.15769394,0.18404672,0.23674625,0.19707742,0.4193063
m_321,85.2966,27.793,0.17528006,0.25037768,0.11875344,0.17302136,0.21077332,0.15753485,0.42881408
m_322,85.3175,27.79,0.20418733,0.2537422,0.17432654,0.19138242,0.24554682,0.22056547,0.47664618
m_323,85.4165,27.754,0.18681155,0.22910923,0.1570791,0.17740418,0.22443224,0.19427057,0.39693817
m_324,85.3373,27.791,0.16759287,0.24170987,0.11040376,0.1643595,0.20099875,0.14579898,0.39336562
