# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
m_136,85.3121,27.662,0.17539449,0.20859034,0.19769864,0.23177639,0.2017384
m_137,84.6188,28.0,0.4644567,0.112070166,0.9719236,0.9125254,0.87865436
m_138,85.3043,27.668,0.18351193,0.21984866,0.2014907,0.23211497,0.2052043
m_139,84.6435,27.971,0.46403688,0.16979837,0.97685987,1.1576129,1.1183485
m_14,86.2435,27.622,0.30606115,0.10856231,0.71856695,0.6704211,0.6488245
m_140,85.3323,27.661,0.17104083,0.16668242,0.18195924,0.18566984,0.18412143
m_141,84.6272,27.995,0.46533248,0.16958214,0.97138107,1.0238723,0.87816316
m_142,85.319,27.667,0.1634607,0.19186547,0.17982106,0.20513703,0.18164228
m_143,85.5224,27.604,0.34773573,0.16584858,0.569052,0.51279014,0.49545097
m_144,84.6258,28.002,0.46386746,0.1695373,0.96977925,1.0220965,0.87603396
m_145,85.538,27.602,0.3600362,0.16609922,0.6035678,0.58598226,0.52843344
m_146,85.3178,27.673,0.15825015,0.18558583,0.17025949,0.19115813,0.1711146
m_147,85.3334,27.668,0.16464095,0.16033626,0.1698819,0.16960101,0.17100613
m_148,85.3231,27.673,0.15408757,0.17960808,0.16547084,0.18453623,0.16606554
m_149,85.3111,27.677,0.17267932,0.17289945,0.17501424,0.17683238,0.17536803
m_15,86.2538,27.602,0.2928183,0.108021125,0.6872509,0.65141237,0.6262857
m_150,85.3341,27.671,0.16225415,0.15762834,0.16535959,0.16342758,0.16610663
m_151,85.3881,27.654,0.19098763,0.16004539,0.2158639,0.21681052,0.22150113
m_152,84.6152,28.03,0.45424548,0.11192314,0.96244407,0.87532777,0.8665402
m_153,85.3327,27.676,0.13988806,0.17180958,0.15923847,0.19518794,0.16121563
m_154,85.3075,27.685,0.1333423,0.19509052,0.17674248,0.26285514,0.19011307
m_155,85.2262,27.714,0.32103506,0.2731434,0.3827227,0.38861713,0.36493036
m_156,85.3228,27.684,0.15517734,0.15143387,0.15303469,0.14943747,0.15263939
m_157,85.3114,27.688,0.17269766,0.16557442,0.16780959,0.16109167,0.16726737
m_158,84.6553,27.993,0.4540327,0.112175874,0.9700983,0.84691197,0.8771185
m_159,85.2769,27.708,0.22341211,0.2787095,0.2481537,0.31873646,0.27778018
m_16,85.4421,27.705,0.2542252,0.15714934,0.3132761,0.2579548,0.26051715
m_160,85.2609,27.713,0.27805632,0.26895207,0.2910273,0.28800744,0.33893868
m_161,85.4047,27.665,0.20514718,0.15798253,0.22792603,0.21029836,0.23540796
m_162,85.4253,27.667,0.2064472,0.17690812,0.27429596,0.33136377,0.2876801
m_163,85.4167,27.671,0.22058874,0.1576923,0.24993181,0.22201619,0.26024017
m_164,84.6433,28.03,0.44440633,0.111967765,0.9601401,0.83796906,0.8641205
m_165,85.4287,27.668,0.20985004,0.17697713,0.28189695,0.341953,0.29624563
m_166,85.4306,27.669,0.21177234,0.17697266,0.28599182,0.34759858,0.30093038
m_167,85.4357,27.669,0.21764536,0.17730027,0.29923412,0.36669442,0.3161508
m_168,85.439,27.668,0.22158025,0.17761828,0.30853802,0.3804229,0.32684302
m_169,85.4308,27.672,0.2110761,0.17662233,0.28424668,0.34440663,0.29874912
m_17,85.3088,27.781,0.2825515,0.1773014,0.3391765,0.2937294,0.36121327
m_170,85.424,27.676,0.21828413,0.15755197,0.26464537,0.27260607,0.27645135
m_171,85.4286,27.676,0.21359125,0.17600037,0.27611458,0.31556153,0.28920716
m_172,85.4304,27.676,0.21557245,0.17613192,0.2806611,0.32171845,0.2942926
m_173,85.4437,27.673,0.23908004,0.15910608,0.31723407,0.349994,0.33632827
m_174,85.4872,27.662,0.3113588,0.16212189,0.43905956,0.3802247,0.3787934
m_175,85.441,27.678,0.22750168,0.17673239,0.30751488,0.35815984,0.3247402
m_176,85.3197,27.7218,0.17762502,0.17570263,0.18078235,0.18270999,0.1812501
m_177,85.4712,27.679,0.27915508,0.16033642,0.38703117,0.39294228,0.41560057
m_178,85.4644,27.686,0.27142686,0.15956923,0.36779758,0.3686316,0.39312294
m_179,85.3106,27.74,0.21691988,0.19260752,0.23037437,0.2287359,0.23695098
m_18,85.4695,27.738,0.29445526,0.15938185,0.41068777,0.3486354,0.34695303
m_180,85.4867,27.685,0.30493084,0.16097464,0.42725718,0.3575424,0.36601946
m_181,85.3473,27.73,0.18377051,0.16972932,0.20023094,0.20592159,0.20054388
m_182,85.3537,27.73,0.18374878,0.16921583,0.20351389,0.21193962,0.20423292
m_183,85.4236,27.71,0.22956492,0.1553954,0.27239406,0.25015035,0.28236282
m_184,85.3488,27.742,0.21404092,0.15593858,0.22662193,0.20277978,0.22928126
m_185,85.4235,27.718,0.23387372,0.15540186,0.28093967,0.25817153,0.29136163
m_186,85.3608,27.739,0.21187384,0.15384328,0.22644016,0.20176212,0.22905098
m_187,85.3682,27.737,0.21078496,0.15318632,0.2279071,0.20505546,0.23076083
m_188,85.6204,27.648,0.40348244,0.16653275,0.7388196,0.87344253,0.83826447
m_189,85.3405,27.752,0.2293815,0.16083264,0.24931987,0.22435553,0.25509518
m_19,85.1463,27.8969,0.4109973,0.18102318,0.7523312,0.7777484,0.67550635
m_190,85.4107,27.736,0.2196417,0.17299953,0.28311965,0.31143034,0.292748
m_191,85.3651,27.751,0.2348443,0.156488,0.25728986,0.20936997,0.26317343
m_192,85.4367,27.73,0.22204648,0.17488442,0.32606384,0.41463712,0.3455471
m_193,85.502,27.71,0.31828693,0.16124263,0.4689492,0.39592397,0.4023413
m_194,85.3439,27.761,0.24456273,0.16225049,0.27291223,0.2343217,0.28131512
m_195,85.4635,27.723,0.28037408,0.15872726,0.38066596,0.34785673,0.4044963
m_196,85.3575,27.759,0.24113029,0.15916392,0.27223068,0.23471226,0.2798958
m_197,85.4194,27.739,0.22823282,0.17394607,0.3044334,0.34091926,0.3166086
m_198,85.4597,27.73,0.28242412,0.1585572,0.37885126,0.31636384,0.3184628
m_199,85.375,27.757,0.24516106,0.15715066,0.2797368,0.22561519,0.28802058
m_20,86.0163,27.663,0.45599303,0.11164026,0.96640027,0.8412689,0.8743317
m_200,85.3477,27.769,0.25388393,0.16311863,0.2952624,0.25955883,0.30645436
m_201,85.3752,27.765,0.25647616,0.104893945,0.2997697,0.20813979,0.24594405
m_202,85.3706,27.769,0.2592217,0.1597349,0.30621508,0.24457018,0.25172102
m_203,85.4329,27.749,0.26775074,0.15756753,0.34794074,0.30936325,0.36537704
m_204,85.4536,27.744,0.2780127,0.10484529,0.38295612,0.26857194,0.3214554
m_205,85.3738,27.773,0.26357964,0.16015229,0.3185172,0.2572948,0.26247835
m_206,85.3634,27.783,0.2694534,0.10772733,0.33909124,0.22348344,0.281492
m_207,85.3539,27.793,0.27962738,0.10958842,0.36272588,0.243468,0.30322993
m_208,85.3761,27.789,0.27616712,0.107383095,0.36255762,0.24389178,0.3020922
m_209,85.1273,27.869,0.3954861,0.18449667,0.74500203,0.9577574,0.8499701
m_21,85.1303,27.9236,0.40588388,0.117743045,0.789096,0.6666853,0.70708525
m_210,85.1377,27.884,0.38690746,0.18258394,0.74765164,1.0040236,0.8496253
m_211,85.5727,27.754,0.3718219,0.16437148,0.6462076,0.6570095,0.71366674
m_212,85.1441,27.901,0.41135332,0.18052107,0.75773627,0.78435165,0.679924
m_213,86.0212,27.679,0.45118278,0.11159222,0.9614404,0.8367218,0.8677587
m_214,85.1494,27.921,0.40790337,0.11791515,0.7709681,0.6686199,0.6895189
m_215,85.1685,27.916,0.40567225,0.17877412,0.7503227,0.76791704,0.6698921
m_216,85.1325,27.927,0.41589895,0.1778445,0.7897969,0.7545314,0.7072297
m_217,85.1468,27.925,0.4061984,0.17803064,0.77631754,0.89520806,0.8762539
m_218,86.0083,27.699,0.4458905,0.111527,0.95420146,0.829886,0.8591297
m_219,85.1587,27.925,0.4058969,0.11764832,0.76824164,0.65788305,0.6864239
m_22,85.6862,27.755,0.4185378,0.16686793,0.80759746,0.8215233,0.71786755
m_220,85.5068,27.823,0.3554317,0.16399376,0.6022101,0.5514057,0.52046615
m_221,85.6902,27.779,0.41340092,0.11032493,0.8130168,0.70069575,0.721392
m_222,86.0488,27.635,0.46259445,0.1117232,0.9763208,0.8511281,0.88613915
m_223,86.0621,27.65,0.45776227,0.11168021,0.97195643,0.8470812,0.879927
m_224,86.0711,27.684,0.44774285,0.11157788,0.9611166,0.8371917,0.86589885
m_225,86.0718,27.67,0.45169777,0.11162081,0.9657354,0.84139884,0.8716674
m_226,86.0733,27.629,0.46358365,0.11174224,0.9790311,0.8539499,0.88894546
m_227,86.088,27.67,0.45168275,0.111626156,0.9666407,0.84241253,0.8724333
m_228,86.0083,27.419,0.3665757,0.11035407,0.84101313,0.7456485,0.7439236
m_229,85.2889,28.108,0.37894693,0.11156704,0.82762796,0.7154825,0.7301332
m_23,85.1413,27.9255,0.41380298,0.1779987,0.7817759,0.7450532,0.6995786
m_230,84.4179,28.164,0.42792028,0.11135777,0.9345953,0.83382887,0.83352196
m_231,84.4215,28.183,0.41690177,0.11129163,0.9282781,0.8121724,0.8268019
m_232,85.918,27.246,0.19466454,0.10080407,0.4262227,0.4845315,0.44339046
m_233,86.063,27.388,0.3358611,0.10940553,0.7708108,0.71879166,0.68731284
m_234,86.0637,27.371,0.3099295,0.10872912,0.72640485,0.6740061,0.65395063
m_235,85.952,27.24,0.20637229,0.15462282,0.429369,0.542975,0.44596922
m_236,85.9208,27.219,0.20908578,0.15215158,0.3898659,0.67547363,0.5267744
m_237,86.0988,27.405,0.3452098,0.109702036,0.792897,0.72908485,0.70476466
m_238,84.3734,28.229,0.41638923,0.11114124,0.91552246,0.83737713,0.8136062
m_239,86.1004,27.367,0.31196284,0.16443117,0.6985087,0.7521009,0.63393176
m_24,85.5439,27.805,0.35690007,0.10858258,0.6363146,0.5023988,0.5529919
m_240,86.2262,27.656,0.32953504,0.10936926,0.7708452,0.702643,0.68786013
m_241,85.898,27.197,0.19725055,0.14965546,0.35619566,0.6482205,0.49508587
m_242,86.0976,27.349,0.28080007,0.107484594,0.65722865,0.63247675,0.60465324
m_243,86.1113,27.379,0.30637503,0.10858851,0.71875566,0.6699204,0.6486424
m_244,85.9558,27.201,0.1835383,0.09839733,0.37765148,0.48134634,0.40859193
m_245,85.9058,27.15,0.16234715,0.14533515,0.30923125,0.4520725,0.35597983
m_246,86.2605,27.565,0.27990714,0.10742273,0.65555936,0.63225186,0.60392493
m_247,85.9577,27.102,0.16319188,0.14156489,0.27707812,0.5205715,0.41658512
m_248,86.0167,27.112,0.14940573,0.092586264,0.29120606,0.4031314,0.34181428
m_249,85.9739,27.081,0.14894381,0.13943484,0.2623566,0.4398597,0.31760114
m_25,86.0335,27.649,0.45932674,0.11168348,0.9715717,0.8464032,0.8804113
m_250,86.0034,27.089,0.152909,0.14067535,0.27096346,0.45239288,0.32496798
m_251,85.094,27.599,0.281544,0.13155372,0.54207873,0.5463563,0.49359643
m_252,85.3156,27.575,0.22777428,0.19211803,0.34435233,0.3554255,0.3694869
m_253,85.3326,27.572,0.22685304,0.18606369,0.34605026,0.333982,0.29240626
m_254,85.2617,27.616,0.24564998,0.23888083,0.33909193,0.3448969,0.2981005
m_255,85.2806,27.613,0.23221022,0.1480865,0.3177799,0.27770618,0.2737737
m_256,85.3836,27.582,0.22666995,0.11462797,0.3504822,0.26951742,0.2911522
m_257,85.3207,27.609,0.21833757,0.19397365,0.28933254,0.2906346,0.3039684
m_258,85.3185,27.611,0.21820119,0.19543168,0.28692976,0.28808263,0.30161208
m_259,85.328,27.6089,0.21689045,0.18970124,0.28641286,0.28284743,0.2996372
m_26,85.5308,27.821,0.35511455,0.1086512,0.6343661,0.50006187,0.5505238
m_260,85.2904,27.622,0.22676106,0.14604227,0.2932357,0.24880034,0.24993044
m_261,85.3544,27.615,0.20909218,0.17684916,0.27287075,0.28999546,0.28218603
m_262,85.3657,27.616,0.21599402,0.17317906,0.27494678,0.23960751,0.22499207
m_263,85.2363,27.668,0.28099713,0.20755321,0.35065454,0.31884027,0.33618376
m_264,85.515,27.58,0.32616377,0.16647597,0.56346226,0.5935434,0.6111249
m_265,85.2776,27.657,0.24001206,0.27377975,0.2680155,0.28847575,0.2995512
m_266,85.5203,27.583,0.3319471,0.16641785,0.57310075,0.6040345,0.6234041
m_267,85.2237,27.68,0.29940718,0.19993661,0.37945125,0.3424481,0.36558682
m_268,85.2913,27.659,0.22296874,0.23650165,0.23920408,0.23937747,0.2549686
m_269,85.2535,27.674,0.2748153,0.22753811,0.3081973,0.29070926,0.30030784
m_27,85.5839,27.82,0.38395998,0.16540672,0.7068745,0.63581896,0.61868846
m_270,85.2151,27.689,0.31336528,0.19123387,0.40253633,0.35899565,0.38747337
m_271,85.2783,27.672,0.24631415,0.30338824,0.25526166,0.27773467,0.29015478
m_272,85.3722,27.642,0.17507035,0.18364452,0.22371063,0.27698198,0.22906388
m_273,85.2369,27.688,0.29949665,0.31741688,0.34659627,0.36572182,0.33745995
m_274,85.5119,27.6,0.33524883,0.1658654,0.54756325,0.49100292,0.47337458
m_275,85.2846,27.679,0.24214642,0.26515055,0.2401313,0.24020448,0.2546326
m_276,85.3271,27.667,0.1669506,0.16460663,0.17371322,0.17558612,0.17511259
m_277,85.3249,27.669,0.15743743,0.183022,0.17134888,0.19270572,0.1724689
m_278,85.2711,27.688,0.23943463,0.35096076,0.26186565,0.378818,0.31969938
m_279,85.3223,27.671,0.156653,0.18292683,0.16949898,0.19028606,0.1703988
m_28,85.7014,27.796,0.41753933,0.16706747,0.8249159,0.7777971,0.73178566
m_280,85.2128,27.707,0.32995725,0.27338666,0.4145361,0.45043057,0.5018252
m_281,85.3581,27.66,0.15498301,0.1780576,0.18132089,0.21793929,0.18539684
m_282,85.3203,27.675,0.16082,0.16105779,0.16402985,0.16624118,0.16452165
m_283,85.4399,27.637,0.25883463,0.10761599,0.34543648,0.24872899,0.29078108
m_284,85.4118,27.647,0.22695313,0.16125308,0.26975176,0.24237253,0.28162268
m_285,85.3236,27.676,0.15795669,0.15731151,0.16031359,0.161209,0.16056135
m_286,85.3645,27.666,0.15041621,0.17484313,0.17250735,0.20496805,0.17581905
m_287,85.4299,27.646,0.2501414,0.16154477,0.310381,0.26512274,0.25987726
m_288,85.3269,27.679,0.13775465,0.1707244,0.15593928,0.19117133,0.15753597
m_289,85.2518,27.709,0.29100305,0.28610307,0.3121473,0.28320912,0.29460478
m_29,85.1857,27.9737,0.39506292,0.11505323,0.79182047,0.6677131,0.70300466
m_290,85.375,27.668,0.15216073,0.17428981,0.17431259,0.2059563,0.17813894
m_291,85.3643,27.6749,0.14512014,0.17137648,0.16021426,0.18536739,0.16238746
m_292,85.3167,27.691,0.1668658,0.15652008,0.16004555,0.15046705,0.15930603
m_293,85.3758,27.673,0.14845125,0.17287719,0.166131,0.19335212,0.16916713
m_294,85.4384,27.657,0.25640836,0.16043961,0.31717607,0.27029607,0.26680258
m_295,85.4136,27.666,0.21860637,0.15822467,0.2471888,0.22003847,0.25722644
m_296,85.4243,27.669,0.2306435,0.15837301,0.27016702,0.24364547,0.2830142
m_297,85.3074,27.7082,0.17677899,0.18407252,0.17710751,0.1821039,0.17831145
m_298,85.3945,27.681,0.18166481,0.15475938,0.19117697,0.18203029,0.19443163
m_299,85.4331,27.669,0.21468666,0.17713419,0.29248607,0.3569442,0.30840567
m_30,85.7599,27.772,0.4270233,0.16764174,0.86684513,0.9786547,0.97566426
m_300,85.4313,27.674,0.21109141,0.17642559,0.28422523,0.3439125,0.29857066
m_301,85.3886,27.689,0.15610841,0.17064148,0.17948216,0.2082284,0.18304831
m_302,85.2672,27.734,0.27434415,0.1490376,0.29638544,0.21082297,0.26216757
m_303,85.443,27.675,0.21321371,0.17715806,0.31426126,0.4172937,0.33643135
m_304,85.4062,27.692,0.19652401,0.15446909,0.21898001,0.21228947,0.22408946
m_305,84.8607,27.907,0.47056812,0.1727785,0.9483813,0.9289553,0.8642026
m_306,84.9031,27.896,0.4670888,0.1150726,0.9327755,0.8878756,0.8505375
m_307,85.3099,27.735,0.21185814,0.19188057,0.21902727,0.21386495,0.224069
m_308,85.3732,27.715,0.17139055,0.1672411,0.19191703,0.20581794,0.19251099
m_309,85.4133,27.703,0.2004534,0.17229462,0.24244127,0.26059416,0.249351
m_31,86.0792,27.649,0.46655995,0.11168792,0.97318846,0.8822683,0.8810491
m_310,85.3037,27.746,0.24624546,0.17944644,0.25224313,0.21087772,0.2632307
m_311,85.2999,27.755,0.2583105,0.18254048,0.27894053,0.24167179,0.2945099
m_312,84.9478,27.902,0.44812486,0.115761526,0.91051644,0.79037017,0.82803625
m_313,85.3929,27.73,0.2101888,0.1532633,0.24286097,0.23749772,0.24793205
m_314,85.3155,27.765,0.2116059,0.19347157,0.29071325,0.3778362,0.30807135
m_315,85.4216,27.727,0.22054733,0.17335775,0.2888956,0.3222558,0.29959917
m_316,85.48,27.709,0.2946607,0.15990692,0.41234773,0.37136197,0.35013625
m_317,85.3928,27.743,0.22371383,0.1548292,0.2685473,0.2660298,0.27600667
m_318,85.4487,27.727,0.26517949,0.15769126,0.3494972,0.3292106,0.36859778
m_319,85.3357,27.768,0.2325858,0.18510872,0.29151258,0.3197499,0.30304882
m_32,85.3038,28.082,0.38024053,0.11173613,0.8195201,0.70410377,0.72254455
m_320,85.4436,27.739,0.2667425,0.15768896,0.35344914,0.33177975,0.37209833
m_321,85.2966,27.793,0.29463398,0.11994855,0.38124803,0.264309,0.32568148
m_322,85.3175,27.79,0.2871688,0.17428553,0.35800487,0.3135893,0.3810044
m_323,85.4165,27.754,0.25914672,0.1571318,0.32776016,0.2945907,0.34225762
m_324,85.3373,27.791,0.2844633,0.11162017,0.35526958,0.24607141,0.2974987
m_325,85.3353,27.807,0.29556212,0.11274851,0.40061936,0.27720845,0.33896175
m_326,85.4792,27.757,0.30666903,0.16052982,0.456871,0.4495264,0.4904439
m_327,85.5946,27.835,0.37845993,0.10956808,0.73005486,0.59729314,0.6398298
m_328,85.1911,27.973,0.39451683,0.115035504,0.7889466,0.6645033,0.70026386
m_329,85.428,27.7004,0.23040695,0.15605107,0.27550045,0.25694844,0.2866194
m_33,85.8871,27.259,0.19765395,0.101191394,0.43418473,0.4892896,0.4486215
m_330,86.0105,27.339,0.27508792,0.10722065,0.6420705,0.6220579,0.59336257
m_331,86.0435,27.414,0.36613652,0.110341415,0.8414156,0.74676126,0.7444801
m_332,86.0447,27.396,0.3416895,0.10974273,0.7944846,0.7160855,0.7057052
m_333,84.3997,28.197,0.42709044,0.1684061,0.92554057,1.0567319,1.0400883
m_334,84.3907,28.209,0.41193065,0.11120651,0.9212322,0.8067201,0.81944
m_335,84.3762,28.184,0.42603967,0.1684784,0.9314938,1.1498139,1.0479751
m_336,86.1655,27.592,0.38994586,0.11067008,0.87260604,0.792131,0.77236307
m_337,84.3783,28.219,0.41029188,0.11117791,0.9188632,0.8049085,0.81700313
m_338,84.3782,28.23,0.4210697,0.16824077,0.914355,0.9532025,0.81243086
m_339,84.3777,28.234,0.4205412,0.16822855,0.9135293,0.9524596,0.81159925
m_34,86.1803,27.605,0.37972328,0.16723089,0.8469407,0.82641566,0.749559
m_340,86.1854,27.574,0.35593167,0.110092565,0.8241505,0.73658854,0.7302686
m_341,84.3662,28.236,0.41553983,0.11112613,0.9142841,0.8364014,0.8123526
m_342,84.362,28.228,0.41676497,0.11114514,0.91610414,0.8378461,0.81418926
m_343,84.3681,28.245,0.40432963,0.1110804,0.90993565,0.79814005,0.8080022
m_344,86.125,27.397,0.31865785,0.10902935,0.74671364,0.68721557,0.6693613
m_345,84.3575,28.257,0.4098817,0.111051954,0.90752053,0.81819123,0.80560386
m_346,86.1428,27.378,0.29153115,0.10797584,0.6838434,0.6489686,0.62364966
m_347,86.1328,27.352,0.28955126,0.16288897,0.63789046,0.73611313,0.5913274
m_348,84.4145,27.6851,0.2883823,0.1625082,0.61654556,0.9765967,0.7281333
m_349,85.3236,27.598,0.22150806,0.19183819,0.30738938,0.31704125,0.32411858
m_35,86.2207,27.628,0.3432652,0.1659015,0.7702311,0.8018739,0.6873727
m_350,85.2739,27.636,0.24104844,0.25042674,0.29807776,0.2822006,0.26133052
m_351,85.222,27.667,0.29139918,0.19592,0.38443375,0.34783447,0.36592135
m_352,85.3908,27.632,0.21909028,0.165141,0.2633992,0.20762877,0.2157369
m_353,85.2779,27.676,0.24657892,0.31715888,0.2538596,0.29155797,0.29224607
m_354,85.223,27.696,0.31486946,0.2929284,0.3836202,0.4241711,0.46750927
m_355,85.359,27.658,0.15816711,0.17893308,0.18502967,0.22010426,0.1873299
m_356,85.3522,27.661,0.1538145,0.1784302,0.1790336,0.21543704,0.18291524
m_357,85.3264,27.672,0.16216862,0.15999317,0.16560414,0.1651853,0.16627923
m_358,85.2403,27.703,0.30169246,0.2981447,0.34043375,0.35806403,0.32765564
m_359,85.4019,27.698,0.19431132,0.15357873,0.21342157,0.20440535,0.2176436
m_36,86.2549,27.591,0.28987658,0.107891396,0.68012613,0.6471005,0.6212234
m_360,85.321,27.749,0.22628973,0.16786689,0.24484526,0.23295853,0.25154004
m_361,85.3289,27.756,0.2370572,0.16585942,0.26028943,0.23701096,0.26825294
m_362,85.3052,27.769,0.2593568,0.17897822,0.30954343,0.31032532,0.32804528
m_363,85.3992,27.738,0.22215962,0.15455708,0.26778486,0.26708362,0.27542973
m_364,84.0056,28.2179,0.2915359,0.16251066,0.62627107,0.9845467,0.73728067
m_365,84.3699,28.207,0.41274273,0.1112146,0.92247623,0.80769414,0.82070863
m_366,86.7462,27.7993,0.1091638,0.082783826,0.20091687,0.2984564,0.26213804
m_367,85.9596,27.137,0.1512987,0.0939633,0.30831826,0.39741573,0.35548982
m_368,85.3247,27.596,0.22209491,0.19117536,0.31053245,0.32100385,0.32758966
m_369,85.3867,27.672,0.15679656,0.17378171,0.18236357,0.2154797,0.18697794
m_37,86.2589,27.572,0.28277797,0.10756242,0.6626995,0.6365673,0.60893035
m_370,85.3759,27.699,0.16671239,0.15029888,0.17168882,0.16786301,0.17159945
m_371,85.3936,27.695,0.1830462,0.15287822,0.1934896,0.18220995,0.19566756
m_372,85.32,27.739,0.20996903,0.18455078,0.22046134,0.2140061,0.2241245
m_374,88.4576,26.7087,0.0276551,0.03190048,0.020230925,0.054775137,0.03410008
m_375,85.058,25.6197,0.040567193,0.042099178,0.03372293,0.061431505,0.044700556
m_376,85.1575,25.621,0.045813784,0.04650223,0.045235984,0.048061933,0.046905275
m_378,78.4884,28.8594,0.0045265327,0.004247441,0.004709028,0.0017009231,0.0023383375
m_379,89.4546,26.334,0.017077962,0.015709104,0.010787709,0.020931792,0.014351801
m_38,85.251,27.7223,0.29515645,0.25801355,0.32284966,0.2794381,0.2979732
m_380,83.3637,26.7867,0.05757652,0.068258524,0.04952224,0.17454623,0.095937766
m_382,88.3138,22.6466,0.0041081705,0.0036237785,0.004277852,0.0013018952,0.001876376
m_383,88.2298,24.0923,0.011487998,0.00977462,0.007551672,0.009286488,0.007298117
m_385,80.0464,26.5324,0.007341925,0.00904103,0.007754972,0.0051403665,0.0059985598
m_386,88.3571,26.7097,0.027810846,0.03403051,0.021594044,0.05582276,0.03717481
m_387,81.8454,25.4496,0.013888476,0.016182046,0.011062589,0.015717257,0.013829094
m_388,80.9497,26.8064,0.0181049,0.018317187,0.012233771,0.024325097,0.016426986
m_39,84.6133,27.965,0.45898846,0.16973321,0.98211676,1.2517256,1.1263685
m_392,83.36,26.6063,0.050489496,0.060354944,0.04158161,0.14817667,0.08132817
m_393,88.3121,22.466,0.0038586373,0.0032577685,0.004017794,0.0011096152,0.0016407275
m_394,91.7492,26.169,0.0041456777,0.0036797123,0.004317043,0.0013321735,0.0019129845
m_395,88.6266,24.3595,0.011548645,0.009977508,0.0076628188,0.009463672,0.0074927593
