# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:Hayes
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
t_1073,85.98904,28.54661,0.32184443,0.18185031,0.15686652,0.2785695,0.2818629,0.247439
t_1074,85.98904,28.6255,0.28116432,0.17643496,0.13008592,0.25128528,0.2605506,0.27465725
t_1075,85.98904,28.70432,0.22740278,0.11073418,0.1070069,0.18935867,0.1560008,0.19016081
t_1076,85.98904,28.78308,0.21960777,0.16262323,0.08838678,0.21267185,0.21913332,0.20992455
t_1077,85.98904,28.86178,0.18634589,0.15457873,0.07373728,0.17333184,0.20073016,0.14594974
t_1078,85.98904,28.94043,0.15758105,0.14586002,0.062207397,0.14119233,0.18405585,0.12864204
t_1079,85.98904,29.01901,0.13185534,0.088636935,0.053079307,0.11323872,0.10640971,0.11390192
t_108,83.20426,28.2305,0.105911165,0.116329014,0.03673348,0.09329621,0.1365373,0.08443507
t_1080,85.98904,29.09753,0.13340202,0.12899496,0.045782056,0.12516889,0.15557939,0.1278824
t_1081,85.98904,29.176,0.10288017,0.07818424,0.039884504,0.086589806,0.08884997,0.090483904
t_1082,85.98904,29.2544,0.096365646,0.073358044,0.03505792,0.08162478,0.08149077,0.08113469
t_1083,85.98904,29.33275,0.094840325,0.106586374,0.03106139,0.08303811,0.122911796,0.07300695
t_1084,85.98904,29.41103,0.08859229,0.10000674,0.027721267,0.07726168,0.11412964,0.06591264
t_1085,86.07887,27.03676,0.29445848,0.17913027,0.14228949,0.25040963,0.27063653,0.2313788
t_1086,86.07887,27.11675,0.31318378,0.18201692,0.15784802,0.25371614,0.28259102,0.24850695
t_1087,86.07887,27.19668,0.35489085,0.18463597,0.17492035,0.31712902,0.29478177,0.33691666
t_1088,86.07887,27.27655,0.35096383,0.12352851,0.1931591,0.25537297,0.2053543,0.28629217
t_1089,86.07887,27.35636,0.3808069,0.12503754,0.21189061,0.27026725,0.21413486,0.3062283
t_109,83.20426,28.30962,0.09225039,0.07299459,0.034719918,0.07683024,0.08095284,0.08046151
t_1090,86.07887,27.43612,0.41834983,0.12626697,0.22991537,0.29222223,0.22229652,0.32568863
t_1091,86.07887,27.51582,0.4383712,0.127197,0.24565223,0.29684386,0.22929023,0.3431315
t_1092,86.07887,27.59546,0.45971474,0.12780833,0.2571986,0.30605438,0.23439471,0.35633934
t_1093,86.07887,27.67504,0.47070757,0.12809148,0.26291758,0.3106741,0.23692714,0.36304843
t_1094,86.07887,27.75457,0.46872032,0.12804177,0.26189548,0.30984503,0.23647402,0.3618402
t_1095,86.07887,27.83404,0.46776745,0.1276651,0.25439844,0.3253165,0.23315662,0.3530975
t_1096,86.07887,27.91345,0.46350545,0.19176637,0.24593405,0.3600598,0.339423,0.3434492
t_1097,86.07887,27.9928,0.42408508,0.12673685,0.2376121,0.29049292,0.22572681,0.3341523
t_1098,86.07887,28.07209,0.409932,0.12623538,0.22941548,0.28404656,0.22207284,0.32514274
t_1099,86.07887,28.15132,0.40274173,0.1257119,0.22142528,0.28355154,0.21847917,0.31647068
t_11,82.93477,27.91345,0.08692283,0.06889463,0.031125035,0.072346784,0.07503019,0.07313937
t_110,83.20426,28.38867,0.08835012,0.07094703,0.032876115,0.07318802,0.07796227,0.07674388
t_1100,86.07887,28.2305,0.38422632,0.12519099,0.21399029,0.27192235,0.21509762,0.3084759
t_1101,86.07887,28.30962,0.37244168,0.12464624,0.2067109,0.26617467,0.21174316,0.30069864
t_1102,86.07887,28.38867,0.35526973,0.12376658,0.19590263,0.25757337,0.20666483,0.289205
t_1103,86.07887,28.46767,0.31920135,0.12152067,0.1725959,0.2385678,0.1951892,0.26440445
t_1104,86.07887,28.54661,0.3002777,0.17969911,0.14512977,0.25685355,0.27288863,0.23454075
t_1105,86.07887,28.6255,0.25456458,0.17375919,0.119683735,0.21630941,0.25135273,0.20545883
t_1106,86.07887,28.70432,0.2348969,0.166866,0.09852813,0.22279762,0.23046827,0.22663106
t_1107,86.07887,28.78308,0.20418057,0.15937433,0.08169242,0.19340894,0.21105649,0.19844165
t_1108,86.07887,28.86178,0.18090884,0.15084161,0.06846484,0.17324542,0.19338232,0.17445731
t_1109,86.07887,28.94043,0.13753548,0.09178203,0.058034874,0.116659954,0.11222852,0.12203168
t_111,83.20426,28.46767,0.084707975,0.06896055,0.031179843,0.069758326,0.07512338,0.07325332
t_1110,86.07887,29.01901,0.12217321,0.08631459,0.04975312,0.103659965,0.10228798,0.108258046
t_1111,86.07887,29.09753,0.1118126,0.081065536,0.043102834,0.09532635,0.09345066,0.09646432
t_1112,86.07887,29.176,0.12804075,0.11783341,0.037699,0.13015395,0.13871464,0.108955994
t_1113,86.07887,29.2544,0.091525026,0.0713744,0.033252712,0.076705456,0.07858097,0.077509545
t_1114,86.07887,29.33275,0.10147092,0.10370425,0.0295545,0.09489007,0.11902612,0.08816749
t_1115,86.07887,29.41103,0.09588929,0.097310774,0.02645051,0.08981526,0.11061925,0.0797008
t_1116,86.1687,27.03676,0.23723924,0.17118207,0.110950105,0.20002306,0.24312438,0.19499065
t_1117,86.1687,27.11675,0.25778973,0.17443852,0.12218428,0.21761163,0.2536199,0.2084032
t_1118,86.1687,27.19668,0.26178285,0.11639878,0.1347313,0.20531908,0.17423286,0.22287272
t_1119,86.1687,27.27655,0.28272972,0.11853779,0.14856051,0.21791288,0.1823063,0.23833746
t_112,83.20426,28.54661,0.09981556,0.10382973,0.029618641,0.09210168,0.11919401,0.08833903
t_1120,86.1687,27.35636,0.30546936,0.12049417,0.16357622,0.23097074,0.19050153,0.2547124
t_1121,86.1687,27.43612,0.33488187,0.12223541,0.17943145,0.2493071,0.19864187,0.27170193
t_1122,86.1687,27.51582,0.35469466,0.12373521,0.19553696,0.25728056,0.2064907,0.28881675
t_1123,86.1687,27.59546,0.41173825,0.18883641,0.21094759,0.3658869,0.31827626,0.38530418
t_1124,86.1687,27.67504,0.40142,0.12590978,0.22438122,0.28009266,0.21981297,0.3196679
t_1125,86.1687,27.75457,0.41852984,0.12654571,0.23442149,0.28798136,0.22430767,0.3306297
t_1126,86.1687,27.83404,0.42790315,0.12686415,0.23978445,0.29220533,0.22669116,0.33656323
t_1127,86.1687,27.91345,0.4483931,0.1913079,0.2397222,0.3361109,0.33573067,0.336494
t_1128,86.1687,27.9928,0.41825715,0.12653615,0.23426397,0.28785747,0.2242375,0.33045632
t_1129,86.1687,28.07209,0.40439397,0.12602569,0.22614874,0.2814808,0.22060801,0.32158563
t_113,83.20426,28.6255,0.07812081,0.065175034,0.028175883,0.06348886,0.06987352,0.06689547
t_1130,86.1687,28.15132,0.39139017,0.12550089,0.21835442,0.275357,0.21708742,0.3131611
t_1131,86.1687,28.2305,0.37926638,0.12496719,0.21094126,0.26951823,0.21369831,0.30521333
t_1132,86.1687,28.30962,0.36763978,0.12441098,0.20371127,0.26379693,0.21034636,0.2975041
t_1133,86.1687,28.38867,0.36425385,0.18622877,0.18709858,0.29572088,0.30300882,0.27985683
t_1134,86.1687,28.46767,0.31517544,0.12017757,0.16096522,0.2505456,0.18911374,0.2518894
t_1135,86.1687,28.54661,0.3009868,0.17731021,0.13383831,0.3084682,0.26372683,0.28006965
t_1136,86.1687,28.6255,0.2339103,0.11148241,0.110102005,0.19552326,0.15820178,0.19395763
t_1137,86.1687,28.70432,0.19864553,0.10618149,0.090830624,0.16650067,0.14363132,0.16953829
t_1138,86.1687,28.78308,0.18609886,0.15583356,0.075635485,0.16925354,0.20327279,0.14868018
t_1139,86.1687,28.86178,0.14769149,0.09498076,0.063700244,0.12497421,0.11846152,0.13095902
t_114,83.20426,28.70432,0.08246282,0.098151475,0.026841065,0.069628924,0.11170866,0.063993655
t_1140,86.1687,28.94043,0.13817759,0.089419425,0.05426103,0.12117648,0.107830904,0.11586979
t_1141,86.1687,29.01901,0.12395701,0.13015194,0.046725933,0.10881347,0.15740658,0.10297835
t_1142,86.1687,29.09753,0.1044184,0.078890674,0.04064836,0.087981425,0.089962825,0.09192076
t_1143,86.1687,29.176,0.10579895,0.11464483,0.03568305,0.094246335,0.1341242,0.082373105
t_1144,86.1687,29.2544,0.089883305,0.06944108,0.031582195,0.07583897,0.075804636,0.07408756
t_1145,86.1687,29.33275,0.09624852,0.10090264,0.028155595,0.08821975,0.1153072,0.08439239
t_1146,86.1687,29.41103,0.09798586,0.10624932,0.025267083,0.09533004,0.107259095,0.07638383
t_1147,86.25854,27.03676,0.18983817,0.10545858,0.088612996,0.15726191,0.14180662,0.16659454
t_1148,86.25854,27.11675,0.20299895,0.107994564,0.09678185,0.16666974,0.14836484,0.17729029
t_1149,86.25854,27.19668,0.21742927,0.11045973,0.10590672,0.17664889,0.15520673,0.18880074
t_115,83.20426,28.78308,0.07232553,0.061626144,0.025602795,0.057908062,0.06512989,0.061257202
t_1150,86.25854,27.27655,0.23321177,0.11282886,0.116052695,0.18718317,0.16230445,0.20114286
t_1151,86.25854,27.35636,0.25039452,0.11507543,0.12724937,0.19822828,0.16961217,0.21430244
t_1152,86.25854,27.43612,0.26899922,0.11717638,0.13948897,0.2097218,0.17707452,0.22824329
t_1153,86.25854,27.51582,0.29849577,0.11909925,0.15261017,0.235221,0.18456979,0.24278997
t_1154,86.25854,27.59546,0.31258604,0.1208183,0.16632992,0.23621663,0.1919497,0.25768057
t_1155,86.25854,27.67504,0.3307163,0.12230346,0.18010837,0.24478035,0.1989795,0.27242294
t_1156,86.25854,27.75457,0.35104477,0.123533055,0.19321078,0.25541452,0.20537908,0.28634703
t_1157,86.25854,27.83404,0.36912638,0.12448467,0.2046419,0.26453528,0.21078068,0.29849467
t_1158,86.25854,27.91345,0.38311854,0.12514168,0.21331121,0.27138728,0.21478665,0.30774856
t_1159,86.25854,27.9928,0.3912341,0.1254943,0.21825986,0.27528265,0.21704446,0.3130594
t_116,83.20426,28.86178,0.06968713,0.05993865,0.024453487,0.055349402,0.06293115,0.058677614
t_1160,86.25854,28.07209,0.39215443,0.12553304,0.21881713,0.27572083,0.21729754,0.31365907
t_1161,86.25854,28.15132,0.38581404,0.12526101,0.21496162,0.27268738,0.21554178,0.30951703
t_1162,86.25854,28.2305,0.37434465,0.124737285,0.20789443,0.26711115,0.21229185,0.30196047
t_1163,86.25854,28.30962,0.35929546,0.12398258,0.19845617,0.25961456,0.20787637,0.29191706
t_1164,86.25854,28.38867,0.33090833,0.12193727,0.1765205,0.24764647,0.19718133,0.2685982
t_1165,86.25854,28.46767,0.28366205,0.11862499,0.14917688,0.21846049,0.18265355,0.23901711
t_1166,86.25854,28.54661,0.27375787,0.17470905,0.12320536,0.25240472,0.25453508,0.26459423
t_1167,86.25854,28.6255,0.23956154,0.16792493,0.101355,0.22668411,0.23345782,0.23115742
t_1168,86.25854,28.70432,0.20231794,0.16048746,0.08389444,0.18470544,0.2137707,0.16022302
t_1169,86.25854,28.78308,0.15901709,0.09820588,0.070183955,0.13399248,0.12511696,0.1407531
t_117,83.20426,28.94043,0.06719856,0.058304034,0.023382368,0.05292702,0.060834777,0.056237932
t_1170,86.25854,28.86178,0.16657588,0.14339449,0.059390225,0.16304609,0.17961568,0.15678945
t_1171,86.25854,28.94043,0.12798618,0.087082654,0.05082442,0.11014326,0.1036357,0.110093206
t_1172,86.25854,29.01901,0.13861959,0.12668368,0.043961424,0.13842347,0.15197663,0.12374895
t_1173,86.25854,29.09753,0.1145117,0.11889862,0.03839879,0.104373865,0.14026916,0.08765675
t_1174,86.25854,29.176,0.09037277,0.072018944,0.033828802,0.07508086,0.07951951,0.078674465
t_1175,86.25854,29.2544,0.08221713,0.06755899,0.030034168,0.06739742,0.07315581,0.07085583
t_1176,86.25854,29.33275,0.08995737,0.098173566,0.026851397,0.080043875,0.111737356,0.080813
t_1177,86.25854,29.41103,0.07341547,0.059497025,0.024160106,0.059816755,0.062361564,0.05801284
t_1178,86.34837,27.03676,0.17079112,0.09917716,0.07231359,0.14819044,0.12720345,0.1438813
t_1179,86.34837,27.11675,0.17294586,0.101735786,0.07837947,0.14473176,0.13290426,0.15257417
t_118,83.20426,29.01901,0.06779529,0.056724418,0.022384647,0.053923644,0.058839332,0.053933628
t_1180,86.34837,27.19668,0.19184723,0.10426282,0.08512014,0.16380922,0.13886054,0.16189276
t_1181,86.34837,27.27655,0.19631067,0.10674256,0.09261065,0.16192628,0.14507145,0.17187893
t_1182,86.34837,27.35636,0.20954573,0.1091512,0.100901574,0.17123954,0.15151244,0.18253985
t_1183,86.34837,27.43612,0.22388992,0.111468054,0.11004123,0.18100782,0.15815902,0.19388348
t_1184,86.34837,27.51582,0.23933476,0.113666415,0.12002719,0.19116826,0.16495673,0.20586456
t_1185,86.34837,27.59546,0.25581676,0.115720816,0.13080692,0.20162654,0.17183347,0.21839765
t_1186,86.34837,27.67504,0.27315253,0.11760394,0.14223114,0.21222484,0.1786808,0.23131363
t_1187,86.34837,27.75457,0.29102984,0.11929215,0.15404709,0.22275046,0.18536301,0.24436279
t_1188,86.34837,27.83404,0.30884492,0.120756485,0.1657983,0.23285772,0.19167133,0.25710824
t_1189,86.34837,27.91345,0.32584944,0.12198078,0.17693992,0.24217173,0.19739266,0.26904574
t_119,83.20426,29.09753,0.06263941,0.055196986,0.021453071,0.048469797,0.05693748,0.05175365
t_1190,86.34837,27.9928,0.3408366,0.12293844,0.18666022,0.25012636,0.20221052,0.27939114
t_1191,86.34837,28.07209,0.35244948,0.12361149,0.19410709,0.25613418,0.2058082,0.2872986
t_1192,86.34837,28.15132,0.35944414,0.12399044,0.19855027,0.25968966,0.20792088,0.292017
t_1193,86.34837,28.2305,0.37087056,0.1240697,0.19950391,0.27416828,0.20837128,0.29303023
t_1194,86.34837,28.30962,0.37637627,0.18653654,0.18963933,0.32805362,0.30468392,0.35669252
t_1195,86.34837,28.38867,0.31910798,0.12066859,0.16504765,0.24935444,0.19127728,0.25629953
t_1196,86.34837,28.46767,0.2804896,0.1781653,0.13769385,0.23075446,0.26691934,0.22622363
t_1197,86.34837,28.54661,0.22898251,0.11222472,0.11331904,0.18439789,0.16044007,0.19786006
t_1198,86.34837,28.6255,0.21384673,0.16481133,0.093395956,0.18867144,0.22485742,0.17290546
t_1199,86.34837,28.70432,0.19239715,0.15710899,0.077637106,0.17753817,0.20589897,0.1515267
t_12,82.93477,27.9928,0.08121958,0.06698762,0.029578656,0.06644852,0.07236185,0.06989338
t_120,83.20426,29.176,0.07469052,0.083199605,0.020580767,0.06369108,0.092992276,0.0627238
t_1200,86.34837,28.78308,0.19974108,0.16647992,0.06526611,0.25387126,0.18870261,0.1702178
t_1201,86.34837,28.86178,0.15829737,0.13972338,0.055493113,0.15426277,0.17319743,0.14883687
t_1202,86.34837,28.94043,0.1431952,0.13132426,0.04770553,0.13989277,0.15927473,0.13217445
t_1203,86.34837,29.01901,0.1220351,0.12329408,0.04143743,0.11242653,0.14680146,0.1178982
t_1204,86.34837,29.09753,0.09995897,0.07469247,0.036328036,0.08535971,0.083484724,0.08364198
t_1205,86.34837,29.176,0.08679931,0.07006612,0.032113075,0.071742736,0.07669595,0.07518226
t_1206,86.34837,29.2544,0.079061806,0.06573156,0.0285999,0.064389504,0.070632674,0.06780714
t_1207,86.34837,29.33275,0.07492131,0.061680328,0.025640458,0.06084134,0.06520108,0.06134108
t_1208,86.34837,29.41103,0.08737473,0.08968222,0.023126112,0.080103524,0.100941375,0.07025034
t_1209,86.4382,27.03676,0.14945027,0.09301577,0.060138896,0.13102967,0.11459253,0.1253904
t_121,83.20426,29.2544,0.058556587,0.052285675,0.019762311,0.04446239,0.053385545,0.047724806
t_1210,86.4382,27.11675,0.14952226,0.095525496,0.064736776,0.12644988,0.11955796,0.1325536
t_1211,86.4382,27.19668,0.16145436,0.098035164,0.069818676,0.13706204,0.12475437,0.14021234
t_1212,86.4382,27.27655,0.18451172,0.15570307,0.07543486,0.16668466,0.20300649,0.14839305
t_1213,86.4382,27.35636,0.1827242,0.10299685,0.08164124,0.15419032,0.1358331,0.1571255
t_1214,86.4382,27.43612,0.1931939,0.105413556,0.0884776,0.16119318,0.1416941,0.1664138
t_1215,86.4382,27.51582,0.20174158,0.10776476,0.09599469,0.16578382,0.14775178,0.17627674
t_1216,86.4382,27.59546,0.21473953,0.11002323,0.10419389,0.17481461,0.15395783,0.18667196
t_1217,86.4382,27.67504,0.228596,0.11216843,0.11306973,0.184142,0.16026835,0.19755916
t_1218,86.4382,27.75457,0.24323106,0.11417757,0.12256569,0.19367549,0.16661634,0.20885037
t_1219,86.4382,27.83404,0.29482123,0.1770095,0.13252766,0.28614217,0.2626254,0.27818486
t_122,83.20426,29.33275,0.0590525,0.050903164,0.018996114,0.0451333,0.051731408,0.04586755
t_1220,86.4382,27.91345,0.2739312,0.11768255,0.1427455,0.21269166,0.17897964,0.23188762
t_1221,86.4382,27.9928,0.2891658,0.11912697,0.15281515,0.22167133,0.18468325,0.24301454
t_1222,86.4382,28.07209,0.30560246,0.12033442,0.16224927,0.23197868,0.18979806,0.25327882
t_1223,86.4382,28.15132,0.31595945,0.12128784,0.17047165,0.23679304,0.19409932,0.2621292
t_1224,86.4382,28.2305,0.32450065,0.12188927,0.17606,0.24144438,0.19694899,0.26810673
t_1225,86.4382,28.30962,0.33646375,0.1837193,0.16856831,0.28070834,0.2903446,0.260087
t_1226,86.4382,28.38867,0.31548694,0.18050434,0.14932993,0.28708592,0.27615944,0.3019437
t_1227,86.4382,28.46767,0.27762333,0.1754498,0.1260786,0.25404212,0.2570785,0.26881942
t_1228,86.4382,28.54661,0.24004795,0.16897199,0.104283944,0.21994889,0.23648459,0.23579295
t_1229,86.4382,28.6255,0.18907636,0.104639344,0.08619736,0.15789811,0.13977882,0.16335158
t_123,83.20426,29.41103,0.054887556,0.04956047,0.018273354,0.040854275,0.050144482,0.04409718
t_1230,86.4382,28.70432,0.20294285,0.15337628,0.07198084,0.22137246,0.19833028,0.18101951
t_1231,86.4382,28.78308,0.15970586,0.1446507,0.060804278,0.14702855,0.18186434,0.1264417
t_1232,86.4382,28.86178,0.15235476,0.13609526,0.051952418,0.14958641,0.16706155,0.14139616
t_1233,86.4382,28.94043,0.112764776,0.08254185,0.044863444,0.09543988,0.09587381,0.09965741
t_1234,86.4382,29.01901,0.12081692,0.119984955,0.039126713,0.11372968,0.14186572,0.1124117
t_1235,86.4382,29.09753,0.10419492,0.11255893,0.034424663,0.0932346,0.13117017,0.07987138
t_1236,86.4382,29.176,0.08329409,0.068169355,0.030528078,0.06841971,0.07400914,0.071893446
t_1237,86.4382,29.2544,0.07608662,0.06395342,0.02726517,0.061536483,0.06822187,0.06492095
t_1238,86.4382,29.33275,0.06981274,0.060020044,0.024507888,0.055471454,0.06303639,0.058800593
t_1239,86.4382,29.41103,0.06431608,0.05635689,0.022157572,0.050111562,0.058379248,0.05340481
