# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
m_284,85.4118,27.647,0.22582763,0.1565801,0.2696393,0.20633255,0.19112463,0.25588384
m_285,85.3236,27.676,0.15791678,0.15707651,0.1603102,0.159895,0.15794922,0.15978089
m_286,85.3645,27.666,0.15026377,0.17379758,0.17249268,0.19834727,0.16135131,0.17241545
m_287,85.4299,27.646,0.24859452,0.15572459,0.3102196,0.21687473,0.2011305,0.23058471
m_288,85.3269,27.679,0.13773431,0.17057526,0.15593734,0.19025886,0.15422535,0.15708788
m_289,85.2518,27.709,0.29016238,0.28124878,0.3120716,0.2578828,0.3207497,0.27862352
m_29,85.1857,27.9737,0.38925532,0.105403274,0.7908377,0.4133513,0.19866076,0.52840006
m_290,85.375,27.668,0.15199286,0.17315541,0.17429647,0.198724,0.16175239,0.17438781
m_291,85.3643,27.6749,0.14506371,0.17098278,0.16020903,0.18304805,0.15590063,0.16117473
m_292,85.3167,27.691,0.16689236,0.1566676,0.16004768,0.15124501,0.16095263,0.1597959
m_293,85.3758,27.673,0.14834897,0.17217383,0.16612141,0.18908457,0.15848383,0.16693419
m_294,85.4384,27.657,0.25478142,0.15451102,0.3170068,0.21994899,0.20244893,0.23599075
m_295,85.4136,27.666,0.2176963,0.154368,0.24710235,0.19223407,0.18420318,0.2373488
m_296,85.4243,27.669,0.22950211,0.15379305,0.27005464,0.20748678,0.19019572,0.25720027
m_297,85.3074,27.7082,0.17677327,0.18403728,0.17710704,0.18191314,0.17987365,0.17820023
m_298,85.3945,27.681,0.18131365,0.15299818,0.19114594,0.17097487,0.16655439,0.18731235
m_299,85.4331,27.669,0.21347532,0.1713036,0.2923473,0.29718402,0.1959272,0.27653298
m_30,85.7599,27.772,0.42036453,0.15275957,0.86570346,0.5883134,0.28971106,0.72063303
m_300,85.4313,27.674,0.20994999,0.17085712,0.28409603,0.28853482,0.1935268,0.26893747
m_301,85.3886,27.689,0.15589033,0.16923621,0.17946112,0.19901216,0.16217619,0.17818077
m_302,85.2672,27.734,0.2734133,0.1460712,0.29630098,0.18885125,0.18352732,0.24553989
m_303,85.443,27.675,0.21187288,0.17066899,0.31409508,0.34019086,0.20091124,0.2979044
m_304,85.4062,27.692,0.19590385,0.15160808,0.21892199,0.19163755,0.17465293,0.21084297
m_305,84.8607,27.907,0.4630313,0.1570405,0.9470981,0.5507176,0.3078438,0.6330388
m_306,84.9031,27.896,0.45970017,0.10471544,0.9315291,0.52980417,0.21205585,0.62544996
m_307,85.3099,27.735,0.21149313,0.18993339,0.21899559,0.20225072,0.19985546,0.21674278
m_308,85.3732,27.715,0.17106585,0.16537562,0.19188653,0.19355962,0.16657081,0.18560012
m_309,85.4133,27.703,0.19964036,0.16820194,0.24235865,0.22845903,0.18126535,0.23055932
m_31,86.0792,27.649,0.45888206,0.10124636,0.97183526,0.5155205,0.20913005,0.63983905
m_310,85.3037,27.746,0.24552347,0.1763566,0.25218102,0.1917506,0.2147396,0.24874361
m_311,85.2999,27.755,0.25731415,0.17841485,0.27885014,0.21324338,0.22391406,0.27336442
m_312,84.9478,27.902,0.44113043,0.105475545,0.9093161,0.47489533,0.21104597,0.6114162
m_313,85.3929,27.73,0.2093528,0.14969257,0.24277982,0.20874356,0.18247966,0.2295964
m_314,85.3155,27.765,0.21063663,0.18828817,0.29060134,0.3256403,0.21773742,0.2819758
m_315,85.4216,27.727,0.21931218,0.16769335,0.28875956,0.26867023,0.19377366,0.26885533
m_316,85.48,27.709,0.2920757,0.15178591,0.41204315,0.27917778,0.22111201,0.29543537
m_317,85.3928,27.743,0.2226368,0.15047191,0.26843864,0.22754222,0.19055614,0.25148594
m_318,85.4487,27.727,0.26324257,0.15099932,0.3492824,0.25964335,0.20790195,0.32001728
m_319,85.3357,27.768,0.23144038,0.17978121,0.29139194,0.27250934,0.2099105,0.2755355
m_32,85.3038,28.082,0.3742988,0.10179682,0.8184385,0.42281172,0.19380508,0.53333396
m_320,85.4436,27.739,0.2647663,0.15090308,0.3532288,0.26077858,0.20892559,0.3224011
m_321,85.2966,27.793,0.2925557,0.11502974,0.38102177,0.21016537,0.16761182,0.28413507
m_322,85.3175,27.79,0.28525382,0.16752253,0.35780406,0.25250345,0.23161581,0.33489645
m_323,85.4165,27.754,0.25742203,0.15104635,0.3275767,0.23730808,0.20456348,0.300916
m_324,85.3373,27.791,0.28252748,0.1072016,0.3550662,0.19725725,0.15490744,0.26080385
m_325,85.3353,27.807,0.29321682,0.10755861,0.40035182,0.21417558,0.16163102,0.29070264
m_326,85.4792,27.757,0.30368805,0.15151733,0.45649692,0.32763073,0.22974594,0.4062607
m_327,85.5946,27.835,0.37310916,0.10071746,0.7291836,0.37665108,0.18647838,0.48623395
m_328,85.1911,27.973,0.38873196,0.105410665,0.78797,0.41186932,0.19844486,0.5267247
m_329,85.428,27.7004,0.22921292,0.15132798,0.27538046,0.21715854,0.19026951,0.25930053
m_33,85.8871,27.259,0.19440304,0.09173603,0.43358132,0.28598168,0.14050867,0.32585645
m_330,86.0105,27.339,0.27055436,0.09718272,0.64117634,0.36318973,0.16769752,0.4307119
m_331,86.0435,27.414,0.36010435,0.10001437,0.8402443,0.4360708,0.1912419,0.5404592
m_332,86.0447,27.396,0.3360582,0.099468455,0.79337823,0.41808254,0.18559986,0.51225567
m_333,84.3997,28.197,0.42002288,0.15257776,0.9242464,0.61559826,0.29429758,0.75397915
m_334,84.3907,28.209,0.40511355,0.100753725,0.919944,0.46993935,0.20107196,0.5940161
m_335,84.3762,28.184,0.41898918,0.15264261,0.9301913,0.66980743,0.29535174,0.7596858
m_336,86.1655,27.592,0.3835095,0.10029382,0.87138903,0.46209866,0.19496259,0.56036484
m_337,84.3783,28.219,0.4035015,0.100727245,0.91757816,0.4688696,0.2007466,0.59223866
m_338,84.3782,28.23,0.41410083,0.15242589,0.9130763,0.5552458,0.29229423,0.5889199
m_339,84.3777,28.234,0.413581,0.15241466,0.9122517,0.5548103,0.29214817,0.58831537
m_34,86.1803,27.605,0.37345386,0.15154736,0.84575915,0.48202553,0.28112733,0.5437707
m_340,86.1854,27.574,0.35005394,0.09976573,0.8230005,0.4295862,0.18901515,0.5297429
m_341,84.3662,28.236,0.4086622,0.10067971,0.9130055,0.48719802,0.20013034,0.58885556
m_342,84.362,28.228,0.40986708,0.10069698,0.91482294,0.48804098,0.20037104,0.59018797
m_343,84.3681,28.245,0.39763743,0.10063815,0.9086631,0.46490794,0.19955814,0.58569974
m_344,86.125,27.397,0.31339604,0.09880303,0.7456718,0.4008087,0.17991552,0.48557273
m_345,84.3575,28.257,0.40309733,0.10061196,0.90625125,0.47657663,0.19923596,0.5839533
m_346,86.1428,27.378,0.2867151,0.097843945,0.6828888,0.37840885,0.17256284,0.4523462
m_347,86.1328,27.352,0.2847677,0.14760362,0.637,0.42921084,0.24813473,0.42889544
m_348,84.4145,27.6851,0.28361934,0.14726254,0.6156851,0.5695154,0.24495377,0.5281685
m_349,85.3236,27.598,0.22011562,0.18481423,0.3072269,0.25848356,0.21981993,0.28701591
m_35,86.2207,27.628,0.33759385,0.1503324,0.76915586,0.46753684,0.26894414,0.4985468
m_350,85.2739,27.636,0.24009784,0.24464133,0.297979,0.24830666,0.26895896,0.24216221
m_351,85.222,27.667,0.28986785,0.1899081,0.38426393,0.29327527,0.23548242,0.33057764
m_352,85.3908,27.632,0.21803264,0.16048098,0.26329234,0.17751446,0.19096744,0.19652063
m_353,85.2779,27.676,0.24649316,0.316507,0.2538522,0.28829244,0.31056562,0.2902929
