# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
m_202,85.3706,27.769,0.23272109,0.15912285,0.29629815,0.20535126,0.20524034,0.22051723
m_203,85.4329,27.749,0.24004076,0.15693964,0.33352694,0.24756816,0.20803732,0.30797544
m_204,85.4536,27.744,0.2377569,0.10327458,0.36500221,0.20879966,0.14637294,0.2647184
m_205,85.3738,27.773,0.23688272,0.15954112,0.3080691,0.21389243,0.20815183,0.22845306
m_206,85.3634,27.783,0.23363593,0.10613652,0.32657972,0.18285522,0.14673638,0.24176775
m_207,85.3539,27.793,0.242068,0.10796079,0.34830433,0.19597645,0.15192588,0.25726345
m_208,85.3761,27.789,0.23908511,0.10577487,0.34796235,0.19543926,0.14902456,0.2555476
m_209,85.1273,27.869,0.3549275,0.18376692,0.69725394,0.63482296,0.30093572,0.6211433
m_21,85.1303,27.9236,0.34383813,0.11593111,0.73663795,0.4330186,0.20272592,0.5110674
m_210,85.1377,27.884,0.35052204,0.18181519,0.6993751,0.66412145,0.29875225,0.6208053
m_211,85.5727,27.754,0.3176208,0.16335505,0.59699726,0.43933132,0.25934318,0.5222023
m_212,85.1441,27.901,0.3573381,0.1797153,0.70840436,0.5162421,0.2972706,0.49566454
m_213,86.0212,27.679,0.36265147,0.109533615,0.86920774,0.49994704,0.20417555,0.5817528
m_214,85.1494,27.921,0.34730908,0.11611835,0.7213174,0.43779862,0.20165767,0.50188124
m_215,85.1685,27.916,0.35390383,0.17795317,0.70252645,0.5069041,0.29423448,0.49059078
m_216,85.1325,27.927,0.35735875,0.17699713,0.73770154,0.49008164,0.2974977,0.5114694
m_217,85.1468,27.925,0.36012098,0.1772083,0.72668386,0.5851579,0.2963908,0.6373411
m_218,86.0083,27.699,0.36059162,0.10947181,0.8639587,0.49759218,0.20359758,0.5786539
m_219,85.1587,27.925,0.34446785,0.11582621,0.71727705,0.4304415,0.2008708,0.49904522
m_22,85.6862,27.755,0.35088772,0.16571261,0.73826176,0.5165535,0.28152034,0.5016504
m_220,85.5068,27.823,0.30516258,0.16298078,0.55994004,0.3783467,0.25429493,0.39081302
m_221,85.6902,27.779,0.33937612,0.108337276,0.74216247,0.43975684,0.19184917,0.5041878
m_222,86.0488,27.635,0.35492527,0.10932514,0.8537786,0.49429628,0.20231207,0.57290965
m_223,86.0621,27.65,0.35055515,0.10919437,0.84445554,0.4907623,0.20120738,0.5676285
m_224,86.0711,27.684,0.34963077,0.10916373,0.84264064,0.4901266,0.20098267,0.56662047
m_225,86.0718,27.67,0.34835276,0.10912569,0.83977145,0.48901683,0.20064947,0.56500345
m_226,86.0733,27.629,0.3425343,0.1089451,0.8265328,0.4838986,0.19911331,0.5575961
m_227,86.088,27.67,0.34080043,0.10888519,0.8228641,0.48258385,0.19867052,0.5555918
m_228,86.0083,27.419,0.33815166,0.108828895,0.8162734,0.48000014,0.19795367,0.5519291
m_229,85.2889,28.108,0.3340571,0.10972878,0.7778449,0.45632616,0.1965174,0.5295728
m_23,85.1413,27.9255,0.3559824,0.17716064,0.7307866,0.48558432,0.2968458,0.50735664
m_230,84.4179,28.164,0.32647339,0.10824334,0.77976364,0.47694942,0.1936184,0.53270686
m_231,84.4215,28.183,0.31779575,0.108091,0.7705134,0.46386084,0.19254057,0.52775973
m_232,85.918,27.246,0.2928358,0.10696722,0.70350736,0.43687028,0.18474595,0.4918593
m_233,86.063,27.388,0.29443282,0.10674938,0.69478,0.44445136,0.18364197,0.4874501
m_234,86.0637,27.371,0.28383207,0.10645383,0.6802189,0.4281612,0.18188064,0.4799361
m_235,85.952,27.24,0.29229107,0.16308297,0.667765,0.47170767,0.2682369,0.47345546
m_236,85.9208,27.219,0.2989973,0.16241798,0.6448421,0.60932404,0.26443565,0.58269984
m_237,86.0988,27.405,0.27428898,0.1056647,0.6441585,0.42183515,0.1774444,0.46136472
m_238,84.3734,28.229,0.28268954,0.10599667,0.6603928,0.43975753,0.17941925,0.47022587
m_239,86.1004,27.367,0.2740039,0.1613007,0.6126289,0.45970857,0.25888664,0.4451732
m_24,85.5439,27.805,0.29837927,0.10672201,0.5893949,0.33872136,0.1759378,0.4091236
m_240,86.2262,27.656,0.2592653,0.10490289,0.61353886,0.40239406,0.17355669,0.4457501
m_241,85.898,27.197,0.28659046,0.16121186,0.6075275,0.5962844,0.2580687,0.55840456
m_242,86.0976,27.349,0.25583804,0.10467974,0.60369784,0.39835414,0.17232044,0.44058466
m_243,86.1113,27.379,0.25570178,0.10466848,0.60329545,0.39817604,0.17226788,0.4403676
m_244,85.9558,27.201,0.25940707,0.104337074,0.58956856,0.41914162,0.17051776,0.4332154
m_245,85.9058,27.15,0.2390571,0.1575609,0.51730114,0.41231012,0.24153928,0.39550442
m_246,86.2605,27.565,0.22128388,0.101701625,0.50610405,0.35835683,0.15904602,0.38980323
m_247,85.9577,27.102,0.22213747,0.15263891,0.4289282,0.45448023,0.22320293,0.43914083
m_248,86.0167,27.112,0.1959571,0.098002724,0.417391,0.33498558,0.14541285,0.34146664
m_249,85.9739,27.081,0.20145002,0.15014899,0.39677525,0.37926847,0.21580946,0.32976434
m_25,86.0335,27.649,0.3614053,0.10950554,0.8672624,0.49941537,0.20391567,0.5806537
m_250,86.0034,27.089,0.20152424,0.15004666,0.39566332,0.38114494,0.21554051,0.3291477
m_251,85.094,27.599,0.38107172,0.13400562,0.7192538,0.48886964,0.22481892,0.52376854
m_252,85.3156,27.575,0.28563106,0.19544835,0.4205344,0.34275088,0.25959355,0.4015694
m_253,85.3326,27.572,0.282295,0.18914945,0.42046145,0.31919897,0.25335816,0.31512317
m_254,85.2617,27.616,0.28613392,0.24200557,0.38169295,0.32985875,0.2945943,0.31054577
m_255,85.2806,27.613,0.2672048,0.14850879,0.35647327,0.26722854,0.18669118,0.28603965
m_256,85.3836,27.582,0.25682753,0.11476768,0.396849,0.24437498,0.16044201,0.29307356
m_257,85.3207,27.609,0.24696629,0.1958291,0.32052225,0.27824616,0.23545091,0.31458816
m_258,85.3185,27.611,0.24589275,0.19725871,0.31667623,0.276089,0.2356675,0.3117793
m_259,85.328,27.6089,0.24378292,0.19143012,0.31626278,0.27000916,0.2304722,0.308965
m_26,85.5308,27.821,0.29787758,0.10678501,0.5879747,0.33781528,0.17597628,0.40839598
m_260,85.2904,27.622,0.2520339,0.14610222,0.32086155,0.24042208,0.17733233,0.25860757
m_261,85.3544,27.615,0.22693025,0.17795098,0.2923458,0.2716363,0.21258783,0.28254247
m_262,85.3657,27.616,0.22676907,0.17410263,0.29174608,0.221721,0.20917551,0.22217447
m_263,85.2363,27.668,0.28255063,0.20727475,0.3562126,0.29159477,0.2440525,0.32010254
m_264,85.515,27.58,0.3198605,0.16679372,0.575277,0.44282082,0.25907683,0.50802225
m_265,85.2776,27.657,0.25230834,0.27577263,0.27562472,0.28238598,0.28797975,0.30141345
m_266,85.5203,27.583,0.32063815,0.16660899,0.5790565,0.44529626,0.25948027,0.51081276
m_267,85.2237,27.68,0.2898854,0.19931191,0.3790462,0.3012469,0.24340335,0.33494854
m_268,85.2913,27.659,0.22987284,0.23764601,0.24474095,0.23619972,0.24534403,0.25696215
m_269,85.2535,27.674,0.27409297,0.22731395,0.31045896,0.27591112,0.24939851,0.2914157
m_27,85.5839,27.82,0.3232918,0.16427633,0.650576,0.41590795,0.2683289,0.44756702
m_270,85.2151,27.689,0.29451737,0.19034868,0.397341,0.30621856,0.23961587,0.34450936
m_271,85.2783,27.672,0.2528483,0.3054083,0.25761166,0.27587998,0.30370417,0.29090142
m_272,85.3722,27.642,0.18285061,0.18448666,0.22733401,0.25882733,0.18442306,0.22150597
m_273,85.2369,27.688,0.29068857,0.31966537,0.34270856,0.32825893,0.3580269,0.31101528
m_274,85.5119,27.6,0.30560818,0.16575076,0.53918755,0.35865766,0.2520646,0.37918377
m_275,85.2846,27.679,0.24288785,0.2659357,0.24080087,0.2403238,0.26344022,0.25530925
m_276,85.3271,27.667,0.16885579,0.16479427,0.17526707,0.17386973,0.16814774,0.17510095
m_277,85.3249,27.669,0.16244082,0.18371585,0.17268181,0.19125386,0.1669257,0.17260684
m_278,85.2711,27.688,0.252558,0.3538658,0.26041114,0.37268302,0.34942624,0.31482175
m_279,85.3223,27.671,0.1615422,0.18360476,0.17071794,0.18931118,0.16616872,0.17072476
m_28,85.7014,27.796,0.34721473,0.16582455,0.75157255,0.4859516,0.2833096,0.5101191
m_280,85.2128,27.707,0.3066296,0.27438945,0.40157327,0.3727029,0.3385264,0.4311271
m_281,85.3581,27.66,0.1611724,0.17873603,0.18281378,0.21196163,0.16732076,0.18301642
m_282,85.3203,27.675,0.16202034,0.16114725,0.16474238,0.16577373,0.16212893,0.16472024
m_283,85.4399,27.637,0.22991963,0.106373765,0.33850333,0.20201766,0.1438003,0.24927925
m_284,85.4118,27.647,0.21251138,0.1611906,0.266631,0.21036628,0.1923757,0.25389934
m_285,85.3236,27.676,0.15877618,0.15737234,0.16088079,0.16079073,0.15845934,0.1607112
m_286,85.3645,27.666,0.15557766,0.17542039,0.17307976,0.20036824,0.16219684,0.17357917
m_287,85.4299,27.646,0.22683242,0.16135687,0.30364424,0.22037311,0.20174149,0.22586389
m_288,85.3269,27.679,0.14385845,0.17120208,0.15612343,0.19073223,0.15443106,0.15746108
m_289,85.2518,27.709,0.26957476,0.28735018,0.30497882,0.25596556,0.32021844,0.27043676
m_29,85.1857,27.9737,0.3389377,0.113233335,0.7405713,0.43277788,0.19914535,0.5101471
m_290,85.375,27.668,0.15631545,0.17483027,0.17435475,0.20003201,0.16222735,0.17459403
m_291,85.3643,27.6749,0.14956379,0.17188781,0.16053443,0.18378292,0.15622398,0.16159989
m_292,85.3167,27.691,0.16394743,0.15634547,0.15957636,0.15048671,0.16046792,0.15887235
m_293,85.3758,27.673,0.15238382,0.17339088,0.16607018,0.18970719,0.15869565,0.16686961
m_294,85.4384,27.657,0.2276014,0.1601045,0.30682465,0.22104912,0.20163618,0.22751915
m_295,85.4136,27.666,0.20126596,0.15800545,0.24174282,0.192752,0.1836534,0.2315494
m_296,85.4243,27.669,0.21029828,0.15808256,0.2627849,0.20795287,0.18939953,0.24943778
m_297,85.3074,27.7082,0.17618756,0.18422744,0.17617798,0.18081576,0.17928894,0.17670377
m_298,85.3945,27.681,0.17478094,0.15462354,0.18897246,0.17106743,0.16623883,0.18501906
m_299,85.4331,27.669,0.20621447,0.17724296,0.28296798,0.29756734,0.19483419,0.2665933
m_30,85.7599,27.772,0.36300734,0.16639979,0.78881943,0.6032973,0.2887161,0.6727403
m_300,85.4313,27.674,0.20333673,0.17653792,0.27537242,0.28911152,0.19257285,0.25996184
m_301,85.3886,27.689,0.1583871,0.17098926,0.17816272,0.19945939,0.16212445,0.17706338
m_302,85.2672,27.734,0.24441084,0.14752862,0.28902802,0.18819436,0.18110244,0.23888403
m_303,85.443,27.675,0.20674862,0.17719238,0.30264246,0.34076625,0.19967748,0.28613773
m_304,85.4062,27.692,0.18732688,0.15422018,0.21508086,0.19234547,0.17439173,0.20747896
m_305,84.8607,27.907,0.39102846,0.17193724,0.88044494,0.5684699,0.30825797,0.59273285
m_306,84.9031,27.896,0.3861867,0.113291055,0.8647311,0.5456251,0.21007484,0.5846673
m_307,85.3099,27.735,0.20574544,0.19196838,0.21660218,0.20257147,0.19979523,0.21476056
m_308,85.3732,27.715,0.17039126,0.16736951,0.18993594,0.19448139,0.16663508,0.18450645
m_309,85.4133,27.703,0.19316433,0.17240444,0.23682289,0.22967048,0.18096812,0.22603872
m_31,86.0792,27.649,0.3499443,0.108941875,0.8265572,0.5032615,0.199109,0.5576222
m_310,85.3037,27.746,0.22861433,0.17906442,0.24788934,0.19255346,0.2147983,0.24536195
m_311,85.2999,27.755,0.23887272,0.18214446,0.27266425,0.21446589,0.22397685,0.2685641
m_312,84.9478,27.902,0.3689393,0.11395826,0.843825,0.4894424,0.2092223,0.5731828
m_313,85.3929,27.73,0.19959237,0.15281682,0.23724575,0.21031234,0.1824108,0.2259765
m_314,85.3155,27.765,0.21079268,0.19345002,0.28305733,0.32828718,0.2178107,0.27662894
m_315,85.4216,27.727,0.210707,0.17330284,0.279761,0.2712894,0.19360614,0.2625289
m_316,85.48,27.709,0.25789723,0.15926822,0.39181715,0.28202707,0.2202013,0.28247723
m_317,85.3928,27.743,0.2109366,0.15431473,0.2611584,0.2296614,0.19050997,0.24675062
m_318,85.4487,27.727,0.23895048,0.15710093,0.3347207,0.26219988,0.2073302,0.3089588
m_319,85.3357,27.768,0.22377321,0.18501939,0.28377262,0.2755339,0.21018419,0.27078557
m_32,85.3038,28.082,0.33324042,0.109876804,0.7680304,0.44987208,0.19602893,0.52361566
m_320,85.4436,27.739,0.24066049,0.15706524,0.33830968,0.2638468,0.20855133,0.3119243
m_321,85.2966,27.793,0.25663358,0.11830264,0.36690086,0.21332246,0.16625322,0.27674788
m_322,85.3175,27.79,0.2597294,0.17370093,0.34533167,0.25630647,0.23208533,0.3270692
m_323,85.4165,27.754,0.23450768,0.1565167,0.31520188,0.24014603,0.20439774,0.29271665
m_324,85.3373,27.791,0.24753691,0.10999961,0.34209532,0.2002416,0.15357596,0.25453728
m_325,85.3353,27.807,0.25549906,0.1110859,0.3835198,0.21798009,0.16030756,0.28258592
m_326,85.4792,27.757,0.27141905,0.15974404,0.431088,0.3324781,0.2291255,0.3886552
m_327,85.5946,27.835,0.3156881,0.10761044,0.67083544,0.38730586,0.18462366,0.4603314
m_328,85.1911,27.973,0.33826905,0.1132108,0.73759454,0.43099385,0.19886327,0.50830257
m_329,85.428,27.7004,0.21183018,0.1556363,0.26699287,0.21815214,0.18962993,0.25204715
m_33,85.8871,27.259,0.30886686,0.10774146,0.7443273,0.45226157,0.18962927,0.5131101
m_330,86.0105,27.339,0.3114105,0.10780963,0.75192565,0.45559227,0.19043362,0.5173304
m_331,86.0435,27.414,0.31082308,0.10777647,0.75022554,0.4548225,0.19023418,0.5163789
m_332,86.0447,27.396,0.3045951,0.10750048,0.73447984,0.44885793,0.18837781,0.5081085
m_333,84.3997,28.197,0.3239279,0.1645722,0.72599334,0.5827865,0.27763662,0.6365663
m_334,84.3907,28.209,0.29155815,0.10687111,0.702578,0.43772382,0.18453377,0.492053
m_335,84.3762,28.184,0.31593305,0.16383128,0.6972255,0.61482275,0.27302557,0.61765015
m_336,86.1655,27.592,0.28416505,0.106146224,0.6667245,0.43556958,0.18021145,0.47302774
m_337,84.3783,28.219,0.2813804,0.10631605,0.67523193,0.42714185,0.18123446,0.47788697
m_338,84.3782,28.23,0.29678315,0.16299038,0.6673419,0.504361,0.2681368,0.47381192
m_339,84.3777,28.234,0.29538175,0.16287875,0.6635451,0.50260293,0.2675085,0.47185233
m_34,86.1803,27.605,0.28486383,0.16252775,0.6516633,0.4586883,0.26549885,0.4652949
m_340,86.1854,27.574,0.26254362,0.10513316,0.62244004,0.40579078,0.17469911,0.45025852
m_341,84.3662,28.236,0.2765804,0.10562615,0.64390105,0.4330252,0.17737953,0.46172306
m_342,84.362,28.228,0.27617273,0.10560122,0.6427929,0.43257067,0.17724232,0.4611518
m_343,84.3681,28.245,0.26883835,0.105556324,0.6409032,0.41374105,0.17700523,0.46017823
m_344,86.125,27.397,0.2524784,0.10443085,0.5942898,0.39458767,0.17110051,0.4357267
m_345,84.3575,28.257,0.26487216,0.10496452,0.6162958,0.41510996,0.17390396,0.44749522
m_346,86.1428,27.378,0.23768938,0.10324594,0.5526545,0.37776345,0.16556676,0.41418412
m_347,86.1328,27.352,0.25406525,0.15891486,0.549622,0.44626233,0.24760932,0.41261038
m_348,84.4145,27.6851,0.3034593,0.16299163,0.6591005,0.6751572,0.26705927,0.5926866
m_349,85.3236,27.598,0.25769934,0.19403316,0.3493248,0.30283368,0.24130039,0.33911175
m_35,86.2207,27.628,0.27051604,0.16095826,0.60372454,0.4550174,0.2573169,0.440677
m_350,85.2739,27.636,0.26240844,0.25278684,0.31831864,0.27207863,0.28453946,0.26635498
m_351,85.222,27.667,0.29335806,0.19560668,0.39224142,0.3095222,0.24194111,0.34282002
m_352,85.3908,27.632,0.21225804,0.16545577,0.26799706,0.18660162,0.1959464,0.20335528
m_353,85.2779,27.676,0.25389054,0.31933564,0.2550387,0.29053542,0.31378415,0.29266065
