# 20150425_M7.8_Gorkha median gmf, Stations:All, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
t_1021,85.80938,29.33275,0.13023056,0.15157102,0.1689589,0.38850448,0.29507273
t_1022,85.80938,29.41103,0.12997007,0.21916187,0.14926732,0.40348247,0.3336355
t_1023,85.89921,27.03676,0.3441588,0.3693552,0.39442822,0.5122038,0.42930827
t_1024,85.89921,27.11675,0.39671436,0.40568456,0.41359124,0.43586975,0.40886018
t_1025,85.89921,27.19668,0.45255983,0.45317528,0.45150685,0.45387986,0.45312688
t_1026,85.89921,27.27655,0.77934164,1.108974,0.7566274,0.8881144,0.7704723
t_1027,85.89921,27.35636,0.61263645,0.5261542,0.7268407,0.7508453,0.7257666
t_1028,85.89921,27.43612,0.6628961,0.46729216,0.83277375,0.8164966,0.80851233
t_1029,85.89921,27.51582,0.823857,0.45807683,0.9797397,0.94378483,0.9756321
t_103,83.20426,27.83404,0.1361184,0.16109318,0.19080041,0.39861944,0.32649675
t_1030,85.89921,27.59546,0.8733386,0.5027829,1.0149843,0.97053313,1.0057955
t_1031,85.89921,27.67504,0.8482624,0.79873776,0.9701585,1.154161,1.1779726
t_1032,85.89921,27.75457,0.7722768,0.4781561,0.95248497,0.8930003,0.8961318
t_1033,85.89921,27.83404,0.75578743,0.4254152,1.0454252,1.0208338,0.99774253
t_1034,85.89921,27.91345,0.7545278,0.37989253,1.1763372,1.2035002,1.1543428
t_1035,85.89921,27.9928,0.7492649,0.34619603,1.2846192,1.3563676,1.2830395
t_1036,85.89921,28.07209,0.7349535,0.32300177,1.3474288,1.4532828,1.3595322
t_1037,85.89921,28.15132,0.71444654,0.30720875,1.3697181,1.5012333,1.3916513
t_1038,85.89921,28.2305,0.6908116,0.29642314,1.3635257,1.5151279,1.3935969
t_1039,85.89921,28.30962,0.6958015,0.43850923,1.3405023,1.7316177,1.3781759
t_104,83.20426,27.91345,0.13752605,0.16230245,0.19316195,0.40357503,0.33022752
t_1040,85.89921,28.38867,0.66119,0.28393334,1.3072135,1.5902247,1.352635
t_1041,85.89921,28.46767,0.6398642,0.42411336,1.2219176,1.8781096,1.6200422
t_1042,85.89921,28.54661,0.55085814,0.4138258,1.030865,1.6265317,1.4281135
t_1043,85.89921,28.6255,0.4810384,0.40021038,0.8260208,1.7245338,1.222988
t_1044,85.89921,28.70432,0.41218162,0.38399145,0.6546553,1.5196244,1.0428497
t_1045,85.89921,28.78308,0.36513567,0.41054177,0.52290076,1.5611495,0.9027815
t_1046,85.89921,28.86178,0.27039427,0.34508827,0.4239444,0.8361781,0.6097361
t_1047,85.89921,28.94043,0.24496809,0.3238253,0.34940708,0.7974275,0.52941537
t_1048,85.89921,29.01901,0.23041756,0.30306712,0.29253367,0.8056859,0.58428085
t_1049,85.89921,29.09753,0.17870438,0.28318724,0.24843948,0.5531541,0.40719828
t_105,83.20426,27.9928,0.15426676,0.25130123,0.19273093,0.48361078,0.3297538
t_1050,85.89921,29.176,0.16314371,0.26438624,0.21366315,0.5097792,0.360264
t_1051,85.89921,29.2544,0.13862528,0.15931775,0.18578716,0.41457978,0.32032713
t_1052,85.89921,29.33275,0.12303491,0.14870064,0.16311039,0.3599058,0.28607467
t_1053,85.89921,29.41103,0.14610137,0.21503529,0.14442329,0.5012664,0.32379925
t_1054,85.98904,27.03676,0.41181687,0.4171363,0.4440864,0.5440046,0.54006535
t_1055,85.98904,27.11675,0.4054614,0.5980535,0.39153033,0.40907174,0.3803029
t_1056,85.98904,27.19668,0.46296504,0.68707997,0.44106203,0.52984864,0.45264715
t_1057,85.98904,27.27655,0.5324263,0.49994925,0.5295749,0.5755037,0.53774023
t_1058,85.98904,27.35636,0.4709112,0.4621172,0.48702383,0.4921295,0.4862074
t_1059,85.98904,27.43612,0.5748073,0.7341308,0.5909925,0.65009105,0.587643
t_106,83.20426,28.07209,0.13951525,0.16100657,0.18960398,0.41387135,0.32527676
t_1060,85.98904,27.51582,0.7098828,0.46018043,0.754537,0.7451458,0.77406126
t_1061,85.98904,27.59546,0.76057416,0.57007474,0.8153542,0.8094312,0.82195187
t_1062,85.98904,27.67504,0.7382299,0.9914017,0.7454989,0.8326692,0.74172765
t_1063,85.98904,27.75457,0.6124067,0.44182417,0.73521686,0.7316108,0.7232885
t_1064,85.98904,27.83404,0.70660615,0.57889545,0.98104537,1.2374872,0.96474695
t_1065,85.98904,27.91345,0.72192675,0.34796345,1.171553,1.2178056,1.1632034
t_1066,85.98904,27.9928,0.73013943,0.32488054,1.2916759,1.373594,1.295268
t_1067,85.98904,28.07209,0.7209416,0.30909982,1.3513893,1.4637697,1.3657913
t_1068,85.98904,28.15132,0.70302635,0.2982697,1.3683935,1.5050305,1.3919429
t_1069,85.98904,28.2305,0.68145454,0.29077744,1.358624,1.5147012,1.3903261
t_107,83.20426,28.15132,0.14458905,0.24573347,0.18410054,0.4428257,0.31724197
t_1070,85.98904,28.30962,0.6581639,0.28549722,1.3320569,1.5046729,1.3716981
t_1071,85.98904,28.38867,0.6583326,0.42764488,1.2971702,1.630538,1.3447788
t_1072,85.98904,28.46767,0.6057277,0.42071524,1.175962,1.6262419,1.2463838
t_1073,85.98904,28.54661,0.52319294,0.4098861,0.972925,1.5398215,1.0857861
t_1074,85.98904,28.6255,0.44054878,0.39569402,0.7747224,1.357818,1.1703928
t_1075,85.98904,28.70432,0.34702677,0.24596898,0.61422443,1.0029151,0.79075456
t_1076,85.98904,28.78308,0.3266553,0.3603463,0.49238405,1.1076891,0.85609674
t_1077,85.98904,28.86178,0.2726007,0.33910617,0.4010643,0.88998383,0.58580863
t_1078,85.98904,28.94043,0.22736797,0.31796113,0.33205628,0.71619886,0.509655
t_1079,85.98904,29.01901,0.18808939,0.19203724,0.279164,0.5684118,0.4463812
t_108,83.20426,28.2305,0.14172177,0.24133544,0.17773592,0.4345122,0.3078254
t_1080,85.98904,29.09753,0.18868144,0.27783218,0.23793846,0.6225228,0.49653918
t_1081,85.98904,29.176,0.14426382,0.16744538,0.20527156,0.42708084,0.3484749
t_1082,85.98904,29.2544,0.1342709,0.15627919,0.17900006,0.39960906,0.310252
t_1083,85.98904,29.33275,0.13149843,0.225938,0.1575462,0.40378156,0.27740252
t_1084,85.98904,29.41103,0.12226541,0.21098341,0.13980402,0.37331298,0.24898316
t_1085,86.07887,27.03676,0.3355059,0.40602306,0.39881548,0.5492499,0.45227206
t_1086,86.07887,27.11675,0.37287283,0.5077966,0.41768372,0.5116997,0.455388
t_1087,86.07887,27.19668,0.43874595,0.58253694,0.4537369,0.66149867,0.61826766
t_1088,86.07887,27.27655,0.41628668,0.39088997,0.46081668,0.48151785,0.47821426
t_1089,86.07887,27.35636,0.46870545,0.4412027,0.47314692,0.4643223,0.47327572
t_109,83.20426,28.30962,0.12543778,0.15302387,0.17172366,0.36464903,0.2988236
t_1090,86.07887,27.43612,0.5319567,0.420794,0.5392315,0.51144224,0.53712326
t_1091,86.07887,27.51582,0.56357646,0.40474105,0.5720623,0.55356765,0.58181053
t_1092,86.07887,27.59546,0.5128855,0.44928035,0.51707894,0.5122678,0.52292466
t_1093,86.07887,27.67504,0.4984809,0.49759713,0.4987731,0.4997372,0.49871558
t_1094,86.07887,27.75457,0.5584704,0.40165606,0.67654043,0.68544334,0.6762194
t_1095,86.07887,27.83404,0.66706085,0.35567692,0.95424265,1.0538207,0.9525989
t_1096,86.07887,27.91345,0.7280268,0.49800223,1.1687838,1.4888759,1.1704676
t_1097,86.07887,27.9928,0.71681744,0.31169036,1.2952116,1.3858374,1.3039564
t_1098,86.07887,28.07209,0.7105588,0.30022994,1.3525614,1.4707031,1.369556
t_1099,86.07887,28.15132,0.70566666,0.2924252,1.3663667,1.5385331,1.3915515
t_11,82.93477,27.91345,0.10308508,0.13022164,0.1302674,0.2915445,0.23257266
t_110,83.20426,28.38867,0.122132495,0.15029027,0.16606602,0.35393497,0.2902564
t_1100,86.07887,28.2305,0.6740502,0.28696722,1.3531967,1.5128651,1.3864
t_1101,86.07887,28.30962,0.651356,0.28302333,1.3241315,1.5001758,1.3654531
t_1102,86.07887,28.38867,0.6241684,0.27986124,1.2781632,1.4709722,1.3291588
t_1103,86.07887,28.46767,0.5493783,0.27432564,1.1225069,1.3573276,1.2037225
t_1104,86.07887,28.54661,0.49357095,0.40585697,0.91484267,1.4343874,1.0399002
t_1105,86.07887,28.6255,0.4050548,0.3910536,0.7259416,1.1832807,0.88675445
t_1106,86.07887,28.70432,0.362056,0.3739048,0.57679236,1.1962137,0.9558937
t_1107,86.07887,28.78308,0.30816355,0.35439146,0.46423745,1.0217557,0.82125914
t_1108,86.07887,28.86178,0.2683624,0.3331172,0.3797934,0.9025222,0.7107314
t_1109,86.07887,28.94043,0.20141311,0.20152514,0.31586528,0.60057837,0.49079415
t_111,83.20426,28.46767,0.11896406,0.14760445,0.16070172,0.34364393,0.2820379
t_1110,86.07887,29.01901,0.17681262,0.18843144,0.26663277,0.5281011,0.43063796
t_1111,86.07887,29.09753,0.16023596,0.17597619,0.22807513,0.4811267,0.38007626
t_1112,86.07887,29.176,0.1821854,0.25439295,0.19737466,0.6513512,0.42567632
t_1113,86.07887,29.2544,0.12915969,0.15329194,0.17256695,0.380939,0.3005655
t_1114,86.07887,29.33275,0.14251596,0.22163966,0.15224855,0.4679868,0.33963302
t_1115,86.07887,29.41103,0.13401993,0.20700304,0.13539313,0.4400917,0.30515158
t_1116,86.1687,27.03676,0.28228727,0.3816435,0.37306035,0.5813189,0.47905785
t_1117,86.1687,27.11675,0.32664478,0.4313717,0.41611278,0.6115012,0.5039313
t_1118,86.1687,27.19668,0.3374518,0.29916388,0.4466964,0.5443034,0.51478595
t_1119,86.1687,27.27655,0.34506372,0.28599474,0.43238685,0.47014514,0.46853223
t_112,83.20426,28.54661,0.14237113,0.22452168,0.15559737,0.46196437,0.34604433
t_1120,86.1687,27.35636,0.3183602,0.25994,0.35673192,0.34329847,0.36219546
t_1121,86.1687,27.43612,0.4309946,0.36291483,0.47452617,0.46367875,0.4583851
t_1122,86.1687,27.51582,0.48374143,0.4053665,0.5289249,0.48502746,0.49728566
t_1123,86.1687,27.59546,0.42872682,0.5801716,0.42180228,0.548197,0.5327033
t_1124,86.1687,27.67504,0.53121686,0.41934943,0.57504493,0.5482399,0.57296795
t_1125,86.1687,27.75457,0.5691561,0.3737635,0.73308575,0.7421799,0.7314295
t_1126,86.1687,27.83404,0.6517481,0.3391242,0.9897121,1.0265541,0.99099916
t_1127,86.1687,27.91345,0.72555006,0.48066446,1.1939371,1.4498342,1.1993992
t_1128,86.1687,27.9928,0.7115928,0.30356413,1.3068556,1.4026719,1.3179215
t_1129,86.1687,28.07209,0.7035316,0.2945905,1.3544363,1.4765359,1.3728443
t_113,83.20426,28.6255,0.11298923,0.14236444,0.1507251,0.3240879,0.26646465
t_1130,86.1687,28.15132,0.6877772,0.28859603,1.3629639,1.5069466,1.3892953
t_1131,86.1687,28.2305,0.66729385,0.28438497,1.3462002,1.5088788,1.3807096
t_1132,86.1687,28.30962,0.6449913,0.28128204,1.3151945,1.4942353,1.3580874
t_1133,86.1687,28.38867,0.64224017,0.42258388,1.2497209,1.7119871,1.3056346
t_1134,86.1687,28.46767,0.5468979,0.27204043,1.0693384,1.4432342,1.1615652
t_1135,86.1687,28.54661,0.49371952,0.401867,0.8603231,1.7443846,1.2578659
t_1136,86.1687,28.6255,0.37765977,0.25138664,0.68050784,1.0835378,0.8483559
t_1137,86.1687,28.70432,0.3119912,0.23851347,0.54196674,0.90625834,0.72521126
t_1138,86.1687,28.78308,0.28516507,0.34841356,0.4381855,0.90697646,0.62435824
t_1139,86.1687,28.86178,0.22265057,0.21124451,0.36015975,0.66057944,0.5414488
t_114,83.20426,28.70432,0.12089177,0.21653973,0.14607026,0.36153525,0.25905535
t_1140,86.1687,28.94043,0.20515545,0.19778751,0.3007702,0.6328881,0.47281796
t_1141,86.1687,29.01901,0.18183921,0.28631958,0.25487944,0.5624257,0.4155772
t_1142,86.1687,29.09753,0.1516394,0.17261206,0.21877754,0.45049182,0.36735624
t_1143,86.1687,29.176,0.15231569,0.24951936,0.18990535,0.47846723,0.32637036
t_1144,86.1687,29.2544,0.1284263,0.15036353,0.1664791,0.38200724,0.29127184
t_1145,86.1687,29.33275,0.13670497,0.21742259,0.14721012,0.44117904,0.329472
t_1146,86.1687,29.41103,0.13849816,0.22787489,0.13117859,0.4735518,0.2963051
t_1147,86.25854,27.03676,0.24025016,0.23002794,0.3514896,0.5612662,0.48731506
t_1148,86.25854,27.11675,0.2731638,0.24985602,0.39908367,0.5900329,0.5223904
t_1149,86.25854,27.19668,0.30335656,0.26387084,0.43906176,0.5977784,0.5418894
t_115,83.20426,28.78308,0.10745022,0.13730113,0.14162096,0.30569488,0.2518832
t_1150,86.25854,27.27655,0.3278111,0.27007774,0.46156707,0.56846404,0.5331221
t_1151,86.25854,27.35636,0.3647632,0.29409924,0.49017295,0.5461478,0.52589643
t_1152,86.25854,27.43612,0.48113668,0.38460264,0.6162953,0.6192102,0.6079512
t_1153,86.25854,27.51582,0.8396326,0.6320551,0.9441243,0.8410065,0.82777303
t_1154,86.25854,27.59546,0.8534513,0.8037386,0.852278,0.8441914,0.853354
t_1155,86.25854,27.67504,0.49126798,0.4616718,0.5382397,0.5542474,0.540502
t_1156,86.25854,27.75457,0.51104206,0.36151123,0.7127598,0.7552874,0.7169066
t_1157,86.25854,27.83404,0.5737505,0.32594055,0.93249893,1.0012919,0.93813235
t_1158,86.25854,27.91345,0.6268105,0.30736238,1.1174538,1.2097312,1.1263814
t_1159,86.25854,27.9928,0.66072637,0.29669657,1.2455397,1.3586389,1.2598592
t_116,83.20426,28.86178,0.10482655,0.134833,0.13735567,0.29688948,0.244924
t_1160,86.25854,28.07209,0.67559874,0.2901397,1.3182338,1.4498596,1.3390703
t_1161,86.25854,28.15132,0.67460287,0.2857959,1.345738,1.4942249,1.3735061
t_1162,86.25854,28.2305,0.66082,0.28261214,1.3377197,1.5026753,1.3731455
t_1163,86.25854,28.30962,0.638584,0.28002715,1.3048075,1.4865394,1.3491772
t_1164,86.25854,28.38867,0.6006574,0.27658573,1.2113158,1.4556319,1.274035
t_1165,86.25854,28.46767,0.50176114,0.2697307,1.0150487,1.2764586,1.1186223
t_1166,86.25854,28.54661,0.46033004,0.39796516,0.810553,1.4491588,1.2071356
t_1167,86.25854,28.6255,0.39023805,0.38187957,0.64122576,1.2767467,1.0281286
t_1168,86.25854,28.70432,0.32186744,0.36385593,0.511929,1.0218701,0.6969176
t_1169,86.25854,28.78308,0.24807228,0.22126271,0.41513234,0.72941095,0.6005893
t_117,83.20426,28.94043,0.10229424,0.13240744,0.13326843,0.2883403,0.2381784
t_1170,86.25854,28.86178,0.25393254,0.32140157,0.34231874,0.87497985,0.6582005
t_1171,86.25854,28.94043,0.19268793,0.19410752,0.2867684,0.58366853,0.45578322
t_1172,86.25854,29.01901,0.20566641,0.28086942,0.24387076,0.72572553,0.5064642
t_1173,86.25854,29.09753,0.16832075,0.26220727,0.2100116,0.54197186,0.35515723
t_1174,86.25854,29.176,0.13169673,0.1580056,0.18283309,0.38651168,0.31595954
t_1175,86.25854,29.2544,0.11886933,0.14748412,0.16069372,0.3442344,0.2823215
t_1176,86.25854,29.33275,0.12918349,0.21328838,0.14241707,0.4058522,0.3196916
t_1177,86.25854,29.41103,0.10476231,0.1286538,0.12715566,0.30119446,0.2279604
t_1178,86.34837,27.03676,0.2302117,0.21667303,0.32698926,0.6123394,0.47853208
t_1179,86.34837,27.11675,0.24720488,0.23224117,0.37335378,0.60550374,0.5195197
t_118,83.20426,29.01901,0.1043183,0.12998958,0.12929408,0.29809174,0.23154703
t_1180,86.34837,27.19668,0.28788665,0.24660489,0.41960973,0.6780296,0.5530645
t_1181,86.34837,27.27655,0.30865115,0.26262623,0.46506098,0.6483339,0.57765096
t_1182,86.34837,27.35636,0.35398635,0.29253304,0.5209091,0.66738427,0.60688794
t_1183,86.34837,27.43612,0.42972746,0.35487702,0.60138685,0.7065545,0.656568
t_1184,86.34837,27.51582,0.510691,0.44808543,0.64613205,0.71045345,0.67426246
t_1185,86.34837,27.59546,0.48375934,0.46821955,0.5637594,0.6274239,0.59428626
t_1186,86.34837,27.67504,0.44668892,0.39698666,0.57442313,0.6549564,0.61064225
t_1187,86.34837,27.75457,0.45112896,0.3390718,0.6731084,0.77979934,0.713233
t_1188,86.34837,27.83404,0.48223975,0.3097576,0.8089151,0.93881583,0.85117584
t_1189,86.34837,27.91345,0.51779073,0.29510552,0.939459,1.0887895,0.9833067
t_119,83.20426,29.09753,0.096943855,0.12713899,0.12473205,0.27014005,0.22384691
t_1190,86.34837,27.9928,0.5489391,0.2872866,1.0476542,1.2128174,1.0935208
t_1191,86.34837,28.07209,0.5736711,0.28294653,1.130275,1.3073434,1.1782565
t_1192,86.34837,28.15132,0.5908299,0.28040957,1.1869379,1.372776,1.2371299
t_1193,86.34837,28.2305,0.61570096,0.27879107,1.2197304,1.4868894,1.2724108
t_1194,86.34837,28.30962,0.6435798,0.4217086,1.2313433,1.8584358,1.6249379
t_1195,86.34837,28.38867,0.5761675,0.27418855,1.140827,1.4693812,1.2168224
t_1196,86.34837,28.46767,0.49888313,0.40754843,0.9549509,1.3641219,1.0710138
t_1197,86.34837,28.54661,0.39624,0.25700456,0.7628412,1.0753032,0.9171266
t_1198,86.34837,28.6255,0.35593715,0.37731224,0.60432416,1.0800424,0.7818651
t_1199,86.34837,28.70432,0.31092,0.3584824,0.48430368,0.99864495,0.67026836
t_12,82.93477,27.9928,0.10029273,0.13031618,0.13018754,0.28098333,0.23266126
t_120,83.20426,29.176,0.11530357,0.19175258,0.11956415,0.3552732,0.27142635
t_1200,86.34837,28.78308,0.31058452,0.37832272,0.39444873,1.4053893,0.7386957
t_1201,86.34837,28.86178,0.24506748,0.31599212,0.32664135,0.84197164,0.6354648
t_1202,86.34837,28.94043,0.21830729,0.29543725,0.274682,0.753954,0.55643576
t_1203,86.34837,29.01901,0.183836,0.2758406,0.2341915,0.59901035,0.49021325
t_1204,86.34837,29.09753,0.14897685,0.16617316,0.20210202,0.45007074,0.34397033
t_1205,86.34837,29.176,0.12805825,0.15501983,0.17626575,0.37467363,0.3061509
t_1206,86.34837,29.2544,0.115608014,0.14465411,0.1551923,0.33335343,0.27369997
t_1207,86.34837,29.33275,0.108752,0.13508841,0.13784389,0.31263936,0.24576819
t_1208,86.34837,29.41103,0.12601067,0.1955039,0.1233126,0.4087422,0.2795405
t_1209,86.4382,27.03676,0.21176773,0.2051671,0.2993755,0.600318,0.45716354
t_121,83.20426,29.2544,0.09008148,0.12008186,0.11399487,0.24660751,0.20535399
t_1210,86.4382,27.11675,0.2237926,0.21860509,0.34060085,0.59373087,0.4988889
t_1211,86.4382,27.19668,0.25401935,0.23231445,0.383965,0.6497761,0.53767055
t_1212,86.4382,27.27655,0.30304042,0.38444984,0.4285453,0.78630286,0.5722123
t_1213,86.4382,27.35636,0.31742993,0.2705256,0.47391313,0.7163715,0.60322803
t_1214,86.4382,27.43612,0.35210726,0.30190828,0.51172084,0.72512656,0.6247497
t_1215,86.4382,27.51582,0.37267214,0.33436123,0.526224,0.69840693,0.62369466
t_1216,86.4382,27.59546,0.37890399,0.34451258,0.5228214,0.67928374,0.6089582
t_1217,86.4382,27.67504,0.37759414,0.32734364,0.54059476,0.6940044,0.6210515
t_1218,86.4382,27.75457,0.38587794,0.30519962,0.5935341,0.7540932,0.6718178
t_1219,86.4382,27.83404,0.45478532,0.4432949,0.6687536,1.1872537,0.94437367
t_122,83.20426,29.33275,0.08991799,0.116056055,0.10820594,0.24743408,0.19516361
t_1220,86.4382,27.91345,0.4258114,0.28050295,0.7510643,0.94508785,0.8348441
t_1221,86.4382,27.9928,0.44785446,0.27546817,0.8299502,1.0443366,0.919409
t_1222,86.4382,28.07209,0.47197512,0.27293348,0.90023863,1.1411399,0.9937127
t_1223,86.4382,28.15132,0.48721942,0.2718267,0.95907503,1.1992155,1.0539598
t_1224,86.4382,28.2305,0.503043,0.2714827,1.0061818,1.2507662,1.1003661
t_1225,86.4382,28.30962,0.5475184,0.4132414,1.0358195,1.5313094,1.1295623
t_1226,86.4382,28.38867,0.5308208,0.4089991,0.97405785,1.6304826,1.3686125
t_1227,86.4382,28.46767,0.4718739,0.4000842,0.8397441,1.4667679,1.2357513
t_1228,86.4382,28.54661,0.40551886,0.38719252,0.69106174,1.2729032,1.081781
t_1229,86.4382,28.6255,0.3171149,0.24040405,0.56038374,0.90883905,0.74206567
t_123,83.20426,29.41103,0.082452446,0.11181451,0.10235362,0.22029649,0.1847002
t_1230,86.4382,28.70432,0.327805,0.35235715,0.45573592,1.260658,0.8104658
t_1231,86.4382,28.78308,0.25608286,0.33149943,0.37457275,0.8267399,0.557295
t_1232,86.4382,28.86178,0.23924892,0.31060335,0.31192186,0.83009577,0.6136716
t_1233,86.4382,28.94043,0.17509374,0.1874199,0.26328772,0.5229127,0.4263752
t_1234,86.4382,29.01901,0.18445826,0.27096725,0.22521944,0.6159332,0.47489518
t_1235,86.4382,29.09753,0.15734008,0.25280637,0.19492048,0.49963745,0.33365932
t_1236,86.4382,29.176,0.124568544,0.15227476,0.17043294,0.36312243,0.29732138
t_1237,86.4382,29.2544,0.11272371,0.14209636,0.15037067,0.32368788,0.26605242
t_1238,86.4382,29.33275,0.10256502,0.13265936,0.13372236,0.28934973,0.2389575
t_1239,86.4382,29.41103,0.093780324,0.12392634,0.1197555,0.25933027,0.21534523
t_124,83.2941,27.03676,0.10287725,0.15217887,0.095425606,0.24807332,0.1767417
t_1240,86.52803,27.03676,0.19869047,0.30097404,0.27034733,0.5946776,0.42778638
t_1241,86.52803,27.11675,0.20175578,0.20597827,0.304517,0.5621685,0.46613753
t_1242,86.52803,27.19668,0.22994393,0.21787737,0.34020755,0.63564664,0.5026782
t_1243,86.52803,27.27655,0.24320345,0.23069958,0.37552196,0.6359759,0.5351
t_1244,86.52803,27.35636,0.26439947,0.24530658,0.40700006,0.65993536,0.5601171
t_1245,86.52803,27.43612,0.2950347,0.26104692,0.42787015,0.71747684,0.5716327
t_1246,86.52803,27.51582,0.3070764,0.27532923,0.44059455,0.69691306,0.57240397
t_1247,86.52803,27.59546,0.30819547,0.2825602,0.44984865,0.6520102,0.5677054
t_1248,86.52803,27.67504,0.34173828,0.4343216,0.46430957,0.7480459,0.5676699
t_1249,86.52803,27.75457,0.32764867,0.2758888,0.4911965,0.660179,0.5831082
t_125,83.2941,27.11675,0.119596794,0.16338746,0.10299413,0.33461535,0.19701764
t_1250,86.52803,27.83404,0.34075373,0.27006316,0.53349596,0.70748556,0.6242943
t_1251,86.52803,27.91345,0.35481304,0.26520282,0.5881867,0.7882321,0.6899863
t_1252,86.52803,27.9928,0.36949617,0.26211527,0.64660573,0.8798585,0.7634123
t_1253,86.52803,28.07209,0.38639805,0.26078182,0.7019139,0.96849847,0.8303772
t_1254,86.52803,28.15132,0.39963993,0.26068085,0.751575,1.029752,0.8862383
t_1255,86.52803,28.2305,0.4248394,0.2612906,0.79550546,1.1290547,0.9317377
t_1256,86.52803,28.30962,0.48090842,0.40028933,0.822674,1.683988,1.2114412
t_1257,86.52803,28.38867,0.41199973,0.25885126,0.7859585,1.108508,0.933217
t_1258,86.52803,28.46767,0.41850877,0.388337,0.7002869,1.3729569,1.0904322
t_1259,86.52803,28.54661,0.3919833,0.3764694,0.5974502,1.5231409,0.9786486
t_126,83.2941,27.19668,0.118680336,0.17897016,0.11386137,0.3184634,0.220892
t_1260,86.52803,28.6255,0.2857514,0.23345171,0.49983156,0.8253494,0.6851105
t_1261,86.52803,28.70432,0.25941673,0.22146945,0.41655624,0.7827084,0.6019807
t_1262,86.52803,28.78308,0.2492196,0.32349274,0.34875545,0.82715213,0.6673493
t_1263,86.52803,28.86178,0.22195461,0.3037898,0.2944751,0.7417441,0.58724225
t_1264,86.52803,28.94043,0.19302115,0.28446117,0.25109422,0.6293638,0.4106557
t_1265,86.52803,29.01901,0.17246196,0.26587385,0.21624391,0.55741316,0.36384785
t_1266,86.52803,29.09753,0.15747745,0.24823758,0.18799654,0.50848615,0.4084739
t_1267,86.52803,29.176,0.121323206,0.1495696,0.16486791,0.35238644,0.28879023
t_1268,86.52803,29.2544,0.10995063,0.13958749,0.14577417,0.31435874,0.25868034
t_1269,86.52803,29.33275,0.100315146,0.13033743,0.12988204,0.28172678,0.23254819
t_127,83.2941,27.27655,0.14515278,0.2005895,0.12854712,0.48165244,0.26091576
t_1270,86.52803,29.41103,0.09178857,0.12177897,0.11651234,0.25250447,0.20974012
t_1271,79.34151,24.20219,0.00739039,0.0071164994,0.0065749404,0.0020201113,0.00278691
t_1272,79.34151,24.32504,0.008494329,0.0074927034,0.0067712236,0.002525131,0.003753571
t_1273,79.34151,24.44776,0.00710192,0.0050888574,0.006971522,0.0020661068,0.003168927
