# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Kobayashi
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
m_150,85.3341,27.671,0.16252646,0.15699421,0.16568258,0.1611405,0.16010045,0.16519082
m_151,85.3881,27.654,0.1871813,0.1563661,0.21295983,0.19541255,0.17469724,0.20724842
m_152,84.6152,28.03,0.38269955,0.09874322,0.8472562,0.467458,0.19086117,0.56088454
m_153,85.3327,27.676,0.14326532,0.17114955,0.15928717,0.19349183,0.15596905,0.16051432
m_154,85.3075,27.685,0.13930918,0.19491011,0.17669082,0.26325345,0.17696007,0.19017337
m_155,85.2262,27.714,0.29431966,0.2612314,0.3629268,0.3144643,0.3209034,0.31084013
m_156,85.3228,27.684,0.1546033,0.151502,0.15299958,0.14950734,0.15281048,0.1525977
m_157,85.3114,27.688,0.17125845,0.16577344,0.1675147,0.16131555,0.16841981,0.16704729
m_158,84.6553,27.993,0.37908944,0.09897905,0.85225993,0.45094422,0.19185722,0.56483227
m_159,85.2769,27.708,0.22185908,0.27496117,0.24309306,0.3010411,0.26596007,0.26443547
m_16,85.4421,27.705,0.2262395,0.14927778,0.29280558,0.19948249,0.19165757,0.21559857
m_160,85.2609,27.713,0.2619811,0.2627855,0.2814546,0.25804722,0.2947857,0.31027636
m_161,85.4047,27.665,0.19412707,0.15365958,0.22130129,0.1835947,0.17536062,0.21351105
m_162,85.4253,27.667,0.19609767,0.16951427,0.26109967,0.2697611,0.18536477,0.2471854
m_163,85.4167,27.671,0.20334388,0.1523347,0.23929363,0.18643488,0.17960438,0.22848135
m_164,84.6433,28.03,0.37243167,0.09876192,0.8422332,0.44655582,0.1903579,0.5576442
m_165,85.4287,27.668,0.19855414,0.16924061,0.26746953,0.27546662,0.18683185,0.25247666
m_166,85.4306,27.669,0.19977213,0.16905369,0.27070415,0.27827987,0.18753482,0.25512418
m_167,85.4357,27.669,0.20380266,0.16880766,0.2815513,0.2883305,0.19005896,0.26416257
m_168,85.439,27.668,0.2066665,0.16873772,0.28935596,0.29572064,0.19189657,0.2707015
m_169,85.4308,27.672,0.19903469,0.16877319,0.2688829,0.27605826,0.18691161,0.25341597
m_17,85.3088,27.781,0.255219,0.1688565,0.31791946,0.23078081,0.2232521,0.30305058
m_170,85.424,27.676,0.20314883,0.15155087,0.2516071,0.22390889,0.18244031,0.23864308
m_171,85.4286,27.676,0.200783,0.16851623,0.26186663,0.25560397,0.1850147,0.2473345
m_172,85.4304,27.676,0.20238142,0.1684461,0.26587054,0.2591468,0.18599795,0.25071168
m_173,85.4437,27.673,0.21909142,0.15108249,0.29677588,0.26939648,0.19336429,0.2766755
m_174,85.4872,27.662,0.26527482,0.15042278,0.3991898,0.26057163,0.2147405,0.28594053
m_175,85.441,27.678,0.21104795,0.16790423,0.288442,0.27879378,0.19124903,0.26951057
m_176,85.3197,27.7218,0.17713243,0.17525218,0.18022105,0.18048935,0.17654647,0.17966305
m_177,85.4712,27.679,0.24695349,0.1500524,0.35536903,0.2815972,0.2056306,0.3246469
m_178,85.4644,27.686,0.24099727,0.14986928,0.33879656,0.2687564,0.20204698,0.3108384
m_179,85.3106,27.74,0.20926835,0.18897885,0.22458284,0.20885131,0.20050925,0.22148423
m_18,85.4695,27.738,0.2542925,0.14837354,0.37281254,0.24421395,0.20865965,0.26718074
m_180,85.4867,27.685,0.25976226,0.14955518,0.3879481,0.2468685,0.21186912,0.27796295
m_181,85.3473,27.73,0.1798024,0.16708028,0.19615649,0.19109629,0.17256977,0.18998991
m_182,85.3537,27.73,0.17936237,0.16623291,0.19874687,0.1947214,0.17205283,0.1920221
m_183,85.4236,27.71,0.21099582,0.14912795,0.2580006,0.20363453,0.18336818,0.24282393
m_184,85.3488,27.742,0.20325623,0.1524437,0.21973586,0.18075314,0.181665,0.21114846
m_185,85.4235,27.718,0.21423692,0.14880186,0.26513094,0.2078929,0.18523249,0.24863131
m_186,85.3608,27.739,0.20039357,0.1501555,0.21887945,0.17842944,0.1783302,0.2096241
m_187,85.3682,27.737,0.19935097,0.14933309,0.22011733,0.1803821,0.177317,0.21044214
m_188,85.6204,27.648,0.33054936,0.14875458,0.6358799,0.4933476,0.2523011,0.54678637
m_189,85.3405,27.752,0.21538074,0.15634508,0.23974848,0.1943812,0.19131932,0.22986609
m_19,85.1463,27.8969,0.34514293,0.16176565,0.6559728,0.4502808,0.27354506,0.4559589
m_190,85.4107,27.736,0.20588389,0.16537961,0.266867,0.25072905,0.18659726,0.2498853
m_191,85.3651,27.751,0.21637122,0.15133816,0.24578695,0.17704184,0.18672329,0.23310992
m_192,85.4367,27.73,0.20750698,0.16537379,0.30280566,0.31607264,0.19421567,0.28303832
m_193,85.502,27.71,0.26920408,0.14869939,0.42109117,0.26416555,0.2176021,0.2984765
m_194,85.3439,27.761,0.22613545,0.15660095,0.26026854,0.19634543,0.19668089,0.24763209
m_195,85.4635,27.723,0.24625587,0.1486142,0.34851304,0.25049642,0.20368862,0.31771904
m_196,85.3575,27.759,0.22261062,0.15342037,0.25905624,0.19541653,0.19263054,0.24524176
m_197,85.4194,27.739,0.21233827,0.16537906,0.28488585,0.2671955,0.19079812,0.26497453
m_198,85.4597,27.73,0.24605305,0.14851695,0.34714326,0.22840092,0.20353799,0.2507377
m_199,85.375,27.757,0.22321515,0.150944,0.26485518,0.18460499,0.19073457,0.24911894
m_20,86.0163,27.663,0.34250528,0.097874336,0.7840205,0.42147273,0.18295866,0.5199769
m_200,85.3477,27.769,0.23271786,0.15644976,0.27909243,0.2108574,0.20098428,0.26363578
m_201,85.3752,27.765,0.22792082,0.1008606,0.2817956,0.16616264,0.13336976,0.20887718
m_202,85.3706,27.769,0.23354213,0.1524864,0.2876901,0.19427417,0.19812334,0.21313083
m_203,85.4329,27.749,0.23789422,0.14854491,0.3209591,0.23074444,0.19892573,0.29483762
m_204,85.4536,27.744,0.23803571,0.09870721,0.34965518,0.19300053,0.13927673,0.2521888
m_205,85.3738,27.773,0.23687105,0.15239523,0.29809377,0.20137873,0.20031565,0.21998702
m_206,85.3634,27.783,0.23574838,0.10273111,0.31527793,0.17141427,0.14088327,0.23220207
m_207,85.3539,27.793,0.24400434,0.104043804,0.33581144,0.18296546,0.14549021,0.24665624
m_208,85.3761,27.789,0.24054937,0.10180617,0.33489865,0.18203813,0.1424951,0.24454668
m_209,85.1273,27.869,0.3404389,0.16525604,0.65369713,0.56059134,0.27796614,0.57808775
m_21,85.1303,27.9236,0.3349753,0.1053513,0.6846986,0.37771717,0.18583015,0.47077778
m_210,85.1377,27.884,0.3342295,0.16335355,0.6540102,0.58468306,0.27542412,0.57596505
m_211,85.5727,27.754,0.30743885,0.1478684,0.55813825,0.3881503,0.23967297,0.48412666
m_212,85.1441,27.901,0.34559563,0.16119213,0.66040486,0.45270467,0.27337903,0.45820656
m_213,86.0212,27.679,0.33969477,0.09780806,0.7788294,0.4194753,0.18231407,0.516798
m_214,85.1494,27.921,0.33766133,0.10568488,0.6699177,0.38209924,0.18489903,0.4619868
m_215,85.1685,27.916,0.3412563,0.15959893,0.6531813,0.4434219,0.2701696,0.45210603
m_216,85.1325,27.927,0.34594408,0.1581153,0.684922,0.42704222,0.2724922,0.47060066
m_217,85.1468,27.925,0.34444436,0.15848298,0.6742166,0.5100581,0.27153435,0.58605856
m_218,86.0083,27.699,0.33717513,0.09775718,0.7732043,0.41712895,0.18168157,0.51339865
m_219,85.1587,27.925,0.335167,0.10544657,0.66651714,0.37580946,0.18422289,0.45950842
m_22,85.6862,27.755,0.33525357,0.14752784,0.6787926,0.44547588,0.2561854,0.45693523
m_220,85.5068,27.823,0.29576975,0.14817402,0.5228914,0.33475173,0.23523045,0.36163774
m_221,85.6902,27.779,0.3256551,0.09797526,0.6807705,0.3781958,0.17419085,0.45794684
m_222,86.0488,27.635,0.34590518,0.09793063,0.79219854,0.42502144,0.18383656,0.52495944
m_223,86.0621,27.65,0.34281406,0.09785729,0.78678733,0.4229764,0.18314691,0.52160907
m_224,86.0711,27.684,0.33669528,0.09771443,0.7751288,0.41847774,0.18172418,0.51453257
m_225,86.0718,27.67,0.33924618,0.09777304,0.7801858,0.42045328,0.18232904,0.5175816
m_226,86.0733,27.629,0.3458841,0.097919114,0.7931546,0.42558038,0.18388441,0.5255108
m_227,86.088,27.67,0.33838135,0.09774702,0.7790413,0.42012027,0.18215501,0.51688254
m_228,86.0083,27.419,0.38900137,0.09869755,0.86715335,0.4564986,0.19320379,0.5749277
m_229,85.2889,28.108,0.31116018,0.098450735,0.6964105,0.38349688,0.17561056,0.46942192
m_23,85.1413,27.9255,0.3441517,0.15836902,0.6778713,0.42306146,0.2718683,0.4664231
m_230,84.4179,28.164,0.34717867,0.09782869,0.78987473,0.43390083,0.1832603,0.5234496
m_231,84.4215,28.183,0.33606812,0.09769231,0.77835566,0.42077288,0.18188159,0.51652545
m_232,85.918,27.246,0.43421727,0.09924055,0.92967707,0.4866607,0.2018686,0.6249599
m_233,86.063,27.388,0.37557283,0.09836004,0.8372367,0.45477614,0.18918356,0.55368465
m_234,86.0637,27.371,0.36649874,0.098311305,0.8328122,0.44199044,0.18861417,0.5507115
m_235,85.952,27.24,0.4391313,0.14891373,0.9239113,0.53889227,0.29297692,0.6193542
m_236,85.9208,27.219,0.43583643,0.14909434,0.9398575,0.72371036,0.29620793,0.800296
m_237,86.0988,27.405,0.35213768,0.09793336,0.7982045,0.4359364,0.18434335,0.5285499
m_238,84.3734,28.229,0.2973235,0.09634001,0.67892766,0.40049112,0.17016856,0.46069592
m_239,86.1004,27.367,0.35055622,0.14702864,0.77943295,0.4813363,0.2680453,0.51711386
m_24,85.5439,27.805,0.29075652,0.09827354,0.5493042,0.2984435,0.16229033,0.37780306
m_240,86.2262,27.656,0.3069178,0.096877106,0.71540123,0.3967347,0.17447068,0.48035282
m_241,85.898,27.197,0.4395499,0.14918238,0.94805455,0.7411366,0.29791573,0.8102406
m_242,86.0976,27.349,0.33504945,0.09765691,0.77474016,0.41899532,0.18150343,0.51431113
m_243,86.1113,27.379,0.33182827,0.09757872,0.7681942,0.4164712,0.18072616,0.51043236
m_244,85.9558,27.201,0.43266788,0.099102445,0.918407,0.513207,0.19997405,0.6142413
m_245,85.9058,27.15,0.46474463,0.14920655,0.9545222,0.56832016,0.29907706,0.64750963
m_246,86.2605,27.565,0.27113757,0.09555072,0.6309313,0.36602315,0.16448526,0.43520403
m_247,85.9577,27.102,0.38987693,0.14808539,0.85799176,0.6352791,0.28082326,0.71647835
m_248,86.0167,27.112,0.3381352,0.09753046,0.7660968,0.43728647,0.18041652,0.50920475
m_249,85.9739,27.081,0.36358956,0.14732675,0.8018402,0.5279515,0.27155566,0.53071856
m_25,86.0335,27.649,0.34446928,0.09790747,0.7887089,0.42349958,0.18346436,0.5228314
m_250,86.0034,27.089,0.3460287,0.14677562,0.76532435,0.5139697,0.26573846,0.50874966
m_251,85.094,27.599,0.39303055,0.12316976,0.6924685,0.4474181,0.21281031,0.50887215
m_252,85.3156,27.575,0.28919122,0.1832287,0.40986124,0.32366443,0.25014445,0.3934108
m_253,85.3326,27.572,0.28700575,0.17715044,0.40917137,0.3006955,0.24377267,0.308133
m_254,85.2617,27.616,0.2888759,0.2296027,0.37465718,0.31614882,0.2865127,0.30590975
m_255,85.2806,27.613,0.27285427,0.14385167,0.35031962,0.2567303,0.18218628,0.28203037
m_256,85.3836,27.582,0.2641323,0.10951967,0.38605636,0.22996688,0.15455246,0.28601402
m_257,85.3207,27.609,0.24884188,0.18717526,0.31486744,0.26742738,0.22947481,0.30995977
m_258,85.3185,27.611,0.24790424,0.18875566,0.31143162,0.2657959,0.22992823,0.30753344
m_259,85.328,27.6089,0.24589139,0.18302214,0.31059378,0.25944558,0.22459254,0.3043316
m_26,85.5308,27.821,0.29001456,0.09834066,0.54772735,0.29751208,0.16227418,0.37687865
m_260,85.2904,27.622,0.25738898,0.14258847,0.316136,0.2324936,0.17377305,0.25554356
m_261,85.3544,27.615,0.2269921,0.17068549,0.28732455,0.2614181,0.20739417,0.2783233
m_262,85.3657,27.616,0.23034509,0.16687727,0.28638577,0.21297039,0.20382285,0.21848674
m_263,85.2363,27.668,0.2850377,0.20183174,0.3513535,0.28271124,0.23939146,0.31600538
m_264,85.515,27.58,0.31735688,0.15200807,0.54782104,0.4007696,0.2430612,0.48347357
m_265,85.2776,27.657,0.25179258,0.2692846,0.2740163,0.27843577,0.28520274,0.29995733
m_266,85.5203,27.583,0.31818318,0.15175717,0.55150175,0.4028294,0.24337222,0.48609167
m_267,85.2237,27.68,0.2923703,0.19306636,0.3726332,0.2900754,0.23771593,0.329445
m_268,85.2913,27.659,0.23059072,0.23375967,0.24365912,0.23378365,0.24363565,0.25609764
m_269,85.2535,27.674,0.2758435,0.22395824,0.30805942,0.27115703,0.24671656,0.2893503
m_27,85.5839,27.82,0.311642,0.14756115,0.60212535,0.3624194,0.2458128,0.41013244
m_270,85.2151,27.689,0.29723534,0.18363567,0.389589,0.2932315,0.23320138,0.33789515
m_271,85.2783,27.672,0.2515109,0.30094224,0.25702062,0.27452168,0.30251816,0.2903306
m_272,85.3722,27.642,0.17990498,0.1788976,0.22499654,0.25261658,0.18156433,0.21942373
m_273,85.2369,27.688,0.28988758,0.30697063,0.33812386,0.31882846,0.35105443,0.30685326
m_274,85.5119,27.6,0.30618984,0.15168732,0.5140233,0.3255681,0.23694345,0.36092854
m_275,85.2846,27.679,0.243311,0.2645416,0.24090208,0.24028842,0.26332283,0.25545174
m_276,85.3271,27.667,0.16866958,0.16370034,0.17465125,0.17277956,0.16746354,0.17456406
m_277,85.3249,27.669,0.16083077,0.18188398,0.1722989,0.19036423,0.1664205,0.17229302
m_278,85.2711,27.688,0.24486639,0.34795567,0.25983474,0.37125838,0.34818143,0.31404668
m_279,85.3223,27.671,0.15992495,0.18195552,0.17037769,0.1885783,0.16574985,0.17044877
m_28,85.7014,27.796,0.33090964,0.1472668,0.6876209,0.4166273,0.2568533,0.46199557
m_280,85.2128,27.707,0.30492756,0.2598463,0.39285415,0.35534322,0.3281051,0.42146114
m_281,85.3581,27.66,0.15862733,0.17590806,0.18183105,0.20964888,0.16614233,0.18214233
m_282,85.3203,27.675,0.16170245,0.16071649,0.16440067,0.16528459,0.16181937,0.16441046
m_283,85.4399,27.637,0.23473302,0.10234284,0.329071,0.19038208,0.1386166,0.24210763
m_284,85.4118,27.647,0.21428396,0.15507303,0.2615209,0.2019852,0.18743628,0.24895054
m_285,85.3236,27.676,0.15868837,0.15702899,0.16069189,0.16045377,0.15824455,0.16054864
m_286,85.3645,27.666,0.15349093,0.1732358,0.17270659,0.19905424,0.16151041,0.1732774
m_287,85.4299,27.646,0.22896181,0.15377773,0.2959131,0.20913444,0.19510336,0.21990992
m_288,85.3269,27.679,0.1413581,0.17028186,0.15619121,0.19066548,0.1543962,0.15754513
m_289,85.2518,27.709,0.27155322,0.27839532,0.30169106,0.24995516,0.315131,0.26729372
m_29,85.1857,27.9737,0.3255597,0.102602474,0.6807774,0.37339017,0.18118338,0.46431887
m_290,85.375,27.668,0.15399265,0.17251272,0.1735243,0.1982057,0.16127506,0.17381003
m_291,85.3643,27.6749,0.14764951,0.17060785,0.16025871,0.18320926,0.15591012,0.16137078
m_292,85.3167,27.691,0.16459598,0.15675278,0.15946455,0.1505167,0.16049212,0.15874504
m_293,85.3758,27.673,0.15015173,0.1716492,0.16535424,0.18841673,0.15800323,0.16616474
m_294,85.4384,27.657,0.22950615,0.15242979,0.2987198,0.2093523,0.19475617,0.22115898
m_295,85.4136,27.666,0.2026569,0.15299459,0.23753703,0.1860004,0.17951922,0.2272782
m_296,85.4243,27.669,0.2112256,0.15215658,0.2572162,0.19920832,0.18427671,0.24379285
m_297,85.3074,27.7082,0.17579259,0.1838372,0.17619781,0.18078497,0.17925815,0.17669874
m_298,85.3945,27.681,0.17526412,0.15236254,0.18744113,0.16823576,0.16447884,0.18338495
m_299,85.4331,27.669,0.20177002,0.16893184,0.27603272,0.28321716,0.18878525,0.2595725
m_30,85.7599,27.772,0.34195372,0.14725709,0.718511,0.51444846,0.2608493,0.60676575
m_300,85.4313,27.674,0.19904202,0.16857961,0.26882207,0.27563992,0.18679959,0.25327477
m_301,85.3886,27.689,0.15587218,0.1684617,0.1767643,0.19672476,0.16070645,0.17553055
m_302,85.2672,27.734,0.2489482,0.14562395,0.28462344,0.18253256,0.17770435,0.23479784
m_303,85.443,27.675,0.20050767,0.1680559,0.29414275,0.32221296,0.19267364,0.27742025
m_304,85.4062,27.692,0.18690683,0.15058473,0.21185422,0.18684423,0.17119883,0.20401785
m_305,84.8607,27.907,0.38747525,0.15185541,0.8259098,0.49612582,0.28261003,0.5526869
m_306,84.9031,27.896,0.38293028,0.10191793,0.81121695,0.47663185,0.1929145,0.5450808
m_307,85.3099,27.735,0.20563285,0.18905033,0.21483906,0.199354,0.19774865,0.21273716
m_308,85.3732,27.715,0.16837415,0.16450989,0.1877155,0.19064085,0.16453981,0.18204065
m_309,85.4133,27.703,0.1906371,0.16646747,0.23209064,0.22109063,0.17663519,0.2209765
m_31,86.0792,27.649,0.34942386,0.097839184,0.7864646,0.43985116,0.18306531,0.5213941
m_310,85.3037,27.746,0.23074502,0.17527975,0.2443629,0.18732719,0.21103415,0.24136394
m_311,85.2999,27.755,0.2400709,0.17692721,0.26769495,0.206917,0.21888497,0.2629502
m_312,84.9478,27.902,0.36627024,0.102672465,0.7912026,0.42761016,0.19213057,0.53364253
m_313,85.3929,27.73,0.1984042,0.14845799,0.23261735,0.2025286,0.17809014,0.22088017
m_314,85.3155,27.765,0.20467421,0.18616427,0.27685353,0.31449378,0.21191625,0.2696413
m_315,85.4216,27.727,0.20660172,0.16541097,0.27200857,0.25726354,0.187176,0.25426394
m_316,85.48,27.709,0.2555298,0.14886492,0.37514904,0.25980982,0.20898688,0.26912656
m_317,85.3928,27.743,0.20883,0.14894481,0.25465453,0.21918514,0.1849363,0.23971552
m_318,85.4487,27.727,0.23637535,0.14857984,0.32247326,0.24459304,0.1983552,0.29625872
m_319,85.3357,27.768,0.2195289,0.17763364,0.2762245,0.26244873,0.20376305,0.2625902
m_32,85.3038,28.082,0.31155813,0.09874604,0.69000065,0.37940532,0.17559417,0.4656666
m_320,85.4436,27.739,0.23840174,0.14847292,0.3263053,0.24614568,0.19953527,0.29931167
m_321,85.2966,27.793,0.25883216,0.113946415,0.3544482,0.19963445,0.15945089,0.26600674
m_322,85.3175,27.79,0.25837278,0.16509846,0.33365428,0.24037984,0.2227736,0.3144552
m_323,85.4165,27.754,0.23266536,0.14886059,0.30433849,0.22511794,0.19616386,0.28123236
m_324,85.3373,27.791,0.24955405,0.106271185,0.3302475,0.18750814,0.14734752,0.24444264
m_325,85.3353,27.807,0.25575504,0.10632744,0.36748633,0.20166704,0.15260124,0.2691697
m_326,85.4792,27.757,0.26555428,0.14824346,0.4096972,0.30270088,0.21584007,0.36691785
m_327,85.5946,27.835,0.30439714,0.098027095,0.6191131,0.33608124,0.16861069,0.42046925
m_328,85.1911,27.973,0.32482934,0.10261028,0.6779386,0.37188408,0.18093401,0.46257952
m_329,85.428,27.7004,0.21142477,0.14962952,0.26066303,0.2081115,0.1840245,0.2453509
m_33,85.8871,27.259,0.4343436,0.099265575,0.92825353,0.486058,0.20183545,0.62435526
m_330,86.0105,27.339,0.39759925,0.09880362,0.88178563,0.46318454,0.1950061,0.5853892
m_331,86.0435,27.414,0.3813453,0.09856697,0.8564833,0.451896,0.1916991,0.56702477
m_332,86.0447,27.396,0.3806819,0.09855456,0.8557306,0.4515989,0.19157808,0.5664423
m_333,84.3997,28.197,0.33636665,0.14642195,0.74246407,0.5311489,0.26216727,0.62571305
m_334,84.3907,28.209,0.30873662,0.09694783,0.7205031,0.3989925,0.1750507,0.4833352
m_335,84.3762,28.184,0.32841414,0.14610517,0.72424144,0.56503385,0.25930387,0.6127762
m_336,86.1655,27.592,0.33740863,0.09755768,0.7667586,0.42816335,0.18056205,0.50957257
m_337,84.3783,28.219,0.29758024,0.09658564,0.695167,0.38967493,0.17207763,0.46944475
m_338,84.3782,28.23,0.30867544,0.14535716,0.68450654,0.4588137,0.2530538,0.46368936
m_339,84.3777,28.234,0.30700806,0.14527763,0.6805323,0.45708945,0.2524263,0.46155566
m_34,86.1803,27.605,0.3359259,0.1466157,0.75405836,0.4518959,0.26401147,0.5021665
m_340,86.1854,27.574,0.31874678,0.09722951,0.7409655,0.4061555,0.17749502,0.4946636
m_341,84.3662,28.236,0.29035118,0.09608021,0.66251975,0.3942582,0.16823307,0.4519585
m_342,84.362,28.228,0.2910358,0.09610665,0.6641448,0.39487472,0.16842537,0.4528197
m_343,84.3681,28.245,0.28163004,0.095995486,0.65734595,0.37589124,0.16762055,0.4492222
m_344,86.125,27.397,0.32557,0.09741989,0.75536287,0.41159782,0.17920184,0.5029349
m_345,84.3575,28.257,0.2760137,0.09554824,0.6311897,0.3764453,0.16450717,0.43550476
m_346,86.1428,27.378,0.30668798,0.09688117,0.7148091,0.39652482,0.17441514,0.4800255
m_347,86.1328,27.352,0.322792,0.1459817,0.7167615,0.47083333,0.25813723,0.4811102
m_348,84.4145,27.6851,0.42322192,0.1492627,0.9445031,0.7935022,0.29703882,0.80412954
m_349,85.3236,27.598,0.2597609,0.18426952,0.34246537,0.28943634,0.23433258,0.33364916
m_35,86.2207,27.628,0.31955624,0.14591458,0.71388763,0.45238775,0.25767165,0.47951338
m_350,85.2739,27.636,0.2655337,0.24340104,0.3145781,0.26459378,0.27932632,0.2638126
m_351,85.222,27.667,0.29649362,0.18895489,0.38534123,0.2974403,0.23600648,0.33724275
m_352,85.3908,27.632,0.21681327,0.15926875,0.26342103,0.1797116,0.19127281,0.20002913
