# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,ZhaoEtAl2006SInter
t_1087,86.07887,27.19668,0.2835387,0.16806118,0.13222702,0.26447546,0.27446812
t_1088,86.07887,27.27655,0.31739008,0.11512619,0.17612892,0.23870306,0.26501244
t_1089,86.07887,27.35636,0.4129905,0.11980956,0.23704234,0.2866462,0.329412
t_109,83.20426,28.30962,0.08708579,0.06668696,0.03320341,0.072864525,0.076444425
t_1090,86.07887,27.43612,0.5624035,0.1229426,0.3066693,0.3534195,0.41419387
t_1091,86.07887,27.51582,0.6761959,0.1241446,0.34565988,0.38584822,0.48220426
t_1092,86.07887,27.59546,0.66803753,0.12409037,0.34368405,0.3832951,0.47788998
t_1093,86.07887,27.67504,0.6387531,0.12387154,0.33593985,0.3739046,0.4622115
t_1094,86.07887,27.75457,0.6075863,0.12359089,0.32651442,0.36350086,0.4451812
t_1095,86.07887,27.83404,0.5949771,0.12330347,0.3174038,0.37929994,0.43028513
t_1096,86.07887,27.91345,0.57670194,0.18624428,0.30807346,0.41852808,0.41622365
t_1097,86.07887,27.9928,0.5325342,0.122645736,0.2983737,0.3365145,0.40259293
t_1098,86.07887,28.07209,0.5102281,0.12226824,0.28845453,0.3279076,0.38946956
t_1099,86.07887,28.15132,0.49776936,0.121877134,0.27885103,0.32651424,0.37738758
t_11,82.93477,27.91345,0.07159879,0.056892592,0.02512958,0.058278542,0.05945075
t_110,83.20426,28.38867,0.08476503,0.06548127,0.03209354,0.07066722,0.0742052
t_1100,86.07887,28.2305,0.4711312,0.121462286,0.26933715,0.3120916,0.365904
t_1101,86.07887,28.30962,0.45317337,0.121017955,0.2598359,0.30449167,0.35482547
t_1102,86.07887,28.38867,0.43326798,0.120459914,0.24879959,0.29580212,0.34234735
t_1103,86.07887,28.46767,0.3809253,0.11857798,0.2174948,0.2714936,0.30846807
t_1104,86.07887,28.54661,0.34204066,0.17590043,0.17678769,0.28602087,0.2657067
t_1105,86.07887,28.6255,0.28062147,0.1697641,0.14006737,0.23552482,0.22619079
t_1106,86.07887,28.70432,0.25079566,0.16248262,0.11118937,0.23784846,0.24358468
t_1107,86.07887,28.78308,0.21344787,0.15409613,0.089444704,0.20303495,0.20915517
t_1108,86.07887,28.86178,0.18587187,0.14489782,0.07315224,0.17927717,0.18094504
t_1109,86.07887,28.94043,0.13949843,0.0876771,0.060828015,0.1192739,0.12492657
t_111,83.20426,28.46767,0.082535364,0.06429582,0.031037109,0.06854557,0.07204675
t_1110,86.07887,29.01901,0.122458525,0.08199064,0.05134163,0.10486722,0.109601885
t_1111,86.07887,29.09753,0.11097686,0.07657662,0.04391447,0.095532574,0.09672701
t_1112,86.07887,29.176,0.12617815,0.11070456,0.03800195,0.12932712,0.10832783
t_1113,86.07887,29.2544,0.08945334,0.0667099,0.03322488,0.075634465,0.07648747
t_1114,86.07887,29.33275,0.09870348,0.096454926,0.029312577,0.09291636,0.08642825
t_1115,86.07887,29.41103,0.09281925,0.09008595,0.026067216,0.08737728,0.07765303
t_1116,86.1687,27.03676,0.17824803,0.14787711,0.077925496,0.1564961,0.15009135
t_1117,86.1687,27.11675,0.21324824,0.15778339,0.09751304,0.1862566,0.17609255
t_1118,86.1687,27.19668,0.2411073,0.108033456,0.12465411,0.19339024,0.20878716
t_1119,86.1687,27.27655,0.29656327,0.11359069,0.16210422,0.22704177,0.25013804
t_112,83.20426,28.54661,0.098736994,0.09777824,0.030031072,0.09205328,0.08832377
t_1120,86.1687,27.35636,0.37021405,0.11810122,0.21073468,0.26623538,0.30133113
t_1121,86.1687,27.43612,0.46399096,0.12111136,0.2617778,0.3124036,0.3570619
t_1122,86.1687,27.51582,0.5116826,0.12229451,0.2891234,0.3284777,0.39033225
t_1123,86.1687,27.59546,0.5575536,0.18589008,0.30045807,0.45934734,0.5118312
t_1124,86.1687,27.67504,0.55609035,0.12299098,0.3080657,0.34529927,0.41621238
t_1125,86.1687,27.75457,0.56462026,0.12310401,0.31137854,0.34840673,0.4210856
t_1126,86.1687,27.83404,0.5625455,0.12307707,0.31058228,0.34765437,0.41990304
t_1127,86.1687,27.91345,0.5679133,0.18611036,0.30514842,0.39415517,0.41201827
t_1128,86.1687,27.9928,0.5261825,0.122543596,0.29562283,0.334093,0.39887896
t_1129,86.1687,28.07209,0.5042714,0.12215808,0.28568354,0.3255595,0.38592643
t_113,83.20426,28.6255,0.07833263,0.061986756,0.029072516,0.06451918,0.067959815
t_1130,86.1687,28.15132,0.4848681,0.121768795,0.27630267,0.31775928,0.37426844
t_1131,86.1687,28.2305,0.46636072,0.12134929,0.26685637,0.31009412,0.36297712
t_1132,86.1687,28.30962,0.4487619,0.12090056,0.2574349,0.30259046,0.35207832
t_1133,86.1687,28.38867,0.44583338,0.1824841,0.24288052,0.34377345,0.33579534
t_1134,86.1687,28.46767,0.3792143,0.11782415,0.2069868,0.2884113,0.2973888
t_1135,86.1687,28.54661,0.34214458,0.17437883,0.16614757,0.34762996,0.32121027
t_1136,86.1687,28.6255,0.2616403,0.10920867,0.13124943,0.21559069,0.21631593
t_1137,86.1687,28.70432,0.21611372,0.10368997,0.104450606,0.18015303,0.18475868
t_1138,86.1687,28.78308,0.19751638,0.15153265,0.08441285,0.18020095,0.15898682
t_1139,86.1687,28.86178,0.15421018,0.091898635,0.069364496,0.13120618,0.13783576
t_114,83.20426,28.70432,0.08378675,0.09426838,0.028159818,0.07191804,0.06602759
t_1140,86.1687,28.94043,0.14208978,0.086057626,0.05791808,0.12568407,0.120344914
t_1141,86.1687,29.01901,0.12593956,0.124589376,0.049076993,0.11167982,0.1057657
t_1142,86.1687,29.09753,0.10502286,0.07511457,0.042123552,0.089448154,0.09348828
t_1143,86.1687,29.176,0.10549087,0.10858524,0.036563475,0.09499971,0.08305526
t_1144,86.1687,29.2544,0.08894537,0.06543602,0.03205259,0.075846136,0.07412203
t_1145,86.1687,29.33275,0.0946789,0.09462012,0.028342437,0.08759354,0.08384226
t_1146,86.1687,29.41103,0.09592077,0.099169455,0.025255747,0.0940204,0.0754017
t_1147,86.25854,27.03676,0.16044128,0.09351893,0.07306933,0.13612446,0.14321724
t_1148,86.25854,27.11675,0.18746321,0.09956744,0.08968202,0.15657347,0.16599475
t_1149,86.25854,27.19668,0.22131313,0.10535312,0.11151316,0.18034327,0.19334537
t_115,83.20426,28.78308,0.074453905,0.05976566,0.027290817,0.06077317,0.06416736
t_1150,86.25854,27.27655,0.26309842,0.110537246,0.13945039,0.20721884,0.22550628
t_1151,86.25854,27.35636,0.31153822,0.1147191,0.17220157,0.2354758,0.2608666
t_1152,86.25854,27.43612,0.35771808,0.1174971,0.20272201,0.25996894,0.29291165
t_1153,86.25854,27.51582,0.3958657,0.118726924,0.21969222,0.2901338,0.31079704
t_1154,86.25854,27.59546,0.41002443,0.119570166,0.23298231,0.28703246,0.3250131
t_1155,86.25854,27.67504,0.42724517,0.12027594,0.24535999,0.29311547,0.33852938
t_1156,86.25854,27.75457,0.44695047,0.120851345,0.2564415,0.3018058,0.3509473
t_1157,86.25854,27.83404,0.46390474,0.12128973,0.26556692,0.3090598,0.36146575
t_1158,86.25854,27.91345,0.47603843,0.12157492,0.27185592,0.31413046,0.36890277
t_1159,86.25854,27.9928,0.4819306,0.12170552,0.27483556,0.31655765,0.37248763
t_116,83.20426,28.86178,0.0726239,0.05868655,0.026460845,0.058996394,0.06237151
t_1160,86.25854,28.07209,0.48125276,0.12169074,0.27449524,0.31627956,0.3720761
t_1161,86.25854,28.15132,0.4742506,0.1215343,0.27094218,0.31338948,0.36781165
t_1162,86.25854,28.2305,0.46126294,0.12122459,0.26417065,0.3079426,0.3598366
t_1163,86.25854,28.30962,0.4440634,0.12077169,0.25484928,0.30055034,0.3491411
t_1164,86.25854,28.38867,0.4168689,0.11969704,0.23511714,0.29201695,0.3273223
t_1165,86.25854,28.46767,0.3478798,0.11698173,0.19632784,0.25493148,0.28620994
t_1166,86.25854,28.54661,0.3189893,0.17282844,0.15646274,0.28868634,0.3081321
t_1167,86.25854,28.6255,0.27034685,0.16598049,0.123637676,0.25397173,0.26208898
t_1168,86.25854,28.70432,0.2229512,0.1582272,0.09864431,0.20310397,0.17752261
t_1169,86.25854,28.78308,0.17182274,0.09624859,0.07996335,0.14490774,0.1529195
t_117,83.20426,28.94043,0.070861354,0.057627752,0.025667988,0.057279754,0.060638066
t_1170,86.25854,28.86178,0.1758753,0.13983476,0.06592423,0.17378074,0.1675472
t_1171,86.25854,28.94043,0.13345432,0.08446134,0.05521973,0.11590549,0.11600502
t_1172,86.25854,29.01901,0.14244166,0.12222184,0.046956234,0.14410289,0.12889402
t_1173,86.25854,29.09753,0.116575934,0.114105344,0.040435236,0.10761076,0.090382665
t_1174,86.25854,29.176,0.091210514,0.06876123,0.035201557,0.07674137,0.080405325
t_1175,86.25854,29.2544,0.082326375,0.06418333,0.03093859,0.06834619,0.071844086
t_1176,86.25854,29.33275,0.089469664,0.09282128,0.027419563,0.08057941,0.08135321
t_1177,86.25854,29.41103,0.07255605,0.055989284,0.024481183,0.05979997,0.058009733
t_1178,86.34837,27.03676,0.1575152,0.09072184,0.06683263,0.13834526,0.13408439
t_1179,86.34837,27.11675,0.17205013,0.09630028,0.08010268,0.14508064,0.1531117
t_118,83.20426,29.01901,0.07225789,0.056573544,0.02489893,0.05920456,0.05893955
t_1180,86.34837,27.19668,0.20633526,0.10158698,0.096484326,0.17581724,0.1747861
t_1181,86.34837,27.27655,0.22779661,0.1062808,0.11579327,0.18468231,0.19844595
t_1182,86.34837,27.35636,0.2583711,0.110036336,0.13625787,0.20430253,0.22194941
t_1183,86.34837,27.43612,0.28375515,0.112516224,0.15343508,0.21961957,0.2408209
t_1184,86.34837,27.51582,0.29969636,0.11383764,0.1642213,0.22882767,0.25239715
t_1185,86.34837,27.59546,0.3154779,0.11499515,0.17484699,0.23765264,0.26366055
t_1186,86.34837,27.67504,0.3316255,0.11604481,0.18562226,0.2463996,0.274992
t_1187,86.34837,27.75457,0.34819406,0.11699876,0.19653314,0.25509384,0.28642502
t_1188,86.34837,27.83404,0.36448172,0.11783078,0.20707501,0.26337874,0.2974815
t_1189,86.34837,27.91345,0.3798391,0.118531264,0.21681413,0.27096504,0.30774763
t_119,83.20426,29.09753,0.067146495,0.05533181,0.024018131,0.053645745,0.056973066
t_1190,86.34837,27.9928,0.3935248,0.11909476,0.22530554,0.2775502,0.31677148
t_1191,86.34837,28.07209,0.40519392,0.119534686,0.23239194,0.28304008,0.32437596
t_1192,86.34837,28.15132,0.41365597,0.119832344,0.23743601,0.28695172,0.3298402
t_1193,86.34837,28.2305,0.42892665,0.11998206,0.24005397,0.30420586,0.33269575
t_1194,86.34837,28.30962,0.44712234,0.18227491,0.24005465,0.3754002,0.41998994
t_1195,86.34837,28.38867,0.39969805,0.1188277,0.22120318,0.29461357,0.31240147
t_1196,86.34837,28.46767,0.34581333,0.1769119,0.1845915,0.27234364,0.27391058
t_1197,86.34837,28.54661,0.2745506,0.111674495,0.14719978,0.2141613,0.23404172
t_1198,86.34837,28.6255,0.24657215,0.16405155,0.11649735,0.2148105,0.19927809
t_1199,86.34837,28.70432,0.2153628,0.15592268,0.09330901,0.19846822,0.17071617
t_12,82.93477,27.9928,0.069592774,0.05685365,0.02510133,0.056041125,0.059388217
t_120,83.20426,29.176,0.07986051,0.08345114,0.023021631,0.07054583,0.069077924
t_1200,86.34837,28.78308,0.21511787,0.16458946,0.075973295,0.27918267,0.18807106
t_1201,86.34837,28.86178,0.1697341,0.13749121,0.0629021,0.16721827,0.16175312
t_1202,86.34837,28.94043,0.15119752,0.12855804,0.052890904,0.14971726,0.14161937
t_1203,86.34837,29.01901,0.12732194,0.12003647,0.045091793,0.11894004,0.12475633
t_1204,86.34837,29.09753,0.10317857,0.072314985,0.038911965,0.089362614,0.08753497
t_1205,86.34837,29.176,0.08869052,0.06746243,0.033936933,0.07439054,0.07790882
t_1206,86.34837,29.2544,0.080067635,0.062952034,0.029879296,0.066185616,0.06964989
t_1207,86.34837,29.33275,0.075319245,0.058789477,0.026539039,0.06207247,0.062541515
t_1208,86.34837,29.41103,0.0872722,0.08508213,0.023741256,0.0811527,0.071135394
t_1209,86.4382,27.03676,0.14616966,0.08727565,0.060089573,0.12927993,0.12377323
t_121,83.20426,29.2544,0.062390205,0.05225954,0.021948466,0.048965707,0.052260194
t_1210,86.4382,27.11675,0.15577792,0.09231516,0.07029182,0.13245107,0.13919446
t_1211,86.4382,27.19668,0.17873777,0.09703998,0.08213549,0.15152445,0.15589938
t_1212,86.4382,27.27655,0.21419547,0.15672688,0.095091216,0.19246216,0.17300756
t_1213,86.4382,27.35636,0.22066188,0.10448266,0.107724786,0.18278517,0.18876715
t_1214,86.4382,27.43612,0.23472528,0.10664182,0.11753178,0.19127397,0.20049722
t_1215,86.4382,27.51582,0.24143402,0.10807408,0.124872684,0.19360068,0.20903884
t_1216,86.4382,27.59546,0.2529518,0.109437905,0.1326048,0.20092194,0.21784718
t_1217,86.4382,27.67504,0.26496598,0.11072992,0.14071286,0.20836271,0.22690599
t_1218,86.4382,27.75457,0.2774868,0.1119497,0.14918865,0.21591403,0.23621199
t_1219,86.4382,27.83404,0.32685295,0.17305957,0.15784016,0.31452528,0.31000233
t_122,83.20426,29.33275,0.06227623,0.05050733,0.020833395,0.049128227,0.049665507
t_1220,86.4382,27.91345,0.30308068,0.11409777,0.1665058,0.23074397,0.25482875
t_1221,86.4382,27.9928,0.3157448,0.115013555,0.17502601,0.2377995,0.26384944
t_1222,86.4382,28.07209,0.33044714,0.11582794,0.18329723,0.24680388,0.2725521
t_1223,86.4382,28.15132,0.33958995,0.11651788,0.19088809,0.2506134,0.28051177
t_1224,86.4382,28.2305,0.34966075,0.11707777,0.1974905,0.25585032,0.28742796
t_1225,86.4382,28.30962,0.3799663,0.17886238,0.20163505,0.30925667,0.29177168
t_1226,86.4382,28.38867,0.36804304,0.1774136,0.18870756,0.32684857,0.35122845
t_1227,86.4382,28.46767,0.3270063,0.17377423,0.16224307,0.29278713,0.3159569
t_1228,86.4382,28.54661,0.2809444,0.16830713,0.1333111,0.25348333,0.27601102
t_1229,86.4382,28.6255,0.21966484,0.10454959,0.10800868,0.18074304,0.18911241
t_123,83.20426,29.41103,0.05710527,0.04866132,0.019706348,0.043739185,0.047002
t_1230,86.4382,28.70432,0.2270515,0.15328038,0.0877962,0.25052413,0.20640896
t_1231,86.4382,28.78308,0.17736605,0.14423141,0.07214077,0.1642262,0.14188004
t_1232,86.4382,28.86178,0.16570283,0.13515346,0.060065407,0.16485521,0.15620126
t_1233,86.4382,28.94043,0.12126773,0.08155732,0.050695837,0.10383619,0.1085155
t_1234,86.4382,29.01901,0.12775263,0.11791786,0.043363757,0.122298956,0.12085666
t_1235,86.4382,29.09753,0.10897065,0.11001703,0.037528988,0.099203564,0.08491043
t_1236,86.4382,29.176,0.086273566,0.06626821,0.032813787,0.0720968,0.0756616
t_1237,86.4382,29.2544,0.07807,0.061839137,0.028950915,0.06426642,0.067703635
t_1238,86.4382,29.33275,0.07103427,0.057732485,0.025745489,0.057448395,0.06080829
t_1239,86.4382,29.41103,0.06495016,0.053932063,0.023056393,0.051488046,0.05479942
t_124,83.2941,27.03676,0.087894425,0.08966212,0.021520315,0.08529991,0.064720556
t_1240,86.52803,27.03676,0.1374893,0.12913762,0.053477254,0.12411977,0.11315306
t_1241,86.52803,27.11675,0.14008962,0.08785827,0.06116508,0.11976227,0.12545095
t_1242,86.52803,27.19668,0.16013028,0.09201125,0.069613576,0.13884369,0.13820149
t_1243,86.52803,27.27655,0.16909932,0.09562109,0.078299336,0.14282912,0.15061258
t_1244,86.52803,27.35636,0.18197949,0.09845664,0.08624426,0.15253511,0.16144347
t_1245,86.52803,27.43612,0.19976911,0.10033053,0.092164084,0.17131576,0.16923435
t_1246,86.52803,27.51582,0.20596866,0.10184705,0.097417325,0.17381757,0.17597124
t_1247,86.52803,27.59546,0.20825377,0.10332065,0.10297869,0.17140068,0.1829402
t_1248,86.52803,27.67504,0.23436421,0.1617629,0.108888395,0.2054999,0.19018
t_1249,86.52803,27.75457,0.22676314,0.10613633,0.115109295,0.18399502,0.19763574
t_125,83.2941,27.11675,0.1018246,0.094685555,0.023433035,0.11131692,0.07103369
t_1250,86.52803,27.83404,0.23652372,0.10745187,0.12159279,0.1904214,0.20524557
t_1251,86.52803,27.91345,0.24652813,0.10869329,0.12828639,0.19686198,0.21294987
t_1252,86.52803,27.9928,0.25677997,0.10986337,0.13518448,0.20331414,0.22074772
t_1253,86.52803,28.07209,0.26839873,0.110950954,0.14218573,0.21098661,0.2285343
t_1254,86.52803,28.15132,0.2773893,0.11194066,0.14912258,0.21585599,0.23614001
t_1255,86.52803,28.2305,0.29467162,0.1128256,0.15584518,0.2312102,0.24342278
t_1256,86.52803,28.30962,0.33338052,0.17340867,0.15996327,0.34019694,0.31287798
t_1257,86.52803,28.38867,0.28550494,0.112349704,0.15216497,0.22221735,0.23944576
t_1258,86.52803,28.46767,0.28994703,0.16873753,0.13524614,0.27404326,0.2787551
t_1259,86.52803,28.54661,0.27153105,0.1636869,0.11522614,0.3032924,0.2496666
t_126,83.2941,27.19668,0.09861587,0.09979696,0.025520107,0.09871074,0.07613774
t_1260,86.52803,28.6255,0.19792645,0.101542115,0.096324764,0.16412912,0.17458296
t_1261,86.52803,28.70432,0.17967704,0.096351825,0.08024195,0.1555367,0.15330365
t_1262,86.52803,28.78308,0.17260966,0.14075626,0.06716534,0.16430308,0.16989243
t_1263,86.52803,28.86178,0.1537236,0.13219348,0.056704197,0.14730582,0.14947076
t_1264,86.52803,28.94043,0.13368346,0.12378833,0.0483472,0.12497289,0.10451336
t_1265,86.52803,29.01901,0.11944394,0.11570282,0.041635208,0.11067841,0.092595324
t_1266,86.52803,29.09753,0.10906567,0.1080296,0.036195684,0.100959994,0.103948906
t_1267,86.52803,29.176,0.08402586,0.065091245,0.031742238,0.069965,0.073490396
t_1268,86.52803,29.2544,0.0761494,0.06074746,0.028065896,0.062414065,0.065827504
t_1269,86.52803,29.33275,0.069476046,0.05672208,0.025006086,0.05593485,0.059177235
t_127,83.2941,27.27655,0.11521591,0.104928575,0.02777361,0.1330492,0.08322192
t_1270,86.52803,29.41103,0.063570715,0.052997585,0.022431979,0.050132807,0.05337304
t_1271,79.34151,24.20219,0.0051184176,0.003097072,0.0012658616,0.0004010758,0.0007091887
