# 20150425_M7.8_Gorkha median gmf, Stations:All, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
t_104,83.20426,27.91345,0.103070706,0.12141014,0.13794696,0.16515253,0.116935454,0.16728665
t_1040,85.89921,28.38867,0.4981689,0.21353123,0.93933827,0.66152346,0.32857582,0.6938289
t_1041,85.89921,28.46767,0.48088625,0.31814417,0.8754639,0.7751982,0.46646172,0.8260647
t_1042,85.89921,28.54661,0.4133529,0.30994302,0.7372454,0.6681413,0.43219393,0.72554225
t_1043,85.89921,28.6255,0.36062136,0.29946113,0.5900968,0.70633185,0.39324126,0.6199498
t_1044,85.89921,28.70432,0.3088262,0.28716123,0.4673665,0.6213132,0.3557422,0.527929
t_1045,85.89921,28.78308,0.27348492,0.30691227,0.3731584,0.63762486,0.32158914,0.45665812
t_1046,85.89921,28.86178,0.20248386,0.25792912,0.30246997,0.3413128,0.29116535,0.3082813
t_1047,85.89921,28.94043,0.1834223,0.24200834,0.24925643,0.32537872,0.26428348,0.26759824
t_1048,85.89921,29.01901,0.17251588,0.22647959,0.20866832,0.32868016,0.24058485,0.29528388
t_1049,85.89921,29.09753,0.13379256,0.2116153,0.17720735,0.22563268,0.21968593,0.20577116
t_105,83.20426,27.9928,0.11560711,0.18796897,0.13762505,0.19785129,0.18912889,0.16701213
t_1050,85.89921,29.176,0.12213989,0.19756164,0.1523981,0.20792577,0.20121016,0.18204421
t_1051,85.89921,29.2544,0.10378251,0.11904809,0.13251324,0.16908981,0.11387103,0.161859
t_1052,85.89921,29.33275,0.09211005,0.111113794,0.116338,0.14678735,0.10403238,0.14454906
t_1053,85.89921,29.41103,0.109378316,0.16068047,0.103009,0.20443863,0.15723449,0.16360913
t_1054,85.98904,27.03676,0.38494524,0.3897453,0.41044813,0.44137886,0.3955932,0.4606188
t_1055,85.98904,27.11675,0.40659863,0.59974194,0.39281258,0.4126369,0.59531814,0.38282302
t_1056,85.98904,27.19668,0.45793942,0.67957294,0.43547803,0.51223135,0.67624444,0.44114557
t_1057,85.98904,27.27655,0.526376,0.49423108,0.52255666,0.5554833,0.5004869,0.52344173
t_1058,85.98904,27.35636,0.46547303,0.4567458,0.48046476,0.4747346,0.46358737,0.47307074
t_1059,85.98904,27.43612,0.5599233,0.7149984,0.57316756,0.5993424,0.73528266,0.5523902
t_106,83.20426,28.07209,0.104550704,0.12042819,0.13538966,0.16931164,0.11557241,0.16473843
t_1060,85.98904,27.51582,0.6690302,0.43352947,0.70409626,0.62014425,0.51819247,0.67309374
t_1061,85.98904,27.59546,0.72595406,0.5439598,0.77219695,0.70064384,0.61345387,0.7364379
t_1062,85.98904,27.67504,0.7258221,0.97463053,0.73089284,0.79007065,0.97292066,0.7126651
t_1063,85.98904,27.75457,0.56698716,0.4088496,0.67196757,0.5762304,0.47348902,0.6031059
t_1064,85.98904,27.83404,0.60858,0.49809888,0.8240916,0.7791072,0.63215154,0.6783711
t_1065,85.98904,27.91345,0.59151053,0.28473195,0.92843384,0.65689415,0.40663937,0.727122
t_1066,85.98904,27.9928,0.578586,0.25705376,0.9844816,0.6680831,0.3852275,0.7483446
t_1067,85.98904,28.07209,0.5590916,0.23930864,1.0043515,0.66586614,0.36783212,0.7499101
t_1068,85.98904,28.15132,0.53783756,0.22778586,1.0009793,0.6564024,0.35385534,0.74015987
t_1069,85.98904,28.2305,0.5169616,0.22018927,0.98410845,0.6436033,0.34257025,0.7247603
t_107,83.20426,28.15132,0.108352736,0.18380108,0.13145953,0.18115562,0.18396136,0.16066845
t_1070,85.98904,28.30962,0.49671346,0.2150667,0.95904845,0.62916464,0.3331341,0.7063693
t_1071,85.98904,28.38867,0.49526656,0.32111993,0.9304774,0.67512333,0.4799428,0.68734384
t_1072,85.98904,28.46767,0.45480865,0.3153003,0.84162545,0.66931057,0.45721382,0.6341451
t_1073,85.98904,28.54661,0.39237428,0.30681977,0.6953549,0.6314292,0.42111903,0.5508994
t_1074,85.98904,28.6255,0.3301585,0.2959834,0.55323696,0.555565,0.3823917,0.59282726
t_1075,85.98904,28.70432,0.2599592,0.18390806,0.43840423,0.409808,0.22681826,0.40012807
t_1076,85.98904,28.78308,0.24463634,0.26935732,0.35133556,0.4522623,0.3126733,0.43293086
t_1077,85.98904,28.86178,0.20412335,0.25344193,0.28612486,0.36320475,0.28330928,0.29613987
t_1078,85.98904,28.94043,0.170238,0.23761733,0.2368691,0.2922025,0.25737447,0.25758868
t_1079,85.98904,29.01901,0.14082158,0.14350499,0.19912693,0.23186976,0.14795911,0.22558157
t_108,83.20426,28.2305,0.1062013,0.1805068,0.12691098,0.17774042,0.17998701,0.1558899
t_1080,85.98904,29.09753,0.14126062,0.20761135,0.16971497,0.25391957,0.21430886,0.2509116
t_1081,85.98904,29.176,0.108004525,0.12512214,0.14641163,0.1741919,0.121764325,0.1760845
t_1082,85.98904,29.2544,0.10052224,0.11677716,0.12767181,0.16298215,0.11100334,0.15676685
t_1083,85.98904,29.33275,0.09844607,0.16882767,0.11236911,0.16468106,0.16647182,0.14016652
t_1084,85.98904,29.41103,0.091533504,0.15765263,0.09971421,0.15225305,0.15386203,0.1258058
t_1085,86.07887,27.03676,0.2959667,0.35787943,0.34450987,0.37243855,0.36931202,0.336499
t_1086,86.07887,27.11675,0.34524614,0.46993616,0.38178688,0.40312418,0.48201084,0.3797918
t_1087,86.07887,27.19668,0.40984848,0.54392606,0.4190469,0.5356192,0.5607185,0.5265028
t_1088,86.07887,27.27655,0.39916956,0.37471408,0.43877468,0.4227833,0.38792762,0.433134
t_1089,86.07887,27.35636,0.46831608,0.44083378,0.4726881,0.46312833,0.44309363,0.4723491
t_109,83.20426,28.30962,0.09399231,0.1144464,0.12260831,0.14913121,0.10800877,0.1513071
t_1090,86.07887,27.43612,0.52579504,0.41588822,0.5319475,0.49331096,0.4389089,0.5225676
t_1091,86.07887,27.51582,0.54465324,0.39106354,0.54970336,0.4979858,0.44560593,0.53678995
t_1092,86.07887,27.59546,0.5052371,0.4425369,0.5080889,0.48896885,0.46714902,0.50472176
t_1093,86.07887,27.67504,0.49826032,0.49737552,0.49851546,0.4990524,0.497696,0.49819535
t_1094,86.07887,27.75457,0.5146756,0.36996055,0.615024,0.53222054,0.43273148,0.5577681
t_1095,86.07887,27.83404,0.5686564,0.3028908,0.7920339,0.6427153,0.40675384,0.65381783
t_1096,86.07887,27.91345,0.59010494,0.40310264,0.9146423,0.77670014,0.5668771,0.7132757
t_1097,86.07887,27.9928,0.56322294,0.24451706,0.9774327,0.656525,0.3717331,0.73841906
t_1098,86.07887,28.07209,0.54778004,0.2310575,0.9982846,0.65683496,0.35831547,0.74152964
t_1099,86.07887,28.15132,0.5377386,0.22244021,0.99491876,0.66288847,0.34725386,0.73312163
t_11,82.93477,27.91345,0.07724974,0.09740105,0.093018435,0.11926522,0.08822298,0.11778528
t_110,83.20426,28.38867,0.091505766,0.11238978,0.11855394,0.14470123,0.10549511,0.1469319
t_1100,86.07887,28.2305,0.51004505,0.21674818,0.97727025,0.6377757,0.33787376,0.7183903
t_1101,86.07887,28.30962,0.49077868,0.2128552,0.95153844,0.6241391,0.32968485,0.7004683
t_1102,86.07887,28.38867,0.4690856,0.20993291,0.91575164,0.6071321,0.32138494,0.6777268
t_1103,86.07887,28.46767,0.41223794,0.20545936,0.8027749,0.55753976,0.3010329,0.6115264
t_1104,86.07887,28.54661,0.37001607,0.30368572,0.65354854,0.5874912,0.40996513,0.52713794
t_1105,86.07887,28.6255,0.30348805,0.29244408,0.51826185,0.48380366,0.3717259,0.4489133
t_1106,86.07887,28.70432,0.27118042,0.27952552,0.41162103,0.4885853,0.33609843,0.4835333
t_1107,86.07887,28.78308,0.23076911,0.2648847,0.3312208,0.41707256,0.30407682,0.4152348
t_1108,86.07887,28.86178,0.20094037,0.24895425,0.27093524,0.36826876,0.2756934,0.35925192
t_1109,86.07887,28.94043,0.15080073,0.15059885,0.22531241,0.24501023,0.15922505,0.2480405
t_111,83.20426,28.46767,0.08912001,0.11036649,0.11470656,0.14043596,0.10305879,0.14272678
t_1110,86.07887,29.01901,0.13237672,0.14080831,0.19018508,0.21541588,0.14387043,0.21761785
t_1111,86.07887,29.09753,0.11996325,0.13149786,0.1626781,0.1962406,0.13042717,0.19205658
t_1112,86.07887,29.176,0.13639423,0.19009209,0.14077832,0.2656603,0.1918227,0.21509199
t_1113,86.07887,29.2544,0.09669546,0.11454468,0.123083,0.15536618,0.108225495,0.1518714
t_1114,86.07887,29.33275,0.10669416,0.16561556,0.108590394,0.19086608,0.16280127,0.17160988
t_1115,86.07887,29.41103,0.100333385,0.15467826,0.09656808,0.17948781,0.15057957,0.15418617
t_1116,86.1687,27.03676,0.2340776,0.3160776,0.29980394,0.32541656,0.33209774,0.3080349
t_1117,86.1687,27.11675,0.27902925,0.36810985,0.34620583,0.37532297,0.3891056,0.34754863
t_1118,86.1687,27.19668,0.295407,0.2616614,0.38242877,0.36041057,0.28205052,0.37613997
t_1119,86.1687,27.27655,0.31401882,0.26010352,0.3873265,0.3510618,0.27931172,0.37513718
t_112,83.20426,28.54661,0.106640175,0.16785532,0.111045085,0.18870813,0.16525817,0.17506002
t_1120,86.1687,27.35636,0.30701903,0.25062042,0.34194186,0.3068073,0.2612369,0.33250234
t_1121,86.1687,27.43612,0.4151172,0.3494595,0.45418334,0.41277596,0.37263316,0.41955686
t_1122,86.1687,27.51582,0.47037607,0.39409423,0.5119054,0.444701,0.4208152,0.4654921
t_1123,86.1687,27.59546,0.42876256,0.5802202,0.4218433,0.5483385,0.56515265,0.53280795
t_1124,86.1687,27.67504,0.5172368,0.4082421,0.5574182,0.50476235,0.4363887,0.53804404
t_1125,86.1687,27.75457,0.51271296,0.33646715,0.64894426,0.5370159,0.411473,0.5717624
t_1126,86.1687,27.83404,0.5478348,0.28473085,0.80808294,0.59936285,0.39327225,0.65796226
t_1127,86.1687,27.91345,0.58261555,0.3854185,0.9241676,0.7347044,0.553111,0.7149423
t_1128,86.1687,27.9928,0.55563843,0.23665051,0.9790594,0.65177244,0.36397874,0.7354217
t_1129,86.1687,28.07209,0.5401639,0.22579223,0.994939,0.6511924,0.3522611,0.7362236
t_113,83.20426,28.6255,0.084621325,0.10641967,0.107551664,0.13233386,0.09839712,0.13476045
t_1130,86.1687,28.15132,0.52274543,0.21895371,0.98943335,0.6440699,0.34272382,0.727459
t_1131,86.1687,28.2305,0.5040987,0.21444075,0.9703433,0.63284624,0.33440682,0.7126587
t_1132,86.1687,28.30962,0.48547423,0.21132268,0.9439612,0.6196533,0.32697985,0.6949709
t_1133,86.1687,28.38867,0.48234823,0.3167829,0.8946832,0.7051635,0.46873647,0.6646951
t_1134,86.1687,28.46767,0.41020694,0.20366295,0.7643814,0.5920673,0.29391012,0.5895336
t_1135,86.1687,28.54661,0.3700326,0.30062264,0.6144168,0.7138916,0.3992892,0.63724214
t_1136,86.1687,28.6255,0.28291792,0.18796642,0.48573703,0.44280717,0.2381509,0.42931566
t_1137,86.1687,28.70432,0.23365976,0.17829207,0.38672546,0.37004662,0.21311495,0.36676216
t_1138,86.1687,28.78308,0.21353461,0.26040187,0.31261292,0.37015602,0.29576206,0.31563833
t_1139,86.1687,28.86178,0.16670744,0.15786774,0.25691915,0.26951778,0.17163394,0.27366358
t_114,83.20426,28.70432,0.09052991,0.16184907,0.10421686,0.1475747,0.15849227,0.13097957
t_1140,86.1687,28.94043,0.15359971,0.14780286,0.21453999,0.25817576,0.15470205,0.2389447
t_1141,86.1687,29.01901,0.13613851,0.21395434,0.18179925,0.22940917,0.22288644,0.21000156
t_1142,86.1687,29.09753,0.11352657,0.12898318,0.15604527,0.1837417,0.1269632,0.18562621
t_1143,86.1687,29.176,0.11403167,0.18644966,0.13545021,0.19514558,0.18734199,0.16491179
t_1144,86.1687,29.2544,0.0961462,0.112356246,0.11874057,0.15580086,0.10554091,0.14717473
t_1145,86.1687,29.33275,0.10234366,0.16246425,0.10499662,0.17993201,0.15923691,0.16647525
t_1146,86.1687,29.41103,0.10368592,0.17027417,0.09356202,0.19313386,0.14738439,0.149716
t_1147,86.25854,27.03676,0.19140749,0.18299082,0.26958153,0.27756795,0.1925552,0.28513703
t_1148,86.25854,27.11675,0.22190443,0.20269425,0.31311423,0.3099191,0.21812394,0.32000685
t_1149,86.25854,27.19668,0.25179726,0.21875556,0.35325208,0.33565617,0.2397073,0.34924835
t_115,83.20426,28.78308,0.08045729,0.10261462,0.10103231,0.12474813,0.09400188,0.12732756
t_1150,86.25854,27.27655,0.28008896,0.23052265,0.38412535,0.3491528,0.25475985,0.36787727
t_1151,86.25854,27.35636,0.32235283,0.2596945,0.42431352,0.3723954,0.2864716,0.3929327
t_1152,86.25854,27.43612,0.43842107,0.35024402,0.5529106,0.46424264,0.3840794,0.4882648
t_1153,86.25854,27.51582,0.807257,0.6075271,0.90176606,0.7445455,0.64021033,0.75446796
t_1154,86.25854,27.59546,0.853617,0.80389565,0.8524712,0.8446992,0.8065559,0.8537447
t_1155,86.25854,27.67504,0.47411355,0.4454471,0.51636463,0.4964559,0.46628764,0.49704686
t_1156,86.25854,27.75457,0.44974807,0.3178857,0.6140028,0.5084,0.3848185,0.53041714
t_1157,86.25854,27.83404,0.47484818,0.26942128,0.747704,0.557177,0.36348617,0.6004857
t_1158,86.25854,27.91345,0.49901307,0.24433054,0.85631615,0.5968969,0.35409653,0.657924
t_1159,86.25854,27.9928,0.51350594,0.2302074,0.92802835,0.62220466,0.34829655,0.69528943
t_116,83.20426,28.86178,0.07848775,0.100763574,0.09798219,0.121130995,0.09189618,0.123791136
t_1160,86.25854,28.07209,0.5173506,0.22179109,0.96536773,0.63422215,0.34327778,0.7136575
t_1161,86.25854,28.15132,0.51193464,0.21648978,0.97515464,0.63556,0.33794618,0.7165562
t_1162,86.25854,28.2305,0.49872935,0.21289821,0.9631511,0.62837356,0.33173135,0.7071524
t_1163,86.25854,28.30962,0.48035902,0.210251,0.93584067,0.61529994,0.32470554,0.68942076
t_1164,86.25854,28.38867,0.4509414,0.2072562,0.8667927,0.5988449,0.31178933,0.6480096
t_1165,86.25854,28.46767,0.376257,0.20188269,0.72536147,0.52324235,0.28671294,0.5674023
t_1166,86.25854,28.54661,0.34495267,0.29765588,0.5787644,0.59277606,0.38927516,0.61131114
t_1167,86.25854,28.6255,0.29231134,0.28550947,0.45764428,0.5216029,0.3520961,0.5201674
t_1168,86.25854,28.70432,0.24104133,0.2719702,0.3652652,0.4171731,0.31823748,0.3524014
t_1169,86.25854,28.78308,0.18575208,0.1653639,0.29615304,0.29765278,0.18555833,0.30359495
t_117,83.20426,28.94043,0.076588266,0.09894644,0.0950616,0.11762659,0.089849256,0.12036901
t_1170,86.25854,28.86178,0.19012515,0.24018504,0.24418576,0.35696828,0.2614438,0.33265525
t_1171,86.25854,28.94043,0.14426331,0.1450509,0.20454924,0.23808746,0.15036361,0.23032857
t_1172,86.25854,29.01901,0.15397611,0.20988,0.17394541,0.2960106,0.21735421,0.25592417
t_1173,86.25854,29.09753,0.12601466,0.19593169,0.14979208,0.22105038,0.19914293,0.17946005
t_1174,86.25854,29.176,0.09859494,0.118067026,0.13040552,0.15763967,0.11262857,0.15965028
t_1175,86.25854,29.2544,0.08899125,0.11020448,0.11461397,0.14039461,0.10293729,0.14265177
t_1176,86.25854,29.33275,0.09671266,0.15937491,0.10157791,0.16552374,0.15577696,0.16153309
t_1177,86.25854,29.41103,0.078429714,0.096133485,0.09069265,0.122839265,0.086724296,0.1151829
t_1178,86.34837,27.03676,0.17896861,0.16816594,0.24371587,0.28067946,0.17609084,0.2642719
t_1179,86.34837,27.11675,0.19459778,0.18253213,0.28236517,0.288511,0.19581443,0.29549465
t_118,83.20426,29.01901,0.078101315,0.097136624,0.09222338,0.12159316,0.08783038,0.11700928
t_1180,86.34837,27.19668,0.23006737,0.19678746,0.32298726,0.3385285,0.21562451,0.3259683
t_1181,86.34837,27.27655,0.2514734,0.21368764,0.36613774,0.34366918,0.23768514,0.35632896
t_1182,86.34837,27.35636,0.2954346,0.2438571,0.42178982,0.38114947,0.2728052,0.3962214
t_1183,86.34837,27.43612,0.3700747,0.3053156,0.5051135,0.44469875,0.33826274,0.46156186
t_1184,86.34837,27.51582,0.46050233,0.40377566,0.57263345,0.5156418,0.4324838,0.5283088
t_1185,86.34837,27.59546,0.45066607,0.4359869,0.5190024,0.5037532,0.4562825,0.50283575
t_1186,86.34837,27.67504,0.40145397,0.3565355,0.50711083,0.47049418,0.39198014,0.47472587
t_1187,86.34837,27.75457,0.38394615,0.28827208,0.5576163,0.47317308,0.3449789,0.48763222
t_1188,86.34837,27.83404,0.39307538,0.25214666,0.6371736,0.49831814,0.32573202,0.5255932
t_1189,86.34837,27.91345,0.40959573,0.23308356,0.71456796,0.526694,0.31891882,0.5657656
t_119,83.20426,29.09753,0.07257874,0.095004566,0.08896727,0.110184684,0.08547706,0.113112785
t_1190,86.34837,27.9928,0.425541,0.22233522,0.7782692,0.55105686,0.31683236,0.5998757
t_1191,86.34837,28.07209,0.43882293,0.21605706,0.82667744,0.569967,0.31663364,0.6263521
t_1192,86.34837,28.15132,0.4481115,0.21229018,0.8595231,0.58289206,0.31679907,0.6445587
t_1193,86.34837,28.2305,0.46451136,0.20994416,0.87783307,0.6210843,0.3165218,0.65472335
t_1194,86.34837,28.30962,0.48399368,0.31654766,0.88288784,0.7686266,0.46650314,0.8298341
t_1195,86.34837,28.38867,0.4324759,0.20542172,0.8161765,0.60415584,0.30293104,0.6186403
t_1196,86.34837,28.46767,0.3740499,0.3049936,0.68231076,0.5589502,0.41690838,0.543086
t_1197,86.34837,28.54661,0.29689944,0.19220772,0.54463917,0.43972838,0.25122225,0.46434778
t_1198,86.34837,28.6255,0.26660195,0.2820777,0.4312773,0.4411591,0.34299305,0.3955178
t_1199,86.34837,28.70432,0.23283392,0.26794317,0.34553862,0.40764242,0.3101126,0.3388949
t_12,82.93477,27.9928,0.07513282,0.09743992,0.09292619,0.11482929,0.088225976,0.117739975
t_120,83.20426,29.176,0.086322956,0.1432852,0.0852799,0.14490299,0.1382691,0.13715114
t_1200,86.34837,28.78308,0.23255439,0.28273797,0.2813894,0.57345736,0.28090554,0.37338534
t_1201,86.34837,28.86178,0.18348487,0.23613891,0.23299846,0.34348553,0.2551267,0.32115304
t_1202,86.34837,28.94043,0.16344273,0.22076957,0.19592597,0.30754066,0.23239805,0.28118685
t_1203,86.34837,29.01901,0.13763158,0.20612104,0.1670404,0.24432148,0.2123398,0.24770905
t_1204,86.34837,29.09753,0.11153233,0.12417077,0.14414996,0.18356541,0.1205091,0.17380597
t_1205,86.34837,29.176,0.09587081,0.11583574,0.12572107,0.15281056,0.109828345,0.1546934
t_1206,86.34837,29.2544,0.08654958,0.10808969,0.11068996,0.13595638,0.10041217,0.13829507
t_1207,86.34837,29.33275,0.08141665,0.10094169,0.09831604,0.12750733,0.09211303,0.12418103
t_1208,86.34837,29.41103,0.09433715,0.14608558,0.08795158,0.16670138,0.1412597,0.14124496
t_1209,86.4382,27.03676,0.16219465,0.15686491,0.2192859,0.26275235,0.16228206,0.243752
t_121,83.20426,29.2544,0.0674397,0.089729235,0.0813068,0.10057971,0.07977189,0.10376294
t_1210,86.4382,27.11675,0.17276007,0.16846964,0.25178713,0.26628903,0.17842546,0.2709863
t_1211,86.4382,27.19668,0.19804403,0.18082692,0.28714144,0.30049756,0.19561495,0.2989463
t_1212,86.4382,27.27655,0.23930486,0.30312303,0.325302,0.37833822,0.33137965,0.32789567
t_1213,86.4382,27.35636,0.25487825,0.2169047,0.36680335,0.36294466,0.24055023,0.35951626
t_1214,86.4382,27.43612,0.28891996,0.24740869,0.40621996,0.39290982,0.2733248,0.39187795
t_1215,86.4382,27.51582,0.31351644,0.28096846,0.43007293,0.4088301,0.3068663,0.41491297
t_1216,86.4382,27.59546,0.32349485,0.29382825,0.4347118,0.41622528,0.3211196,0.41944566
t_1217,86.4382,27.67504,0.319747,0.27689308,0.44521287,0.4145907,0.31099153,0.41959292
t_1218,86.4382,27.75457,0.31969038,0.25253895,0.47648573,0.42096427,0.29690436,0.43106848
t_1219,86.4382,27.83404,0.3676996,0.35791078,0.5218009,0.6145335,0.4342506,0.5720835
t_122,83.20426,29.33275,0.06731696,0.08672058,0.077177405,0.10091527,0.07659188,0.0986127
t_1220,86.4382,27.91345,0.3366064,0.22139804,0.57081753,0.456215,0.2846779,0.4795732
t_1221,86.4382,27.9928,0.3475512,0.21341845,0.6173143,0.47608107,0.28383183,0.50563675
t_1222,86.4382,28.07209,0.361366,0.2086053,0.65914154,0.49893486,0.28491095,0.52940387
t_1223,86.4382,28.15132,0.36970922,0.20589353,0.69491196,0.5099679,0.28703007,0.5497579
t_1224,86.4382,28.2305,0.3795864,0.20447804,0.72429717,0.5227485,0.28951782,0.5664401
t_1225,86.4382,28.30962,0.4117635,0.3102004,0.7427186,0.63338447,0.4337952,0.5768894
t_1226,86.4382,28.38867,0.39842507,0.3064114,0.6968387,0.670326,0.42117617,0.6957571
t_1227,86.4382,28.46767,0.3537824,0.29939345,0.59996265,0.6009217,0.3952849,0.62655073
t_1228,86.4382,28.54661,0.3038391,0.28955987,0.49336684,0.52046514,0.36373988,0.54765844
t_1229,86.4382,28.6255,0.23751575,0.17971955,0.39990386,0.37119094,0.21665098,0.37535566
t_123,83.20426,29.41103,0.061727706,0.083550915,0.07300301,0.08984644,0.07329805,0.09332507
t_1230,86.4382,28.70432,0.24547267,0.2633588,0.32514745,0.514558,0.30133125,0.40975785
t_1231,86.4382,28.78308,0.19174255,0.24774086,0.26720554,0.3373281,0.27373135,0.2816832
t_1232,86.4382,28.86178,0.17912664,0.23210956,0.2224962,0.3386302,0.2489826,0.3101318
t_1233,86.4382,28.94043,0.13108869,0.14005123,0.18779723,0.21329387,0.14274888,0.21545939
t_1234,86.4382,29.01901,0.13809691,0.20247865,0.16064022,0.25122085,0.20755863,0.2399665
t_1235,86.4382,29.09753,0.117793225,0.18890586,0.13902731,0.20378014,0.19035965,0.16859494
t_1236,86.4382,29.176,0.093258105,0.11378437,0.12156064,0.14809877,0.10728958,0.15023147
t_1237,86.4382,29.2544,0.084390186,0.10617837,0.10725086,0.13201399,0.09815805,0.13443068
t_1238,86.4382,29.33275,0.07678477,0.09912659,0.09537634,0.11800868,0.09006117,0.1207396
t_1239,86.4382,29.41103,0.07020807,0.09260094,0.085414484,0.10576514,0.08285907,0.1088086
