# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:Yagi
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
t_1023,85.89921,27.03676,0.358766,0.18565454,0.16291207,0.29568902,0.29189193,0.2658196
t_1024,85.89921,27.11675,0.45258313,0.1916574,0.21831165,0.34135035,0.3289928,0.32804725
t_1025,85.89921,27.19668,0.58537024,0.1959036,0.28725848,0.5190214,0.37202123,0.52377105
t_1026,85.89921,27.27655,0.8157644,0.19802997,0.342084,0.46919054,0.41597584,0.52582556
t_1027,85.89921,27.35636,0.8326923,0.13214143,0.345718,0.42227703,0.29028645,0.5383398
t_1028,85.89921,27.43612,0.7725875,0.13192312,0.3370561,0.4065051,0.28283903,0.5107373
t_1029,85.89921,27.51582,0.7216136,0.13166575,0.32740638,0.39220986,0.27594775,0.48646113
t_103,83.20426,27.83404,0.0794703,0.06571398,0.025774054,0.061350137,0.06764907,0.06467833
t_1030,85.89921,27.59546,0.67534417,0.1313561,0.31652853,0.37841865,0.26916876,0.46367997
t_1031,85.89921,27.67504,0.6478345,0.19667022,0.30478755,0.46272817,0.38395092,0.5585644
t_1032,85.89921,27.75457,0.5966728,0.13059689,0.2927655,0.35293946,0.25629517,0.42315495
t_1033,85.89921,27.83404,0.5628267,0.13014701,0.28033322,0.34108758,0.2501473,0.40496075
t_1034,85.89921,27.91345,0.5322588,0.12965555,0.26792485,0.32986656,0.24423034,0.38810083
t_1035,85.89921,27.9928,0.5046251,0.1291264,0.25575057,0.31926543,0.23855226,0.3724884
t_1036,85.89921,28.07209,0.47908017,0.1285508,0.2437118,0.30904955,0.23299795,0.35772485
t_1037,85.89921,28.15132,0.43294364,0.12724526,0.22019199,0.28948736,0.22212988,0.3301954
t_1038,85.89921,28.2305,0.36682513,0.12452953,0.18319628,0.2585939,0.20431958,0.2885879
t_1039,85.89921,28.30962,0.32511216,0.1831431,0.14706768,0.2600718,0.2798892,0.2477165
t_104,83.20426,27.91345,0.07809062,0.0648921,0.025218887,0.06005795,0.066576876,0.063377246
t_1040,85.89921,28.38867,0.26601246,0.115865104,0.1174716,0.21077773,0.16659549,0.21236797
t_1041,85.89921,28.46767,0.24683362,0.16959462,0.094717145,0.22625417,0.23149034,0.23092765
t_1042,85.89921,28.54661,0.21060212,0.16186953,0.07750441,0.19021158,0.21076232,0.20024046
t_1043,85.89921,28.6255,0.1992971,0.15342212,0.06441499,0.20222893,0.1923298,0.17481007
t_1044,85.89921,28.70432,0.17822866,0.14455152,0.054317076,0.18086374,0.17595541,0.15355544
t_1045,85.89921,28.78308,0.16963391,0.15250334,0.04640185,0.18933979,0.16139713,0.13713595
t_1046,85.89921,28.86178,0.12185498,0.12763768,0.04010436,0.10341083,0.1484406,0.09538682
t_1047,85.89921,28.94043,0.11561081,0.11977056,0.035018962,0.100487106,0.1368816,0.08506559
t_1048,85.89921,29.01901,0.113713056,0.11237729,0.03087159,0.1033667,0.12658173,0.09619613
t_1049,85.89921,29.09753,0.08948573,0.10544291,0.027436543,0.072156265,0.11735098,0.06851866
t_105,83.20426,27.9928,0.08613292,0.09888234,0.0245267,0.07009547,0.108957045,0.061741594
t_1050,85.89921,29.176,0.08412813,0.098953046,0.02455648,0.0675179,0.10904588,0.061812274
t_1051,85.89921,29.2544,0.07304492,0.059967633,0.022112336,0.055668216,0.060340114,0.055915568
t_1052,85.89921,29.33275,0.066227295,0.056298904,0.020018019,0.048924495,0.055890024,0.050702672
t_1053,85.89921,29.41103,0.08130724,0.08190108,0.018214298,0.06891177,0.08854273,0.058181424
t_1054,85.98904,27.03676,0.34862694,0.18428591,0.15390074,0.30341354,0.28517172,0.32263052
t_1055,85.98904,27.11675,0.41449583,0.19016582,0.20137449,0.30152676,0.31821588,0.30891037
t_1056,85.98904,27.19668,0.52909344,0.19432019,0.25690782,0.3815892,0.35283738,0.3739398
t_1057,85.98904,27.27655,0.6266299,0.13078645,0.2983489,0.3799749,0.25915897,0.4318773
t_1058,85.98904,27.35636,0.65254533,0.13117033,0.31035373,0.37131184,0.2656242,0.45217684
t_1059,85.98904,27.43612,0.691205,0.19714141,0.3167121,0.42085153,0.39279044,0.46403557
t_106,83.20426,28.07209,0.0767788,0.062762775,0.023830965,0.05910021,0.06384147,0.060082242
t_1060,85.98904,27.51582,0.6801029,0.1313919,0.3177475,0.3798753,0.26989093,0.4660573
t_1061,85.98904,27.59546,0.6596073,0.1312305,0.31232637,0.3735362,0.26673737,0.4557602
t_1062,85.98904,27.67504,0.6396527,0.19653477,0.30153036,0.40699968,0.381656,0.437033
t_1063,85.98904,27.75457,0.58582366,0.13046229,0.28892928,0.34920302,0.25436813,0.41737536
t_1064,85.98904,27.83404,0.57453394,0.19539401,0.2767151,0.4204563,0.3652181,0.39992824
t_1065,85.98904,27.91345,0.52448565,0.12951556,0.26459134,0.3269299,0.24266608,0.38374567
t_1066,85.98904,27.9928,0.4974642,0.1289741,0.2524505,0.3164433,0.23702605,0.3683827
t_1067,85.98904,28.07209,0.47053477,0.1283369,0.23952249,0.30553767,0.23106955,0.35271195
t_1068,85.98904,28.15132,0.41429043,0.12659664,0.21009934,0.28113526,0.21739443,0.31872728
t_1069,85.98904,28.2305,0.34832096,0.12352113,0.17234088,0.2492583,0.1987753,0.2764389
t_107,83.20426,28.15132,0.079772495,0.0955649,0.023165362,0.0630435,0.10482725,0.058480117
t_1070,85.98904,28.30962,0.29087827,0.11936906,0.13799208,0.21803215,0.17965579,0.2371342
t_1071,85.98904,28.38867,0.257264,0.17487255,0.11052125,0.20886621,0.24796973,0.20363751
t_1072,85.98904,28.46767,0.22572835,0.16752152,0.08952493,0.19331335,0.22558619,0.17581692
t_1073,85.98904,28.54661,0.20098588,0.15969688,0.07355512,0.17980345,0.20548329,0.15271647
t_1074,85.98904,28.6255,0.17705522,0.15095338,0.06136281,0.15972573,0.18760605,0.16855419
t_1075,85.98904,28.70432,0.14340003,0.091760956,0.05192438,0.11996081,0.10778363,0.117450275
t_1076,85.98904,28.78308,0.1456152,0.13358454,0.044513926,0.1350999,0.15765414,0.13116987
t_1077,85.98904,28.86178,0.12538867,0.12542082,0.038592163,0.11067916,0.14511518,0.09237618
t_1078,85.98904,28.94043,0.10785853,0.11768114,0.033790484,0.09073132,0.13391909,0.08248446
t_1079,85.98904,29.01901,0.09181309,0.07127426,0.029846115,0.073257536,0.07515837,0.07394245
t_108,83.20426,28.2305,0.07857811,0.093925826,0.022517735,0.061982974,0.10281363,0.056907266
t_1080,85.98904,29.09753,0.0959035,0.10354859,0.026564782,0.08150325,0.11489505,0.08396758
t_1081,85.98904,29.176,0.07454369,0.06272455,0.023806695,0.05672411,0.06379292,0.06002408
t_1082,85.98904,29.2544,0.0711252,0.0588745,0.021469967,0.0537816,0.0589973,0.054332796
t_1083,85.98904,29.33275,0.071410164,0.085643,0.019474745,0.05502419,0.09289313,0.049325284
t_1084,85.98904,29.41103,0.06772571,0.08047661,0.017751507,0.05145775,0.086906895,0.044885673
t_1085,86.07887,27.03676,0.30930343,0.18108025,0.13606867,0.2550144,0.27099538,0.23486629
t_1086,86.07887,27.11675,0.36234057,0.18668048,0.17035173,0.27781385,0.29725394,0.2742053
t_1087,86.07887,27.19668,0.4375328,0.19062677,0.20632346,0.36658174,0.3214012,0.39698124
t_1088,86.07887,27.27655,0.45275566,0.12785318,0.23055753,0.29807183,0.22693719,0.34215873
t_1089,86.07887,27.35636,0.48177388,0.12861589,0.24501584,0.31014654,0.23359832,0.35929722
t_109,83.20426,28.30962,0.06969463,0.059629086,0.021911666,0.05214233,0.05992268,0.055422634
t_1090,86.07887,27.43612,0.51887333,0.12923062,0.2580592,0.33004153,0.2396225,0.37539014
t_1091,86.07887,27.51582,0.5344483,0.12969382,0.26885086,0.33068752,0.24466646,0.38932255
t_1092,86.07887,27.59546,0.5508878,0.12996565,0.2756203,0.3367657,0.24787955,0.39842555
t_1093,86.07887,27.67504,0.557878,0.13007338,0.2784005,0.3393054,0.24921386,0.40225953
t_1094,86.07887,27.75457,0.5532725,0.1300029,0.27657536,0.33763507,0.24833684,0.39973593
t_1095,86.07887,27.83404,0.5527415,0.12976813,0.27066794,0.35583144,0.24552445,0.39173567
t_1096,86.07887,27.91345,0.5386458,0.19455653,0.26101434,0.39247182,0.355377,0.3791425
t_1097,86.07887,27.9928,0.4901117,0.12881057,0.2490011,0.3135122,0.23543435,0.36414066
t_1098,86.07887,28.07209,0.45779496,0.12799588,0.23313195,0.30021024,0.2281254,0.34516716
t_1099,86.07887,28.15132,0.4019568,0.1258656,0.19975594,0.27821094,0.21245952,0.30709606
t_11,82.93477,27.91345,0.062151596,0.05327798,0.018417522,0.04504225,0.052342836,0.046614386
t_110,83.20426,28.38867,0.06813963,0.05860284,0.021312807,0.050668176,0.05866584,0.053943403
t_1100,86.07887,28.2305,0.33111995,0.12245647,0.1621257,0.24027853,0.1933689,0.26492977
t_1101,86.07887,28.30962,0.27661017,0.11802674,0.12943386,0.2096914,0.17439374,0.2269657
t_1102,86.07887,28.38867,0.2334051,0.11289524,0.10386377,0.18280657,0.15696475,0.1950723
t_1103,86.07887,28.46767,0.19937871,0.107334584,0.08443668,0.15970095,0.14138728,0.16867056
t_1104,86.07887,28.54661,0.19026092,0.15735602,0.0697404,0.1674197,0.20016229,0.14687616
t_1105,86.07887,28.6255,0.16246426,0.14845473,0.058473624,0.13971731,0.18296126,0.12872669
t_1106,86.07887,28.70432,0.15593155,0.13973413,0.049705736,0.14387745,0.16768494,0.14326653
t_1107,86.07887,28.78308,0.13830513,0.13129254,0.04274969,0.12534669,0.15405026,0.12692307
t_1108,86.07887,28.86178,0.12541784,0.12323326,0.037162922,0.112874776,0.14188749,0.11296559
t_1109,86.07887,28.94043,0.09587418,0.07464469,0.03261839,0.07647723,0.07994472,0.07998763
t_111,83.20426,28.46767,0.06660786,0.05757549,0.02072715,0.049214207,0.057420347,0.052484825
t_1110,86.07887,29.01901,0.08702987,0.07001582,0.028873099,0.068378665,0.07341825,0.07177193
t_1111,86.07887,29.09753,0.081264414,0.06568178,0.025752094,0.063261956,0.06760689,0.06462705
t_1112,86.07887,29.176,0.09665404,0.095453724,0.023120925,0.086858176,0.10469011,0.07368853
t_1113,86.07887,29.2544,0.068828404,0.057851303,0.020883048,0.051458277,0.057753492,0.052874252
t_1114,86.07887,29.33275,0.07825982,0.084140986,0.01896082,0.06395969,0.091137454,0.060610153
t_1115,86.07887,29.41103,0.07500334,0.079053216,0.01729804,0.06079295,0.08528317,0.055165187
t_1116,86.1687,27.03676,0.26612824,0.17628726,0.11555042,0.2149224,0.25281298,0.20997475
t_1117,86.1687,27.11675,0.3077136,0.1814902,0.1381314,0.24560393,0.27270323,0.23729809
t_1118,86.1687,27.19668,0.32660288,0.12215415,0.1594284,0.23787001,0.19190638,0.26187173
t_1119,86.1687,27.27655,0.35015553,0.12362711,0.17342404,0.25019854,0.19933721,0.27765393
t_112,83.20426,28.54661,0.080676705,0.08768191,0.02019018,0.06626793,0.09529706,0.06455436
t_1120,86.1687,27.35636,0.3705217,0.124715745,0.18534423,0.26042026,0.20539527,0.29098707
t_1121,86.1687,27.43612,0.39778167,0.12569119,0.19743288,0.2762305,0.2113371,0.30449477
t_1122,86.1687,27.51582,0.41217983,0.12651812,0.20893845,0.28017306,0.21684515,0.3174168
t_1123,86.1687,27.59546,0.46083173,0.19173627,0.21928644,0.3919721,0.3296036,0.41552567
t_1124,86.1687,27.67504,0.44765005,0.12770386,0.22792304,0.29588687,0.22571933,0.3390966
t_1125,86.1687,27.75457,0.4604413,0.128069,0.23447339,0.30132607,0.22874393,0.3467415
t_1126,86.1687,27.83404,0.467274,0.12825222,0.23790315,0.3041847,0.230324,0.35078904
t_1127,86.1687,27.91345,0.4886079,0.19315055,0.23837878,0.35040596,0.34143662,0.35135302
t_1128,86.1687,27.9928,0.46240547,0.12812248,0.23546436,0.3021511,0.22920063,0.34790757
t_1129,86.1687,28.07209,0.43484858,0.12730716,0.22120501,0.2903253,0.22260179,0.33135524
t_113,83.20426,28.6255,0.06377287,0.05563006,0.019654453,0.046519365,0.055095773,0.04978207
t_1130,86.1687,28.15132,0.3754237,0.124955416,0.18818069,0.26282302,0.20680596,0.2941546
t_1131,86.1687,28.2305,0.31419572,0.12127012,0.15199769,0.2311423,0.18779291,0.25339323
t_1132,86.1687,28.30962,0.26321515,0.11662228,0.12143476,0.201627,0.16924164,0.21725994
t_1133,86.1687,28.38867,0.2423853,0.17075004,0.09783379,0.20770338,0.2349085,0.18712024
t_1134,86.1687,28.46767,0.20157216,0.10574494,0.07992712,0.16856955,0.1373839,0.162177
t_1135,86.1687,28.54661,0.20226493,0.1548373,0.066261604,0.20370318,0.19510232,0.1785302
t_1136,86.1687,28.6255,0.15256394,0.09422331,0.055743463,0.12841158,0.1124193,0.12409798
t_1137,86.1687,28.70432,0.13225666,0.08861909,0.047526643,0.10947419,0.1021403,0.10952257
t_1138,86.1687,28.78308,0.12827611,0.12893005,0.041017313,0.11176362,0.15040563,0.09718176
t_1139,86.1687,28.86178,0.103124246,0.078142285,0.035781484,0.08300576,0.08512013,0.08664981
t_114,83.20426,28.70432,0.068602994,0.084646165,0.019132454,0.05191042,0.09172653,0.04845202
t_1140,86.1687,28.94043,0.09896864,0.073322095,0.031500354,0.08099184,0.07804402,0.0775738
t_1141,86.1687,29.01901,0.09061545,0.10654624,0.027956842,0.07318661,0.11879399,0.06970377
t_1142,86.1687,29.09753,0.077495135,0.06453373,0.024980277,0.059499394,0.06611225,0.06281511
t_1143,86.1687,29.176,0.08023123,0.09378895,0.022464374,0.06405948,0.10264626,0.05677705
t_1144,86.1687,29.2544,0.06891707,0.056844138,0.020318415,0.051783893,0.0565413,0.051459774
t_1145,86.1687,29.33275,0.07537774,0.08268531,0.018473014,0.060491018,0.08944803,0.059026033
t_1146,86.1687,29.41103,0.078182936,0.0871815,0.016875211,0.06561597,0.08375007,0.05376004
t_1147,86.25854,27.03676,0.22055547,0.110982485,0.096432194,0.17429537,0.15129296,0.18524298
t_1148,86.25854,27.11675,0.2453684,0.114500836,0.11086743,0.19051002,0.16203335,0.20407724
t_1149,86.25854,27.19668,0.2664665,0.11697701,0.12337204,0.20360592,0.17051184,0.21963035
t_115,83.20426,28.78308,0.060913164,0.053608168,0.018587366,0.043797825,0.05272558,0.04705263
t_1150,86.25854,27.27655,0.28116044,0.1184711,0.1321601,0.2123787,0.17609644,0.23022725
t_1151,86.25854,27.35636,0.29566735,0.11978745,0.1408691,0.2207763,0.18137245,0.24050921
t_1152,86.25854,27.43612,0.31122077,0.12104577,0.15021242,0.22950414,0.18678497,0.25134277
t_1153,86.25854,27.51582,0.33691484,0.12214731,0.15936835,0.25255772,0.19187362,0.26180354
t_1154,86.25854,27.59546,0.3455686,0.123164974,0.16879229,0.24923198,0.19691974,0.27245197
t_1155,86.25854,27.67504,0.35700288,0.12401068,0.17745413,0.25367913,0.20141038,0.28216833
t_1156,86.25854,27.75457,0.3711828,0.12474854,0.18572758,0.26074558,0.20558657,0.29141518
t_1157,86.25854,27.83404,0.38276425,0.12529948,0.19240104,0.2663807,0.20888555,0.2988685
t_1158,86.25854,27.91345,0.3924588,0.12572816,0.19792095,0.27100688,0.21157339,0.30504104
t_1159,86.25854,27.9928,0.39811167,0.1259654,0.20110923,0.27366728,0.2131108,0.3086129
t_116,83.20426,28.86178,0.05924747,0.052402165,0.01797283,0.042212106,0.051333394,0.04546195
t_1160,86.25854,28.07209,0.38076046,0.12520728,0.19125232,0.26541427,0.20832172,0.2975852
t_1161,86.25854,28.15132,0.33895206,0.122957654,0.1667892,0.24440445,0.19586201,0.27019665
t_1162,86.25854,28.2305,0.29149887,0.11942415,0.13836484,0.2183893,0.17987962,0.23757261
t_1163,86.25854,28.30962,0.24849781,0.11489539,0.11271108,0.19249122,0.16332708,0.20641018
t_1164,86.25854,28.38867,0.21633151,0.10968216,0.09186122,0.17293286,0.14763604,0.17903891
t_1165,86.25854,28.46767,0.18326144,0.10406868,0.07555839,0.14808938,0.13333814,0.15572892
t_1166,86.25854,28.54661,0.18363848,0.15226191,0.06295479,0.16905102,0.19009247,0.17183423
t_1167,86.25854,28.6255,0.16378169,0.14343742,0.053202905,0.15149982,0.17400756,0.15110597
t_1168,86.25854,28.70432,0.14009756,0.13487203,0.04554342,0.12377809,0.15970932,0.10584357
t_1169,86.25854,28.78308,0.11127246,0.08178199,0.03943289,0.09021789,0.0907552,0.09405585
t_117,83.20426,28.94043,0.057425667,0.05105871,0.017306676,0.040478155,0.04980106,0.04372196
t_1170,86.25854,28.86178,0.12132755,0.11885275,0.03447354,0.11036415,0.13557506,0.10594418
t_1171,86.25854,28.94043,0.09353733,0.071981736,0.030407429,0.07497289,0.0761476,0.07518281
t_1172,86.25854,29.01901,0.104951166,0.104577035,0.027034745,0.0947358,0.11622505,0.08533454
t_1173,86.25854,29.09753,0.087259896,0.09813781,0.024215098,0.07182065,0.10802374,0.06100033
t_1174,86.25854,29.176,0.06946811,0.059480626,0.02182416,0.051927716,0.05974007,0.055207253
t_1175,86.25854,29.2544,0.06410138,0.055858467,0.019778004,0.046831843,0.055366427,0.050095446
t_1176,86.25854,29.33275,0.07148361,0.08127066,0.018008359,0.055839688,0.08781741,0.05750689
t_1177,86.25854,29.41103,0.058699854,0.049312375,0.01646853,0.041862912,0.047837738,0.041509353
t_1178,86.34837,27.03676,0.20105198,0.10587065,0.08027008,0.1671367,0.13769433,0.16267645
t_1179,86.34837,27.11675,0.20847785,0.10898401,0.08954864,0.1660611,0.14573252,0.1758498
t_118,83.20426,29.01901,0.058035955,0.049603254,0.016606016,0.041145362,0.048162546,0.041874092
t_1180,86.34837,27.19668,0.23056787,0.11116337,0.09709718,0.18733685,0.15181385,0.18613507
t_1181,86.34837,27.27655,0.23211853,0.11271289,0.10311516,0.18196563,0.15640773,0.19409557
t_1182,86.34837,27.35636,0.24281524,0.114171356,0.10936664,0.18888335,0.16096812,0.202167
t_1183,86.34837,27.43612,0.25454363,0.115629725,0.11628481,0.19628,0.16579013,0.21089132
t_1184,86.34837,27.51582,0.2660029,0.11692699,0.12309561,0.20332459,0.17033151,0.21929292
t_1185,86.34837,27.59546,0.27820784,0.11818457,0.13039066,0.21063791,0.17499426,0.2281129
t_1186,86.34837,27.67504,0.29006797,0.11929674,0.13750543,0.21756513,0.17936292,0.23656127
t_1187,86.34837,27.75457,0.30192253,0.12031138,0.14462769,0.22431985,0.1835786,0.24488936
t_1188,86.34837,27.83404,0.3129638,0.12117782,0.15125853,0.23046513,0.18737656,0.25254497
t_1189,86.34837,27.91345,0.32334912,0.12193009,0.15748249,0.23612171,0.19084144,0.2596595
t_119,83.20426,29.09753,0.053481176,0.048060104,0.015886018,0.036729123,0.046449307,0.039956164
t_1190,86.34837,27.9928,0.33075288,0.12243227,0.1619067,0.2400836,0.19325073,0.26468185
t_1191,86.34837,28.07209,0.32053104,0.12173165,0.1557954,0.23459838,0.18991125,0.2577371
t_1192,86.34837,28.15132,0.29400456,0.11964392,0.13987005,0.21982661,0.18077916,0.23933952
t_1193,86.34837,28.2305,0.26874352,0.11635223,0.11999512,0.21068685,0.16828796,0.2154897
t_1194,86.34837,28.30962,0.256821,0.17176497,0.10071741,0.23284814,0.23799293,0.24104862
t_1195,86.34837,28.38867,0.20725541,0.10720925,0.084067,0.17098022,0.14106531,0.1681441
t_1196,86.34837,28.46767,0.18453947,0.15782379,0.07041543,0.15636338,0.20112063,0.14791991
t_1197,86.34837,28.54661,0.15270154,0.09640565,0.059446543,0.12477595,0.11670267,0.1303527
t_1198,86.34837,28.6255,0.14764838,0.14078234,0.05066488,0.1280687,0.16945165,0.11521088
t_1199,86.34837,28.70432,0.13658799,0.13241805,0.043605365,0.1210922,0.15581138,0.102181405
t_12,82.93477,27.9928,0.059446063,0.052547064,0.018045826,0.042401157,0.051499825,0.04565162
t_120,83.20426,29.176,0.06373292,0.07194589,0.015159722,0.047735162,0.07733179,0.047972847
t_1200,86.34837,28.78308,0.15207797,0.13951978,0.03788311,0.17403464,0.14352447,0.116080865
t_1201,86.34837,28.86178,0.11772851,0.11669179,0.033224896,0.10634507,0.13253091,0.10261125
t_1202,86.34837,28.94043,0.10846466,0.109485395,0.029390162,0.096993044,0.122684665,0.092063725
t_1203,86.34837,29.01901,0.09340119,0.10272666,0.026194746,0.07836973,0.11383775,0.08288541
t_1204,86.34837,29.09753,0.077206336,0.062232204,0.023495998,0.0597791,0.06316919,0.059277773
t_1205,86.34837,29.176,0.06791426,0.058410455,0.021202097,0.050456114,0.05843165,0.053668592
t_1206,86.34837,29.2544,0.06265598,0.054847606,0.01923589,0.045456685,0.054173082,0.04871635
t_1207,86.34837,29.33275,0.060105495,0.05153302,0.017539693,0.043105748,0.050339848,0.044332463
t_1208,86.34837,29.41103,0.07149895,0.07504072,0.016065937,0.056942157,0.08076283,0.051047225
t_1209,86.4382,27.03676,0.17683916,0.10040753,0.06716975,0.14913891,0.12504674,0.142859
t_121,83.20426,29.2544,0.049371976,0.04480104,0.014438168,0.032840032,0.042909767,0.036040917
t_1210,86.4382,27.11675,0.17902197,0.10312878,0.073263876,0.144959,0.1311419,0.15227547
t_1211,86.4382,27.19668,0.1914433,0.10504305,0.0780525,0.15547271,0.13566895,0.15942991
t_1212,86.4382,27.27655,0.21394455,0.16434206,0.082421735,0.18581854,0.21703845,0.16578859
t_1213,86.4382,27.35636,0.20894045,0.10819878,0.087056085,0.16886456,0.14363822,0.17237227
t_1214,86.4382,27.43612,0.21686119,0.10973444,0.092038214,0.17348427,0.14778021,0.17928156
t_1215,86.4382,27.51582,0.22186215,0.1111866,0.09718311,0.17517242,0.15188095,0.18625015
t_1216,86.4382,27.59546,0.23118454,0.11257928,0.1025723,0.1813536,0.15600188,0.1933855
t_1217,86.4382,27.67504,0.24059105,0.11387864,0.108061805,0.18745865,0.16003294,0.20049782
t_1218,86.4382,27.75457,0.2500326,0.11508524,0.113616854,0.19345784,0.16395685,0.20755099
t_1219,86.4382,27.83404,0.29578048,0.17723541,0.11915216,0.2805394,0.25617898,0.2707172
t_122,83.20426,29.33275,0.049330138,0.043125257,0.013729795,0.032741006,0.041130167,0.034097176
t_1220,86.4382,27.91345,0.26842833,0.11718666,0.12454242,0.20479324,0.17127208,0.22105607
t_1221,86.4382,27.9928,0.27440754,0.11780588,0.12811556,0.2083812,0.17356104,0.22538051
t_1222,86.4382,28.07209,0.27022356,0.11717571,0.12448083,0.20663705,0.17123221,0.22098115
t_1223,86.4382,28.15132,0.2516866,0.11528719,0.11459411,0.19449587,0.16463208,0.20877792
t_1224,86.4382,28.2305,0.2292222,0.11229513,0.10143341,0.18006344,0.15514505,0.19189078
t_1225,86.4382,28.30962,0.22488976,0.16676477,0.087745935,0.19554874,0.22349888,0.17333901
t_1226,86.4382,28.38867,0.20948571,0.16059658,0.07515146,0.1937644,0.2076441,0.19582053
t_1227,86.4382,28.46767,0.18573117,0.15330733,0.06426842,0.17026436,0.19210704,0.17451271
t_1228,86.4382,28.54661,0.1641875,0.14536557,0.05515066,0.14833649,0.1773928,0.15537351
t_1229,86.4382,28.6255,0.13099149,0.08868047,0.047607966,0.10764946,0.10224786,0.10967201
t_123,83.20426,29.41103,0.04531408,0.041441794,0.0130413445,0.029029243,0.03936925,0.03219077
t_1230,86.4382,28.70432,0.15014865,0.12944409,0.04138714,0.15246256,0.1511928,0.12359236
t_1231,86.4382,28.78308,0.11777777,0.12177368,0.036242142,0.1021767,0.1397624,0.087600395
t_1232,86.4382,28.86178,0.11558323,0.11441994,0.03196344,0.10476259,0.12937753,0.09919475
t_1233,86.4382,28.94043,0.08584301,0.069362305,0.028380224,0.06728132,0.07252424,0.07066239
t_1234,86.4382,29.01901,0.09439246,0.10082714,0.025357911,0.080605194,0.111413054,0.0804187
t_1235,86.4382,29.09753,0.08224813,0.09463174,0.022794692,0.06638411,0.103678726,0.0575816
t_1236,86.4382,29.176,0.06629787,0.05736557,0.020609142,0.04891976,0.057167392,0.05218948
t_1237,86.4382,29.2544,0.061300118,0.05388532,0.01873087,0.04416618,0.053047772,0.047422085
t_1238,86.4382,29.33275,0.056863546,0.05063896,0.017102402,0.039943337,0.04932623,0.043185104
t_1239,86.4382,29.41103,0.05289744,0.047605675,0.015678328,0.03617535,0.045949414,0.03939932
