# 20150425_M7.8_Gorkha median gmf, Stations:All, gmlt:Adjusted, Rupture:Hayes
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
t_109,83.20426,28.30962,0.086112455,0.10077922,0.10840752,0.13069086,0.09681255,0.1349974
t_1090,86.07887,27.43612,0.48554796,0.41232744,0.5028192,0.4703011,0.4228148,0.4923833
t_1091,86.07887,27.51582,0.44277245,0.38124666,0.48588136,0.4391316,0.4075666,0.45760998
t_1092,86.07887,27.59546,0.46926203,0.43822232,0.4888246,0.4675745,0.45260286,0.4767854
t_1093,86.07887,27.67504,0.49849123,0.4972678,0.49854413,0.49906787,0.4976924,0.49827164
t_1094,86.07887,27.75457,0.4658606,0.35196996,0.5578561,0.48747218,0.40426674,0.5081099
t_1095,86.07887,27.83404,0.46540728,0.27406093,0.6427822,0.5366717,0.35387877,0.5397404
t_1096,86.07887,27.91345,0.4582174,0.35118815,0.688397,0.6109238,0.47647646,0.5529859
t_1097,86.07887,27.9928,0.41433662,0.20956154,0.702493,0.49870506,0.3004751,0.5524611
t_1098,86.07887,28.07209,0.39579532,0.19544576,0.697867,0.489228,0.28511658,0.5442632
t_1099,86.07887,28.15132,0.38506126,0.18658444,0.68347603,0.4881444,0.2737478,0.53247935
t_11,82.93477,27.91345,0.08103904,0.094810314,0.097297296,0.12289178,0.08956331,0.12268066
t_110,83.20426,28.38867,0.08248549,0.09795861,0.102684416,0.12454798,0.093252994,0.1288053
t_1100,86.07887,28.2305,0.36464435,0.18085876,0.6653825,0.46729538,0.26516256,0.51989245
t_1101,86.07887,28.30962,0.35158566,0.17700532,0.6450468,0.4565332,0.25824404,0.50686395
t_1102,86.07887,28.38867,0.33415008,0.17386156,0.6123565,0.44105554,0.25030142,0.48730806
t_1103,86.07887,28.46767,0.29949644,0.16955358,0.53993195,0.40800887,0.23535268,0.44531295
t_1104,86.07887,28.54661,0.28129968,0.24967892,0.45417878,0.43890744,0.3281208,0.39486206
t_1105,86.07887,28.6255,0.23824114,0.24080737,0.37461367,0.36941937,0.30170366,0.34580347
t_1106,86.07887,28.70432,0.21970183,0.2308958,0.3084241,0.3803657,0.27634427,0.3813664
t_1107,86.07887,28.78308,0.19090289,0.22032462,0.25573546,0.33012104,0.2529082,0.33389074
t_1108,86.07887,28.86178,0.16910784,0.20841376,0.21433279,0.2956663,0.23164205,0.29351428
t_1109,86.07887,28.94043,0.12854739,0.12677161,0.18168409,0.19908033,0.13440254,0.20530231
t_111,83.20426,28.46767,0.07909948,0.09521898,0.09742581,0.11876976,0.08987449,0.12299802
t_1110,86.07887,29.01901,0.11418054,0.11919724,0.15575865,0.17688783,0.12248207,0.18212532
t_1111,86.07887,29.09753,0.10449321,0.11193617,0.13493977,0.16266285,0.11189161,0.16228199
t_1112,86.07887,29.176,0.11965606,0.16269529,0.118022636,0.22208855,0.16608047,0.18329515
t_1113,86.07887,29.2544,0.08553032,0.09854466,0.10410302,0.1308854,0.09408118,0.13039257
t_1114,86.07887,29.33275,0.094824,0.14317858,0.09252526,0.16191368,0.14250214,0.14832175
t_1115,86.07887,29.41103,0.08960758,0.13434985,0.08280775,0.15325393,0.13243605,0.13407823
t_1116,86.1687,27.03676,0.24343252,0.30037788,0.3151411,0.3256157,0.3279669,0.3130064
t_1117,86.1687,27.11675,0.26561603,0.3392298,0.32620826,0.34986687,0.364539,0.32708445
t_1118,86.1687,27.19668,0.26800615,0.24125718,0.33810842,0.3234869,0.25785744,0.33934668
t_1119,86.1687,27.27655,0.28341514,0.2431355,0.34000367,0.3167295,0.2560954,0.33901787
t_112,83.20426,28.54661,0.09322332,0.14336698,0.0925866,0.15688913,0.14262477,0.14839117
t_1120,86.1687,27.35636,0.2898288,0.24355447,0.3179525,0.29128587,0.24954046,0.31548142
t_1121,86.1687,27.43612,0.37110168,0.33770818,0.4003779,0.37889192,0.3484475,0.38156942
t_1122,86.1687,27.51582,0.42242932,0.38475424,0.46219897,0.4134211,0.3976684,0.4278144
t_1123,86.1687,27.59546,0.44744545,0.57919806,0.42198035,0.54846066,0.57275945,0.5329361
t_1124,86.1687,27.67504,0.48753214,0.40137056,0.5287692,0.48393273,0.42059442,0.5130979
t_1125,86.1687,27.75457,0.4336963,0.31440845,0.54914075,0.4676143,0.37011245,0.49149433
t_1126,86.1687,27.83404,0.42600393,0.25464222,0.62582636,0.4835569,0.3336366,0.5219394
t_1127,86.1687,27.91345,0.43882847,0.33347735,0.67851144,0.56695074,0.4587385,0.54224366
t_1128,86.1687,27.9928,0.40444967,0.20193323,0.6954104,0.4906212,0.29221955,0.5447931
t_1129,86.1687,28.07209,0.38730472,0.19038643,0.6889237,0.48179743,0.27888095,0.5364935
t_113,83.20426,28.6255,0.07297278,0.08999253,0.08811072,0.10819758,0.083622165,0.11241389
t_1130,86.1687,28.15132,0.37205112,0.18322782,0.6742697,0.4718063,0.269092,0.5253917
t_1131,86.1687,28.2305,0.35852364,0.17860073,0.6559192,0.46163407,0.26154497,0.51328814
t_1132,86.1687,28.30962,0.34615868,0.1754575,0.635645,0.4514646,0.25534165,0.5007431
t_1133,86.1687,28.38867,0.34204042,0.26047742,0.5848053,0.5056764,0.36590305,0.47111383
t_1134,86.1687,28.46767,0.29542148,0.16723448,0.5035365,0.42813262,0.22761086,0.42399293
t_1135,86.1687,28.54661,0.28179333,0.24596412,0.4188427,0.52684313,0.31675464,0.4713549
t_1136,86.1687,28.6255,0.2188331,0.15435214,0.3446262,0.33382392,0.18976812,0.32638386
t_1137,86.1687,28.70432,0.18575686,0.14684273,0.28433198,0.28420737,0.17215568,0.28526232
t_1138,86.1687,28.78308,0.17397614,0.21535912,0.23677689,0.2888644,0.24352662,0.250149
t_1139,86.1687,28.86178,0.1380478,0.13120751,0.19941847,0.21327391,0.14188029,0.22032367
t_114,83.20426,28.70432,0.0770384,0.13552378,0.083963715,0.118705325,0.13370556,0.10757198
t_1140,86.1687,28.94043,0.12914243,0.12349491,0.16987053,0.20678169,0.12912653,0.19493215
t_1141,86.1687,29.01901,0.11584505,0.17972386,0.14628208,0.18567881,0.18847448,0.17324136
t_1142,86.1687,29.09753,0.0975818,0.108929254,0.12725592,0.15012823,0.10771295,0.15463747
t_1143,86.1687,29.176,0.09887004,0.1582896,0.1117115,0.16081662,0.16058224,0.13857467
t_1144,86.1687,29.2544,0.08399578,0.0958743,0.09887326,0.1294065,0.09075651,0.12463561
t_1145,86.1687,29.33275,0.08994349,0.13930967,0.08814578,0.15053165,0.13804913,0.14197084
t_1146,86.1687,29.41103,0.091566674,0.14669013,0.079102844,0.16266377,0.12841289,0.12849812
t_1147,86.25854,27.03676,0.18731777,0.16870013,0.26054624,0.26071393,0.18291043,0.27210703
t_1148,86.25854,27.11675,0.20163316,0.18189909,0.2751798,0.27312344,0.19679052,0.28537098
t_1149,86.25854,27.19668,0.21676455,0.19352901,0.28952596,0.28354594,0.20886378,0.29730487
t_115,83.20426,28.78308,0.067574374,0.08508934,0.080110334,0.09875126,0.07796188,0.10299744
t_1150,86.25854,27.27655,0.23498283,0.20448706,0.3040306,0.29074594,0.21934408,0.30745634
t_1151,86.25854,27.35636,0.26991725,0.2340736,0.33488008,0.31302187,0.2486414,0.3301986
t_1152,86.25854,27.43612,0.37127006,0.3226798,0.44671303,0.399835,0.33991358,0.41901752
t_1153,86.25854,27.51582,0.7429169,0.58761483,0.8255289,0.7004633,0.60439986,0.70884204
t_1154,86.25854,27.59546,0.8522022,0.80410737,0.8524107,0.8446918,0.8048561,0.85369426
t_1155,86.25854,27.67504,0.45583335,0.43467316,0.4892746,0.4770679,0.45226178,0.47744846
t_1156,86.25854,27.75457,0.38475505,0.29176578,0.5061315,0.43871143,0.34305122,0.45555684
t_1157,86.25854,27.83404,0.3757895,0.23783268,0.56722504,0.44853497,0.30702358,0.47924146
t_1158,86.25854,27.91345,0.3773454,0.21064281,0.6209995,0.46133533,0.2897996,0.5029881
t_1159,86.25854,27.9928,0.3784893,0.19561844,0.6563048,0.46967492,0.27986157,0.51862955
t_116,83.20426,28.86178,0.065113686,0.08275768,0.076528266,0.09440727,0.0753346,0.098677754
t_1160,86.25854,28.07209,0.37506795,0.18670256,0.6705411,0.47136584,0.27249745,0.5238462
t_1161,86.25854,28.15132,0.36613274,0.18099836,0.6655879,0.4664531,0.26563078,0.51914483
t_1162,86.25854,28.2305,0.35334617,0.1770685,0.6472318,0.45683542,0.2587743,0.5075065
t_1163,86.25854,28.30962,0.337915,0.17408742,0.61958194,0.44381022,0.2516533,0.49105045
t_1164,86.25854,28.38867,0.31047535,0.17007598,0.5518749,0.42314228,0.2376812,0.45195735
t_1165,86.25854,28.46767,0.2657375,0.16478394,0.46671212,0.37311688,0.2195825,0.4022016
t_1166,86.25854,28.54661,0.25621018,0.24209285,0.38558894,0.43095416,0.3054947,0.44522217
t_1167,86.25854,28.6255,0.2240706,0.23234583,0.3172574,0.38695183,0.27991676,0.3889354
t_1168,86.25854,28.70432,0.18916555,0.22185689,0.26262414,0.31524616,0.25615638,0.26956943
t_1169,86.25854,28.78308,0.14864653,0.13568692,0.21971339,0.22866938,0.1498701,0.23680224
t_117,83.20426,28.94043,0.062791295,0.08049927,0.07318553,0.09028821,0.07282795,0.094586626
t_1170,86.25854,28.86178,0.15569171,0.19805954,0.18592696,0.27823463,0.21510418,0.26377422
t_1171,86.25854,28.94043,0.119614094,0.12025804,0.1591125,0.18794994,0.12409614,0.1852115
t_1172,86.25854,29.01901,0.12954599,0.17492655,0.13762775,0.23620224,0.18196714,0.20818233
t_1173,86.25854,29.09753,0.107013255,0.16416638,0.12021347,0.17809843,0.16794197,0.14746353
t_1174,86.25854,29.176,0.08445368,0.09943472,0.105906576,0.12811323,0.09520497,0.13235219
t_1175,86.25854,29.2544,0.07683151,0.09327498,0.09402694,0.11500215,0.08758473,0.11919879
t_1176,86.25854,29.33275,0.084064305,0.13554116,0.08406279,0.13658078,0.13377477,0.13594924
t_1177,86.25854,29.41103,0.06860586,0.082142666,0.07563728,0.10206659,0.074660465,0.097593136
t_1178,86.34837,27.03676,0.16500662,0.14966515,0.21801497,0.24859029,0.1593883,0.23785937
t_1179,86.34837,27.11675,0.16846654,0.15831025,0.232462,0.24128489,0.16930532,0.25043574
t_118,83.20426,29.01901,0.06335075,0.07831711,0.07006875,0.091996916,0.07044086,0.09071845
t_1180,86.34837,27.19668,0.1894226,0.16795868,0.24864191,0.27138296,0.18019961,0.26393303
t_1181,86.34837,27.27655,0.20047851,0.18169989,0.27012002,0.26950592,0.19516243,0.28125477
t_1182,86.34837,27.35636,0.23388703,0.2092997,0.30825657,0.2995814,0.22442956,0.31250578
t_1183,86.34837,27.43612,0.3017821,0.2686587,0.38496783,0.36234513,0.28628013,0.3769024
t_1184,86.34837,27.51582,0.40594503,0.371119,0.484873,0.45362702,0.38912898,0.46628773
t_1185,86.34837,27.59546,0.42111066,0.4132104,0.47163722,0.46677348,0.42941177,0.46742564
t_1186,86.34837,27.67504,0.36396825,0.3305411,0.44129068,0.42191535,0.35944912,0.42727065
t_1187,86.34837,27.75457,0.32852194,0.2582195,0.4509618,0.40117806,0.30256888,0.4145244
t_1188,86.34837,27.83404,0.32113412,0.22010092,0.48881894,0.4047295,0.27616993,0.4273506
t_1189,86.34837,27.91345,0.32511628,0.20008871,0.53226376,0.41649714,0.26478988,0.4474262
t_119,83.20426,29.09753,0.058533963,0.07620733,0.067156464,0.08269725,0.06816501,0.08705623
t_1190,86.34837,27.9928,0.33207217,0.18883406,0.570806,0.4288284,0.259783,0.46660605
t_1191,86.34837,28.07209,0.33823645,0.18219726,0.59986764,0.4385829,0.2573734,0.48148122
t_1192,86.34837,28.15132,0.34156287,0.17811927,0.61734176,0.44431022,0.25565973,0.49042448
t_1193,86.34837,28.2305,0.35018092,0.17543624,0.62236774,0.46876603,0.2535384,0.49267
t_1194,86.34837,28.30962,0.35394746,0.2612406,0.5926293,0.5605827,0.36834657,0.60000736
t_1195,86.34837,28.38867,0.2993402,0.1680178,0.51624346,0.42591143,0.23034011,0.43121377
t_1196,86.34837,28.46767,0.2627107,0.24721737,0.43088073,0.394011,0.3206715,0.38062832
t_1197,86.34837,28.54661,0.21426956,0.15539907,0.35468572,0.31478322,0.19247676,0.3329002
t_1198,86.34837,28.6255,0.19999525,0.2279374,0.2923596,0.32202634,0.26952928,0.29090437
t_1199,86.34837,28.70432,0.17987572,0.21712789,0.24304263,0.30299142,0.24668075,0.25492758
t_12,82.93477,27.9928,0.07578548,0.09230075,0.09250395,0.11305088,0.086470895,0.11735203
t_120,83.20426,29.176,0.06979602,0.114867926,0.06442808,0.10867123,0.11133039,0.105512895
t_1200,86.34837,28.78308,0.1867054,0.22998075,0.20432082,0.43323347,0.2260114,0.28636608
t_1201,86.34837,28.86178,0.14794958,0.19297014,0.17372802,0.26323915,0.20740451,0.2503913
t_1202,86.34837,28.94043,0.13382573,0.18134369,0.14934906,0.23871124,0.19071253,0.2223571
t_1203,86.34837,29.01901,0.11404579,0.1702404,0.12972634,0.19184001,0.17576678,0.19833858
t_1204,86.34837,29.09753,0.093412854,0.10312779,0.1137308,0.14565285,0.09995359,0.14070912
t_1205,86.34837,29.176,0.08111396,0.09673741,0.10053528,0.12241691,0.091823764,0.1264771
t_1206,86.34837,29.2544,0.07388272,0.09075136,0.08953676,0.109869465,0.08456356,0.114069924
t_1207,86.34837,29.33275,0.070013165,0.08515726,0.080271766,0.10381493,0.07806018,0.103192165
t_1208,86.34837,29.41103,0.081650555,0.12381663,0.0724002,0.13668226,0.12084878,0.11817984
t_1209,86.4382,27.03676,0.14273562,0.1356126,0.18437096,0.2215935,0.14120267,0.20901264
t_121,83.20426,29.2544,0.054719713,0.07218675,0.06186726,0.0758645,0.06391349,0.08028346
t_1210,86.4382,27.11675,0.14403711,0.14218932,0.19720228,0.2135345,0.14914894,0.22052757
t_1211,86.4382,27.19668,0.15802963,0.15021212,0.21217854,0.23195623,0.15862228,0.23362048
t_1212,86.4382,27.27655,0.18666193,0.25036713,0.23157461,0.28599387,0.26765764,0.25030008
t_1213,86.4382,27.35636,0.19709383,0.18028708,0.25952896,0.27487567,0.19212449,0.27439973
t_1214,86.4382,27.43612,0.22986004,0.20981285,0.29856128,0.30708987,0.2238359,0.30850667
t_1215,86.4382,27.51582,0.2619846,0.24492872,0.33711988,0.33535713,0.2612864,0.34297597
t_1216,86.4382,27.59546,0.2793982,0.2608492,0.35512483,0.35234934,0.28067648,0.35782075
t_1217,86.4382,27.67504,0.27676925,0.24582943,0.36411867,0.35150817,0.27227122,0.3584618
t_1218,86.4382,27.75457,0.27239618,0.22194849,0.3819152,0.35150793,0.25680435,0.36257374
t_1219,86.4382,27.83404,0.31192982,0.3099111,0.40989205,0.5044953,0.37383226,0.47297552
t_122,83.20426,29.33275,0.055183347,0.07027772,0.05946942,0.07701029,0.061933294,0.0771601
t_1220,86.4382,27.91345,0.27835202,0.19032006,0.44256106,0.36959565,0.24034558,0.39136776
t_1221,86.4382,27.9928,0.2852974,0.18196024,0.47545767,0.38228384,0.23791847,0.40922818
t_1222,86.4382,28.07209,0.29537594,0.1768169,0.50610024,0.39835674,0.23772171,0.42625743
t_1223,86.4382,28.15132,0.3013087,0.17383997,0.532589,0.40561345,0.2387584,0.44109598
t_1224,86.4382,28.2305,0.30688265,0.17204629,0.55055773,0.41296735,0.2395872,0.45114353
t_1225,86.4382,28.30962,0.31660795,0.25694874,0.52740747,0.47969154,0.350862,0.43763885
t_1226,86.4382,28.38867,0.29599807,0.2510889,0.46735093,0.49031654,0.3324171,0.5080512
t_1227,86.4382,28.46767,0.26002997,0.24328679,0.39464396,0.4337294,0.3087439,0.452297
t_1228,86.4382,28.54661,0.22461529,0.23387387,0.32645032,0.37543914,0.28363556,0.3967127
t_1229,86.4382,28.6255,0.17682116,0.14467686,0.26984352,0.269485,0.16751996,0.27482337
t_123,83.20426,29.41103,0.051291406,0.06842378,0.057207193,0.06970961,0.060033485,0.07418245
t_1230,86.4382,28.70432,0.18972781,0.21193093,0.22534311,0.37778398,0.23758662,0.3045399
t_1231,86.4382,28.78308,0.14927886,0.19980285,0.19035584,0.25089854,0.21780582,0.21271631
t_1232,86.4382,28.86178,0.1423928,0.18794663,0.16264482,0.2552549,0.20004806,0.23787148
t_1233,86.4382,28.94043,0.10538517,0.11397616,0.14045212,0.1628557,0.11479444,0.1676527
t_1234,86.4382,29.01901,0.11290653,0.16566727,0.12249256,0.19406244,0.16985448,0.18910806
t_1235,86.4382,29.09753,0.09737095,0.15540774,0.10777212,0.15908952,0.15704438,0.13436562
t_1236,86.4382,29.176,0.07783812,0.09411785,0.09557326,0.11674647,0.088606514,0.120944284
t_1237,86.4382,29.2544,0.07110231,0.08829597,0.0853582,0.10500116,0.08167702,0.1092145
t_1238,86.4382,29.33275,0.0652392,0.082864806,0.07672608,0.0946521,0.07546842,0.09891834
t_1239,86.4382,29.41103,0.060102507,0.07780705,0.06936803,0.08550633,0.069892585,0.08984114
