# 20150425_M7.8_Gorkha median gmf, Stations:All, gmlt:Adjusted, Rupture:Yagi
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,AtkinsonMacias2009NSHMP2014.NRCan15SiteTerm,Kanno2006Shallow,YoungsEtAl1997SInter,ZhaoEtAl2006SInter
t_105,83.20426,27.9928,0.084418334,0.15168989,0.091677904,0.1372856,0.14436212,0.11762627
t_1050,85.89921,29.176,0.08249468,0.15195498,0.09187017,0.13263842,0.14465517,0.11799404
t_1051,85.89921,29.2544,0.07162548,0.09208266,0.08272714,0.10935904,0.08004142,0.106737666
t_1052,85.89921,29.33275,0.064939715,0.08644637,0.07489231,0.09611075,0.07413681,0.096786655
t_1053,85.89921,29.41103,0.07972605,0.1257559,0.068144396,0.13537487,0.11744846,0.11106285
t_1054,85.98904,27.03676,0.42355675,0.4048915,0.47017735,0.48529798,0.4226579,0.5088138
t_1055,85.98904,27.11675,0.40263984,0.58464503,0.3909366,0.41101906,0.5777454,0.38127416
t_1056,85.98904,27.19668,0.44220132,0.663373,0.44393885,0.51615715,0.6579768,0.44488168
t_1057,85.98904,27.27655,0.5367884,0.49415576,0.53994375,0.5674941,0.5075109,0.5380981
t_1058,85.98904,27.35636,0.49349013,0.4562087,0.4961102,0.4903462,0.47325298,0.49438632
t_1059,85.98904,27.43612,0.5706104,0.7048579,0.5749678,0.6065813,0.7368143,0.5625121
t_106,83.20426,28.07209,0.07527897,0.09632707,0.08909295,0.11579859,0.08461838,0.11449569
t_1060,85.98904,27.51582,0.6195885,0.42793062,0.6765856,0.59297276,0.49996924,0.6341926
t_1061,85.98904,27.59546,0.71367884,0.53955424,0.76692957,0.6931654,0.6064547,0.7260837
t_1062,85.98904,27.67504,0.71885735,0.96421766,0.72453886,0.78447545,0.9723486,0.70634925
t_1063,85.98904,27.75457,0.5449999,0.40283465,0.64989656,0.5622735,0.46150628,0.58524406
t_1064,85.98904,27.83404,0.56463873,0.48000807,0.7672734,0.7406687,0.60494304,0.6377487
t_1065,85.98904,27.91345,0.5263779,0.2731575,0.8339403,0.61019325,0.37791482,0.6647858
t_1066,85.98904,27.9928,0.5008282,0.2445089,0.85762584,0.60927147,0.35205305,0.66944605
t_1067,85.98904,28.07209,0.47215635,0.22614278,0.8496521,0.59713215,0.3312562,0.6577943
t_1068,85.98904,28.15132,0.41361222,0.2123975,0.7635833,0.55282414,0.3037773,0.6022599
t_1069,85.98904,28.2305,0.34602156,0.2006357,0.634698,0.49101344,0.2728125,0.5255639
t_107,83.20426,28.15132,0.07823268,0.14671274,0.086614,0.12355338,0.13897413,0.111459784
t_1070,85.98904,28.30962,0.28776443,0.18985073,0.511812,0.42946976,0.24356149,0.45201626
t_1071,85.98904,28.38867,0.2537227,0.27439892,0.41148135,0.41115013,0.33344305,0.38855377
t_1072,85.98904,28.46767,0.22214264,0.2606375,0.33400097,0.3802816,0.30174795,0.33558255
t_1073,85.98904,28.54661,0.19751397,0.24715634,0.27473986,0.3535245,0.27394593,0.29151785
t_1074,85.98904,28.6255,0.17384188,0.23287301,0.22935376,0.31394005,0.24960054,0.32175606
t_1075,85.98904,28.70432,0.14072089,0.1412836,0.19415286,0.23573142,0.14322314,0.2242029
t_1076,85.98904,28.78308,0.14284812,0.20544174,0.16648321,0.26544636,0.20933634,0.2503919
t_1077,85.98904,28.86178,0.12298227,0.19275543,0.1443558,0.2174476,0.19260286,0.17633785
t_1078,85.98904,28.94043,0.10577665,0.18078862,0.1264053,0.1782489,0.17769761,0.15745533
t_1079,85.98904,29.01901,0.090035014,0.10947038,0.111655354,0.14391658,0.09971308,0.14114934
t_108,83.20426,28.2305,0.07707188,0.14422044,0.08419965,0.12149872,0.13632464,0.108476475
t_1080,85.98904,29.09753,0.09404264,0.15901943,0.099382535,0.16011316,0.15241894,0.16028632
t_1081,85.98904,29.176,0.07309568,0.096318625,0.08906556,0.11143358,0.08462306,0.11458035
t_1082,85.98904,29.2544,0.0697427,0.09040258,0.08032412,0.10565254,0.07825933,0.10371619
t_1083,85.98904,29.33275,0.070021614,0.13150267,0.072859906,0.10809327,0.12321981,0.094157286
t_1084,85.98904,29.41103,0.06640852,0.12356805,0.06641302,0.10108694,0.1152782,0.085682474
t_1085,86.07887,27.03676,0.3385902,0.37242106,0.4133496,0.42332095,0.39945003,0.38502446
t_1086,86.07887,27.11675,0.36503485,0.4681724,0.41888505,0.42745656,0.49150985,0.40455425
t_1087,86.07887,27.19668,0.4064583,0.5348308,0.45013177,0.556154,0.56063867,0.5488547
t_1088,86.07887,27.27655,0.40033284,0.37349984,0.45059654,0.4267109,0.3878316,0.4373146
t_1089,86.07887,27.35636,0.467368,0.44131783,0.47231773,0.46254542,0.44245622,0.4715393
t_109,83.20426,28.30962,0.06836296,0.09156743,0.08193993,0.10223301,0.079462424,0.10566313
t_1090,86.07887,27.43612,0.49209034,0.4147972,0.5088333,0.4746416,0.42631373,0.4967794
t_1091,86.07887,27.51582,0.45752662,0.38679057,0.5029483,0.45247123,0.4161071,0.4718283
t_1092,86.07887,27.59546,0.47552833,0.44089743,0.4956862,0.4734594,0.4564882,0.48288712
t_1093,86.07887,27.67504,0.4981039,0.49732676,0.49833816,0.49894074,0.49759483,0.49805915
t_1094,86.07887,27.75457,0.49179015,0.36414957,0.5939619,0.51786315,0.4209513,0.5389844
t_1095,86.07887,27.83404,0.5231315,0.2933567,0.7358825,0.6095858,0.38547164,0.6127007
t_1096,86.07887,27.91345,0.526765,0.3832635,0.8194837,0.7201802,0.5302194,0.65065587
t_1097,86.07887,27.9928,0.48501506,0.23212774,0.8468459,0.59671295,0.33864042,0.65788335
t_1098,86.07887,28.07209,0.45411277,0.21770991,0.8283611,0.58196044,0.31966248,0.64098185
t_1099,86.07887,28.15132,0.39822066,0.20623061,0.7268777,0.54398596,0.29230088,0.5784664
t_11,82.93477,27.91345,0.060850296,0.08158282,0.0688819,0.08819184,0.06927547,0.0888255
t_110,83.20426,28.38867,0.066838175,0.08999579,0.0797069,0.099371165,0.07780249,0.10286255
t_1100,86.07887,28.2305,0.32728568,0.19587256,0.59757304,0.47155586,0.26269493,0.5026071
t_1101,86.07887,28.30962,0.27278605,0.18590248,0.48036155,0.41207808,0.23490009,0.43205786
t_1102,86.07887,28.38867,0.22975244,0.1760918,0.386877,0.35935733,0.21022932,0.3719278
t_1103,86.07887,28.46767,0.19599165,0.16639498,0.31513113,0.31391644,0.18867046,0.3218124
t_1104,86.07887,28.54661,0.18685412,0.24301413,0.26055968,0.32903656,0.2664775,0.2803128
t_1105,86.07887,28.6255,0.15945777,0.22873315,0.21859437,0.27455133,0.24322295,0.24570487
t_1106,86.07887,28.70432,0.15298705,0.21499276,0.18587887,0.28269514,0.22271626,0.27347156
t_1107,86.07887,28.78308,0.1356614,0.20183362,0.15989663,0.2462672,0.20449673,0.24227993
t_1108,86.07887,28.86178,0.12300293,0.189349,0.13901576,0.22175348,0.18829055,0.21563894
t_1109,86.07887,28.94043,0.09402017,0.114658274,0.12202377,0.1502427,0.10606983,0.15268826
t_111,83.20426,28.46767,0.06533377,0.0884195,0.0775228,0.09655023,0.07615604,0.100102104
t_1110,86.07887,29.01901,0.085342646,0.10752946,0.108016826,0.13433045,0.097399764,0.13700558
t_1111,86.07887,29.09753,0.07968666,0.100863144,0.09634292,0.12427738,0.08968437,0.12336681
t_1112,86.07887,29.176,0.094775885,0.14657342,0.08650033,0.17063086,0.13887218,0.14066435
t_1113,86.07887,29.2544,0.06749029,0.08883026,0.0781285,0.10108823,0.07660877,0.1009319
t_1114,86.07887,29.33275,0.07673791,0.1291954,0.07093727,0.12564662,0.12089038,0.115698986
t_1115,86.07887,29.41103,0.07354452,0.121382,0.06471653,0.11942553,0.11312409,0.10530506
t_1116,86.1687,27.03676,0.27339497,0.32981074,0.369213,0.37771574,0.36211073,0.36033082
t_1117,86.1687,27.11675,0.3058447,0.3706776,0.3975239,0.41183624,0.40661803,0.38393134
t_1118,86.1687,27.19668,0.30914938,0.26233286,0.41123584,0.3769157,0.28741288,0.39509055
t_1119,86.1687,27.27655,0.31067446,0.25758335,0.38568112,0.34991652,0.2751086,0.3738336
t_112,83.20426,28.54661,0.0791296,0.13465357,0.07551997,0.1300475,0.12639834,0.12314692
t_1120,86.1687,27.35636,0.2993067,0.24897403,0.3304078,0.30099666,0.25587794,0.32554832
t_1121,86.1687,27.43612,0.3805815,0.3441792,0.4143324,0.39028025,0.35560727,0.39234284
t_1122,86.1687,27.51582,0.43082473,0.38994026,0.47400793,0.42223257,0.40347293,0.43635532
t_1123,86.1687,27.59546,0.44049665,0.5780548,0.42158285,0.5481194,0.5716674,0.5325423
t_1124,86.1687,27.67504,0.4897822,0.40576747,0.53373504,0.4894347,0.4237296,0.5174502
t_1125,86.1687,27.75457,0.446445,0.32753488,0.5751191,0.49329993,0.3830382,0.5142651
t_1126,86.1687,27.83404,0.45294032,0.27275574,0.68205905,0.5325275,0.3551233,0.56829584
t_1127,86.1687,27.91345,0.47917873,0.36363456,0.7659913,0.6462929,0.49956265,0.61076605
t_1128,86.1687,27.9928,0.45634958,0.2234336,0.81002,0.57482177,0.32422605,0.63132566
t_1129,86.1687,28.07209,0.4298256,0.21165228,0.79068893,0.56163955,0.30799404,0.61596715
t_113,83.20426,28.6255,0.0625464,0.08542971,0.07352071,0.0913173,0.07307964,0.09498371
t_1130,86.1687,28.15132,0.37079945,0.2016185,0.68692994,0.5127893,0.28196448,0.5539708
t_1131,86.1687,28.2305,0.30984327,0.19203183,0.5611997,0.45283493,0.25355533,0.4804644
t_1132,86.1687,28.30962,0.25916046,0.18250982,0.4511051,0.39574045,0.22704175,0.41337898
t_1133,86.1687,28.38867,0.23834097,0.2652585,0.36462122,0.40797073,0.31381556,0.35664195
t_1134,86.1687,28.46767,0.19801684,0.16352409,0.29840454,0.3311863,0.18303704,0.30935627
t_1135,86.1687,28.54661,0.19856346,0.23876612,0.2476172,0.4002311,0.25949138,0.34068277
t_1136,86.1687,28.6255,0.14970505,0.14504617,0.20841752,0.25229403,0.14936128,0.23685446
t_1137,86.1687,28.70432,0.1297412,0.13627659,0.17774577,0.2150791,0.13561554,0.20905311
t_1138,86.1687,28.78308,0.12581399,0.1981415,0.15342543,0.21956982,0.1996198,0.18550447
t_1139,86.1687,28.86178,0.10113393,0.120045245,0.13385263,0.16306844,0.11294528,0.1654036
t_114,83.20426,28.70432,0.06728001,0.1299856,0.07157164,0.10192299,0.12166987,0.09245949
t_1140,86.1687,28.94043,0.097052224,0.11261536,0.11784357,0.15910944,0.10354137,0.14807987
t_1141,86.1687,29.01901,0.08885737,0.16362306,0.1045902,0.1437745,0.15759139,0.13305737
t_1142,86.1687,29.09753,0.07598989,0.09909694,0.09345602,0.11688532,0.08769982,0.119907826
t_1143,86.1687,29.176,0.0786718,0.14401443,0.08404434,0.12584302,0.13615939,0.10838186
t_1144,86.1687,29.2544,0.06757704,0.087282866,0.076016225,0.10172774,0.07500032,0.09823175
t_1145,86.1687,29.33275,0.07391176,0.12695952,0.06911233,0.11883243,0.11864897,0.11267502
t_1146,86.1687,29.41103,0.0766622,0.1338621,0.06313465,0.12890011,0.111090265,0.10262275
t_1147,86.25854,27.03676,0.22083564,0.19230539,0.32472634,0.31878024,0.21017653,0.32972205
t_1148,86.25854,27.11675,0.2421919,0.20690887,0.35211524,0.33739978,0.22829185,0.3504268
t_1149,86.25854,27.19668,0.25757542,0.21748866,0.36554855,0.34477106,0.23980336,0.3598014
t_115,83.20426,28.78308,0.059735693,0.08232026,0.06953513,0.08600916,0.06993821,0.08979899
t_1150,86.25854,27.27655,0.26777908,0.22463326,0.36270306,0.33838326,0.24409327,0.3559446
t_1151,86.25854,27.35636,0.29527134,0.25094634,0.3774903,0.3485268,0.26802114,0.3657526
t_1152,86.25854,27.43612,0.3951598,0.3391012,0.48441294,0.4308475,0.35784215,0.44958913
t_1153,86.25854,27.51582,0.76527154,0.60031676,0.8518288,0.7214882,0.61694384,0.7286881
t_1154,86.25854,27.59546,0.8526648,0.80434054,0.85240686,0.84464455,0.80483675,0.8536644
t_1155,86.25854,27.67504,0.45848238,0.4405714,0.49432203,0.48457122,0.4565817,0.483469
t_1156,86.25854,27.75457,0.39310274,0.30624515,0.5252513,0.46387523,0.35499567,0.47630525
t_1157,86.25854,27.83404,0.3871952,0.25532645,0.5972845,0.48622155,0.32257116,0.51079196
t_1158,86.25854,27.91345,0.39183998,0.22942132,0.6614533,0.50877774,0.30776042,0.5436265
t_1159,86.25854,27.9928,0.39562947,0.21501206,0.70524263,0.5241069,0.29943314,0.56617045
t_116,83.20426,28.86178,0.058100034,0.08046623,0.067237936,0.08290533,0.06809182,0.086770035
t_1160,86.25854,28.07209,0.3772362,0.20517495,0.69018066,0.51447654,0.28655985,0.5557195
t_1161,86.25854,28.15132,0.33492687,0.19649282,0.61178786,0.47695222,0.26584086,0.50974435
t_1162,86.25854,28.2305,0.28739253,0.18791215,0.5121298,0.42769465,0.24207518,0.45072386
t_1163,86.25854,28.30962,0.2445694,0.17906787,0.41923854,0.37763995,0.21860847,0.39278117
t_1164,86.25854,28.38867,0.21264082,0.16994253,0.34259787,0.33954915,0.1969277,0.34122974
t_1165,86.25854,28.46767,0.1799765,0.16066667,0.2822014,0.29087362,0.17747208,0.29704008
t_1166,86.25854,28.54661,0.18024136,0.23455612,0.23531073,0.3320917,0.2526717,0.3278902
t_1167,86.25854,28.6255,0.16069135,0.22066958,0.19894384,0.29762575,0.2311001,0.28839353
t_1168,86.25854,28.70432,0.13742161,0.20732684,0.17034142,0.24316669,0.2120035,0.20202717
t_1169,86.25854,28.78308,0.109131195,0.12565626,0.14750543,0.17723511,0.12043476,0.17953584
t_117,83.20426,28.94043,0.056311928,0.07840154,0.06474696,0.079506464,0.06605921,0.0834535
t_1170,86.25854,28.86178,0.11898231,0.18256292,0.1289632,0.21681093,0.17987917,0.20223305
t_1171,86.25854,28.94043,0.09172445,0.1105485,0.11375664,0.14728351,0.10102068,0.14351532
t_1172,86.25854,29.01901,0.102913864,0.16059208,0.101141416,0.18610653,0.15417929,0.16289464
t_1173,86.25854,29.09753,0.08556446,0.15069512,0.09059381,0.14108966,0.14329442,0.11644349
t_1174,86.25854,29.176,0.06811764,0.091332175,0.081649385,0.10201031,0.07924399,0.10538522
t_1175,86.25854,29.2544,0.062854856,0.08576871,0.07399453,0.09199949,0.07344151,0.095627345
t_1176,86.25854,29.33275,0.070093274,0.12478683,0.067374,0.10969499,0.11648569,0.109775096
t_1177,86.25854,29.41103,0.057558045,0.07571608,0.06161318,0.082238086,0.063454255,0.07923735
t_1178,86.34837,27.03676,0.1993879,0.174814,0.28123334,0.3141524,0.18774168,0.29733047
t_1179,86.34837,27.11675,0.2060324,0.18444593,0.3042021,0.30644187,0.20036891,0.31519356
t_118,83.20426,29.01901,0.05690922,0.0761653,0.062126428,0.0808214,0.06388563,0.0799292
t_1180,86.34837,27.19668,0.22782499,0.19333659,0.31922787,0.3385592,0.21056168,0.32651234
t_1181,86.34837,27.27655,0.2339034,0.20525399,0.33212432,0.32495564,0.2224191,0.33623475
t_1182,86.34837,27.35636,0.2641509,0.23168103,0.36255378,0.34862143,0.24922916,0.3606477
t_1183,86.34837,27.43612,0.3309501,0.2910144,0.43459585,0.40717536,0.31004035,0.42046848
t_1184,86.34837,27.51582,0.4293271,0.39094886,0.52101797,0.48798224,0.40870917,0.49886072
t_1185,86.34837,27.59546,0.43284374,0.42655304,0.48936608,0.48689783,0.44132334,0.48548365
t_1186,86.34837,27.67504,0.37359312,0.34500134,0.45795426,0.44434124,0.37115663,0.44647652
t_1187,86.34837,27.75457,0.3374555,0.2744704,0.46986398,0.4296974,0.31532386,0.43812454
t_1188,86.34837,27.83404,0.3282961,0.23711638,0.5075475,0.43760702,0.28910178,0.4536527
t_1189,86.34837,27.91345,0.32992148,0.21744345,0.548697,0.45198503,0.2774822,0.47475946
t_119,83.20426,29.09753,0.052442122,0.07379483,0.05943323,0.07214913,0.0616129,0.07626995
t_1190,86.34837,27.9928,0.33265126,0.20618057,0.58021945,0.4639111,0.27130964,0.4916974
t_1191,86.34837,28.07209,0.31952122,0.19780311,0.5685327,0.45647413,0.2609145,0.48415157
t_1192,86.34837,28.15132,0.2913584,0.19014117,0.515986,0.42960894,0.24502958,0.4527389
t_1193,86.34837,28.2305,0.26528582,0.18240106,0.44543803,0.4127886,0.22618467,0.40930203
t_1194,86.34837,28.30962,0.25287345,0.26703912,0.37519017,0.45683315,0.31821224,0.45891204
t_1195,86.34837,28.38867,0.20374073,0.1658407,0.31377363,0.33568814,0.18801548,0.32052195
t_1196,86.34837,28.46767,0.18122768,0.24340054,0.26310107,0.30709565,0.2675426,0.28216112
t_1197,86.34837,28.54661,0.14986862,0.14841193,0.2222467,0.24509656,0.15506446,0.24873936
t_1198,86.34837,28.6255,0.144855,0.21649529,0.18947624,0.25158092,0.22499584,0.21988577
t_1199,86.34837,28.70432,0.13397378,0.20350304,0.16310374,0.23788178,0.20679836,0.1950364
t_12,82.93477,27.9928,0.058236502,0.08054824,0.067499176,0.083118424,0.068216935,0.08704466
t_120,83.20426,29.176,0.062494095,0.11046965,0.05671626,0.09377092,0.102576815,0.09157377
t_1200,86.34837,28.78308,0.14914742,0.21433643,0.14171365,0.34188762,0.19044365,0.22157697
t_1201,86.34837,28.86178,0.115450785,0.17922729,0.12429483,0.20891272,0.17583053,0.19587052
t_1202,86.34837,28.94043,0.10636127,0.16813707,0.109952345,0.19054043,0.16275339,0.1757388
t_1203,86.34837,29.01901,0.09158747,0.15774564,0.09799954,0.15395504,0.15100949,0.15821938
t_1204,86.34837,29.09753,0.075705916,0.09555867,0.08790386,0.11743408,0.08379353,0.11315525
t_1205,86.34837,29.176,0.06659383,0.089687996,0.07932228,0.09911925,0.07750789,0.10244804
t_1206,86.34837,29.2544,0.061437465,0.08421606,0.07196644,0.08929797,0.07185832,0.092994764
t_1207,86.34837,29.33275,0.058936413,0.07912598,0.06562064,0.084679596,0.06677331,0.08462638
t_1208,86.34837,29.41103,0.07010814,0.11522013,0.06010699,0.111860655,0.10712754,0.09744422
t_1209,86.4382,27.03676,0.17479672,0.16119283,0.24179481,0.28553873,0.1688203,0.2658765
t_121,83.20426,29.2544,0.04841199,0.0687895,0.054016903,0.064511776,0.05691756,0.06879786
t_1210,86.4382,27.11675,0.17732711,0.16840078,0.2598985,0.27516654,0.17839718,0.28085208
t_1211,86.4382,27.19668,0.19122945,0.17574283,0.27351794,0.2932358,0.18702939,0.2919998
t_1212,86.4382,27.27655,0.21913806,0.28685388,0.288633,0.3518339,0.30823648,0.30448237
t_1213,86.4382,27.35636,0.22643627,0.20407784,0.31228346,0.32858792,0.2172698,0.32446188
t_1214,86.4382,27.43612,0.25730073,0.2331775,0.34672138,0.3563537,0.24768126,0.35435182
t_1215,86.4382,27.51582,0.28528434,0.26699355,0.37735763,0.37730813,0.28270027,0.38223642
t_1216,86.4382,27.59546,0.29735142,0.28043997,0.3859359,0.3873404,0.2985052,0.38964158
t_1217,86.4382,27.67504,0.29022032,0.2634592,0.38843688,0.38265046,0.2871464,0.3858518
t_1218,86.4382,27.75457,0.28222948,0.23855655,0.40152723,0.38137594,0.26969072,0.38777015
t_1219,86.4382,27.83404,0.3188743,0.3344241,0.4241698,0.54561234,0.39311734,0.50239843
t_122,83.20426,29.33275,0.048370767,0.06621612,0.05136679,0.06431773,0.054556914,0.0650878
t_1220,86.4382,27.91345,0.28046006,0.20618281,0.44978446,0.39776397,0.25006372,0.41212845
t_1221,86.4382,27.9928,0.28032678,0.19725074,0.46852615,0.40580693,0.2446991,0.42315897
t_1222,86.4382,28.07209,0.2717711,0.189768,0.4592645,0.4036235,0.23580487,0.41739103
t_1223,86.4382,28.15132,0.25056466,0.18277983,0.4251887,0.3807822,0.22333604,0.39600652
t_1224,86.4382,28.2305,0.22677006,0.17572291,0.37766403,0.35305604,0.20853545,0.36495602
t_1225,86.4382,28.30962,0.22165103,0.2589201,0.32737467,0.3837621,0.29876205,0.33020654
t_1226,86.4382,28.38867,0.20601706,0.24819075,0.28072086,0.3804509,0.27667025,0.37338176
t_1227,86.4382,28.46767,0.18242511,0.23628339,0.24023274,0.334398,0.25548473,0.33292687
t_1228,86.4382,28.54661,0.16114813,0.22368877,0.20623092,0.29137072,0.23565713,0.2964985
t_1229,86.4382,28.6255,0.12851343,0.13633595,0.17806455,0.21146445,0.13574447,0.20931852
t_123,83.20426,29.41103,0.044432703,0.06363107,0.048791166,0.057026453,0.05222109,0.061448857
t_1230,86.4382,28.70432,0.14727342,0.19889876,0.15481623,0.29950282,0.2006498,0.23590568
t_1231,86.4382,28.78308,0.1155069,0.18705449,0.13557972,0.20072179,0.18544073,0.16721337
t_1232,86.4382,28.86178,0.11334601,0.17572679,0.119577974,0.20580241,0.17164055,0.189349
t_1233,86.4382,28.94043,0.084177785,0.10651586,0.106175154,0.13217187,0.09620844,0.13488616
t_1234,86.4382,29.01901,0.09255911,0.15482527,0.094869345,0.1583461,0.14779103,0.15351067
t_1235,86.4382,29.09753,0.08064952,0.14530683,0.085280396,0.13040918,0.13752806,0.10991741
t_1236,86.4382,29.176,0.06500875,0.08808292,0.07710404,0.09610104,0.07583053,0.09962455
t_1237,86.4382,29.2544,0.060107913,0.08273814,0.0700771,0.08676278,0.070365444,0.09052414
t_1238,86.4382,29.33275,0.05575749,0.07775299,0.063984655,0.07846713,0.0654287,0.08243618
t_1239,86.4382,29.41103,0.05186845,0.07309529,0.058656856,0.07106505,0.060949363,0.0752095
