# 20110918_M6.9_Sikkim median gmf, Stations:Seismic, gmlt:GEM, Rupture:ISC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlabCascadia,Gupta2010SSlab,ZhaoEtAl2006SSlab
t_1,87.25668000000002,23.68422,0.01229395,0.009846628,0.014906378,0.009507319
t_10,87.43635,23.68422,0.014659907,0.010150697,0.015366676,0.009927825
t_100,87.97534000000002,23.68422,0.014706399,0.010696007,0.016192105,0.010494286
t_1000,85.54989,23.68422,0.00823023,0.005050064,0.007645081,0.0052699014
t_10000,90.40079000000003,30.5541,0.010888433,0.009647263,0.014604588,0.010511566
t_10001,90.58044999999998,30.5541,0.010689697,0.008784924,0.013299129,0.0095177945
t_10002,90.67027999999999,30.5541,0.008862566,0.0054144543,0.008196716,0.0071764034
t_10003,90.49062000000004,30.63143,0.010209785,0.008694166,0.013161736,0.009413423
t_10004,90.67027999999999,30.63143,0.009669353,0.007926165,0.01199909,0.008532061
t_10005,90.40079000000003,30.63143,0.010485,0.009106191,0.013785482,0.0098876
t_10006,90.76011,30.5541,0.008225835,0.005169729,0.007826236,0.0068320236
t_10007,90.93977999999998,30.5541,0.009813165,0.007304171,0.011057479,0.007820928
t_10008,90.84995000000004,30.5541,0.009927938,0.007646673,0.011575978,0.008212198
t_10009,90.76011,30.63143,0.010975145,0.00757045,0.011460588,0.008125053
t_1001,85.46005000000002,23.68422,0.0079812305,0.0048550647,0.00734988,0.0050516627
t_10010,90.84995000000004,30.63143,0.009438318,0.0072321743,0.010948487,0.0077387826
t_10011,90.93977999999998,30.63143,0.009258256,0.0069104573,0.010461452,0.0073721814
t_10012,90.84995000000004,30.7087,0.008840716,0.0068429075,0.010359191,0.007295307
t_10013,90.76011,30.7087,0.009085419,0.0071606897,0.010840269,0.007657259
t_10014,90.93977999999998,30.7087,0.010267002,0.0065405513,0.009901467,0.006951655
t_10015,90.76011,30.7859,0.008777404,0.006775875,0.010257714,0.0072190557
t_10016,90.58044999999998,30.63143,0.009937751,0.008300375,0.012565591,0.008961081
t_10017,90.67027999999999,30.7087,0.009333871,0.007494707,0.011345924,0.008038495
t_10018,90.40079000000003,30.7087,0.010098244,0.008594312,0.013010569,0.009298639
t_10019,90.58044999999998,30.7087,0.0095857605,0.007845934,0.011877631,0.008440189
t_1002,85.63972000000001,23.68422,0.007307177,0.005248722,0.007945821,0.004351068
t_10020,90.49062000000004,30.7087,0.009840698,0.008214109,0.012434996,0.008862104
t_10021,90.49062000000004,30.7859,0.009486464,0.0077597015,0.011747088,0.008341492
t_10022,90.58044999999998,30.7859,0.009247453,0.007419014,0.011231336,0.007952034
t_10023,90.67027999999999,30.7859,0.009010974,0.0070896926,0.0107327895,0.007576328
t_10024,90.40079000000003,30.7859,0.009727584,0.0081103975,0.0122779915,0.008743172
t_10025,90.40079000000003,30.86304,0.009372345,0.007653106,0.011585717,0.008219554
t_10026,91.20927,30.7087,0.008388756,0.005717792,0.008655927,0.006020551
t_10027,91.11944,30.7087,0.008508634,0.0059787477,0.0090509765,0.0063151885
t_10028,91.02960999999999,30.7087,0.008968878,0.0062527573,0.009465788,0.006625262
t_10029,91.20927,30.7859,0.008300322,0.0054186033,0.008202997,0.005683599
t_1003,85.37022000000002,23.68422,0.008075879,0.004664098,0.0070607825,0.0048384075
t_10030,91.02960999999999,30.7859,0.011074142,0.0066447547,0.010059217,0.0063203657
t_10031,91.11944,30.7859,0.01115916,0.006355426,0.009621214,0.0060261395
t_10032,91.02960999999999,30.86304,0.0124431085,0.0062957266,0.009530838,0.006366153
t_10033,91.20927,30.86304,0.00830246,0.0051368824,0.0077765114,0.0053672157
t_10034,91.11944,30.86304,0.0068503,0.0034660548,0.0052471156,0.004457466
t_10035,91.20927,30.94012,0.0060820896,0.0031452945,0.0047615296,0.004016235
t_10036,90.84995000000004,30.7859,0.008547049,0.006477184,0.009805538,0.006879728
t_10037,90.93977999999998,30.7859,0.0083202515,0.0061928728,0.009375132,0.0065574376
t_10038,90.84995000000004,30.86304,0.008263685,0.006133353,0.009285026,0.0064900573
t_10039,90.93977999999998,30.86304,0.008049854,0.0058658742,0.008880102,0.0061876643
t_1004,85.63972000000001,23.76646,0.007155958,0.005591065,0.00846408,0.004656052
t_10040,90.76011,30.86304,0.00848059,0.0064142453,0.009710258,0.0068083215
t_10041,90.84995000000004,30.94012,0.008162357,0.005809937,0.008795422,0.0061245128
t_10042,90.93977999999998,30.94012,0.0076123103,0.005558171,0.008414282,0.004626704
t_10043,90.76011,30.94012,0.008627494,0.006074221,0.009195508,0.006423149
t_10044,90.84995000000004,31.01714,0.007065426,0.005505574,0.008334658,0.004579796
t_10045,90.76011,31.01714,0.009717256,0.005752716,0.008708796,0.0060599437
t_10046,90.49062000000004,30.86304,0.010014681,0.007329592,0.011095963,0.00784994
t_10047,90.58044999999998,30.86304,0.008155059,0.0070148134,0.010619433,0.005934032
t_10048,90.67027999999999,30.86304,0.008700238,0.006709102,0.01015663,0.007143135
t_10049,90.58044999999998,30.94012,0.011703711,0.007441038,0.011264676,0.0071333614
t_1005,85.54989,23.76646,0.010762755,0.0060306443,0.009129541,0.0056966874
t_10050,90.40079000000003,30.94012,0.010155485,0.007221177,0.010931838,0.0077262386
t_10051,90.67027999999999,30.94012,0.009700384,0.0063489187,0.009611363,0.006734241
t_10052,90.49062000000004,30.94012,0.009802344,0.0069226967,0.010479981,0.0073861144
t_10053,90.49062000000004,31.01714,0.01393402,0.007335694,0.0111052,0.007497382
t_10054,90.58044999999998,31.01714,0.008641436,0.0062691453,0.009490597,0.006643829
t_10055,90.67027999999999,31.01714,0.008569174,0.006007313,0.00909422,0.0063474807
t_10056,91.02960999999999,30.94012,0.007905145,0.0053182435,0.008051067,0.005570788
t_10057,91.11944,30.94012,0.008362558,0.005089541,0.0077048433,0.0053141396
t_10058,91.11944,31.01714,0.007733757,0.0048269234,0.0073072775,0.005020207
t_10059,91.20927,31.01714,0.0069290516,0.004621355,0.0069960756,0.0037950038
t_1006,85.37022000000002,23.76646,0.008919726,0.005560178,0.008417321,0.005164024
t_10060,91.02960999999999,31.01714,0.008220386,0.0050424556,0.007633563,0.0052613774
t_10061,91.02960999999999,31.0941,0.0071406136,0.004782597,0.0072401734,0.0049706805
t_10062,91.11944,31.0941,0.0072852755,0.0045793965,0.006932557,0.004743977
t_10063,91.20927,31.0941,0.009751699,0.004920677,0.007449207,0.004578336
t_10064,91.02960999999999,31.17099,0.0067567443,0.0045376876,0.0068694158,0.003721152
t_10065,91.20927,31.17099,0.006561884,0.004163212,0.0063025127,0.0042814794
t_10066,90.93977999999998,31.01714,0.008149432,0.005268483,0.007975737,0.005514896
t_10067,90.93977999999998,31.0941,0.0072680363,0.004995627,0.0075626704,0.0041262717
t_10068,90.84995000000004,31.0941,0.0077244085,0.005218096,0.007899458,0.005458329
t_10069,90.76011,31.0941,0.0068957442,0.0035172116,0.0053245598,0.0045280443
t_1007,85.46005000000002,23.76646,0.008812545,0.005162836,0.007815802,0.0053963247
t_10070,90.84995000000004,31.17099,0.008092412,0.004945032,0.007486077,0.005152293
t_10071,90.76011,31.17099,0.008979737,0.0051579764,0.007808445,0.0053908736
t_10072,90.93977999999998,31.17099,0.007658333,0.004738101,0.0071728127,0.0049209907
t_10073,90.84995000000004,31.24782,0.0072491653,0.004685721,0.007093517,0.00486253
t_10074,90.76011,31.24782,0.009745946,0.0054792454,0.0082948,0.005139551
t_10075,90.93977999999998,31.24782,0.006032098,0.0029011988,0.0043920036,0.003682113
t_10076,90.40079000000003,31.01714,0.010561517,0.006813374,0.010314482,0.0072617074
t_10077,90.49062000000004,31.0941,0.008750887,0.00617428,0.009346984,0.0065363855
t_10078,90.67027999999999,31.0941,0.006927839,0.0036695716,0.005555211,0.004738564
t_10079,90.58044999999998,31.0941,0.009478495,0.0059258384,0.008970879,0.0062553966
t_1008,85.54989,23.84864,0.0068719056,0.003693283,0.0055911066,0.004771368
t_10080,90.40079000000003,31.0941,0.009653404,0.006428488,0.00973182,0.006824477
t_10081,90.67027999999999,31.17099,0.007448687,0.0053767147,0.008139583,0.004464973
t_10082,90.49062000000004,31.17099,0.006836967,0.0037646273,0.0056991116,0.004870136
t_10083,90.58044999999998,31.17099,0.0077445693,0.005601051,0.008479197,0.005888963
t_10084,90.40079000000003,31.17099,0.008016329,0.006065391,0.009182142,0.005080208
t_10085,90.40079000000003,31.24782,0.0077059357,0.005722896,0.008663653,0.004773761
t_10086,90.49062000000004,31.24782,0.009214301,0.005506205,0.008335614,0.005782159
t_10087,90.67027999999999,31.24782,0.0076841903,0.0050861603,0.0076997257,0.0053103506
t_10088,90.58044999999998,31.24782,0.0074785836,0.0052938554,0.008014147,0.0055433917
t_10089,90.40079000000003,31.32459,0.0105542,0.006058797,0.009172159,0.005725208
t_1009,85.63972000000001,23.84864,0.006740681,0.003845302,0.0058212415,0.004981935
t_10090,90.58044999999998,31.32459,0.011851368,0.0056139,0.008498648,0.005629623
t_10091,90.67027999999999,31.32459,0.0102682095,0.0053981137,0.008171978,0.0050578266
t_10092,90.49062000000004,31.32459,0.010766925,0.0058342395,0.008832211,0.005497909
t_10093,90.40079000000003,31.4013,0.009959094,0.0057171043,0.008654885,0.0053795287
t_10094,90.58044999999998,31.4013,0.008755271,0.0053058346,0.008032282,0.0049106413
t_10095,90.49062000000004,31.4013,0.008761969,0.0049104784,0.007433768,0.005113632
t_10096,91.5686,31.17099,0.00720494,0.0035109608,0.005315097,0.0035622998
t_10097,91.65843000000001,31.24782,0.0064580524,0.0032001177,0.0048445244,0.0032224047
t_10098,91.5686,31.24782,0.00733481,0.0037445722,0.0056687514,0.0033722168
t_10099,91.74826000000002,31.24782,0.00785462,0.0034434174,0.0052128457,0.0031136689
t_101,88.06516999999997,23.68422,0.015213235,0.010726612,0.016238429,0.010526112
t_1010,85.72955000000002,23.68422,0.007572097,0.0054506813,0.008251559,0.0057196803
t_10100,91.65843000000001,31.32459,0.0071997824,0.0034148502,0.005169599,0.0030519343
t_10101,91.5686,31.32459,0.0062569254,0.0031732712,0.0048038824,0.0031931459
t_10102,91.74826000000002,31.32459,0.0063116504,0.002919405,0.004419565,0.0029172972
t_10103,91.65843000000001,31.4013,0.006999861,0.0032486361,0.0049179746,0.0028912402
t_10104,91.5686,31.4013,0.0051986347,0.0030181312,0.0045690225,0.0023957815
t_10105,91.74826000000002,31.4013,0.0059923995,0.002777926,0.0042053857,0.002764255
t_10106,91.74826000000002,31.47794,0.0056967163,0.0026440453,0.0040027094,0.0026199224
t_10107,91.65843000000001,31.47794,0.005764865,0.0027552086,0.004170995,0.00273973
t_10108,91.5686,31.47794,0.007112541,0.0032217745,0.00487731,0.0028970141
t_10109,91.65843000000001,31.55452,0.0060864766,0.002622567,0.0039701946,0.0025968137
t_1011,85.81938000000002,23.68422,0.008354117,0.005655512,0.008561644,0.005950333
t_10110,91.74826000000002,31.55452,0.007625871,0.0028244492,0.0042758156,0.0025112133
t_10111,91.5686,31.55452,0.006201585,0.0027325798,0.0041367384,0.002715314
t_10112,91.74826000000002,31.63104,0.005192283,0.0023972383,0.0036290789,0.0023552007
t_10113,91.65843000000001,31.63104,0.0053957654,0.002496979,0.003780072,0.0024619603
t_10114,91.5686,31.63104,0.004749205,0.0026011702,0.0039378027,0.0020388495
t_10115,91.92791999999997,31.47794,0.0051232507,0.0024358898,0.0036875918,0.0023965354
t_10116,91.83808999999997,31.47794,0.005390466,0.0025376817,0.0038416903,0.002505615
t_10117,92.01776000000001,31.47794,0.005131281,0.0023382925,0.0035398435,0.0022922554
t_10118,92.01776000000001,31.55452,0.0060712886,0.0024994693,0.003783842,0.002174421
t_10119,91.83808999999997,31.55452,0.0055650445,0.0024165304,0.0036582842,0.0023758262
t_1012,85.90921000000003,23.68422,0.009095525,0.005862732,0.008875345,0.006184116
t_10120,91.92791999999997,31.55452,0.0054188157,0.0023200533,0.0035122319,0.0022728015
t_10121,91.83808999999997,31.63104,0.006345069,0.002582583,0.0039096647,0.0022781913
t_10122,92.01776000000001,31.63104,0.005773804,0.0023816335,0.0036054556,0.002062964
t_10123,91.92791999999997,31.63104,0.004611108,0.0022102592,0.003346019,0.0021559326
t_10124,91.38893999999999,31.47794,0.0074718064,0.0035006267,0.005299452,0.003169744
t_10125,91.47877,31.47794,0.007835681,0.0033580863,0.0050836666,0.0030301444
t_10126,91.29910000000001,31.47794,0.007370588,0.003649725,0.005525166,0.0032798892
t_10127,91.38893999999999,31.55452,0.005456186,0.0029677686,0.0044927807,0.0029697297
t_10128,91.29910000000001,31.55452,0.0052254195,0.0030930801,0.0046824845,0.0024603081
t_10129,91.47877,31.55452,0.0062775314,0.0028475649,0.0043108095,0.0028395213
t_1013,85.81938000000002,23.76646,0.010511016,0.0067711207,0.010250517,0.0063785254
t_10130,91.38893999999999,31.63104,0.004829202,0.0028236338,0.004274581,0.0022288368
t_10131,91.29910000000001,31.63104,0.00450757,0.0018987864,0.0028744934,0.0023293775
t_10132,91.47877,31.63104,0.005341306,0.0027100397,0.0041026156,0.0026910077
t_10133,92.55673999999999,31.24782,0.003848743,0.0013384543,0.00202623,0.0015925863
t_10134,92.46690999999998,31.24782,0.0047938367,0.0021684887,0.0032827845,0.002111581
t_10135,92.55673999999999,31.32459,0.004329885,0.001983692,0.0030030282,0.00191614
t_10136,92.46690999999998,31.32459,0.004672669,0.0020737157,0.0031393117,0.002011187
t_10137,92.37707999999998,31.32459,0.0050579067,0.002167115,0.0032807048,0.0021101234
t_10138,92.64657999999997,31.32459,0.0039395555,0.0018969764,0.0028717532,0.0014455958
t_10139,92.37707999999998,31.4013,0.0047783344,0.00207058,0.0031345645,0.002007871
t_1014,85.72955000000002,23.76646,0.0066201836,0.003752027,0.0056800367,0.004852685
t_10140,92.64657999999997,31.4013,0.004290067,0.0018159098,0.0027490298,0.0017398782
t_10141,92.55673999999999,31.4013,0.0037906747,0.0018977373,0.0028729052,0.0014462289
t_10142,92.46690999999998,31.4013,0.004803465,0.0019826086,0.0030013884,0.0019149982
t_10143,92.10759000000002,31.47794,0.0050512147,0.0022438248,0.0033968326,0.0021916172
t_10144,92.28724999999997,31.47794,0.0042046416,0.0020636567,0.0031240836,0.0015847436
t_10145,92.19741999999997,31.47794,0.0050088335,0.0021522818,0.0032582493,0.0020943892
t_10146,92.19741999999997,31.55452,0.0047428743,0.0020529921,0.003107939,0.001989279
t_10147,92.10759000000002,31.55452,0.0046983073,0.0021389488,0.0032380652,0.0020802533
t_10148,92.28724999999997,31.55452,0.004698085,0.001969698,0.0029818432,0.0019013938
t_10149,92.19741999999997,31.63104,0.0050692023,0.0019579662,0.002964083,0.0018890377
t_1015,85.90921000000003,23.76646,0.009499448,0.0062612444,0.009478637,0.0066348775
t_10150,92.28724999999997,31.63104,0.0054066083,0.0021090468,0.0031927978,0.001806741
t_10151,92.10759000000002,31.63104,0.0055894474,0.0022874551,0.0034628825,0.001974176
t_10152,92.37707999999998,31.47794,0.005399495,0.0022192784,0.0033596728,0.0019100716
t_10153,92.64657999999997,31.47794,0.0036795416,0.0017378912,0.0026309208,0.001313657
t_10154,92.46690999999998,31.47794,0.0038614317,0.0018950892,0.0028688964,0.0014440254
t_10155,92.55673999999999,31.47794,0.0035686234,0.0011719209,0.001774122,0.0013775714
t_10156,92.37707999999998,31.55452,0.0049963403,0.0018890569,0.0028597643,0.0018165755
t_10157,92.64657999999997,31.55452,0.0034319602,0.0010736204,0.001625309,0.0012517344
t_10158,92.55673999999999,31.55452,0.003706082,0.0017356598,0.002627543,0.0013118129
t_10159,92.46690999999998,31.55452,0.004839281,0.0018110522,0.0027416763,0.0017347933
t_1016,85.90921000000003,23.84864,0.00866684,0.006687401,0.010123776,0.0071184686
t_10160,92.46690999999998,31.63104,0.0034803147,0.0011172413,0.0016913449,0.0013074682
t_10161,92.55673999999999,31.63104,0.0039756545,0.0016593618,0.0025120382,0.001576549
t_10162,92.37707999999998,31.63104,0.0046732156,0.0018038388,0.002730756,0.001727244
t_10163,92.64657999999997,31.63104,0.0031777027,0.0010270338,0.0015547836,0.0011924092
t_10164,90.84995000000004,31.32459,0.006797281,0.0044396296,0.0067209695,0.0045883735
t_10165,90.76011,31.32459,0.0102213165,0.0051871794,0.007852654,0.0048456746
t_10166,90.93977999999998,31.32459,0.0070297634,0.0042609437,0.006450465,0.0043898546
t_10167,90.93977999999998,31.4013,0.008640152,0.0045331153,0.0068624937,0.0041910717
t_10168,90.76011,31.4013,0.008987062,0.0049104723,0.007433759,0.004568116
t_10169,90.84995000000004,31.4013,0.00898634,0.004719428,0.0071445447,0.004377008
t_1017,85.81938000000002,23.84864,0.009453936,0.006439781,0.009748915,0.0068372884
t_10170,90.67027999999999,31.4013,0.007714246,0.004550738,0.006889172,0.0047120485
t_10171,90.84995000000004,31.47794,0.007732615,0.003984869,0.006032527,0.0040841056
t_10172,90.67027999999999,31.47794,0.007149438,0.00430451,0.006516418,0.0044382126
t_10173,90.93977999999998,31.47794,0.006198959,0.0038305419,0.0057988972,0.003913738
t_10174,91.11944,31.47794,0.006767826,0.0035335636,0.0053493143,0.0035870923
t_10175,91.02960999999999,31.47794,0.0077725477,0.0041291052,0.0062508797,0.0037480285
t_10176,91.20927,31.47794,0.0077330135,0.003804893,0.0057600685,0.0034689636
t_10177,91.02960999999999,31.55452,0.0073939445,0.003917626,0.00593073,0.0035410582
t_10178,91.11944,31.55452,0.0071260133,0.0037644836,0.005698894,0.0033916186
t_10179,91.20927,31.55452,0.005999693,0.0032222401,0.004878015,0.0032465267
t_1018,85.72955000000002,23.84864,0.007604234,0.0061956844,0.009379388,0.0051970193
t_10180,91.20927,31.63104,0.005083416,0.003061472,0.0046346346,0.0024330826
t_10181,91.11944,31.63104,0.005574539,0.0031853914,0.004822231,0.0032063532
t_10182,91.02960999999999,31.63104,0.0052770996,0.0033125563,0.0050147404,0.0026498465
t_10183,90.49062000000004,31.47794,0.006946288,0.004637462,0.0070204604,0.004808702
t_10184,90.58044999999998,31.47794,0.0069177006,0.0044694333,0.006766089,0.0046215313
t_10185,90.40079000000003,31.47794,0.010104591,0.005395027,0.008167306,0.0050547183
t_10186,90.58044999999998,31.55452,0.006444548,0.0042244135,0.0063951635,0.0034453364
t_10187,90.49062000000004,31.55452,0.006612052,0.004379871,0.006630503,0.0035820622
t_10188,90.40079000000003,31.55452,0.0066984985,0.004537766,0.006869534,0.003721221
t_10189,90.58044999999998,31.63104,0.0074071977,0.00399301,0.006044851,0.004093104
t_1019,85.72955000000002,23.93078,0.010017817,0.0066057416,0.010000156,0.007025686
t_10190,90.49062000000004,31.63104,0.008256065,0.0046416516,0.0070268023,0.004252301
t_10191,90.40079000000003,31.63104,0.0070901676,0.004282833,0.006483602,0.0044141477
t_10192,90.76011,31.47794,0.007211707,0.0041429275,0.0062718047,0.0042590043
t_10193,90.76011,31.55452,0.008153971,0.0044003394,0.00666149,0.0040144394
t_10194,90.93977999999998,31.55452,0.0058209924,0.0036316135,0.005497748,0.0029268137
t_10195,90.67027999999999,31.55452,0.0062420415,0.0040716506,0.0061639016,0.0033112678
t_10196,90.84995000000004,31.55452,0.0058261165,0.003775061,0.0057149073,0.0030518444
t_10197,90.67027999999999,31.63104,0.006433693,0.0038514768,0.0058305897,0.003936825
t_10198,90.93977999999998,31.63104,0.005372843,0.0034428725,0.005212021,0.0027627756
t_10199,90.76011,31.63104,0.0065543894,0.0037124907,0.005620185,0.0037836987
t_102,88.15499999999997,23.68422,0.014727015,0.01073901,0.016257195,0.0105390055
t_1020,85.19056,23.68422,0.0055895834,0.0027732663,0.004198332,0.0035076288
t_10200,90.84995000000004,31.63104,0.0051524774,0.0023090048,0.003495506,0.0028786177
t_1021,85.10073,23.68422,0.0054622684,0.0026587178,0.0040249215,0.0033517967
t_1022,85.28039000000001,23.68422,0.009214165,0.005023752,0.007605248,0.0046816384
t_1023,85.28039000000001,23.76646,0.005930541,0.0030688723,0.0046458375,0.0039114645
t_1024,85.10073,23.76646,0.007055909,0.0043640463,0.006606547,0.004504343
t_1025,85.19056,23.76646,0.0057941903,0.002941535,0.004453067,0.00373722
t_1026,85.19056,23.84864,0.0069655315,0.004831611,0.007314374,0.003980925
t_1027,85.10073,23.84864,0.007006503,0.0046252254,0.0070019355,0.004795058
t_1028,85.28039000000001,23.84864,0.008618355,0.0050451695,0.007637671,0.0052644173
t_1029,85.10073,23.93078,0.006804243,0.0049036164,0.00742338,0.0040447013
t_103,88.06516999999997,23.76646,0.01550271,0.011612984,0.017580114,0.011449272
t_1030,85.46005000000002,23.84864,0.008873763,0.0054897335,0.008310678,0.005763621
t_1031,85.37022000000002,23.84864,0.00629829,0.0033991279,0.0051457975,0.004365213
t_1032,85.46005000000002,23.93078,0.00951599,0.0058369096,0.008836254,0.00615496
t_1033,85.63972000000001,23.93078,0.0075113364,0.004096013,0.0062007834,0.005330112
t_1034,85.54989,23.93078,0.008318684,0.0060875574,0.009215699,0.0064382367
t_1035,85.37022000000002,23.93078,0.009722675,0.0062748403,0.009499218,0.005879282
t_1036,85.37022000000002,24.01286,0.008840533,0.005939905,0.008992174,0.00627129
t_1037,85.63972000000001,24.01286,0.01002898,0.006757304,0.0102296,0.007197937
t_1038,85.54989,24.01286,0.01001817,0.006478001,0.009806775,0.006880655
t_1039,85.46005000000002,24.01286,0.009907062,0.006205387,0.009394076,0.006571608
t_104,87.97534000000002,23.76646,0.015538983,0.011578793,0.017528372,0.0114136115
t_1040,85.90921000000003,23.93078,0.009882025,0.007143191,0.010813778,0.0076373084
t_1041,85.81938000000002,23.93078,0.008445055,0.0068723457,0.010403757,0.0058055385
t_1042,85.81938000000002,24.01286,0.010235313,0.007334142,0.011102851,0.007855133
t_1043,85.72955000000002,24.01286,0.010084238,0.0070428657,0.0106619,0.0075229695
t_1044,85.90921000000003,24.01286,0.009524841,0.0076304995,0.011551495,0.008193703
t_1045,85.81938000000002,24.09489,0.010264917,0.007827096,0.011849113,0.008418624
t_1046,85.72955000000002,24.09489,0.010047887,0.007508769,0.011367212,0.008054562
t_1047,85.90921000000003,24.09489,0.00962339,0.0081514865,0.012340195,0.006963255
t_1048,85.72955000000002,24.17687,0.010610734,0.008005184,0.012118714,0.008622584
t_1049,85.81938000000002,24.17687,0.01301872,0.009372412,0.014188503,0.009021675
t_105,88.15499999999997,23.76646,0.015317441,0.011626839,0.017601082,0.011463721
t_1050,85.19056,23.93078,0.0062285196,0.0033081758,0.0050081094,0.004240001
t_1051,85.28039000000001,23.93078,0.010024677,0.0060078255,0.009094995,0.005611507
t_1052,85.28039000000001,24.01286,0.010559088,0.00637528,0.00965127,0.006046308
t_1053,85.10073,24.01286,0.007319978,0.005200415,0.007872691,0.004308116
t_1054,85.19056,24.01286,0.009280776,0.005435166,0.008228071,0.0057022274
t_1055,85.28039000000001,24.09489,0.008996955,0.006030875,0.009129889,0.006374123
t_1056,85.19056,24.09489,0.0066984287,0.003723792,0.005637293,0.0048135924
t_1057,85.10073,24.09489,0.0065255165,0.0035620893,0.0053924983,0.0045900047
t_1058,85.10073,24.17687,0.010706559,0.0065693334,0.00994504,0.0062436033
t_1059,85.28039000000001,24.17687,0.008621315,0.006403503,0.009693996,0.006796137
t_106,87.97534000000002,23.84864,0.016490761,0.012543608,0.018988654,0.012421239
t_1060,85.63972000000001,24.09489,0.008578005,0.0071971766,0.010895505,0.0060986835
t_1061,85.46005000000002,24.09489,0.010499416,0.0065963455,0.009985932,0.0070150136
t_1062,85.54989,24.09489,0.010186819,0.006892888,0.010434855,0.007352183
t_1063,85.37022000000002,24.09489,0.0097726025,0.0063080033,0.009549423,0.0066878623
t_1064,85.37022000000002,24.17687,0.010169366,0.006699524,0.010142129,0.0071322476
t_1065,85.63972000000001,24.17687,0.01215062,0.008600401,0.013019787,0.008233288
t_1066,85.54989,24.17687,0.008598291,0.007333554,0.011101961,0.0062219403
t_1067,85.46005000000002,24.17687,0.0075140777,0.0045266505,0.006852707,0.0059305476
t_1068,85.46005000000002,24.2588,0.010684429,0.007451274,0.0112801725,0.0079888785
t_1069,85.37022000000002,24.2588,0.010296516,0.0071180435,0.010775709,0.007608641
